dataset,k,radius_lambda,threshold,acceptance_mode,seed_count,oos_f1_mean,oos_f1_std,oos_f1_min,known_f1_mean,known_f1_std,known_f1_min,accuracy_mean,accuracy_std,accuracy_min,known_recall_mean,known_recall_std,known_recall_min,false_accept_rate_mean,false_accept_rate_std,false_accept_rate_min,false_reject_rate_mean,false_reject_rate_std,false_reject_rate_min,auroc_mean,auroc_std,auroc_min,aupr_oos_mean,aupr_oos_std,aupr_oos_min,paper_oos_f1,delta_oos_f1_pp,beats_paper_oos_f1_mean
banking77_oos,5,1.25,0.75,nearest_sphere,3,0.8896194749022742,0.005257380148570946,0.8835008870490834,0.43546610650433976,0.0252610053515641,0.40007861035857223,0.813235294117647,0.007753263669358338,0.803186274509804,0.3313333333333333,0.022454893057465716,0.304,0.024891774891774892,0.004571149801286338,0.01883116883116883,0.6686666666666667,0.022454893057465695,0.641,0.898712012987013,0.0072391471540480925,0.8898607142857142,0.9647111440853706,0.0029167476237363455,0.9619368123293808,88.23,0.7319474902274123,True
banking77_oos,2,2.5,0.8,normalized_union,3,0.8894019372452159,0.006854986583699321,0.8806429548563611,0.6862500123997477,0.007686380484166182,0.6753979267584542,0.8245098039215687,0.007404503307432824,0.8147058823529412,0.8223333333333334,0.014079141387961888,0.807,0.1529220779220779,0.010771524921877702,0.1383116883116883,0.17766666666666664,0.014079141387961918,0.159,0.9124524891774892,0.004920592103559622,0.9061431818181818,0.9689588020527128,0.002363550579958595,0.9658731200169332,88.23,0.7101937245215879,True
banking77_oos,5,2.0,0.9,normalized_union,3,0.889340713630935,0.004180475058426222,0.884686814114469,0.6685209790021855,0.018105027855352826,0.6455784153337757,0.8250816993464053,0.005777016186164635,0.8169117647058823,0.7959999999999999,0.017907168024751022,0.777,0.1462121212121212,0.007874445785100104,0.1353896103896104,0.204,0.01790716802475106,0.18,0.9040811688311688,0.006275229132118952,0.8964785714285715,0.9671643570841431,0.002226006089321849,0.9653690176482561,88.23,0.7040713630935045,True
banking77_oos,3,0.25,0.85,nearest_sphere,3,0.8891454185253197,0.0028780948186109116,0.8860722610722611,0.3927510456046615,0.022106566835716303,0.3694022815344222,0.8111111111111112,0.004837539654603729,0.8056372549019608,0.27566666666666667,0.020368821489936247,0.257,0.011363636363636362,0.0009558182755766071,0.01038961038961039,0.7243333333333334,0.02036882148993627,0.696,0.8957860389610389,0.0039454695697641075,0.8902646103896104,0.9630478640343706,0.0020677516104660866,0.9601927627973275,88.23,0.6845418525319644,True
banking77_oos,3,0.25,0.85,normalized_union,3,0.8891454185253197,0.0028780948186109116,0.8860722610722611,0.3927510456046615,0.022106566835716303,0.3694022815344222,0.8111111111111112,0.004837539654603729,0.8056372549019608,0.27566666666666667,0.020368821489936247,0.257,0.011363636363636362,0.0009558182755766071,0.01038961038961039,0.7243333333333334,0.02036882148993627,0.696,0.8958083333333332,0.00397006212117697,0.8902581168831167,0.9630586121421659,0.002078240901765682,0.9601936163636822,88.23,0.6845418525319644,True
banking77_oos,4,0.75,0.8,nearest_sphere,3,0.8889517049426948,0.004296354799233526,0.8847736625514403,0.41789716541010474,0.018831104084948688,0.398908694497296,0.8116013071895424,0.006169247427664312,0.8056372549019608,0.30833333333333335,0.02185304453744504,0.286,0.02023809523809524,0.0028592737691824485,0.016233766233766232,0.6916666666666665,0.021853044537444986,0.662,0.8987122294372294,0.006318309364207196,0.8905344155844156,0.9647011273495613,0.0033732117557414417,0.9602543374148313,88.23,0.6651704942694749,True
banking77_oos,4,0.75,0.8,normalized_union,3,0.8888424482180142,0.00434291179071591,0.8847736625514403,0.4172237557072303,0.020478101387741563,0.39611076633567227,0.8113562091503268,0.006507290114947649,0.8051470588235294,0.30833333333333335,0.02185304453744504,0.286,0.020454545454545454,0.002987483493905252,0.016233766233766232,0.6916666666666665,0.021853044537444986,0.662,0.899445670995671,0.006027499155861538,0.8915896103896104,0.9650361219466522,0.0032120846436720653,0.960784555382053,88.23,0.654244821801413,True
banking77_oos,5,0.25,0.9,nearest_sphere,3,0.8885783657531157,0.005326123233973439,0.8820817843866171,0.444956126991664,0.01923955092179813,0.4178557244331262,0.8118464052287582,0.007689293180295688,0.8014705882352942,0.34099999999999997,0.016329931618554512,0.321,0.02943722943722944,0.0062302328851187245,0.021753246753246754,0.659,0.016329931618554536,0.639,0.8900366883116884,0.009089191848477214,0.8787782467532468,0.9612799410076814,0.004014174195602186,0.9569496052662838,88.23,0.6278365753115622,True
banking77_oos,5,0.25,0.9,normalized_union,3,0.8885783657531157,0.005326123233973439,0.8820817843866171,0.44457156567541106,0.018865882982408173,0.4179480999804268,0.811764705882353,0.007664948907407761,0.8014705882352942,0.34099999999999997,0.016329931618554512,0.321,0.02943722943722944,0.0062302328851187245,0.021753246753246754,0.659,0.016329931618554536,0.639,0.8900377705627704,0.00908529368287759,0.8787814935064935,0.9612844980493018,0.00400901821033288,0.9569591820064945,88.23,0.6278365753115622,True
banking77_oos,4,1.5,0.95,nearest_sphere,3,0.888268015360493,0.003018803588023458,0.8841535599526467,0.6616828154121066,0.014061082590886892,0.6502812709598197,0.8217320261437907,0.006272254156101076,0.8134803921568627,0.7983333333333333,0.019770910168449188,0.781,0.1487012987012987,0.0032250355899894685,0.14415584415584415,0.20166666666666666,0.019770910168449226,0.174,0.9013698051948053,0.006244013560731793,0.8937581168831168,0.9656448724274048,0.00317849010546984,0.961508238054216,88.23,0.5968015360492984,True
banking77_oos,2,1.25,0.7,normalized_union,3,0.8882477803716209,0.0032009561329223945,0.8848220769789398,0.37386963081892954,0.02164563559581338,0.3501998920958519,0.8096405228758169,0.004960166417209309,0.8041666666666667,0.26499999999999996,0.01920069443188622,0.241,0.01038961038961039,0.0019116365511532138,0.007792207792207792,0.735,0.01920069443188624,0.712,0.9131891774891775,0.007279552708647383,0.9029227272727273,0.9691599487322864,0.0032129148774751285,0.9646403690140335,88.23,0.5947780371620865,True
banking77_oos,4,4.0,0.7,normalized_union,3,0.8882060768674096,0.0033310656730810096,0.88356280809111,0.671330045622593,0.007674812052976208,0.6635611614990238,0.8223039215686274,0.005034960437297564,0.8151960784313725,0.8096666666666668,0.017931970208416984,0.796,0.15173160173160172,0.005822068249486054,0.1435064935064935,0.19033333333333333,0.017931970208417015,0.165,0.9046879870129869,0.004742251249509666,0.8986756493506494,0.9673627844421905,0.002407014934153428,0.9640820878451523,88.23,0.5906076867409524,True
banking77_oos,2,1.25,0.7,nearest_sphere,3,0.8881180848505913,0.0031317906467153646,0.8846935811792042,0.3728901881791095,0.02134154683059534,0.3489807338955616,0.8093954248366013,0.004837539654603728,0.803921568627451,0.264,0.018832595855767374,0.24,0.01038961038961039,0.0019116365511532138,0.007792207792207792,0.7360000000000001,0.0188325958557674,0.714,0.9128941558441559,0.00718145228160689,0.9027435064935065,0.9689839272825655,0.0031960311992638942,0.9644736505153928,88.23,0.5818084850591276,True
banking77_oos,4,0.75,1.05,normalized_union,3,0.888093010431525,0.0024635704805168975,0.8846218628937174,0.6576330330327035,0.006829909364185532,0.6518125248218645,0.8209150326797386,0.004395090737357097,0.8147058823529412,0.7913333333333332,0.01973716179078325,0.769,0.14718614718614717,0.003449648798811522,0.14285714285714285,0.20866666666666667,0.01973716179078329,0.183,0.899445670995671,0.006027499155861538,0.8915896103896104,0.9650361219466522,0.0032120846436720653,0.960784555382053,88.23,0.5793010431524976,True
banking77_oos,2,0.5,1.05,normalized_union,3,0.8880641618459345,0.006304802771962374,0.8800951086956522,0.6772213763391072,0.0041600231515268975,0.6728515213811361,0.8211601307189542,0.006316791431397968,0.8137254901960784,0.8099999999999999,0.019442222095223546,0.783,0.15205627705627706,0.007518335252362953,0.14155844155844155,0.19000000000000003,0.019442222095223585,0.172,0.910741341991342,0.008942176970802853,0.8980957792207791,0.9681444498663431,0.0037652302922962185,0.9628375260972072,88.23,0.576416184593441,True
banking77_oos,2,0.5,1.05,nearest_sphere,3,0.8880632859215489,0.0063923619804121656,0.8799864199626549,0.6763300627314678,0.003419735666229892,0.6720684001361468,0.8207516339869282,0.006110543121344846,0.8134803921568627,0.8083333333333332,0.01993879523831754,0.781,0.15162337662337663,0.007877420080120276,0.1405844155844156,0.19166666666666665,0.01993879523831758,0.172,0.9107027056277056,0.008854035491076358,0.8981821428571428,0.9681285608729188,0.0037251191006539746,0.9628800288365178,88.23,0.5763285921548942,True
banking77_oos,5,3.0,0.8,normalized_union,3,0.888026082413259,0.003615901555595949,0.8840358896224818,0.6716196737870169,0.015512559663467287,0.6517501363085172,0.8241013071895424,0.004564939557091158,0.8176470588235294,0.806,0.020314198646923423,0.784,0.1510822510822511,0.0073385880987725995,0.14155844155844155,0.19399999999999998,0.020314198646923447,0.167,0.905427813852814,0.005686377449250361,0.8986301948051949,0.9676982990672268,0.0019486123322867061,0.9663104444181174,88.23,0.572608241325895,True
banking77_oos,5,0.5,0.85,nearest_sphere,3,0.8880130144643044,0.004947758580248538,0.8822396681973041,0.43048572533903,0.019057037650876567,0.4044124947657387,0.8106209150326796,0.007249637435123835,0.8012254901960785,0.32499999999999996,0.018239152027072592,0.307,0.026406926406926406,0.005197059395473146,0.020454545454545454,0.6749999999999999,0.018239152027072585,0.65,0.8933325757575757,0.008418811403361103,0.8829545454545454,0.96263003184281,0.00358576233801082,0.9589296204537094,88.23,0.5713014464304393,True
banking77_oos,5,0.5,0.85,normalized_union,3,0.8880025695325519,0.004934441205098538,0.8822396681973041,0.43161437731253,0.019865052534507537,0.4045040264525463,0.8107843137254903,0.007355663983887147,0.8012254901960785,0.3253333333333333,0.018696404883173534,0.307,0.026515151515151516,0.005073899640576207,0.02077922077922078,0.6746666666666666,0.018696404883173524,0.649,0.8936086580086581,0.008420270215790315,0.8832142857142857,0.9627677834086888,0.0035640897659290974,0.9590899615521129,88.23,0.570256953255182,True
banking77_oos,4,0.75,1.05,nearest_sphere,3,0.8879785208418903,0.002402687477455836,0.8846607172924735,0.6557895535985164,0.01185227191729873,0.6451504168643454,0.8205065359477124,0.005348655981481324,0.8129901960784314,0.7876666666666666,0.01826350337573698,0.768,0.14642857142857144,0.004002866235694142,0.14123376623376624,0.21233333333333335,0.01826350337573697,0.188,0.8987122294372294,0.006318309364207196,0.8905344155844156,0.9647011273495613,0.0033732117557414417,0.9602543374148313,88.23,0.5678520841890276,True
banking77_oos,3,0.5,1.05,nearest_sphere,3,0.8878468579508368,0.00767761965196864,0.8770017035775127,0.6519209084698785,0.007434320640155231,0.642809425954352,0.819607843137255,0.01196219053128668,0.8026960784313726,0.7536666666666667,0.023098821518760575,0.728,0.13766233766233765,0.01889264483893007,0.1224025974025974,0.24633333333333332,0.02309882151876056,0.216,0.8990782467532467,0.004302024919675926,0.8931233766233766,0.9643329636414153,0.0021026238424596533,0.9614262138457766,88.23,0.5546857950836852,True
banking77_oos,2,1.25,0.95,nearest_sphere,3,0.8877755417087441,0.008110119965051935,0.8773972602739726,0.6780150977496896,0.0022111810880062095,0.675829343486364,0.8206699346405228,0.008710085297272964,0.8098039215686275,0.8216666666666667,0.01724979871058079,0.802,0.15551948051948053,0.012425637582495886,0.13863636363636364,0.17833333333333332,0.01724979871058082,0.156,0.9128941558441559,0.00718145228160689,0.9027435064935065,0.9689839272825655,0.0031960311992638942,0.9644736505153928,88.23,0.547554170874406,True
banking77_oos,1,1.25,0.7,normalized_union,3,0.8877452870965693,0.003751189339371445,0.8845817545904984,0.3775805558608197,0.0341455922241589,0.3432095920941456,0.8097222222222222,0.006240247207166092,0.803921568627451,0.2823333333333334,0.03026916289265731,0.253,0.015909090909090907,0.0009558182755766063,0.01461038961038961,0.7176666666666667,0.030269162892657284,0.676,0.9147136363636363,0.003947218820517387,0.9099474025974025,0.9699119616096432,0.0019374051182016385,0.9675587005514212,88.23,0.5445287096569302,True
banking77_oos,1,1.25,0.7,nearest_sphere,3,0.887702323292859,0.0037877365293689635,0.8844528631793677,0.3772296786678373,0.03450054597424154,0.3421569605151983,0.8096405228758169,0.00631679143139792,0.8036764705882353,0.28200000000000003,0.03059411708155671,0.252,0.015909090909090907,0.0009558182755766063,0.01461038961038961,0.718,0.030594117081556686,0.676,0.9146431818181817,0.003279191408295008,0.9108883116883116,0.9698024992836256,0.0015704149413012629,0.9679864244633007,88.23,0.5402323292858995,True
banking77_oos,3,0.5,1.05,normalized_union,3,0.8875690125556602,0.007811142632246698,0.8765347885402456,0.6531418644927425,0.007761106667288896,0.6458360190773091,0.8199346405228759,0.011517579666633427,0.8036764705882353,0.7543333333333333,0.023976840677805946,0.728,0.1383116883116883,0.01935021353993681,0.12272727272727273,0.24566666666666667,0.023976840677805936,0.214,0.8992383116883117,0.004502385013227019,0.8930464285714286,0.9644028029977453,0.002191163902882286,0.9613987905440203,88.23,0.5269012555660169,True
banking77_oos,5,1.5,0.7,normalized_union,3,0.887482788030605,0.004829463901096675,0.8814553990610329,0.40124861995279515,0.027186882673039817,0.3644922354078156,0.8093954248366013,0.0075553124324816015,0.799264705882353,0.295,0.023846732830026564,0.268,0.019696969696969695,0.0036089463204617036,0.016233766233766232,0.7050000000000001,0.023846732830026536,0.674,0.9021068181818181,0.006788384750736798,0.8938295454545454,0.9663298729199385,0.002490097623004711,0.9641503196994868,88.23,0.5182788030604968,True
banking77_oos,4,1.5,0.7,nearest_sphere,3,0.887435549490629,0.005197868821029648,0.8835777126099706,0.39501951801779495,0.027466795723810954,0.3741589309056298,0.8087418300653595,0.007859290283539997,0.8029411764705883,0.29,0.02839013913315678,0.267,0.018506493506493506,0.0031254391944142107,0.014285714285714285,0.71,0.028390139133156755,0.67,0.9013698051948053,0.006244013560731793,0.8937581168831168,0.9656448724274048,0.00317849010546984,0.961508238054216,88.23,0.5135549490628932,True
banking77_oos,4,1.5,0.7,normalized_union,3,0.8874134718983818,0.005315235652422108,0.8832502200058668,0.3940400488407956,0.029807456064155174,0.3695699519309087,0.8084967320261439,0.008377271070985976,0.8024509803921569,0.2906666666666667,0.028592928418676455,0.268,0.01872294372294372,0.003356723467374637,0.014285714285714285,0.7093333333333334,0.028592928418676427,0.669,0.9040089826839827,0.005297248245914264,0.8974253246753248,0.9669514051198359,0.002726372396155269,0.9633569352716008,88.23,0.5113471898381761,True
banking77_oos,5,1.5,0.7,nearest_sphere,3,0.8871991003694122,0.004426944262039636,0.8816542014958205,0.3964868763512907,0.023698334757926896,0.3639636049342127,0.8084150326797386,0.006577685362049108,0.7995098039215687,0.292,0.0217408984788271,0.267,0.01948051948051948,0.003311051632203108,0.016233766233766232,0.7080000000000001,0.021740898478827077,0.68,0.8996112554112554,0.006989020819092439,0.891063961038961,0.9650452439481492,0.002783612135537816,0.962436461375216,88.23,0.48991003694121105,True
banking77_oos,3,0.5,0.8,nearest_sphere,3,0.8871205248846525,0.0030718398605354,0.8836669567740064,0.3685628879852221,0.02486950672587334,0.34116904562095324,0.8072712418300654,0.005024343745595341,0.8014705882352942,0.25499999999999995,0.02275961335348207,0.232,0.010064935064935065,0.0007952888775270061,0.00909090909090909,0.7450000000000001,0.022759613353482106,0.714,0.8990782467532467,0.004302024919675926,0.8931233766233766,0.9643329636414153,0.0021026238424596533,0.9614262138457766,88.23,0.48205248846524285,True
banking77_oos,3,0.5,0.8,normalized_union,3,0.8871205248846525,0.0030718398605354,0.8836669567740064,0.3685628879852221,0.02486950672587334,0.34116904562095324,0.8072712418300654,0.005024343745595341,0.8014705882352942,0.25499999999999995,0.02275961335348207,0.232,0.010064935064935065,0.0007952888775270061,0.00909090909090909,0.7450000000000001,0.022759613353482106,0.714,0.8992383116883117,0.004502385013227019,0.8930464285714286,0.9644028029977453,0.002191163902882286,0.9613987905440203,88.23,0.48205248846524285,True
banking77_oos,4,1.5,0.95,normalized_union,3,0.8870921978090474,0.0024860628624783524,0.8839816544929505,0.664846125680557,0.0091115589067886,0.6537100773564096,0.820424836601307,0.004170669613758227,0.8159313725490196,0.8109999999999999,0.01667333200053303,0.795,0.154004329004329,0.0014600365328173237,0.15194805194805194,0.18899999999999997,0.01667333200053306,0.166,0.9040089826839827,0.005297248245914264,0.8974253246753248,0.9669514051198359,0.002726372396155269,0.9633569352716008,88.23,0.47921978090472805,True
banking77_oos,4,3.0,0.8,nearest_sphere,3,0.8867681655890641,0.004004016818704583,0.8821628974664173,0.6641614330916975,0.015998727386924136,0.6512684749062804,0.8203431372549019,0.0075544289252071,0.8117647058823529,0.8063333333333333,0.020286832072937216,0.791,0.15335497835497836,0.0032068251926469778,0.15032467532467533,0.19366666666666665,0.020286832072937244,0.165,0.9014346320346321,0.006143074803794412,0.8943837662337664,0.9654763076165621,0.002876207584648685,0.9617199152718094,88.23,0.4468165589064057,True
banking77_oos,5,2.5,0.85,normalized_union,3,0.8866541550337845,0.0038855919707221414,0.88268156424581,0.6673192555589745,0.01580879345460628,0.6468432327592094,0.8219771241830065,0.004638911623064817,0.8154411764705882,0.8006666666666667,0.017594190960528833,0.78,0.15205627705627708,0.00723733917632056,0.14253246753246754,0.19933333333333333,0.017594190960528867,0.177,0.9050834415584416,0.0059179446360976455,0.8979233766233765,0.9675805055677481,0.002030246171658153,0.9660377679565931,88.23,0.4354155033784508,True
banking77_oos,4,1.0,0.75,nearest_sphere,3,0.8866065766797048,0.005294337905844692,0.8821725799386771,0.3814390970938701,0.02898259137675735,0.3586292506472886,0.806781045751634,0.008080391654626162,0.8,0.27566666666666667,0.029329545209945247,0.252,0.016450216450216448,0.0029559524423696235,0.012337662337662338,0.7243333333333334,0.02932954520994522,0.683,0.8999751082251083,0.006303043702934568,0.8920003246753248,0.9651617410010337,0.003304997980838576,0.9608314544201939,88.23,0.430657667970479,True
banking77_oos,4,1.0,0.75,normalized_union,3,0.8865522188384517,0.00532568601431727,0.8821725799386771,0.3808436054158129,0.030463274145657665,0.35576490056433135,0.8066176470588236,0.008378864465402855,0.7995098039215687,0.27566666666666667,0.029329545209945247,0.252,0.016558441558441557,0.003010915095940163,0.012337662337662338,0.7243333333333334,0.02932954520994522,0.683,0.9014402597402597,0.005782619975336902,0.8940727272727271,0.9658605745075496,0.0030273920800016683,0.9618867210065126,88.23,0.42522188384516824,True
banking77_oos,1,2.5,0.8,normalized_union,3,0.8865374433928728,0.010567090616499512,0.8716262975778547,0.6822977735449495,0.023087515490825758,0.6578093164551163,0.8213235294117648,0.013109117756184369,0.8029411764705883,0.8296666666666667,0.024850665092821054,0.806,0.15963203463203463,0.017563171233853495,0.1392857142857143,0.17033333333333334,0.024850665092821064,0.136,0.907867316017316,0.004502109585391917,0.9035230519480519,0.9675517651163666,0.002373778004748775,0.9649158308469954,88.23,0.42374433928726774,True
banking77_oos,2,0.75,0.75,normalized_union,3,0.8862932143359976,0.0029325046432710717,0.8826168765378491,0.35214649921086144,0.01919930390224411,0.3291692759368709,0.8056372549019608,0.0046158323175900275,0.7997549019607844,0.24233333333333332,0.01724979871058082,0.22,0.008441558441558441,0.0014759936901499841,0.006493506493506494,0.7576666666666667,0.01724979871058083,0.738,0.9119216450216451,0.008340009456813291,0.9001282467532468,0.9686211973549977,0.0035613467507699436,0.9635964595578352,88.23,0.39932143359975214,True
banking77_oos,5,0.75,0.8,normalized_union,3,0.8862741217148237,0.004707429762831318,0.88100147275405,0.4063494119976116,0.02073396415806031,0.3791453154527486,0.8073529411764705,0.007106434388229594,0.7985294117647059,0.3,0.019612920911140867,0.281,0.023376623376623374,0.004380109598451962,0.01818181818181818,0.7000000000000001,0.019612920911140832,0.673,0.8965699134199134,0.007911712420399128,0.8868610389610391,0.9640231092577164,0.0031958191853652747,0.960888449224646,88.23,0.3974121714823582,True
banking77_oos,1,0.75,0.75,nearest_sphere,3,0.8862592405750566,0.003961644119773997,0.8828907270352634,0.35998357035636935,0.03537801238690309,0.32339883585825485,0.8066176470588236,0.006733136528770079,0.8002450980392157,0.25999999999999995,0.029223278392404906,0.231,0.013095238095238096,0.0010713739108887078,0.012337662337662338,0.7400000000000001,0.02922327839240494,0.7,0.9160080086580088,0.0034039821165138184,0.9115506493506493,0.9701738592142582,0.0015630184793563055,0.9681756022927097,88.23,0.3959240575056526,True
banking77_oos,1,0.75,0.75,normalized_union,3,0.8862592405750566,0.003961644119773997,0.8828907270352634,0.35998357035636935,0.03537801238690309,0.32339883585825485,0.8066176470588236,0.006733136528770079,0.8002450980392157,0.25999999999999995,0.029223278392404906,0.231,0.013095238095238096,0.0010713739108887078,0.012337662337662338,0.7400000000000001,0.02922327839240494,0.7,0.9162089826839827,0.0037143891826072,0.9113295454545454,0.970312852323996,0.0017498656415549873,0.9680753876087353,88.23,0.3959240575056526,True
banking77_oos,2,0.75,0.75,nearest_sphere,3,0.8862500979167199,0.0028812251068700565,0.8826168765378491,0.3518192052307329,0.01879112582775654,0.3291692759368709,0.8055555555555557,0.004520861219691789,0.7997549019607844,0.242,0.016872067646458353,0.22,0.008441558441558441,0.0014759936901499841,0.006493506493506494,0.758,0.016872067646458367,0.739,0.9118027056277055,0.008215779039410386,0.9001860389610389,0.9685541090779234,0.003521668565322019,0.9635893684084602,88.23,0.39500979167199546,True
banking77_oos,5,0.75,0.8,nearest_sphere,3,0.8862302331400777,0.004650094349344067,0.88100147275405,0.40468884030100666,0.01933292747812667,0.37904002276217375,0.8070261437908496,0.006808060998692674,0.7985294117647059,0.2996666666666667,0.019154343864744853,0.281,0.023376623376623374,0.004380109598451962,0.01818181818181818,0.7003333333333334,0.01915434386474482,0.674,0.8957378787878788,0.00793099967926848,0.8859805194805195,0.9635708640185099,0.0033000969426047497,0.9602603706932311,88.23,0.39302331400776325,True
banking77_oos,3,1.25,0.7,normalized_union,3,0.8861573562043891,0.0031535182956294178,0.8834444766599014,0.35771906222424144,0.028240945796787646,0.3353110675581156,0.8056372549019608,0.005050843632703816,0.8014705882352942,0.24833333333333332,0.028051539866625647,0.228,0.010281385281385282,0.001360368516231227,0.008441558441558441,0.7516666666666666,0.028051539866625688,0.712,0.9051632034632036,0.005780420471893101,0.8977626623376623,0.9667503457332657,0.0024296865729829713,0.9635640810721278,88.23,0.38573562043890774,True
banking77_oos,3,1.25,0.7,nearest_sphere,3,0.8859844508529412,0.003008498427523186,0.8833164226699521,0.3567902600437873,0.02766334830698051,0.33431893204692387,0.805392156862745,0.004889690525308807,0.8012254901960785,0.247,0.02687005768508879,0.228,0.010281385281385282,0.001360368516231227,0.008441558441558441,0.7530000000000001,0.02687005768508883,0.715,0.904100432900433,0.004596807392112876,0.8978636363636364,0.9662491068328292,0.0019906488966676236,0.9634741882997611,88.23,0.3684450852941126,True
banking77_oos,4,0.25,0.85,nearest_sphere,3,0.8857485360074911,0.003861686621427697,0.8818301034533003,0.37337469582509053,0.017915106473715848,0.352361026978921,0.8050653594771241,0.0055902893446261245,0.7990196078431373,0.26366666666666666,0.01960158723731887,0.243,0.015043290043290044,0.002655377520862618,0.011363636363636364,0.7363333333333334,0.01960158723731889,0.71,0.8942544372294372,0.006464584912732313,0.885499025974026,0.962977077424493,0.0035555877248738656,0.9582355827015108,88.23,0.3448536007491043,True
banking77_oos,4,0.25,0.85,normalized_union,3,0.8857485360074911,0.003861686621427697,0.8818301034533003,0.37337469582509053,0.017915106473715848,0.352361026978921,0.8050653594771241,0.0055902893446261245,0.7990196078431373,0.26366666666666666,0.01960158723731887,0.243,0.015043290043290044,0.002655377520862618,0.011363636363636364,0.7363333333333334,0.01960158723731889,0.71,0.8942568181818181,0.0064552147115729385,0.8855168831168831,0.9629782780563719,0.003550957785755586,0.9582449440338296,88.23,0.3448536007491043,True
banking77_oos,4,2.0,0.9,nearest_sphere,3,0.8855252488873413,0.0038370915334124856,0.8804088586030664,0.6615169668536937,0.015698328969673856,0.6493609352383508,0.8184640522875816,0.007647512695317987,0.808578431372549,0.8073333333333333,0.019567546828585528,0.793,0.15573593073593073,0.004374758210261411,0.15032467532467533,0.19266666666666665,0.019567546828585552,0.165,0.9018344155844155,0.006232241104694791,0.8944207792207791,0.9657628516288752,0.003089586974082498,0.9617475967657934,88.23,0.32252488873412233,True
banking77_oos,2,1.25,0.95,normalized_union,3,0.885421609889946,0.006898643119415001,0.8768675940236991,0.6782870664586623,0.0023929636946108768,0.6753663265807875,0.8183006535947713,0.0071045556216698,0.8095588235294118,0.827,0.014306175822583258,0.81,0.16093073593073592,0.010528473166247016,0.14642857142857144,0.17299999999999996,0.01430617582258329,0.155,0.9131891774891775,0.007279552708647383,0.9029227272727273,0.9691599487322864,0.0032129148774751285,0.9646403690140335,88.23,0.31216098899459155,True
banking77_oos,4,2.5,0.85,nearest_sphere,3,0.885177723140659,0.0037316659305095686,0.8803141540037562,0.6625531324260363,0.015207387771442515,0.6506903073105945,0.818218954248366,0.007205308026257929,0.8093137254901961,0.8113333333333334,0.018263503375736928,0.796,0.15735930735930737,0.004390792808463371,0.15227272727272728,0.18866666666666665,0.018263503375736963,0.163,0.9017770562770563,0.0061928539843520754,0.8945772727272727,0.9656801909762963,0.002977582430096872,0.9618117160896049,88.23,0.2877723140658901,True
banking77_oos,5,1.0,0.75,normalized_union,3,0.8851666206754961,0.004715855245898913,0.8796959508843736,0.3804633512980939,0.02469044822185978,0.3481742557808049,0.804983660130719,0.0071101904320374654,0.796078431372549,0.27299999999999996,0.023252240035460378,0.248,0.018614718614718615,0.0034598197755726806,0.01461038961038961,0.727,0.023252240035460402,0.696,0.8988739177489177,0.007527725296343883,0.889674025974026,0.9649821070070689,0.0029406074408480664,0.9622083973072721,88.23,0.28666206754961365,True
banking77_oos,5,1.0,0.75,nearest_sphere,3,0.8850365566732398,0.0046547157574664995,0.8795673779596609,0.3777109236272616,0.02282819918421034,0.3471667470488658,0.8044117647058823,0.0067242086090040275,0.7958333333333333,0.27199999999999996,0.022730302828309755,0.247,0.018614718614718615,0.0034598197755726806,0.01461038961038961,0.7280000000000001,0.02273030282830978,0.698,0.8974507575757574,0.007545870950713897,0.8881922077922078,0.9642336061977694,0.0030810627254201474,0.9612312175294595,88.23,0.27365566732397895,True
banking77_oos,4,0.5,0.8,nearest_sphere,3,0.8849519811661755,0.0037570484923673173,0.8812082486203892,0.3556078826484601,0.021061883419779093,0.33397253261769977,0.8032679738562093,0.005745735611933719,0.7973039215686275,0.24866666666666667,0.021312489817527716,0.228,0.01277056277056277,0.002024706378124427,0.010064935064935065,0.7513333333333333,0.021312489817527727,0.722,0.8968799783549782,0.006340693436845756,0.8884792207792208,0.9640125525209804,0.003443673430814439,0.9594412547552313,88.23,0.26519811661754034,True
banking77_oos,4,0.5,0.8,normalized_union,3,0.8849519811661755,0.0037570484923673173,0.8812082486203892,0.356060725078109,0.021676436175933747,0.33397253261769977,0.8033496732026144,0.005856196384789987,0.7973039215686275,0.24866666666666667,0.021312489817527716,0.228,0.01277056277056277,0.002024706378124427,0.010064935064935065,0.7513333333333333,0.021312489817527727,0.722,0.8970869047619048,0.0061966018586594035,0.8888762987012988,0.9640975364787362,0.0033684067937382904,0.9596289586422986,88.23,0.26519811661754034,True
banking77_oos,5,1.25,1.0,nearest_sphere,3,0.8849201118498756,0.005457462897706752,0.8790089937213643,0.6525670963195519,0.011202349322885906,0.6405816069008597,0.8163398692810458,0.005189034153006654,0.8090686274509804,0.7896666666666667,0.014522013940527989,0.777,0.15216450216450217,0.010258004858071679,0.13766233766233765,0.21033333333333334,0.014522013940527977,0.19,0.898712012987013,0.0072391471540480925,0.8898607142857142,0.9647111440853706,0.0029167476237363455,0.9619368123293808,88.23,0.26201118498755704,True
