sample_index,true_label,gold_oos,adb_pred_label,adb_pred_oos,adb_state,nearest_intent,nearest_distance,radius,normalized_distance,s2c_pred_label,s2c_pred_oos,s2c_state,correctness_transition,s2c_oos_score
1836,visual-studio,False,visual-studio,False,known_correct,visual-studio,6.3546366691589355,9.192319869995117,0.6912984848022461,visual-studio,False,known_correct,both_correct,0.6127059597553092
1837,apache,False,oos,True,known_rejected,sharepoint,10.592874526977539,8.862053871154785,1.1953068971633911,oos,True,known_rejected,both_wrong,1.0318896103216149
1838,ajax,False,ajax,False,known_correct,ajax,5.111936569213867,9.351893424987793,0.5466204881668091,ajax,False,known_correct,both_correct,0.8721436709680886
1839,oracle,False,oracle,False,known_correct,oracle,4.602444648742676,8.86109447479248,0.519399106502533,oracle,False,known_correct,both_correct,0.7390820178308216
1840,spring,False,oos,True,known_rejected,visual-studio,11.034152030944824,9.192319869995117,1.2003663778305054,oos,True,known_rejected,both_wrong,1.2065190648138509
1841,linq,False,linq,False,known_correct,linq,5.629490375518799,8.504315376281738,0.6619569063186646,linq,False,known_correct,both_correct,0.6877714476303826
1842,sharepoint,False,sharepoint,False,known_correct,sharepoint,5.329820156097412,8.862053871154785,0.6014204025268555,sharepoint,False,known_correct,both_correct,0.655790240416025
1843,ajax,False,ajax,False,known_correct,ajax,5.897661209106445,9.351893424987793,0.6306381821632385,ajax,False,known_correct,both_correct,0.7737234270137735
1844,visual-studio,False,visual-studio,False,known_correct,visual-studio,4.691710472106934,9.192319869995117,0.5103946328163147,visual-studio,False,known_correct,both_correct,0.7522173206296271
1845,ajax,False,ajax,False,known_correct,ajax,6.042477607727051,9.351893424987793,0.646123468875885,ajax,False,known_correct,both_correct,0.5890496036712214
1846,apache,False,oos,True,known_rejected,sharepoint,12.56016731262207,8.862053871154785,1.417297601699829,oos,True,known_rejected,both_wrong,1.2894417816254191
1847,cocoa,False,cocoa,False,known_correct,cocoa,7.791698932647705,10.345251083374023,0.7531667351722717,cocoa,False,known_correct,both_correct,0.9402896359186045
1848,ajax,False,ajax,False,known_correct,ajax,5.096211910247803,9.351893424987793,0.5449390411376953,ajax,False,known_correct,both_correct,0.7190249289950783
1849,cocoa,False,cocoa,False,known_correct,cocoa,7.01444149017334,10.345251083374023,0.6780349016189575,cocoa,False,known_correct,both_correct,0.8216332930696948
1850,ajax,False,oos,True,known_rejected,sharepoint,12.059637069702148,8.862053871154785,1.3608174324035645,ajax,False,known_correct,s2c_only_correct,0.9254120831218366
1851,oracle,False,oracle,False,known_correct,oracle,3.707745313644409,8.86109447479248,0.41842973232269287,oracle,False,known_correct,both_correct,0.6336061848921719
1852,apache,False,apache,False,known_correct,apache,5.632308483123779,8.90427017211914,0.6325401663780212,apache,False,known_correct,both_correct,0.8141658195274737
1853,cocoa,False,cocoa,False,known_correct,cocoa,7.585140705108643,10.345251083374023,0.7332002520561218,cocoa,False,known_correct,both_correct,0.7399580452833294
1854,cocoa,False,cocoa,False,known_correct,cocoa,6.222806930541992,10.345251083374023,0.6015133857727051,cocoa,False,known_correct,both_correct,0.7908082454506439
1855,cocoa,False,oos,True,known_rejected,cocoa,10.796253204345703,10.345251083374023,1.0435950756072998,cocoa,False,known_correct,s2c_only_correct,0.8890509182437388
1856,svn,False,svn,False,known_correct,svn,5.660731792449951,8.403355598449707,0.6736275553703308,svn,False,known_correct,both_correct,0.6696714850185504
1857,ajax,False,ajax,False,known_correct,ajax,5.108717918395996,9.351893424987793,0.546276330947876,ajax,False,known_correct,both_correct,0.7585056976971652
1858,visual-studio,False,visual-studio,False,known_correct,visual-studio,5.717031478881836,9.192319869995117,0.6219356656074524,visual-studio,False,known_correct,both_correct,0.7167505202280964
1859,ajax,False,oos,True,known_rejected,cocoa,14.522210121154785,10.345251083374023,1.4037561416625977,oos,True,known_rejected,both_wrong,1.1979248955047428
1860,ajax,False,ajax,False,known_correct,ajax,5.517362117767334,9.351893424987793,0.589972734451294,ajax,False,known_correct,both_correct,0.6677996254489644
1861,svn,False,oos,True,known_rejected,svn,13.990996360778809,8.403355598449707,1.664929747581482,oos,True,known_rejected,both_wrong,1.235561471649263
1862,apache,False,apache,False,known_correct,apache,5.06481409072876,8.90427017211914,0.5688073039054871,apache,False,known_correct,both_correct,0.6913774048048734
1863,sharepoint,False,oos,True,known_rejected,sharepoint,9.933064460754395,8.862053871154785,1.1208535432815552,sharepoint,False,known_correct,s2c_only_correct,0.9281925395015828
1864,svn,False,svn,False,known_correct,svn,5.824474334716797,8.403355598449707,0.6931129097938538,svn,False,known_correct,both_correct,0.7297620258393347
1865,sharepoint,False,sharepoint,False,known_correct,sharepoint,4.657704830169678,8.862053871154785,0.525578498840332,sharepoint,False,known_correct,both_correct,0.8101006672563874
1866,apache,False,apache,False,known_correct,apache,4.520724773406982,8.90427017211914,0.5077030062675476,apache,False,known_correct,both_correct,0.6447927305674418
1867,spring,False,spring,False,known_correct,spring,4.761326313018799,8.837760925292969,0.538748025894165,spring,False,known_correct,both_correct,0.7353100953009494
1868,excel,False,excel,False,known_correct,excel,4.672064304351807,8.563843727111816,0.545556902885437,excel,False,known_correct,both_correct,0.7580596616441228
1869,excel,False,excel,False,known_correct,excel,6.8036065101623535,8.563843727111816,0.7944570779800415,excel,False,known_correct,both_correct,0.7131780534962734
1870,apache,False,apache,False,known_correct,apache,7.440170764923096,8.90427017211914,0.8355733156204224,apache,False,known_correct,both_correct,0.7044862658870066
1871,visual-studio,False,visual-studio,False,known_correct,visual-studio,5.157238483428955,9.192319869995117,0.5610377788543701,visual-studio,False,known_correct,both_correct,0.7620039663692052
1872,svn,False,svn,False,known_correct,svn,4.354759216308594,8.403355598449707,0.5182167291641235,svn,False,known_correct,both_correct,0.8082901342383858
1873,ajax,False,ajax,False,known_correct,ajax,4.597501754760742,9.351893424987793,0.49161186814308167,ajax,False,known_correct,both_correct,0.7103132219588153
1874,apache,False,oos,True,known_rejected,visual-studio,10.060213088989258,9.192319869995117,1.0944150686264038,oos,True,known_rejected,both_wrong,1.2128215146649144
1875,excel,False,excel,False,known_correct,excel,4.521338939666748,8.563843727111816,0.5279567241668701,excel,False,known_correct,both_correct,0.7822279712862346
1876,sharepoint,False,sharepoint,False,known_correct,sharepoint,4.922445297241211,8.862053871154785,0.5554519891738892,sharepoint,False,known_correct,both_correct,0.8497219653483163
1877,svn,False,svn,False,known_correct,svn,8.310134887695312,8.403355598449707,0.988906741142273,svn,False,known_correct,both_correct,0.7943832091119644
1878,apache,False,oos,True,known_rejected,apache,9.120631217956543,8.90427017211914,1.0242985486984253,oos,True,known_rejected,both_wrong,1.0694511844409473
1879,linq,False,linq,False,known_correct,linq,5.535579204559326,8.504315376281738,0.6509141325950623,linq,False,known_correct,both_correct,0.7312661785125425
1880,linq,False,linq,False,known_correct,linq,3.826195240020752,8.504315376281738,0.4499121904373169,linq,False,known_correct,both_correct,0.6495014041872929
1881,linq,False,linq,False,known_correct,linq,4.859029769897461,8.504315376281738,0.5713604688644409,linq,False,known_correct,both_correct,0.6560003534137575
1882,cocoa,False,cocoa,False,known_correct,cocoa,6.437656402587891,10.345251083374023,0.6222813129425049,cocoa,False,known_correct,both_correct,0.7803281701853595
1883,ajax,False,oos,True,known_rejected,oracle,13.797698020935059,8.86109447479248,1.5571099519729614,oos,True,known_rejected,both_wrong,1.1879017511498617
1884,oracle,False,oos,True,known_rejected,linq,14.783696174621582,8.504315376281738,1.7383757829666138,oos,True,known_rejected,both_wrong,1.2545399740457819
1885,apache,False,oos,True,known_rejected,ajax,15.770126342773438,9.351893424987793,1.6863030195236206,ajax,False,known_wrong,both_wrong,0.9811923342674762
1886,apache,False,apache,False,known_correct,apache,4.384504318237305,8.90427017211914,0.49240466952323914,apache,False,known_correct,both_correct,0.5868252762425212
1887,visual-studio,False,visual-studio,False,known_correct,visual-studio,6.696506500244141,9.192319869995117,0.7284892797470093,visual-studio,False,known_correct,both_correct,0.7834939756057406
1888,ajax,False,ajax,False,known_correct,ajax,3.854936361312866,9.351893424987793,0.4122091829776764,ajax,False,known_correct,both_correct,0.6119747505899293
1889,oracle,False,oracle,False,known_correct,oracle,5.640933513641357,8.86109447479248,0.6365955471992493,oracle,False,known_correct,both_correct,0.8353394669884472
1890,linq,False,linq,False,known_correct,linq,4.045019626617432,8.504315376281738,0.47564318776130676,linq,False,known_correct,both_correct,0.5651288977351848
1891,spring,False,spring,False,known_correct,spring,4.977819442749023,8.837760925292969,0.5632444024085999,spring,False,known_correct,both_correct,0.733240420152043
1892,linq,False,oos,True,known_rejected,ajax,13.62798023223877,9.351893424987793,1.4572428464889526,oos,True,known_rejected,both_wrong,1.1409283850900758
1893,svn,False,svn,False,known_correct,svn,4.529384136199951,8.403355598449707,0.5389970541000366,svn,False,known_correct,both_correct,0.5989780555225646
1894,visual-studio,False,visual-studio,False,known_correct,visual-studio,7.5741047859191895,9.192319869995117,0.8239601254463196,visual-studio,False,known_correct,both_correct,0.9115878727438425
1895,visual-studio,False,visual-studio,False,known_correct,visual-studio,5.1360578536987305,9.192319869995117,0.5587335824966431,visual-studio,False,known_correct,both_correct,0.6450707992647767
1896,apache,False,apache,False,known_correct,apache,4.583561420440674,8.90427017211914,0.51475989818573,apache,False,known_correct,both_correct,0.6642564546967412
1897,linq,False,linq,False,known_correct,linq,4.703579425811768,8.504315376281738,0.5530815124511719,linq,False,known_correct,both_correct,0.7430301306706697
1898,linq,False,linq,False,known_correct,linq,5.583817481994629,8.504315376281738,0.6565863490104675,linq,False,known_correct,both_correct,0.7327056051367308
1899,cocoa,False,oos,True,known_rejected,apache,13.196748733520508,8.90427017211914,1.4820696115493774,oos,True,known_rejected,both_wrong,1.223318637720215
1900,excel,False,excel,False,known_correct,excel,3.156559467315674,8.563843727111816,0.36859142780303955,excel,False,known_correct,both_correct,0.5925012676776504
1901,linq,False,linq,False,known_correct,linq,3.998198986053467,8.504315376281738,0.47013765573501587,linq,False,known_correct,both_correct,0.8331222668073485
1902,apache,False,apache,False,known_correct,apache,5.329585552215576,8.90427017211914,0.5985426306724548,apache,False,known_correct,both_correct,0.5886394491109628
1903,spring,False,spring,False,known_correct,spring,4.967269420623779,8.837760925292969,0.5620506405830383,spring,False,known_correct,both_correct,0.6627286213354695
1904,visual-studio,False,oos,True,known_rejected,visual-studio,11.51366901397705,9.192319869995117,1.2525314092636108,visual-studio,False,known_correct,s2c_only_correct,0.8488765123553039
1905,cocoa,False,cocoa,False,known_correct,cocoa,7.137465953826904,10.345251083374023,0.68992680311203,cocoa,False,known_correct,both_correct,0.7921986088671016
1906,oracle,False,oracle,False,known_correct,oracle,4.6640496253967285,8.86109447479248,0.5263513922691345,oracle,False,known_correct,both_correct,0.6913231516216868
1907,cocoa,False,oos,True,known_rejected,cocoa,12.974504470825195,10.345251083374023,1.2541507482528687,cocoa,False,known_correct,s2c_only_correct,0.9969463995452555
1908,svn,False,oos,True,known_rejected,svn,9.086727142333984,8.403355598449707,1.0813212394714355,svn,False,known_correct,s2c_only_correct,0.8955855486917921
1909,oracle,False,oracle,False,known_correct,oracle,6.437717914581299,8.86109447479248,0.726514995098114,oracle,False,known_correct,both_correct,0.9994708439928183
1910,svn,False,svn,False,known_correct,svn,3.687185525894165,8.403355598449707,0.4387753903865814,svn,False,known_correct,both_correct,0.7657294427569662
1911,apache,False,apache,False,known_correct,apache,5.016756534576416,8.90427017211914,0.5634101629257202,apache,False,known_correct,both_correct,0.7704147927986789
1912,sharepoint,False,oos,True,known_rejected,sharepoint,11.135004997253418,8.862053871154785,1.2564812898635864,sharepoint,False,known_correct,s2c_only_correct,0.921732738359397
1913,oracle,False,oracle,False,known_correct,oracle,4.420853614807129,8.86109447479248,0.49890604615211487,oracle,False,known_correct,both_correct,0.6351478284936951
1914,ajax,False,oos,True,known_rejected,ajax,10.135926246643066,9.351893424987793,1.0838367938995361,ajax,False,known_correct,s2c_only_correct,0.9728784942845758
1915,excel,False,excel,False,known_correct,excel,3.925328493118286,8.563843727111816,0.45836058259010315,excel,False,known_correct,both_correct,0.6905749696548138
1916,linq,False,linq,False,known_correct,linq,4.003782272338867,8.504315376281738,0.4707942008972168,linq,False,known_correct,both_correct,0.7431177463641463
1917,apache,False,oos,True,known_rejected,cocoa,13.073046684265137,10.345251083374023,1.2636761665344238,oos,True,known_rejected,both_wrong,1.1905901639677166
1918,excel,False,excel,False,known_correct,excel,5.765445232391357,8.563843727111816,0.6732310056686401,excel,False,known_correct,both_correct,0.6463109157189869
1919,excel,False,excel,False,known_correct,excel,3.6777961254119873,8.563843727111816,0.4294562339782715,excel,False,known_correct,both_correct,0.7795732136876272
1920,spring,False,spring,False,known_correct,spring,4.974833011627197,8.837760925292969,0.5629065036773682,spring,False,known_correct,both_correct,0.7294371799792759
1921,cocoa,False,cocoa,False,known_correct,cocoa,7.425426959991455,10.345251083374023,0.7177618741989136,cocoa,False,known_correct,both_correct,0.6866854616451874
1922,sharepoint,False,sharepoint,False,known_correct,sharepoint,5.885167121887207,8.862053871154785,0.6640861630439758,sharepoint,False,known_correct,both_correct,0.7533359059920034
1923,linq,False,linq,False,known_correct,linq,4.767712116241455,8.504315376281738,0.5606226921081543,linq,False,known_correct,both_correct,0.6798810553516415
1924,oracle,False,oracle,False,known_correct,oracle,4.725632667541504,8.86109447479248,0.5333012342453003,oracle,False,known_correct,both_correct,0.7135644118374743
1925,spring,False,spring,False,known_correct,spring,5.09755277633667,8.837760925292969,0.5767923593521118,spring,False,known_correct,both_correct,0.7384957477015519
1926,spring,False,spring,False,known_correct,spring,5.043772220611572,8.837760925292969,0.5707070231437683,spring,False,known_correct,both_correct,0.9067061999381429
1927,linq,False,linq,False,known_correct,linq,3.960066795349121,8.504315376281738,0.46565380692481995,linq,False,known_correct,both_correct,0.7390511814752189
1928,spring,False,spring,False,known_correct,spring,4.8964619636535645,8.837760925292969,0.5540387630462646,spring,False,known_correct,both_correct,0.964437208914093
1929,linq,False,linq,False,known_correct,linq,6.702888488769531,8.504315376281738,0.7881749868392944,linq,False,known_correct,both_correct,0.72850090108762
1930,svn,False,oos,True,known_rejected,svn,9.55048656463623,8.403355598449707,1.1365087032318115,oos,True,known_rejected,both_wrong,1.1923072703135256
1931,apache,False,apache,False,known_correct,apache,4.709052085876465,8.90427017211914,0.5288532376289368,apache,False,known_correct,both_correct,0.7322699827123548
1932,visual-studio,False,oos,True,known_rejected,cocoa,12.026457786560059,10.345251083374023,1.1625100374221802,oos,True,known_rejected,both_wrong,1.1734777547042072
1933,oracle,False,oracle,False,known_correct,oracle,3.9260668754577637,8.86109447479248,0.4430679380893707,oracle,False,known_correct,both_correct,0.836009989145251
1934,sharepoint,False,sharepoint,False,known_correct,sharepoint,4.523612976074219,8.862053871154785,0.5104474425315857,sharepoint,False,known_correct,both_correct,0.7225795526464255
1935,linq,False,linq,False,known_correct,linq,3.6889150142669678,8.504315376281738,0.4337697923183441,linq,False,known_correct,both_correct,0.6069341066718507
1936,cocoa,False,cocoa,False,known_correct,cocoa,7.048009395599365,10.345251083374023,0.6812796592712402,cocoa,False,known_correct,both_correct,0.7863095834455462
1937,apache,False,oos,True,known_rejected,sharepoint,11.108713150024414,8.862053871154785,1.2535145282745361,oos,True,known_rejected,both_wrong,1.0432675873988304
1938,ajax,False,ajax,False,known_correct,ajax,5.487334728240967,9.351893424987793,0.5867618918418884,ajax,False,known_correct,both_correct,0.6753213187911787
1939,apache,False,apache,False,known_correct,apache,5.269553184509277,8.90427017211914,0.5918006896972656,apache,False,known_correct,both_correct,0.6957913724730319
1940,apache,False,apache,False,known_correct,apache,4.3506855964660645,8.90427017211914,0.48860666155815125,apache,False,known_correct,both_correct,0.6277214329434931
1941,cocoa,False,cocoa,False,known_correct,cocoa,6.569471836090088,10.345251083374023,0.6350229382514954,cocoa,False,known_correct,both_correct,0.7460211179989052
1942,linq,False,linq,False,known_correct,linq,4.129990577697754,8.504315376281738,0.4856346845626831,linq,False,known_correct,both_correct,0.9569484974013972
1943,excel,False,excel,False,known_correct,excel,5.139265537261963,8.563843727111816,0.6001120209693909,excel,False,known_correct,both_correct,0.8545173521832385
1944,visual-studio,False,visual-studio,False,known_correct,visual-studio,5.4792866706848145,9.192319869995117,0.596072256565094,visual-studio,False,known_correct,both_correct,0.8045640080583152
1945,oracle,False,oracle,False,known_correct,oracle,5.133763790130615,8.86109447479248,0.5793600082397461,oracle,False,known_correct,both_correct,0.6946726866290226
1946,visual-studio,False,oos,True,known_rejected,ajax,9.897419929504395,9.351893424987793,1.0583332777023315,ajax,False,known_wrong,both_wrong,0.9976202455047772
1947,spring,False,spring,False,known_correct,spring,5.008049964904785,8.837760925292969,0.56666499376297,spring,False,known_correct,both_correct,0.6164534429250428
1948,apache,False,oos,True,known_rejected,ajax,12.689950942993164,9.351893424987793,1.3569391965866089,oos,True,known_rejected,both_wrong,1.0428299748339178
1949,visual-studio,False,visual-studio,False,known_correct,visual-studio,6.913766860961914,9.192319869995117,0.7521242499351501,visual-studio,False,known_correct,both_correct,0.8286562240910899
1950,spring,False,spring,False,known_correct,spring,5.718957901000977,8.837760925292969,0.6471048593521118,spring,False,known_correct,both_correct,0.617316281812387
1951,svn,False,svn,False,known_correct,svn,3.667492389678955,8.403355598449707,0.436431884765625,svn,False,known_correct,both_correct,0.6626631542262595
1952,apache,False,apache,False,known_correct,apache,7.1342668533325195,8.90427017211914,0.801218569278717,apache,False,known_correct,both_correct,0.687595382779061
1953,spring,False,spring,False,known_correct,spring,4.870973110198975,8.837760925292969,0.5511546730995178,spring,False,known_correct,both_correct,0.7754961896152377
1954,cocoa,False,cocoa,False,known_correct,cocoa,7.374942302703857,10.345251083374023,0.7128819227218628,cocoa,False,known_correct,both_correct,0.6505340107526744
1955,sharepoint,False,sharepoint,False,known_correct,sharepoint,4.193675518035889,8.862053871154785,0.47321709990501404,sharepoint,False,known_correct,both_correct,0.6648212161488994
1956,spring,False,oos,True,known_rejected,spring,11.295313835144043,8.837760925292969,1.2780741453170776,spring,False,known_correct,s2c_only_correct,0.8812368744826219
1957,excel,False,excel,False,known_correct,excel,3.7001240253448486,8.563843727111816,0.4320634603500366,excel,False,known_correct,both_correct,0.7120052402638455
1958,ajax,False,ajax,False,known_correct,ajax,5.171219825744629,9.351893424987793,0.552959680557251,ajax,False,known_correct,both_correct,0.7086621229174415
1959,ajax,False,ajax,False,known_correct,ajax,5.061161518096924,9.351893424987793,0.5411911010742188,ajax,False,known_correct,both_correct,0.5972443705357244
1960,linq,False,linq,False,known_correct,linq,3.296736240386963,8.504315376281738,0.38765451312065125,linq,False,known_correct,both_correct,0.6980184939518247
1961,excel,False,oos,True,known_rejected,oracle,16.221803665161133,8.86109447479248,1.8306771516799927,oos,True,known_rejected,both_wrong,1.2647125046508658
1962,svn,False,oos,True,known_rejected,svn,9.436630249023438,8.403355598449707,1.1229597330093384,svn,False,known_correct,s2c_only_correct,0.7480258684221491
1963,cocoa,False,oos,True,known_rejected,cocoa,10.772216796875,10.345251083374023,1.041271686553955,oos,True,known_rejected,both_wrong,1.106442650990968
1964,oracle,False,oracle,False,known_correct,oracle,5.973595142364502,8.86109447479248,0.6741374135017395,oracle,False,known_correct,both_correct,0.7545238131177777
1965,cocoa,False,cocoa,False,known_correct,cocoa,8.731844902038574,10.345251083374023,0.8440437912940979,cocoa,False,known_correct,both_correct,0.8772878048894999
1966,linq,False,linq,False,known_correct,linq,3.488410234451294,8.504315376281738,0.41019296646118164,linq,False,known_correct,both_correct,0.6902583519042654
1967,cocoa,False,cocoa,False,known_correct,cocoa,8.057536125183105,10.345251083374023,0.778863251209259,cocoa,False,known_correct,both_correct,0.6318519079081263
1968,visual-studio,False,visual-studio,False,known_correct,visual-studio,5.388003349304199,9.192319869995117,0.58614182472229,visual-studio,False,known_correct,both_correct,0.5894808715602886
1969,visual-studio,False,oos,True,known_rejected,sharepoint,14.040982246398926,8.862053871154785,1.5843937397003174,oos,True,known_rejected,both_wrong,1.2657927175171368
1970,linq,False,linq,False,known_correct,linq,3.8654510974884033,8.504315376281738,0.45452818274497986,linq,False,known_correct,both_correct,0.6340368104056393
1971,spring,False,spring,False,known_correct,spring,4.15126895904541,8.837760925292969,0.4697195291519165,spring,False,known_correct,both_correct,0.7295408657641698
1972,svn,False,svn,False,known_correct,svn,4.000724792480469,8.403355598449707,0.4760865867137909,svn,False,known_correct,both_correct,0.5498231698380859
1973,apache,False,apache,False,known_correct,apache,4.539943218231201,8.90427017211914,0.5098613500595093,apache,False,known_correct,both_correct,0.6565198974470051
1974,svn,False,svn,False,known_correct,svn,3.9187846183776855,8.403355598449707,0.4663356840610504,oos,True,known_rejected,adb_only_correct,1.1374801728278836
1975,sharepoint,False,sharepoint,False,known_correct,sharepoint,5.4553632736206055,8.862053871154785,0.6155868172645569,sharepoint,False,known_correct,both_correct,0.9459207631654045
1976,apache,False,apache,False,known_correct,apache,6.993980884552002,8.90427017211914,0.7854636907577515,oos,True,known_rejected,adb_only_correct,1.1151063069141247
1977,svn,False,svn,False,known_correct,svn,3.329784393310547,8.403355598449707,0.396244615316391,svn,False,known_correct,both_correct,0.6536716864962137
1978,excel,False,oos,True,known_rejected,excel,12.187695503234863,8.563843727111816,1.4231572151184082,oos,True,known_rejected,both_wrong,1.0352666051129136
1979,svn,False,svn,False,known_correct,svn,3.371544122695923,8.403355598449707,0.40121403336524963,svn,False,known_correct,both_correct,0.7156692131076402
1980,cocoa,False,cocoa,False,known_correct,cocoa,5.67165994644165,10.345251083374023,0.5482380390167236,cocoa,False,known_correct,both_correct,0.6735883686969496
1981,svn,False,oos,True,known_rejected,svn,12.141688346862793,8.403355598449707,1.444861888885498,oos,True,known_rejected,both_wrong,1.1413639251784944
1982,oracle,False,oracle,False,known_correct,oracle,3.680574893951416,8.86109447479248,0.41536346077919006,oracle,False,known_correct,both_correct,0.739647003762715
1983,svn,False,svn,False,known_correct,svn,4.053023815155029,8.403355598449707,0.4823101758956909,svn,False,known_correct,both_correct,0.6710646270036817
1984,ajax,False,ajax,False,known_correct,ajax,7.266301155090332,9.351893424987793,0.7769871354103088,ajax,False,known_correct,both_correct,0.7425500274262924
1985,oracle,False,oracle,False,known_correct,oracle,6.860576152801514,8.86109447479248,0.774235725402832,oracle,False,known_correct,both_correct,0.6986300685414102
1986,sharepoint,False,sharepoint,False,known_correct,sharepoint,4.110288143157959,8.862053871154785,0.463807612657547,sharepoint,False,known_correct,both_correct,0.7734654951785391
1987,apache,False,oos,True,known_rejected,apache,14.128440856933594,8.90427017211914,1.5867040157318115,oos,True,known_rejected,both_wrong,1.0100186320890072
1988,excel,False,excel,False,known_correct,excel,4.789578437805176,8.563843727111816,0.5592790842056274,excel,False,known_correct,both_correct,0.8763624302222615
1989,spring,False,spring,False,known_correct,spring,6.690301418304443,8.837760925292969,0.7570131421089172,spring,False,known_correct,both_correct,0.6270489352566957
1990,sharepoint,False,sharepoint,False,known_correct,sharepoint,4.246243000030518,8.862053871154785,0.47914886474609375,sharepoint,False,known_correct,both_correct,0.8250029562651674
1991,svn,False,svn,False,known_correct,svn,4.717947959899902,8.403355598449707,0.5614361763000488,svn,False,known_correct,both_correct,0.6456427510563005
1992,cocoa,False,oos,True,known_rejected,sharepoint,13.298338890075684,8.862053871154785,1.5005933046340942,cocoa,False,known_correct,s2c_only_correct,0.8898248486069628
1993,linq,False,linq,False,known_correct,linq,3.9064218997955322,8.504315376281738,0.45934584736824036,linq,False,known_correct,both_correct,0.6632285896913415
1994,excel,False,excel,False,known_correct,excel,3.0277040004730225,8.563843727111816,0.3535449802875519,excel,False,known_correct,both_correct,0.8989546910404486
1995,cocoa,False,cocoa,False,known_correct,cocoa,7.192203044891357,10.345251083374023,0.6952178478240967,cocoa,False,known_correct,both_correct,0.6707786780985441
1996,cocoa,False,cocoa,False,known_correct,cocoa,8.674471855163574,10.345251083374023,0.8384979367256165,cocoa,False,known_correct,both_correct,0.7826455809823069
1997,sharepoint,False,sharepoint,False,known_correct,sharepoint,4.5653886795043945,8.862053871154785,0.5151614546775818,sharepoint,False,known_correct,both_correct,0.6281281170762961
1998,sharepoint,False,sharepoint,False,known_correct,sharepoint,4.543390274047852,8.862053871154785,0.5126791596412659,sharepoint,False,known_correct,both_correct,0.6167396590943831
1999,oracle,False,oracle,False,known_correct,oracle,4.409351825714111,8.86109447479248,0.4976080358028412,oracle,False,known_correct,both_correct,0.7049539545796666
2000,cocoa,False,cocoa,False,known_correct,cocoa,10.279400825500488,10.345251083374023,0.9936347603797913,oos,True,known_rejected,adb_only_correct,1.0272051193119218
2001,visual-studio,False,visual-studio,False,known_correct,visual-studio,8.36098861694336,9.192319869995117,0.9095624089241028,oos,True,known_rejected,adb_only_correct,1.1738144895170548
2002,ajax,False,ajax,False,known_correct,ajax,4.743770122528076,9.351893424987793,0.5072523951530457,ajax,False,known_correct,both_correct,0.7404997772453268
2003,cocoa,False,cocoa,False,known_correct,cocoa,7.819828510284424,10.345251083374023,0.7558858394622803,cocoa,False,known_correct,both_correct,0.7790283069731907
2004,linq,False,oos,True,known_rejected,ajax,14.898648262023926,9.351893424987793,1.5931156873703003,oos,True,known_rejected,both_wrong,1.1659148927711405
2005,oracle,False,oracle,False,known_correct,oracle,5.514673233032227,8.86109447479248,0.6223467588424683,oracle,False,known_correct,both_correct,0.7997514682309245
2006,spring,False,spring,False,known_correct,spring,4.8498640060424805,8.837760925292969,0.5487661361694336,spring,False,known_correct,both_correct,0.7385930291456141
2007,ajax,False,ajax,False,known_correct,ajax,5.362796306610107,9.351893424987793,0.5734449625015259,ajax,False,known_correct,both_correct,0.6304036084750891
2008,sharepoint,False,sharepoint,False,known_correct,sharepoint,5.738918304443359,8.862053871154785,0.6475833058357239,sharepoint,False,known_correct,both_correct,0.8809126721333362
2009,excel,False,excel,False,known_correct,excel,3.609205961227417,8.563843727111816,0.4214469790458679,excel,False,known_correct,both_correct,0.7356395401661815
2010,svn,False,svn,False,known_correct,svn,4.447405815124512,8.403355598449707,0.529241681098938,svn,False,known_correct,both_correct,0.6633359056935606
2011,sharepoint,False,sharepoint,False,known_correct,sharepoint,4.735960483551025,8.862053871154785,0.5344089269638062,sharepoint,False,known_correct,both_correct,0.8333038787862511
2012,sharepoint,False,sharepoint,False,known_correct,sharepoint,4.442538261413574,8.862053871154785,0.5012989640235901,sharepoint,False,known_correct,both_correct,0.797695153392489
2013,svn,False,svn,False,known_correct,svn,3.516258716583252,8.403355598449707,0.41843506693840027,svn,False,known_correct,both_correct,0.7558570256938903
2014,spring,False,spring,False,known_correct,spring,6.384796619415283,8.837760925292969,0.7224450707435608,spring,False,known_correct,both_correct,0.5866850858952738
2015,svn,False,svn,False,known_correct,svn,5.218235492706299,8.403355598449707,0.6209704279899597,svn,False,known_correct,both_correct,0.6710320650212196
2016,linq,False,linq,False,known_correct,linq,7.16005277633667,8.504315376281738,0.8419317007064819,linq,False,known_correct,both_correct,0.6665591183400095
2017,oracle,False,oracle,False,known_correct,oracle,4.568515777587891,8.86109447479248,0.5155701637268066,oracle,False,known_correct,both_correct,0.6764855657189851
2018,visual-studio,False,visual-studio,False,known_correct,visual-studio,6.830891132354736,9.192319869995117,0.7431085109710693,visual-studio,False,known_correct,both_correct,0.7646922569620492
2019,ajax,False,ajax,False,known_correct,ajax,4.1905670166015625,9.351893424987793,0.44809824228286743,ajax,False,known_correct,both_correct,0.6101690880722108
2020,visual-studio,False,oos,True,known_rejected,visual-studio,14.324175834655762,9.192319869995117,1.5582765340805054,oos,True,known_rejected,both_wrong,1.196005077613078
2021,spring,False,spring,False,known_correct,spring,4.763678073883057,8.837760925292969,0.5390141606330872,spring,False,known_correct,both_correct,0.6264548038452645
