dataset,kir,seed,comparator,comparator_label,trainable_oos_f1,comparator_oos_f1,delta_oos_f1,trainable_f1_all,comparator_f1_all,delta_f1_all,trainable_known_recall,comparator_known_recall,delta_known_recall,trainable_false_accept_rate,comparator_false_accept_rate,delta_false_accept_rate
clinc150,0.25,123,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9475392103839914,0.941851812480068,0.0056873979039233635,0.7847672034972499,0.7175239695263377,0.06724323397091225,0.7324561403508771,0.6342105263157894,0.09824561403508769,0.0394736842105263,0.0285087719298245,0.010964912280701799
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9070904645476772,0.8596266939401688,0.04746377060750839,0.8261993158424226,0.6642467645684205,0.1619525512740021,0.7453333333333334,0.5511111111111111,0.1942222222222223,0.0321739130434782,0.0255072463768115,0.006666666666666699
clinc150,0.5,42,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8971451987433411,0.8500063075564527,0.04713889118688841,0.8075141354234163,0.6145761911588284,0.19293794426458788,0.739111111111111,0.5075555555555555,0.23155555555555551,0.0481159420289855,0.0234782608695652,0.024637681159420305
clinc150,0.5,87,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9086720867208672,0.8596558317399617,0.04901625498090545,0.8234017136184874,0.6598794870236049,0.16352222659488247,0.7435555555555555,0.5453333333333333,0.1982222222222222,0.0281159420289855,0.0226086956521739,0.0055072463768116
clinc150,0.5,100,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9051512673753066,0.8553893364019947,0.04976193097331194,0.8249194600480021,0.6592934180407348,0.16562604200726727,0.748,0.544,0.20399999999999996,0.037391304347826,0.0304347826086956,0.006956521739130396
clinc150,0.5,123,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9039116805233748,0.8530937618625838,0.050817918660790995,0.8087962224646499,0.6319127043421816,0.17688351812246828,0.7462222222222222,0.5191111111111111,0.22711111111111115,0.0388405797101449,0.0228985507246376,0.0159420289855073
clinc150,0.75,13,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8230088495575221,0.718701217608492,0.10430763194903003,0.8206112737544194,0.5901802618321985,0.23043101192222093,0.7464285714285714,0.475,0.27142857142857146,0.0461538461538461,0.0162393162393162,0.029914529914529902
clinc150,0.75,42,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.823141706334676,0.7124132613723978,0.11072844496227818,0.824382257045602,0.566462772082466,0.257919484963136,0.7398809523809524,0.4538690476190476,0.2860119047619048,0.0393162393162393,0.0128205128205128,0.026495726495726502
clinc150,0.75,87,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8302650957290133,0.7166744803875605,0.11359061534145276,0.827797940585045,0.5856304987682801,0.24216744181676486,0.7508928571428571,0.4744047619047619,0.27648809523809526,0.0363247863247863,0.02008547008547,0.0162393162393163
clinc150,0.75,100,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8333023601561048,0.723047739487828,0.11025462066827685,0.840427967758085,0.6114717755954328,0.22895619216265228,0.762202380952381,0.4943452380952381,0.2678571428571429,0.0418803418803418,0.0226495726495726,0.0192307692307692
clinc150,0.75,123,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8327481057105895,0.7278803309993634,0.1048677747112261,0.8324034603041841,0.6263243453865717,0.20607911491761244,0.756547619047619,0.5068452380952381,0.24970238095238095,0.0371794871794871,0.0226495726495726,0.014529914529914503
stackoverflow,0.25,13,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9348581679560488,0.9219723366064828,0.012885831349566002,0.8376694373285117,0.7426510492344759,0.09501838809403584,0.8333333333333334,0.5966666666666667,0.2366666666666667,0.0735555555555555,0.0297777777777777,0.0437777777777778
stackoverflow,0.25,42,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9546207353428288,0.924728962312855,0.02989177302997381,0.8737185899712864,0.6790878181919392,0.19463077177934718,0.844,0.5286666666666666,0.31533333333333335,0.0393333333333333,0.0048888888888888,0.0344444444444445
stackoverflow,0.25,87,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.961905807443188,0.9250285951960072,0.03687721224718077,0.886162434075719,0.7143219622203061,0.17184047185541296,0.848,0.554,0.29399999999999993,0.0264444444444444,0.0115555555555555,0.0148888888888889
stackoverflow,0.25,100,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9664517539066768,0.922978859024753,0.04347289488192385,0.9008138022892632,0.7562760391461727,0.14453776314309053,0.8473333333333333,0.6206666666666667,0.22666666666666657,0.0173333333333333,0.0346666666666666,-0.0173333333333333
stackoverflow,0.25,123,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9561480828558836,0.9352716468590832,0.020876435996800446,0.8834991622766871,0.7802096502123624,0.10328951206432468,0.842,0.6553333333333333,0.18666666666666665,0.0357777777777777,0.0206666666666666,0.0151111111111111
stackoverflow,0.5,13,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8565782973818541,0.8025267783575941,0.054051519024259975,0.8523954175911279,0.6742800631117692,0.17811535447935867,0.8426666666666667,0.5466666666666666,0.29600000000000004,0.133,0.026,0.10700000000000001
stackoverflow,0.5,42,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8754826254826255,0.7966422962361224,0.07884032924650308,0.8576590966593717,0.6555490943987803,0.2021100022605914,0.835,0.5186666666666666,0.31633333333333336,0.093,0.0193333333333333,0.0736666666666667
stackoverflow,0.5,87,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8692120227457352,0.7937711577522004,0.07544086499353475,0.8595641369722073,0.6537524518375926,0.20581168513461479,0.84,0.5153333333333333,0.32466666666666666,0.1083333333333333,0.023,0.08533333333333329
stackoverflow,0.5,100,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9016032694121344,0.802642221623079,0.09896104778905546,0.8835864480412401,0.6469155736998627,0.23667087434137735,0.8353333333333334,0.5196666666666667,0.31566666666666665,0.044,0.0076666666666666,0.0363333333333334
stackoverflow,0.5,123,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8806571106458367,0.766770670826833,0.1138864398190037,0.874333776004836,0.5367119144518955,0.3376218615529405,0.8416666666666667,0.419,0.4226666666666667,0.0886666666666666,0.017,0.0716666666666666
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.7781475318912923,0.5125977410947002,0.265549790796592,0.8731885403519126,0.482000118479956,0.3911884218719566,0.8437777777777777,0.3822222222222222,0.46155555555555555,0.0646666666666666,0.0166666666666666,0.047999999999999994
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.748558246828143,0.5052450558899398,0.24331319093820314,0.871379383978064,0.4743805932023595,0.39699879077570455,0.8511111111111112,0.3675555555555555,0.4835555555555556,0.1346666666666666,0.0206666666666666,0.114
stackoverflow,0.75,87,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.7736311631707982,0.5297608343823054,0.2438703287884928,0.867446594850703,0.5343256056277617,0.3331209892229413,0.8331111111111111,0.4248888888888888,0.4082222222222223,0.0533333333333333,0.018,0.0353333333333333
stackoverflow,0.75,100,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.7201610583836641,0.5217391304347826,0.19842192794888147,0.8677509570516391,0.534075989269176,0.3336749677824631,0.8388888888888889,0.4191111111111111,0.4197777777777778,0.1653333333333333,0.032,0.1333333333333333
stackoverflow,0.75,123,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.7946912242686891,0.5090166723375298,0.2856745519311593,0.8842356034374308,0.4544168060383442,0.42981879739908657,0.8388888888888889,0.3595555555555555,0.4793333333333334,0.022,0.0026666666666666,0.0193333333333334
banking77,0.25,13,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9154867256637168,0.8993399339933993,0.016146791670317517,0.7691237472003842,0.6414134683819155,0.12771027881846875,0.8276315789473684,0.5421052631578948,0.28552631578947363,0.1081896551724137,0.0603448275862069,0.047844827586206805
banking77,0.25,42,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9191208791208793,0.9178921568627452,0.001228722258134085,0.7939882940487182,0.6893290130339611,0.10465928101475708,0.8171052631578948,0.5671052631578948,0.25,0.0987068965517241,0.0314655172413793,0.0672413793103448
banking77,0.25,87,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9304952215464812,0.9030936283548452,0.027401593191636042,0.8149099652712799,0.6487910161267313,0.1661189491445486,0.8131578947368421,0.5302631578947368,0.2828947368421053,0.0767241379310344,0.05,0.026724137931034397
banking77,0.25,100,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9308176100628932,0.9161628375654978,0.01465477249739544,0.7976710049892831,0.6504733408607947,0.14719766412848845,0.8092105263157895,0.5144736842105263,0.2947368421052632,0.075,0.0202586206896551,0.054741379310344895
banking77,0.25,123,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8867710460630814,0.8973776584761511,-0.010606612413069705,0.7498148479796339,0.6445261174494565,0.1052887305301774,0.825,0.5394736842105263,0.28552631578947363,0.1577586206896551,0.0633620689655172,0.0943965517241379
banking77,0.5,13,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8462021343377275,0.7840085859940972,0.062193548343630334,0.8199086432567366,0.6528600498375109,0.16704859341922573,0.8171052631578948,0.5355263157894736,0.28157894736842115,0.1358974358974359,0.0634615384615384,0.07243589743589748
banking77,0.5,42,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8414403032217309,0.792845702082221,0.04859460113950986,0.8168639763258652,0.6581230081747024,0.1587409681511628,0.8197368421052631,0.5388157894736842,0.28092105263157885,0.1461538461538461,0.048076923076923,0.0980769230769231
banking77,0.5,87,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8554480174836091,0.7970045466702327,0.05844347081337642,0.8324583407388371,0.6712600337001332,0.16119830703870386,0.8203947368421053,0.5467105263157894,0.27368421052631586,0.1217948717948717,0.0448717948717948,0.0769230769230769
banking77,0.5,100,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8259473346178549,0.7932755450485947,0.0326717895692602,0.8064088330915219,0.6539493692794779,0.152459463812044,0.8236842105263158,0.5151315789473685,0.3085526315789473,0.1756410256410256,0.032051282051282,0.1435897435897436
banking77,0.5,123,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.809165302782324,0.7758389261744967,0.033326376607827335,0.8080381054482829,0.6477110398893807,0.1603270655589022,0.8296052631578947,0.5263157894736843,0.30328947368421044,0.2076923076923077,0.0737179487179487,0.133974358974359
banking77,0.75,13,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.6601269474899019,0.5444400159426066,0.11568693154729526,0.8297927993746245,0.6535444406449934,0.17624835872963107,0.8271551724137931,0.5405172413793103,0.28663793103448276,0.2473684210526315,0.1013157894736842,0.14605263157894727
banking77,0.75,42,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.7272727272727273,0.5496062992125984,0.1776664280601289,0.8465133935600306,0.6488693244201716,0.197644069139859,0.8297413793103449,0.5336206896551724,0.29612068965517246,0.131578947368421,0.081578947368421,0.04999999999999999
banking77,0.75,87,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.6984478935698448,0.5565217391304348,0.14192615443941003,0.8495955076276699,0.663436567522859,0.18615894010481093,0.8215517241379311,0.5405172413793103,0.28103448275862075,0.1710526315789473,0.0736842105263157,0.09736842105263159
banking77,0.75,100,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.6801573917931422,0.5486518171160609,0.13150557467708124,0.8422789425569616,0.6574649693024167,0.18481397325454485,0.8215517241379311,0.5271551724137931,0.29439655172413803,0.2039473684210526,0.0763157894736842,0.1276315789473684
banking77,0.75,123,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.6666666666666666,0.5543307086614173,0.11233595800524931,0.8383752198051533,0.6604048509561068,0.1779703688490465,0.8206896551724138,0.5362068965517242,0.2844827586206896,0.2263157894736842,0.0736842105263157,0.1526315789473685
clinc150,0.25,13,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9528118939883644,0.925388494391273,0.02742339959709139,0.8010298070270482,0.5638965119717422,0.237133295055306,0.736842105263158,0.4201754385964912,0.31666666666666676,0.0302631578947368,0.0140350877192982,0.0162280701754386
clinc150,0.25,42,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9479594040164112,0.928219852337982,0.019739551678429224,0.7837064085470472,0.565039328694321,0.21866707985272615,0.7263157894736842,0.4157894736842105,0.31052631578947376,0.0372807017543859,0.0074561403508771,0.029824561403508802
clinc150,0.25,87,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9473684210526316,0.9244270080528598,0.022941412999771815,0.7856815672130488,0.5744970786514769,0.2111844885615719,0.736842105263158,0.4307017543859649,0.30614035087719305,0.0407894736842105,0.0182017543859649,0.0225877192982456
clinc150,0.25,100,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9625347891243844,0.9313916521382424,0.031143136986142017,0.8293119919847214,0.5898180313867981,0.23949396059792327,0.7491228070175439,0.4298245614035088,0.3192982456140351,0.0140350877192982,0.0041666666666666,0.009868421052631601
clinc150,0.25,123,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9475392103839914,0.9224607168532404,0.025078493530750978,0.7847672034972499,0.5402239546626599,0.24454324883459,0.7324561403508771,0.3982456140350877,0.33421052631578946,0.0394736842105263,0.0151315789473684,0.0243421052631579
clinc150,0.5,13,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9070904645476772,0.833394902105652,0.07369556244202513,0.8261993158424226,0.5702744817053852,0.25592483413703737,0.7453333333333334,0.428,0.3173333333333334,0.0321739130434782,0.0191304347826086,0.013043478260869597
clinc150,0.5,42,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8971451987433411,0.8313400048816207,0.06580519386172035,0.8075141354234163,0.5480715512929405,0.25944258413047583,0.739111111111111,0.4053333333333333,0.33377777777777773,0.0481159420289855,0.0127536231884057,0.035362318840579804
clinc150,0.5,87,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9086720867208672,0.8382552823427654,0.07041680437810183,0.8234017136184874,0.5858663327968165,0.2375353808216708,0.7435555555555555,0.4439999999999999,0.29955555555555563,0.0281159420289855,0.0168115942028985,0.011304347826087
clinc150,0.5,100,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9051512673753066,0.8321239699913909,0.07302729738391567,0.8249194600480021,0.5667031570646789,0.2582163029833232,0.748,0.4231111111111111,0.3248888888888889,0.037391304347826,0.0194202898550724,0.0179710144927536
clinc150,0.5,123,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9039116805233748,0.8310479921645446,0.07286368835883017,0.8087962224646499,0.5495499821482573,0.25924624031639254,0.7462222222222222,0.4115555555555555,0.3346666666666667,0.0388405797101449,0.016231884057971,0.0226086956521739
clinc150,0.75,13,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8230088495575221,0.6987364895722332,0.12427235998528885,0.8206112737544194,0.5672671130796392,0.25334416067478027,0.7464285714285714,0.4244047619047619,0.32202380952380955,0.0461538461538461,0.0192307692307692,0.0269230769230769
clinc150,0.75,42,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.823141706334676,0.6984848484848485,0.1246568578498275,0.824382257045602,0.5603277096163237,0.26405454742927825,0.7398809523809524,0.4181547619047618,0.3217261904761906,0.0393162393162393,0.0149572649572649,0.0243589743589744
clinc150,0.75,87,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8302650957290133,0.6988393402565669,0.1314257554724464,0.827797940585045,0.5653426926135425,0.26245524797150244,0.7508928571428571,0.4285714285714286,0.32232142857142854,0.0363247863247863,0.0222222222222222,0.014102564102564101
clinc150,0.75,100,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8333023601561048,0.7072982564419071,0.12600410371419768,0.840427967758085,0.5905465869699709,0.24988138078811417,0.762202380952381,0.4497023809523809,0.3125000000000001,0.0418803418803418,0.0205128205128205,0.021367521367521302
clinc150,0.75,123,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8327481057105895,0.6986634264884569,0.13408467922213263,0.8324034603041841,0.5629659710081564,0.26943748929602773,0.756547619047619,0.4214285714285714,0.33511904761904765,0.0371794871794871,0.017094017094017,0.020085470085470104
stackoverflow,0.25,13,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9348581679560488,0.9100874881416676,0.02477067981438119,0.8376694373285117,0.7010038284759069,0.13666560885260481,0.8333333333333334,0.5533333333333333,0.28,0.0735555555555555,0.0406666666666666,0.0328888888888889
stackoverflow,0.25,42,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9546207353428288,0.9005748350010645,0.054045900341764264,0.8737185899712864,0.6785120202727949,0.19520656969849148,0.844,0.5573333333333333,0.2866666666666666,0.0393333333333333,0.06,-0.0206666666666667
stackoverflow,0.25,87,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.961905807443188,0.908653846153846,0.053251961289341954,0.886162434075719,0.685843022725534,0.20031941135018505,0.848,0.5193333333333333,0.32866666666666666,0.0264444444444444,0.034,-0.0075555555555556035
stackoverflow,0.25,100,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9664517539066768,0.9269510926118626,0.03950066129481422,0.9008138022892632,0.7416330310270048,0.15918077126225838,0.8473333333333333,0.5626666666666666,0.2846666666666666,0.0173333333333333,0.0102222222222222,0.007111111111111101
stackoverflow,0.25,123,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9561480828558836,0.8855254743125133,0.07062260854337032,0.8834991622766871,0.6456605199826951,0.237838642293992,0.842,0.5146666666666666,0.32733333333333337,0.0357777777777777,0.0768888888888889,-0.041111111111111195
stackoverflow,0.5,13,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8565782973818541,0.7231655101136867,0.1334127872681674,0.8523954175911279,0.6412855588014174,0.21110985878971056,0.8426666666666667,0.5586666666666666,0.28400000000000003,0.133,0.1836666666666666,-0.05066666666666658
stackoverflow,0.5,42,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8754826254826255,0.7217314487632509,0.15375117671937455,0.8576590966593717,0.6320607170210828,0.22559837963828888,0.835,0.5529999999999999,0.28200000000000003,0.093,0.183,-0.09
stackoverflow,0.5,87,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8692120227457352,0.7413071706824412,0.12790485206329394,0.8595641369722073,0.6525984043794486,0.20696573259275874,0.84,0.546,0.29399999999999993,0.1083333333333333,0.1436666666666666,-0.035333333333333314
stackoverflow,0.5,100,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9016032694121344,0.752262443438914,0.1493408259732204,0.8835864480412401,0.6426653129875843,0.24092113505365575,0.8353333333333334,0.5293333333333333,0.30600000000000005,0.044,0.1133333333333333,-0.0693333333333333
stackoverflow,0.5,123,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8806571106458367,0.7291425260718424,0.15151458457399436,0.874333776004836,0.6107376043090513,0.26359617169578464,0.8416666666666667,0.5376666666666667,0.30399999999999994,0.0886666666666666,0.161,-0.0723333333333334
stackoverflow,0.75,13,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.7781475318912923,0.4871794871794871,0.29096804471180515,0.8731885403519126,0.6174869731398304,0.25570156721208226,0.8437777777777777,0.5466666666666666,0.2971111111111111,0.0646666666666666,0.24,-0.1753333333333334
stackoverflow,0.75,42,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.748558246828143,0.487000634115409,0.261557612712734,0.871379383978064,0.6129065162238279,0.25847286775423617,0.8511111111111112,0.538,0.3131111111111111,0.1346666666666666,0.232,-0.09733333333333341
stackoverflow,0.75,87,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.7736311631707982,0.4996850724333403,0.27394609073745785,0.867446594850703,0.6262086079003412,0.2412379869503618,0.8331111111111111,0.5393333333333333,0.2937777777777778,0.0533333333333333,0.2066666666666666,-0.15333333333333332
stackoverflow,0.75,100,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.7201610583836641,0.4646972553949298,0.2554638029887343,0.8677509570516391,0.6101044496597021,0.25764650739193695,0.8388888888888889,0.5191111111111111,0.3197777777777778,0.1653333333333333,0.2606666666666666,-0.0953333333333333
stackoverflow,0.75,123,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.7946912242686891,0.485408356078102,0.3092828681905871,0.8842356034374308,0.5942850274427153,0.2899505759947155,0.8388888888888889,0.5317777777777778,0.3071111111111111,0.022,0.2293333333333333,-0.20733333333333331
