dataset,kir,seed,representation,oos_f1,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos,f1_k,f1_all,known_score_mean,known_score_median,known_score_p90,known_score_p95,known_score_p99,known_radius_mean,known_radius_std,known_radius_cv,known_accepted_rate,known_score_leq_1_rate,oos_score_mean,oos_score_median,oos_score_p90,oos_score_p95,oos_score_p99,oos_radius_mean,oos_radius_std,oos_radius_cv,oos_accepted_rate,oos_score_leq_1_rate,score_gap_median_oos_minus_known,radius_gap_oos_minus_known
banking77,0.5,123,frozen,0.7698686938493434,0.8552631578947368,0.2858974358974359,0.14473684210526316,0.8661192645074224,0.8458697234375155,,,0.8331494793203702,0.8260005554425951,1.0474165117077339,1.1213140599851588,1.2490993788290738,22.797125853570527,0.7103933885728628,0.031161532955330844,0.8552631578947368,0.8552631578947368,1.0765729185116955,1.0734338116156534,1.2681060266132156,1.320995291848736,1.4405338549865618,22.329887979393114,0.6562227489326123,0.02938764178029913,0.2858974358974359,0.2858974358974359,0.24743325617305834,-0.4672378741774139
banking77,0.75,13,trainable,0.6601269474899019,0.8271551724137931,0.24736842105263157,0.1728448275862069,0.8678890653357532,0.6486885732336582,0.8327180726829818,0.8297927993746245,0.8475122448583104,0.8366692765389325,1.0624845428104874,1.132921592303462,1.2779326715405697,22.707798496155217,0.6462168740109968,0.028457927091453245,0.8271551724137931,0.8271551724137931,1.0884536505849427,1.072392003186243,1.3006669875207548,1.3707174044754438,1.4273542374374275,22.3992263744622,0.625361579446101,0.027918891884546878,0.24736842105263157,0.24736842105263157,0.23572272664731053,-0.3085721216930182
banking77,0.75,13,frozen,0.582798459563543,0.8517241379310345,0.4026315789473684,0.1482758620689655,0.8305365245009074,0.5717198846903272,,,0.8378616397134983,0.8255425669296708,1.0498850293083821,1.1213140599851585,1.2652580715747879,22.74593479678014,0.6847762567338965,0.03010543478876198,0.8517241379310345,0.8517241379310345,1.0417149896877358,1.026148692146236,1.2429780012508693,1.3367045653013985,1.4586588627999795,22.388315968336084,0.6355061375984975,0.02838561589434852,0.4026315789473684,0.4026315789473684,0.20060612521656518,-0.3576188284440569
banking77,0.75,42,trainable,0.7272727272727273,0.8297413793103449,0.13157894736842105,0.17025862068965517,0.9112760889292197,0.7352194854120246,0.8485692671167083,0.8465133935600306,0.8422059928650953,0.8300991233614459,1.0722903735299651,1.147328767151238,1.2934384086038633,22.888105442658322,0.6286413890009923,0.02746585516114169,0.8297413793103449,0.8297413793103449,1.146038725040458,1.143340923210606,1.3344228394146884,1.3871989189542173,1.47568475380965,22.465933136104177,0.4871578093764489,0.021684290005900334,0.13157894736842105,0.13157894736842105,0.3132417998491601,-0.4221723065541454
banking77,0.75,42,frozen,0.6482504604051565,0.8530172413793103,0.30526315789473685,0.14698275862068966,0.8655024954627948,0.6246403013347436,,,0.8344878616928342,0.8247297170464487,1.0422416277822388,1.115305614523042,1.2307775108113614,22.764426328985447,0.6564807450329065,0.02883800960084041,0.8530172413793103,0.8530172413793103,1.0621938984143957,1.0581171197100436,1.2324338042793361,1.2940570506602709,1.4060771587540892,22.36534057150358,0.7264397384572113,0.032480602570514494,0.30526315789473685,0.30526315789473685,0.23338740266359492,-0.3990857574818669
banking77,0.75,87,trainable,0.6984478935698448,0.8215517241379311,0.17105263157894737,0.17844827586206896,0.8960509301270417,0.7163102904007737,0.8522015009734945,0.8495955076276699,0.8425798182402618,0.8250749328638782,1.0806019591282874,1.172747719503467,1.328159221293737,22.9495849145427,0.6522600144880579,0.02842142970850569,0.821551724137931,0.821551724137931,1.1522434776414086,1.153303601541542,1.3650818345452596,1.4186143000609586,1.4743528555882808,22.698548362572268,0.6079683885753764,0.026784461229153227,0.17105263157894737,0.17105263157894737,0.32822866867766387,-0.25103655197043295
banking77,0.75,87,frozen,0.6253101736972705,0.85,0.3368421052631579,0.15,0.8446580081669692,0.6007758461881284,,,0.8361905431711452,0.8240727305330663,1.0455108778545585,1.1153273482487525,1.2383676955116676,22.816569874860786,0.5556690991018839,0.024353752652107364,0.85,0.85,1.0502035535501753,1.0533488100940211,1.2269171547878037,1.2755890469782727,1.3576510925638603,22.626429097881775,0.5662816663026786,0.025027443077869162,0.3368421052631579,0.3368421052631579,0.22927607956095486,-0.19014077697901044
banking77,0.75,100,trainable,0.6801573917931422,0.8215517241379311,0.20394736842105263,0.17844827586206896,0.8930728221415608,0.7076481398306274,0.8450741417080618,0.8422789425569616,0.8427166886455,0.8258646625568555,1.0725772437109988,1.1564052124824018,1.3178957359873247,22.916329835027437,0.6301781484303535,0.027499087025145315,0.821551724137931,0.821551724137931,1.1413714662876657,1.1420371741232516,1.3536125086670807,1.4109933308630895,1.5260795114290058,22.5730838845219,0.46855886264992036,0.02075741467346452,0.20394736842105263,0.20394736842105263,0.31617251156639603,-0.34324595050553697
banking77,0.75,100,frozen,0.6064434617814277,0.8521551724137931,0.3684210526315789,0.1478448275862069,0.8365970961887478,0.5848990167763781,,,0.8396610785101493,0.832004285154059,1.0458072547302195,1.1176859570104563,1.2375968232789587,22.725974952982515,0.6614778104366403,0.0291066857111813,0.8521551724137931,0.8521551724137931,1.0447300830869752,1.04536289890556,1.2250327011203062,1.2950255262740662,1.3683251149117952,22.375811666313744,0.5843715607550043,0.026116217345302468,0.3684210526315789,0.3684210526315789,0.2133586137515009,-0.3501632866687707
banking77,0.75,123,trainable,0.6666666666666666,0.8206896551724138,0.22631578947368422,0.1793103448275862,0.8769169691470055,0.6846870603739995,0.8413357121006444,0.8383752198051533,0.8413963966008022,0.8279232367132541,1.072398610004096,1.1384732155911077,1.2898078973739209,22.887191005335556,0.6417330680486638,0.028038961526517622,0.8206896551724138,0.8206896551724138,1.1163931580730593,1.1150744414920057,1.3179466983420507,1.4027439524967222,1.4894432438605978,22.517395828796104,0.510998123263516,0.02269348228137608,0.22631578947368422,0.22631578947368422,0.28715120477875167,-0.3697951765394514
banking77,0.75,123,frozen,0.6227848101265823,0.8586206896551725,0.3526315789473684,0.1413793103448276,0.8487420598911072,0.6201264074004333,,,0.8341678445038999,0.8240727305330663,1.0418869671020046,1.1082707159095462,1.255325165013197,22.75382234239737,0.6861341361327835,0.030154675808218144,0.8586206896551725,0.8586206896551725,1.057385665343498,1.043777392833955,1.2783242616556176,1.3403268360873979,1.436473927538067,22.164343907034066,0.6335982017059701,0.028586372976503568,0.3526315789473684,0.3526315789473684,0.2197046623008888,-0.5894784353633042
stackoverflow,0.25,13,trainable,0.9348581679560489,0.8333333333333334,0.07355555555555555,0.16666666666666666,0.9283866666666668,0.9625178109218019,0.8182316912030043,0.8376694373285117,0.9010986069175351,0.8952123036034358,1.0391465020409834,1.0645494630579089,1.105574329308076,21.440324712718915,0.5604073554512755,0.026138006908021705,0.8333333333333334,0.8333333333333334,1.062350199715632,1.0702671709086444,1.1098354890954965,1.1181648858888373,1.1351878249570533,20.95937576545799,0.1281648218269318,0.0061149159813315285,0.07355555555555555,0.07355555555555555,0.17505486730520858,-0.48094894726092363
stackoverflow,0.25,13,frozen,0.9337532336070183,0.84,0.07755555555555556,0.16,0.9266305185185186,0.9605652845486137,,,0.9018101803223663,0.8954924479593074,1.0340087621736238,1.060861473264447,1.0955752151936275,21.351921833004848,0.5515707472833197,0.025832370106878447,0.84,0.84,1.0540828779380234,1.0613545935705937,1.0963867661324087,1.105006046066287,1.1184180525767826,20.84710510288433,0.14066788425990595,0.006747597978984796,0.07755555555555556,0.07755555555555556,0.16586214561128632,-0.5048167301205169
stackoverflow,0.25,42,trainable,0.9546207353428288,0.844,0.03933333333333333,0.156,0.9535537777777778,0.9790898154769205,0.857538160896978,0.8737185899712864,0.7944830860847233,0.7303708096146179,1.1137065213197164,1.2612227717827842,1.4895973752708107,23.79333408691645,0.6150698779904369,0.025850512405852923,0.844,0.844,1.3694209871446332,1.3693496040875108,1.6588894668697476,1.7089698067638233,1.7874882260971832,23.115267472687286,0.2767439526195512,0.011972344812645946,0.03933333333333333,0.03933333333333333,0.638978794472893,-0.6780666142291629
stackoverflow,0.25,42,frozen,0.8654145232683336,0.8386666666666667,0.19622222222222221,0.16133333333333333,0.9127004444444445,0.9620396436704233,,,0.9011988698889052,0.9028690071682182,1.0109098928445102,1.0215750064207796,1.0443590826089664,21.004118628132346,0.9192957874524844,0.043767405989661695,0.8386666666666667,0.8386666666666667,1.0216303569851435,1.0245374698330907,1.0549495844977326,1.0625884129716079,1.0724965919246718,20.03297756829102,0.11278079425629946,0.005629756928136998,0.19622222222222221,0.19622222222222221,0.12166846266487252,-0.9711410598413259
stackoverflow,0.25,87,trainable,0.9619058074431881,0.848,0.026444444444444444,0.152,0.963934962962963,0.983611668321172,0.8710137594022251,0.886162434075719,0.8093114881397065,0.7564305044406165,1.1087796900071094,1.2609966341122154,1.457389698523637,23.705441011381033,0.16054674860292228,0.006772569576994726,0.848,0.848,1.3919041163773356,1.4054019455098088,1.6356074194462398,1.6815864957285664,1.771093542701702,23.668363021251764,0.17962939269063644,0.007589430351788488,0.026444444444444444,0.026444444444444444,0.6489714410691922,-0.03707799012926927
stackoverflow,0.25,87,frozen,0.8998380754105945,0.8293333333333334,0.13555555555555557,0.17066666666666666,0.92288,0.9657379183393192,,,0.9218532652755117,0.9258130434985588,1.0203463955039649,1.041884333406307,1.0647542439233135,20.892195519393184,0.5682400928223729,0.027198677721300468,0.8293333333333334,0.8293333333333334,1.0400844410822199,1.046250748228652,1.0789867888668667,1.0867094512950601,1.100679517716402,20.20178509892043,0.11587986679799718,0.005736120161192574,0.13555555555555557,0.13555555555555557,0.1204377047300933,-0.6904104204727552
stackoverflow,0.25,100,trainable,0.9664517539066768,0.8473333333333333,0.017333333333333333,0.15266666666666667,0.9700856296296297,0.9856112004540502,0.8876862119657805,0.9008138022892632,0.7648600480479235,0.6923845295356801,1.1152900434157564,1.3185575484973615,1.5837345947378478,24.514749474897524,0.6033456925804924,0.02461153817616219,0.8473333333333334,0.8473333333333334,1.5195483330110282,1.5283007129491595,1.8102084562788574,1.8786372888736678,1.997361921135468,24.141514670186222,0.4403027661589106,0.01823840683462444,0.017333333333333333,0.017333333333333333,0.8359161834134794,-0.3732348047113021
stackoverflow,0.25,100,frozen,0.9364811691961776,0.8466666666666667,0.07444444444444444,0.15333333333333332,0.9399536296296296,0.9726697816818377,,,0.914845816614546,0.9109714773405939,1.0306830895679773,1.0638889249290762,1.091729453792621,21.106353809178668,0.5963316885986777,0.028253657357878024,0.8466666666666667,0.8466666666666667,1.0658468756886665,1.0714302769381878,1.1138262113824868,1.1236992663788743,1.1433045351110314,20.305378063909508,0.1687464895616917,0.008310433276867635,0.07444444444444444,0.07444444444444444,0.1604587995975939,-0.8009757452691595
stackoverflow,0.25,123,trainable,0.9561480828558836,0.842,0.035777777777777776,0.158,0.9488235555555556,0.9756586320026046,0.8689693781608477,0.8834991622766871,0.786336437571015,0.7157813439353125,1.2054197125523054,1.3516426575102687,1.539050368643624,24.266340931692568,0.7201979016418494,0.029678883341709313,0.842,0.842,1.3975501383495101,1.4166810928001343,1.6563286756691988,1.7089946829759786,1.8007612043782932,23.468897714689742,0.6582821982798798,0.028049131505134356,0.035777777777777776,0.035777777777777776,0.7008997488648219,-0.7974432170028258
stackoverflow,0.25,123,frozen,0.8854604955586722,0.8213333333333334,0.1582222222222222,0.17866666666666667,0.8994108148148149,0.9423903995292702,,,0.9010750522964676,0.9014191031257052,1.0312683975944306,1.0556426785367672,1.0784252791838989,21.22878955689175,0.8522907733699855,0.04014787423870318,0.8213333333333334,0.8213333333333334,1.034951255416003,1.0400170158544633,1.0748005533755274,1.0817648257437955,1.0956231393570097,20.19395691068862,0.08789447342997132,0.004352513666276516,0.1582222222222222,0.1582222222222222,0.1385979127287581,-1.0348326462031316
stackoverflow,0.5,13,trainable,0.8565782973818541,0.8426666666666667,0.133,0.15733333333333333,0.9058574444444444,0.8624639062641226,0.8519771296120553,0.8523954175911279,0.793130858211971,0.7384307449443551,1.1176733183515406,1.221552190849235,1.3359323253301614,23.733342788198918,0.6577572448374301,0.02771447961239118,0.8426666666666667,0.8426666666666667,1.1525824588413425,1.1659593710010001,1.3271346351523812,1.3637063219194574,1.437731828951146,23.088516895502465,0.4011796106881586,0.017375720255392694,0.133,0.133,0.427528626056645,-0.6448258926964527
stackoverflow,0.5,13,frozen,0.7185035760132037,0.8353333333333334,0.347,0.16466666666666666,0.8612272222222221,0.8156840094880962,,,0.9036781458887838,0.9024770837476028,1.0176956830876176,1.032395889472017,1.0534153962918686,21.057654852690916,0.7954439479009756,0.03777457430400078,0.8353333333333334,0.8353333333333334,1.00880474268541,1.0122189849509438,1.051567844205216,1.0604306057244217,1.0703695280771655,20.09291444961435,0.25939813639374776,0.01290993086364962,0.347,0.347,0.10974190120334093,-0.964740403076565
stackoverflow,0.5,42,trainable,0.8754826254826255,0.835,0.093,0.165,0.9267934444444444,0.9119942660488355,0.8558767437770463,0.8576590966593717,0.8093110818321589,0.7578611378502751,1.1062452918601746,1.187924241649245,1.3052142381077319,23.440177761268764,0.41285185433171495,0.017613000146009482,0.835,0.835,1.1978124216740955,1.1962343301974494,1.4040477393652282,1.47557469435287,1.5740109041734214,23.042444713401377,0.26705712650197844,0.011589791353460827,0.093,0.093,0.4383731923471743,-0.39773304786738706
stackoverflow,0.5,42,frozen,0.8197054342305738,0.838,0.193,0.162,0.9064862222222222,0.8927093484941884,,,0.9068471854234109,0.9032540783029384,1.0137544142008936,1.0270867475497847,1.0470569189901238,20.950390875478682,0.7476521488092709,0.03568678757609043,0.838,0.838,1.0215800865602518,1.027290080458839,1.0584499515617634,1.0653204280677728,1.0737490675352643,20.07848949471585,0.255247240741723,0.012712472260868907,0.193,0.193,0.1240360021559006,-0.8719013807628322
stackoverflow,0.5,87,trainable,0.8692120227457352,0.84,0.10833333333333334,0.16,0.9198784444444444,0.8888527044060599,0.8585993483948545,0.8595641369722073,0.7955596893401549,0.7381413518022949,1.13948393663474,1.2414791430349317,1.3746570631227442,23.77181198155876,0.5801171233744403,0.02440357192057856,0.84,0.84,1.2055114875415072,1.2143082069404891,1.4049423205797518,1.454440141806674,1.5257266730682861,23.168687644512044,0.4402328040453996,0.019001197253814994,0.10833333333333334,0.10833333333333334,0.47616685513819423,-0.6031243370467152
stackoverflow,0.5,87,frozen,0.7804792723456359,0.838,0.25633333333333336,0.162,0.8780081111111111,0.8321384307538693,,,0.9061404296003309,0.9046833207596101,1.0267354556328092,1.0495328092591418,1.075243321782651,21.134382413198292,0.695405844355635,0.03290400593496209,0.838,0.838,1.0226075731187387,1.0278902956770337,1.072591526021898,1.0782360804590816,1.09185180318047,20.285074845099395,0.2677068904724143,0.01319723454395283,0.25633333333333336,0.25633333333333336,0.1232069749174236,-0.8493075680988973
stackoverflow,0.5,100,trainable,0.9016032694121345,0.8353333333333334,0.044,0.16466666666666666,0.9465268888888889,0.9319233325702037,0.8817847659041507,0.8835864480412401,0.8671113639731443,0.8418768375647225,1.0830664991995997,1.1409152425661684,1.2132924810390253,22.249231436684518,0.5731322319476092,0.025759641791609448,0.8353333333333334,0.8353333333333334,1.1580752499892364,1.1669470543909715,1.261709404561646,1.2828987678300072,1.315842871280258,21.8336562149352,0.25785083250512947,0.011809787145441446,0.044,0.044,0.3250702168262489,-0.41557522174931805
stackoverflow,0.5,100,frozen,0.8400460299194477,0.8240000000000001,0.14833333333333334,0.176,0.8989545555555557,0.8471439080420511,,,0.9079067786400247,0.9060032725081589,1.0284019182456507,1.0467034255547214,1.0686012246768164,21.05946177665095,0.7615424839755287,0.03616153594294923,0.824,0.824,1.0301427268209182,1.0356487722205225,1.0639113259043573,1.070350142971938,1.0824673704515613,20.131359342093507,0.22476509385709484,0.01116492384034515,0.14833333333333334,0.14833333333333334,0.1296454997123636,-0.9281024345574416
stackoverflow,0.5,123,trainable,0.8806571106458367,0.8416666666666667,0.08866666666666667,0.15833333333333333,0.9185344444444443,0.8724901009917846,0.8737014425407359,0.874333776004836,0.7869309929671762,0.7242260701456704,1.1365918051993051,1.250456200913179,1.3890191105880603,23.945700403635055,0.48257374594593827,0.02015283486436177,0.8416666666666667,0.8416666666666667,1.20568284338699,1.2257328182474307,1.372650814679735,1.4137670152972395,1.4883836045579282,23.53826353083738,0.3663811173461279,0.015565341804680432,0.08866666666666667,0.08866666666666667,0.5015067481017603,-0.4074368727976747
stackoverflow,0.5,123,frozen,0.7473948975925261,0.838,0.30666666666666664,0.162,0.8684983333333335,0.8487904383543085,,,0.9124399045096158,0.9272265159711306,1.0118859558691118,1.027587614975861,1.0493755018037167,20.908351445292563,0.8475489368376964,0.04053638274903394,0.838,0.838,1.01279961741232,1.0179117216320475,1.0545375366199048,1.0627731269347833,1.0722311066174348,20.110833330189173,0.2414668754142398,0.01200680605570751,0.30666666666666664,0.30666666666666664,0.09068520566091687,-0.7975181151033901
stackoverflow,0.75,13,trainable,0.7781475318912923,0.8437777777777777,0.06466666666666666,0.15622222222222223,0.9366668148148148,0.7860156586107498,0.8795246075826206,0.8731885403519126,0.7866850819259277,0.7280756887722002,1.1214281725959212,1.2125782075085456,1.3306143574552864,23.84208375437705,0.5938403782399003,0.024907234802028583,0.8437777777777777,0.8437777777777777,1.214735833136546,1.2408259432189541,1.3694133040736636,1.3938062014040833,1.4548551708584336,23.44497476908893,0.5829544443294649,0.024864792991718728,0.06466666666666666,0.06466666666666666,0.5127502544467539,-0.39710898528812066
stackoverflow,0.75,13,frozen,0.6063091482649843,0.8424444444444444,0.35933333333333334,0.15755555555555556,0.8635877037037037,0.6656253311345053,,,0.9109351297706908,0.9148028647662785,1.0130004055227289,1.027587614975861,1.0486469471400384,20.926570391226807,0.7737347723162942,0.036973797323266715,0.8424444444444444,0.8424444444444444,1.010533957034699,1.0133456898514202,1.0569300285612053,1.0644144011428884,1.0712954578599627,20.09311881731875,0.25561001164068237,0.012721271096071251,0.35933333333333334,0.35933333333333334,0.09854282508514167,-0.8334515739080572
stackoverflow,0.75,42,trainable,0.748558246828143,0.8511111111111112,0.13466666666666666,0.14888888888888888,0.9275505185185186,0.8115610099826195,0.8795674597880586,0.871379383978064,0.8278084692234056,0.7921843821199861,1.0648491475591269,1.1306166726087024,1.2162033535832872,22.96352889317945,0.43651628704680207,0.019009111756183722,0.8511111111111112,0.8511111111111112,1.144082684866089,1.1568308403036107,1.3087361283980248,1.3374158557237055,1.3929052216253623,22.60076706437439,0.23451172927104325,0.010376273008923857,0.13466666666666666,0.13466666666666666,0.3646464581836246,-0.36276182880505914
stackoverflow,0.75,42,frozen,0.7502150845999427,0.8491111111111111,0.128,0.15088888888888888,0.9216848888888889,0.8149527817246711,,,0.9174828795220266,0.9255820875423688,1.0102307251222777,1.0236136822026196,1.045030217461044,20.82754893933398,0.7356609797898683,0.03532153408606482,0.8491111111111111,0.8491111111111111,1.025823097040489,1.033142862715233,1.060014951507462,1.0655191900886887,1.0734466950445265,20.12537329088912,0.324474717880316,0.01612266829491345,0.128,0.128,0.10756077517286422,-0.7021756484448609
stackoverflow,0.75,87,trainable,0.7736311631707982,0.8331111111111111,0.05333333333333334,0.1668888888888889,0.9305234074074071,0.7666542381963952,0.8737009569626969,0.867446594850703,0.8668069460362395,0.8441871731457287,1.0708832421798102,1.1136228924716014,1.1777865452700758,22.214043273613633,0.5071110667788493,0.022828400059038682,0.8331111111111111,0.8331111111111111,1.1100789515595806,1.1172117322650275,1.188114592627306,1.2078755247325124,1.2388091533667573,21.833485946284917,0.31929498788370253,0.014624095697280638,0.05333333333333334,0.05333333333333334,0.2730245591192988,-0.3805573273287166
stackoverflow,0.75,87,frozen,0.6668626874448692,0.8295555555555556,0.244,0.17044444444444445,0.884526962962963,0.6847298164496229,,,0.9080748239416006,0.9063914880958088,1.0239429776145768,1.042060610171023,1.0611790699876156,21.048178814765055,0.712504876652361,0.033851141370603854,0.8295555555555556,0.8295555555555556,1.0230942776361116,1.0306886818221495,1.0679548226674906,1.0743418961726066,1.0839252819755867,20.20234755692908,0.29361898312025575,0.014533904156081561,0.244,0.244,0.12429719372634063,-0.8458312578359752
stackoverflow,0.75,100,trainable,0.7201610583836641,0.8388888888888889,0.16533333333333333,0.16111111111111112,0.9126514074074075,0.7480205170589439,0.8775902836295038,0.8677509570516391,0.7802367453383846,0.7211782726022036,1.15161491193962,1.2489871340201757,1.3674275140779646,23.963884258567674,0.7702488722104067,0.03214207112250694,0.8388888888888889,0.8388888888888889,1.203480969207753,1.2112018141246903,1.4552978677853097,1.4913335574796036,1.5513040366151116,23.266191658444235,0.4599934174462331,0.01977089436032747,0.16533333333333333,0.16533333333333333,0.4900235415224867,-0.6976926001234389
stackoverflow,0.75,100,frozen,0.6339530630905211,0.8353333333333334,0.30666666666666664,0.16466666666666666,0.8551602962962963,0.5883554320916634,,,0.9130458406852247,0.9146568058047726,1.0215837950176612,1.04207665333812,1.0620748430654827,20.986262514660652,0.6997250098476846,0.033342049798475,0.8353333333333334,0.8353333333333334,1.0124700825717543,1.0218901629314063,1.0568127198150092,1.0632910123422707,1.0754716547288514,20.2564028443746,0.3348688151780381,0.016531504519867627,0.30666666666666664,0.30666666666666664,0.10723335712663373,-0.7298596702860536
stackoverflow,0.75,123,trainable,0.7946912242686891,0.8388888888888889,0.022,0.16111111111111112,0.937789037037037,0.752448305020067,0.8902052287153467,0.8842356034374308,0.7719955529810397,0.7071003696453262,1.1429314639592518,1.236863903799007,1.3501480989607808,24.1078804892894,0.607964926206134,0.02521851418984093,0.8388888888888889,0.8388888888888889,1.229921505692647,1.2387474233632019,1.349694061782582,1.3838232684802572,1.4588431487771334,23.45078680173166,0.5349928836768054,0.022813430022625095,0.022,0.022,0.5316470537178757,-0.6570936875577402
stackoverflow,0.75,123,frozen,0.6328173374613003,0.8426666666666667,0.31866666666666665,0.15733333333333333,0.8804038518518518,0.6897181087166492,,,0.9124055166071695,0.9193628823903799,1.01163218839344,1.0273098339034419,1.0487142803900287,20.896576372950996,0.7888703831404332,0.037751178425647035,0.8426666666666667,0.8426666666666667,1.0152968316280861,1.0183492640760918,1.0568559001967965,1.0648601962211866,1.0713032150300614,20.076324236986846,0.144283379325662,0.007186742833125152,0.31866666666666665,0.31866666666666665,0.09898638168571194,-0.8202521359641501
