dataset,seed,split,k,radius_lambda,global_threshold,acceptance_mode,calibration_mode,calibration_quantile,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos
stackoverflow,13,val,2,1.5,1.3,nearest_sphere,per_sphere_known_quantile,0.9,0.03339882121807466,0.6321838177345429,0.41791791791791794,0.998997995991984,0.983,0.001002004008016032,0.8818006012024047,0.869909431234758
stackoverflow,13,test,2,1.5,1.3,nearest_sphere,per_sphere_known_quantile,0.9,0.030900723208415515,0.6292055610120515,0.41686143572621037,0.9996662216288384,0.9843019372077488,0.0003337783711615487,0.8796456954853186,0.8584671593922245
stackoverflow,13,val,2,1.5,0.8,nearest_sphere,per_sphere_known_quantile,0.95,0.7404637247569185,0.39275774410927466,0.6366366366366366,0.31462925851703405,0.01,0.685370741482966,0.8688627254509018,0.8526993679450299
stackoverflow,13,test,2,1.5,0.8,nearest_sphere,per_sphere_known_quantile,0.95,0.7443495730788549,0.4170751815054835,0.6437395659432388,0.33044058744993327,0.01002004008016032,0.6695594125500668,0.8677206437797713,0.8401692492946771
stackoverflow,13,val,2,1.5,0.85,nearest_sphere,per_sphere_known_quantile,0.95,0.7854785478547854,0.5787699086226392,0.7087087087087087,0.5270541082164328,0.048,0.4729458917835671,0.8688627254509018,0.8526993679450299
stackoverflow,13,test,2,1.5,0.85,nearest_sphere,per_sphere_known_quantile,0.95,0.7859879584017515,0.5813523103835846,0.7103505843071787,0.5186915887850467,0.04074816299265197,0.48130841121495327,0.8677206437797713,0.8401692492946771
stackoverflow,13,val,2,1.5,0.9,nearest_sphere,per_sphere_known_quantile,0.95,0.8020493712156498,0.6721026325325858,0.7397397397397397,0.7134268537074149,0.139,0.2865731462925852,0.8688627254509018,0.8526993679450299
stackoverflow,13,test,2,1.5,0.9,nearest_sphere,per_sphere_known_quantile,0.95,0.8106107341147439,0.675077487861959,0.7482470784641069,0.712283044058745,0.12224448897795591,0.287716955941255,0.8677206437797713,0.8401692492946771
stackoverflow,13,val,2,1.5,0.95,nearest_sphere,per_sphere_known_quantile,0.95,0.7509536784741144,0.6977637673005782,0.7072072072072072,0.8537074148296593,0.311,0.1462925851703407,0.8688627254509018,0.8526993679450299
stackoverflow,13,test,2,1.5,0.95,nearest_sphere,per_sphere_known_quantile,0.95,0.7625743645213628,0.7016212029151053,0.7175292153589315,0.8538050734312417,0.2935871743486974,0.14619492656875835,0.8677206437797713,0.8401692492946771
stackoverflow,13,val,2,1.5,1.0,nearest_sphere,per_sphere_known_quantile,0.95,0.5934797072521624,0.6925667017869694,0.6176176176176176,0.9428857715430862,0.554,0.05711422845691383,0.8688627254509018,0.8526993679450299
stackoverflow,13,test,2,1.5,1.0,nearest_sphere,per_sphere_known_quantile,0.95,0.6074138304790808,0.6886029928909326,0.6232053422370618,0.9272363150867824,0.5320641282565131,0.07276368491321762,0.8677206437797713,0.8401692492946771
stackoverflow,13,val,2,1.5,1.05,nearest_sphere,per_sphere_known_quantile,0.95,0.36436597110754415,0.6767810903030466,0.521021021021021,0.9809619238476954,0.773,0.01903807615230461,0.8688627254509018,0.8526993679450299
stackoverflow,13,test,2,1.5,1.05,nearest_sphere,per_sphere_known_quantile,0.95,0.37233762818827243,0.6701097392158687,0.5190317195325542,0.9662883845126836,0.7635270541082164,0.033711615487316424,0.8677206437797713,0.8401692492946771
stackoverflow,13,val,2,1.5,1.1,nearest_sphere,per_sphere_known_quantile,0.95,0.22320637732506643,0.6590788297384517,0.471971971971972,0.996993987975952,0.874,0.003006012024048096,0.8688627254509018,0.8526993679450299
stackoverflow,13,test,2,1.5,1.1,nearest_sphere,per_sphere_known_quantile,0.95,0.20575155647791285,0.6545488696650136,0.46410684474123537,0.9893190921228304,0.8841015364061456,0.010680907877169559,0.8677206437797713,0.8401692492946771
stackoverflow,13,val,2,1.5,1.2,nearest_sphere,per_sphere_known_quantile,0.95,0.08045977011494253,0.6382066657656217,0.42992992992992995,0.9979959919839679,0.958,0.002004008016032064,0.8688627254509018,0.8526993679450299
stackoverflow,13,test,2,1.5,1.2,nearest_sphere,per_sphere_known_quantile,0.95,0.08501118568232663,0.6373033267487985,0.4310517529215359,0.9993324432576769,0.9555778223112893,0.0006675567423230974,0.8677206437797713,0.8401692492946771
stackoverflow,13,val,2,1.5,1.3,nearest_sphere,per_sphere_known_quantile,0.95,0.005982053838484547,0.6293571641014377,0.4114114114114114,1.0,0.997,0.0,0.8688627254509018,0.8526993679450299
stackoverflow,13,test,2,1.5,1.3,nearest_sphere,per_sphere_known_quantile,0.95,0.0106312292358804,0.6267989420550204,0.4118530884808013,1.0,0.9946559786239145,0.0,0.8677206437797713,0.8401692492946771
stackoverflow,13,val,2,1.5,0.8,nearest_sphere,per_sphere_known_quantile,0.975,0.762539184952978,0.4826679381074216,0.6711711711711712,0.4198396793587174,0.027,0.5801603206412825,0.8560851703406814,0.8348347794083969
stackoverflow,13,test,2,1.5,0.8,nearest_sphere,per_sphere_known_quantile,0.975,0.7688277668631304,0.5016186239109596,0.679966611018364,0.43057409879839786,0.0197060788243153,0.5694259012016022,0.8558804301972884,0.8230814633066196
stackoverflow,13,val,2,1.5,0.85,nearest_sphere,per_sphere_known_quantile,0.975,0.8022947925860547,0.6380605541649143,0.7332332332332332,0.6422845691382766,0.091,0.35771543086172347,0.8560851703406814,0.8348347794083969
stackoverflow,13,test,2,1.5,0.85,nearest_sphere,per_sphere_known_quantile,0.975,0.8012867378271677,0.6312551916663266,0.7315525876460768,0.6311748998664887,0.08483633934535738,0.36882510013351133,0.8558804301972884,0.8230814633066196
stackoverflow,13,val,2,1.5,0.9,nearest_sphere,per_sphere_known_quantile,0.975,0.7751147373788884,0.6813871816553521,0.7182182182182182,0.7985971943887775,0.24,0.20140280561122245,0.8560851703406814,0.8348347794083969
stackoverflow,13,test,2,1.5,0.9,nearest_sphere,per_sphere_known_quantile,0.975,0.7765221791195818,0.6799856588547704,0.7205342237061769,0.7887182910547397,0.23112892451569805,0.21128170894526035,0.8558804301972884,0.8230814633066196
stackoverflow,13,val,2,1.5,0.95,nearest_sphere,per_sphere_known_quantile,0.975,0.6306641837368094,0.6836497079034136,0.6301301301301301,0.8967935871743486,0.492,0.10320641282565131,0.8560851703406814,0.8348347794083969
stackoverflow,13,test,2,1.5,0.95,nearest_sphere,per_sphere_known_quantile,0.975,0.6374665844129138,0.6831747111081345,0.6352253756260434,0.8935246995994659,0.48229792919171677,0.10647530040053405,0.8558804301972884,0.8230814633066196
stackoverflow,13,val,2,1.5,1.0,nearest_sphere,per_sphere_known_quantile,0.975,0.41379310344827586,0.6772823033018447,0.536036036036036,0.9649298597194389,0.73,0.03507014028056112,0.8560851703406814,0.8348347794083969
stackoverflow,13,test,2,1.5,1.0,nearest_sphere,per_sphere_known_quantile,0.975,0.41906202723146746,0.6691877274452399,0.5333889816360601,0.9529372496662216,0.7224448897795591,0.04706275033377837,0.8558804301972884,0.8230814633066196
stackoverflow,13,val,2,1.5,1.05,nearest_sphere,per_sphere_known_quantile,0.975,0.2306338028169014,0.6603075929779328,0.4744744744744745,0.9949899799599199,0.869,0.00501002004008016,0.8560851703406814,0.8348347794083969
stackoverflow,13,test,2,1.5,1.05,nearest_sphere,per_sphere_known_quantile,0.975,0.23235550392099913,0.6548232974906367,0.4702838063439065,0.9836448598130841,0.8663994655978624,0.016355140186915886,0.8558804301972884,0.8230814633066196
stackoverflow,13,val,2,1.5,1.1,nearest_sphere,per_sphere_known_quantile,0.975,0.14272474513438368,0.6483761986260139,0.44744744744744747,0.9979959919839679,0.923,0.002004008016032064,0.8560851703406814,0.8348347794083969
stackoverflow,13,test,2,1.5,1.1,nearest_sphere,per_sphere_known_quantile,0.975,0.13782447466007416,0.6454824424331658,0.44440734557595996,0.9936582109479306,0.9255177020708083,0.006341789052069426,0.8558804301972884,0.8230814633066196
stackoverflow,13,val,2,1.5,1.2,nearest_sphere,per_sphere_known_quantile,0.975,0.0410958904109589,0.633197803748529,0.4199199199199199,0.998997995991984,0.979,0.001002004008016032,0.8560851703406814,0.8348347794083969
stackoverflow,13,test,2,1.5,1.2,nearest_sphere,per_sphere_known_quantile,0.975,0.04502446982055465,0.6309854947172824,0.4203672787979967,0.9993324432576769,0.9769539078156313,0.0006675567423230974,0.8558804301972884,0.8230814633066196
stackoverflow,13,val,2,1.5,1.3,nearest_sphere,per_sphere_known_quantile,0.975,0.0,0.6286860743431826,0.4099099099099099,1.0,1.0,0.0,0.8560851703406814,0.8348347794083969
stackoverflow,13,test,2,1.5,1.3,nearest_sphere,per_sphere_known_quantile,0.975,0.002002002002002002,0.6257770609362392,0.40968280467445745,1.0,0.998997995991984,0.0,0.8558804301972884,0.8230814633066196
stackoverflow,13,val,2,1.5,0.8,nearest_sphere,per_sphere_known_quantile,0.99,0.7905629139072847,0.5700759858422123,0.7122122122122122,0.5380761523046093,0.045,0.4619238476953908,0.8570250501002004,0.8283449980800941
stackoverflow,13,test,2,1.5,0.8,nearest_sphere,per_sphere_known_quantile,0.99,0.7925254190711734,0.5785670393346523,0.7170283806343907,0.5327102803738317,0.03674014696058784,0.4672897196261682,0.8579746274926354,0.8181799681197374
stackoverflow,13,val,2,1.5,0.85,nearest_sphere,per_sphere_known_quantile,0.99,0.7988800746616892,0.6621408029918694,0.7357357357357357,0.7124248496993988,0.144,0.2875751503006012,0.8570250501002004,0.8283449980800941
stackoverflow,13,test,2,1.5,0.85,nearest_sphere,per_sphere_known_quantile,0.99,0.8066366878585828,0.660842123612133,0.7419031719532554,0.7149532710280374,0.1312625250501002,0.2850467289719626,0.8579746274926354,0.8181799681197374
stackoverflow,13,val,2,1.5,0.9,nearest_sphere,per_sphere_known_quantile,0.99,0.720620842572062,0.6799337691843128,0.6821821821821822,0.845691382765531,0.35,0.15430861723446893,0.8570250501002004,0.8283449980800941
stackoverflow,13,test,2,1.5,0.9,nearest_sphere,per_sphere_known_quantile,0.99,0.7321198749770178,0.6804718523190955,0.6903171953255426,0.8484646194926568,0.3350033400133601,0.15153538050734314,0.8579746274926354,0.8181799681197374
stackoverflow,13,val,2,1.5,0.95,nearest_sphere,per_sphere_known_quantile,0.99,0.5242718446601942,0.6698003337919664,0.5765765765765766,0.935871743486974,0.622,0.06412825651302605,0.8570250501002004,0.8283449980800941
stackoverflow,13,test,2,1.5,0.95,nearest_sphere,per_sphere_known_quantile,0.99,0.5396465790666063,0.6702014376089168,0.5834724540901502,0.9235647530040053,0.6022044088176353,0.07643524699599466,0.8579746274926354,0.8181799681197374
stackoverflow,13,val,2,1.5,1.0,nearest_sphere,per_sphere_known_quantile,0.99,0.28859060402684567,0.6582212986819568,0.48998998998999,0.9799599198396793,0.828,0.02004008016032064,0.8570250501002004,0.8283449980800941
stackoverflow,13,test,2,1.5,1.0,nearest_sphere,per_sphere_known_quantile,0.99,0.28769786170508194,0.6518891328402134,0.48564273789649415,0.9702937249666221,0.8269873079492318,0.029706275033377836,0.8579746274926354,0.8181799681197374
stackoverflow,13,val,2,1.5,1.05,nearest_sphere,per_sphere_known_quantile,0.99,0.1392757660167131,0.6452768201292829,0.44644644644644643,0.9979959919839679,0.925,0.002004008016032064,0.8570250501002004,0.8283449980800941
stackoverflow,13,test,2,1.5,1.05,nearest_sphere,per_sphere_known_quantile,0.99,0.1425499231950845,0.6429095380668197,0.4445742904841402,0.9903204272363151,0.9225116900467601,0.009679572763684913,0.8579746274926354,0.8181799681197374
stackoverflow,13,val,2,1.5,1.1,nearest_sphere,per_sphere_known_quantile,0.99,0.061895551257253385,0.6351790650441406,0.42492492492492495,0.9979959919839679,0.968,0.002004008016032064,0.8570250501002004,0.8283449980800941
stackoverflow,13,test,2,1.5,1.1,nearest_sphere,per_sphere_known_quantile,0.99,0.06952043772127454,0.6339881382444729,0.4263772954924875,0.9983311081441922,0.9639278557114228,0.0016688918558077437,0.8579746274926354,0.8181799681197374
stackoverflow,13,val,2,1.5,1.2,nearest_sphere,per_sphere_known_quantile,0.99,0.0,0.6286860743431826,0.4099099099099099,1.0,1.0,0.0,0.8570250501002004,0.8283449980800941
stackoverflow,13,test,2,1.5,1.2,nearest_sphere,per_sphere_known_quantile,0.99,0.003334444814938313,0.6259322171291576,0.410016694490818,1.0,0.9983299933199733,0.0,0.8579746274926354,0.8181799681197374
stackoverflow,13,val,2,1.5,1.3,nearest_sphere,per_sphere_known_quantile,0.99,0.0,0.6286860743431826,0.4099099099099099,1.0,1.0,0.0,0.8570250501002004,0.8283449980800941
stackoverflow,13,test,2,1.5,1.3,nearest_sphere,per_sphere_known_quantile,0.99,0.0,0.6255457021450258,0.4091819699499165,1.0,1.0,0.0,0.8579746274926354,0.8181799681197374
stackoverflow,13,val,2,1.5,0.8,normalized_union,none,none,0.8521587440034889,0.7121265474299898,0.7962962962962963,0.6833667334669339,0.023,0.3166332665330661,0.936560120240481,0.9167403339406688
stackoverflow,13,test,2,1.5,0.8,normalized_union,none,none,0.8466522678185745,0.7007564935683475,0.7903171953255426,0.6625500667556742,0.018036072144288578,0.33744993324432576,0.9334884722716461,0.9134237189051784
stackoverflow,13,val,2,1.5,0.85,normalized_union,none,none,0.8775894538606404,0.77191638050334,0.8293293293293293,0.8076152304609219,0.068,0.19238476953907815,0.936560120240481,0.9167403339406688
stackoverflow,13,test,2,1.5,0.85,normalized_union,none,none,0.877859032207873,0.7688685289950173,0.8298831385642738,0.7957276368491322,0.05778223112892451,0.20427236315086783,0.9334884722716461,0.9134237189051784
stackoverflow,13,val,2,1.5,0.9,normalized_union,none,none,0.8486403283735249,0.7685984087750619,0.8043043043043043,0.8777555110220441,0.173,0.12224448897795591,0.936560120240481,0.9167403339406688
stackoverflow,13,test,2,1.5,0.9,normalized_union,none,none,0.8550651107728733,0.7691707345429718,0.8101836393989983,0.8694926568758344,0.15564462257849032,0.13050734312416556,0.9334884722716461,0.9134237189051784
stackoverflow,13,val,2,1.5,0.95,normalized_union,none,none,0.7680652680652681,0.7372505894273834,0.7397397397397397,0.9428857715430862,0.341,0.05711422845691383,0.936560120240481,0.9167403339406688
stackoverflow,13,test,2,1.5,0.95,normalized_union,none,none,0.7765021048603138,0.740339783692485,0.7470784641068448,0.9322429906542056,0.322311289245157,0.06775700934579439,0.9334884722716461,0.9134237189051784
stackoverflow,13,val,2,1.5,1.0,normalized_union,none,none,0.6013698630136987,0.6964176621962882,0.6421421421421422,0.9789579158316634,0.561,0.021042084168336674,0.936560120240481,0.9167403339406688
stackoverflow,13,test,2,1.5,1.0,normalized_union,none,none,0.6233014034306081,0.6964746332690445,0.650584307178631,0.9679572763684913,0.5327321309285237,0.03204272363150868,0.9334884722716461,0.9134237189051784
stackoverflow,13,val,2,1.5,1.05,normalized_union,none,none,0.34318555008210183,0.6506402827792606,0.5280280280280281,0.9909819639278558,0.791,0.009018036072144289,0.936560120240481,0.9167403339406688
stackoverflow,13,test,2,1.5,1.05,normalized_union,none,none,0.36667565381504447,0.6515241055565509,0.5345575959933222,0.9883177570093458,0.772879091516366,0.011682242990654205,0.9334884722716461,0.9134237189051784
stackoverflow,13,val,2,1.5,1.1,normalized_union,none,none,0.11632270168855535,0.6276970354843842,0.45545545545545546,0.9959919839679359,0.938,0.004008016032064128,0.936560120240481,0.9167403339406688
stackoverflow,13,test,2,1.5,1.1,normalized_union,none,none,0.1358560794044665,0.6271004212820995,0.45876460767946575,0.9963284379172229,0.9268537074148296,0.003671562082777036,0.9334884722716461,0.9134237189051784
stackoverflow,13,val,2,1.5,1.2,normalized_union,none,none,0.003992015968063872,0.620370547109329,0.4264264264264264,1.0,0.998,0.0,0.936560120240481,0.9167403339406688
stackoverflow,13,test,2,1.5,1.2,normalized_union,none,none,0.0020013342228152103,0.6166529252597175,0.4228714524207012,0.9996662216288384,0.998997995991984,0.0003337783711615487,0.9334884722716461,0.9134237189051784
stackoverflow,13,val,2,1.5,1.3,normalized_union,none,none,0.0,0.6200945059265556,0.42542542542542544,1.0,1.0,0.0,0.936560120240481,0.9167403339406688
stackoverflow,13,test,2,1.5,1.3,normalized_union,none,none,0.0,0.6164950108381831,0.42237061769616024,1.0,1.0,0.0,0.9334884722716461,0.9134237189051784
stackoverflow,13,val,2,1.5,0.8,normalized_union,per_sphere_known_quantile,0.8,0.6946856547412296,0.1653460167712934,0.5485485485485485,0.11923847695390781,0.0,0.8807615230460922,0.9084759519038077,0.896484119032817
stackoverflow,13,test,2,1.5,0.8,normalized_union,per_sphere_known_quantile,0.8,0.6926196269261963,0.16932177331298573,0.5479131886477463,0.11615487316421896,0.0016700066800267202,0.8838451268357811,0.9047144132501764,0.8919294301751682
stackoverflow,13,val,2,1.5,0.85,normalized_union,per_sphere_known_quantile,0.8,0.7355982274741507,0.36155523017103375,0.6196196196196196,0.2865731462925852,0.004,0.7134268537074149,0.9084759519038077,0.896484119032817
stackoverflow,13,test,2,1.5,0.85,normalized_union,per_sphere_known_quantile,0.8,0.7316773241515002,0.3630255765571639,0.6161936560934892,0.2780373831775701,0.006346025384101536,0.7219626168224299,0.9047144132501764,0.8919294301751682
stackoverflow,13,val,2,1.5,0.9,normalized_union,per_sphere_known_quantile,0.8,0.7780887644942023,0.5411886859912589,0.6921921921921922,0.4709418837675351,0.027,0.5290581162324649,0.9084759519038077,0.896484119032817
stackoverflow,13,test,2,1.5,0.9,normalized_union,per_sphere_known_quantile,0.8,0.7811124449779911,0.5525948279223136,0.6981636060100167,0.4742990654205608,0.022044088176352707,0.5257009345794392,0.9047144132501764,0.8919294301751682
stackoverflow,13,val,2,1.5,0.95,normalized_union,per_sphere_known_quantile,0.8,0.8216168717047452,0.6784298462657061,0.7597597597597597,0.6583166332665331,0.065,0.34168336673346694,0.9084759519038077,0.896484119032817
stackoverflow,13,test,2,1.5,0.95,normalized_union,per_sphere_known_quantile,0.8,0.8240430796099549,0.6832353506514782,0.7649415692821369,0.6508678237650201,0.05444221776887107,0.34913217623498,0.9047144132501764,0.8919294301751682
stackoverflow,13,val,2,1.5,1.0,normalized_union,per_sphere_known_quantile,0.8,0.8358353510895884,0.7398857986995149,0.7852852852852853,0.7975951903807615,0.137,0.20240480961923848,0.9084759519038077,0.896484119032817
stackoverflow,13,test,2,1.5,1.0,normalized_union,per_sphere_known_quantile,0.8,0.8336,0.7365342303316161,0.7841402337228714,0.7827102803738317,0.12992651970607882,0.21728971962616822,0.9047144132501764,0.8919294301751682
stackoverflow,13,val,2,1.5,1.05,normalized_union,per_sphere_known_quantile,0.8,0.8123338649654439,0.7522730462114458,0.7692692692692693,0.8827655310621243,0.236,0.11723446893787576,0.9084759519038077,0.896484119032817
stackoverflow,13,test,2,1.5,1.05,normalized_union,per_sphere_known_quantile,0.8,0.8114165645246016,0.7510182175342082,0.7706176961602671,0.8664886515353805,0.22611890447561792,0.13351134846461948,0.9047144132501764,0.8919294301751682
stackoverflow,13,val,2,1.5,1.1,normalized_union,per_sphere_known_quantile,0.8,0.7407407407407407,0.7411790183705079,0.7207207207207207,0.9458917835671342,0.38,0.05410821643286573,0.9084759519038077,0.896484119032817
stackoverflow,13,test,2,1.5,1.1,normalized_union,per_sphere_known_quantile,0.8,0.7426671881110677,0.7362219129561711,0.720033388981636,0.9262349799732977,0.3657314629258517,0.07376502002670227,0.9047144132501764,0.8919294301751682
stackoverflow,13,val,2,1.5,1.2,normalized_union,per_sphere_known_quantile,0.8,0.44614209320091675,0.6758448443109188,0.5665665665665666,0.9829659318637275,0.708,0.017034068136272545,0.9084759519038077,0.896484119032817
stackoverflow,13,test,2,1.5,1.2,normalized_union,per_sphere_known_quantile,0.8,0.4514329190971342,0.6769013616551952,0.5671118530884808,0.9803070761014686,0.7027388109552438,0.019692923898531375,0.9047144132501764,0.8919294301751682
stackoverflow,13,val,2,1.5,1.3,normalized_union,per_sphere_known_quantile,0.8,0.1989247311827957,0.6396259773909387,0.47897897897897895,0.9949899799599199,0.889,0.00501002004008016,0.9084759519038077,0.896484119032817
stackoverflow,13,test,2,1.5,1.3,normalized_union,per_sphere_known_quantile,0.8,0.20489844683393071,0.6395566858220324,0.47863105175292153,0.9963284379172229,0.885437541750167,0.003671562082777036,0.9047144132501764,0.8919294301751682
stackoverflow,13,val,2,1.5,0.8,normalized_union,per_sphere_known_quantile,0.9,0.7324254692675746,0.34744728101868666,0.6136136136136137,0.27655310621242485,0.005,0.7234468937875751,0.9076983967935872,0.8971747992627632
stackoverflow,13,test,2,1.5,0.8,normalized_union,per_sphere_known_quantile,0.9,0.7291641169991433,0.3442279654961601,0.6091819699499166,0.26635514018691586,0.00501002004008016,0.7336448598130841,0.9040702678164518,0.8918918048911303
stackoverflow,13,val,2,1.5,0.85,normalized_union,per_sphere_known_quantile,0.9,0.7804878048780488,0.5390865813530331,0.6931931931931932,0.47394789579158314,0.024,0.5260521042084169,0.9076983967935872,0.8971747992627632
stackoverflow,13,test,2,1.5,0.85,normalized_union,per_sphere_known_quantile,0.9,0.7835463258785943,0.5528568733434521,0.7,0.4742990654205608,0.017034068136272545,0.5257009345794392,0.9040702678164518,0.8918918048911303
stackoverflow,13,val,2,1.5,0.9,normalized_union,per_sphere_known_quantile,0.9,0.8207837956847204,0.6743118456813522,0.7567567567567568,0.6603206412825652,0.068,0.3396793587174349,0.9076983967935872,0.8971747992627632
stackoverflow,13,test,2,1.5,0.9,normalized_union,per_sphere_known_quantile,0.9,0.8256238143878594,0.6846154518242797,0.7659432387312187,0.6562082777036048,0.05511022044088176,0.3437917222963952,0.9040702678164518,0.8918918048911303
stackoverflow,13,val,2,1.5,0.95,normalized_union,per_sphere_known_quantile,0.9,0.8285575522098105,0.7337156761992207,0.7767767767767768,0.7935871743486974,0.147,0.20641282565130262,0.9076983967935872,0.8971747992627632
stackoverflow,13,test,2,1.5,0.95,normalized_union,per_sphere_known_quantile,0.9,0.8322601416613007,0.7356992082743308,0.7824707846410685,0.7887182910547397,0.1366065464261857,0.21128170894526035,0.9040702678164518,0.8918918048911303
stackoverflow,13,val,2,1.5,1.0,normalized_union,per_sphere_known_quantile,0.9,0.8073394495412844,0.752295751835527,0.7647647647647647,0.8947895791583166,0.252,0.10521042084168336,0.9076983967935872,0.8971747992627632
stackoverflow,13,test,2,1.5,1.0,normalized_union,per_sphere_known_quantile,0.9,0.7990021382751248,0.7469640654614793,0.7597662771285476,0.8744993324432577,0.2511690046760187,0.12550066755674233,0.9040702678164518,0.8918918048911303
stackoverflow,13,val,2,1.5,1.05,normalized_union,per_sphere_known_quantile,0.9,0.7121771217712177,0.7358071123335993,0.7027027027027027,0.9529058116232465,0.421,0.047094188376753505,0.9076983967935872,0.8971747992627632
stackoverflow,13,test,2,1.5,1.05,normalized_union,per_sphere_known_quantile,0.9,0.7182165093392248,0.7304632292115597,0.7036727879799666,0.9342456608811749,0.4028056112224449,0.0657543391188251,0.9040702678164518,0.8918918048911303
stackoverflow,13,val,2,1.5,1.1,normalized_union,per_sphere_known_quantile,0.9,0.5826989619377163,0.7051345344003707,0.6296296296296297,0.9759519038076152,0.579,0.02404809619238477,0.9076983967935872,0.8971747992627632
stackoverflow,13,test,2,1.5,1.1,normalized_union,per_sphere_known_quantile,0.9,0.5811182401466545,0.7018309187567545,0.6267111853088481,0.9659546061415221,0.5764863059452238,0.03404539385847797,0.9040702678164518,0.8918918048911303
stackoverflow,13,val,2,1.5,1.2,normalized_union,per_sphere_known_quantile,0.9,0.2532523850823938,0.6474415954390199,0.495995995995996,0.9929859719438878,0.854,0.0070140280561122245,0.9076983967935872,0.8971747992627632
stackoverflow,13,test,2,1.5,1.2,normalized_union,per_sphere_known_quantile,0.9,0.2704565030146425,0.6487566966426386,0.4996661101836394,0.9939919893190922,0.842685370741483,0.006008010680907877,0.9040702678164518,0.8918918048911303
stackoverflow,13,val,2,1.5,1.3,normalized_union,per_sphere_known_quantile,0.9,0.1021759697256386,0.6284380773575082,0.45145145145145144,0.996993987975952,0.946,0.003006012024048096,0.9076983967935872,0.8971747992627632
stackoverflow,13,test,2,1.5,1.3,normalized_union,per_sphere_known_quantile,0.9,0.09050350541746335,0.6246232126887736,0.44590984974958264,0.9993324432576769,0.9525718102872411,0.0006675567423230974,0.9040702678164518,0.8918918048911303
stackoverflow,13,val,2,1.5,0.8,normalized_union,per_sphere_known_quantile,0.95,0.7737627651217597,0.5083916082523472,0.6816816816816816,0.437875751503006,0.015,0.5621242484969939,0.9140791583166332,0.9012085053371456
stackoverflow,13,test,2,1.5,0.8,normalized_union,per_sphere_known_quantile,0.95,0.7745559038662487,0.5125254498052351,0.6841402337228715,0.4335781041388518,0.009686038744154976,0.5664218958611482,0.9093366974268967,0.8946319494363971
stackoverflow,13,val,2,1.5,0.85,normalized_union,per_sphere_known_quantile,0.95,0.8245388245388245,0.6587774034054662,0.7572572572572572,0.6292585170340681,0.039,0.37074148296593185,0.9140791583166332,0.9012085053371456
stackoverflow,13,test,2,1.5,0.85,normalized_union,per_sphere_known_quantile,0.95,0.8234624145785877,0.6624208481246446,0.7601001669449082,0.6201602136181575,0.03406813627254509,0.37983978638184246,0.9093366974268967,0.8946319494363971
stackoverflow,13,val,2,1.5,0.9,normalized_union,per_sphere_known_quantile,0.95,0.8412177985948478,0.7250377813396683,0.7847847847847848,0.7625250501002004,0.102,0.2374749498997996,0.9140791583166332,0.9012085053371456
stackoverflow,13,test,2,1.5,0.9,normalized_union,per_sphere_known_quantile,0.95,0.8434484905073141,0.7297048001205784,0.7901502504173623,0.7590120160213618,0.09485637942551771,0.2409879839786382,0.9093366974268967,0.8946319494363971
stackoverflow,13,val,2,1.5,0.95,normalized_union,per_sphere_known_quantile,0.95,0.8185610010427529,0.747051894982455,0.7722722722722722,0.8667334669338678,0.215,0.13326653306613226,0.9140791583166332,0.9012085053371456
stackoverflow,13,test,2,1.5,0.95,normalized_union,per_sphere_known_quantile,0.95,0.8167358229598893,0.7447433601013895,0.771619365609349,0.8571428571428571,0.21108884435537742,0.14285714285714285,0.9093366974268967,0.8946319494363971
stackoverflow,13,val,2,1.5,1.0,normalized_union,per_sphere_known_quantile,0.95,0.7336923997606224,0.7344208028146209,0.7152152152152152,0.9418837675350702,0.387,0.05811623246492986,0.9140791583166332,0.9012085053371456
stackoverflow,13,test,2,1.5,1.0,normalized_union,per_sphere_known_quantile,0.95,0.7448302770191182,0.7309297800170965,0.7198664440734558,0.9255674232309746,0.3623914495657983,0.07443257676902537,0.9093366974268967,0.8946319494363971
stackoverflow,13,val,2,1.5,1.05,normalized_union,per_sphere_known_quantile,0.95,0.5750174459176552,0.6965307307914739,0.6256256256256256,0.9789579158316634,0.588,0.021042084168336674,0.9140791583166332,0.9012085053371456
stackoverflow,13,test,2,1.5,1.05,normalized_union,per_sphere_known_quantile,0.95,0.5802610487749027,0.6949267280654373,0.6252086811352254,0.9646194926568759,0.5768203072812291,0.035380507343124167,0.9093366974268967,0.8946319494363971
stackoverflow,13,val,2,1.5,1.1,normalized_union,per_sphere_known_quantile,0.95,0.35905767668562144,0.6593727450270617,0.5330330330330331,0.9899799599198397,0.779,0.01002004008016032,0.9140791583166332,0.9012085053371456
stackoverflow,13,test,2,1.5,1.1,normalized_union,per_sphere_known_quantile,0.95,0.37777184076943626,0.6617791329209222,0.5378964941569282,0.985981308411215,0.7638610554442218,0.014018691588785047,0.9093366974268967,0.8946319494363971
stackoverflow,13,val,2,1.5,1.2,normalized_union,per_sphere_known_quantile,0.95,0.10754716981132076,0.628947128801533,0.45295295295295296,0.996993987975952,0.943,0.003006012024048096,0.9140791583166332,0.9012085053371456
stackoverflow,13,test,2,1.5,1.2,normalized_union,per_sphere_known_quantile,0.95,0.096569250317662,0.6251855471283327,0.44757929883138564,0.9993324432576769,0.9492317969271877,0.0006675567423230974,0.9093366974268967,0.8946319494363971
