dataset,kir,method,seed_count,data_seeds,distance,k_gate_values,validation_oos_f1_mean,validation_oos_f1_std,validation_id_recall_mean,validation_id_recall_std,validation_fpr95_mean,validation_fpr95_std,test_oos_precision_mean,test_oos_precision_std,test_oos_recall_mean,test_oos_recall_std,test_oos_f1_mean,test_oos_f1_std,test_id_recall_mean,test_id_recall_std,test_oos_rejection_mean,test_oos_rejection_std,test_auroc_mean,test_auroc_std,test_aupr_oos_mean,test_aupr_oos_std,test_fpr95_mean,test_fpr95_std,run_elapsed_seconds_mean,run_elapsed_seconds_std,test_scoring_seconds_mean,test_scoring_seconds_std,test_samples_per_second_mean,test_samples_per_second_std,process_peak_rss_mb_mean,process_peak_rss_mb_std
stackoverflow,25,diag_mahalanobis_centroid,3,13|42|87,mahalanobis_diag,1,0.9393400973668989,0.020350281261525036,0.8433333333333333,0.008326663997864539,0.17733333333333334,0.07214799604516631,0.9429464101928359,0.008049015624185321,0.9345727338373063,0.041619580990663096,0.9385207147185749,0.02446563460681386,0.8307401143942981,0.01876373448719336,0.9345727338373063,0.041619580990663096,0.9377389443444984,0.011687491961244108,0.9697398167842729,0.004487674578538037,0.1995623199619164,0.07683385242854347,0.4858446753351018,0.010455103041743777,,,,,,
stackoverflow,25,energy,3,13|42|87,,,0.9027179073214752,0.06521132802853451,0.8513333333333333,0.012858201014657285,0.22066666666666668,0.09596527149616851,0.9394956351983983,0.0019867719728686173,0.865509408629625,0.12310361695964056,0.8979721029255706,0.06909169223302876,0.8331855766938855,0.018333308599444986,0.865509408629625,0.12310361695964056,0.9146778252711353,0.026300125015269956,0.9551600555249999,0.01227334518680533,0.23520254401325769,0.08603369082659651,,,0.009687817335361615,0.000828609280679237,621263.2994151769,51977.35426485905,1252.3307291666667,10.430644511726637
stackoverflow,25,entropy,3,13|42|87,,,0.8942636560914307,0.08063186882445667,0.852,0.01216552506059645,0.24866666666666667,0.12484123250486329,0.940030596181986,0.001807376483910018,0.8528194913914531,0.14387214150993136,0.8899721772488899,0.0833374790050003,0.8371952307842782,0.023324835265036727,0.8528194913914531,0.14387214150993136,0.9095750066316862,0.03423401904906435,0.9536820090156096,0.01456982496033384,0.2636960995403195,0.13949115023261913,,,0.006374283674328278,0.00047042153496672695,943239.8818719484,71711.2401892789,1252.3307291666667,10.430644511726637
stackoverflow,25,euclidean_centroid,3,13|42|87,euclidean,1,0.93610444001068,0.02499980435707627,0.8613333333333334,0.012858201014657285,0.18933333333333335,0.06416645021608515,0.9460083027785937,0.003353824963310536,0.9244835419842085,0.04853568325336597,0.9347371427283241,0.02627449446146722,0.8418743865067638,0.005451162519818201,0.9244835419842085,0.04853568325336597,0.9366833321852578,0.010336746765902786,0.9685148996228361,0.004972359433438314,0.2015636523998229,0.06837363458707356,0.3854165353307811,0.01225790228149705,,,,,,
stackoverflow,25,knn,3,13|42|87,,,0.9191425487844057,0.034547785154591865,0.8586666666666667,0.011372481406154664,0.2906666666666667,0.15243796552477776,0.9396562867188472,0.006667172237965801,0.8929572706795668,0.06632564782900299,0.9150195482288739,0.038085235108372736,0.8287262768351725,0.008424871600480445,0.8929572706795668,0.06632564782900299,0.932725601357462,0.024188462367617104,0.9718934609029469,0.008179486668092763,0.28733623986624907,0.1389942795874054,,,0.04681970533177567,0.004196631128889908,128601.4051275917,11115.893755151963,1255.2565104166667,9.034410884913022
stackoverflow,25,lof,3,13|42|87,,,0.8768271905567803,0.06628037618340037,0.8553333333333333,0.010066445913694343,0.32133333333333336,0.1441156942644809,0.9337021799049916,0.00718322257029071,0.8302780529677282,0.11424393892621654,0.8765040721750715,0.06667339766391701,0.8247251031641429,0.005673968479255695,0.8302780529677282,0.11424393892621654,0.8979817566673408,0.03584161012915482,0.9486194416442384,0.012781750282369692,0.3327800967563223,0.14399181784459097,,,0.14781438534070426,0.007442235976776551,40594.45340914348,2105.0489791129876,1258.3528645833333,10.430644511726637
stackoverflow,25,msp,3,13|42|87,,,0.861667145548,0.12530359114894435,0.8533333333333334,0.012858201014657285,0.26866666666666666,0.11574685020912377,0.9373379461043189,0.009744631925078833,0.8065185033307701,0.2058340293159447,0.8576454656983304,0.13237394301792474,0.8425362798923409,0.01835897589300903,0.8065185033307701,0.2058340293159447,0.9023196458698703,0.0443847783875102,0.9500199990639321,0.020079745674155255,0.2794916639390634,0.1351478477552915,,,0.010858602336763093,0.0019164956649915417,563170.1060296573,98526.06549530906,1252.3307291666667,10.430644511726637
stackoverflow,25,multisphere_k2,3,13|42|87,mahalanobis_diag,2,0.9093138377336971,0.03175063946312444,0.8666666666666667,0.0041633319989322695,0.22733333333333336,0.0763500709451755,0.94526797355207,0.004573071431132717,0.8728463568798089,0.05719218668851119,0.907040201354369,0.03340450351725557,0.8487785731821141,0.005293570983462332,0.8728463568798089,0.05719218668851119,0.9259143773990575,0.017029002934319058,0.9640589747524562,0.006877411328788521,0.23941001062395414,0.07903420849457939,0.762630768668411,0.02651624193096801,,,,,,
stackoverflow,25,multisphere_selected_k,3,13|42|87,mahalanobis_diag,1,0.9393400973668989,0.020350281261525036,0.8433333333333333,0.008326663997864539,0.17733333333333334,0.07214799604516631,0.9429464101928359,0.008049015624185321,0.9345727338373063,0.041619580990663096,0.9385207147185749,0.02446563460681386,0.8307401143942981,0.01876373448719336,0.9345727338373063,0.041619580990663096,0.9377389443444984,0.011687491961244108,0.9697398167842729,0.004487674578538037,0.1995623199619164,0.07683385242854347,0.4858446753351018,0.010455103041743777,,,,,,
stackoverflow,50,diag_mahalanobis_centroid,3,13|42|87,mahalanobis_diag,1,0.7907799346447888,0.055430324017525234,0.8356713426853708,0.015747729103709113,0.26553106212424854,0.03157505261841429,0.8194685426859071,0.012429464492022412,0.7647521553105306,0.07721924532082369,0.790219571500888,0.04629012460496893,0.8322375535749171,0.0032941275542504238,0.7647521553105306,0.07721924532082369,0.8874807075983998,0.023772671547461266,0.8432654185602594,0.04378064929316837,0.27941381029216245,0.029207547855270844,0.7709408336668275,0.0034093437243333537,,,,,,
stackoverflow,50,energy,3,13|42|87,,,0.8363701979109629,0.05427102976643118,0.8663994655978624,0.006820500286126283,0.24549098196392785,0.07157844228331056,0.8470025165475361,0.011628203443058479,0.815067406977083,0.0753323441323784,0.8298392757923958,0.045373965365550675,0.8533889300241272,0.002716135263216238,0.815067406977083,0.0753323441323784,0.9068271821399697,0.02003461203041325,0.8655495598280987,0.02191282208203591,0.24947683701881287,0.06609713014750192,,,0.008330823329742998,0.0006188885269557457,721709.352620475,54415.947668029774,1264.375,0.0
stackoverflow,50,entropy,3,13|42|87,,,0.827759145975361,0.048910750685916236,0.8667334669338677,0.006257513024447308,0.2655310621242485,0.07984029303351249,0.8526948474864295,0.01704253106380766,0.7970527323157818,0.0645547734010661,0.8233494877830037,0.041460132914291015,0.8628539389683021,0.010432880450530526,0.7970527323157818,0.0645547734010661,0.9046353999859295,0.019804656569354918,0.8650159215575247,0.02178568736579256,0.2704127583106058,0.06418481033535432,,,0.007830907338454077,0.0015244694122110412,782706.6721190118,137078.90092619258,1264.375,0.0
stackoverflow,50,euclidean_centroid,3,13|42|87,euclidean,1,0.7791025062428556,0.06090761709174228,0.8754175016700066,0.006820500286126327,0.24716098864395455,0.025434590999994552,0.8422416374543008,0.011722728936720259,0.7183458106498373,0.0954377550414047,0.7736145825022875,0.059093627463054015,0.8663010853341473,0.005948355215848379,0.7183458106498373,0.0954377550414047,0.8957816518960855,0.018702018188648015,0.8380550466483238,0.03062122945492342,0.2649435028535542,0.02085910879418207,0.5357997006649384,0.016226532912981085,,,,,,
stackoverflow,50,knn,3,13|42|87,,,0.8048779010701423,0.07715244414080986,0.8680694722778891,0.008099101972599968,0.3336673346693387,0.10983719123081942,0.835163235942129,0.025263642089123847,0.7577694865120183,0.10510911007662854,0.7929454011956034,0.07073529189964518,0.8523880043872293,0.005134889298098074,0.7577694865120183,0.10510911007662854,0.8968704271007543,0.03981372695178649,0.8728674279579401,0.049458768378237476,0.3452167229441107,0.10735206945417572,,,0.1154271640019336,0.006064364286329577,51987.052020563424,2651.0605985933466,1264.375,0.0
stackoverflow,50,lof,3,13|42|87,,,0.7312986359149597,0.0724305384656876,0.8674014696058784,0.00514188520986663,0.4218436873747495,0.09811967883975652,0.8135406905559331,0.030635990812603358,0.6564138132732227,0.09807388129586143,0.7250504490786067,0.0723043989717509,0.8517193327461919,0.007827289872409332,0.6564138132732227,0.09807388129586143,0.8593837864942779,0.03645251391799456,0.8252694785170145,0.047927899536601266,0.4361943197557446,0.11088947888006745,,,0.39710167032899335,0.007723196828464777,15088.141926331105,296.453484693763,1270.5559895833333,10.705787999387319
stackoverflow,50,msp,3,13|42|87,,,0.7819632487769654,0.03968451595809244,0.8663994655978624,0.006820500286126283,0.28590514362057445,0.0614526152684405,0.8433844286843334,0.011333973794602737,0.7238361220349079,0.053931215882461865,0.7785591914034917,0.03578923299614512,0.8659695376543598,0.003178748090806339,0.7238361220349079,0.053931215882461865,0.8958224156752461,0.017340374950405562,0.855447526178708,0.018240422460098278,0.2898909319523795,0.05163249899145009,,,0.00783906767416435,0.0005227424956224673,766309.4144622022,49215.87755275665,1264.375,0.0
stackoverflow,50,multisphere_k2,3,13|42|87,mahalanobis_diag,2,0.7607510590487089,0.058272230046216955,0.8493653974615899,0.019073201783926796,0.38209752839011357,0.17800829869174145,0.8205863700755641,0.024089320811038345,0.7154837137653237,0.06851850626762433,0.7637852047962522,0.04925542480096309,0.8444871340001509,0.013207724775182457,0.7154837137653237,0.06851850626762433,0.8728221800189053,0.03960661552393719,0.8329955402882444,0.041958236225861055,0.3850671544835693,0.15688342906739083,1.266942534998331,0.06345871995850527,,,,,,
stackoverflow,50,multisphere_selected_k,3,13|42|87,mahalanobis_diag,1|2,0.7978636092074108,0.0534827684172873,0.8383433533734136,0.018045347574135055,0.2745490981963928,0.034840358017462346,0.8225749357028707,0.011840675696315084,0.776776203406723,0.06996090013613154,0.7982521490098269,0.04193321358309021,0.833016369774294,0.004577129831618153,0.776776203406723,0.06996090013613154,0.8893645375636262,0.02339734136675042,0.8447056114367752,0.043738699629567855,0.2885370857705781,0.03263603448423166,0.9578068996731114,0.3233402472159472,,,,,,
stackoverflow,75,diag_mahalanobis_centroid,3,13|42|87,mahalanobis_diag,1,0.6240217099298613,0.05075014037359252,0.8373386737872718,0.004291789390740066,0.3324432576769025,0.08306723754500552,0.5824804729918958,0.03512617970281701,0.6899014840889249,0.0785494631091434,0.6313391913113686,0.05386781235029621,0.8359178314918864,0.004415163782742022,0.6899014840889249,0.0785494631091434,0.8685312507822344,0.016835567983342094,0.6197708077223814,0.0518020394710956,0.3434378215589871,0.07731874834578241,0.9814336976657311,0.009164500079477009,,,,,,
stackoverflow,75,energy,3,13|42|87,,,0.6729437466227752,0.08976604088686345,0.872719181130396,0.006719923840917467,0.30329327992879396,0.14267974544701967,0.6263957440775779,0.04436643033805785,0.7018343261276092,0.1196392382446196,0.660597934354932,0.07643181248958734,0.8618928718116633,0.010187410047857148,0.7018343261276092,0.1196392382446196,0.8811829494040445,0.03463742582080346,0.6130470921903307,0.0488337681490191,0.3110720786232058,0.13190465036084995,,,0.00958138398709707,0.0005368906861357479,626519.7566257446,36119.36028554303,1283.13671875,0.0
stackoverflow,75,entropy,3,13|42|87,,,0.6763468769758078,0.10642658876192694,0.8722741433021808,0.006719923840917416,0.3186470850022252,0.17267066278441504,0.634799690577553,0.04537027516111909,0.7107220147804317,0.13386458643455706,0.6688801462141031,0.0857327151196566,0.8656770308758907,0.006184839255400883,0.7107220147804317,0.13386458643455706,0.8832272680746368,0.039231821417225476,0.6217503253117278,0.05252689507120407,0.31626286427988654,0.15523905980390204,,,0.009717963344883174,0.0010973224926093023,621383.2240001095,66441.16460408282,1283.13671875,0.0
stackoverflow,75,euclidean_centroid,3,13|42|87,euclidean,1,0.6337321880935124,0.06431250763417047,0.8809523809523809,0.006344716256957354,0.3141967067200712,0.09527448156762384,0.6225979676608328,0.03612845263855485,0.6353972491718297,0.08988175305321976,0.6281487526289746,0.06317671211773135,0.8726531877712941,0.001335937022021446,0.6353972491718297,0.08988175305321976,0.878815716384359,0.012480664818218952,0.6048642599531928,0.05425817693335467,0.32421666704744323,0.07959557850054676,0.7034621976684624,0.046575510556245495,,,,,,
stackoverflow,75,knn,3,13|42|87,,,0.6518995619819453,0.08451184423633594,0.8716065865598576,0.006344716256957354,0.37472185135736535,0.108888170378173,0.612621147564936,0.04925487486492822,0.6838071666273767,0.13837316107172773,0.6445556212181622,0.08918571285514956,0.8581819771303123,0.0040055308706919745,0.6838071666273767,0.13837316107172773,0.8772861068312764,0.04233058755111987,0.6686170216439778,0.09439682699213567,0.37950114438635657,0.09875796109386713,,,0.16970577098739645,0.0018171887446761445,35299.09807845091,380.24819752068396,1283.13671875,0.0
stackoverflow,75,lof,3,13|42|87,,,0.5292802294970755,0.0435060432855329,0.8747218513573655,0.007503211081480833,0.5700934579439253,0.19014120771270926,0.5416190200510668,0.025670533173553875,0.5156713248600826,0.08350391129474034,0.5271853142381443,0.05530627319037689,0.8555103298732556,0.008714997318315553,0.5156713248600826,0.08350391129474034,0.8061062275703826,0.03951897245750731,0.5367889701736556,0.022221097704413204,0.5492255459142271,0.1450368933339007,,,0.6520093146633977,0.010837907209996389,9188.69207721944,154.0200513112413,1283.6184895833333,0.834451560938131
stackoverflow,75,msp,3,13|42|87,,,0.6629070063085233,0.10735118708384758,0.8762794837561193,0.004543964810116177,0.3299955496217179,0.17378328305697405,0.6326388436221596,0.046573436776604325,0.6744459194870357,0.1584197536356779,0.6496226078344876,0.10194695570545727,0.8722063989326759,0.00985279367437159,0.6744459194870357,0.1584197536356779,0.8799866423113188,0.04182327139303704,0.6244462457677574,0.05757516024464661,0.32620769066551797,0.1531732724049848,,,0.008454329334199429,0.0016833819122885224,725736.6696724823,129772.96073167614,1283.13671875,0.0
stackoverflow,75,multisphere_k2,3,13|42|87,mahalanobis_diag,2,0.5643999205752969,0.12485870491800331,0.851357365376057,0.015006422162961617,0.45349354695149086,0.2227383208474201,0.5529732800086627,0.08417370415635692,0.582352756807069,0.1465092754377371,0.5659602022127156,0.11289412115979613,0.8464584203812494,0.01561353261551817,0.582352756807069,0.1465092754377371,0.8279524177776713,0.08181851683932606,0.5615328452050931,0.12479754161250263,0.4645299204388449,0.1989262287512419,1.7793005316634662,0.01360250667174797,,,,,,
stackoverflow,75,multisphere_selected_k,3,13|42|87,mahalanobis_diag,1|2|3,0.6414617553633845,0.02538785343705047,0.8404539385847797,0.007343124165554049,0.3825100133511348,0.040468476812356956,0.5956086153512057,0.013903236212635013,0.7068016397482534,0.03588187324893444,0.6463669592927476,0.022910243168606983,0.840074292562175,0.0027135476539570003,0.7068016397482534,0.03588187324893444,0.8695831408396204,0.015406252332902935,0.6364645157104146,0.04184571879850202,0.4054878475368688,0.04513447212357799,1.6909324613322194,0.6736918577779796,,,,,,
