dataset,kir,intent,observed_seeds,known_count_mean,known_recovery_rate_mean,known_recovery_rate_std,known_recovery_count_mean,extra_oos_accept_count_mean,extra_oos_accept_rate_mean,mean_ball_count,mean_radius,min_ball_support_mean,missing_selected_ball_ratio,positive_seed_ratio
clinc150,0.75,ingredients_list,5,30.0,0.56,0.0894427190999916,16.8,1.0,0.00042735042735042003,2.2,0.692104090063634,14.2,0.0,1.0
clinc150,0.75,insurance,2,30.0,0.21666666666666673,0.07071067811865477,6.5,0.0,0.0,2.5,0.5565952286314029,34.5,0.0,1.0
clinc150,0.75,insurance_change,2,30.0,0.15,0.02357022603955162,4.5,0.0,0.0,3.0,0.5151144474827154,27.0,0.0,1.0
clinc150,0.75,interest_rate,3,30.0,0.4222222222222222,0.08388704928078618,12.666666666666666,0.0,0.0,1.6666666666666667,0.5653346584163915,54.0,0.0,1.0
clinc150,0.75,international_fees,3,30.0,0.4444444444444445,0.07698003589195014,13.333333333333334,0.0,0.0,2.3333333333333335,0.613902299120405,12.666666666666666,0.0,1.0
clinc150,0.75,international_visa,1,30.0,0.5666666666666667,,17.0,0.0,0.0,1.0,0.739930765104087,63.0,0.0,1.0
clinc150,0.75,jump_start,4,30.0,0.27499999999999997,0.19507833184532708,8.25,0.0,0.0,1.5,0.5462985087798882,54.5,0.0,1.0
clinc150,0.75,last_maintenance,5,30.0,0.27999999999999997,0.11450376024878449,8.4,1.0,0.00042735042735042003,2.2,0.528468169640947,17.8,0.0,1.0
clinc150,0.75,lost_luggage,5,30.0,0.13333333333333333,0.04082482904638635,4.0,0.0,0.0,1.2,0.5781730462862997,79.8,0.0,1.0
clinc150,0.75,make_call,4,30.0,0.5416666666666667,0.15485955405295948,16.25,3.5,0.0014957264957264499,1.0,0.7491771180623209,17.75,0.25,1.0
clinc150,0.75,maybe,3,30.0,0.611111111111111,0.10715167512214382,18.333333333333332,1.0,0.00042735042735040003,1.6666666666666667,0.6737035314952847,19.0,0.0,1.0
clinc150,0.75,meal_suggestion,3,30.0,0.3444444444444445,0.0693888666488711,10.333333333333334,0.3333333333333333,0.00014245014245013333,4.333333333333333,0.5211180047688151,10.0,0.0,1.0
clinc150,0.75,meaning_of_life,4,30.0,0.30000000000000004,0.03849001794597503,9.0,0.0,0.0,1.25,0.5352267187188254,78.75,0.0,1.0
clinc150,0.75,measurement_conversion,5,30.0,0.4666666666666667,0.14337208778404387,14.0,0.0,0.0,2.2,0.6664009325131297,17.8,0.0,1.0
clinc150,0.75,meeting_schedule,5,30.0,0.6133333333333334,0.11690451944500116,18.4,0.0,0.0,1.6,0.5504965850062169,44.2,0.0,1.0
clinc150,0.75,min_payment,2,30.0,0.55,0.02357022603955162,16.5,0.0,0.0,1.5,0.6092032034608622,45.0,0.0,1.0
clinc150,0.75,mpg,4,30.0,0.31666666666666665,0.08388704928078611,9.5,0.0,0.0,2.0,0.5476104049698272,31.5,0.0,1.0
clinc150,0.75,new_card,3,30.0,0.26666666666666666,0.06666666666666675,8.0,0.0,0.0,3.3333333333333335,0.5016593965602992,12.666666666666666,0.0,1.0
clinc150,0.75,next_holiday,3,30.0,0.5888888888888889,0.06938886664887113,17.666666666666668,0.3333333333333333,0.00014245014245013333,2.0,0.5106627729507746,33.666666666666664,0.0,1.0
clinc150,0.75,next_song,3,30.0,0.4000000000000001,0.06666666666666668,12.0,0.0,0.0,3.0,0.526660504026101,24.0,0.0,1.0
clinc150,0.75,no,4,30.0,0.65,0.20457725155024412,19.5,3.75,0.0016025641025640748,1.0,0.6677343424379588,20.75,0.25,1.0
clinc150,0.75,nutrition_info,4,30.0,0.5583333333333333,0.13158576980363348,16.75,1.0,0.0004273504273504,2.25,0.6704464177315385,10.5,0.0,1.0
clinc150,0.75,oil_change_how,4,30.0,0.275,0.09953596037316069,8.25,0.0,0.0,1.75,0.4292631742470117,53.75,0.0,1.0
clinc150,0.75,oil_change_when,2,30.0,0.4,5.551115123125783e-17,12.0,0.0,0.0,1.5,0.44159522545416363,52.0,0.0,1.0
clinc150,0.75,order,4,30.0,0.39166666666666666,0.031914236925211205,11.75,3.0,0.00128205128205125,2.25,0.5715067879363886,21.75,0.0,1.0
clinc150,0.75,order_checks,5,30.0,0.4800000000000001,0.06912147117775906,14.4,0.0,0.0,1.2,0.6118789907229913,73.0,0.0,1.0
clinc150,0.75,order_status,4,30.0,0.4916666666666667,0.09574271077563387,14.75,0.75,0.00032051282051279997,1.25,0.6310099126869139,55.25,0.0,1.0
clinc150,0.75,pay_bill,4,30.0,0.5583333333333333,0.07391185942027817,16.75,0.0,0.0,1.75,0.5349554992174246,18.75,0.0,1.0
clinc150,0.75,payday,4,30.0,0.43333333333333335,0.09428090415820635,13.0,0.0,0.0,2.5,0.47332282164705236,12.75,0.0,1.0
clinc150,0.75,pin_change,3,30.0,0.20000000000000004,0.0,6.0,0.0,0.0,1.0,0.5383224974402169,97.33333333333333,0.0,1.0
clinc150,0.75,play_music,3,30.0,0.4444444444444445,0.06938886664887113,13.333333333333334,5.0,0.0021367521367521,2.0,0.6777766500298149,13.0,0.0,1.0
clinc150,0.75,plug_type,3,30.0,0.37777777777777777,0.10715167512214392,11.333333333333334,0.0,0.0,1.6666666666666667,0.6785513392750516,64.0,0.0,1.0
clinc150,0.75,pto_balance,3,30.0,0.7444444444444445,0.08388704928078602,22.333333333333332,3.6666666666666665,0.0015669515669515669,2.0,0.41012582102656947,11.333333333333334,0.0,1.0
clinc150,0.75,pto_request,4,30.0,0.23333333333333334,0.02721655269759086,7.0,0.0,0.0,2.25,0.4317625142072347,21.5,0.0,1.0
clinc150,0.75,pto_request_status,3,30.0,0.2222222222222222,0.10183501544346311,6.666666666666667,0.3333333333333333,0.00014245014245013333,2.6666666666666665,0.48964429572643126,20.333333333333332,0.0,1.0
clinc150,0.75,pto_used,3,30.0,0.4444444444444445,0.3024590575292489,13.333333333333334,4.666666666666667,0.001994301994302,1.3333333333333333,0.4790763648329863,12.333333333333334,0.3333333333333333,1.0
clinc150,0.75,recipe,3,30.0,0.6111111111111112,0.038490017945975105,18.333333333333332,0.0,0.0,1.0,0.6876408921227685,15.333333333333334,0.3333333333333333,1.0
clinc150,0.75,redeem_rewards,4,30.0,0.625,0.11979921473804349,18.75,0.25,0.0001068376068376,1.75,0.5280014304358792,30.0,0.0,1.0
clinc150,0.75,reminder,3,30.0,0.4444444444444445,0.05091750772173152,13.333333333333334,0.0,0.0,2.3333333333333335,0.45881671853123734,14.0,0.0,1.0
clinc150,0.75,reminder_update,5,30.0,0.7133333333333334,0.05055250296034366,21.4,1.4,0.00059829059829058,1.6,0.6592454220757993,19.6,0.0,1.0
clinc150,0.75,repeat,3,30.0,0.24444444444444446,0.038490017945975064,7.333333333333333,0.0,0.0,2.0,0.6544616185174039,28.333333333333332,0.0,1.0
clinc150,0.75,replacement_card_duration,5,30.0,0.49333333333333335,0.059628479399994425,14.8,0.4,0.00017094017094016,2.2,0.4673596885043002,16.4,0.0,1.0
clinc150,0.75,report_fraud,2,30.0,0.43333333333333335,0.047140452079103175,13.0,0.0,0.0,2.0,0.5553896209495639,37.0,0.0,1.0
clinc150,0.75,report_lost_card,3,30.0,0.20000000000000004,0.033333333333333354,6.0,0.0,0.0,2.6666666666666665,0.46264289174982237,38.333333333333336,0.0,1.0
clinc150,0.75,reset_settings,3,30.0,0.24444444444444444,0.01924500897298752,7.333333333333333,0.0,0.0,1.3333333333333333,0.538538378550154,67.66666666666667,0.0,1.0
clinc150,0.75,restaurant_reservation,5,30.0,0.6066666666666667,0.05477225575051659,18.2,0.2,8.547008547008e-05,1.6,0.6075165011505487,17.4,0.0,1.0
clinc150,0.75,restaurant_reviews,3,30.0,0.45555555555555555,0.13877773329774215,13.666666666666666,0.0,0.0,1.3333333333333333,0.7416021780971404,41.333333333333336,0.0,1.0
clinc150,0.75,restaurant_suggestion,2,30.0,0.55,0.0235702260395515,16.5,0.0,0.0,2.0,0.6170765366770747,41.0,0.0,1.0
clinc150,0.75,rewards_balance,4,30.0,0.4833333333333333,0.06382847385042255,14.5,-0.75,-0.000320512820512825,2.25,0.5598499542032505,22.0,0.0,1.0
clinc150,0.75,roll_dice,3,30.0,0.3444444444444444,0.03849001794597506,10.333333333333334,0.0,0.0,1.0,0.5534337362724647,93.0,0.0,1.0
clinc150,0.75,rollover_401k,3,30.0,0.38888888888888884,0.019245008972987532,11.666666666666666,0.0,0.0,1.0,0.4446162403558207,99.33333333333333,0.0,1.0
clinc150,0.75,routing,2,30.0,0.35,0.02357022603955156,10.5,0.0,0.0,1.0,0.6241183629175744,97.0,0.0,1.0
clinc150,0.75,schedule_maintenance,3,30.0,0.2555555555555555,0.15752718754175357,7.666666666666667,0.6666666666666666,0.00028490028490026667,3.0,0.4620298923714606,22.0,0.0,1.0
clinc150,0.75,schedule_meeting,4,30.0,0.4333333333333333,0.13608276348795428,13.0,0.0,0.0,2.25,0.518097509211785,28.0,0.0,1.0
clinc150,0.75,share_location,4,30.0,0.65,0.1290994448735805,19.5,0.0,0.0,2.5,0.6644894943551432,15.5,0.0,1.0
clinc150,0.75,shopping_list,4,30.0,0.24999999999999997,0.057735026918962616,7.5,1.0,0.0004273504273504,1.75,0.4720389921013439,36.75,0.0,1.0
clinc150,0.75,shopping_list_update,5,30.0,0.5533333333333333,0.12156388352540311,16.6,1.4,0.0005982905982905801,2.4,0.6217383319435733,14.4,0.0,1.0
clinc150,0.75,smart_home,3,30.0,0.6333333333333334,0.03333333333333337,19.0,3.6666666666666665,0.0015669515669515667,2.0,0.6355842603580983,14.666666666666666,0.0,1.0
clinc150,0.75,spelling,4,30.0,0.7916666666666667,0.016666666666666642,23.75,0.0,0.0,1.75,0.7864558502909529,22.5,0.0,1.0
clinc150,0.75,spending_history,3,30.0,0.37777777777777777,0.08388704928078608,11.333333333333334,0.6666666666666666,0.00028490028490026667,2.3333333333333335,0.6198729700886648,13.0,0.0,1.0
clinc150,0.75,sync_device,4,30.0,0.5583333333333333,0.06309898162000309,16.75,0.0,0.0,2.0,0.5855315102365097,38.5,0.0,1.0
clinc150,0.75,taxes,4,30.0,0.375,0.05692750425533112,11.25,0.0,0.0,1.25,0.5935856063785739,70.0,0.0,1.0
clinc150,0.75,tell_joke,4,30.0,0.425,0.04194352464039306,12.75,0.0,0.0,1.25,0.6592194044255495,68.0,0.0,1.0
clinc150,0.75,text,5,30.0,0.6,0.097182531580755,18.0,0.4,0.00017094017094016,2.0,0.6982933590179284,20.6,0.0,1.0
clinc150,0.75,thank_you,3,30.0,0.6333333333333334,0.033333333333333354,19.0,0.0,0.0,2.3333333333333335,0.7302973033541198,21.0,0.0,1.0
clinc150,0.75,time,3,30.0,0.5888888888888889,0.050917507721731564,17.666666666666668,2.3333333333333335,0.0009971509971509666,1.3333333333333333,0.6232755823552142,42.0,0.0,1.0
clinc150,0.75,timer,4,30.0,0.21666666666666667,0.033333333333333354,6.5,0.0,0.0,1.0,0.5607784162879645,93.0,0.0,1.0
clinc150,0.75,timezone,4,30.0,0.45833333333333337,0.2331348362039699,13.75,0.25,0.00010683760683760001,2.0,0.6430604035820013,52.25,0.0,1.0
clinc150,0.75,tire_change,4,30.0,0.275,0.04999999999999999,8.25,0.0,0.0,2.25,0.45893648752592525,35.5,0.0,1.0
clinc150,0.75,tire_pressure,4,30.0,0.6083333333333333,0.016666666666666673,18.25,0.0,0.0,1.0,0.5597600115243885,87.75,0.0,1.0
clinc150,0.75,todo_list,3,30.0,0.6666666666666666,0.11547005383792512,20.0,6.0,0.0025641025641025337,1.6666666666666667,0.6007208407131451,23.333333333333332,0.0,1.0
clinc150,0.75,todo_list_update,4,30.0,0.525,0.11666666666666665,15.75,5.75,0.00245726495726495,1.25,0.6393101653616559,21.25,0.0,1.0
clinc150,0.75,traffic,5,30.0,0.44000000000000006,0.03651483716701108,13.2,0.0,0.0,1.6,0.6897247975627321,57.8,0.0,1.0
clinc150,0.75,transactions,3,30.0,0.5,0.03333333333333327,15.0,0.0,0.0,1.0,0.6509571210004851,60.666666666666664,0.0,1.0
clinc150,0.75,transfer,3,30.0,0.4222222222222223,0.09622504486493767,12.666666666666666,0.3333333333333333,0.00014245014245013333,2.6666666666666665,0.6434661103792475,28.666666666666668,0.0,1.0
clinc150,0.75,translate,5,30.0,0.5,0.05270462766947301,15.0,1.6,0.0006837606837606999,2.2,0.628659728618074,18.0,0.0,1.0
clinc150,0.75,travel_alert,5,30.0,0.2066666666666667,0.06831300510639737,6.2,0.0,0.0,1.8,0.6134035169721812,46.6,0.0,1.0
clinc150,0.75,travel_notification,5,30.0,0.49333333333333335,0.05962847939999436,14.8,0.0,0.0,1.8,0.6019922807117872,43.6,0.0,1.0
clinc150,0.75,travel_suggestion,4,30.0,0.7916666666666667,0.08766518798921943,23.75,1.0,0.0004273504273504,2.0,0.7165958412822657,13.75,0.0,1.0
clinc150,0.75,uber,5,30.0,0.32666666666666666,0.05962847939999439,9.8,0.0,0.0,1.0,0.6412158658150423,92.4,0.0,1.0
clinc150,0.75,update_playlist,4,30.0,0.5166666666666666,0.21516574145596762,15.5,0.0,0.0,2.25,0.63951127921681,27.0,0.0,1.0
clinc150,0.75,user_name,4,30.0,0.5833333333333334,0.23491527235406642,17.5,6.75,0.00288461538461535,2.0,0.5121629840448647,10.75,0.0,1.0
clinc150,0.75,vaccines,3,30.0,0.19999999999999998,0.03333333333333335,6.0,0.0,0.0,1.0,0.6586130536621377,97.33333333333333,0.0,1.0
clinc150,0.75,w2,3,30.0,0.4222222222222222,0.1261979632400061,12.666666666666666,0.0,0.0,1.6666666666666667,0.5235224377539408,28.666666666666668,0.0,1.0
clinc150,0.75,weather,3,30.0,0.6222222222222222,0.3421067626297923,18.666666666666668,0.6666666666666666,0.00028490028490026667,1.6666666666666667,0.6512169430137887,28.666666666666668,0.0,1.0
clinc150,0.75,what_are_your_hobbies,4,30.0,0.2583333333333333,0.03191423692521126,7.75,0.0,0.0,1.25,0.5378061769078164,68.5,0.0,1.0
clinc150,0.75,what_can_i_ask_you,3,30.0,0.5444444444444445,0.08388704928078611,16.333333333333332,0.0,0.0,1.3333333333333333,0.6739656236405217,39.666666666666664,0.0,1.0
clinc150,0.75,what_is_your_name,3,30.0,0.7666666666666667,0.08819171036881965,23.0,7.333333333333333,0.0031339031339031333,1.0,0.5757967133918976,3.3333333333333335,0.6666666666666666,1.0
clinc150,0.75,what_song,3,30.0,0.41111111111111115,0.07698003589195007,12.333333333333334,0.3333333333333333,0.00014245014245013333,1.3333333333333333,0.62760160225367,60.0,0.0,1.0
clinc150,0.75,where_are_you_from,5,30.0,0.38666666666666666,0.08366600265340757,11.6,0.0,0.0,2.6,0.627962669717165,27.6,0.0,1.0
clinc150,0.75,whisper_mode,4,30.0,0.37500000000000006,0.19696775445817596,11.25,0.0,0.0,1.5,0.4853976661741761,47.25,0.0,1.0
clinc150,0.75,who_do_you_work_for,2,30.0,0.19999999999999996,0.04714045207910316,6.0,0.0,0.0,1.5,0.6124920695245637,41.5,0.0,1.0
clinc150,0.75,who_made_you,2,30.0,0.6166666666666667,0.16499158227686112,18.5,0.5,0.0002136752136752,3.0,0.5514258407201361,10.0,0.0,1.0
clinc150,0.75,yes,4,30.0,0.5583333333333333,0.063098981620003,16.75,4.0,0.0017094017094017,1.75,0.647731463548751,14.75,0.0,1.0
stackoverflow,0.25,ajax,2,300.0,0.505,0.058925565098878904,151.5,24.0,0.0053333333333333,6.5,0.7669212042691045,10.0,0.0,1.0
stackoverflow,0.25,apache,3,300.0,0.5466666666666667,0.038441875315569383,164.0,34.333333333333336,0.007629629629629633,10.0,0.787650845671379,10.666666666666666,0.0,1.0
stackoverflow,0.25,bash,1,300.0,0.5466666666666666,,164.0,18.0,0.004,4.0,0.8197389662089826,11.0,0.0,1.0
stackoverflow,0.25,drupal,2,300.0,0.7183333333333334,0.049497474683058366,215.5,70.5,0.01566666666666665,11.5,0.8448856483983749,10.0,0.0,1.0
stackoverflow,0.25,excel,2,300.0,0.455,0.05421151989096872,136.5,8.0,0.00177777777777775,4.5,0.8060668304816709,11.5,0.0,1.0
stackoverflow,0.25,linq,3,300.0,0.42444444444444446,0.036565517048676346,127.33333333333333,0.0,0.0,3.0,0.7201555181673287,197.66666666666666,0.0,1.0
stackoverflow,0.25,oracle,2,300.0,0.5050000000000001,0.0023570226039551735,151.5,15.0,0.0033333333333333,7.5,0.782869059028596,10.0,0.0,1.0
stackoverflow,0.25,osx,1,300.0,0.6033333333333334,,181.0,176.0,0.039111111111111097,12.0,0.8216918208779312,10.0,0.0,1.0
stackoverflow,0.25,qt,1,300.0,0.51,,153.0,8.0,0.0017777777777777,8.0,0.7512871580448278,13.0,0.0,1.0
stackoverflow,0.25,scala,1,300.0,0.36000000000000004,,108.0,1.0,0.0002222222222222,1.0,0.7790829855744106,494.0,0.0,1.0
stackoverflow,0.25,sharepoint,1,300.0,0.84,,252.0,109.0,0.0242222222222222,3.0,0.8686472355400058,13.0,0.0,1.0
stackoverflow,0.25,svn,4,300.0,0.4116666666666666,0.07436147947445391,123.5,3.25,0.0007222222222222,10.0,0.7047015255554697,11.5,0.0,1.0
stackoverflow,0.25,visual-studio,1,300.0,0.52,,156.0,10.0,0.0022222222222222,11.0,0.7731291286368769,11.0,0.0,1.0
stackoverflow,0.25,wordpress,1,300.0,0.6133333333333333,,184.0,-18.0,-0.004,9.0,0.8651800068034821,10.0,0.0,1.0
stackoverflow,0.5,ajax,3,300.0,0.5255555555555557,0.033388842669592696,157.66666666666666,14.0,0.004666666666666667,7.0,0.7395802743427962,14.666666666666666,0.0,1.0
stackoverflow,0.5,apache,4,300.0,0.5591666666666666,0.029984563930030274,167.75,21.5,0.007166666666666649,11.0,0.7685422000477768,11.25,0.0,1.0
stackoverflow,0.5,bash,1,300.0,0.6633333333333333,,199.0,9.0,0.003,8.0,0.7312776165032157,10.0,0.0,1.0
stackoverflow,0.5,cocoa,1,300.0,0.4833333333333334,,145.0,86.0,0.028666666666666698,1.0,0.8430645346281355,312.0,0.0,1.0
stackoverflow,0.5,drupal,2,300.0,0.8016666666666667,0.04949747468305825,240.5,21.5,0.007166666666666649,3.0,0.8391820000511211,5.0,0.5,1.0
stackoverflow,0.5,excel,4,300.0,0.6033333333333333,0.02227770850640377,181.0,6.5,0.002166666666666675,11.5,0.7619860459597076,10.0,0.0,1.0
stackoverflow,0.5,haskell,1,300.0,0.4433333333333333,,133.0,0.0,0.0,7.0,0.7169792730780894,10.0,0.0,1.0
stackoverflow,0.5,hibernate,3,300.0,0.4933333333333334,0.03480102169636854,148.0,17.666666666666668,0.005888888888888899,5.0,0.7237552974344514,10.333333333333334,0.0,1.0
stackoverflow,0.5,linq,4,300.0,0.47,0.023094010767585025,141.0,0.0,0.0,5.25,0.6661360780696175,15.5,0.0,1.0
stackoverflow,0.5,magento,1,300.0,0.83,,249.0,0.0,0.0,1.0,0.8203922699785317,23.0,0.0,1.0
stackoverflow,0.5,oracle,4,300.0,0.5458333333333334,0.008766518798921895,163.75,5.25,0.001749999999999975,9.25,0.7802251645177926,10.5,0.0,1.0
stackoverflow,0.5,osx,3,300.0,0.6277777777777778,0.030971910810591908,188.33333333333334,204.0,0.06799999999999999,8.0,0.8245721469798187,11.0,0.0,1.0
stackoverflow,0.5,qt,2,300.0,0.5200000000000001,0.004714045207910269,156.0,4.0,0.00133333333333335,7.5,0.7474139495963839,11.0,0.0,1.0
stackoverflow,0.5,scala,4,300.0,0.42250000000000004,0.023313483620396935,126.75,0.75,0.00024999999999997496,5.25,0.7490399584808651,11.25,0.0,1.0
stackoverflow,0.5,sharepoint,3,300.0,0.831111111111111,0.010715167512214581,249.33333333333334,41.0,0.013666666666666633,1.0,0.837741622879133,7.666666666666667,0.3333333333333333,1.0
stackoverflow,0.5,spring,2,300.0,0.48500000000000004,0.016499158227686096,145.5,70.0,0.023333333333333352,6.5,0.7776254267371339,10.5,0.0,1.0
stackoverflow,0.5,svn,4,300.0,0.4608333333333333,0.017078251276599305,138.25,1.5,0.0005,11.25,0.6927484892203759,11.0,0.0,1.0
stackoverflow,0.5,visual-studio,2,300.0,0.5333333333333334,0.037712361663282463,160.0,7.0,0.0023333333333332997,7.0,0.773565943450436,11.0,0.0,1.0
stackoverflow,0.5,wordpress,2,300.0,0.8100000000000002,0.014142135623730963,243.0,5.0,0.0016666666666665998,3.5,0.8099209494063866,13.5,0.0,1.0
stackoverflow,0.75,ajax,4,300.0,0.6074999999999999,0.024400212506664156,182.25,5.25,0.0035,11.25,0.7215121946470742,10.0,0.0,1.0
stackoverflow,0.75,apache,4,300.0,0.6091666666666666,0.020615528128088298,182.75,5.75,0.0038333333333333,8.0,0.7449738519023468,10.5,0.0,1.0
stackoverflow,0.75,bash,4,300.0,0.6483333333333333,0.03615808910060662,194.5,7.0,0.00466666666666665,10.0,0.7617059883801567,10.25,0.0,1.0
stackoverflow,0.75,cocoa,4,300.0,0.6925000000000001,0.06881940940687518,207.75,18.25,0.01216666666666665,5.0,0.7606640291201284,10.25,0.0,1.0
stackoverflow,0.75,drupal,5,300.0,0.8446666666666667,0.010165300454651194,253.4,1.2,0.0007999999999999801,1.0,0.7611267885144203,7.0,0.4,1.0
stackoverflow,0.75,excel,5,300.0,0.5773333333333334,0.055547777233257094,173.2,3.0,0.00199999999999998,9.2,0.7762539251978317,11.0,0.0,1.0
stackoverflow,0.75,haskell,1,300.0,0.41666666666666674,,125.0,0.0,0.0,6.0,0.7352587743946583,11.0,0.0,1.0
stackoverflow,0.75,hibernate,3,300.0,0.518888888888889,0.03338884266959276,155.66666666666666,12.333333333333334,0.008222222222222233,8.0,0.7030014853696716,10.666666666666666,0.0,1.0
stackoverflow,0.75,linq,4,300.0,0.4525,0.014497764834110999,135.75,0.0,0.0,5.75,0.685009807807368,11.25,0.0,1.0
stackoverflow,0.75,magento,5,300.0,0.8480000000000001,0.016261747890200597,254.4,-0.2,-0.00013333333333332,1.6,0.8042338295021053,6.0,0.4,1.0
stackoverflow,0.75,matlab,3,300.0,0.4588888888888889,0.04018475848894476,137.66666666666666,0.0,0.0,5.333333333333333,0.7601018348622973,10.666666666666666,0.0,1.0
stackoverflow,0.75,oracle,5,300.0,0.55,0.03734226083734676,165.0,4.0,0.00266666666666664,8.6,0.7752036138632551,11.2,0.0,1.0
stackoverflow,0.75,osx,4,300.0,0.7708333333333333,0.04210876569252706,231.25,47.5,0.031666666666666676,4.0,0.7903083570306765,11.0,0.0,1.0
stackoverflow,0.75,qt,3,300.0,0.5733333333333334,0.03382963855030742,172.0,1.3333333333333333,0.0008888888888889,5.666666666666667,0.7457217276710049,10.333333333333334,0.0,1.0
stackoverflow,0.75,scala,4,300.0,0.4341666666666667,0.02726753598179565,130.25,0.25,0.00016666666666665,4.5,0.7339468545472501,61.0,0.0,1.0
stackoverflow,0.75,sharepoint,3,300.0,0.838888888888889,0.01575271875417536,251.66666666666666,14.333333333333334,0.0095555555555555,0.0,,0.0,1.0,1.0
stackoverflow,0.75,spring,3,300.0,0.5422222222222223,0.05336804426010139,162.66666666666666,43.666666666666664,0.029111111111111133,6.333333333333333,0.7655438414391722,13.333333333333334,0.0,1.0
stackoverflow,0.75,svn,5,300.0,0.544,0.04085203653294278,163.2,1.2,0.0007999999999999799,13.8,0.6748975364354861,10.0,0.0,1.0
stackoverflow,0.75,visual-studio,3,300.0,0.5922222222222223,0.05357583756107194,177.66666666666666,3.0,0.0019999999999999666,10.666666666666666,0.7611110467225631,11.0,0.0,1.0
stackoverflow,0.75,wordpress,3,300.0,0.8455555555555557,0.012619796324000721,253.66666666666666,1.3333333333333333,0.0008888888888888666,1.3333333333333333,0.806800201180089,7.333333333333333,0.3333333333333333,1.0
