dataset,seed,strategy,epoch,split,intent,is_known,count,accepted_count,rejected_count,near_boundary_count,median_score
clinc150,87,lora_long,9,val,tire_change,True,20,19,1,1,0.6838023444398489
clinc150,87,lora_long,9,val,tire_pressure,False,20,0,20,1,1.3465792625899824
clinc150,87,lora_long,9,val,todo_list,True,20,16,4,3,0.8683030659339153
clinc150,87,lora_long,9,val,todo_list_update,False,20,13,7,9,1.0717857037583052
clinc150,87,lora_long,9,val,traffic,True,20,19,1,0,0.7460043642630263
clinc150,87,lora_long,9,val,transactions,False,20,1,19,1,1.43156679901958
clinc150,87,lora_long,9,val,transfer,True,20,19,1,0,0.8206029751394248
clinc150,87,lora_long,9,val,translate,False,20,2,18,3,1.2590662460646969
clinc150,87,lora_long,9,val,travel_alert,True,20,16,4,5,0.9121166501065049
clinc150,87,lora_long,9,val,travel_notification,True,20,16,4,1,0.9615632838997721
clinc150,87,lora_long,9,val,travel_suggestion,False,20,1,19,1,1.3697295049135043
clinc150,87,lora_long,9,val,uber,False,20,7,13,3,1.1596197065731944
clinc150,87,lora_long,9,val,update_playlist,True,20,15,5,0,0.8339624854553078
clinc150,87,lora_long,9,val,user_name,True,20,16,4,4,0.9605795736885674
clinc150,87,lora_long,9,val,vaccines,False,20,0,20,0,1.6677521293951632
clinc150,87,lora_long,9,val,w2,False,20,0,20,0,1.6020051304138314
clinc150,87,lora_long,9,val,weather,True,20,19,1,0,0.7090879874419658
clinc150,87,lora_long,9,val,what_are_your_hobbies,False,20,0,20,0,1.4792781309206202
clinc150,87,lora_long,9,val,what_can_i_ask_you,False,20,0,20,0,1.412776143931653
clinc150,87,lora_long,9,val,what_is_your_name,True,20,19,1,3,0.839861276029072
clinc150,87,lora_long,9,val,what_song,True,20,19,1,2,0.7933029923083594
clinc150,87,lora_long,9,val,where_are_you_from,False,20,7,13,2,1.203284750239202
clinc150,87,lora_long,9,val,whisper_mode,True,20,20,0,0,0.6520808230636514
clinc150,87,lora_long,9,val,who_do_you_work_for,True,20,18,2,0,0.7067235488205824
clinc150,87,lora_long,9,val,who_made_you,True,20,18,2,0,0.844028071159767
clinc150,87,lora_long,9,val,yes,True,20,14,6,1,0.9147087503908686
clinc150,87,lora_long,9,test,accept_reservations,False,30,1,29,6,1.2442495957908442
clinc150,87,lora_long,9,test,account_blocked,True,30,23,7,2,0.9207674347199073
clinc150,87,lora_long,9,test,alarm,True,30,28,2,0,0.7051291452487062
clinc150,87,lora_long,9,test,application_status,False,30,0,30,0,1.5261038783756697
clinc150,87,lora_long,9,test,apr,True,30,26,4,4,0.832516303030904
clinc150,87,lora_long,9,test,are_you_a_bot,True,30,26,4,2,0.8494737963341229
clinc150,87,lora_long,9,test,balance,True,30,28,2,2,0.6703963115614318
clinc150,87,lora_long,9,test,bill_balance,False,30,4,26,4,1.2659596107724425
clinc150,87,lora_long,9,test,bill_due,False,30,0,30,0,1.4486949868840067
clinc150,87,lora_long,9,test,book_flight,True,30,26,4,5,0.9144149154771255
clinc150,87,lora_long,9,test,book_hotel,True,30,28,2,1,0.806424042264873
clinc150,87,lora_long,9,test,calculator,False,30,3,27,3,1.2762841897688304
clinc150,87,lora_long,9,test,calendar,True,30,27,3,1,0.9097949245849571
clinc150,87,lora_long,9,test,calendar_update,True,30,27,3,1,0.8418342422218145
clinc150,87,lora_long,9,test,calories,False,30,7,23,9,1.1992879539371104
clinc150,87,lora_long,9,test,cancel,False,30,1,29,0,1.392160145956003
clinc150,87,lora_long,9,test,cancel_reservation,False,30,3,27,2,1.291226800446454
clinc150,87,lora_long,9,test,car_rental,False,30,0,30,1,1.3720946756040622
clinc150,87,lora_long,9,test,card_declined,True,30,22,8,2,0.8532182195431117
clinc150,87,lora_long,9,test,carry_on,False,30,0,30,0,1.5586923205188854
clinc150,87,lora_long,9,test,change_accent,False,30,0,30,0,1.359930841818754
clinc150,87,lora_long,9,test,change_ai_name,False,30,12,18,6,1.135339170166097
clinc150,87,lora_long,9,test,change_language,False,30,2,28,4,1.2835833499313924
clinc150,87,lora_long,9,test,change_speed,True,30,28,2,1,0.8245903985520722
clinc150,87,lora_long,9,test,change_user_name,False,30,13,17,3,1.1610111493614335
clinc150,87,lora_long,9,test,change_volume,False,30,7,23,3,1.1866036097185941
clinc150,87,lora_long,9,test,confirm_reservation,True,30,29,1,2,0.931099327056397
clinc150,87,lora_long,9,test,cook_time,False,30,0,30,1,1.4769308823014415
clinc150,87,lora_long,9,test,credit_limit,True,30,25,5,3,0.9418875027022777
clinc150,87,lora_long,9,test,credit_limit_change,True,30,29,1,3,0.6667636753075896
clinc150,87,lora_long,9,test,credit_score,False,30,3,27,2,1.2390396285824625
clinc150,87,lora_long,9,test,current_location,False,30,2,28,3,1.3335784728551112
clinc150,87,lora_long,9,test,damaged_card,False,30,5,25,1,1.3043806650745733
clinc150,87,lora_long,9,test,date,False,30,2,28,2,1.2326646520381366
clinc150,87,lora_long,9,test,definition,True,30,27,3,6,0.9408272979108034
clinc150,87,lora_long,9,test,direct_deposit,False,30,0,30,2,1.5643010648858926
clinc150,87,lora_long,9,test,directions,True,30,27,3,2,0.93043988191097
clinc150,87,lora_long,9,test,distance,True,30,22,8,6,0.846021193340226
clinc150,87,lora_long,9,test,do_you_have_pets,True,30,27,3,2,0.6581307130526366
clinc150,87,lora_long,9,test,exchange_rate,False,30,2,28,4,1.313385105552708
clinc150,87,lora_long,9,test,expiration_date,True,30,26,4,1,0.7334734610953656
clinc150,87,lora_long,9,test,find_phone,True,30,29,1,0,0.7875078533989667
clinc150,87,lora_long,9,test,flight_status,False,30,0,30,3,1.3010947522710892
clinc150,87,lora_long,9,test,flip_coin,False,30,0,30,0,1.4152874043879349
clinc150,87,lora_long,9,test,food_last,True,30,29,1,2,0.85272815657889
clinc150,87,lora_long,9,test,freeze_account,True,30,27,3,1,0.7238167904086537
clinc150,87,lora_long,9,test,fun_fact,False,30,1,29,0,1.4814250028196358
clinc150,87,lora_long,9,test,gas,True,30,24,6,3,0.8966766211809463
clinc150,87,lora_long,9,test,gas_type,True,30,29,1,0,0.6725754978381216
clinc150,87,lora_long,9,test,goodbye,False,30,3,27,7,1.2369747857038371
clinc150,87,lora_long,9,test,greeting,True,30,29,1,1,0.7224976303842832
clinc150,87,lora_long,9,test,how_busy,False,30,2,28,2,1.3427717758138273
clinc150,87,lora_long,9,test,how_old_are_you,True,30,28,2,0,0.8181924797168939
clinc150,87,lora_long,9,test,improve_credit_score,True,30,26,4,3,0.7467563123770123
clinc150,87,lora_long,9,test,income,False,30,0,30,2,1.3959016347041358
clinc150,87,lora_long,9,test,ingredient_substitution,True,30,25,5,2,0.9120684179679356
clinc150,87,lora_long,9,test,ingredients_list,False,30,18,12,4,0.984429711131149
clinc150,87,lora_long,9,test,insurance,True,30,30,0,0,0.7681676302131483
clinc150,87,lora_long,9,test,insurance_change,False,30,4,26,6,1.362960266296834
clinc150,87,lora_long,9,test,interest_rate,True,30,26,4,2,0.7531326804006755
clinc150,87,lora_long,9,test,international_fees,True,30,27,3,2,0.8455225175081909
clinc150,87,lora_long,9,test,international_visa,False,30,0,30,0,1.6208305779155476
clinc150,87,lora_long,9,test,jump_start,True,30,30,0,0,0.7228394950864259
clinc150,87,lora_long,9,test,last_maintenance,False,30,2,28,2,1.3155560216630733
clinc150,87,lora_long,9,test,lost_luggage,True,30,29,1,1,0.7901399549374585
clinc150,87,lora_long,9,test,make_call,True,30,28,2,4,0.7981355320720791
clinc150,87,lora_long,9,test,maybe,True,30,26,4,3,0.7935726551968302
clinc150,87,lora_long,9,test,meal_suggestion,True,30,21,9,4,0.9223346651215649
clinc150,87,lora_long,9,test,meaning_of_life,False,30,8,22,13,1.1622658593295743
clinc150,87,lora_long,9,test,measurement_conversion,True,30,28,2,2,0.7886815579124531
clinc150,87,lora_long,9,test,meeting_schedule,True,30,29,1,2,0.8843466360371737
clinc150,87,lora_long,9,test,min_payment,True,30,30,0,0,0.801892305379524
clinc150,87,lora_long,9,test,mpg,False,30,6,24,1,1.3372147763346125
clinc150,87,lora_long,9,test,new_card,False,30,0,30,0,1.5295129228300022
clinc150,87,lora_long,9,test,next_holiday,True,30,29,1,1,0.7165064277695852
clinc150,87,lora_long,9,test,next_song,False,30,0,30,1,1.4472718981958104
clinc150,87,lora_long,9,test,no,False,30,26,4,5,0.9708251621920561
clinc150,87,lora_long,9,test,nutrition_info,True,30,30,0,2,0.8077190107134886
clinc150,87,lora_long,9,test,oil_change_how,True,30,27,3,1,0.6996374558367249
clinc150,87,lora_long,9,test,oil_change_when,False,30,0,30,0,1.3474539517728372
clinc150,87,lora_long,9,test,oos,False,1000,26,974,23,1.499399595524133
clinc150,87,lora_long,9,test,order,False,30,0,30,0,1.364053953748082
clinc150,87,lora_long,9,test,order_checks,False,30,0,30,0,1.4973216824670819
clinc150,87,lora_long,9,test,order_status,True,30,26,4,2,0.9160436166872148
clinc150,87,lora_long,9,test,pay_bill,False,30,0,30,0,1.3600965729702406
clinc150,87,lora_long,9,test,payday,True,30,26,4,4,0.7902703704736475
clinc150,87,lora_long,9,test,pin_change,False,30,1,29,1,1.316508599452731
clinc150,87,lora_long,9,test,play_music,False,30,1,29,0,1.4138725133584478
clinc150,87,lora_long,9,test,plug_type,True,30,25,5,1,0.8346094041473211
clinc150,87,lora_long,9,test,pto_balance,False,30,4,26,4,1.269909181345049
clinc150,87,lora_long,9,test,pto_request,True,30,23,7,4,0.8327273115273962
clinc150,87,lora_long,9,test,pto_request_status,True,30,25,5,4,0.902756692920496
clinc150,87,lora_long,9,test,pto_used,False,30,3,27,5,1.2898725662377817
clinc150,87,lora_long,9,test,recipe,True,30,27,3,4,0.8692472833002688
clinc150,87,lora_long,9,test,redeem_rewards,False,30,0,30,1,1.5707281508353539
clinc150,87,lora_long,9,test,reminder,True,30,28,2,4,0.8786476247482268
clinc150,87,lora_long,9,test,reminder_update,False,30,7,23,4,1.3247231491466167
clinc150,87,lora_long,9,test,repeat,True,30,27,3,3,0.7187706200252006
clinc150,87,lora_long,9,test,replacement_card_duration,False,30,0,30,2,1.4872798418197537
clinc150,87,lora_long,9,test,report_fraud,False,30,1,29,2,1.4553071855740278
clinc150,87,lora_long,9,test,report_lost_card,True,30,26,4,0,0.6855285445425648
clinc150,87,lora_long,9,test,reset_settings,True,30,25,5,2,0.7765768701329793
clinc150,87,lora_long,9,test,restaurant_reservation,False,30,0,30,2,1.4127526664884658
clinc150,87,lora_long,9,test,restaurant_reviews,True,30,19,11,2,0.9167570396957615
clinc150,87,lora_long,9,test,restaurant_suggestion,True,30,23,7,3,0.9073726496155095
clinc150,87,lora_long,9,test,rewards_balance,False,30,5,25,0,1.4296872600199877
clinc150,87,lora_long,9,test,roll_dice,False,30,0,30,0,1.4795176022701146
clinc150,87,lora_long,9,test,rollover_401k,False,30,0,30,0,1.4666338523151654
clinc150,87,lora_long,9,test,routing,True,30,24,6,7,0.8732264603997795
clinc150,87,lora_long,9,test,schedule_maintenance,False,30,0,30,0,1.4475451206051893
clinc150,87,lora_long,9,test,schedule_meeting,True,30,27,3,5,0.8727280515504445
clinc150,87,lora_long,9,test,share_location,False,30,2,28,5,1.2774991529891708
clinc150,87,lora_long,9,test,shopping_list,True,30,20,10,4,0.8381744349322507
clinc150,87,lora_long,9,test,shopping_list_update,False,30,5,25,3,1.3697609519720129
clinc150,87,lora_long,9,test,smart_home,False,30,2,28,3,1.4825409623201244
clinc150,87,lora_long,9,test,spelling,True,30,27,3,2,0.8220857339113234
clinc150,87,lora_long,9,test,spending_history,True,30,24,6,3,0.7668547586554912
clinc150,87,lora_long,9,test,sync_device,False,30,0,30,2,1.3176032671559383
clinc150,87,lora_long,9,test,taxes,False,30,0,30,0,1.5300796578354947
clinc150,87,lora_long,9,test,tell_joke,False,30,0,30,0,1.4256272990212375
clinc150,87,lora_long,9,test,text,False,30,1,29,4,1.2295621473326344
clinc150,87,lora_long,9,test,thank_you,False,30,5,25,2,1.262811757576488
clinc150,87,lora_long,9,test,time,False,30,5,25,2,1.2207438573392353
clinc150,87,lora_long,9,test,timer,False,30,0,30,0,1.4582784619347908
clinc150,87,lora_long,9,test,timezone,True,30,25,5,4,0.8226200226832436
clinc150,87,lora_long,9,test,tire_change,True,30,27,3,2,0.7705430224067062
clinc150,87,lora_long,9,test,tire_pressure,False,30,0,30,0,1.3378659782493352
clinc150,87,lora_long,9,test,todo_list,True,30,29,1,1,0.7081262585480825
clinc150,87,lora_long,9,test,todo_list_update,False,30,18,12,6,1.0704439021614827
clinc150,87,lora_long,9,test,traffic,True,30,30,0,0,0.7870897607964975
clinc150,87,lora_long,9,test,transactions,False,30,4,26,4,1.4620963510956462
clinc150,87,lora_long,9,test,transfer,True,30,29,1,3,0.8008805621932968
clinc150,87,lora_long,9,test,translate,False,30,6,24,7,1.2011585033135668
clinc150,87,lora_long,9,test,travel_alert,True,30,22,8,1,0.9637300729629567
clinc150,87,lora_long,9,test,travel_notification,True,30,23,7,4,0.9347956994697246
clinc150,87,lora_long,9,test,travel_suggestion,False,30,0,30,0,1.4704319717896508
clinc150,87,lora_long,9,test,uber,False,30,17,13,6,1.089189358873587
clinc150,87,lora_long,9,test,update_playlist,True,30,25,5,4,0.7966219414801923
clinc150,87,lora_long,9,test,user_name,True,30,25,5,3,0.7593292973096855
clinc150,87,lora_long,9,test,vaccines,False,30,0,30,0,1.6302221469191844
clinc150,87,lora_long,9,test,w2,False,30,0,30,0,1.6111215082019201
clinc150,87,lora_long,9,test,weather,True,30,30,0,0,0.6512834315695477
clinc150,87,lora_long,9,test,what_are_your_hobbies,False,30,0,30,0,1.417632058134903
clinc150,87,lora_long,9,test,what_can_i_ask_you,False,30,0,30,3,1.3922978185577206
clinc150,87,lora_long,9,test,what_is_your_name,True,30,27,3,2,0.8282078041680947
clinc150,87,lora_long,9,test,what_song,True,30,29,1,0,0.7141122264283928
clinc150,87,lora_long,9,test,where_are_you_from,False,30,1,29,2,1.313563859660864
clinc150,87,lora_long,9,test,whisper_mode,True,30,27,3,3,0.6902845450559505
clinc150,87,lora_long,9,test,who_do_you_work_for,True,30,19,11,5,0.966455503129217
clinc150,87,lora_long,9,test,who_made_you,True,30,30,0,0,0.7459537127123053
clinc150,87,lora_long,9,test,yes,True,30,24,6,4,0.8954717594481731
