dataset,kir,seed,method,method_label,ball_id,depth,majority_label,parent_id,purity,radius,sample_count,selected,split_reason,stop_reason,test_known_false_reject_count,test_oos_assignment_count,test_oos_false_accept_count,test_assignment_count,test_known_assignment_count,test_oos_assignment_count_calc,test_known_correct_count,test_known_wrong_known_count,test_known_false_reject_count_calc,test_oos_false_accept_count_calc,scoring_radius,score_median,zero_test_assignment,tiny_support_lt_20,oos_assignment_per_train,known_assignment_per_train,oos_accept_rate_within_assignment,known_reject_rate_within_assignment,false_accept_share_cell,known_false_reject_share_cell,oos_assignment_share_cell,support_quartile
clinc150,0.5,123,mogb_minilm,MOGB-Fair,954,4,distance,671,1.0,0.6528174717325582,19,True,,purity_reached,7,13,0,21,8,13,1,0,7,0,0.6528174717325582,1.3180140866982215,False,True,0.6842105263157895,0.4210526315789473,0.0,0.875,0.0,0.0044699872286079,0.0037681159420289,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,958,4,find_phone,676,1.0,0.5186431144669292,91,True,,purity_reached,17,10,0,39,29,10,12,0,17,0,0.5186431144669292,1.1810017920346063,False,False,0.1098901098901098,0.3186813186813186,0.0,0.5862068965517241,0.0,0.0108556832694763,0.0028985507246376,Q4-large
clinc150,0.5,123,mogb_minilm,MOGB-Fair,960,4,flight_status,681,1.0,0.63235018055794,74,True,,purity_reached,29,7,0,39,32,7,3,0,29,0,0.63235018055794,1.1807411911223156,False,False,0.0945945945945946,0.4324324324324324,0.0,0.90625,0.0,0.0185185185185185,0.0020289855072463,Q4-large
clinc150,0.5,123,mogb_minilm,MOGB-Fair,970,4,make_call,708,1.0,0.7260544763146759,20,True,,purity_reached,39,43,0,92,49,43,10,0,39,0,0.7260544763146759,1.2513803849773146,False,False,2.15,2.45,0.0,0.7959183673469388,0.0,0.0249042145593869,0.012463768115942,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,972,4,make_call,709,1.0,0.6913492851168808,10,True,,purity_reached,8,6,0,15,9,6,1,0,8,0,0.6913492851168808,1.181790957102565,False,True,0.6,0.9,0.0,0.8888888888888888,0.0,0.0051085568326947,0.0017391304347826,Q1-small
clinc150,0.5,123,mogb_minilm,MOGB-Fair,993,4,next_holiday,729,1.0,0.4820777297366295,18,True,,purity_reached,9,2,0,12,10,2,1,0,9,0,0.4820777297366295,1.362384743898188,False,True,0.1111111111111111,0.5555555555555556,0.0,0.9,0.0,0.0057471264367816,0.0005797101449275,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,995,4,next_holiday,730,1.0,0.4164742217588567,16,True,,purity_reached,9,1,0,13,12,1,3,0,9,0,0.4164742217588567,1.1422524992302572,False,True,0.0625,0.75,0.0,0.75,0.0,0.0057471264367816,0.0002898550724637,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1028,4,redeem_rewards,791,1.0,0.4563691322735898,27,True,,purity_reached,10,1,0,11,10,1,0,0,10,0,0.4563691322735898,1.4705022008123028,False,False,0.037037037037037,0.3703703703703703,0.0,1.0,0.0,0.0063856960408684,0.0002898550724637,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1034,4,restaurant_reservation,807,1.0,0.6528822654573598,20,True,,purity_reached,6,36,0,43,7,36,1,0,6,0,0.6528822654573598,1.3271716630401975,False,False,1.8,0.35,0.0,0.8571428571428571,0.0,0.003831417624521,0.0104347826086956,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1042,4,rewards_balance,821,1.0,0.6141586532697709,47,True,,purity_reached,21,5,0,27,22,5,1,0,21,0,0.6141586532697709,1.141912210995753,False,False,0.1063829787234042,0.4680851063829787,0.0,0.9545454545454546,0.0,0.0134099616858237,0.0014492753623188,Q3
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1044,4,redeem_rewards,824,1.0,0.5311294303570354,12,True,,purity_reached,6,1,0,7,6,1,0,0,6,0,0.5311294303570354,1.2983543432739109,False,True,0.0833333333333333,0.5,0.0,1.0,0.0,0.003831417624521,0.0002898550724637,Q1-small
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1048,4,tire_change,839,1.0,0.4130094002699332,18,True,,purity_reached,5,17,0,29,12,17,7,0,5,0,0.4130094002699332,2.0753924216924884,False,True,0.9444444444444444,0.6666666666666666,0.0,0.4166666666666667,0.0,0.0031928480204342,0.004927536231884,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1056,4,update_playlist,871,1.0,0.6443552438756621,31,True,,purity_reached,4,5,0,9,4,5,0,0,4,0,0.6443552438756621,1.3632751287050835,False,False,0.1612903225806451,0.1290322580645161,0.0,1.0,0.0,0.0025542784163473,0.0014492753623188,Q3
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1062,4,what_can_i_ask_you,876,1.0,0.6556309912645459,29,True,,purity_reached,19,27,0,52,25,27,6,0,19,0,0.6556309912645459,1.4238065517695864,False,False,0.9310344827586208,0.8620689655172413,0.0,0.76,0.0,0.01213282247765,0.0078260869565217,Q3
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1105,5,current_location,945,1.0,0.5102329107726713,24,True,,purity_reached,13,6,0,24,18,6,4,1,13,0,0.5102329107726713,1.3483221564233394,False,False,0.25,0.75,0.0,0.7222222222222222,0.0,0.0083014048531289,0.0017391304347826,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1110,5,do_you_have_pets,956,1.0,0.5080855108965151,46,True,,purity_reached,5,6,0,24,18,6,13,0,5,0,0.5080855108965151,0.9847163941828312,False,False,0.1304347826086956,0.391304347826087,0.0,0.2777777777777778,0.0,0.0031928480204342,0.0017391304347826,Q3
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1124,5,oil_change_when,1002,1.0,0.4829521274195102,25,True,,purity_reached,1,16,0,19,3,16,2,0,1,0,0.4829521274195102,1.6446325813233076,False,False,0.64,0.12,0.0,0.3333333333333333,0.0,0.0006385696040868,0.0046376811594202,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1126,5,last_maintenance,1003,1.0,0.3680328183659272,12,True,,purity_reached,4,0,0,6,6,0,2,0,4,0,0.3680328183659272,1.121864551069669,False,True,0.0,0.5,0.0,0.6666666666666666,0.0,0.0025542784163473,0.0,Q1-small
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1153,5,restaurant_reservation,1037,1.0,0.6177614546955782,13,True,,purity_reached,6,0,0,6,6,0,0,0,6,0,0.6177614546955782,1.144787044691482,False,True,0.0,0.4615384615384615,0.0,1.0,0.0,0.003831417624521,0.0,Q1-small
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1158,5,restaurant_suggestion,1040,1.0,0.4810052845220834,10,True,,purity_reached,7,1,0,8,7,1,0,0,7,0,0.4810052845220834,1.4642209352538176,False,True,0.1,0.7,0.0,1.0,0.0,0.0044699872286079,0.0002898550724637,Q1-small
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1174,5,what_is_your_name,1064,1.0,0.6308965461780989,35,True,,purity_reached,24,23,2,52,29,23,5,0,24,2,0.6308965461780989,1.2316901313708208,False,False,0.6571428571428571,0.8285714285714286,0.0869565217391304,0.8275862068965517,0.0769230769230769,0.0153256704980842,0.0066666666666666,Q3
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1213,6,redeem_rewards,1142,1.0,0.5965385097838086,15,True,,purity_reached,2,4,0,8,4,4,2,0,2,0,0.5965385097838086,1.3598522251194292,False,True,0.2666666666666666,0.2666666666666666,0.0,0.5,0.0,0.0012771392081736,0.001159420289855,Q1-small
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1229,6,todo_list_update,1162,1.0,0.6159103462603883,15,True,,purity_reached,8,17,0,29,12,17,4,0,8,0,0.6159103462603883,1.3458174138481809,False,True,1.1333333333333333,0.8,0.0,0.6666666666666666,0.0,0.0051085568326947,0.004927536231884,Q1-small
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1235,6,update_playlist,1168,1.0,0.6136374258526748,24,True,,purity_reached,21,8,0,33,25,8,4,0,21,0,0.6136374258526748,1.1844508141403032,False,False,0.3333333333333333,1.0416666666666667,0.0,0.84,0.0,0.0134099616858237,0.0023188405797101,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1247,7,play_music,1201,1.0,0.582806349895348,10,True,,purity_reached,3,0,0,3,3,0,0,0,3,0,0.582806349895348,1.2226408569790803,False,True,0.0,0.3,0.0,1.0,0.0,0.0019157088122605,0.0,Q1-small
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1265,8,calendar,1243,1.0,0.5759805511326993,28,True,,purity_reached,14,5,0,23,18,5,4,0,14,0,0.5759805511326993,1.183326382821677,False,False,0.1785714285714285,0.6428571428571429,0.0,0.7777777777777778,0.0,0.0089399744572158,0.0014492753623188,Q2
clinc150,0.5,123,mogb_minilm,MOGB-Fair,1293,11,pto_balance,1287,1.0,0.2989545135311985,14,True,,purity_reached,25,0,0,27,27,0,2,0,25,0,0.2989545135311985,1.8807151668147697,False,True,0.0,1.9285714285714288,0.0,0.925925925925926,0.0,0.0159642401021711,0.0,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,39,2,direct_debit_payment_not_recognised,1,1.0,0.5681393075856185,110,True,,purity_reached,13,3,0,31,28,3,15,0,13,0,0.5681393075856185,1.0044870931074543,False,False,0.0272727272727272,0.2545454545454545,0.0,0.4642857142857143,0.0,0.012807881773399,0.0019230769230769,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,44,2,Refund_not_showing_up,2,1.0,0.581918734498653,143,True,,purity_reached,18,40,1,82,42,40,24,0,18,1,0.581918734498653,1.1155382793349489,False,False,0.2797202797202797,0.2937062937062937,0.025,0.4285714285714285,0.0625,0.0177339901477832,0.0256410256410256,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,49,2,receiving_money,3,1.0,0.5505189554454663,12,True,,purity_reached,19,10,0,32,22,10,3,0,19,0,0.5505189554454663,1.3770949587800332,False,True,0.8333333333333334,1.8333333333333333,0.0,0.8636363636363636,0.0,0.0187192118226601,0.0064102564102564,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,56,2,beneficiary_not_allowed,5,1.0,0.4977783478544256,44,True,,purity_reached,7,0,0,12,12,0,5,0,7,0,0.4977783478544256,1.0676270328593342,False,False,0.0,0.2727272727272727,0.0,0.5833333333333334,0.0,0.0068965517241379,0.0,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,86,2,card_delivery_estimate,8,1.0,0.5758294591151952,19,True,,purity_reached,4,6,0,15,9,6,5,0,4,0,0.5758294591151952,1.2922661793053645,False,True,0.3157894736842105,0.4736842105263157,0.0,0.4444444444444444,0.0,0.0039408866995073,0.0038461538461538,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,93,2,lost_or_stolen_phone,9,1.0,0.5458873501833931,10,True,,purity_reached,14,29,0,45,16,29,2,0,14,0,0.5458873501833931,1.612403025561715,False,True,2.9,1.6,0.0,0.875,0.0,0.0137931034482758,0.0185897435897435,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,142,2,disposable_card_limits,14,1.0,0.4934532082712692,54,True,,purity_reached,10,7,0,29,22,7,11,1,10,0,0.4934532082712692,1.0819399544799289,False,False,0.1296296296296296,0.4074074074074074,0.0,0.4545454545454545,0.0,0.0098522167487684,0.0044871794871794,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,146,2,edit_personal_details,15,1.0,0.6585942565891238,91,True,,purity_reached,14,33,0,65,32,33,18,0,14,0,0.6585942565891238,1.3550391198087433,False,False,0.3626373626373626,0.3516483516483517,0.0,0.4375,0.0,0.0137931034482758,0.0211538461538461,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,152,2,wrong_exchange_rate_for_cash_withdrawal,16,1.0,0.54597129748592,44,True,,purity_reached,6,38,6,46,8,38,2,0,6,6,0.54597129748592,1.1424702268467677,False,False,0.8636363636363636,0.1818181818181818,0.1578947368421052,0.75,0.375,0.005911330049261,0.0243589743589743,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,157,2,pending_transfer,17,1.0,0.4357611342382101,14,True,,purity_reached,10,6,1,18,12,6,2,0,10,1,0.4357611342382101,1.3610407109909777,False,True,0.4285714285714285,0.8571428571428571,0.1666666666666666,0.8333333333333334,0.0625,0.0098522167487684,0.0038461538461538,Q2
banking77,0.5,13,mogb_minilm,MOGB-Fair,167,2,disposable_card_limits,19,1.0,0.3669500890161174,12,True,,purity_reached,6,1,0,9,8,1,2,0,6,0,0.3669500890161174,1.55081007918612,False,True,0.0833333333333333,0.6666666666666666,0.0,0.75,0.0,0.005911330049261,0.0006410256410256,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,172,2,order_physical_card,20,1.0,0.3935969706163394,12,True,,purity_reached,11,7,0,22,15,7,4,0,11,0,0.3935969706163394,1.6251245351745485,False,True,0.5833333333333334,1.25,0.0,0.7333333333333333,0.0,0.0108374384236453,0.0044871794871794,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,173,2,lost_or_stolen_phone,21,1.0,0.5830526721651554,70,True,,purity_reached,16,10,0,34,24,10,8,0,16,0,0.5830526721651554,1.253513438549175,False,False,0.1428571428571428,0.3428571428571428,0.0,0.6666666666666666,0.0,0.0157635467980295,0.0064102564102564,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,189,2,wrong_amount_of_cash_received,23,1.0,0.4550030562390674,11,True,,purity_reached,2,14,0,21,7,14,5,0,2,0,0.4550030562390674,1.3963199080865774,False,True,1.2727272727272727,0.6363636363636364,0.0,0.2857142857142857,0.0,0.0019704433497536,0.0089743589743589,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,195,2,receiving_money,25,1.0,0.5167877517652913,25,True,,purity_reached,4,7,0,14,7,7,3,0,4,0,0.5167877517652913,1.3738315354266128,False,False,0.28,0.28,0.0,0.5714285714285714,0.0,0.0039408866995073,0.0044871794871794,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,204,2,top_up_by_bank_transfer_charge,26,1.0,0.5930646562647582,32,True,,purity_reached,18,44,4,67,23,44,5,0,18,4,0.5930646562647582,1.2275085452938528,False,False,1.375,0.71875,0.0909090909090909,0.782608695652174,0.25,0.0177339901477832,0.0282051282051282,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,206,2,cancel_transfer,26,1.0,0.325861222204229,12,True,,purity_reached,7,1,0,12,11,1,4,0,7,0,0.325861222204229,1.1235497462646724,False,True,0.0833333333333333,0.9166666666666666,0.0,0.6363636363636364,0.0,0.0068965517241379,0.0006410256410256,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,212,2,top_up_by_card_charge,26,1.0,0.3862775654106299,15,True,,purity_reached,4,11,0,19,8,11,4,0,4,0,0.3862775654106299,1.89210217783384,False,True,0.7333333333333333,0.5333333333333333,0.0,0.5,0.0,0.0039408866995073,0.007051282051282,Q2
banking77,0.5,13,mogb_minilm,MOGB-Fair,227,2,apple_pay_or_google_pay,28,1.0,0.3554383265620849,10,True,,purity_reached,6,0,0,8,8,0,2,0,6,0,0.3554383265620849,1.4680917125942003,False,True,0.0,0.8,0.0,0.75,0.0,0.005911330049261,0.0,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,245,2,atm_support,30,1.0,0.2910841035008262,11,True,,purity_reached,6,0,0,7,7,0,1,0,6,0,0.2910841035008262,1.4130155481143276,False,True,0.0,0.6363636363636364,0.0,0.8571428571428571,0.0,0.005911330049261,0.0,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,260,2,transfer_timing,31,1.0,0.3463072956838929,27,True,,purity_reached,6,0,0,7,7,0,1,0,6,0,0.3463072956838929,1.0506037881152233,False,False,0.0,0.2592592592592592,0.0,0.8571428571428571,0.0,0.005911330049261,0.0,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,262,2,card_delivery_estimate,31,1.0,0.4320091590010085,20,True,,purity_reached,6,0,0,10,10,0,4,0,6,0,0.4320091590010085,1.1633212949621592,False,False,0.0,0.5,0.0,0.6,0.0,0.005911330049261,0.0,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,264,2,unable_to_verify_identity,32,1.0,0.5174333711577671,19,True,,purity_reached,12,0,0,16,16,0,4,0,12,0,0.5174333711577671,1.133065040396577,False,True,0.0,0.8421052631578947,0.0,0.75,0.0,0.0118226600985221,0.0,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,272,2,verify_source_of_funds,34,1.0,0.4930323687722405,41,True,,purity_reached,9,1,0,21,20,1,11,0,9,0,0.4930323687722405,0.9383825536543172,False,False,0.024390243902439,0.4878048780487805,0.0,0.45,0.0,0.0088669950738916,0.0006410256410256,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,281,2,verify_top_up,35,1.0,0.5540999001995324,92,True,,purity_reached,19,10,0,50,40,10,21,0,19,0,0.5540999001995324,1.0368246016049911,False,False,0.108695652173913,0.4347826086956521,0.0,0.475,0.0,0.0187192118226601,0.0064102564102564,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,288,2,visa_or_mastercard,36,1.0,0.5335975150450042,89,True,,purity_reached,14,13,0,46,33,13,19,0,14,0,0.5335975150450042,1.104277076973542,False,False,0.146067415730337,0.3707865168539326,0.0,0.4242424242424242,0.0,0.0137931034482758,0.0083333333333333,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,307,3,apple_pay_or_google_pay,48,1.0,0.5026717596641045,48,True,,purity_reached,14,29,0,51,22,29,8,0,14,0,0.5026717596641045,1.7629566307763946,False,False,0.6041666666666666,0.4583333333333333,0.0,0.6363636363636364,0.0,0.0137931034482758,0.0185897435897435,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,309,3,atm_support,51,1.0,0.4951251515686983,36,True,,purity_reached,19,16,0,50,34,16,15,0,19,0,0.4951251515686983,1.385108303192658,False,False,0.4444444444444444,0.9444444444444444,0.0,0.5588235294117647,0.0,0.0187192118226601,0.0102564102564102,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,324,3,pending_transfer,59,1.0,0.2861316715821624,21,True,,purity_reached,7,2,0,9,7,2,0,0,7,0,0.2861316715821624,1.477609028074372,False,False,0.0952380952380952,0.3333333333333333,0.0,1.0,0.0,0.0068965517241379,0.0012820512820512,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,334,3,cancel_transfer,68,1.0,0.6336881719318377,26,True,,purity_reached,6,10,0,16,6,10,0,0,6,0,0.6336881719318377,1.3365641661015983,False,False,0.3846153846153846,0.2307692307692307,0.0,1.0,0.0,0.005911330049261,0.0064102564102564,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,336,3,cancel_transfer,69,1.0,0.6114535716152883,22,True,,purity_reached,12,64,0,80,16,64,4,0,12,0,0.6114535716152883,1.4804240808132811,False,False,2.909090909090909,0.7272727272727273,0.0,0.75,0.0,0.0118226600985221,0.041025641025641,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,342,3,cancel_transfer,71,1.0,0.4757783490216892,33,True,,purity_reached,8,5,0,20,15,5,7,0,8,0,0.4757783490216892,1.224871146204736,False,False,0.1515151515151515,0.4545454545454545,0.0,0.5333333333333333,0.0,0.0078817733990147,0.0032051282051282,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,345,3,card_about_to_expire,75,1.0,0.4992464207157164,56,True,,purity_reached,16,5,0,32,27,5,11,0,16,0,0.4992464207157164,1.147488972404865,False,False,0.0892857142857142,0.4821428571428571,0.0,0.5925925925925926,0.0,0.0157635467980295,0.0032051282051282,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,349,3,card_delivery_estimate,76,1.0,0.4621189394508785,28,True,,purity_reached,9,32,1,46,14,32,5,0,9,1,0.4621189394508785,1.3731897127895598,False,False,1.1428571428571428,0.5,0.03125,0.6428571428571429,0.0625,0.0088669950738916,0.0205128205128205,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,355,3,card_linking,88,1.0,0.4721267888616825,45,True,,purity_reached,12,12,0,28,16,12,4,0,12,0,0.4721267888616825,1.4410887193133992,False,False,0.2666666666666666,0.3555555555555555,0.0,0.75,0.0,0.0118226600985221,0.0076923076923076,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,368,3,card_linking,96,1.0,0.4283389332437262,22,True,,purity_reached,11,60,0,81,21,60,10,0,11,0,0.4283389332437262,1.7201307405174224,False,False,2.727272727272727,0.9545454545454546,0.0,0.5238095238095238,0.0,0.0108374384236453,0.0384615384615384,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,370,3,card_linking,97,1.0,0.4127336678009013,17,True,,purity_reached,6,52,0,60,8,52,2,0,6,0,0.4127336678009013,1.8326101015402176,False,True,3.0588235294117645,0.4705882352941176,0.0,0.75,0.0,0.005911330049261,0.0333333333333333,Q2
banking77,0.5,13,mogb_minilm,MOGB-Fair,379,3,card_payment_not_recognised,99,1.0,0.4110743806408153,10,True,,purity_reached,17,70,0,88,18,70,1,0,17,0,0.4110743806408153,1.781225084244177,False,True,7.0,1.8,0.0,0.9444444444444444,0.0,0.0167487684729064,0.0448717948717948,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,384,3,card_payment_not_recognised,103,1.0,0.4720254076563253,17,True,,purity_reached,14,34,0,51,17,34,3,0,14,0,0.4720254076563253,1.6464703919310046,False,True,2.0,1.0,0.0,0.8235294117647058,0.0,0.0137931034482758,0.0217948717948717,Q2
banking77,0.5,13,mogb_minilm,MOGB-Fair,395,3,cash_withdrawal_charge,112,1.0,0.5370784718682632,98,True,,purity_reached,24,69,0,107,38,69,14,0,24,0,0.5370784718682632,1.4437964775078231,False,False,0.7040816326530612,0.3877551020408163,0.0,0.631578947368421,0.0,0.0236453201970443,0.0442307692307692,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,415,3,wrong_amount_of_cash_received,122,1.0,0.5178721181935545,27,True,,purity_reached,16,26,0,48,22,26,6,0,16,0,0.5178721181935545,1.57224107020439,False,False,0.9629629629629628,0.8148148148148148,0.0,0.7272727272727273,0.0,0.0157635467980295,0.0166666666666666,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,417,3,wrong_exchange_rate_for_cash_withdrawal,123,1.0,0.4423894823159449,36,True,,purity_reached,5,1,0,9,8,1,3,0,5,0,0.4423894823159449,1.1385092111473674,False,False,0.0277777777777777,0.2222222222222222,0.0,0.625,0.0,0.0049261083743842,0.0006410256410256,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,419,3,compromised_card,124,1.0,0.5016725086063616,24,True,,purity_reached,31,44,0,78,34,44,3,0,31,0,0.5016725086063616,1.5450317356704488,False,False,1.8333333333333333,1.4166666666666667,0.0,0.9117647058823528,0.0,0.0305418719211822,0.0282051282051282,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,455,3,wrong_exchange_rate_for_cash_withdrawal,141,1.0,0.4876747357999773,19,True,,purity_reached,8,0,0,13,13,0,5,0,8,0,0.4876747357999773,1.1210239172310057,False,True,0.0,0.6842105263157895,0.0,0.6153846153846154,0.0,0.0078817733990147,0.0,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,459,3,disposable_card_limits,145,1.0,0.2341246645728313,10,True,,purity_reached,2,1,0,4,3,1,1,0,2,0,0.2341246645728313,1.2175885492275085,False,True,0.1,0.3,0.0,0.6666666666666666,0.0,0.0019704433497536,0.0006410256410256,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,461,3,edit_personal_details,148,1.0,0.4130258907808946,15,True,,purity_reached,7,0,0,9,9,0,2,0,7,0,0.4130258907808946,1.4671862554012285,False,True,0.0,0.6,0.0,0.7777777777777778,0.0,0.0068965517241379,0.0,Q2
banking77,0.5,13,mogb_minilm,MOGB-Fair,464,3,fiat_currency_support,149,1.0,0.542411990330707,16,True,,purity_reached,10,26,0,38,12,26,2,0,10,0,0.542411990330707,1.363371670616295,False,True,1.625,0.75,0.0,0.8333333333333334,0.0,0.0098522167487684,0.0166666666666666,Q2
banking77,0.5,13,mogb_minilm,MOGB-Fair,466,3,fiat_currency_support,151,1.0,0.5144566644664348,16,True,,purity_reached,5,15,0,23,8,15,3,0,5,0,0.5144566644664348,1.4734778689100347,False,True,0.9375,0.5,0.0,0.625,0.0,0.0049261083743842,0.0096153846153846,Q2
banking77,0.5,13,mogb_minilm,MOGB-Fair,475,3,fiat_currency_support,160,1.0,0.5077593718525653,28,True,,purity_reached,4,16,0,25,9,16,5,0,4,0,0.5077593718525653,1.32780072602732,False,False,0.5714285714285714,0.3214285714285714,0.0,0.4444444444444444,0.0,0.0039408866995073,0.0102564102564102,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,479,3,get_disposable_virtual_card,166,1.0,0.4147616421258839,23,True,,purity_reached,1,1,0,7,6,1,5,0,1,0,0.4147616421258839,0.9742686380609916,False,False,0.0434782608695652,0.2608695652173913,0.0,0.1666666666666666,0.0,0.0009852216748768,0.0006410256410256,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,488,3,order_physical_card,176,1.0,0.5572781698564029,18,True,,purity_reached,27,93,0,121,28,93,1,0,27,0,0.5572781698564029,1.349557195770098,False,True,5.166666666666667,1.5555555555555556,0.0,0.9642857142857144,0.0,0.0266009852216748,0.0596153846153846,Q2
banking77,0.5,13,mogb_minilm,MOGB-Fair,494,3,card_about_to_expire,179,1.0,0.344595038444297,12,True,,purity_reached,4,0,0,4,4,0,0,0,4,0,0.344595038444297,1.1423762365948211,False,True,0.0,0.3333333333333333,0.0,1.0,0.0,0.0039408866995073,0.0,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,499,3,pending_cash_withdrawal,184,1.0,0.4232662354963923,54,True,,purity_reached,10,12,0,30,18,12,8,0,10,0,0.4232662354963923,1.2735135782667917,False,False,0.2222222222222222,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0098522167487684,0.0076923076923076,Q4-large
banking77,0.5,13,mogb_minilm,MOGB-Fair,502,3,pending_cash_withdrawal,185,1.0,0.4114894616870831,10,True,,purity_reached,10,8,0,18,10,8,0,0,10,0,0.4114894616870831,1.8489038575107115,False,True,0.8,1.0,0.0,1.0,0.0,0.0098522167487684,0.0051282051282051,Q1-small
banking77,0.5,13,mogb_minilm,MOGB-Fair,514,3,transfer_timing,191,1.0,0.4033732675944807,24,True,,purity_reached,5,3,0,11,8,3,3,0,5,0,0.4033732675944807,1.3630210151778044,False,False,0.125,0.3333333333333333,0.0,0.625,0.0,0.0049261083743842,0.0019230769230769,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,523,3,top_up_by_bank_transfer_charge,208,1.0,0.5092351119633713,15,True,,purity_reached,9,3,0,15,12,3,3,0,9,0,0.5092351119633713,1.201560526466956,False,True,0.2,0.8,0.0,0.75,0.0,0.0088669950738916,0.0019230769230769,Q2
banking77,0.5,13,mogb_minilm,MOGB-Fair,530,3,top_up_by_card_charge,216,1.0,0.5293150499730206,26,True,,purity_reached,31,22,0,59,37,22,6,0,31,0,0.5293150499730206,1.4066569194350016,False,False,0.8461538461538461,1.4230769230769231,0.0,0.8378378378378378,0.0,0.0305418719211822,0.0141025641025641,Q3
banking77,0.5,13,mogb_minilm,MOGB-Fair,539,3,top_up_failed,225,1.0,0.5330776991341588,31,True,,purity_reached,9,38,0,48,10,38,1,0,9,0,0.5330776991341588,1.425640771396998,False,False,1.2258064516129032,0.3225806451612903,0.0,0.9,0.0,0.0088669950738916,0.0243589743589743,Q3
