dataset,seed,ball_id,support,purity,depth,radius,test_assigned_count,test_known_count,test_oos_count,known_reject_rate,oos_false_accept_rate,known_correct_rate
banking77,42,712,10,1.0,4,0.43484891768025236,5,5,0,0.6,,0.4
banking77,42,717,10,1.0,4,0.5495370512889475,35,5,30,0.6,0.0,0.4
banking77,42,734,33,1.0,4,0.4655127735963772,8,8,0,0.625,,0.375
banking77,42,740,11,1.0,4,0.4213135457384064,49,10,39,1.0,0.0,0.0
banking77,42,758,10,1.0,4,0.4098671028553131,114,27,87,0.9629629629629629,0.0,0.037037037037037035
banking77,42,773,29,1.0,4,0.479722100283618,60,23,37,0.8695652173913043,0.0,0.13043478260869565
banking77,42,775,14,1.0,4,0.3977957965663338,17,12,5,1.0,0.2,0.0
banking77,42,778,11,1.0,4,0.4449530756848151,9,6,3,0.8333333333333334,0.0,0.16666666666666666
banking77,42,789,15,1.0,4,0.41626274342970787,11,10,1,1.0,0.0,0.0
banking77,42,791,15,1.0,4,0.3840261067134543,25,13,12,0.6153846153846154,0.0,0.38461538461538464
banking77,42,797,12,1.0,4,0.454657748849217,27,19,8,0.7894736842105263,0.0,0.21052631578947367
banking77,42,799,35,1.0,4,0.4442022911689086,6,5,1,0.8,0.0,0.2
banking77,42,814,11,1.0,4,0.46688751286013147,39,22,17,0.9545454545454546,0.0,0.045454545454545456
banking77,42,827,14,1.0,4,0.29594198426198554,14,12,2,0.75,0.0,0.25
banking77,42,833,39,1.0,5,0.4967111052470057,44,18,26,0.7777777777777778,0.0,0.2222222222222222
banking77,42,843,12,1.0,5,0.3919616056647482,8,8,0,0.625,,0.375
banking77,42,847,12,1.0,5,0.41766254258961283,27,21,6,0.8095238095238095,0.0,0.14285714285714285
banking77,42,851,14,1.0,5,0.46529948564006995,31,21,10,0.9047619047619048,0.0,0.09523809523809523
banking77,42,863,43,1.0,5,0.47698228142836857,19,19,0,0.5789473684210527,,0.42105263157894735
banking77,42,869,11,1.0,5,0.4300520907550834,12,5,7,0.8,0.0,0.2
banking77,42,871,15,1.0,5,0.3185284207106402,9,9,0,0.7777777777777778,,0.2222222222222222
banking77,42,884,15,1.0,5,0.45194798812153425,70,29,41,0.8620689655172413,0.0,0.13793103448275862
banking77,42,903,12,1.0,5,0.4424175350802954,7,7,0,1.0,,0.0
banking77,42,913,10,1.0,5,0.35987347410930143,22,7,15,0.8571428571428571,0.0,0.14285714285714285
banking77,42,925,12,1.0,5,0.3677165522368104,5,5,0,0.8,,0.2
banking77,42,977,16,1.0,6,0.3631088848832683,14,9,5,0.7777777777777778,0.0,0.2222222222222222
banking77,42,981,40,1.0,6,0.554781754896179,41,18,23,0.5,0.043478260869565216,0.5
banking77,42,1005,23,1.0,7,0.3931100578773075,7,7,0,0.0,,1.0
banking77,42,1021,10,1.0,7,0.3489253837869337,32,17,15,0.7058823529411765,0.0,0.29411764705882354
banking77,42,1027,18,1.0,8,0.4089001792757145,15,15,0,0.9333333333333333,,0.06666666666666667
banking77,42,1033,25,1.0,8,0.49295855139350225,35,23,12,0.6521739130434783,0.16666666666666666,0.34782608695652173
banking77,87,4,64,1.0,1,0.6244242483137774,28,28,0,0.35714285714285715,,0.6428571428571429
banking77,87,20,35,1.0,1,0.5382716630702796,21,10,11,0.9,0.0,0.1
banking77,87,43,13,1.0,2,0.3506550286518435,36,8,28,1.0,0.0,0.0
banking77,87,60,112,1.0,2,0.4555647259981794,44,22,22,0.3181818181818182,0.0,0.6818181818181818
banking77,87,70,99,1.0,2,0.6588457473565935,88,44,44,0.5,0.0,0.5
banking77,87,76,31,1.0,2,0.5299960982110615,33,24,9,0.5,0.0,0.5
banking77,87,78,17,1.0,2,0.38013006615016903,20,9,11,0.7777777777777778,0.0,0.2222222222222222
banking77,87,85,58,1.0,2,0.5133565304317957,98,34,64,0.6764705882352942,0.0,0.3235294117647059
banking77,87,91,104,1.0,2,0.579959699526627,52,24,28,0.8333333333333334,0.0,0.16666666666666666
banking77,87,119,106,1.0,2,0.5205271509234832,111,40,71,0.575,0.0,0.425
banking77,87,122,15,1.0,2,0.40249898869754386,11,5,6,1.0,0.0,0.0
banking77,87,127,23,1.0,2,0.5775221471045162,40,36,4,0.5555555555555556,0.0,0.4444444444444444
banking77,87,136,97,1.0,2,0.5013996252344416,91,29,62,0.3448275862068966,0.0,0.6551724137931034
banking77,87,172,34,1.0,2,0.4665899371524714,43,9,34,0.4444444444444444,0.0,0.5555555555555556
banking77,87,175,71,1.0,2,0.5671695411978023,67,42,25,0.47619047619047616,0.0,0.5238095238095238
banking77,87,177,45,1.0,2,0.5537744286478322,25,16,9,0.75,0.0,0.25
banking77,87,214,97,1.0,2,0.5972087914882215,105,43,62,0.5581395348837209,0.0,0.4418604651162791
banking77,87,215,28,1.0,2,0.49954944541048996,24,15,9,0.6,0.0,0.4
banking77,87,218,19,1.0,2,0.41581862001267317,9,9,0,0.4444444444444444,,0.5555555555555556
banking77,87,220,27,1.0,2,0.5438236686974361,35,21,14,0.8095238095238095,0.0,0.19047619047619047
banking77,87,235,11,1.0,2,0.5476938049198239,62,7,55,1.0,0.0,0.0
banking77,87,250,11,1.0,2,0.576105309166929,22,8,14,0.625,0.0,0.375
banking77,87,265,88,1.0,2,0.5577326775595691,45,42,3,0.4523809523809524,0.0,0.5476190476190477
banking77,87,281,108,1.0,2,0.5524092094314677,109,47,62,0.5319148936170213,0.0,0.46808510638297873
banking77,87,318,27,1.0,3,0.44110400585243675,18,9,9,0.4444444444444444,0.0,0.5555555555555556
banking77,87,323,23,1.0,3,0.4491851689297421,12,7,5,0.42857142857142855,0.0,0.5714285714285714
banking77,87,327,118,1.0,3,0.565316899785257,43,38,5,0.5,0.0,0.5
banking77,87,341,14,1.0,3,0.3513918569809335,37,17,20,0.47058823529411764,0.0,0.5294117647058824
banking77,87,360,20,1.0,3,0.45538003880415723,10,10,0,0.2,,0.8
banking77,87,364,12,1.0,3,0.4609176663878461,32,11,21,0.6363636363636364,0.0,0.36363636363636365
banking77,87,376,10,1.0,3,0.48055581856041785,19,17,2,0.9411764705882353,0.0,0.058823529411764705
banking77,87,393,19,1.0,3,0.42680060645762535,29,9,20,0.6666666666666666,0.0,0.3333333333333333
banking77,87,401,10,1.0,3,0.5379158275382325,10,9,1,0.6666666666666666,0.0,0.3333333333333333
banking77,87,402,10,1.0,3,0.42978342843157574,21,8,13,0.625,0.0,0.375
banking77,87,403,29,1.0,3,0.4886573577018542,27,20,7,0.9,0.0,0.1
banking77,87,412,11,1.0,3,0.5041674100939353,17,5,12,1.0,0.0,0.0
banking77,87,424,29,1.0,3,0.48228144330279477,24,23,1,0.8695652173913043,0.0,0.13043478260869565
banking77,87,427,96,1.0,3,0.5326436953735544,27,24,3,0.5833333333333334,0.0,0.4166666666666667
banking77,87,438,13,1.0,3,0.4901222000890045,10,7,3,1.0,0.0,0.0
banking77,87,441,42,1.0,3,0.5302408648947622,23,23,0,0.6086956521739131,,0.391304347826087
banking77,87,445,11,1.0,3,0.5502408049974395,27,10,17,0.7,0.0,0.3
banking77,87,467,28,1.0,3,0.40837666231206793,10,10,0,0.6,,0.4
banking77,87,476,17,1.0,3,0.6172764910691888,33,15,18,0.5333333333333333,0.0,0.4666666666666667
banking77,87,488,11,1.0,3,0.3873206945191889,14,7,7,0.5714285714285714,0.14285714285714285,0.42857142857142855
banking77,87,489,14,1.0,3,0.4536256545852287,12,6,6,0.8333333333333334,0.0,0.16666666666666666
banking77,87,492,12,1.0,3,0.46332397803166403,37,10,27,0.9,0.0,0.1
banking77,87,496,97,1.0,3,0.5515653323842904,107,35,72,0.5428571428571428,0.013888888888888888,0.45714285714285713
banking77,87,498,19,1.0,3,0.4015797264742075,14,11,3,0.7272727272727273,0.0,0.2727272727272727
banking77,87,507,50,1.0,3,0.5089036691614994,42,20,22,0.65,0.0,0.35
banking77,87,516,12,1.0,3,0.455513960093426,32,17,15,0.8823529411764706,0.0,0.11764705882352941
banking77,87,534,20,1.0,3,0.5154690568170974,96,14,82,0.8571428571428571,0.0,0.14285714285714285
banking77,87,547,10,1.0,3,0.4437451071870244,14,7,7,0.8571428571428571,0.0,0.14285714285714285
banking77,87,555,46,1.0,3,0.379745624998814,70,31,39,0.6451612903225806,0.0,0.3548387096774194
banking77,87,557,34,1.0,3,0.518533786197002,54,36,18,0.5,0.0,0.5
banking77,87,559,44,1.0,3,0.40076313534261115,25,25,0,0.84,,0.16
banking77,87,578,11,1.0,4,0.5332609705124876,26,10,16,1.0,0.0,0.0
banking77,87,600,11,1.0,4,0.3221843496071504,22,7,15,0.8571428571428571,0.13333333333333333,0.14285714285714285
banking77,87,608,37,1.0,4,0.5340981608196606,235,60,175,0.8,0.0,0.18333333333333332
banking77,87,618,26,1.0,4,0.4776361177981003,28,8,20,0.75,0.0,0.25
banking77,87,622,13,1.0,4,0.5229682661992905,19,6,13,0.6666666666666666,0.0,0.3333333333333333
banking77,87,636,16,1.0,4,0.4601136542886711,36,25,11,0.92,0.0,0.08
banking77,87,641,12,1.0,4,0.3839949878498536,21,13,8,0.9230769230769231,0.0,0.07692307692307693
banking77,87,646,10,1.0,4,0.4229136344915962,4,4,0,0.75,,0.25
banking77,87,648,27,1.0,4,0.4100394265121838,23,23,0,0.8695652173913043,,0.13043478260869565
banking77,87,661,14,1.0,4,0.30775443108737377,10,10,0,0.9,,0.1
banking77,87,667,14,1.0,4,0.4068113749547683,38,19,19,0.7894736842105263,0.0,0.21052631578947367
banking77,87,672,20,1.0,4,0.35106867029743455,14,12,2,0.8333333333333334,0.0,0.16666666666666666
banking77,87,681,56,1.0,4,0.4659292285528152,46,19,27,0.47368421052631576,0.0,0.5263157894736842
banking77,87,683,33,1.0,4,0.45455839532659714,40,29,11,0.5862068965517241,0.18181818181818182,0.41379310344827586
banking77,87,691,51,1.0,4,0.48470307795720324,15,13,2,0.46153846153846156,0.0,0.5384615384615384
banking77,87,695,92,1.0,5,0.45959713591179274,63,38,25,0.6842105263157895,0.0,0.3157894736842105
banking77,87,702,13,1.0,5,0.39724703473609835,20,10,10,0.5,0.0,0.5
banking77,87,710,10,1.0,5,0.48756804051418035,36,6,30,0.8333333333333334,0.03333333333333333,0.16666666666666666
banking77,87,717,10,1.0,5,0.4282364884007447,20,11,9,0.8181818181818182,0.0,0.18181818181818182
banking77,87,733,11,1.0,5,0.3931616914482694,9,7,2,0.8571428571428571,0.0,0.14285714285714285
banking77,87,741,10,1.0,5,0.4058382374844124,8,8,0,0.875,,0.125
banking77,87,745,27,1.0,5,0.4662329350649475,8,7,1,0.2857142857142857,0.0,0.7142857142857143
banking77,87,753,63,1.0,5,0.45156724783769847,24,22,2,0.5454545454545454,0.0,0.45454545454545453
banking77,87,797,11,1.0,6,0.4605453222165466,28,8,20,0.875,0.0,0.125
banking77,87,801,16,1.0,6,0.4330392722071398,11,10,1,0.7,0.0,0.3
banking77,87,817,14,1.0,6,0.32008951373455174,12,8,4,0.75,0.0,0.25
banking77,87,828,17,1.0,6,0.4486036063084783,8,7,1,0.2857142857142857,0.0,0.5714285714285714
banking77,87,832,16,1.0,6,0.5572974415352959,10,8,2,0.625,0.0,0.375
banking77,87,860,11,1.0,7,0.48082286715033135,32,13,19,0.9230769230769231,0.0,0.07692307692307693
banking77,87,876,19,1.0,7,0.4228364909285723,6,6,0,0.8333333333333334,,0.16666666666666666
banking77,87,896,17,1.0,8,0.27894912647507875,36,23,13,0.6086956521739131,0.0,0.391304347826087
banking77,87,908,11,1.0,9,0.3582332217154632,7,7,0,0.42857142857142855,,0.5714285714285714
stackoverflow,13,204,106,1.0,3,0.8249416555033288,332,99,233,0.8484848484848485,0.0,0.15151515151515152
stackoverflow,13,235,22,1.0,3,0.7318433393451766,31,15,16,0.5333333333333333,0.0,0.4666666666666667
stackoverflow,13,238,79,1.0,3,0.8158845906081411,84,49,35,0.7755102040816326,0.0,0.22448979591836735
stackoverflow,13,283,26,1.0,3,0.7246476789531293,25,13,12,0.5384615384615384,0.0,0.46153846153846156
stackoverflow,13,291,320,1.0,3,0.6973713956348,148,145,3,0.5655172413793104,0.0,0.43448275862068964
stackoverflow,13,326,65,1.0,3,0.7460029757037747,159,46,113,0.5434782608695652,0.0,0.45652173913043476
stackoverflow,13,334,315,1.0,3,0.8333570190136448,223,163,60,0.6809815950920245,0.0,0.31901840490797545
stackoverflow,13,346,14,1.0,3,0.7616515955380194,41,29,12,0.6896551724137931,0.0,0.3103448275862069
stackoverflow,13,387,74,1.0,3,0.8788442935372281,509,124,385,0.75,0.012987012987012988,0.25
stackoverflow,13,440,26,1.0,3,0.837663503177678,154,35,119,0.7428571428571429,0.0,0.2571428571428571
stackoverflow,13,487,36,1.0,3,0.6364090807060154,13,13,0,0.5384615384615384,,0.46153846153846156
stackoverflow,13,511,39,1.0,3,0.7402283751938327,52,24,28,0.4583333333333333,0.0,0.5416666666666666
stackoverflow,13,526,37,1.0,3,0.7300581415023374,31,28,3,0.5714285714285714,0.0,0.42857142857142855
stackoverflow,13,544,28,1.0,3,0.7258733890900182,42,25,17,0.72,0.0,0.28
stackoverflow,13,551,15,1.0,3,0.8694729798834551,434,137,297,0.9927007299270073,0.0,0.0072992700729927005
stackoverflow,13,571,13,1.0,3,0.8255695894037035,393,90,303,0.9555555555555556,0.0033003300330033004,0.03333333333333333
stackoverflow,13,586,226,1.0,4,0.7775853492568334,137,114,23,0.5350877192982456,0.043478260869565216,0.45614035087719296
stackoverflow,13,591,70,1.0,4,0.7756872020030217,75,51,24,0.6470588235294118,0.041666666666666664,0.35294117647058826
stackoverflow,13,612,18,1.0,4,0.7244244592702681,26,19,7,0.631578947368421,0.2857142857142857,0.3684210526315789
stackoverflow,13,622,19,1.0,4,0.557727174779609,26,16,10,0.8125,0.0,0.1875
stackoverflow,13,664,34,1.0,4,0.8310111113433374,132,44,88,0.8863636363636364,0.011363636363636364,0.11363636363636363
stackoverflow,13,667,40,1.0,4,0.7400989432331818,62,20,42,0.4,0.023809523809523808,0.6
stackoverflow,13,669,68,1.0,4,0.775331134645301,84,28,56,0.6785714285714286,0.017857142857142856,0.32142857142857145
stackoverflow,13,671,13,1.0,4,0.8283838070986769,146,46,100,0.9565217391304348,0.0,0.043478260869565216
stackoverflow,13,711,195,1.0,4,0.7513617493956258,203,97,106,0.6804123711340206,0.04716981132075472,0.31958762886597936
stackoverflow,13,715,13,1.0,4,0.6843476503779502,18,13,5,0.5384615384615384,0.0,0.46153846153846156
stackoverflow,13,723,28,1.0,4,0.6716539263627727,51,51,0,0.6470588235294118,,0.35294117647058826
stackoverflow,13,727,22,1.0,4,0.769423910233009,50,30,20,0.8333333333333334,0.0,0.16666666666666666
stackoverflow,13,763,12,1.0,4,0.7857933981595506,32,18,14,0.8333333333333334,0.0,0.16666666666666666
stackoverflow,13,766,15,1.0,4,0.76847213526757,27,25,2,0.76,0.0,0.24
stackoverflow,13,773,10,1.0,4,0.7746651789497063,26,17,9,0.9411764705882353,0.0,0.058823529411764705
stackoverflow,13,800,14,1.0,4,0.7469881750915377,52,23,29,0.9565217391304348,0.0,0.043478260869565216
stackoverflow,13,846,27,1.0,4,0.6778921134071497,29,29,0,0.6206896551724138,,0.3793103448275862
stackoverflow,13,851,23,1.0,4,0.8238480899463797,45,22,23,0.9090909090909091,0.043478260869565216,0.045454545454545456
stackoverflow,13,880,22,1.0,4,0.8131954036820709,34,27,7,0.6666666666666666,0.0,0.3333333333333333
stackoverflow,13,896,20,1.0,4,0.7969084967979547,59,22,37,0.9090909090909091,0.05405405405405406,0.09090909090909091
stackoverflow,13,909,146,1.0,4,0.7703677713193956,84,74,10,0.40540540540540543,0.1,0.5945945945945946
stackoverflow,13,930,29,1.0,4,0.7167916339928648,23,13,10,0.46153846153846156,0.0,0.5384615384615384
stackoverflow,13,961,60,1.0,4,0.6940125286927779,61,44,17,0.4318181818181818,0.0,0.5681818181818182
stackoverflow,13,966,50,1.0,4,0.7080221380114711,52,48,4,0.7708333333333334,0.0,0.22916666666666666
stackoverflow,13,984,14,1.0,4,0.7622902152247929,85,22,63,0.8636363636363636,0.0,0.13636363636363635
stackoverflow,13,993,38,1.0,4,0.7347243546092024,34,30,4,0.7666666666666667,0.0,0.23333333333333334
stackoverflow,13,1025,22,1.0,5,0.755945655535972,61,38,23,0.868421052631579,0.0,0.13157894736842105
stackoverflow,13,1027,23,1.0,5,0.7390573316938244,31,26,5,0.7307692307692307,0.2,0.2692307692307692
stackoverflow,13,1030,44,1.0,5,0.741968068171904,73,47,26,0.2553191489361702,0.11538461538461539,0.7446808510638298
stackoverflow,13,1058,29,1.0,5,0.8226989902278442,104,56,48,0.8571428571428571,0.0,0.14285714285714285
stackoverflow,13,1086,15,1.0,5,0.5811881768173772,16,10,6,0.8,0.0,0.2
stackoverflow,13,1088,11,1.0,5,0.7405784876427646,29,21,8,0.9047619047619048,0.0,0.09523809523809523
stackoverflow,13,1095,10,1.0,5,0.7230294064546829,12,11,1,0.9090909090909091,0.0,0.09090909090909091
stackoverflow,13,1119,13,1.0,5,0.8374906479916919,153,48,105,0.875,0.0,0.125
stackoverflow,13,1121,14,1.0,5,0.822571950914914,45,21,24,1.0,0.0,0.0
stackoverflow,13,1146,35,1.0,5,0.7335863614690551,33,18,15,0.5555555555555556,0.0,0.4444444444444444
stackoverflow,13,1148,20,1.0,5,0.7988296802135246,109,28,81,0.5714285714285714,0.024691358024691357,0.42857142857142855
stackoverflow,13,1156,302,1.0,5,0.7834508588672989,147,143,4,0.6083916083916084,0.0,0.3916083916083916
stackoverflow,13,1158,12,1.0,5,0.7208999392109275,19,17,2,0.8235294117647058,0.0,0.17647058823529413
stackoverflow,13,1160,35,1.0,5,0.7329965012827074,39,33,6,0.6666666666666666,0.0,0.3333333333333333
stackoverflow,13,1205,22,1.0,6,0.7360007907831961,45,27,18,0.6666666666666666,0.0,0.3333333333333333
stackoverflow,13,1210,10,1.0,6,0.7804152268682003,37,10,27,0.7,0.0,0.3
stackoverflow,13,1216,59,1.0,6,0.7818477084400673,80,55,25,0.6909090909090909,0.0,0.3090909090909091
stackoverflow,13,1218,12,1.0,6,0.7862563134876237,55,24,31,0.8333333333333334,0.0,0.16666666666666666
stackoverflow,13,1221,37,1.0,6,0.7458150413360991,45,37,8,0.7567567567567568,0.0,0.21621621621621623
stackoverflow,13,1233,13,1.0,6,0.8058761075371759,75,33,42,0.9090909090909091,0.023809523809523808,0.09090909090909091
stackoverflow,13,1247,25,1.0,6,0.7665769777926027,28,24,4,0.6666666666666666,0.0,0.3333333333333333
stackoverflow,13,1269,14,1.0,7,0.7584781654220778,33,24,9,0.875,0.0,0.125
stackoverflow,13,1277,12,1.0,7,0.7328454969459006,19,15,4,0.6666666666666666,0.0,0.3333333333333333
stackoverflow,13,1297,11,1.0,8,0.7605283998808495,41,21,20,0.9047619047619048,0.0,0.09523809523809523
stackoverflow,13,1305,141,1.0,8,0.7319601761657024,68,63,5,0.5079365079365079,0.0,0.49206349206349204
stackoverflow,13,1307,68,1.0,8,0.7300167762658281,111,63,48,0.5714285714285714,0.041666666666666664,0.42857142857142855
stackoverflow,13,1321,26,1.0,9,0.7427473859667381,25,21,4,0.5238095238095238,0.25,0.47619047619047616
stackoverflow,13,1325,10,1.0,9,0.5991044648648897,25,24,1,0.75,0.0,0.25
stackoverflow,13,1339,10,1.0,11,0.7132914649983848,16,11,5,0.8181818181818182,0.0,0.18181818181818182
stackoverflow,13,1345,17,1.0,12,0.7749964894738711,55,30,25,0.9,0.0,0.1
stackoverflow,13,1349,11,1.0,12,0.670399195898356,37,14,23,1.0,0.0,0.0
stackoverflow,13,1369,10,1.0,17,0.6600143015881825,10,9,1,0.6666666666666666,0.0,0.3333333333333333
stackoverflow,42,30,312,1.0,2,0.8430645346281355,672,259,413,0.6525096525096525,0.026634382566585957,0.3474903474903475
stackoverflow,42,115,52,1.0,3,0.8311300520386615,151,58,93,0.6896551724137931,0.0,0.3103448275862069
stackoverflow,42,119,12,1.0,3,0.8318612109815507,329,63,266,0.9523809523809523,0.0,0.015873015873015872
stackoverflow,42,139,16,1.0,3,0.7419352131621209,64,25,39,0.84,0.05128205128205128,0.16
stackoverflow,42,151,70,1.0,3,0.7810380144747243,75,43,32,0.5116279069767442,0.0,0.4883720930232558
stackoverflow,42,268,32,1.0,3,0.7642085933455197,77,39,38,0.7948717948717948,0.02631578947368421,0.1794871794871795
stackoverflow,42,313,13,1.0,3,0.7783948376234164,36,14,22,0.8571428571428571,0.0,0.14285714285714285
stackoverflow,42,322,12,1.0,3,0.7422549866009641,46,20,26,0.95,0.0,0.05
stackoverflow,42,334,11,1.0,3,0.750757091983512,25,22,3,0.7272727272727273,0.0,0.2727272727272727
stackoverflow,42,351,10,1.0,3,0.6853353027799307,19,19,0,0.9473684210526315,,0.05263157894736842
stackoverflow,42,359,15,1.0,3,0.7958777945276556,76,25,51,0.92,0.0,0.08
stackoverflow,42,364,18,1.0,3,0.8212833544604847,131,43,88,0.9767441860465116,0.0,0.023255813953488372
stackoverflow,42,458,10,1.0,3,0.8279619611146867,363,81,282,1.0,0.0,0.0
stackoverflow,42,481,18,1.0,3,0.8413758115080564,113,50,63,0.94,0.0,0.06
stackoverflow,42,646,13,1.0,4,0.768811866378328,70,38,32,0.9210526315789473,0.0,0.07894736842105263
stackoverflow,42,656,17,1.0,4,0.7729528356595955,40,23,17,0.6086956521739131,0.0,0.391304347826087
stackoverflow,42,666,12,1.0,4,0.6747110059585362,14,11,3,0.6363636363636364,0.0,0.36363636363636365
stackoverflow,42,677,11,1.0,4,0.5230781846786625,26,23,3,0.8260869565217391,0.0,0.17391304347826086
stackoverflow,42,703,54,1.0,4,0.7273589179644764,56,37,19,0.5675675675675675,0.05263157894736842,0.43243243243243246
stackoverflow,42,778,95,1.0,4,0.7353559721647033,67,63,4,0.5555555555555556,0.0,0.4444444444444444
stackoverflow,42,784,11,1.0,4,0.7204471927590764,16,15,1,0.6,0.0,0.4
stackoverflow,42,787,13,1.0,4,0.6899793666755408,21,20,1,0.9,0.0,0.1
stackoverflow,42,800,27,1.0,4,0.7654379720130771,96,29,67,0.8620689655172413,0.0,0.13793103448275862
stackoverflow,42,804,12,1.0,4,0.7653655508886241,38,13,25,1.0,0.0,0.0
stackoverflow,42,826,41,1.0,4,0.8131650907457387,48,24,24,0.7916666666666666,0.0,0.20833333333333334
stackoverflow,42,830,16,1.0,4,0.7938796582072725,57,31,26,0.9354838709677419,0.0,0.06451612903225806
stackoverflow,42,836,18,1.0,4,0.8172289353211846,300,32,268,0.84375,0.0,0.15625
stackoverflow,42,848,73,1.0,4,0.8119196620582114,86,53,33,0.7358490566037735,0.0,0.2641509433962264
stackoverflow,42,856,13,1.0,4,0.7331426940522836,67,18,49,0.8888888888888888,0.0,0.1111111111111111
stackoverflow,42,895,11,1.0,4,0.7629766645383349,64,11,53,0.8181818181818182,0.0,0.18181818181818182
stackoverflow,42,907,14,1.0,4,0.8002654816635831,73,43,30,0.9767441860465116,0.0,0.023255813953488372
stackoverflow,42,921,319,1.0,4,0.8031678289584753,159,142,17,0.5845070422535211,0.058823529411764705,0.4154929577464789
stackoverflow,42,928,72,1.0,4,0.8043364881938488,309,69,240,0.5072463768115942,0.020833333333333332,0.4927536231884058
stackoverflow,42,938,16,1.0,4,0.7400952994267941,18,16,2,0.8125,0.0,0.1875
stackoverflow,42,942,11,1.0,4,0.7135331705936537,10,10,0,0.9,,0.1
stackoverflow,42,966,87,1.0,4,0.7197313072815003,67,49,18,0.5306122448979592,0.0,0.46938775510204084
stackoverflow,42,971,10,1.0,4,0.7795117761524294,26,13,13,0.8461538461538461,0.0,0.15384615384615385
stackoverflow,42,973,12,1.0,4,0.792013834779015,46,29,17,0.896551724137931,0.0,0.10344827586206896
stackoverflow,42,1008,13,1.0,4,0.7257786335179813,32,17,15,0.7647058823529411,0.0,0.23529411764705882
stackoverflow,42,1010,21,1.0,4,0.6941578732458098,31,24,7,0.75,0.14285714285714285,0.25
stackoverflow,42,1018,142,1.0,4,0.8230337331067717,192,135,57,0.6962962962962963,0.0,0.3037037037037037
stackoverflow,42,1056,10,1.0,4,0.757431407430128,12,5,7,1.0,0.0,0.0
stackoverflow,42,1060,23,1.0,4,0.7706891361770528,43,34,9,0.7941176470588235,0.0,0.20588235294117646
stackoverflow,42,1081,40,1.0,4,0.7838333532691435,127,90,37,0.7666666666666667,0.0,0.2222222222222222
stackoverflow,42,1092,11,1.0,4,0.7576751929144209,35,32,3,0.8125,0.0,0.15625
stackoverflow,42,1106,278,1.0,5,0.7814430992979517,173,152,21,0.618421052631579,0.19047619047619047,0.375
stackoverflow,42,1113,31,1.0,5,0.7508498561301544,56,40,16,0.775,0.0,0.225
stackoverflow,42,1151,160,1.0,5,0.6794753007719069,84,80,4,0.475,0.0,0.525
stackoverflow,42,1153,156,1.0,5,0.7073491811725219,69,64,5,0.578125,0.0,0.421875
stackoverflow,42,1157,32,1.0,5,0.7955788308381616,114,40,74,0.925,0.0,0.075
stackoverflow,42,1168,47,1.0,5,0.781383643655014,30,23,7,0.7391304347826086,0.0,0.2608695652173913
stackoverflow,42,1183,11,1.0,5,0.7486344503346043,64,15,49,0.9333333333333333,0.0,0.06666666666666667
stackoverflow,42,1206,16,1.0,5,0.781153834423369,59,40,19,0.575,0.0,0.425
stackoverflow,42,1221,25,1.0,5,0.7161050886238813,14,14,0,0.35714285714285715,,0.6428571428571429
stackoverflow,42,1223,52,1.0,5,0.7153776167450736,35,32,3,0.34375,0.0,0.65625
stackoverflow,42,1233,53,1.0,5,0.7244927743229594,38,26,12,0.46153846153846156,0.0,0.5384615384615384
stackoverflow,42,1235,13,1.0,5,0.6610779528652876,15,15,0,0.8,,0.2
stackoverflow,42,1242,17,1.0,5,0.6796568336739817,20,14,6,0.7857142857142857,0.0,0.21428571428571427
stackoverflow,42,1255,20,1.0,5,0.7701341800319129,38,30,8,0.8666666666666667,0.0,0.13333333333333333
stackoverflow,42,1272,90,1.0,5,0.7715263982334698,68,56,12,0.5892857142857143,0.0,0.4107142857142857
stackoverflow,42,1279,12,1.0,5,0.7904956927334593,139,50,89,0.94,0.0,0.06
stackoverflow,42,1293,27,1.0,6,0.7301556799948169,48,39,9,0.6666666666666666,0.0,0.3333333333333333
stackoverflow,42,1315,56,1.0,6,0.678005818863421,33,33,0,0.5757575757575758,,0.42424242424242425
stackoverflow,42,1321,33,1.0,6,0.8024367415991122,33,21,12,0.6666666666666666,0.0,0.3333333333333333
stackoverflow,42,1331,33,1.0,6,0.7842034490737558,43,31,12,0.6451612903225806,0.0,0.3548387096774194
stackoverflow,42,1343,28,1.0,6,0.8001175644999767,122,46,76,0.8043478260869565,0.0,0.1956521739130435
stackoverflow,42,1345,23,1.0,6,0.7010056191731676,26,24,2,0.4583333333333333,0.0,0.5416666666666666
stackoverflow,42,1347,50,1.0,6,0.7144946262476429,25,20,5,0.65,0.0,0.35
stackoverflow,42,1355,19,1.0,6,0.6582955171590664,21,20,1,0.65,0.0,0.35
stackoverflow,42,1357,10,1.0,6,0.6522306350302022,15,14,1,0.9285714285714286,0.0,0.07142857142857142
stackoverflow,42,1399,18,1.0,7,0.7371299792014258,32,27,5,0.8888888888888888,0.0,0.1111111111111111
stackoverflow,42,1405,24,1.0,7,0.753063042488769,24,17,7,0.5882352941176471,0.0,0.4117647058823529
stackoverflow,42,1413,34,1.0,7,0.667879532668559,30,26,4,0.5769230769230769,0.0,0.4230769230769231
stackoverflow,42,1425,12,1.0,7,0.6773755029624223,20,12,8,1.0,0.0,0.0
stackoverflow,42,1429,11,1.0,7,0.7223877020997388,24,9,15,0.8888888888888888,0.0,0.1111111111111111
stackoverflow,42,1449,30,1.0,8,0.777663986990357,44,39,5,0.5897435897435898,0.0,0.38461538461538464
