dataset,seed,source_center_id,source_intent,source_boundary,radial_level,method,direction_count,acceptance_rate,score_median
clinc150,87,104,shopping_list,frozen_k2,0.9,mogb,24,0.0,1.194384518921217
clinc150,87,104,shopping_list,frozen_k2,0.99,frozen_k1,24,0.08333333333333333,2.0825212581082733
clinc150,87,104,shopping_list,frozen_k2,0.99,frozen_k2,24,1.0,0.9900000000000001
clinc150,87,104,shopping_list,frozen_k2,0.99,mogb,24,0.0,1.3079590451699574
clinc150,87,104,shopping_list,frozen_k2,1.01,frozen_k1,24,0.08333333333333333,2.1225235479623654
clinc150,87,104,shopping_list,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,104,shopping_list,frozen_k2,1.01,mogb,24,0.0,1.3332650667047399
clinc150,87,104,shopping_list,frozen_k2,1.15,frozen_k1,24,0.0,2.5687931025057473
clinc150,87,104,shopping_list,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,104,shopping_list,frozen_k2,1.15,mogb,24,0.0,1.510948416348318
clinc150,87,104,shopping_list,frozen_k2,1.35,frozen_k1,24,0.0,2.988323212891304
clinc150,87,104,shopping_list,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,104,shopping_list,frozen_k2,1.35,mogb,24,0.0,1.7659989628451105
clinc150,87,105,shopping_list,frozen_k2,0.75,frozen_k1,24,0.0,2.355005895589424
clinc150,87,105,shopping_list,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,105,shopping_list,frozen_k2,0.75,mogb,24,0.0,1.1462395835202224
clinc150,87,105,shopping_list,frozen_k2,0.9,frozen_k1,24,0.0,2.8103681589608183
clinc150,87,105,shopping_list,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,105,shopping_list,frozen_k2,0.9,mogb,24,0.0,1.2999003905373079
clinc150,87,105,shopping_list,frozen_k2,0.99,frozen_k1,24,0.0,3.0846294468022237
clinc150,87,105,shopping_list,frozen_k2,0.99,frozen_k2,24,1.0,0.9900000000000001
clinc150,87,105,shopping_list,frozen_k2,0.99,mogb,24,0.0,1.3958096211430995
clinc150,87,105,shopping_list,frozen_k2,1.01,frozen_k1,24,0.0,3.1456559726608173
clinc150,87,105,shopping_list,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,105,shopping_list,frozen_k2,1.01,mogb,24,0.0,1.4174277912074924
clinc150,87,105,shopping_list,frozen_k2,1.15,frozen_k1,24,0.0,3.573478851072359
clinc150,87,105,shopping_list,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,105,shopping_list,frozen_k2,1.15,mogb,24,0.0,1.5713248185469075
clinc150,87,105,shopping_list,frozen_k2,1.35,frozen_k1,24,0.0,4.1860799919895
clinc150,87,105,shopping_list,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,105,shopping_list,frozen_k2,1.35,mogb,24,0.0,1.7972459305798796
clinc150,87,106,shopping_list_update,frozen_k2,0.75,frozen_k1,24,0.041666666666666664,2.3773512954210263
clinc150,87,106,shopping_list_update,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,106,shopping_list_update,frozen_k2,0.75,mogb,24,1.0,0.9630227852071178
clinc150,87,106,shopping_list_update,frozen_k2,0.9,frozen_k1,24,0.0,2.8485489337012933
clinc150,87,106,shopping_list_update,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,106,shopping_list_update,frozen_k2,0.9,mogb,24,0.0,1.1358105442187831
clinc150,87,106,shopping_list_update,frozen_k2,0.99,frozen_k1,24,0.0,3.13154686686062
clinc150,87,106,shopping_list_update,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,106,shopping_list_update,frozen_k2,0.99,mogb,24,0.0,1.2407017876619948
clinc150,87,106,shopping_list_update,frozen_k2,1.01,frozen_k1,24,0.0,3.1944564690608934
clinc150,87,106,shopping_list_update,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,106,shopping_list_update,frozen_k2,1.01,mogb,24,0.0,1.2641054105174687
clinc150,87,106,shopping_list_update,frozen_k2,1.15,frozen_k1,24,0.0,3.6349926209816457
clinc150,87,106,shopping_list_update,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,106,shopping_list_update,frozen_k2,1.15,mogb,24,0.0,1.428695422182902
clinc150,87,106,shopping_list_update,frozen_k2,1.35,frozen_k1,24,0.0,4.264706574211013
clinc150,87,106,shopping_list_update,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,106,shopping_list_update,frozen_k2,1.35,mogb,24,0.0,1.6655539847809373
clinc150,87,107,shopping_list_update,frozen_k2,0.75,frozen_k1,24,0.0,2.1889571520127964
clinc150,87,107,shopping_list_update,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,107,shopping_list_update,frozen_k2,0.75,mogb,24,0.08333333333333333,1.0350241662138817
clinc150,87,107,shopping_list_update,frozen_k2,0.9,frozen_k1,24,0.0,2.6213773275414862
clinc150,87,107,shopping_list_update,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,107,shopping_list_update,frozen_k2,0.9,mogb,24,0.0,1.185227804835198
clinc150,87,107,shopping_list_update,frozen_k2,0.99,frozen_k1,24,0.0,2.881214785117959
clinc150,87,107,shopping_list_update,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,107,shopping_list_update,frozen_k2,0.99,mogb,24,0.0,1.2782818385807744
clinc150,87,107,shopping_list_update,frozen_k2,1.01,frozen_k1,24,0.0,2.9389856707846196
clinc150,87,107,shopping_list_update,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,107,shopping_list_update,frozen_k2,1.01,mogb,24,0.0,1.2991978681316052
clinc150,87,107,shopping_list_update,frozen_k2,1.15,frozen_k1,24,0.0,3.343615188602984
clinc150,87,107,shopping_list_update,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,107,shopping_list_update,frozen_k2,1.15,mogb,24,0.0,1.4475892401716823
clinc150,87,107,shopping_list_update,frozen_k2,1.35,frozen_k1,24,0.0,3.9221776934479133
clinc150,87,107,shopping_list_update,frozen_k2,1.35,frozen_k2,24,0.0,1.3500000000000003
clinc150,87,107,shopping_list_update,frozen_k2,1.35,mogb,24,0.0,1.6641977424563765
clinc150,87,108,smart_home,frozen_k2,0.75,frozen_k1,24,0.0,1.9737503315881546
clinc150,87,108,smart_home,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,108,smart_home,frozen_k2,0.75,mogb,24,1.0,0.8020462748344771
clinc150,87,108,smart_home,frozen_k2,0.9,frozen_k1,24,0.0,2.3295917285219194
clinc150,87,108,smart_home,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,108,smart_home,frozen_k2,0.9,mogb,24,1.0,0.9530890306945632
clinc150,87,108,smart_home,frozen_k2,0.99,frozen_k1,24,0.0,2.545845401872983
clinc150,87,108,smart_home,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,108,smart_home,frozen_k2,0.99,mogb,24,0.0,1.044322825753793
clinc150,87,108,smart_home,frozen_k2,1.01,frozen_k1,24,0.0,2.594081285117465
clinc150,87,108,smart_home,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,108,smart_home,frozen_k2,1.01,mogb,24,0.0,1.0646436365516831
clinc150,87,108,smart_home,frozen_k2,1.15,frozen_k1,24,0.0,2.933184182144838
clinc150,87,108,smart_home,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,108,smart_home,frozen_k2,1.15,mogb,24,0.0,1.2072641814356342
clinc150,87,108,smart_home,frozen_k2,1.35,frozen_k1,24,0.0,3.4208979606530643
clinc150,87,108,smart_home,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,108,smart_home,frozen_k2,1.35,mogb,24,0.0,1.411849804050561
clinc150,87,109,smart_home,frozen_k2,0.75,frozen_k1,24,0.0,2.4485519864696785
clinc150,87,109,smart_home,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,109,smart_home,frozen_k2,0.75,mogb,24,0.0,1.7009697744491596
clinc150,87,109,smart_home,frozen_k2,0.9,frozen_k1,24,0.0,2.936365362448766
clinc150,87,109,smart_home,frozen_k2,0.9,frozen_k2,24,1.0,0.8999999999999999
clinc150,87,109,smart_home,frozen_k2,0.9,mogb,24,0.0,1.9240675479091478
clinc150,87,109,smart_home,frozen_k2,0.99,frozen_k1,24,0.0,3.2292127395783643
clinc150,87,109,smart_home,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,109,smart_home,frozen_k2,0.99,mogb,24,0.0,2.0638727482466437
clinc150,87,109,smart_home,frozen_k2,1.01,frozen_k1,24,0.0,3.29430199734054
clinc150,87,109,smart_home,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,109,smart_home,frozen_k2,1.01,mogb,24,0.0,2.093055364948206
clinc150,87,109,smart_home,frozen_k2,1.15,frozen_k1,24,0.0,3.7500229747899905
clinc150,87,109,smart_home,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,109,smart_home,frozen_k2,1.15,mogb,24,0.0,2.318035700985595
clinc150,87,109,smart_home,frozen_k2,1.35,frozen_k1,24,0.0,4.401267154715202
clinc150,87,109,smart_home,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,109,smart_home,frozen_k2,1.35,mogb,24,0.0,2.649264567917087
clinc150,87,110,spending_history,frozen_k2,0.75,frozen_k1,24,0.0,2.3878850812794266
clinc150,87,110,spending_history,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,110,spending_history,frozen_k2,0.75,mogb,24,1.0,0.8971045355814764
clinc150,87,110,spending_history,frozen_k2,0.9,frozen_k1,24,0.0,2.857606911074632
clinc150,87,110,spending_history,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,110,spending_history,frozen_k2,0.9,mogb,24,0.0,1.053217823932775
clinc150,87,110,spending_history,frozen_k2,0.99,frozen_k1,24,0.0,3.1399325871545285
clinc150,87,110,spending_history,frozen_k2,0.99,frozen_k2,24,1.0,0.9899999999999999
clinc150,87,110,spending_history,frozen_k2,0.99,mogb,24,0.0,1.1483069722970696
clinc150,87,110,spending_history,frozen_k2,1.01,frozen_k1,24,0.0,3.202709026298037
clinc150,87,110,spending_history,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,110,spending_history,frozen_k2,1.01,mogb,24,0.0,1.1695487830835556
clinc150,87,110,spending_history,frozen_k2,1.15,frozen_k1,24,0.0,3.642442854862641
clinc150,87,110,spending_history,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,110,spending_history,frozen_k2,1.15,mogb,24,0.0,1.319142999379404
clinc150,87,110,spending_history,frozen_k2,1.35,frozen_k1,24,0.0,4.2713007984581015
clinc150,87,110,spending_history,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,110,spending_history,frozen_k2,1.35,mogb,24,0.0,1.5348977794475913
clinc150,87,111,spending_history,frozen_k2,0.75,frozen_k1,24,0.041666666666666664,2.5689078732870634
clinc150,87,111,spending_history,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,111,spending_history,frozen_k2,0.75,mogb,24,0.08333333333333333,1.0233138290855417
clinc150,87,111,spending_history,frozen_k2,0.9,frozen_k1,24,0.0,3.0798563050217345
clinc150,87,111,spending_history,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,111,spending_history,frozen_k2,0.9,mogb,24,0.0,1.1997403434532652
clinc150,87,111,spending_history,frozen_k2,0.99,frozen_k1,24,0.0,3.386630898891674
clinc150,87,111,spending_history,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,111,spending_history,frozen_k2,0.99,mogb,24,0.0,1.3073275981194645
clinc150,87,111,spending_history,frozen_k2,1.01,frozen_k1,24,0.0,3.454818595466512
clinc150,87,111,spending_history,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,111,spending_history,frozen_k2,1.01,mogb,24,0.0,1.331371231156798
clinc150,87,111,spending_history,frozen_k2,1.15,frozen_k1,24,0.0,3.9322565925532555
clinc150,87,111,spending_history,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,111,spending_history,frozen_k2,1.15,mogb,24,0.0,1.5007784985423045
clinc150,87,111,spending_history,frozen_k2,1.35,frozen_k1,24,0.0,4.639718945052558
clinc150,87,111,spending_history,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,111,spending_history,frozen_k2,1.35,mogb,24,0.0,1.7452960236773705
clinc150,87,112,sync_device,frozen_k2,0.75,frozen_k1,24,0.0,2.017166127565912
clinc150,87,112,sync_device,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,112,sync_device,frozen_k2,0.75,mogb,24,1.0,0.9221917134083244
clinc150,87,112,sync_device,frozen_k2,0.9,frozen_k1,24,0.0,2.409490112538987
clinc150,87,112,sync_device,frozen_k2,0.9,frozen_k2,24,1.0,0.8999999999999999
clinc150,87,112,sync_device,frozen_k2,0.9,mogb,24,0.0,1.103664264983528
clinc150,87,112,sync_device,frozen_k2,0.99,frozen_k1,24,0.0,2.6455539445530354
clinc150,87,112,sync_device,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,112,sync_device,frozen_k2,0.99,mogb,24,0.0,1.2127620145175957
clinc150,87,112,sync_device,frozen_k2,1.01,frozen_k1,24,0.0,2.6980635369372044
clinc150,87,112,sync_device,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,112,sync_device,frozen_k2,1.01,mogb,24,0.0,1.2370222214053124
clinc150,87,112,sync_device,frozen_k2,1.15,frozen_k1,24,0.0,3.273401867507206
clinc150,87,112,sync_device,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,112,sync_device,frozen_k2,1.15,mogb,24,0.0,1.4069735580832976
clinc150,87,112,sync_device,frozen_k2,1.35,frozen_k1,24,0.0,3.8082836367581043
clinc150,87,112,sync_device,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,112,sync_device,frozen_k2,1.35,mogb,24,0.0,1.6500510126860886
clinc150,87,113,sync_device,frozen_k2,0.75,frozen_k1,24,0.0,1.9933971982067915
clinc150,87,113,sync_device,frozen_k2,0.75,frozen_k2,24,1.0,0.7500000000000001
clinc150,87,113,sync_device,frozen_k2,0.75,mogb,24,1.0,0.9382697969371814
clinc150,87,113,sync_device,frozen_k2,0.9,frozen_k1,24,0.0,2.381083081023406
clinc150,87,113,sync_device,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,113,sync_device,frozen_k2,0.9,mogb,24,0.0,1.1082259844694227
clinc150,87,113,sync_device,frozen_k2,0.99,frozen_k1,24,0.0,2.6144932901379256
clinc150,87,113,sync_device,frozen_k2,0.99,frozen_k2,24,1.0,0.9899999999999999
clinc150,87,113,sync_device,frozen_k2,0.99,mogb,24,0.0,1.2113477375391761
clinc150,87,113,sync_device,frozen_k2,1.01,frozen_k1,24,0.0,2.6664230209760893
clinc150,87,113,sync_device,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,113,sync_device,frozen_k2,1.01,mogb,24,0.0,1.2343524772632275
clinc150,87,113,sync_device,frozen_k2,1.15,frozen_k1,24,0.0,3.0304175240240467
clinc150,87,113,sync_device,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,113,sync_device,frozen_k2,1.15,mogb,24,0.0,1.3961033760575843
clinc150,87,113,sync_device,frozen_k2,1.35,frozen_k1,24,0.0,3.7875680565775545
clinc150,87,113,sync_device,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,113,sync_device,frozen_k2,1.35,mogb,24,0.0,1.628797209792156
clinc150,87,114,taxes,frozen_k2,0.75,frozen_k1,24,0.0,1.8292242406084323
clinc150,87,114,taxes,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,114,taxes,frozen_k2,0.75,mogb,24,1.0,0.966413404136551
clinc150,87,114,taxes,frozen_k2,0.9,frozen_k1,24,0.0,2.190871286604943
clinc150,87,114,taxes,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,114,taxes,frozen_k2,0.9,mogb,24,0.0,1.136647124614846
clinc150,87,114,taxes,frozen_k2,0.99,frozen_k1,24,0.0,2.4081457795121506
clinc150,87,114,taxes,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,114,taxes,frozen_k2,0.99,mogb,24,0.0,1.2401613011616863
clinc150,87,114,taxes,frozen_k2,1.01,frozen_k1,24,0.0,2.4564507093586867
clinc150,87,114,taxes,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,114,taxes,frozen_k2,1.01,mogb,24,0.0,1.2632713835290232
clinc150,87,114,taxes,frozen_k2,1.15,frozen_k1,24,0.0,2.950596743394265
clinc150,87,114,taxes,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,114,taxes,frozen_k2,1.15,mogb,24,0.0,1.425909934438184
clinc150,87,114,taxes,frozen_k2,1.35,frozen_k1,24,0.0,3.5250285052688035
clinc150,87,114,taxes,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,114,taxes,frozen_k2,1.35,mogb,24,0.0,1.6602200409204402
clinc150,87,115,taxes,frozen_k2,0.75,frozen_k1,24,0.041666666666666664,1.6966284981918824
clinc150,87,115,taxes,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,115,taxes,frozen_k2,0.75,mogb,24,0.8333333333333334,0.9720932480770409
clinc150,87,115,taxes,frozen_k2,0.9,frozen_k1,24,0.0,2.0022218114582664
clinc150,87,115,taxes,frozen_k2,0.9,frozen_k2,24,1.0,0.8999999999999999
clinc150,87,115,taxes,frozen_k2,0.9,mogb,24,0.0,1.0821981643656526
clinc150,87,115,taxes,frozen_k2,0.99,frozen_k1,24,0.0,2.1874774492408786
clinc150,87,115,taxes,frozen_k2,0.99,frozen_k2,24,1.0,0.9900000000000001
clinc150,87,115,taxes,frozen_k2,0.99,mogb,24,0.0,1.1518741528715482
clinc150,87,115,taxes,frozen_k2,1.01,frozen_k1,24,0.0,2.2287925273871982
clinc150,87,115,taxes,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,115,taxes,frozen_k2,1.01,mogb,24,0.0,1.167663156813127
clinc150,87,115,taxes,frozen_k2,1.15,frozen_k1,24,0.0,2.5191890527592653
clinc150,87,115,taxes,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,115,taxes,frozen_k2,1.15,mogb,24,0.0,1.280814982349082
clinc150,87,115,taxes,frozen_k2,1.35,frozen_k1,24,0.0,3.081590093023819
clinc150,87,115,taxes,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,115,taxes,frozen_k2,1.35,mogb,24,0.0,1.448818035544218
clinc150,87,116,text,frozen_k2,0.75,frozen_k1,24,0.0,2.3147328342256643
clinc150,87,116,text,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,116,text,frozen_k2,0.75,mogb,24,1.0,0.8744649635303747
clinc150,87,116,text,frozen_k2,0.9,frozen_k1,24,0.0,2.774669045157858
clinc150,87,116,text,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,116,text,frozen_k2,0.9,mogb,24,0.0,1.0333870874977982
clinc150,87,116,text,frozen_k2,0.99,frozen_k1,24,0.0,3.0508276797946796
clinc150,87,116,text,frozen_k2,0.99,frozen_k2,24,1.0,0.9899999999999999
clinc150,87,116,text,frozen_k2,0.99,mogb,24,0.0,1.1296693690096986
clinc150,87,116,text,frozen_k2,1.01,frozen_k1,24,0.0,3.1122111806604105
clinc150,87,116,text,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,116,text,frozen_k2,1.01,mogb,24,0.0,1.1511372492017191
clinc150,87,116,text,frozen_k2,1.15,frozen_k1,24,0.0,3.542014652742888
clinc150,87,116,text,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,116,text,frozen_k2,1.15,mogb,24,0.0,1.3041100529428022
clinc150,87,116,text,frozen_k2,1.35,frozen_k1,24,0.0,4.198998121034306
clinc150,87,116,text,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,116,text,frozen_k2,1.35,mogb,24,0.0,1.5209425870505462
clinc150,87,117,text,frozen_k2,0.75,frozen_k1,24,0.041666666666666664,2.104211933765078
clinc150,87,117,text,frozen_k2,0.75,frozen_k2,24,1.0,0.7500000000000001
clinc150,87,117,text,frozen_k2,0.75,mogb,24,1.0,0.8706707172228916
clinc150,87,117,text,frozen_k2,0.9,frozen_k1,24,0.041666666666666664,2.5109714975439634
clinc150,87,117,text,frozen_k2,0.9,frozen_k2,24,1.0,0.9000000000000001
clinc150,87,117,text,frozen_k2,0.9,mogb,24,0.5416666666666666,0.9968943830078651
clinc150,87,117,text,frozen_k2,0.99,frozen_k1,24,0.0,2.755902203650801
clinc150,87,117,text,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,117,text,frozen_k2,0.99,mogb,24,0.0,1.0771695283548335
clinc150,87,117,text,frozen_k2,1.01,frozen_k1,24,0.0,2.8103979508497106
clinc150,87,117,text,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,117,text,frozen_k2,1.01,mogb,24,0.0,1.0947336613854262
clinc150,87,117,text,frozen_k2,1.15,frozen_k1,24,0.0,3.1924023684831897
clinc150,87,117,text,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,117,text,frozen_k2,1.15,mogb,24,0.0,1.2192908012313985
clinc150,87,117,text,frozen_k2,1.35,frozen_k1,24,0.0,3.739318295842657
clinc150,87,117,text,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,117,text,frozen_k2,1.35,mogb,24,0.0,1.4009878496394577
clinc150,87,118,thank_you,frozen_k2,0.75,frozen_k1,24,0.0,2.5566578327848175
clinc150,87,118,thank_you,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,118,thank_you,frozen_k2,0.75,mogb,24,1.0,0.9459259246682294
clinc150,87,118,thank_you,frozen_k2,0.9,frozen_k1,24,0.0,3.063712410599533
clinc150,87,118,thank_you,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,118,thank_you,frozen_k2,0.9,mogb,24,0.0,1.1126945171671878
clinc150,87,118,thank_you,frozen_k2,0.99,frozen_k1,24,0.0,3.3682037498615465
clinc150,87,118,thank_you,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,118,thank_you,frozen_k2,0.99,mogb,24,0.0,1.2140704306084018
clinc150,87,118,thank_you,frozen_k2,1.01,frozen_k1,24,0.0,3.435888088624734
clinc150,87,118,thank_you,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,118,thank_you,frozen_k2,1.01,mogb,24,0.0,1.2367007222362427
clinc150,87,118,thank_you,frozen_k2,1.15,frozen_k1,24,0.0,3.909834810801763
clinc150,87,118,thank_you,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,118,thank_you,frozen_k2,1.15,mogb,24,0.0,1.3959431773811612
clinc150,87,118,thank_you,frozen_k2,1.35,frozen_k1,24,0.0,4.587250072009855
clinc150,87,118,thank_you,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,118,thank_you,frozen_k2,1.35,mogb,24,0.0,1.6253164464847418
clinc150,87,119,thank_you,frozen_k2,0.75,frozen_k1,24,0.0,2.5665354697005194
clinc150,87,119,thank_you,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,119,thank_you,frozen_k2,0.75,mogb,24,0.0,1.1468550698666542
clinc150,87,119,thank_you,frozen_k2,0.9,frozen_k1,24,0.0,3.075798629003022
clinc150,87,119,thank_you,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,119,thank_you,frozen_k2,0.9,mogb,24,0.0,1.3287014254079978
clinc150,87,119,thank_you,frozen_k2,0.99,frozen_k1,24,0.0,3.3816847316126237
clinc150,87,119,thank_you,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,119,thank_you,frozen_k2,0.99,mogb,24,0.0,1.4361053395467875
clinc150,87,119,thank_you,frozen_k2,1.01,frozen_k1,24,0.0,3.449684289036455
clinc150,87,119,thank_you,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,119,thank_you,frozen_k2,1.01,mogb,24,0.0,1.4611059888317852
clinc150,87,119,thank_you,frozen_k2,1.15,frozen_k1,24,0.0,3.9258795671491953
clinc150,87,119,thank_you,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,119,thank_you,frozen_k2,1.15,mogb,24,0.0,1.6377895840171548
clinc150,87,119,thank_you,frozen_k2,1.35,frozen_k1,24,0.0,4.6066006373468795
clinc150,87,119,thank_you,frozen_k2,1.35,frozen_k2,24,0.0,1.3500000000000003
clinc150,87,119,thank_you,frozen_k2,1.35,mogb,24,0.0,1.8895982868327135
clinc150,87,120,timer,frozen_k2,0.75,frozen_k1,24,0.0,2.640871517434727
clinc150,87,120,timer,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,120,timer,frozen_k2,0.75,mogb,24,0.0,1.1210721887392374
clinc150,87,120,timer,frozen_k2,0.9,frozen_k1,24,0.0,3.2518748423766355
clinc150,87,120,timer,frozen_k2,0.9,frozen_k2,24,1.0,0.9
clinc150,87,120,timer,frozen_k2,0.9,mogb,24,0.0,1.3116916018320217
clinc150,87,120,timer,frozen_k2,0.99,frozen_k1,24,0.0,3.5613386499728366
clinc150,87,120,timer,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,120,timer,frozen_k2,0.99,mogb,24,0.0,1.4279363381094172
clinc150,87,120,timer,frozen_k2,1.01,frozen_k1,24,0.0,3.630281360566512
clinc150,87,120,timer,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,120,timer,frozen_k2,1.01,mogb,24,0.0,1.4539154073585119
clinc150,87,120,timer,frozen_k2,1.15,frozen_k1,24,0.0,4.114272441965166
clinc150,87,120,timer,frozen_k2,1.15,frozen_k2,24,0.0,1.15
clinc150,87,120,timer,frozen_k2,1.15,mogb,24,0.0,1.6369675769041614
clinc150,87,120,timer,frozen_k2,1.35,frozen_k1,24,0.0,4.808818947546419
clinc150,87,120,timer,frozen_k2,1.35,frozen_k2,24,0.0,1.35
clinc150,87,120,timer,frozen_k2,1.35,mogb,24,0.0,1.9012055172045859
clinc150,87,121,timer,frozen_k2,0.75,frozen_k1,24,0.08333333333333333,1.5728009729995214
clinc150,87,121,timer,frozen_k2,0.75,frozen_k2,24,1.0,0.75
clinc150,87,121,timer,frozen_k2,0.75,mogb,24,1.0,0.802253229626364
clinc150,87,121,timer,frozen_k2,0.9,frozen_k1,24,0.041666666666666664,1.881236659332632
clinc150,87,121,timer,frozen_k2,0.9,frozen_k2,24,1.0,0.9000000000000001
clinc150,87,121,timer,frozen_k2,0.9,mogb,24,1.0,0.9458192701920589
clinc150,87,121,timer,frozen_k2,0.99,frozen_k1,24,0.0,2.0666870481978847
clinc150,87,121,timer,frozen_k2,0.99,frozen_k2,24,1.0,0.99
clinc150,87,121,timer,frozen_k2,0.99,mogb,24,0.0,1.032963375889489
clinc150,87,121,timer,frozen_k2,1.01,frozen_k1,24,0.0,2.107927800752199
clinc150,87,121,timer,frozen_k2,1.01,frozen_k2,24,0.0,1.01
clinc150,87,121,timer,frozen_k2,1.01,mogb,24,0.0,1.052406644139437
clinc150,87,121,timer,frozen_k2,1.15,frozen_k1,24,0.0,2.3968492638200103
