dataset,kir,variant,reference,metric,n_pairs,mean_delta,median_delta,std_delta,ci95_low,ci95_high,wins,ties,losses,paired_t_p,wilcoxon_p,cohen_dz
stackoverflow,0.25,select_100,reference,oos_f1,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.25,select_100,reference,f1_all,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.25,select_100,reference,id_recall,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.25,select_100,reference,false_accept_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.25,select_100,reference,false_reject_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.25,select_100,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.25,min_get_10,reference,oos_f1,5,0.0009085330872073527,0.0009752380177421305,0.0013398834371119773,-7.282035600959524e-05,0.002008399913993042,4,0,1,0.20405529048804796,0.1875,0.6780687498948644
stackoverflow,0.25,min_get_10,reference,f1_all,5,0.004865887408200475,-0.0003706487017685056,0.010095316719810423,-0.0015872219610329808,0.013913813648281047,2,0,3,0.34179516320735026,0.8125,0.48199452709115703
stackoverflow,0.25,min_get_10,reference,id_recall,5,0.0048000000000000265,0.0013333333333334085,0.010125874447835779,-0.0016000000000000014,0.013733333333333375,3,0,2,0.34891968276384605,0.625,0.4740331340989458
stackoverflow,0.25,min_get_10,reference,false_accept_rate,5,-0.0005333333333333334,-0.0006666666666666661,0.001528333232359947,-0.0017777777777777785,0.000666666666666667,1,1,3,0.47880471626214116,0.625,-0.34896403614138305
stackoverflow,0.25,min_get_10,reference,false_reject_rate,5,-0.0048000000000000265,-0.0013333333333334085,0.010125874447835779,-0.013733333333333375,0.0016000000000000014,2,0,3,0.34891968276384605,0.625,-0.4740331340989458
stackoverflow,0.25,min_get_10,reference,effective_cluster_count,5,5.6,7.0,4.979959839195494,1.6,9.4,4,0,1,0.06574284815086913,0.125,1.1245070604634981
stackoverflow,0.25,min_get_20,reference,oos_f1,5,0.002829801548074995,0.002239908702334481,0.002049200300156663,0.0013654716582075066,0.004380786401361502,5,0,0,0.03665070265345822,0.0625,1.3809296962618316
stackoverflow,0.25,min_get_20,reference,f1_all,5,0.019484063578733224,0.02366975353670281,0.010608759299447885,0.010366250437717828,0.026896395212803837,5,0,0,0.014771116074149548,0.0625,1.83660153169346
stackoverflow,0.25,min_get_20,reference,id_recall,5,0.020533333333333313,0.02400000000000002,0.008773698067393148,0.013066666666666626,0.02666666666666666,5,0,0,0.006370041027030455,0.0625,2.340328237376215
stackoverflow,0.25,min_get_20,reference,false_accept_rate,5,-0.00013333333333333304,0.0006666666666666661,0.0029506224495021672,-0.0027111111111111103,0.0017333333333333337,3,1,1,0.9243778393905299,0.875,-0.04518820540927872
stackoverflow,0.25,min_get_20,reference,false_reject_rate,5,-0.020533333333333313,-0.02400000000000002,0.008773698067393148,-0.02666666666666666,-0.013066666666666626,0,0,5,0.006370041027030455,0.0625,-2.340328237376215
stackoverflow,0.25,min_get_20,reference,effective_cluster_count,5,5.4,7.0,3.7815340802378072,2.4,8.2,4,1,0,0.033118478813918495,0.125,1.427991890439452
stackoverflow,0.25,min_select_5,reference,oos_f1,5,-2.5923294621632564e-05,-5.320454842516753e-05,0.0007165614634992671,-0.00048300620477510493,0.0005875211233797861,1,0,4,0.939411313528131,0.625,-0.03617734966521693
stackoverflow,0.25,min_select_5,reference,f1_all,5,0.0001384426417761153,-0.0024682358950536276,0.006418952407574285,-0.004733498131160219,0.0053147166697012915,2,0,3,0.9638472259315294,1.0,0.021567793774690508
stackoverflow,0.25,min_select_5,reference,id_recall,5,-0.000533333333333319,-0.0020000000000000018,0.006278711828251285,-0.0049333333333333226,0.004533333333333367,2,0,3,0.8586067047592899,0.8125,-0.08494311379821048
stackoverflow,0.25,min_select_5,reference,false_accept_rate,5,-8.888888888888887e-05,0.0002222222222222226,0.0005577733510227181,-0.0005777777777777784,0.000311111111111112,3,0,2,0.739581234267298,0.8125,-0.15936381457791882
stackoverflow,0.25,min_select_5,reference,false_reject_rate,5,0.000533333333333319,0.0020000000000000018,0.006278711828251285,-0.004533333333333367,0.0049333333333333226,3,0,2,0.8586067047592899,0.8125,0.08494311379821048
stackoverflow,0.25,min_select_5,reference,effective_cluster_count,5,36.0,33.0,13.076696830622021,26.0,46.2,5,0,0,0.00353351280119351,0.0625,2.752988806446741
stackoverflow,0.25,min_select_20,reference,oos_f1,5,0.00046814128097096843,0.0006470172796617657,0.0006365651995557669,-5.106229825024844e-05,0.0009495382607576097,4,0,1,0.17542972097695073,0.1875,0.7354176466097506
stackoverflow,0.25,min_select_20,reference,f1_all,5,0.0001311393714449216,0.0011117467761011524,0.004567969740729449,-0.0036496579083342916,0.0034581222280624544,3,0,2,0.9518957398935585,0.8125,0.02870845887520705
stackoverflow,0.25,min_select_20,reference,id_recall,5,0.001333333333333342,0.0013333333333334085,0.0055377492419453715,-0.0033333333333333214,0.005206666666666595,4,0,1,0.618875242751761,0.5,0.24077170617154048
stackoverflow,0.25,min_select_20,reference,false_accept_rate,5,-0.0005777777777777775,-0.0006666666666666665,0.0005794846582402362,-0.0010222222222222223,-0.00013333333333333217,1,0,4,0.08966251702034558,0.1875,-0.9970544855015798
stackoverflow,0.25,min_select_20,reference,false_reject_rate,5,-0.001333333333333342,-0.0013333333333334085,0.0055377492419453715,-0.005206666666666686,0.0033333333333333214,1,0,4,0.618875242751761,0.5,-0.24077170617154048
stackoverflow,0.25,min_select_20,reference,effective_cluster_count,5,-17.4,-17.0,3.646916505762094,-20.0,-14.4,0,0,5,0.00043721865821764257,0.0625,-4.77115392483161
stackoverflow,0.25,default_mean_std,reference,oos_f1,5,0.028754251783645192,0.03107514498871866,0.0047447980094165445,0.024599263057270004,0.03202928300693009,5,0,0,0.00017165993604282352,0.0625,6.060163515196936
stackoverflow,0.25,default_mean_std,reference,f1_all,5,0.2118749375060854,0.2152064743088724,0.016277928690823864,0.19880444128788385,0.22433265811939998,5,0,0,8.296200627338659e-06,0.0625,13.016087091321562
stackoverflow,0.25,default_mean_std,reference,id_recall,5,0.3041333333333334,0.30999999999999994,0.022317905118735725,0.28453333333333336,0.31720000000000004,5,0,0,6.909666645508453e-06,0.0625,13.627324415767662
stackoverflow,0.25,default_mean_std,reference,false_accept_rate,5,0.02768888888888889,0.027333333333333334,0.014520823702106377,0.016533333333333334,0.03813333333333333,5,0,0,0.013013919369161207,0.0625,1.9068400978432352
stackoverflow,0.25,default_mean_std,reference,false_reject_rate,5,-0.3041333333333334,-0.31,0.022317905118735718,-0.31720000000000004,-0.28453333333333336,0,0,5,6.909666645508429e-06,0.0625,-13.627324415767665
stackoverflow,0.25,default_mean_std,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.25,default_mahalanobis_mean,reference,oos_f1,5,0.0007528322672978094,0.000437577591975602,0.0016287563985269086,-0.0005287080041080916,0.0020343725387037105,3,0,2,0.35974196197706726,0.625,0.462212930048159
stackoverflow,0.25,default_mahalanobis_mean,reference,f1_all,5,-0.010569722241324464,-0.002378142255873905,0.015653576272037114,-0.023468576649280593,0.001026185334143992,1,0,4,0.20559250982815946,0.3125,-0.6752273127646727
stackoverflow,0.25,default_mahalanobis_mean,reference,id_recall,5,-0.010933333333333328,-0.0033333333333332993,0.017369193674114228,-0.024,0.002000000000000024,1,0,4,0.23202561242911482,0.3125,-0.6294669481190464
stackoverflow,0.25,default_mahalanobis_mean,reference,false_accept_rate,5,-0.004488888888888889,-0.005111111111111111,0.0020691741061306273,-0.0060888888888888885,-0.0028888888888888888,0,0,5,0.0083336843293949,0.0625,-2.16941091404007
stackoverflow,0.25,default_mahalanobis_mean,reference,false_reject_rate,5,0.010933333333333328,0.0033333333333332993,0.017369193674114228,-0.002000000000000024,0.024,4,0,1,0.23202561242911482,0.3125,0.6294669481190464
stackoverflow,0.25,default_mahalanobis_mean,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,get_085,reference,oos_f1,5,0.01660700796428365,0.017349510187380512,0.0047294169247773,0.012534655186021015,0.01975323746112483,5,0,0,0.0014213925130477272,0.0625,3.5114282010706095
stackoverflow,0.5,get_085,reference,f1_all,5,0.06045872227065045,0.06443537774079117,0.017974040395751154,0.04478548163157216,0.07180210431188974,5,0,0,0.0016727708609502443,0.0625,3.3636689881336954
stackoverflow,0.5,get_085,reference,id_recall,5,0.06353333333333336,0.06333333333333335,0.0120198909220416,0.05413333333333337,0.07240000000000005,5,0,0,0.0002933321660886184,0.0625,5.2856830187059725
stackoverflow,0.5,get_085,reference,false_accept_rate,5,0.0017999999999999995,0.00033333333333333305,0.003701351104664349,-0.0005333333333333334,0.005066666666666666,3,0,2,0.3379891876904307,0.625,0.4863089042624692
stackoverflow,0.5,get_085,reference,false_reject_rate,5,-0.06353333333333336,-0.06333333333333335,0.0120198909220416,-0.07240000000000005,-0.05413333333333337,0,0,5,0.0002933321660886184,0.0625,-5.2856830187059725
stackoverflow,0.5,get_085,reference,effective_cluster_count,5,-31.8,-31.0,10.183319694480774,-39.4,-24.0,0,0,5,0.002212561868831288,0.0625,-3.122753773235184
stackoverflow,0.5,get_090,reference,oos_f1,5,0.020533337036383402,0.02100237196822108,0.0024653987224088013,0.018334879638251245,0.02206316012070242,5,0,0,4.893500445312649e-05,0.0625,8.328606991538246
stackoverflow,0.5,get_090,reference,f1_all,5,0.0763363518103989,0.0771323483334787,0.008012751051199833,0.06951328616099932,0.08167182590058912,5,0,0,2.8711705314678427e-05,0.0625,9.52685929247337
stackoverflow,0.5,get_090,reference,id_recall,5,0.07726666666666668,0.07833333333333337,0.009886579006129726,0.06866666666666665,0.08400000000000003,5,0,0,6.295137263548154e-05,0.0625,7.815308674391918
stackoverflow,0.5,get_090,reference,false_accept_rate,5,0.0017333333333333337,0.0010000000000000009,0.0019635568633364184,0.0003333333333333336,0.0034666666666666665,4,0,1,0.11963495117254026,0.125,0.8827517887045575
stackoverflow,0.5,get_090,reference,false_reject_rate,5,-0.07726666666666668,-0.07833333333333337,0.009886579006129726,-0.08400000000000003,-0.06866666666666665,0,0,5,6.295137263548154e-05,0.0625,-7.815308674391918
stackoverflow,0.5,get_090,reference,effective_cluster_count,5,-22.4,-24.0,7.092249290598858,-27.6,-16.4,0,0,5,0.0021204417462401116,0.0625,-3.158377417682195
stackoverflow,0.5,get_095,reference,oos_f1,5,0.014723233754287279,0.015774999167363246,0.0018191407456862514,0.01307435089294826,0.015905528818845972,5,0,0,5.4811918299080726e-05,0.0625,8.093509965735553
stackoverflow,0.5,get_095,reference,f1_all,5,0.054124117498374,0.058015810695911496,0.007237764822179364,0.04816352469874145,0.05950898920733957,5,0,0,7.495163637446763e-05,0.0625,7.478015496236679
stackoverflow,0.5,get_095,reference,id_recall,5,0.05486666666666669,0.05833333333333335,0.007939353458143419,0.047866666666666655,0.06046666666666671,5,0,0,0.00010235025019607624,0.0625,6.910722259177136
stackoverflow,0.5,get_095,reference,false_accept_rate,5,0.0006666666666666666,0.00033333333333333305,0.0014907119849998597,-0.0004666666666666666,0.0018666666666666664,3,0,2,0.3739009663000589,0.5,0.4472135954999579
stackoverflow,0.5,get_095,reference,false_reject_rate,5,-0.05486666666666669,-0.05833333333333335,0.007939353458143419,-0.06046666666666671,-0.047866666666666655,0,0,5,0.00010235025019607624,0.0625,-6.910722259177136
stackoverflow,0.5,get_095,reference,effective_cluster_count,5,-26.6,-24.0,8.049844718999243,-33.4,-20.8,0,0,5,0.0017888759290623894,0.0625,-3.3044115667496894
stackoverflow,0.5,select_085,reference,oos_f1,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_085,reference,f1_all,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_085,reference,id_recall,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_085,reference,false_accept_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_085,reference,false_reject_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_085,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_095,reference,oos_f1,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_095,reference,f1_all,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_095,reference,id_recall,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_095,reference,false_accept_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_095,reference,false_reject_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_095,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_100,reference,oos_f1,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_100,reference,f1_all,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_100,reference,id_recall,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_100,reference,false_accept_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_100,reference,false_reject_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,select_100,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,min_get_10,reference,oos_f1,5,-0.001007001993619383,-0.0005623679753071764,0.0023340180194729816,-0.002889693284285011,0.0007456443809775726,2,0,3,0.3893062259776115,0.625,-0.4314456808892858
stackoverflow,0.5,min_get_10,reference,f1_all,5,-0.00488746869107517,-0.004014683292943411,0.008772476522068058,-0.011790681855045993,0.0017866194116237465,2,0,3,0.28082566781626245,0.4375,-0.5571367080641646
stackoverflow,0.5,min_get_10,reference,id_recall,5,-0.004666666666666664,-0.002666666666666706,0.007817359599705703,-0.011266666666666647,0.0010666666666666602,2,0,3,0.25283567584542066,0.4375,-0.5969620057957098
stackoverflow,0.5,min_get_10,reference,false_accept_rate,5,-0.0005333333333333333,-0.00033333333333333305,0.0008366600265340756,-0.0012666666666666666,-6.666666666666662e-05,0,2,3,0.22717687883017695,0.25,-0.6374552583116765
stackoverflow,0.5,min_get_10,reference,false_reject_rate,5,0.004666666666666664,0.002666666666666706,0.007817359599705703,-0.0010666666666666602,0.011266666666666647,3,0,2,0.25283567584542066,0.4375,0.5969620057957098
stackoverflow,0.5,min_get_10,reference,effective_cluster_count,5,6.4,8.0,6.730527468185536,1.2,11.4,4,0,1,0.10063070346689054,0.1875,0.9508912979334974
stackoverflow,0.5,min_get_20,reference,oos_f1,5,0.0019439006919225177,0.002479209395253923,0.0015348869277424654,0.0006583486912326685,0.0030006752273991745,4,0,1,0.04725241608744183,0.125,1.2664781077923675
stackoverflow,0.5,min_get_20,reference,f1_all,5,0.00915315076275841,0.01023456688602642,0.006024422836970624,0.004491001596767197,0.013701157288497657,5,0,0,0.02734403899099631,0.0625,1.51934069212198
stackoverflow,0.5,min_get_20,reference,id_recall,5,0.00853333333333337,0.010333333333333417,0.004896710914254377,0.004666666666666685,0.011933333333333374,5,0,0,0.017590214180150172,0.0625,1.7426663494658723
stackoverflow,0.5,min_get_20,reference,false_accept_rate,5,0.0007333333333333332,0.0006666666666666665,0.0010903618155864085,-0.0001333333333333334,0.001466666666666667,4,0,1,0.20704645695192825,0.3125,0.6725596245673172
stackoverflow,0.5,min_get_20,reference,false_reject_rate,5,-0.00853333333333337,-0.010333333333333417,0.004896710914254377,-0.011933333333333374,-0.004666666666666685,0,0,5,0.017590214180150172,0.0625,-1.7426663494658723
stackoverflow,0.5,min_get_20,reference,effective_cluster_count,5,13.8,15.0,6.6105975524153635,7.8,18.4,5,0,0,0.009533085311629413,0.0625,2.087557121815378
stackoverflow,0.5,min_select_5,reference,oos_f1,5,-0.001924028885254936,-0.002173340100509291,0.0010375645328823588,-0.0027447070087024627,-0.001103350761807409,0,0,5,0.014300859658645578,0.0625,-1.8543703300169438
stackoverflow,0.5,min_select_5,reference,f1_all,5,-0.007425515687685158,-0.009746735827204978,0.005022325815942068,-0.011245468815244353,-0.0034387456928563044,0,0,5,0.029764837049569524,0.0625,-1.478501387567248
stackoverflow,0.5,min_select_5,reference,id_recall,5,-0.007399999999999962,-0.0086666666666666,0.004009710435652134,-0.010533333333333283,-0.004266666666666641,0,0,5,0.014532800106935263,0.0625,-1.8455197996850954
stackoverflow,0.5,min_select_5,reference,false_accept_rate,5,-0.00013333333333333323,0.0,0.0001825741858350552,-0.00026666666666666646,0.0,0,3,2,0.1778078083562211,0.5,-0.7302967433402215
stackoverflow,0.5,min_select_5,reference,false_reject_rate,5,0.007399999999999962,0.0086666666666666,0.004009710435652134,0.004266666666666641,0.010533333333333283,5,0,0,0.014532800106935263,0.0625,1.8455197996850954
stackoverflow,0.5,min_select_5,reference,effective_cluster_count,5,85.4,85.0,2.9664793948382653,83.2,88.0,5,0,0,3.4885642622511083e-07,0.0625,28.788334127180438
stackoverflow,0.5,min_select_20,reference,oos_f1,5,-0.0015126908758012591,-0.0010930122096760586,0.0016457003120539397,-0.0027340061323083862,-0.0002913756192941319,1,0,4,0.10902696532112921,0.125,-0.9191776076856446
stackoverflow,0.5,min_select_20,reference,f1_all,5,-0.009308426299435513,-0.006813135515283231,0.008806019340718394,-0.016970832648534183,-0.0033761272754183834,0,0,5,0.0773550965621145,0.0625,-1.0570526749122642
stackoverflow,0.5,min_select_20,reference,id_recall,5,-0.007066666666666643,-0.006000000000000005,0.006588710883861234,-0.01260000000000001,-0.0023333333333332763,1,0,4,0.0744955111993976,0.125,-1.072541623275069
stackoverflow,0.5,min_select_20,reference,false_accept_rate,5,-0.0007999999999999997,-0.0006666666666666665,0.0006055300708194981,-0.0012666666666666664,-0.0003333333333333332,0,1,4,0.041794680456045286,0.125,-1.3211565181516327
stackoverflow,0.5,min_select_20,reference,false_reject_rate,5,0.007066666666666643,0.006000000000000005,0.006588710883861234,0.0023333333333332763,0.01260000000000001,4,0,1,0.0744955111993976,0.125,1.072541623275069
stackoverflow,0.5,min_select_20,reference,effective_cluster_count,5,-32.6,-29.0,7.76530746332687,-38.6,-26.6,0,0,5,0.0007174873704774512,0.0625,-4.198159590455323
stackoverflow,0.5,default_mean_std,reference,oos_f1,5,0.07286303049509987,0.07636122004925017,0.009225239158796016,0.06454912028954254,0.07750199834114294,5,0,0,6.0376362638436965e-05,0.0625,7.898226727881298
stackoverflow,0.5,default_mean_std,reference,f1_all,5,0.23608774795377233,0.24145538405560402,0.025418095917569956,0.21275355583450004,0.25407758309724254,5,0,0,3.175462495921744e-05,0.0625,9.2881759797979
stackoverflow,0.5,default_mean_std,reference,id_recall,5,0.27880000000000005,0.2843333333333333,0.030986197644184168,0.25093333333333334,0.3015333333333333,5,0,0,3.602418757306438e-05,0.0625,8.997554433798957
stackoverflow,0.5,default_mean_std,reference,false_accept_rate,5,0.0216,0.017333333333333333,0.010201851683776717,0.0156,0.030733333333333335,5,0,0,0.009074962641893662,0.0625,2.1172626959818435
stackoverflow,0.5,default_mean_std,reference,false_reject_rate,5,-0.27880000000000005,-0.2843333333333333,0.030986197644184168,-0.3015333333333333,-0.25093333333333334,0,0,5,3.602418757306438e-05,0.0625,-8.997554433798957
stackoverflow,0.5,default_mean_std,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.5,default_mahalanobis_mean,reference,oos_f1,5,-0.0051348224336414065,-0.004856596861544826,0.003084094430164482,-0.007325789956848805,-0.0026733402781733417,0,0,5,0.02042260362482135,0.0625,-1.6649368396179602
stackoverflow,0.5,default_mahalanobis_mean,reference,f1_all,5,-0.02588869056736811,-0.025528859921725988,0.01367824933236328,-0.036942346138512015,-0.014290206905905156,0,0,5,0.013346703364216835,0.0625,-1.892690353736603
stackoverflow,0.5,default_mahalanobis_mean,reference,id_recall,5,-0.022733333333333293,-0.023333333333333317,0.011870598599527821,-0.0313333333333333,-0.012333333333333262,0,0,5,0.012824383136310506,0.0625,-1.915095784153426
stackoverflow,0.5,default_mahalanobis_mean,reference,false_accept_rate,5,-0.0019333333333333331,-0.002333333333333333,0.0014414498873626432,-0.0029999999999999996,-0.0007333333333333332,0,1,4,0.03997709562505006,0.125,-1.341242141182353
stackoverflow,0.5,default_mahalanobis_mean,reference,false_reject_rate,5,0.022733333333333293,0.023333333333333317,0.011870598599527821,0.012333333333333262,0.0313333333333333,5,0,0,0.012824383136310506,0.0625,1.915095784153426
stackoverflow,0.5,default_mahalanobis_mean,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,get_085,reference,oos_f1,5,0.017095875077905442,0.015305293088234917,0.0038868090622490685,0.01434039982627966,0.020556805904171638,5,0,0,0.0005993283871566763,0.0625,4.398434500925307
stackoverflow,0.75,get_085,reference,f1_all,5,0.057896400577849685,0.06300528788254645,0.015843094881845182,0.044258077574895624,0.06939655677822268,5,0,0,0.0012212426828713803,0.0625,3.654361790397024
stackoverflow,0.75,get_085,reference,id_recall,5,0.057466666666666666,0.06022222222222218,0.012025282009475158,0.04737777777777781,0.06635555555555554,5,0,0,0.0004344985734934421,0.0625,4.778820706357371
stackoverflow,0.75,get_085,reference,false_accept_rate,5,0.0048000000000000004,0.002666666666666667,0.007278583500776629,0.0002666666666666665,0.011466666666666665,4,0,1,0.21433383159080227,0.1875,0.6594689749025806
stackoverflow,0.75,get_085,reference,false_reject_rate,5,-0.057466666666666666,-0.06022222222222218,0.012025282009475158,-0.06635555555555554,-0.04737777777777781,0,0,5,0.0004344985734934421,0.0625,-4.778820706357371
stackoverflow,0.75,get_085,reference,effective_cluster_count,5,-46.8,-47.0,2.2803508501982757,-48.6,-45.0,0,0,5,1.3485311465032102e-06,0.0625,-20.523157651784484
stackoverflow,0.75,get_090,reference,oos_f1,5,0.023203338708239773,0.021472525867315906,0.00281052838661329,0.021258626279954552,0.02571554496226993,5,0,0,5.06655738794657e-05,0.0625,8.25586349483557
stackoverflow,0.75,get_090,reference,f1_all,5,0.08169872058371196,0.08359763899014866,0.00781860395762256,0.07529446544085212,0.08754547092349095,5,0,0,1.9887594295044313e-05,0.0625,10.44927214967344
stackoverflow,0.75,get_090,reference,id_recall,5,0.07546666666666668,0.07822222222222219,0.006787061037803031,0.06986666666666672,0.08053333333333335,5,0,0,1.553275488687313e-05,0.0625,11.119196695937658
stackoverflow,0.75,get_090,reference,false_accept_rate,5,0.004933333333333333,0.004,0.004462186808181737,0.0024000000000000002,0.008933333333333335,5,0,0,0.06878661815718087,0.0625,1.105586463634314
stackoverflow,0.75,get_090,reference,false_reject_rate,5,-0.07546666666666668,-0.07822222222222219,0.006787061037803031,-0.08053333333333335,-0.06986666666666672,0,0,5,1.553275488687313e-05,0.0625,-11.119196695937658
stackoverflow,0.75,get_090,reference,effective_cluster_count,5,-29.0,-28.0,2.449489742783178,-31.0,-27.2,0,0,5,1.210045740681757e-05,0.0625,-11.839200423452029
stackoverflow,0.75,get_095,reference,oos_f1,5,0.013057719474125373,0.014031476997578729,0.00256987525099613,0.011051185417407183,0.015064253530843563,5,0,0,0.000342205802042211,0.0625,5.081071335686029
stackoverflow,0.75,get_095,reference,f1_all,5,0.046422308404570255,0.05012028812972191,0.008777445114950117,0.039616529284653,0.05322808752448751,5,0,0,0.00029265342903421856,0.0625,5.288817850367621
stackoverflow,0.75,get_095,reference,id_recall,5,0.04253333333333333,0.045777777777777806,0.0074446102800765955,0.03680000000000001,0.04826666666666666,5,0,0,0.00021633495926274196,0.0625,5.7133055637797225
stackoverflow,0.75,get_095,reference,false_accept_rate,5,0.002,0.002,0.0006666666666666669,0.0014666666666666667,0.002533333333333334,5,0,0,0.0025702607653999357,0.0625,2.999999999999999
stackoverflow,0.75,get_095,reference,false_reject_rate,5,-0.04253333333333333,-0.045777777777777806,0.0074446102800765955,-0.04826666666666666,-0.03680000000000001,0,0,5,0.00021633495926274196,0.0625,-5.7133055637797225
stackoverflow,0.75,get_095,reference,effective_cluster_count,5,-29.8,-28.0,4.868264577855235,-33.6,-26.0,0,0,5,0.00016502315135629258,0.0625,-6.121277823632319
stackoverflow,0.75,select_085,reference,oos_f1,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_085,reference,f1_all,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_085,reference,id_recall,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_085,reference,false_accept_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_085,reference,false_reject_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_085,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_095,reference,oos_f1,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_095,reference,f1_all,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_095,reference,id_recall,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_095,reference,false_accept_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_095,reference,false_reject_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_095,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_100,reference,oos_f1,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_100,reference,f1_all,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_100,reference,id_recall,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_100,reference,false_accept_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_100,reference,false_reject_rate,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,select_100,reference,effective_cluster_count,5,0.0,0.0,0.0,0.0,0.0,0,5,0,nan,1.0,0.0
stackoverflow,0.75,min_get_10,reference,oos_f1,5,-0.0016557888340320126,-0.0019580984669929635,0.0021638606714076488,-0.003048385540111498,0.0001904410573540294,1,0,4,0.1622426519102613,0.3125,-0.7652012238638627
stackoverflow,0.75,min_get_10,reference,f1_all,5,-0.0038738154932982383,-0.006759415507338995,0.010560834207395666,-0.010191219231805104,0.005725533661267812,1,0,4,0.4581588212962626,0.625,-0.3668096115537385
