dataset,kir,variant,n_seeds,mean_oos_f1,std_oos_f1,mean_oos_precision,std_oos_precision,mean_oos_recall,std_oos_recall,mean_f1_all,std_f1_all,mean_f1_u,std_f1_u,mean_f1_k,std_f1_k,mean_accuracy,std_accuracy,mean_id_recall,std_id_recall,mean_auroc,std_auroc,mean_aupr_oos,std_aupr_oos,mean_fpr95,std_fpr95,mean_false_accept_rate,std_false_accept_rate,mean_false_reject_rate,std_false_reject_rate,mean_effective_cluster_count,std_effective_cluster_count,mean_minimum_cluster_size,std_minimum_cluster_size,mean_scoring_seconds,std_scoring_seconds,mean_samples_per_second,std_samples_per_second,mean_selected_balls,std_selected_balls,mean_filtered_balls,std_filtered_balls,mean_mean_balls_per_intent,std_mean_balls_per_intent,mean_mean_ball_radius,std_mean_ball_radius,mean_delta_vs_reference_oos_f1,std_delta_vs_reference_oos_f1,mean_delta_vs_single_oos_f1,std_delta_vs_single_oos_f1,mean_delta_vs_reference_false_accept_rate,std_delta_vs_reference_false_accept_rate,mean_delta_vs_single_false_accept_rate,std_delta_vs_single_false_accept_rate
clinc150,0.5,min_select_20,5,0.8089051644745695,0.0037146418009407324,0.6831030403242441,0.005415312230125998,0.991536231884058,0.0014405534654827977,0.42219359032588477,0.023170287442957203,0.8089051644745695,0.0037146418009407324,0.4170374360039023,0.023431092893323076,0.716,0.007033315610030473,0.29457777777777777,0.017964024405447296,0.8559869887278582,0.008829779703982651,0.861098774038066,0.01270983508413394,0.3977777777777778,0.024559326005148444,0.008463768115942029,0.0014405534654828034,0.7054222222222222,0.017964024405447296,87.6,5.224940191045253,20.2,0.4472135954999579,1.5062412812025285,0.22352166545599955,3848.6244221506213,546.0836041721775,87.6,5.224940191045253,756.4,67.75913222584835,1.2404668010832394,0.043646642910077006,0.6131613965959984,0.0025430618016448136,-0.004289937160031787,0.0015106310534248914,-0.08052814120806981,0.003405483976807117,-0.0005797101449275362,0.0008450654920065656,-0.07971014492753623,0.0033802619680262584
clinc150,0.5,min_select_5,5,0.8152157878272014,0.0031561296251718805,0.6922308684014417,0.004466408745153524,0.9913623188405797,0.0014836503063269289,0.46039788650647334,0.01856664342805511,0.8152157878272014,0.0031561296251718805,0.4556669811555302,0.01877309382493901,0.7271929824561403,0.005962331743146124,0.32408888888888887,0.014150513666896933,0.8809796328502415,0.00786903648315208,0.8852207822899476,0.008621232688777803,0.3595555555555555,0.024028789317179146,0.00863768115942029,0.001483650306326925,0.6759111111111111,0.014150513666896933,235.4,14.484474446799926,5.0,0.0,2.18109733100282,0.1886699005121823,2629.6165882652085,234.87230622140353,235.4,14.484474446799926,608.6,54.752168906811356,3.1386666666666665,0.19312632595733242,0.5642475780905476,0.003774455559324476,0.0020206861926002073,0.0007593585595694442,-0.07421751785543781,0.0033491816345898673,-0.00040579710144927547,0.00048502030523714563,-0.07953623188405798,0.0037040257508938836
clinc150,0.5,select_085,5,0.8131951016346013,0.0029937394053626528,0.6895178408867404,0.004262640291582469,0.9909565217391304,0.0015255301295003906,0.44953800389890197,0.017795263450771044,0.8131951016346013,0.0029937394053626528,0.44468924259575926,0.01799368536208094,0.7237894736842105,0.005768969538955559,0.3157333333333333,0.013693649965685416,0.8764096876006441,0.007663174447065298,0.8832486853189302,0.00819012602665887,0.36808888888888885,0.01995402122287543,0.009043478260869566,0.0015255301295003792,0.6842666666666666,0.013693649965685416,135.2,9.418067742376882,10.0,0.0,1.7520572534063832,0.15827412816860859,3276.1732478687686,316.93385712984247,135.2,9.418067742376882,708.8,65.3008422610306,1.8166486486486488,0.11501033713505145,0.5942227759572641,0.004412209166887107,0.0,0.0,-0.07623820404803802,0.00394647230969502,0.0,0.0,-0.0791304347826087,0.004160202925915167
clinc150,0.5,select_095,5,0.8131951016346013,0.0029937394053626528,0.6895178408867404,0.004262640291582469,0.9909565217391304,0.0015255301295003906,0.44953800389890197,0.017795263450771044,0.8131951016346013,0.0029937394053626528,0.44468924259575926,0.01799368536208094,0.7237894736842105,0.005768969538955559,0.3157333333333333,0.013693649965685416,0.8764096876006441,0.007663174447065298,0.8832486853189302,0.00819012602665887,0.36808888888888885,0.01995402122287543,0.009043478260869566,0.0015255301295003792,0.6842666666666666,0.013693649965685416,135.2,9.418067742376882,10.0,0.0,6.327066733210813,10.25747666880192,2674.018571738413,1376.7672970203137,135.2,9.418067742376882,708.8,65.3008422610306,1.8166486486486488,0.11501033713505145,0.5942227759572641,0.004412209166887107,0.0,0.0,-0.07623820404803802,0.00394647230969502,0.0,0.0,-0.0791304347826087,0.004160202925915167
clinc150,0.5,select_100,5,0.8131951016346013,0.0029937394053626528,0.6895178408867404,0.004262640291582469,0.9909565217391304,0.0015255301295003906,0.44953800389890197,0.017795263450771044,0.8131951016346013,0.0029937394053626528,0.44468924259575926,0.01799368536208094,0.7237894736842105,0.005768969538955559,0.3157333333333333,0.013693649965685416,0.8764096876006441,0.007663174447065298,0.8832486853189302,0.00819012602665887,0.36808888888888885,0.01995402122287543,0.009043478260869566,0.0015255301295003792,0.6842666666666666,0.013693649965685416,135.2,9.418067742376882,10.0,0.0,6.425622977607418,10.517133589585551,2848.000891523087,1640.3035569288397,135.2,9.418067742376882,708.8,65.3008422610306,1.8166486486486488,0.11501033713505145,0.5942227759572641,0.004412209166887107,0.0,0.0,-0.07623820404803802,0.00394647230969502,0.0,0.0,-0.0791304347826087,0.004160202925915167
clinc150,0.75,default_mahalanobis_mean,5,0.6496554795314411,0.0022598260604637815,0.4822449068468468,0.002637426560062688,0.9951282051282051,0.0022734078766274085,0.3730384781574346,0.010662834631476993,0.6496554795314411,0.0022598260604637815,0.37056868350230954,0.01073928966159884,0.5585263157894736,0.0048279095240509745,0.25589285714285714,0.008619142166016561,0.8838877187627189,0.018280793137705195,0.8063645650564718,0.03182650875716853,0.3744642857142857,0.026160358765664866,0.004871794871794872,0.0022734078766274163,0.7441071428571429,0.008619142166016561,207.4,4.722287581247038,10.0,0.0,1.8027786958031355,0.2915234466620274,3226.1017803439254,497.8580260497732,207.4,4.722287581247038,1382.6,66.56801033529544,1.8786705137163853,0.04266591172069488,0.57934443579999,0.004587949819324988,-0.009659943519268088,0.002640794336475867,-0.16781020168969915,0.006440858666243235,-0.0034188034188034192,0.0020044511794117224,-0.09615384615384615,0.007566637269070843
clinc150,0.75,default_mean_std,5,0.7447286172357581,0.0064033393448947925,0.6041518443835733,0.009930052773801698,0.9707692307692307,0.004667715357577128,0.6660595353146919,0.019813957234673822,0.7447286172357581,0.0064033393448947925,0.6653571327975395,0.01993567322075476,0.7215087719298245,0.010118260403746795,0.5567261904761904,0.020284654077481427,0.8949945054945054,0.007658869509402546,0.8045693851608535,0.015212965506614023,0.3349404761904762,0.012774411404628159,0.029230769230769234,0.004667715357577144,0.4432738095238095,0.02028465407748143,207.4,4.722287581247038,10.0,0.0,1.2600347348023206,0.07164220270021501,4535.360636834511,256.8343705552329,207.4,4.722287581247038,1382.6,66.56801033529544,1.8786705137163853,0.04266591172069488,0.57934443579999,0.004587949819324988,0.08541319418504904,0.0035730181129845864,-0.07273706398538202,0.007513710790335293,0.020940170940170942,0.005047440944879365,-0.07179487179487179,0.00959875104496419
clinc150,0.75,get_085,5,0.6575897445485852,0.005593797193088836,0.491844797859775,0.0057236529902053935,0.9918803418803419,0.004681389380386064,0.3969631384037438,0.02033502676107606,0.6575897445485852,0.005593797193088836,0.39463611513459346,0.020468753999502355,0.574280701754386,0.009567115628369859,0.2861904761904762,0.015375127896155178,0.8237541971916972,0.017466028738166346,0.686246230666163,0.02008510166926263,0.44208333333333333,0.03738028889311084,0.00811965811965812,0.0046813893803860345,0.7138095238095238,0.015375127896155178,167.0,9.82344135219425,10.0,0.0,1.8494961882010101,1.133051026091718,4091.9612373940518,2095.2537829903613,167.0,9.82344135219425,947.0,87.7866732482784,1.6983846544047192,0.10259130674962395,0.6034609226042523,0.009072772711876672,-0.0017256785021239728,0.0069056686798218,-0.15987593667255504,0.010642890341823334,-0.00017094017094017086,0.003263010114328389,-0.09290598290598291,0.009510827537908592
clinc150,0.75,get_090,5,0.6738098836903332,0.0019545958034957915,0.5106688887397473,0.0030936275307132553,0.9901709401709402,0.004410206718066327,0.4705401826927341,0.012569766451343388,0.6738098836903332,0.0019545958034957915,0.46872527464811264,0.012666907833873288,0.604701754385965,0.004849853957623888,0.33916666666666667,0.010736171430455408,0.8776780881155881,0.016507025716085883,0.7801305279195977,0.027218102238191332,0.3679761904761905,0.03335365558230384,0.00982905982905983,0.0044102067180663024,0.6608333333333334,0.010736171430455408,208.2,6.534523701081817,10.0,0.0,1.8942944588139654,0.9272929924581368,3606.746132888201,1538.701428224546,208.2,6.534523701081817,1079.0,39.465174521342234,1.8624356499356498,0.06505912141153104,0.599750347679374,0.005828603964691936,0.014494460639624118,0.0030047733147350597,-0.14365579753080696,0.006471038394237219,0.0015384615384615391,0.003386600471138283,-0.0911965811965812,0.009644305982518014
clinc150,0.75,get_095,5,0.6656409379763442,0.002144933035518032,0.5009438266853747,0.0027398945070879954,0.9917094017094017,0.0031779474260817337,0.44085173978595416,0.011751592741121026,0.6656409379763442,0.002144933035518032,0.43884469337354004,0.011839878905698091,0.5896491228070175,0.004969900166391336,0.3119047619047619,0.008896270939068494,0.8705085978835978,0.014205765440142532,0.7644403839309476,0.02297476099107328,0.3653571428571428,0.026461831548696052,0.00829059829059829,0.0031779474260817445,0.6880952380952381,0.008896270939068494,198.2,7.854934754662192,10.0,0.0,1.7952275892021134,0.87853552748836,3789.742534465249,1572.7644129553648,198.2,7.854934754662192,1257.2,55.41389717390395,1.7823037323037323,0.06806506191937374,0.5882759352832914,0.003419870835627541,0.006325514925634978,0.002201348942600911,-0.15182474324479608,0.006875297692284471,0.0,0.002702801418947333,-0.09273504273504274,0.008594951009025114
clinc150,0.75,min_get_10,5,0.6582452206309319,0.004389587724940744,0.49234462208757535,0.004811791965689767,0.9928205128205129,0.0024061005573092647,0.41238500940640305,0.018000491439707167,0.6582452206309319,0.004389587724940744,0.41018982894904116,0.018123282688684034,0.5757543859649122,0.008069603335938145,0.2869642857142857,0.013739560044050952,0.8673311965811965,0.012214018016292474,0.7608925704411107,0.01636950584203528,0.36696428571428574,0.026236093930243367,0.007179487179487179,0.002406100557309273,0.7130357142857143,0.013739560044050952,218.4,9.071934744033381,10.0,0.0,2.0077883743913842,1.0059965650516383,3423.061228647885,1462.7609355134618,218.4,9.071934744033381,1092.2,44.71800532224129,1.9637498537498537,0.07173539879028461,0.577673746164707,0.006926939301196271,-0.001070202419777133,0.0017260351535376473,-0.1592204605902082,0.005324608269489527,-0.0011111111111111113,0.0014044168141158105,-0.09384615384615384,0.00692123010082415
clinc150,0.75,min_get_20,5,0.6626023885150933,0.004474016015565641,0.49713068199851546,0.004945721633187333,0.9932478632478633,0.0035678002503832015,0.4279947432545157,0.01745745918718149,0.6626023885150933,0.004474016015565641,0.4259000321361177,0.017576724173666434,0.5830526315789474,0.007948743152080906,0.3001785714285714,0.014107268434241167,0.8738785866910866,0.009655980396262153,0.7741737115792475,0.019480365756259138,0.36291666666666667,0.013009731661868819,0.006752136752136753,0.003567800250383214,0.6998214285714286,0.014107268434241167,207.8,5.167204273105526,10.0,0.0,1.9458879954181612,1.0496917998261055,3650.0909414071807,1688.9194365998708,207.8,5.167204273105526,889.0,26.42915057280502,1.872072072072072,0.046551389847797525,0.5908842487768255,0.005644247278025318,0.003286965464384184,0.001345074196548691,-0.15486329270604687,0.006595789772595723,-0.0015384615384615382,0.00212818796546816,-0.09427350427350427,0.008485892604341901
clinc150,0.75,min_select_20,5,0.6516246808243603,0.00287383185374785,0.48492817497301016,0.003094679767765694,0.992991452991453,0.003958473906635682,0.3812613971680808,0.01376347298018988,0.6516246808243603,0.00287383185374785,0.3788474392782925,0.013863251988914027,0.5631929824561404,0.005613212659057349,0.2654166666666667,0.009756731352729914,0.8330858262108262,0.012408264416117648,0.6982843240873386,0.021422027760448038,0.41238095238095235,0.021168226682026964,0.007008547008547009,0.003958473906635696,0.7345833333333334,0.009756731352729914,122.6,2.5099800796022267,20.0,0.0,0.8065030963975005,0.030390825827159375,7075.580631736809,266.49762287165635,122.6,2.5099800796022267,1467.4,67.25548304785269,1.2338193009162428,0.03234677279112361,0.5966058035591123,0.0022706171978273196,-0.007690742226348824,0.0015331800356367037,-0.1658410003967799,0.007135705926286936,-0.0012820512820512823,0.001934911354302867,-0.09401709401709402,0.008913099835305216
clinc150,0.75,min_select_5,5,0.661544350628238,0.0036123289041220777,0.4964691820943064,0.0038476923476650554,0.9911111111111112,0.0037790924734075327,0.4292970668312851,0.013493872850408116,0.661544350628238,0.0036123289041220777,0.4272234303688123,0.013584890255111033,0.5825263157894737,0.00646581083521995,0.29988095238095236,0.01082859001338609,0.8664529914529915,0.00872246379363407,0.7511466701601812,0.011867012149326396,0.3704761904761905,0.019554047069666198,0.008888888888888889,0.003779092473407546,0.7001190476190476,0.01082859001338609,398.2,10.825894882179487,5.0,0.0,2.896071414393373,0.9984913654027001,2163.402587529662,715.207807421996,398.2,10.825894882179487,1191.8,56.5305227288763,3.555357142857143,0.09665977573374543,0.5460767720078026,0.004047413101469239,0.0022289275775289052,0.0010622580104824983,-0.15592133059290217,0.007372070680469241,0.0005982905982905984,0.0010726410596590716,-0.09213675213675214,0.007860227959674922
clinc150,0.75,select_085,5,0.6593154230507091,0.0041875520903020096,0.4938153613422811,0.004416911239345071,0.9917094017094017,0.0033595288900911927,0.4179709109786165,0.015527783903498838,0.6593154230507091,0.0041875520903020096,0.41581604926368704,0.015630168685979395,0.5781754385964912,0.007475825407796428,0.29196428571428573,0.012156927538988163,0.8643049450549449,0.011809260686572367,0.7520503201772899,0.015884241704918207,0.3717261904761905,0.02186132954767016,0.00829059829059829,0.0033595288900912044,0.7080357142857142,0.012156927538988163,207.4,4.722287581247038,10.0,0.0,1.9642939265933819,0.8432210904197547,3374.17517556465,1400.9534496573515,207.4,4.722287581247038,1382.6,66.56801033529544,1.8786705137163853,0.04266591172069488,0.57934443579999,0.004587949819324988,0.0,0.0,-0.15815025817043107,0.006734923933322793,0.0,0.0,-0.09273504273504274,0.007451109305197731
clinc150,0.75,select_095,5,0.6593154230507091,0.0041875520903020096,0.4938153613422811,0.004416911239345071,0.9917094017094017,0.0033595288900911927,0.4179709109786165,0.015527783903498838,0.6593154230507091,0.0041875520903020096,0.41581604926368704,0.015630168685979395,0.5781754385964912,0.007475825407796428,0.29196428571428573,0.012156927538988163,0.8643049450549449,0.011809260686572367,0.7520503201772899,0.015884241704918207,0.3717261904761905,0.02186132954767016,0.00829059829059829,0.0033595288900912044,0.7080357142857142,0.012156927538988163,207.4,4.722287581247038,10.0,0.0,1.9588896398083306,0.8859939673211584,3397.2964597702507,1362.543053005105,207.4,4.722287581247038,1382.6,66.56801033529544,1.8786705137163853,0.04266591172069488,0.57934443579999,0.004587949819324988,0.0,0.0,-0.15815025817043107,0.006734923933322793,0.0,0.0,-0.09273504273504274,0.007451109305197731
clinc150,0.75,select_100,5,0.6593154230507091,0.0041875520903020096,0.4938153613422811,0.004416911239345071,0.9917094017094017,0.0033595288900911927,0.4179709109786165,0.015527783903498838,0.6593154230507091,0.0041875520903020096,0.41581604926368704,0.015630168685979395,0.5781754385964912,0.007475825407796428,0.29196428571428573,0.012156927538988163,0.8643049450549449,0.011809260686572367,0.7520503201772899,0.015884241704918207,0.3717261904761905,0.02186132954767016,0.00829059829059829,0.0033595288900912044,0.7080357142857142,0.012156927538988163,207.4,4.722287581247038,10.0,0.0,2.020768540399149,0.9501202815015148,3331.828017136692,1369.852455667899,207.4,4.722287581247038,1382.6,66.56801033529544,1.8786705137163853,0.04266591172069488,0.57934443579999,0.004587949819324988,0.0,0.0,-0.15815025817043107,0.006734923933322793,0.0,0.0,-0.09273504273504274,0.007451109305197731
stackoverflow,0.25,default_mahalanobis_mean,5,0.8951528892121434,0.005191147201321058,0.8134746543736819,0.008057021566353705,0.9951111111111111,0.0038135560670512253,0.5301341432814476,0.03412687987393241,0.8951528892121434,0.005191147201321058,0.45713039409530837,0.040058068816439904,0.8249666666666666,0.00939444280176079,0.31520000000000004,0.036041334295191914,0.9093220740740741,0.010710613889386468,0.9567025986169215,0.01059212662878685,0.3036,0.017111399708965944,0.004888888888888889,0.0038135560670512253,0.6848,0.036041334295191914,37.4,6.730527468185536,10.0,0.0,0.4422810797928832,0.12226857115385951,14427.197683719796,4006.8329498648664,37.4,6.730527468185536,309.4,80.36977043640226,7.4799999999999995,1.3461054936371073,0.7772542024649505,0.02329650389344336,0.0007528322672978094,0.0016287563985269086,0.0003321362099117264,0.039346421294346394,-0.004488888888888889,0.0020691741061306273,-0.14466666666666667,0.07096286631092158
stackoverflow,0.25,default_mean_std,5,0.9231543087284908,0.0028838706892542598,0.8869420577370981,0.014973005715870909,0.9629333333333333,0.01784874723272692,0.7525788030288574,0.03553754259986294,0.9231543087284908,0.0028838706892542598,0.7184637018889307,0.042617915796701135,0.8789,0.0049533938982389576,0.6302666666666668,0.0614122680469193,0.8926677925925925,0.017245927617138605,0.940782303724594,0.014863715717509461,0.31893333333333335,0.018971323388501694,0.037066666666666664,0.017848747232726943,0.36973333333333336,0.06141226804691932,37.4,6.730527468185536,10.0,0.0,0.4102806679788046,0.11618741446843277,15714.327674094422,4852.191092247628,37.4,6.730527468185536,309.4,80.36977043640226,7.4799999999999995,1.3461054936371073,0.7772542024649505,0.02329650389344336,0.028754251783645192,0.0047447980094165445,0.028333555726259108,0.03993306373605298,0.027688888888888884,0.014520823702106375,-0.11248888888888889,0.08049912199505849
stackoverflow,0.25,get_085,5,0.8932146695133272,0.016891046578355214,0.8145263370192681,0.0318543313072441,0.9896,0.006502421201481875,0.5004917231501741,0.14794159588980627,0.8932146695133272,0.016891046578355214,0.42194713387754357,0.174194096861861,0.8215333333333333,0.03224330249145632,0.3189333333333333,0.14498858192591887,0.7724024296296296,0.10511863341509597,0.8758927705734741,0.06410543517380826,0.508,0.11504491876364352,0.010400000000000001,0.006502421201481913,0.6810666666666667,0.14498858192591887,17.0,7.314369419163897,10.8,0.8366600265340756,0.22785169979324565,0.10808193325099104,31492.798091480152,14307.77755783004,17.0,7.314369419163897,121.2,43.464928390600164,4.17,1.1009087155618307,0.8199829748753895,0.021302464949210724,-0.0011853874315184588,0.012575296453914555,-0.0016060834889045418,0.04448974991903076,0.0010222222222222225,0.008701638840960852,-0.13915555555555553,0.06773284485096531
stackoverflow,0.25,get_090,5,0.9092108507679495,0.005265758280076161,0.8442571119923669,0.012279991625270445,0.9851555555555555,0.005540869477609212,0.6455021241795592,0.046117616512797964,0.9092108507679495,0.005265758280076161,0.5927603788618813,0.0543555684392954,0.8519333333333334,0.010128068807910895,0.454,0.05403908050866723,0.8790141333333332,0.02279573938979766,0.93425173712694,0.0149597526900381,0.3436,0.059975180051603204,0.014844444444444443,0.005540869477609199,0.546,0.054039080508667243,25.0,7.314369419163897,10.0,0.0,0.2808676219894551,0.05870373068233711,22354.87068924409,5980.250195897021,25.0,7.314369419163897,177.0,66.64833081180653,5.0,1.4628738838327795,0.8200766952661839,0.012797116066569558,0.014810793823103774,0.0051005045999935545,0.014390097765717692,0.037122753638486786,0.0054666666666666665,0.003939668470102654,-0.13471111111111111,0.07104622039277506
stackoverflow,0.25,get_095,5,0.9040663525509169,0.0033659129887402993,0.8321050436655868,0.007974020397736469,0.9897333333333334,0.004738599053270296,0.6049275451335756,0.033463926631129855,0.9040663525509169,0.0033659129887402993,0.5450997836501074,0.039597493279471666,0.8421,0.0065855481506434934,0.4005333333333333,0.03662846494796694,0.8763503703703703,0.0207095298082288,0.9329047837576578,0.015078217571132115,0.3428,0.05303960784168752,0.010266666666666667,0.004738599053270315,0.5994666666666667,0.03662846494796694,27.2,6.97853852894716,10.0,0.0,0.2837847343762405,0.10756922469659345,23195.829610577028,6919.267762466105,27.2,6.97853852894716,236.8,74.31487065184194,5.4399999999999995,1.395707705789432,0.8050346274281525,0.010354282108348491,0.009666295606071306,0.004889320952023426,0.009245599548685224,0.03790795241089843,0.0008888888888888893,0.0011967032904743342,-0.13928888888888888,0.0716737119706683
stackoverflow,0.25,min_get_10,5,0.8953085900320529,0.005739565968257812,0.8164195424135426,0.009794411610719402,0.9911555555555556,0.004398091617570416,0.5455697529309724,0.04178828003727292,0.8953085900320529,0.005739565968257812,0.4756219855107564,0.04912956002188721,0.8258666666666666,0.010417933256329377,0.33093333333333336,0.044198039172192546,0.8708348444444445,0.018369529256550617,0.9286738092672516,0.013429649789322918,0.3632,0.04009821276150181,0.008844444444444443,0.004398091617570422,0.6690666666666667,0.044198039172192546,43.0,9.848857801796104,10.0,0.0,0.36259755060309545,0.11619244529881302,17964.377845371928,5626.890439109415,43.0,9.848857801796104,205.6,46.40905084140377,8.6,1.9697715603592205,0.780638877478375,0.018023898553008767,0.0009085330872073527,0.0013398834371119773,0.0004878370298212698,0.04007922892527063,-0.0005333333333333334,0.001528333232359947,-0.1407111111111111,0.07150315541686186
stackoverflow,0.25,min_get_20,5,0.8972298584929206,0.004713239507372774,0.8198893526068443,0.008858049800945615,0.9907555555555556,0.003753516869402449,0.5601879291015053,0.03751038351641353,0.8972298584929206,0.004713239507372774,0.49277954322322215,0.04416389695672045,0.8294,0.008855004862286164,0.3466666666666666,0.04022437072223753,0.8723270222222222,0.013426540525028527,0.9285426367584713,0.008643826463488725,0.3674666666666667,0.03940501942082451,0.009244444444444444,0.003753516869402466,0.6533333333333333,0.04022437072223753,42.8,8.25832912882503,10.0,0.0,0.3950318548013456,0.16027416469987127,17131.239003805385,6002.550846384621,42.8,8.25832912882503,122.8,32.934784043621725,8.56,1.6516658257650065,0.7865919360400427,0.02220770502159917,0.002829801548074995,0.0020492003001566636,0.002409105490688912,0.03856813356496566,-0.00013333333333333304,0.0029506224495021672,-0.1403111111111111,0.07026450906800603
stackoverflow,0.25,min_select_20,5,0.8948681982258165,0.006068456319646669,0.815679848179468,0.010780465287612624,0.9911999999999999,0.005878607376867243,0.5408350048942169,0.04769553370842785,0.8948681982258165,0.006068456319646669,0.470028366227897,0.05618743396070741,0.8250666666666667,0.011166417907676978,0.3274666666666667,0.0494399748291917,0.8770519111111111,0.012384374855025776,0.9317755961407655,0.009911977626617266,0.34786666666666666,0.038730980995695025,0.0088,0.0058786073768672484,0.6725333333333333,0.0494399748291917,20.0,4.301162633521313,21.0,1.224744871391589,0.33331043157959356,0.10570818979719034,19633.491474350023,6779.355056972856,20.0,4.301162633521313,326.8,83.3378665433667,4.15,0.6910137480542627,0.7852548043606145,0.024856321240985874,0.00046814128097096843,0.0006365651995557669,4.744522358488545e-05,0.039411966622700904,-0.0005777777777777775,0.0005794846582402362,-0.14075555555555558,0.0728988136874465
stackoverflow,0.25,min_select_5,5,0.8943741336502239,0.005996326614421908,0.8151863248249882,0.010743467759257776,0.990711111111111,0.005164933998598294,0.5408423081645481,0.04584538154888791,0.8943741336502239,0.005996326614421908,0.4701359430674129,0.05393970727012316,0.8243,0.011142012585006567,0.3256,0.04919033328702795,0.8679300148148148,0.01880084899130793,0.9281007716733385,0.011859632445770556,0.3814666666666667,0.020124059674374303,0.009288888888888888,0.005164933998598293,0.6744,0.04919033328702795,73.4,17.515707236649053,5.0,0.0,0.6804693138226867,0.28242629981745987,10019.51528056629,3769.570664932969,73.4,17.515707236649053,273.4,68.56238035541065,14.680000000000001,3.5031414473298104,0.7625018789547511,0.019958572018934057,-2.5923294621632564e-05,0.0007165614634992671,-0.0004466193520077155,0.03951813957883528,-8.888888888888887e-05,0.0005577733510227181,-0.14026666666666668,0.07209825257723905
stackoverflow,0.25,select_085,5,0.8944000569448456,0.005949655171098951,0.8152886198276486,0.010605285540136403,0.9906222222222223,0.005384935548750561,0.540703865522772,0.0463381978530514,0.8944000569448456,0.005949655171098951,0.4699646272383573,0.05456022850638987,0.8243333333333334,0.011034667593040079,0.3261333333333333,0.04848688253309115,0.8672337777777779,0.021979970916551548,0.9256037956668599,0.016348535218525487,0.37426666666666664,0.020691383069609773,0.009377777777777778,0.005384935548750563,0.6738666666666667,0.04848688253309115,37.4,6.730527468185536,10.0,0.0,0.3766860115923919,0.07223726455058187,16331.152573236637,2642.336851218787,37.4,6.730527468185536,309.4,80.36977043640226,7.4799999999999995,1.3461054936371073,0.7772542024649505,0.02329650389344336,0.0,0.0,-0.00042069605738608294,0.03970101278565108,0.0,0.0,-0.1401777777777778,0.07236693194758344
stackoverflow,0.25,select_095,5,0.8944000569448456,0.005949655171098951,0.8152886198276486,0.010605285540136403,0.9906222222222223,0.005384935548750561,0.540703865522772,0.0463381978530514,0.8944000569448456,0.005949655171098951,0.4699646272383573,0.05456022850638987,0.8243333333333334,0.011034667593040079,0.3261333333333333,0.04848688253309115,0.8672337777777779,0.021979970916551548,0.9256037956668599,0.016348535218525487,0.37426666666666664,0.020691383069609773,0.009377777777777778,0.005384935548750563,0.6738666666666667,0.04848688253309115,37.4,6.730527468185536,10.0,0.0,0.355063286179211,0.0930327911164904,17982.46798782116,5179.635158488475,37.4,6.730527468185536,309.4,80.36977043640226,7.4799999999999995,1.3461054936371073,0.7772542024649505,0.02329650389344336,0.0,0.0,-0.00042069605738608294,0.03970101278565108,0.0,0.0,-0.1401777777777778,0.07236693194758344
stackoverflow,0.25,select_100,5,0.8944000569448456,0.005949655171098951,0.8152886198276486,0.010605285540136403,0.9906222222222223,0.005384935548750561,0.540703865522772,0.0463381978530514,0.8944000569448456,0.005949655171098951,0.4699646272383573,0.05456022850638987,0.8243333333333334,0.011034667593040079,0.3261333333333333,0.04848688253309115,0.8672337777777779,0.021979970916551548,0.9256037956668599,0.016348535218525487,0.37426666666666664,0.020691383069609773,0.009377777777777778,0.005384935548750563,0.6738666666666667,0.04848688253309115,37.4,6.730527468185536,10.0,0.0,0.4028052969952114,0.10599462324995124,15949.713519103234,5094.299201652115,37.4,6.730527468185536,309.4,80.36977043640226,7.4799999999999995,1.3461054936371073,0.7772542024649505,0.02329650389344336,0.0,0.0,-0.00042069605738608294,0.03970101278565108,0.0,0.0,-0.1401777777777778,0.07236693194758344
stackoverflow,0.5,default_mahalanobis_mean,5,0.7240646051396427,0.006719222006602018,0.5694649922556031,0.008284784849258693,0.994,0.0024494897427831726,0.4070917032219306,0.03481404817611355,0.7240646051396427,0.006719222006602018,0.3753944130301594,0.03765261268352719,0.6205333333333334,0.01287622701812229,0.24820000000000003,0.02588070924667852,0.8619328444444445,0.036466717007599556,0.812730075272689,0.05377686655931174,0.3516666666666667,0.053386431900915715,0.006,0.002449489742783178,0.7518,0.02588070924667852,69.8,8.136338242723197,10.0,0.0,0.8681906882091426,0.23732833102964238,7327.380940573547,1918.176162532563,69.8,8.136338242723197,991.4,123.02357497650603,7.2700000000000005,0.4764451699828638,0.7509104221088507,0.007172717585049649,-0.0051348224336414065,0.0030840944301644825,-0.041431350821348564,0.05124035943434844,-0.0019333333333333331,0.0014414498873626432,-0.2910666666666667,0.08280244226135149
