dataset,kir,k,reference,metric,n_pairs,mean_delta,median_delta,std_delta,ci95_low,ci95_high,wins,ties,losses,paired_t_p,wilcoxon_p,cohen_dz
banking77,0.75,4,adaptive,false_reject_rate,5,-0.21818965517241376,-0.21896551724137936,0.010444918090248927,-0.22577586206896547,-0.20948275862068963,0,0,5,1.2565186967743753e-06,0.0625,-20.889551577825134
banking77,0.75,4,adaptive,effective_cluster_count,5,90.6,92.0,11.545561917897285,81.2,99.2,5,0,0,6.194598155596653e-05,0.0625,7.847171115990201
stackoverflow,0.25,1,adaptive,oos_f1,5,0.021788604789147813,0.021378262745792465,0.01219117219170957,0.01212944072085318,0.03144776885744245,5,0,0,0.016178475036723445,0.0625,1.7872444459413703
stackoverflow,0.25,1,adaptive,f1_all,5,0.18562095126538564,0.20181003765106303,0.04460742453185565,0.14521366183342752,0.2110137107525604,5,0,0,0.0007423508939381146,0.0625,4.161212022739119
stackoverflow,0.25,1,adaptive,id_recall,5,0.2522666666666667,0.2646666666666667,0.055734688978728096,0.2046666666666667,0.2910666666666667,5,0,0,0.0005364441266607998,0.0625,4.526205695037568
stackoverflow,0.25,1,adaptive,false_accept_rate,5,0.026355555555555556,0.029777777777777778,0.024317143269515094,0.008977777777777779,0.045066666666666665,5,0,0,0.0724875313468606,0.0625,1.0838261412308203
stackoverflow,0.25,1,adaptive,false_reject_rate,5,-0.2522666666666667,-0.2646666666666667,0.055734688978728124,-0.2910666666666667,-0.2046666666666667,0,0,5,0.0005364441266608003,0.0625,-4.526205695037566
stackoverflow,0.25,1,adaptive,effective_cluster_count,5,-32.4,-34.0,6.730527468185536,-37.6,-27.2,0,0,5,0.00042232215714919073,0.0625,-4.81388719578833
stackoverflow,0.25,2,adaptive,oos_f1,5,0.011958490299345214,0.018174816139932437,0.01982232631784423,-0.006286466886086539,0.0258944087854849,4,0,1,0.24864929303986857,0.4375,0.6032838985492877
stackoverflow,0.25,2,adaptive,f1_all,5,0.14982661897401514,0.18076455048714685,0.06613279114895779,0.08880825581061715,0.18810564483762832,5,0,0,0.0071508860380489914,0.0625,2.2655420461015323
stackoverflow,0.25,2,adaptive,id_recall,5,0.21533333333333332,0.23399999999999999,0.05987579737348903,0.16119999999999995,0.2518666666666667,5,0,0,0.0012980021184497022,0.0625,3.596333456574152
stackoverflow,0.25,2,adaptive,false_accept_rate,5,0.034977777777777774,0.029555555555555557,0.027944212501798633,0.01422222222222222,0.05688888888888889,4,0,1,0.048866971352447684,0.125,1.2517002501153476
stackoverflow,0.25,2,adaptive,false_reject_rate,5,-0.21533333333333332,-0.23399999999999999,0.05987579737348901,-0.2518666666666667,-0.16119999999999995,0,0,5,0.0012980021184496996,0.0625,-3.5963334565741527
stackoverflow,0.25,2,adaptive,effective_cluster_count,5,-27.4,-29.0,6.730527468185536,-32.6,-22.2,0,0,5,0.0008076982361460727,0.0625,-4.071003369277785
stackoverflow,0.25,3,adaptive,oos_f1,5,-0.004059877740231932,0.002382255270541256,0.0168812378753082,-0.016632617061221655,0.00851286158075779,3,0,2,0.6192628700695614,0.8125,-0.24049644760768532
stackoverflow,0.25,3,adaptive,f1_all,5,0.096153407467008,0.09799631125657282,0.06335846812815765,0.047573799816365295,0.1447330151176507,5,0,0,0.027441811625742864,0.0625,1.5176094105134414
stackoverflow,0.25,3,adaptive,id_recall,5,0.16813333333333333,0.17399999999999993,0.05589354961790215,0.12280000000000002,0.2092,5,0,0,0.0025445595955850774,0.0625,3.0080990468975672
stackoverflow,0.25,3,adaptive,false_accept_rate,5,0.0528,0.051777777777777784,0.020303013216737373,0.03711111111111111,0.06844444444444445,5,0,0,0.0043531631774696485,0.0625,2.6005992034952135
stackoverflow,0.25,3,adaptive,false_reject_rate,5,-0.16813333333333333,-0.174,0.055893549617902154,-0.2092,-0.12280000000000002,0,0,5,0.0025445595955850774,0.0625,-3.008099046897567
stackoverflow,0.25,3,adaptive,effective_cluster_count,5,-22.4,-24.0,6.730527468185536,-27.6,-17.2,0,0,5,0.0017412653157468472,0.0625,-3.3281195427672405
stackoverflow,0.25,4,adaptive,oos_f1,5,-0.006317466304934771,-0.002017642335712222,0.017092956371451303,-0.019324754739011962,0.00668982212914242,2,0,3,0.4550007766741264,0.625,-0.3695947130296441
stackoverflow,0.25,4,adaptive,f1_all,5,0.08721814687864268,0.07792276687993538,0.06343728489336924,0.03825779922484016,0.1361784945324452,5,0,0,0.03713681069068779,0.0625,1.3748720019346088
stackoverflow,0.25,4,adaptive,id_recall,5,0.1632,0.15933333333333333,0.056841690490147964,0.12000000000000002,0.20600000000000002,5,0,0,0.003025703712743602,0.0625,2.871132061568199
stackoverflow,0.25,4,adaptive,false_accept_rate,5,0.05577777777777777,0.050666666666666665,0.01949992086087138,0.0416,0.07004444444444444,5,0,0,0.0030679128114095493,0.0625,2.8604104691369123
stackoverflow,0.25,4,adaptive,false_reject_rate,5,-0.1632,-0.15933333333333333,0.05684169049014798,-0.20600000000000004,-0.12000000000000002,0,0,5,0.0030257037127436044,0.0625,-2.8711320615681983
stackoverflow,0.25,4,adaptive,effective_cluster_count,5,-17.4,-19.0,6.730527468185536,-22.6,-12.2,0,0,5,0.004448172542060295,0.0625,-2.5852357162566957
stackoverflow,0.5,1,adaptive,oos_f1,5,0.06016931456910102,0.05783366206092133,0.0181511927499901,0.0463470893431577,0.07409500958997857,5,0,0,0.0017676253592274864,0.0625,3.314895907825883
stackoverflow,0.5,1,adaptive,f1_all,5,0.27158385590205353,0.2691913303530273,0.022622339054400916,0.2545822792484844,0.28862358245844344,5,0,0,1.1448228805159872e-05,0.0625,12.005118270438972
stackoverflow,0.5,1,adaptive,id_recall,5,0.3196,0.31066666666666676,0.01941276784890696,0.3078666666666667,0.33640000000000003,5,0,0,3.250877537045597e-06,0.0625,16.463391644483874
stackoverflow,0.5,1,adaptive,false_accept_rate,5,0.07253333333333334,0.06833333333333333,0.037204091770186305,0.0438,0.10126666666666666,5,0,0,0.012067310884982701,0.0625,1.9496063438768934
stackoverflow,0.5,1,adaptive,false_reject_rate,5,-0.3196,-0.3106666666666667,0.019412767848906925,-0.33640000000000003,-0.3078666666666667,0,0,5,3.2508775370455736e-06,0.0625,-16.463391644483902
stackoverflow,0.5,1,adaptive,effective_cluster_count,5,-59.8,-64.0,8.136338242723197,-65.6,-52.6,0,0,5,8.025613168940859e-05,0.0625,-7.349743608985607
stackoverflow,0.5,2,adaptive,oos_f1,5,0.004322392240742978,0.010079445476591453,0.013491469889373942,-0.0058418503419541915,0.014486634823440148,3,0,2,0.5133505408710523,0.3125,0.3203796381109927
stackoverflow,0.5,2,adaptive,f1_all,5,0.20288912571041817,0.20340153636979647,0.021696146118497267,0.1879228221113354,0.2199309308513499,5,0,0,3.0911044684778924e-05,0.0625,9.351390085700197
stackoverflow,0.5,2,adaptive,id_recall,5,0.274,0.269,0.020087309426600676,0.2604666666666667,0.2924666666666667,5,0,0,6.883198230083113e-06,0.0625,13.640452993528081
stackoverflow,0.5,2,adaptive,false_accept_rate,5,0.14900000000000002,0.15266666666666667,0.027226416910379123,0.12746666666666667,0.16946666666666668,5,0,0,0.00025605715823895353,0.0625,5.472626107594752
stackoverflow,0.5,2,adaptive,false_reject_rate,5,-0.27399999999999997,-0.269,0.020087309426600655,-0.29246666666666665,-0.26046666666666674,0,0,5,6.883198230083088e-06,0.0625,-13.640452993528092
stackoverflow,0.5,2,adaptive,effective_cluster_count,5,-49.8,-54.0,8.136338242723197,-55.6,-42.6,0,0,5,0.00016508550286278297,0.0625,-6.120689493770622
stackoverflow,0.5,3,adaptive,oos_f1,5,-0.03086417193609554,-0.03862072131479921,0.021097834375052634,-0.046819693666703466,-0.014642152238029027,0,0,5,0.03075555146996876,0.0625,-1.4629071111009961
stackoverflow,0.5,3,adaptive,f1_all,5,0.14616128759055758,0.15442761711483305,0.02826098145709315,0.12447319138581511,0.16669158597055408,5,0,0,0.00031936427215498967,0.0625,5.17184046889755
stackoverflow,0.5,3,adaptive,id_recall,5,0.22026666666666667,0.21866666666666668,0.02300048308671411,0.20253333333333332,0.2389333333333333,5,0,0,2.8123946991720675e-05,0.0625,9.576610449277931
stackoverflow,0.5,3,adaptive,false_accept_rate,5,0.1822666666666667,0.19066666666666668,0.033848847017947964,0.15546666666666667,0.20906666666666668,5,0,0,0.0002728011988856105,0.0625,5.384723047435615
stackoverflow,0.5,3,adaptive,false_reject_rate,5,-0.22026666666666667,-0.21866666666666668,0.02300048308671411,-0.2389333333333333,-0.20253333333333332,0,0,5,2.8123946991720675e-05,0.0625,-9.576610449277931
stackoverflow,0.5,3,adaptive,effective_cluster_count,5,-39.8,-44.0,8.136338242723197,-45.6,-32.6,0,0,5,0.00039680247652164834,0.0625,-4.891635378555638
stackoverflow,0.5,4,adaptive,oos_f1,5,-0.02501446863828327,-0.02826453912451221,0.014879882087035983,-0.036366332737761284,-0.013181870966912812,0,0,5,0.01979136197195981,0.0625,-1.6810932030218837
stackoverflow,0.5,4,adaptive,f1_all,5,0.14395315213879972,0.13994380977233128,0.028318773788713253,0.12202593493690021,0.16883230934824306,5,0,0,0.00034161803849368846,0.0625,5.083311629692589
stackoverflow,0.5,4,adaptive,id_recall,5,0.21673333333333336,0.21333333333333337,0.02429151658043967,0.1982666666666667,0.2381333333333333,5,0,0,3.7246682014768386e-05,0.0625,8.922182055436348
stackoverflow,0.5,4,adaptive,false_accept_rate,5,0.17,0.18566666666666667,0.025890796305508515,0.14840000000000003,0.189,5,0,0,0.000125222953613035,0.0625,6.566039838791319
stackoverflow,0.5,4,adaptive,false_reject_rate,5,-0.21673333333333336,-0.21333333333333337,0.02429151658043967,-0.2381333333333333,-0.1982666666666667,0,0,5,3.7246682014768386e-05,0.0625,-8.922182055436348
stackoverflow,0.5,4,adaptive,effective_cluster_count,5,-29.8,-34.0,8.136338242723197,-35.6,-22.6,0,0,5,0.001210829364915656,0.0625,-3.662581263340654
stackoverflow,0.75,1,adaptive,oos_f1,5,0.11919905828446305,0.11693649727722905,0.016424257383283854,0.10719206537560773,0.13258595196286743,5,0,0,8.436228062961733e-05,0.0625,7.257500628660416
stackoverflow,0.75,1,adaptive,f1_all,5,0.3544989104082768,0.3607281923989405,0.012320184351184765,0.34487675437120374,0.3638497426065281,5,0,0,3.495597088101952e-07,0.0625,28.77383164921445
stackoverflow,0.75,1,adaptive,id_recall,5,0.3725777777777778,0.3771111111111112,0.016574262361852082,0.35951111111111117,0.38564444444444446,5,0,0,9.37422182512989e-07,0.0625,22.479297699263903
stackoverflow,0.75,1,adaptive,false_accept_rate,5,0.08586666666666667,0.07466666666666667,0.045678587251942605,0.052533333333333335,0.12279999999999999,5,0,0,0.013658815273811718,0.0625,1.8798012774139585
stackoverflow,0.75,1,adaptive,false_reject_rate,5,-0.3725777777777778,-0.3771111111111112,0.016574262361852082,-0.38564444444444446,-0.35951111111111117,0,0,5,9.37422182512989e-07,0.0625,-22.479297699263903
stackoverflow,0.75,1,adaptive,effective_cluster_count,5,-81.6,-82.0,3.361547262794322,-83.8,-78.6,0,0,5,6.896447459505264e-07,0.0625,-24.274535986196167
stackoverflow,0.75,2,adaptive,oos_f1,5,0.02891012790581199,0.03313201304680308,0.011686687118246707,0.018477817928470842,0.035935001664142596,5,0,0,0.005219356710012881,0.0625,2.473765885344351
stackoverflow,0.75,2,adaptive,f1_all,5,0.28126599175520484,0.2788994564830908,0.016945452624802394,0.2678570195670332,0.2946749639433765,5,0,0,3.1467058032025915e-06,0.0625,16.598316845401158
stackoverflow,0.75,2,adaptive,id_recall,5,0.3232444444444444,0.3264444444444444,0.019960825832145212,0.3075111111111111,0.33897777777777777,5,0,0,3.472131063222772e-06,0.0625,16.19394143121507
stackoverflow,0.75,2,adaptive,false_accept_rate,5,0.22706666666666667,0.22866666666666666,0.01717621093903489,0.21200000000000002,0.23946666666666666,5,0,0,7.798319620890795e-06,0.0625,13.219834541658539
stackoverflow,0.75,2,adaptive,false_reject_rate,5,-0.3232444444444445,-0.3264444444444444,0.019960825832145195,-0.33897777777777777,-0.3075111111111111,0,0,5,3.4721310632227594e-06,0.0625,-16.19394143121509
stackoverflow,0.75,2,adaptive,effective_cluster_count,5,-66.6,-67.0,3.361547262794322,-68.8,-63.6,0,0,5,1.5523778717689605e-06,0.0625,-19.812305106380695
stackoverflow,0.75,3,adaptive,oos_f1,5,-0.002085777973816494,0.005175629385721414,0.028683559538569013,-0.02614845503495401,0.017823137899782526,3,0,2,0.8787172208064151,1.0,-0.07271684572522727
stackoverflow,0.75,3,adaptive,f1_all,5,0.23305547280222721,0.23069623543422313,0.018511855583186847,0.21949810851543328,0.24835266551620258,5,0,0,9.473908363572244e-06,0.0625,12.58952522371106
stackoverflow,0.75,3,adaptive,id_recall,5,0.28075555555555554,0.2791111111111111,0.015776682278087,0.26915555555555554,0.2936,5,0,0,2.3830558612882893e-06,0.0625,17.795601800608644
stackoverflow,0.75,3,adaptive,false_accept_rate,5,0.2524,0.242,0.05170557674629175,0.21693333333333334,0.2976,5,0,0,0.0004000232324253188,0.0625,4.881485052153524
stackoverflow,0.75,3,adaptive,false_reject_rate,5,-0.28075555555555554,-0.2791111111111111,0.015776682278087,-0.2936,-0.26915555555555554,0,0,5,2.3830558612882893e-06,0.0625,-17.795601800608644
stackoverflow,0.75,3,adaptive,effective_cluster_count,5,-51.6,-52.0,3.361547262794322,-53.8,-48.6,0,0,5,4.298488438838011e-06,0.0625,-15.350074226565225
stackoverflow,0.75,4,adaptive,oos_f1,5,0.009897642296062326,0.009409628051204044,0.024989534868223962,-0.010747220319811058,0.029541435984474018,4,0,1,0.42584193825318806,0.4375,0.39607148945568843
stackoverflow,0.75,4,adaptive,f1_all,5,0.2331370413305148,0.2337975861269782,0.018034325514001186,0.21916945328950005,0.2471046293715297,5,0,0,8.525280611520142e-06,0.0625,12.927405638182353
stackoverflow,0.75,4,adaptive,id_recall,5,0.2813333333333333,0.2837777777777778,0.01286683937707922,0.2710222222222223,0.290888888888889,5,0,0,1.0471375614712744e-06,0.0625,21.864991478365386
stackoverflow,0.75,4,adaptive,false_accept_rate,5,0.22746666666666665,0.21933333333333335,0.04672948153408556,0.19266666666666668,0.2652,5,0,0,0.0004044386634980088,0.0625,4.867733584862208
stackoverflow,0.75,4,adaptive,false_reject_rate,5,-0.2813333333333333,-0.2837777777777778,0.01286683937707922,-0.290888888888889,-0.2710222222222223,0,0,5,1.0471375614712744e-06,0.0625,-21.864991478365386
stackoverflow,0.75,4,adaptive,effective_cluster_count,5,-36.6,-37.0,3.361547262794322,-38.8,-33.6,0,0,5,1.6887866888048087e-05,0.0625,-10.887843346749753
