dataset,kir,variant,reference,metric,n_pairs,mean_delta,median_delta,std_delta,ci95_low,ci95_high,wins,ties,losses,paired_t_p,wilcoxon_p,cohen_dz
clinc150,0.5,default_mean_std,single,false_accept_rate,5,-0.05252173913043477,-0.05188405797101449,0.004882143864375093,-0.05640579710144927,-0.048637681159420285,0,0,5,1.7713738491763494e-05,0.0625,-10.757925327372032
clinc150,0.5,default_mean_std,single,false_reject_rate,5,0.1839111111111111,0.1822222222222222,0.012258129074008878,0.17422222222222222,0.19297777777777778,5,0,0,4.708775650838286e-06,0.0625,15.003195838511848
clinc150,0.5,default_mean_std,single,effective_cluster_count,5,60.2,58.0,9.418067742376884,53.6,68.2,5,0,0,0.00013919738425898547,0.0625,6.391969313315539
clinc150,0.5,default_mahalanobis_mean,single,oos_f1,5,-0.0824421073436992,-0.08145428505746632,0.004098642144037262,-0.08564528306219074,-0.07944479009699401,0,0,5,1.4613190588363866e-06,0.0625,-20.114492665244427
clinc150,0.5,default_mahalanobis_mean,single,f1_all,5,-0.3953591126253187,-0.39799741767117064,0.01020911146720287,-0.40168869208412455,-0.3862951974856322,0,0,5,1.0661295867654648e-07,0.0625,-38.72610401947552
clinc150,0.5,default_mahalanobis_mean,single,id_recall,5,-0.5081777777777777,-0.5084444444444445,0.009441698947347664,-0.5159111111111111,-0.501511111111111,0,0,5,2.858573038760499e-08,0.0625,-53.8227050673474
clinc150,0.5,default_mahalanobis_mean,single,false_accept_rate,5,-0.08249275362318839,-0.08405797101449275,0.004024708395990673,-0.08556521739130434,-0.07930434782608695,0,0,5,1.3555284015570269e-06,0.0625,-20.496579008150228
clinc150,0.5,default_mahalanobis_mean,single,false_reject_rate,5,0.5081777777777777,0.5084444444444445,0.009441698947347664,0.501511111111111,0.5159111111111111,5,0,0,2.858573038760499e-08,0.0625,53.8227050673474
clinc150,0.5,default_mahalanobis_mean,single,effective_cluster_count,5,60.2,58.0,9.418067742376884,53.6,68.2,5,0,0,0.00013919738425898547,0.0625,6.391969313315539
clinc150,0.75,get_085,single,oos_f1,5,-0.15987593667255504,-0.15739004727362038,0.010642890341823334,-0.16930128573851927,-0.15283053595015755,0,0,5,4.685494350263643e-06,0.0625,-15.02185323138124
clinc150,0.75,get_085,single,f1_all,5,-0.42044644212281385,-0.41462483914025566,0.024639089884829057,-0.44039154425297616,-0.40194845589522404,0,0,5,2.8176118102975413e-06,0.0625,-17.064203429920273
clinc150,0.75,get_085,single,id_recall,5,-0.5045238095238095,-0.5014880952380952,0.01921476145631608,-0.5210119047619047,-0.49083333333333334,0,0,5,5.039473060552389e-07,0.0625,-26.257094612952773
clinc150,0.75,get_085,single,false_accept_rate,5,-0.0929059829059829,-0.09487179487179487,0.009510827537908592,-0.1,-0.08538461538461538,0,0,5,2.5993550852739176e-05,0.0625,-9.76844365389604
clinc150,0.75,get_085,single,false_reject_rate,5,0.5045238095238095,0.5014880952380952,0.019214761456316072,0.49083333333333334,0.5210119047619047,5,0,0,5.039473060552371e-07,0.0625,26.25709461295278
clinc150,0.75,get_085,single,effective_cluster_count,5,55.0,55.0,9.82344135219425,47.8,63.4,5,0,0,0.00023418810499182193,0.0625,5.598852584152164
clinc150,0.75,get_090,single,oos_f1,5,-0.14365579753080696,-0.14196853221012118,0.006471038394237219,-0.1490542953035053,-0.13885978224727874,0,0,5,9.854633257507105e-07,0.0625,-22.199806086568667
clinc150,0.75,get_090,single,f1_all,5,-0.34686939783382353,-0.34686739394072413,0.009501380976872047,-0.3543624070903385,-0.33993510393797877,0,0,5,1.3497703246055285e-07,0.0625,-36.50726127898268
clinc150,0.75,get_090,single,id_recall,5,-0.4515476190476191,-0.45059523809523805,0.003653569295100973,-0.4542857142857143,-0.4488095238095237,0,0,5,1.0285573250703287e-09,0.0625,-123.59081834114761
clinc150,0.75,get_090,single,false_accept_rate,5,-0.0911965811965812,-0.09358974358974359,0.009644305982518014,-0.09820512820512821,-0.08401709401709402,0,0,5,2.957552889370831e-05,0.0625,-9.45600247046194
clinc150,0.75,get_090,single,false_reject_rate,5,0.4515476190476191,0.45059523809523805,0.0036535692951009543,0.4488095238095238,0.4542857142857143,5,0,0,1.0285573250703108e-09,0.0625,123.59081834114825
clinc150,0.75,get_090,single,effective_cluster_count,5,96.2,94.0,6.534523701081817,91.6,101.8,5,0,0,5.078081155618217e-06,0.0625,14.7218074951773
clinc150,0.75,get_095,single,oos_f1,5,-0.15182474324479608,-0.1492567590536067,0.006875297692284471,-0.15745328292902408,-0.14671820319958714,0,0,5,1.006515614821808e-06,0.0625,-22.082642823622802
clinc150,0.75,get_095,single,f1_all,5,-0.3765578407406035,-0.37984830829276345,0.01048020151777471,-0.3839081386487764,-0.3677101646428705,0,0,5,1.4385156510867549e-07,0.0625,-35.930400775400265
clinc150,0.75,get_095,single,id_recall,5,-0.4788095238095238,-0.4782738095238095,0.004136797703308133,-0.4824404761904762,-0.4754761904761905,0,0,5,1.337131231074187e-09,0.0625,-115.74400252316597
clinc150,0.75,get_095,single,false_accept_rate,5,-0.09273504273504274,-0.09358974358974359,0.008594951009025114,-0.09923076923076925,-0.08641025641025642,0,0,5,1.750860227359628e-05,0.0625,-10.789478920550735
clinc150,0.75,get_095,single,false_reject_rate,5,0.4788095238095238,0.47827380952380955,0.004136797703308132,0.4754761904761905,0.4824404761904762,5,0,0,1.337131231074187e-09,0.0625,115.74400252316603
clinc150,0.75,get_095,single,effective_cluster_count,5,86.2,90.0,7.854934754662192,79.6,92.0,5,0,0,1.6366635939684273e-05,0.0625,10.973993125638266
clinc150,0.75,select_085,single,oos_f1,5,-0.15815025817043107,-0.15674089958649606,0.006734923933322793,-0.16344649030453118,-0.15285402603633097,0,0,5,7.874318675387859e-07,0.0625,-23.482114978009093
clinc150,0.75,select_085,single,f1_all,5,-0.39943866954794116,-0.40199169901488063,0.014749859011524308,-0.4093064823285094,-0.3865502374786719,0,0,5,4.454234936944869e-07,0.0625,-27.080846619337386
clinc150,0.75,select_085,single,id_recall,5,-0.49874999999999997,-0.5011904761904762,0.007003223464154862,-0.5023809523809524,-0.4924999999999999,0,0,5,9.327330867242413e-09,0.0625,-71.21720484185468
clinc150,0.75,select_085,single,false_accept_rate,5,-0.09273504273504274,-0.09401709401709402,0.007451109305197731,-0.09863247863247863,-0.08683760683760684,0,0,5,9.91722959771046e-06,0.0625,-12.445803562477979
clinc150,0.75,select_085,single,false_reject_rate,5,0.49874999999999997,0.5011904761904762,0.007003223464154871,0.4925,0.5023809523809524,5,0,0,9.327330867242446e-09,0.0625,71.2172048418546
clinc150,0.75,select_085,single,effective_cluster_count,5,95.4,95.0,4.722287581247039,91.8,99.0,5,0,0,1.43618361382418e-06,0.0625,20.20207332963979
clinc150,0.75,select_095,single,oos_f1,5,-0.15815025817043107,-0.15674089958649606,0.006734923933322793,-0.16344649030453118,-0.15285402603633097,0,0,5,7.874318675387859e-07,0.0625,-23.482114978009093
clinc150,0.75,select_095,single,f1_all,5,-0.39943866954794116,-0.40199169901488063,0.014749859011524308,-0.4093064823285094,-0.3865502374786719,0,0,5,4.454234936944869e-07,0.0625,-27.080846619337386
clinc150,0.75,select_095,single,id_recall,5,-0.49874999999999997,-0.5011904761904762,0.007003223464154862,-0.5023809523809524,-0.4924999999999999,0,0,5,9.327330867242413e-09,0.0625,-71.21720484185468
clinc150,0.75,select_095,single,false_accept_rate,5,-0.09273504273504274,-0.09401709401709402,0.007451109305197731,-0.09863247863247863,-0.08683760683760684,0,0,5,9.91722959771046e-06,0.0625,-12.445803562477979
clinc150,0.75,select_095,single,false_reject_rate,5,0.49874999999999997,0.5011904761904762,0.007003223464154871,0.4925,0.5023809523809524,5,0,0,9.327330867242446e-09,0.0625,71.2172048418546
clinc150,0.75,select_095,single,effective_cluster_count,5,95.4,95.0,4.722287581247039,91.8,99.0,5,0,0,1.43618361382418e-06,0.0625,20.20207332963979
clinc150,0.75,select_100,single,oos_f1,5,-0.15815025817043107,-0.15674089958649606,0.006734923933322793,-0.16344649030453118,-0.15285402603633097,0,0,5,7.874318675387859e-07,0.0625,-23.482114978009093
clinc150,0.75,select_100,single,f1_all,5,-0.39943866954794116,-0.40199169901488063,0.014749859011524308,-0.4093064823285094,-0.3865502374786719,0,0,5,4.454234936944869e-07,0.0625,-27.080846619337386
clinc150,0.75,select_100,single,id_recall,5,-0.49874999999999997,-0.5011904761904762,0.007003223464154862,-0.5023809523809524,-0.4924999999999999,0,0,5,9.327330867242413e-09,0.0625,-71.21720484185468
clinc150,0.75,select_100,single,false_accept_rate,5,-0.09273504273504274,-0.09401709401709402,0.007451109305197731,-0.09863247863247863,-0.08683760683760684,0,0,5,9.91722959771046e-06,0.0625,-12.445803562477979
clinc150,0.75,select_100,single,false_reject_rate,5,0.49874999999999997,0.5011904761904762,0.007003223464154871,0.4925,0.5023809523809524,5,0,0,9.327330867242446e-09,0.0625,71.2172048418546
clinc150,0.75,select_100,single,effective_cluster_count,5,95.4,95.0,4.722287581247039,91.8,99.0,5,0,0,1.43618361382418e-06,0.0625,20.20207332963979
clinc150,0.75,min_get_10,single,oos_f1,5,-0.1592204605902082,-0.1568190804199575,0.005324608269489527,-0.16358929275050532,-0.15521301311631636,0,0,5,2.9972231206147517e-07,0.0625,-29.902755758119415
clinc150,0.75,min_get_10,single,f1_all,5,-0.4050245711201546,-0.40658474501973463,0.01635385600556414,-0.41826785916866116,-0.39255618137833614,0,0,5,6.365359897353797e-07,0.0625,-24.76630410481488
clinc150,0.75,min_get_10,single,id_recall,5,-0.5037499999999999,-0.5047619047619047,0.007088708444770873,-0.509047619047619,-0.4980952380952381,0,0,5,9.408162442283762e-09,0.0625,-71.06372111715233
clinc150,0.75,min_get_10,single,false_accept_rate,5,-0.09384615384615384,-0.0952991452991453,0.00692123010082415,-0.09923076923076922,-0.08846153846153845,0,0,5,7.049128361854269e-06,0.0625,-13.559172644033183
clinc150,0.75,min_get_10,single,false_reject_rate,5,0.5037499999999999,0.5047619047619047,0.007088708444770864,0.4980952380952381,0.509047619047619,5,0,0,9.408162442283696e-09,0.0625,71.06372111715241
clinc150,0.75,min_get_10,single,effective_cluster_count,5,106.4,110.0,9.071934744033381,98.6,112.0,5,0,0,1.256164449860212e-05,0.0625,11.728479426065027
clinc150,0.75,min_get_20,single,oos_f1,5,-0.15486329270604687,-0.1540505525507797,0.006595789772595723,-0.16007961554956912,-0.14988960809518442,0,0,5,7.878341882079524e-07,0.0625,-23.479112895543608
clinc150,0.75,min_get_20,single,f1_all,5,-0.38941483727204196,-0.39364344604485607,0.016760521966269707,-0.40155140693214336,-0.37512959912589794,0,0,5,8.215603942847529e-07,0.0625,-23.23405190218618
clinc150,0.75,min_get_20,single,id_recall,5,-0.49053571428571435,-0.493452380952381,0.008961743932315322,-0.4972619047619048,-0.4832142857142857,0,0,5,2.672425380118628e-08,0.0625,-54.736635859108
clinc150,0.75,min_get_20,single,false_accept_rate,5,-0.09427350427350427,-0.09358974358974359,0.008485892604341901,-0.10076923076923076,-0.08777777777777777,0,0,5,1.558710574486671e-05,0.0625,-11.10943876726276
clinc150,0.75,min_get_20,single,false_reject_rate,5,0.49053571428571435,0.493452380952381,0.008961743932315311,0.4832142857142857,0.4972619047619048,5,0,0,2.6724253801186187e-08,0.0625,54.73663585910806
clinc150,0.75,min_get_20,single,effective_cluster_count,5,95.8,97.0,5.167204273105526,91.8,99.8,5,0,0,2.0234336998097317e-06,0.0625,18.540006343202595
clinc150,0.75,min_select_5,single,oos_f1,5,-0.15592133059290217,-0.15432291687184874,0.0073720706804692405,-0.1616468502404616,-0.15019581094534273,0,0,5,1.1957866904146248e-06,0.0625,-21.150276136931666
clinc150,0.75,min_select_5,single,f1_all,5,-0.38811251369527255,-0.3925308783184211,0.012997974050956058,-0.3969893497715906,-0.3769374823074175,0,0,5,3.01463079001731e-07,0.0625,-29.859462111076088
clinc150,0.75,min_select_5,single,id_recall,5,-0.49083333333333334,-0.4931547619047618,0.00714719610277481,-0.4956547619047619,-0.48446428571428574,0,0,5,1.0786860700143446e-08,0.0625,-68.67494976705248
clinc150,0.75,min_select_5,single,false_accept_rate,5,-0.09213675213675213,-0.09444444444444444,0.007860227959674922,-0.09820512820512821,-0.08606837606837606,0,0,5,1.2589764422604023e-05,0.0625,-11.721893132036168
clinc150,0.75,min_select_5,single,false_reject_rate,5,0.49083333333333334,0.4931547619047619,0.0071471961027748145,0.48446428571428574,0.4956547619047619,5,0,0,1.0786860700143446e-08,0.0625,68.67494976705244
clinc150,0.75,min_select_5,single,effective_cluster_count,5,286.2,285.0,10.825894882179487,278.6,295.4,5,0,0,4.904106189251603e-07,0.0625,26.436613611602123
clinc150,0.75,min_select_20,single,oos_f1,5,-0.1658410003967799,-0.16387082051987734,0.007135705926286936,-0.17150327280854408,-0.1603748488120696,0,0,5,8.205784288256732e-07,0.0625,-23.241008263225226
clinc150,0.75,min_select_20,single,f1_all,5,-0.4361481833584769,-0.4401070266031092,0.012740023206375291,-0.44563208443653624,-0.42567490295918053,0,0,5,1.7452672136928872e-07,0.0625,-34.23448892465298
clinc150,0.75,min_select_20,single,id_recall,5,-0.525297619047619,-0.5261904761904762,0.0046250804368809986,-0.5288095238095237,-0.5213690476190476,0,0,5,1.4421876898263214e-09,0.0625,-113.57588829349362
clinc150,0.75,min_select_20,single,false_accept_rate,5,-0.09401709401709402,-0.09444444444444444,0.008913099835305216,-0.10094017094017094,-0.0870940170940171,0,0,5,1.9156339417154194e-05,0.0625,-10.548192632678454
clinc150,0.75,min_select_20,single,false_reject_rate,5,0.5252976190476191,0.5261904761904762,0.004625080436880995,0.5213690476190476,0.5288095238095238,5,0,0,1.4421876898263165e-09,0.0625,113.57588829349373
clinc150,0.75,min_select_20,single,effective_cluster_count,5,10.6,10.0,2.5099800796022267,8.8,12.4,5,0,0,0.000701260180697445,0.0625,4.2231410863148575
clinc150,0.75,default_mean_std,single,oos_f1,5,-0.07273706398538202,-0.07036327000095866,0.007513710790335293,-0.0788953086045651,-0.06722109454096548,0,0,5,2.6943386154481773e-05,0.0625,-9.68057808119817
clinc150,0.75,default_mean_std,single,f1_all,5,-0.15135004521186574,-0.14788258147751832,0.01843190742056305,-0.16491578566672357,-0.13778430475700787,0,0,5,5.176336079454287e-05,0.0625,-8.211306717123385
clinc150,0.75,default_mean_std,single,id_recall,5,-0.23398809523809522,-0.23035714285714282,0.01610226318933441,-0.24559523809523806,-0.22220238095238098,0,0,5,5.348679534581501e-06,0.0625,-14.53137937734622
clinc150,0.75,default_mean_std,single,false_accept_rate,5,-0.07179487179487179,-0.07094017094017094,0.00959875104496419,-0.08,-0.06512820512820514,0,0,5,7.488867023425222e-05,0.0625,-7.479605571449596
clinc150,0.75,default_mean_std,single,false_reject_rate,5,0.23398809523809522,0.23035714285714284,0.016102263189334415,0.22220238095238098,0.24559523809523812,5,0,0,5.348679534581501e-06,0.0625,14.531379377346216
clinc150,0.75,default_mean_std,single,effective_cluster_count,5,95.4,95.0,4.722287581247039,91.8,99.0,5,0,0,1.43618361382418e-06,0.0625,20.20207332963979
clinc150,0.75,default_mahalanobis_mean,single,oos_f1,5,-0.16781020168969915,-0.16536733156520778,0.006440858666243234,-0.17261996722940165,-0.16303500407498958,0,0,5,5.19828772979567e-07,0.0625,-26.054010868022658
clinc150,0.75,default_mahalanobis_mean,single,f1_all,5,-0.44437110236912297,-0.4437286651447882,0.007190969072856812,-0.44983061934378005,-0.43891158539446595,0,0,5,1.6452279082411148e-08,0.0625,-61.79571875040539
clinc150,0.75,default_mahalanobis_mean,single,id_recall,5,-0.5348214285714286,-0.5342261904761905,0.0021358184664296534,-0.5364880952380953,-0.5331547619047619,0,0,5,6.104135372411553e-11,0.0625,-250.4058453364083
clinc150,0.75,default_mahalanobis_mean,single,false_accept_rate,5,-0.09615384615384615,-0.09658119658119659,0.007566637269070843,-0.10188034188034187,-0.09042735042735042,0,0,5,9.12806798450306e-06,0.0625,-12.707606131310364
clinc150,0.75,default_mahalanobis_mean,single,false_reject_rate,5,0.5348214285714286,0.5342261904761905,0.0021358184664296885,0.5331547619047619,0.5364880952380953,5,0,0,6.104135372411943e-11,0.0625,250.40584533640418
clinc150,0.75,default_mahalanobis_mean,single,effective_cluster_count,5,95.4,95.0,4.722287581247039,91.8,99.0,5,0,0,1.43618361382418e-06,0.0625,20.20207332963979
banking77,0.25,get_085,single,oos_f1,5,0.04946852523674818,0.05285813590846755,0.025495934278664624,0.029933584595993136,0.06900346587750324,5,0,0,0.012267066977657238,0.0625,1.940251519950935
banking77,0.25,get_085,single,f1_all,5,-0.17287023156960082,-0.17043274242497264,0.03752699784064383,-0.20463045200987198,-0.14668132947812978,0,0,5,0.0005010705529176479,0.0625,-4.606556386516289
banking77,0.25,get_085,single,id_recall,5,-0.45631578947368423,-0.4605263157894737,0.019503000692485235,-0.46789473684210525,-0.43894736842105264,0,0,5,7.989101914669511e-07,0.0625,-23.39720931505216
banking77,0.25,get_085,single,false_accept_rate,5,-0.20439655172413795,-0.20862068965517241,0.04410622345748196,-0.2387931034482759,-0.16999999999999998,0,0,5,0.000489579121937826,0.0625,-4.634188459167776
banking77,0.25,get_085,single,false_reject_rate,5,0.45631578947368423,0.46052631578947373,0.01950300069248524,0.43894736842105264,0.46789473684210525,5,0,0,7.989101914669511e-07,0.0625,23.397209315052155
banking77,0.25,get_085,single,effective_cluster_count,5,14.0,15.0,8.336666000266533,7.2,20.2,5,0,0,0.019859167295770763,0.0625,1.6793284029313882
banking77,0.25,get_090,single,oos_f1,5,0.055767660414269796,0.06317700837542439,0.025487188583303476,0.03568799504232998,0.0758473257862096,5,0,0,0.008086523654616448,0.0625,2.188066378211793
banking77,0.25,get_090,single,f1_all,5,-0.08822647623492633,-0.0923818920762356,0.044876518552138825,-0.1233106854675595,-0.053142267002293145,0,0,5,0.011726998845751908,0.0625,-1.9659830816069719
banking77,0.25,get_090,single,id_recall,5,-0.38368421052631574,-0.3828947368421053,0.029120296869206082,-0.4060526315789474,-0.36131578947368415,0,0,5,7.902609513096351e-06,0.0625,-13.17583444460181
banking77,0.25,get_090,single,false_accept_rate,5,-0.19724137931034483,-0.2038793103448276,0.038560846878790314,-0.22732758620689655,-0.1671551724137931,0,0,5,0.0003334197474727987,0.0625,-5.115068658381407
banking77,0.25,get_090,single,false_reject_rate,5,0.38368421052631574,0.3828947368421053,0.029120296869206076,0.3613157894736842,0.4060526315789474,5,0,0,7.902609513096351e-06,0.0625,13.175834444601813
banking77,0.25,get_090,single,effective_cluster_count,5,23.0,24.0,2.345207879911715,21.0,24.4,5,0,0,2.5587548336810735e-05,0.0625,9.80723295235808
banking77,0.25,get_095,single,oos_f1,5,0.05333112930466251,0.060010196264871585,0.025312611764595733,0.03340346804993435,0.07325879055939066,5,0,0,0.009231683328135822,0.0625,2.1068995092499994
banking77,0.25,get_095,single,f1_all,5,-0.11353965060526153,-0.11037846091678138,0.03825963947215528,-0.14298637836033706,-0.08409292285018599,0,0,5,0.0026763016912170457,0.0625,-2.9676090044678487
banking77,0.25,get_095,single,id_recall,5,-0.41605263157894734,-0.4157894736842105,0.026632957110169574,-0.43684210526315786,-0.39526315789473687,0,0,5,4.007989764908423e-06,0.0625,-15.621721232753426
banking77,0.25,get_095,single,false_accept_rate,5,-0.20120689655172413,-0.2107758620689655,0.040265865478231785,-0.23215517241379308,-0.16974137931034483,0,0,5,0.00036521290039510224,0.0625,-4.996959438522413
banking77,0.25,get_095,single,false_reject_rate,5,0.41605263157894734,0.41578947368421054,0.026632957110169574,0.39526315789473687,0.43684210526315786,5,0,0,4.007989764908423e-06,0.0625,15.621721232753426
banking77,0.25,get_095,single,effective_cluster_count,5,20.0,22.0,3.24037034920393,17.4,22.4,5,0,0,0.00015974248443371302,0.0625,6.172133998483676
banking77,0.25,select_085,single,oos_f1,5,0.05126826316720887,0.056965317496963874,0.025027078596756066,0.031543011824626196,0.07099351450979155,5,0,0,0.01017874926341041,0.0625,2.0485116938040906
banking77,0.25,select_085,single,f1_all,5,-0.1340972014170707,-0.13567715642148304,0.03464860192427,-0.15940973033647843,-0.10640123605052876,0,0,5,0.0009807808603975617,0.0625,-3.8702052599455916
banking77,0.25,select_085,single,id_recall,5,-0.43921052631578944,-0.44999999999999996,0.026794979270889967,-0.45999999999999996,-0.4184210526315789,0,0,5,3.3081246669400453e-06,0.0625,-16.391523272904607
banking77,0.25,select_085,single,false_accept_rate,5,-0.2033620689655172,-0.21637931034482757,0.04031082784879187,-0.23413793103448274,-0.1712068965517241,0,0,5,0.0003518858031284713,0.0625,-5.044849729416113
banking77,0.25,select_085,single,false_reject_rate,5,0.43921052631578944,0.44999999999999996,0.026794979270889977,0.4184210526315789,0.45999999999999996,5,0,0,3.3081246669400453e-06,0.0625,16.391523272904603
banking77,0.25,select_085,single,effective_cluster_count,5,24.4,28.0,5.683308895353129,19.4,28.4,5,0,0,0.0006580770098956043,0.0625,4.2932735927745
banking77,0.25,select_095,single,oos_f1,5,0.05126826316720887,0.056965317496963874,0.025027078596756066,0.031543011824626196,0.07099351450979155,5,0,0,0.01017874926341041,0.0625,2.0485116938040906
banking77,0.25,select_095,single,f1_all,5,-0.1340972014170707,-0.13567715642148304,0.03464860192427,-0.15940973033647843,-0.10640123605052876,0,0,5,0.0009807808603975617,0.0625,-3.8702052599455916
banking77,0.25,select_095,single,id_recall,5,-0.43921052631578944,-0.44999999999999996,0.026794979270889967,-0.45999999999999996,-0.4184210526315789,0,0,5,3.3081246669400453e-06,0.0625,-16.391523272904607
banking77,0.25,select_095,single,false_accept_rate,5,-0.2033620689655172,-0.21637931034482757,0.04031082784879187,-0.23413793103448274,-0.1712068965517241,0,0,5,0.0003518858031284713,0.0625,-5.044849729416113
banking77,0.25,select_095,single,false_reject_rate,5,0.43921052631578944,0.44999999999999996,0.026794979270889977,0.4184210526315789,0.45999999999999996,5,0,0,3.3081246669400453e-06,0.0625,16.391523272904603
banking77,0.25,select_095,single,effective_cluster_count,5,24.4,28.0,5.683308895353129,19.4,28.4,5,0,0,0.0006580770098956043,0.0625,4.2932735927745
banking77,0.25,select_100,single,oos_f1,5,0.05126826316720887,0.056965317496963874,0.025027078596756066,0.031543011824626196,0.07099351450979155,5,0,0,0.01017874926341041,0.0625,2.0485116938040906
banking77,0.25,select_100,single,f1_all,5,-0.1340972014170707,-0.13567715642148304,0.03464860192427,-0.15940973033647843,-0.10640123605052876,0,0,5,0.0009807808603975617,0.0625,-3.8702052599455916
banking77,0.25,select_100,single,id_recall,5,-0.43921052631578944,-0.44999999999999996,0.026794979270889967,-0.45999999999999996,-0.4184210526315789,0,0,5,3.3081246669400453e-06,0.0625,-16.391523272904607
banking77,0.25,select_100,single,false_accept_rate,5,-0.2033620689655172,-0.21637931034482757,0.04031082784879187,-0.23413793103448274,-0.1712068965517241,0,0,5,0.0003518858031284713,0.0625,-5.044849729416113
banking77,0.25,select_100,single,false_reject_rate,5,0.43921052631578944,0.44999999999999996,0.026794979270889977,0.4184210526315789,0.45999999999999996,5,0,0,3.3081246669400453e-06,0.0625,16.391523272904603
banking77,0.25,select_100,single,effective_cluster_count,5,24.4,28.0,5.683308895353129,19.4,28.4,5,0,0,0.0006580770098956043,0.0625,4.2932735927745
banking77,0.25,min_get_10,single,oos_f1,5,0.051555438007407695,0.05939278937381409,0.025312769984527854,0.031731965367308865,0.07137891064750652,5,0,0,0.01038380035782615,0.0625,2.036736320794618
banking77,0.25,min_get_10,single,f1_all,5,-0.1343706364405905,-0.14217828970323898,0.037906386086754194,-0.1621744467452878,-0.10266979377494265,0,0,5,0.0013712301846693475,0.0625,-3.544802085143755
banking77,0.25,min_get_10,single,id_recall,5,-0.4386842105263158,-0.44605263157894726,0.028321585202203122,-0.4607894736842105,-0.41657894736842105,0,0,5,4.146329101890535e-06,0.0625,-15.489394657619332
banking77,0.25,min_get_10,single,false_accept_rate,5,-0.2037931034482759,-0.21767241379310345,0.041952743642909185,-0.23560344827586208,-0.16982758620689659,0,0,5,0.00040770435606192744,0.0625,-4.857682376697688
banking77,0.25,min_get_10,single,false_reject_rate,5,0.4386842105263158,0.4460526315789473,0.028321585202203126,0.41657894736842105,0.4607894736842105,5,0,0,4.146329101890535e-06,0.0625,15.48939465761933
banking77,0.25,min_get_10,single,effective_cluster_count,5,23.4,22.0,5.128352561983234,19.6,27.4,5,0,0,0.0005199312656778419,0.0625,4.562868819407136
banking77,0.25,min_get_20,single,oos_f1,5,0.05076428524460155,0.05731973902830567,0.025473636248107716,0.030702798114681174,0.07082577237452192,5,0,0,0.011194136474931829,0.0625,1.9928166026305931
banking77,0.25,min_get_20,single,f1_all,5,-0.13447737849852515,-0.12869696465851832,0.03490975103626502,-0.1604151266729775,-0.1085396303240728,0,0,5,0.0009985100133361466,0.0625,-3.8521437279465864
banking77,0.25,min_get_20,single,id_recall,5,-0.43684210526315786,-0.44342105263157894,0.027189445157594527,-0.45815789473684204,-0.4155263157894737,0,0,5,3.5832305033144356e-06,0.0625,-16.066606094061452
banking77,0.25,min_get_20,single,false_accept_rate,5,-0.20172413793103447,-0.21637931034482757,0.04105363034865254,-0.23310344827586205,-0.16896551724137931,0,0,5,0.00038991988271809043,0.0625,-4.91367355865656
banking77,0.25,min_get_20,single,false_reject_rate,5,0.43684210526315786,0.44342105263157894,0.027189445157594538,0.4155263157894737,0.45815789473684204,5,0,0,3.5832305033144488e-06,0.0625,16.066606094061445
banking77,0.25,min_get_20,single,effective_cluster_count,5,23.0,24.0,4.183300132670378,19.8,26.0,5,0,0,0.00025145412534754123,0.0625,5.498051602938211
banking77,0.25,min_select_5,single,oos_f1,5,0.05437047632583185,0.06500808208588094,0.025977536822533048,0.034231242060360545,0.07450971059130315,5,0,0,0.009447386424796249,0.0625,2.0929804352609223
banking77,0.25,min_select_5,single,f1_all,5,-0.10758580967772446,-0.11247691030660456,0.046585639217433986,-0.14411236890037243,-0.07105925045507648,0,0,5,0.006679465185487341,0.0625,-2.309420059164114
banking77,0.25,min_select_5,single,id_recall,5,-0.41263157894736846,-0.4052631578947369,0.031034227373950524,-0.43578947368421056,-0.3894736842105263,0,0,5,7.621785268396832e-06,0.0625,-13.296015846481898
banking77,0.25,min_select_5,single,false_accept_rate,5,-0.20232758620689656,-0.21637931034482757,0.04016908377496128,-0.23275862068965517,-0.16991379310344829,0,0,5,0.0003540561942712689,0.0625,-5.036898211081779
banking77,0.25,min_select_5,single,false_reject_rate,5,0.41263157894736846,0.4052631578947369,0.03103422737395052,0.38947368421052636,0.43578947368421056,5,0,0,7.621785268396832e-06,0.0625,13.296015846481898
banking77,0.25,min_select_5,single,effective_cluster_count,5,56.0,58.0,9.137833441248533,48.6,62.6,5,0,0,0.0001642741023929852,0.0625,6.1283673378433265
banking77,0.25,min_select_20,single,oos_f1,5,0.04579393741071356,0.05119992383088978,0.02534648977938127,0.02591530744251056,0.06567256737891655,5,0,0,0.015604747698521295,0.0625,1.8067171355603555
banking77,0.25,min_select_20,single,f1_all,5,-0.1855526743824359,-0.190741289624075,0.036631970338223435,-0.2148324289081458,-0.15930850774716648,0,0,5,0.00034637386354198865,0.0625,-5.065320611182684
banking77,0.25,min_select_20,single,id_recall,5,-0.48052631578947363,-0.4842105263157894,0.03296571290214749,-0.5052631578947369,-0.45394736842105265,0,0,5,5.282895651427567e-06,0.0625,-14.57654858597554
banking77,0.25,min_select_20,single,false_accept_rate,5,-0.20353448275862068,-0.2168103448275862,0.04156231979657501,-0.23543103448275865,-0.1710344827586207,0,0,5,0.00039508453978221944,0.0625,-4.897091494286447
banking77,0.25,min_select_20,single,false_reject_rate,5,0.48052631578947375,0.4842105263157894,0.03296571290214751,0.45394736842105277,0.5052631578947369,5,0,0,5.282895651427567e-06,0.0625,14.576548585975535
