dataset,kir,seed,workpoint,target_calibration_coverage,radius_multiplier,calibration_known_recall,selected_using_test_oos,selected_using_test_known,selected_split,selected_balls,mean_balls_per_intent,minimum_ball_size,fit_and_score_seconds,oos_precision,oos_recall,oos_f1,id_recall,oos_rejection,auroc,aupr_oos,fpr95,false_accept_rate,false_reject_rate,accuracy,f1_all,f1_k,f1_u
banking77,0.5,100,calibration_coverage_0.85,0.85,1.582050693230706,0.8502024291497976,False,False,calibration_known,105,2.763157894736842,10,0.4875664149876684,0.7810526315789473,0.4756410256410256,0.5912350597609561,0.8631578947368421,0.4756410256410256,0.8173414304993253,0.773111002756248,0.4730263157894737,0.5243589743589744,0.1368421052631579,0.634090909090909,0.6916997554493519,0.6943435632306255,0.5912350597609561
banking77,0.5,100,calibration_coverage_0.90,0.9,1.6679347701540308,0.8987854251012146,False,False,calibration_known,105,2.763157894736842,10,0.5005177569692023,0.8040268456375839,0.383974358974359,0.5197396963123644,0.9039473684210526,0.383974358974359,0.8173414304993253,0.773111002756248,0.4730263157894737,0.6160256410256411,0.0960526315789473,0.6003246753246754,0.6803228839366973,0.6845487572952323,0.5197396963123644
banking77,0.5,100,calibration_coverage_0.95,0.95,1.8489644800049136,0.9493927125506072,False,False,calibration_known,105,2.763157894736842,10,0.5143267099629156,0.8091603053435115,0.2038461538461538,0.325652841781874,0.950657894736842,0.2038461538461538,0.8173414304993253,0.773111002756248,0.4730263157894737,0.7961538461538461,0.0493421052631578,0.5243506493506493,0.6479382071144502,0.6564194009389916,0.325652841781874
banking77,0.5,123,default_radius,,1.0,0.3215767634854772,False,False,paper_default_radius,87,2.289473684210526,10,0.403738658002112,0.609697933227345,0.9833333333333332,0.7526987242394504,0.3539473684210527,0.9833333333333332,0.8407211538461538,0.8025917980265235,0.5026315789473684,0.0166666666666666,0.6460526315789473,0.672077922077922,0.5095860938475171,0.5031883930477293,0.7526987242394504
banking77,0.5,123,calibration_coverage_0.80,0.8,1.4885657350713175,0.7987551867219918,False,False,calibration_known,87,2.289473684210526,10,0.417271520011127,0.7957689178193653,0.6269230769230769,0.7013266403728935,0.8348684210526316,0.6269230769230769,0.8407211538461538,0.8025917980265235,0.5026315789473684,0.3730769230769231,0.1651315789473684,0.7090909090909091,0.7295663440494713,0.7303094941462234,0.7013266403728935
banking77,0.5,123,calibration_coverage_0.85,0.85,1.5704164189350212,0.8485477178423236,False,False,calibration_known,87,2.289473684210526,10,0.4310077130212448,0.8210633946830266,0.5147435897435897,0.6327817178881009,0.8848684210526316,0.5147435897435897,0.8407211538461538,0.8025917980265235,0.5026315789473684,0.4852564102564102,0.1151315789473684,0.6668831168831169,0.7116480428727305,0.7137234724775892,0.6327817178881009
banking77,0.5,123,calibration_coverage_0.90,0.9,1.663388956051441,0.8983402489626556,False,False,calibration_known,87,2.289473684210526,10,0.4450431060395203,0.8427128427128427,0.3743589743589743,0.5184198845983133,0.9282894736842106,0.3743589743589743,0.8407211538461538,0.8025917980265235,0.5026315789473684,0.6256410256410256,0.0717105263157894,0.6077922077922078,0.6850194377551121,0.6894036365223963,0.5184198845983133
banking77,0.5,123,calibration_coverage_0.95,0.95,1.8110805294252847,0.9481327800829876,False,False,calibration_known,87,2.289473684210526,10,0.4599431440001353,0.8362282878411911,0.216025641025641,0.3433520122261844,0.9565789473684212,0.216025641025641,0.8407211538461538,0.8025917980265235,0.5026315789473684,0.783974358974359,0.0434210526315789,0.5347402597402597,0.6469087728415783,0.6548971086472466,0.3433520122261844
banking77,0.75,13,default_radius,,1.0,0.2577597840755735,False,False,paper_default_radius,133,2.333333333333333,10,0.579666008008644,0.3147293327738145,0.986842105263158,0.4772510340439071,0.2961206896551724,0.986842105263158,0.7663946234119781,0.4243313847832702,0.5400862068965517,0.0131578947368421,0.7038793103448275,0.4646103896103896,0.433316973658012,0.4325594898582552,0.4772510340439071
banking77,0.75,13,calibration_coverage_0.80,0.8,1.540528154321931,0.8002699055330634,False,False,calibration_known,133,2.333333333333333,10,0.5935942289652303,0.4429223744292237,0.5105263157894737,0.4743276283618582,0.7896551724137931,0.5105263157894737,0.7663946234119781,0.4243313847832702,0.5400862068965517,0.4894736842105263,0.2103448275862069,0.6665584415584416,0.7170913617536803,0.7212769433638841,0.4743276283618582
banking77,0.75,13,calibration_coverage_0.85,0.85,1.6137255942737514,0.8502024291497976,False,False,calibration_known,133,2.333333333333333,10,0.6083695219713263,0.4408450704225352,0.4118421052631579,0.4258503401360544,0.8288793103448275,0.4118421052631579,0.7663946234119781,0.4243313847832702,0.5400862068965517,0.5881578947368421,0.1711206896551724,0.6577922077922078,0.7158329256053465,0.7208326253548172,0.4258503401360544
banking77,0.75,13,calibration_coverage_0.90,0.9,1.734631388212338,0.9001349527665317,False,False,calibration_known,133,2.333333333333333,10,0.622991269978229,0.4451219512195122,0.2881578947368421,0.3498402555910543,0.8823275862068966,0.2881578947368421,0.7663946234119781,0.4243313847832702,0.5400862068965517,0.7118421052631579,0.1176724137931034,0.6493506493506493,0.7159190275128685,0.7222307304770378,0.3498402555910543
