dataset,kir,seed,loss_variant,class_count,registered_known_class_count,missing_selected_class_count,missing_selected_classes,excluded_train_row_count,sample_count,selected_balls,temperature,mean_loss,mean_true_probability,median_true_probability,mean_probability_margin,nearest_class_accuracy,mean_gradient_l2,median_gradient_l2,mean_distance_span
stackoverflow,0.75,42,raw_tau_0.20,13,15,2,magento|sharepoint,1200,1024,98,0.2,1.4406755909427005,0.2753941990064635,0.2812962217762836,0.179018883288612,0.83203125,3.782841068361118,3.747767986117972,0.378218265903242
stackoverflow,0.75,42,raw_tau_0.50,13,15,2,magento|sharepoint,1200,1024,98,0.5,2.064194320708176,0.1315219936620313,0.1346902143655515,0.0441167626875289,0.83203125,1.808652509755572,1.8019473389214524,0.378218265903242
stackoverflow,0.75,42,raw_tau_1.00,13,15,2,magento|sharepoint,1200,1024,98,1.0,2.308254317525841,0.1004008076524777,0.1023601694715652,0.0179937461688463,0.83203125,0.9364283152225614,0.9343824304615812,0.378218265903242
stackoverflow,0.75,87,official_l1,14,15,1,drupal,600,1024,91,,2.6214122319053024,0.072702587747121,0.0727792305877962,0.0008902718366315,0.8798828125,0.0615907082351277,0.0615514282261027,0.4007966142382047
stackoverflow,0.75,87,raw_tau_0.05,14,15,1,drupal,600,1024,91,0.05,0.4527882090587979,0.7887591986265682,0.9559814819631038,0.7013397212688763,0.8798828125,4.762411316019339,0.9679537508708368,0.4007966142382047
stackoverflow,0.75,87,raw_tau_0.10,14,15,1,drupal,600,1024,91,0.1,0.7876817921297672,0.5528107434028737,0.6057394882420006,0.4602003040823544,0.8798828125,4.724254688492056,4.137296175873985,0.4007966142382047
stackoverflow,0.75,87,raw_tau_0.20,14,15,1,drupal,600,1024,91,0.2,1.4447119655464855,0.2661677466107879,0.2636486979214445,0.1719170791894664,0.8798828125,3.820900651458549,3.831293676369648,0.4007966142382047
stackoverflow,0.75,87,raw_tau_0.50,14,15,1,drupal,600,1024,91,0.5,2.110743350198657,0.1246217445307331,0.1256682787921295,0.041682638223207,0.8798828125,1.817728911218536,1.815629557168433,0.4007966142382047
stackoverflow,0.75,87,raw_tau_1.00,14,15,1,drupal,600,1024,91,1.0,2.368545472913498,0.094335366393173,0.0952455743492884,0.0169728041036596,0.8798828125,0.9399632853316306,0.938980734529437,0.4007966142382047
stackoverflow,0.75,100,official_l1,15,15,0,,0,1024,97,,2.6930217398970093,0.0676782556025782,0.0677875791385863,0.0006700748428798,0.8349609375,0.0580319614893608,0.0579474215275901,0.359493705888914
stackoverflow,0.75,100,raw_tau_0.05,15,15,0,,0,1024,97,0.05,0.6235467792468745,0.7331823687942045,0.9406196137731972,0.6339938145569589,0.8349609375,5.916296986455571,1.3019163026015963,0.359493705888914
stackoverflow,0.75,100,raw_tau_0.10,15,15,0,,0,1024,97,0.1,0.96403556727841,0.4937020149752036,0.5436407398086465,0.3979485941270911,0.8349609375,5.321365004638535,4.77690811991407,0.359493705888914
stackoverflow,0.75,100,raw_tau_0.20,15,15,0,,0,1024,97,0.2,1.607949157973077,0.2300205469587727,0.2333627383735817,0.1387724300611814,0.8349609375,3.99660494589838,3.98049443936401,0.359493705888914
stackoverflow,0.75,100,raw_tau_0.50,15,15,0,,0,1024,97,0.5,2.227406447658788,0.1111057349010315,0.1139452501153231,0.0331709138452854,0.8349609375,1.8408932308181576,1.834821361655472,0.359493705888914
stackoverflow,0.75,100,raw_tau_1.00,15,15,0,,0,1024,97,1.0,2.462640543974981,0.0858995465714734,0.0875539612467545,0.0135376053551019,0.8349609375,0.9462703282924062,0.9445491598376724,0.359493705888914
stackoverflow,0.75,123,official_l1,11,15,4,drupal|magento|sharepoint|wordpress,2400,1024,97,,2.373314291970043,0.0931766370005317,0.0933190433750285,0.0016608279325675,0.9033203125,0.0779877474239481,0.0780070992709968,0.4187104812906617
stackoverflow,0.75,123,raw_tau_0.05,11,15,4,drupal|magento|sharepoint|wordpress,2400,1024,97,0.05,0.33133694731384,0.8407481896007865,0.9812646601946716,0.7626651272324673,0.9033203125,3.7035962592888128,0.4265710626336709,0.4187104812906617
stackoverflow,0.75,123,raw_tau_0.10,11,15,4,drupal|magento|sharepoint|wordpress,2400,1024,97,0.1,0.5724055062992013,0.651532813903591,0.7359614418324072,0.5546980491897792,0.9033203125,3.765298045019701,2.8568152153064155,0.4187104812906617
stackoverflow,0.75,123,raw_tau_0.20,11,15,4,drupal|magento|sharepoint|wordpress,2400,1024,97,0.2,1.153343363883332,0.3493891478423251,0.3564298905380266,0.2370742053623175,0.9033203125,3.431564127613452,3.392664860230025,0.4187104812906617
stackoverflow,0.75,123,raw_tau_0.50,11,15,4,drupal|magento|sharepoint|wordpress,2400,1024,97,0.5,1.8300152081054688,0.1647543114680481,0.1671807988317122,0.060438889877098,0.9033203125,1.753315602021791,1.7479823805722765,0.4187104812906617
stackoverflow,0.75,123,raw_tau_1.00,11,15,4,drupal|magento|sharepoint|wordpress,2400,1024,97,1.0,2.1050301357905177,0.1227535433480021,0.1242517785815866,0.024679956414178,0.9033203125,0.9202217865254544,0.9186174312078892,0.4187104812906617
