index,dataset,kir,method,target_known_recall,achieved_known_recall_mean,achieved_known_recall_std,achieved_known_recall_count,oos_f1_mean,oos_f1_std,oos_f1_count,false_accept_rate_mean,false_accept_rate_std,false_accept_rate_count,false_reject_rate_mean,false_reject_rate_std,false_reject_rate_count,auroc_mean,auroc_std,auroc_count,aupr_oos_mean,aupr_oos_std,aupr_oos_count
114,clinc150,0.75,msp,0.9,0.9,0.0,5,0.8622955822300604,0.008115146525924285,5,0.13316239316239317,0.014262240296786933,5,0.1,0.0,5,0.9488943833943834,0.0030695181463683096,5,0.9262512934769254,0.004115731331993792,5
115,clinc150,0.75,msp,0.95,0.95,0.0,5,0.8285081807564018,0.01065112137310782,5,0.24188034188034185,0.016448828422151895,5,0.05,0.0,5,0.9488943833943834,0.0030695181463683096,5,0.9262512934769254,0.004115731331993792,5
116,clinc150,0.75,trainable_k1,0.75,0.75,0.0,5,0.8277313461055446,0.0026694433523335908,5,0.04042735042735043,0.005273926758623892,5,0.25,0.0,5,0.9500434472934473,0.004167084976489982,5,0.9244287014099977,0.009783406283360921,5
117,clinc150,0.75,trainable_k1,0.85,0.85,0.0,5,0.8624239004869361,0.005543539575918949,5,0.07854700854700855,0.01040841772880061,5,0.15,0.0,5,0.9500434472934473,0.004167084976489982,5,0.9244287014099977,0.009783406283360921,5
118,clinc150,0.75,trainable_k1,0.9,0.9,0.0,5,0.8631137233394452,0.008383338133265117,5,0.1317094017094017,0.014860492807281727,5,0.1,0.0,5,0.9500434472934473,0.004167084976489982,5,0.9244287014099977,0.009783406283360921,5
119,clinc150,0.75,trainable_k1,0.95,0.95,0.0,5,0.8198376420306385,0.01486050397671967,5,0.2552136752136752,0.022797052507702305,5,0.05,0.0,5,0.9500434472934473,0.004167084976489982,5,0.9244287014099977,0.009783406283360921,5
120,stackoverflow,0.25,energy,0.75,0.75,0.0,5,0.9412755454559267,0.005583049994255553,5,0.0368,0.010796204179773465,5,0.25,0.0,5,0.9289031111111111,0.008664989882109777,5,0.9636609090235477,0.0038898263167037902,5
121,stackoverflow,0.25,energy,0.85,0.85,0.0,5,0.9210881089741851,0.01276800834196041,5,0.10337777777777779,0.022896115364083754,5,0.15,0.0,5,0.9289031111111111,0.008664989882109777,5,0.9636609090235477,0.0038898263167037902,5
122,stackoverflow,0.25,energy,0.9,0.9,0.0,5,0.8597043198444283,0.024704894537169855,5,0.22026666666666667,0.03873378593475605,5,0.1,0.0,5,0.9289031111111111,0.008664989882109777,5,0.9636609090235477,0.0038898263167037902,5
123,stackoverflow,0.25,energy,0.95,0.95,0.0,5,0.7026895699634723,0.05270773103690549,5,0.4472888888888889,0.06257822758676726,5,0.05,0.0,5,0.9289031111111111,0.008664989882109777,5,0.9636609090235477,0.0038898263167037902,5
124,stackoverflow,0.25,knn,0.75,0.75,0.0,5,0.9395732593573058,0.007709735939257631,5,0.040044444444444445,0.014836890959137407,5,0.25,0.0,5,0.942737274074074,0.008668157337835426,5,0.9755705682279132,0.0044684622917593305,5
125,stackoverflow,0.25,knn,0.85,0.85,0.0,5,0.9164298908667228,0.013080953282203904,5,0.11173333333333332,0.02368225881785878,5,0.15,0.0,5,0.942737274074074,0.008668157337835426,5,0.9755705682279132,0.0044684622917593305,5
126,stackoverflow,0.25,knn,0.9,0.9,0.0,5,0.882604892043986,0.02389867911337249,5,0.1831111111111111,0.03989616151591158,5,0.1,0.0,5,0.942737274074074,0.008668157337835426,5,0.9755705682279132,0.0044684622917593305,5
127,stackoverflow,0.25,knn,0.95,0.95,0.0,5,0.8034076607713929,0.03511831976582019,5,0.31622222222222224,0.050042451114830966,5,0.05,0.0,5,0.942737274074074,0.008668157337835426,5,0.9755705682279132,0.0044684622917593305,5
128,stackoverflow,0.25,lof,0.75,0.75,0.0,5,0.8561355954456371,0.036400645381463106,5,0.18764444444444445,0.05991838069974033,5,0.25,0.0,5,0.8587152148148147,0.029927959428096132,5,0.9351660595461231,0.01559998320431639,5
129,stackoverflow,0.25,lof,0.85,0.85,0.0,5,0.7825120773200813,0.06467462675579962,5,0.3212888888888889,0.09062313769904325,5,0.15,0.0,5,0.8587152148148147,0.029927959428096132,5,0.9351660595461231,0.01559998320431639,5
130,stackoverflow,0.25,lof,0.9,0.9,0.0,5,0.7087652927970206,0.0840198194461096,5,0.4274222222222222,0.10339025911086759,5,0.1,0.0,5,0.8587152148148147,0.029927959428096132,5,0.9351660595461231,0.01559998320431639,5
131,stackoverflow,0.25,lof,0.95,0.95,0.0,5,0.5437792763783772,0.10133832724519483,5,0.6149333333333333,0.09758736509999895,5,0.05,0.0,5,0.8587152148148147,0.029927959428096132,5,0.9351660595461231,0.01559998320431639,5
132,stackoverflow,0.25,msp,0.75,0.75,0.0,5,0.9388776427062874,0.005750238135353819,5,0.04142222222222223,0.01105720255738592,5,0.25,0.0,5,0.9228120592592592,0.009103736814935376,5,0.9605103661680522,0.004972303023231839,5
133,stackoverflow,0.25,msp,0.85,0.85,0.0,5,0.9074975374442248,0.015161191182413875,5,0.1275111111111111,0.02670293829488146,5,0.15,0.0,5,0.9228120592592592,0.009103736814935376,5,0.9605103661680522,0.004972303023231839,5
134,stackoverflow,0.25,msp,0.9,0.9,0.0,5,0.842648665764313,0.034956635115698645,5,0.24635555555555558,0.05345786387311546,5,0.1,0.0,5,0.9228120592592592,0.009103736814935376,5,0.9605103661680522,0.004972303023231839,5
135,stackoverflow,0.25,msp,0.95,0.95,0.0,5,0.6429410028936193,0.05981074563751885,5,0.5159555555555555,0.0673277225385073,5,0.05,0.0,5,0.9228120592592592,0.009103736814935376,5,0.9605103661680522,0.004972303023231839,5
136,stackoverflow,0.25,trainable_k1,0.75,0.75,0.0,5,0.9539464516586861,0.006121415993683106,5,0.012,0.012030824607679253,5,0.25,0.0,5,0.9529569185185187,0.016086084130192205,5,0.9772978254353099,0.0091285791422889,5
137,stackoverflow,0.25,trainable_k1,0.85,0.85,0.0,5,0.9517233434528656,0.01670564379936051,5,0.046311111111111115,0.0314499798818362,5,0.15,0.0,5,0.9529569185185187,0.016086084130192205,5,0.9772978254353099,0.0091285791422889,5
138,stackoverflow,0.25,trainable_k1,0.9,0.9,0.0,5,0.9105986230611058,0.042599257279014556,5,0.13395555555555555,0.07391342950863798,5,0.1,0.0,5,0.9529569185185187,0.016086084130192205,5,0.9772978254353099,0.0091285791422889,5
139,stackoverflow,0.25,trainable_k1,0.95,0.95,0.0,5,0.7969234903954314,0.07152984983592063,5,0.3217333333333333,0.10145672312206158,5,0.05,0.0,5,0.9529569185185187,0.016086084130192205,5,0.9772978254353099,0.0091285791422889,5
140,stackoverflow,0.5,energy,0.75,0.75,0.0,5,0.842476638357948,0.014846444954708483,5,0.08993333333333334,0.027586631222790186,5,0.25,0.0,5,0.8877330444444445,0.018083122540775206,5,0.8482697902737062,0.02781089180098298,5
141,stackoverflow,0.5,energy,0.85,0.85,0.0,5,0.8070745692496784,0.019960678516197237,5,0.2215333333333333,0.03237677494061994,5,0.15,0.0,5,0.8877330444444445,0.018083122540775206,5,0.8482697902737062,0.02781089180098298,5
142,stackoverflow,0.5,energy,0.9,0.9,0.0,5,0.7173839610584289,0.043756327726067974,5,0.3831333333333333,0.05945801506572143,5,0.1,0.0,5,0.8877330444444445,0.018083122540775206,5,0.8482697902737062,0.02781089180098298,5
143,stackoverflow,0.5,energy,0.95,0.95,0.0,5,0.508509360268856,0.08882129344849403,5,0.6378666666666667,0.0870818899401911,5,0.05,0.0,5,0.8877330444444445,0.018083122540775206,5,0.8482697902737062,0.02781089180098298,5
144,stackoverflow,0.5,knn,0.75,0.75,0.0,5,0.8284097600742936,0.01836449641267171,5,0.11573333333333333,0.03308188493890745,5,0.25,0.0,5,0.8944077444444444,0.01708187966812481,5,0.8740002838237245,0.024514513959286117,5
145,stackoverflow,0.5,knn,0.85,0.85,0.0,5,0.789570422905969,0.03396088585586645,5,0.24866666666666667,0.052641344123332476,5,0.15,0.0,5,0.8944077444444444,0.01708187966812481,5,0.8740002838237245,0.024514513959286117,5
146,stackoverflow,0.5,knn,0.9,0.9,0.0,5,0.7371210686869385,0.053341970518880316,5,0.3554666666666667,0.0734671506336146,5,0.1,0.0,5,0.8944077444444444,0.01708187966812481,5,0.8740002838237245,0.024514513959286117,5
147,stackoverflow,0.5,knn,0.95,0.95,0.0,5,0.6073267825475751,0.07980493740956132,5,0.5380666666666667,0.08822584655303686,5,0.05,0.0,5,0.8944077444444444,0.01708187966812481,5,0.8740002838237245,0.024514513959286117,5
148,stackoverflow,0.5,lof,0.75,0.75,0.0,5,0.7287520887987787,0.02528419076934993,5,0.2828,0.039502883157787064,5,0.25,0.0,5,0.8024769222222222,0.020131330366265944,5,0.7651328371716677,0.01843654442986459,5
149,stackoverflow,0.5,lof,0.85,0.85,0.0,5,0.6434853104664494,0.032051007487295585,5,0.4537333333333334,0.0394232024179783,5,0.15,0.0,5,0.8024769222222222,0.020131330366265944,5,0.7651328371716677,0.01843654442986459,5
150,stackoverflow,0.5,lof,0.9,0.9,0.0,5,0.5547974379561109,0.028219961943296113,5,0.5772666666666667,0.029153235002502092,5,0.1,0.0,5,0.8024769222222222,0.020131330366265944,5,0.7651328371716677,0.01843654442986459,5
151,stackoverflow,0.5,lof,0.95,0.95,0.0,5,0.37385775156640516,0.02271851232211797,5,0.7584,0.017901582797804978,5,0.05,0.0,5,0.8024769222222222,0.020131330366265944,5,0.7651328371716677,0.01843654442986459,5
152,stackoverflow,0.5,msp,0.75,0.75,0.0,5,0.8373117120719149,0.01940225098140567,5,0.09933333333333334,0.035756895216944605,5,0.25,0.0,5,0.8888658222222222,0.02129017646341167,5,0.854119542192888,0.026558119248527523,5
153,stackoverflow,0.5,msp,0.85,0.85,0.0,5,0.800399123938696,0.032670222248272845,5,0.2315333333333333,0.05336176325589119,5,0.15,0.0,5,0.8888658222222222,0.02129017646341167,5,0.854119542192888,0.026558119248527523,5
154,stackoverflow,0.5,msp,0.9,0.9,0.0,5,0.7302686522961086,0.053061319662064545,5,0.3648,0.07629059939177013,5,0.1,0.0,5,0.8888658222222222,0.02129017646341167,5,0.854119542192888,0.026558119248527523,5
155,stackoverflow,0.5,msp,0.95,0.95,0.0,5,0.5510649003693583,0.08590717442606587,5,0.5963333333333333,0.0912861800420341,5,0.05,0.0,5,0.8888658222222222,0.02129017646341167,5,0.854119542192888,0.026558119248527523,5
156,stackoverflow,0.5,trainable_k1,0.75,0.75,0.0,5,0.8740563237916448,0.0053533120683708964,5,0.029599999999999998,0.010586679261117614,5,0.25,0.0,5,0.9235181333333333,0.014917396867995614,5,0.8935448620562013,0.028480838411641684,5
157,stackoverflow,0.5,trainable_k1,0.85,0.85,0.0,5,0.8705310324980395,0.01860229834709868,5,0.1132,0.03376273422313754,5,0.15,0.0,5,0.9235181333333333,0.014917396867995614,5,0.8935448620562013,0.028480838411641684,5
158,stackoverflow,0.5,trainable_k1,0.9,0.9,0.0,5,0.7909902587001252,0.044660053423955876,5,0.2783333333333333,0.06757834959018556,5,0.1,0.0,5,0.9235181333333333,0.014917396867995614,5,0.8935448620562013,0.028480838411641684,5
159,stackoverflow,0.5,trainable_k1,0.95,0.95,0.0,5,0.608876323316154,0.09793097772204838,5,0.5343333333333333,0.10842713887419718,5,0.05,0.0,5,0.9235181333333333,0.014917396867995614,5,0.8935448620562013,0.028480838411641684,5
160,stackoverflow,0.75,energy,0.75,0.75,0.0,5,0.659564699319132,0.03022687571283289,5,0.13786666666666667,0.05772424870787742,5,0.25,0.0,5,0.8637345777777778,0.024882948522924563,5,0.5980980266843038,0.046463072068152,5
161,stackoverflow,0.75,energy,0.85,0.85,0.0,5,0.6411176970930768,0.05073111545077655,5,0.3136,0.07679785876644682,5,0.15,0.0,5,0.8637345777777778,0.024882948522924563,5,0.5980980266843038,0.046463072068152,5
162,stackoverflow,0.75,energy,0.9,0.9,0.0,5,0.5577172498470996,0.06353891926914973,5,0.4945333333333333,0.07859092398829101,5,0.1,0.0,5,0.8637345777777778,0.024882948522924563,5,0.5980980266843038,0.046463072068152,5
163,stackoverflow,0.75,energy,0.95,0.95,0.0,5,0.3833963224562927,0.07423406745602289,5,0.7248,0.06712078664616501,5,0.05,0.0,5,0.8637345777777778,0.024882948522924563,5,0.5980980266843038,0.046463072068152,5
164,stackoverflow,0.75,knn,0.75,0.75,0.0,5,0.636752511659892,0.017449434782387394,5,0.18226666666666666,0.03266870741924823,5,0.25,0.0,5,0.8589655555555555,0.01593353175212644,5,0.6365759360659184,0.062212249314142466,5
165,stackoverflow,0.75,knn,0.85,0.85,0.0,5,0.6228140468082253,0.03256303082362802,5,0.3433333333333334,0.048823946765678194,5,0.15,0.0,5,0.8589655555555555,0.01593353175212644,5,0.6365759360659184,0.062212249314142466,5
166,stackoverflow,0.75,knn,0.9,0.9,0.0,5,0.5876882718555387,0.050016840413811395,5,0.4572,0.0651995228339731,5,0.1,0.0,5,0.8589655555555555,0.01593353175212644,5,0.6365759360659184,0.062212249314142466,5
167,stackoverflow,0.75,knn,0.95,0.95,0.0,5,0.4749013110940548,0.08838301448859029,5,0.6377333333333334,0.08998839431343975,5,0.05,0.0,5,0.8589655555555555,0.01593353175212644,5,0.6365759360659184,0.062212249314142466,5
168,stackoverflow,0.75,lof,0.75,0.75,0.0,5,0.5698621795205975,0.07613780929412158,5,0.29746666666666666,0.12251022633052132,5,0.25,0.0,5,0.798524237037037,0.0588757706497147,5,0.524109223606277,0.09425438064814055,5
169,stackoverflow,0.75,lof,0.85,0.85,0.0,5,0.5375082851490027,0.10912853007926494,5,0.4589333333333333,0.13659559127422655,5,0.15,0.0,5,0.798524237037037,0.0588757706497147,5,0.524109223606277,0.09425438064814055,5
170,stackoverflow,0.75,lof,0.9,0.9,0.0,5,0.4750927835384706,0.13330868757259307,5,0.5854666666666667,0.13611220861235532,5,0.1,0.0,5,0.798524237037037,0.0588757706497147,5,0.524109223606277,0.09425438064814055,5
171,stackoverflow,0.75,lof,0.95,0.95,0.0,5,0.34106228468777283,0.12819559560116753,5,0.7574666666666666,0.09879541149938764,5,0.05,0.0,5,0.798524237037037,0.0588757706497147,5,0.524109223606277,0.09425438064814055,5
172,stackoverflow,0.75,msp,0.75,0.75,0.0,5,0.6520328317480881,0.024800523782925313,5,0.1528,0.047397608941098845,5,0.25,0.0,5,0.8649353185185185,0.01837766381847722,5,0.6226007387129648,0.02901893353464273,5
173,stackoverflow,0.75,msp,0.85,0.85,0.0,5,0.6465330397226109,0.02722858722030553,5,0.30666666666666664,0.04273692132623083,5,0.15,0.0,5,0.8649353185185185,0.01837766381847722,5,0.6226007387129648,0.02901893353464273,5
174,stackoverflow,0.75,msp,0.9,0.9,0.0,5,0.5960984902586575,0.023581473291333272,5,0.4476,0.031125552203936903,5,0.1,0.0,5,0.8649353185185185,0.01837766381847722,5,0.6226007387129648,0.02901893353464273,5
175,stackoverflow,0.75,msp,0.95,0.95,0.0,5,0.4370074994162536,0.03522520499361653,5,0.6778666666666667,0.03312400941915096,5,0.05,0.0,5,0.8649353185185185,0.01837766381847722,5,0.6226007387129648,0.02901893353464273,5
176,stackoverflow,0.75,trainable_k1,0.75,0.75,0.0,5,0.7143562447752103,0.0046448391777119315,5,0.027600000000000003,0.009838699100999075,5,0.25,0.0,5,0.9290362370370371,0.01009602523621894,5,0.7729399457737551,0.026186619936618524,5
177,stackoverflow,0.75,trainable_k1,0.85,0.85,0.0,5,0.7624997551325754,0.0352237303208504,5,0.10506666666666667,0.06586619433029021,5,0.15,0.0,5,0.9290362370370371,0.01009602523621894,5,0.7729399457737551,0.026186619936618524,5
178,stackoverflow,0.75,trainable_k1,0.9,0.9,0.0,5,0.7278990466692394,0.055870269482795984,5,0.25306666666666666,0.08744090067646323,5,0.1,0.0,5,0.9290362370370371,0.01009602523621894,5,0.7729399457737551,0.026186619936618524,5
179,stackoverflow,0.75,trainable_k1,0.95,0.95,0.0,5,0.6211419142827374,0.04961146573336799,5,0.4802666666666666,0.058609062628762656,5,0.05,0.0,5,0.9290362370370371,0.01009602523621894,5,0.7729399457737551,0.026186619936618524,5
