dataset,kir,seed,protocol_version,method,target_known_recall,diagnostic_threshold,achieved_known_recall,oos_f1,oos_precision,oos_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos,source_path
clinc150,0.5,13,protocol_v2_textoir_v1,lof,0.9,1.2100148916244506,0.9,0.8011743598107975,0.9160760910108169,0.7118840579710145,0.2881159420289855,0.1,0.9001316586151369,0.9149861926283019,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_13__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.5,42,protocol_v2_textoir_v1,lof,0.9,1.2084400057792666,0.9,0.8314785373608903,0.920774647887324,0.7579710144927536,0.24202898550724639,0.1,0.9133931723027376,0.9260189315653554,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_42__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.5,87,protocol_v2_textoir_v1,lof,0.9,1.2181984782218933,0.9,0.8027366020524516,0.916325771662328,0.7142028985507246,0.28579710144927534,0.1,0.9078383896940418,0.9244210464791143,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.5,100,protocol_v2_textoir_v1,lof,0.9,1.1885589361190798,0.9,0.8364730093398766,0.9215207534007673,0.7657971014492754,0.23420289855072463,0.1,0.9167491787439614,0.9384316484666297,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_100__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.5,123,protocol_v2_textoir_v1,lof,0.9,1.1922535538673402,0.9,0.8314785373608903,0.920774647887324,0.7579710144927536,0.24202898550724639,0.1,0.9153189694041867,0.9355756347247797,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_123__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.5,13,protocol_v2_textoir_v1,msp,0.9,0.5459076914772292,0.9,0.9085239085239085,0.9314859926918392,0.8866666666666667,0.11333333333333333,0.1,0.955640193236715,0.9691319521819983,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_13__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.5,42,protocol_v2_textoir_v1,msp,0.9,0.5754882951292951,0.9,0.9080374387163869,0.9314233465406888,0.8857971014492754,0.11420289855072464,0.1,0.9545968438003221,0.970296266565118,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_42__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.5,87,protocol_v2_textoir_v1,msp,0.9,0.5942854980783401,0.9,0.9031487837636174,0.9307905259920025,0.8771014492753623,0.12289855072463768,0.1,0.9505829307568439,0.9638826555437333,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_87__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.5,100,protocol_v2_textoir_v1,msp,0.9,0.581555553234051,0.9,0.9075505350772889,0.9313605857230018,0.884927536231884,0.11507246376811595,0.1,0.9516565539452495,0.9647638726519676,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_100__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.5,123,protocol_v2_textoir_v1,msp,0.9,0.5937575845714161,0.9,0.8945706121221236,0.9296655204751485,0.8620289855072464,0.13797101449275362,0.1,0.9500447020933979,0.967297376573822,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_123__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.5,13,protocol_v2_textoir_v1,trainable_k1,0.9,1.1272224138219555,0.9,0.9162488941315247,0.9324729891956782,0.9005797101449275,0.09942028985507247,0.1,0.9580215136876005,0.969613073854642,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/clinc150/seed_13/predictions.jsonl
clinc150,0.5,42,protocol_v2_textoir_v1,trainable_k1,0.9,1.1284839315148103,0.9,0.8932389700346334,0.9294891883422125,0.8597101449275363,0.14028985507246378,0.1,0.9461893719806764,0.9595486046293606,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/clinc150/seed_42/predictions.jsonl
clinc150,0.5,87,protocol_v2_textoir_v1,trainable_k1,0.9,1.1407634673612717,0.9,0.9016736401673641,0.9305983960518198,0.8744927536231885,0.1255072463768116,0.1,0.9497262479871176,0.9565369353120585,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/clinc150/seed_87/predictions.jsonl
clinc150,0.5,100,protocol_v2_textoir_v1,trainable_k1,0.9,1.118837958364814,0.9,0.9122391593902619,0.9319625037798609,0.8933333333333333,0.10666666666666667,0.1,0.959203607085346,0.9727051957009589,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/clinc150/seed_100/predictions.jsonl
clinc150,0.5,123,protocol_v2_textoir_v1,trainable_k1,0.9,1.1075386778789924,0.9,0.9073881373569199,0.931339639914556,0.8846376811594203,0.11536231884057971,0.1,0.9531961352657006,0.9661621473228265,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/clinc150/seed_123/predictions.jsonl
clinc150,0.5,13,protocol_v2_textoir_v1,energy,0.95,-5.239053862661346,0.9497777777777778,0.866008911521324,0.9601270289343684,0.788695652173913,0.21130434782608695,0.050222222222222224,0.9541294685990338,0.9685515836056553,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.5,42,protocol_v2_textoir_v1,energy,0.95,-5.193667746610813,0.9497777777777778,0.8565468549422336,0.9593817397555715,0.7736231884057971,0.2263768115942029,0.050222222222222224,0.9499404830917874,0.9670231487983656,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.5,87,protocol_v2_textoir_v1,energy,0.95,-5.164598359599775,0.9497777777777778,0.8439325113562621,0.9583640383198231,0.7539130434782608,0.24608695652173912,0.050222222222222224,0.9495323671497584,0.9621522867986172,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.5,100,protocol_v2_textoir_v1,energy,0.95,-5.156164695208897,0.9497777777777778,0.8443074927019137,0.9583946980854198,0.7544927536231885,0.2455072463768116,0.050222222222222224,0.9499909822866346,0.9657695952463609,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.5,123,protocol_v2_textoir_v1,energy,0.95,-5.211482472221973,0.9497777777777778,0.8663697104677061,0.9601551480959097,0.7892753623188405,0.21072463768115943,0.050222222222222224,0.9534416747181964,0.9688479253595651,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.5,13,protocol_v2_textoir_v1,knn,0.95,1.0386476390063764,0.9497777777777778,0.7418785310734464,0.9489611562782294,0.6089855072463768,0.3910144927536232,0.050222222222222224,0.9107049275362319,0.9391495817214524,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.5,42,protocol_v2_textoir_v1,knn,0.95,1.0294785654544827,0.9497777777777778,0.7966903073286052,0.9542880258899676,0.683768115942029,0.31623188405797104,0.050222222222222224,0.9251181964573268,0.9500758238497018,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.5,87,protocol_v2_textoir_v1,knn,0.95,1.0335495819151401,0.9497777777777778,0.7732828369771045,0.9520983467571005,0.6510144927536232,0.34898550724637684,0.050222222222222224,0.9238180998389693,0.9463425060643023,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.5,100,protocol_v2_textoir_v1,knn,0.95,1.051902882605791,0.9497777777777778,0.750920245398773,0.9498891352549889,0.6208695652173913,0.3791304347826087,0.050222222222222224,0.9226416747181966,0.9445738574342489,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_100__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.5,123,protocol_v2_textoir_v1,knn,0.95,1.0489368110895152,0.9497777777777778,0.7515767344078487,0.949955713020372,0.6217391304347826,0.3782608695652174,0.050222222222222224,0.9236124959742352,0.9460157129617051,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_123__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.5,13,protocol_v2_textoir_v1,lof,0.95,1.296517115831375,0.9497777777777778,0.6710182767624021,0.9408995815899581,0.5214492753623189,0.47855072463768117,0.050222222222222224,0.9001316586151369,0.9149861926283019,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_13__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.5,42,protocol_v2_textoir_v1,lof,0.95,1.2861255764961241,0.9497777777777778,0.7118582791033984,0.9457252641690682,0.5707246376811594,0.42927536231884056,0.050222222222222224,0.9133931723027376,0.9260189315653554,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_42__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.5,87,protocol_v2_textoir_v1,lof,0.95,1.2952316343784331,0.9497777777777778,0.6737390656988647,0.9412376495059802,0.5246376811594203,0.4753623188405797,0.050222222222222224,0.9078383896940418,0.9244210464791143,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.5,100,protocol_v2_textoir_v1,lof,0.95,1.2646952569484708,0.9497777777777778,0.744538407329105,0.949236298292902,0.612463768115942,0.38753623188405795,0.050222222222222224,0.9167491787439614,0.9384316484666297,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_100__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.5,123,protocol_v2_textoir_v1,lof,0.95,1.2575766324996946,0.9497777777777778,0.7327049617641829,0.9479981592268752,0.5971014492753624,0.4028985507246377,0.050222222222222224,0.9153189694041867,0.9355756347247797,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_123__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.5,13,protocol_v2_textoir_v1,msp,0.95,0.6601318438857913,0.9497777777777778,0.8642014663691425,0.9599858356940509,0.7857971014492754,0.21420289855072464,0.050222222222222224,0.955640193236715,0.9691319521819983,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_13__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.5,42,protocol_v2_textoir_v1,msp,0.95,0.6845224002768345,0.9497777777777778,0.8765568343055337,0.9609402004839267,0.8057971014492754,0.19420289855072465,0.050222222222222224,0.9545968438003221,0.970296266565118,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_42__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.5,87,protocol_v2_textoir_v1,msp,0.95,0.7204128547462583,0.9497777777777778,0.846178756476684,0.958547322083639,0.7573913043478261,0.2426086956521739,0.050222222222222224,0.9505829307568439,0.9638826555437333,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_87__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.5,100,protocol_v2_textoir_v1,msp,0.95,0.6930481997897272,0.9497777777777778,0.875847925540306,0.9608861197646245,0.8046376811594202,0.19536231884057972,0.050222222222222224,0.9516565539452495,0.9647638726519676,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_100__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.5,123,protocol_v2_textoir_v1,msp,0.95,0.6854183136317159,0.9497777777777778,0.8724683544303797,0.9606271777003484,0.7991304347826087,0.2008695652173913,0.050222222222222224,0.9500447020933979,0.967297376573822,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.50__seed_123__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.5,13,protocol_v2_textoir_v1,trainable_k1,0.95,1.2223726427108195,0.9497777777777778,0.8622066102506786,0.9598293636686811,0.782608695652174,0.21739130434782608,0.050222222222222224,0.9580215136876005,0.969613073854642,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/clinc150/seed_13/predictions.jsonl
clinc150,0.5,42,protocol_v2_textoir_v1,trainable_k1,0.95,1.2034868874542821,0.9497777777777778,0.8339060710194731,0.9575347613679068,0.7385507246376811,0.2614492753623188,0.050222222222222224,0.9461893719806764,0.9595486046293606,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/clinc150/seed_42/predictions.jsonl
clinc150,0.5,87,protocol_v2_textoir_v1,trainable_k1,0.95,1.236753474923483,0.9497777777777778,0.8095556298028733,0.955441640378549,0.7023188405797102,0.29768115942028983,0.050222222222222224,0.9497262479871176,0.9565369353120585,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/clinc150/seed_87/predictions.jsonl
clinc150,0.5,100,protocol_v2_textoir_v1,trainable_k1,0.95,1.20256392058137,0.9497777777777778,0.8697858842188739,0.9604203152364273,0.7947826086956522,0.20521739130434782,0.050222222222222224,0.959203607085346,0.9727051957009589,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/clinc150/seed_100/predictions.jsonl
clinc150,0.5,123,protocol_v2_textoir_v1,trainable_k1,0.95,1.1739143005366148,0.9497777777777778,0.8528654217643271,0.9590876176683563,0.7678260869565218,0.23217391304347826,0.050222222222222224,0.9531961352657006,0.9661621473228265,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/clinc150/seed_123/predictions.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,energy,0.75,-6.272739195037445,0.75,0.8250508036209127,0.7266514806378133,0.9542735042735043,0.045726495726495724,0.25,0.9467576058201058,0.9279040716800021,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,energy,0.75,-6.2420406384820195,0.75,0.8174042394942358,0.7235023041474654,0.9393162393162393,0.06068376068376068,0.25,0.943593432030932,0.9228195929967651,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,energy,0.75,-6.253313679902378,0.75,0.8226582747130692,0.7256694970607446,0.9495726495726495,0.05042735042735043,0.25,0.9448992673992676,0.9223599061178993,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,energy,0.75,-6.3048190377888345,0.75,0.8243992606284658,0.7263843648208469,0.9529914529914529,0.04700854700854701,0.25,0.9473702686202687,0.928433628585337,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,energy,0.75,-6.273167230057959,0.75,0.8187221396731055,0.7240473061760841,0.9418803418803419,0.05811965811965812,0.25,0.9444438085063084,0.9247038778574137,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,knn,0.75,0.909067878127098,0.75,0.783240864740769,0.7090405264980949,0.8747863247863248,0.1252136752136752,0.25,0.9093110246235246,0.8881343917324713,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,knn,0.75,0.909675981849432,0.75,0.793168880455408,0.7133105802047781,0.8931623931623932,0.10683760683760683,0.25,0.9111710164835165,0.8713197970440103,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,knn,0.75,0.9057527974247932,0.75,0.7968217934165721,0.714867617107943,0.9,0.1,0.25,0.9167598951973952,0.8743671400023831,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,knn,0.75,0.8992911882698537,0.75,0.7899543378995434,0.7119341563786008,0.8871794871794871,0.11282051282051282,0.25,0.9155495777370778,0.893830895454267,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,knn,0.75,0.9091821819543839,0.75,0.7813757424794022,0.7082320250086835,0.8713675213675214,0.12863247863247862,0.25,0.9074670584045584,0.8665522831014926,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,lof,0.75,1.1052861213684082,0.75,0.7993203700207665,0.7159283057152519,0.9047008547008547,0.0952991452991453,0.25,0.9047738603988604,0.8492726300638419,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,lof,0.75,1.1073118448257446,0.75,0.7975042541123085,0.7151576805696847,0.9012820512820513,0.09871794871794871,0.25,0.9067389728327229,0.85214977528187,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,lof,0.75,1.1042468845844269,0.75,0.8020342814089282,0.7170764567194342,0.9098290598290598,0.09017094017094017,0.25,0.9065118793243792,0.8487642058106921,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,lof,0.75,1.0973300337791443,0.75,0.7972768532526475,0.7150610583446404,0.9008547008547009,0.09914529914529914,0.25,0.9060164199226699,0.8641284551843597,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,lof,0.75,1.1122410595417023,0.75,0.7956826358644196,0.7143828629717783,0.8978632478632479,0.10213675213675213,0.25,0.8983302808302809,0.83860339513096,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,msp,0.75,0.4234205452903187,0.75,0.8267847260653016,0.7273612463485881,0.9576923076923077,0.04230769230769231,0.25,0.9509236365486365,0.9299209086718017,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,msp,0.75,0.44091149347257985,0.75,0.8261351052048727,0.7270955165692008,0.9564102564102565,0.04358974358974359,0.25,0.9514866961741961,0.9304633342083867,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,msp,0.75,0.4394056618072443,0.75,0.8250508036209127,0.7266514806378133,0.9542735042735043,0.045726495726495724,0.25,0.9468888634513636,0.9236285470891487,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,msp,0.75,0.41847409631855736,0.75,0.8263517254105923,0.7271841506982787,0.9568376068376069,0.04316239316239316,0.25,0.9507013125763125,0.9264363325701965,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,msp,0.75,0.4342213839254481,0.75,0.8202559821925431,0.7246804326450345,0.9448717948717948,0.05512820512820513,0.25,0.9444714082214083,0.9208073448450927,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,trainable_k1,0.75,1.0031420600490308,0.75,0.8239644970414202,0.7262059973924381,0.9521367521367521,0.04786324786324787,0.25,0.9450418447293447,0.9211589379942506,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_13/predictions.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,trainable_k1,0.75,1.0067269674254011,0.75,0.8259184050212295,0.7270068248293793,0.955982905982906,0.04401709401709402,0.25,0.9525565984940986,0.9308015936582519,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_42/predictions.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,trainable_k1,0.75,0.9990095610389097,0.75,0.8300220750551877,0.7286821705426356,0.9641025641025641,0.035897435897435895,0.25,0.9461285358160358,0.9096249572475938,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_87/predictions.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,trainable_k1,0.75,0.9912981166352295,0.75,0.8289449456821948,0.7282432869621481,0.961965811965812,0.03803418803418803,0.25,0.9543171296296297,0.9349668659863393,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_100/predictions.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,trainable_k1,0.75,0.9959865410277676,0.75,0.8298068077276909,0.72859450726979,0.9636752136752137,0.03632478632478633,0.25,0.9521731277981278,0.9255911521635527,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_123/predictions.jsonl
clinc150,0.75,13,protocol_v2_textoir_v1,energy,0.85,-5.989867568620389,0.85,0.8539190006044731,0.8078536027449486,0.9055555555555556,0.09444444444444444,0.15,0.9467576058201058,0.9279040716800021,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,42,protocol_v2_textoir_v1,energy,0.85,-5.980298721966382,0.85,0.8464814439261813,0.8054805094558085,0.8918803418803419,0.10811965811965812,0.15,0.943593432030932,0.9228195929967651,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,87,protocol_v2_textoir_v1,energy,0.85,-5.984676160486459,0.85,0.8578313253012049,0.8090909090909091,0.9128205128205128,0.08717948717948718,0.15,0.9448992673992676,0.9223599061178993,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,100,protocol_v2_textoir_v1,energy,0.85,-6.02456714233463,0.85,0.858060630395503,0.8091631957591822,0.9132478632478632,0.08675213675213675,0.15,0.9473702686202687,0.928433628585337,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
clinc150,0.75,123,protocol_v2_textoir_v1,energy,0.85,-6.005749255158457,0.85,0.849048968029138,0.8063028439661799,0.8965811965811966,0.10341880341880341,0.15,0.9444438085063084,0.9247038778574137,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__clinc150__kir_0.75__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
