dataset,kir,representation,k_gate,distance,boundary,seed_count,oos_precision_mean,oos_precision_std,oos_recall_mean,oos_recall_std,oos_f1_mean,oos_f1_std,id_recall_mean,id_recall_std,auroc_mean,auroc_std,aupr_oos_mean,aupr_oos_std,fpr95_mean,fpr95_std,false_accept_rate_mean,false_accept_rate_std,false_reject_rate_mean,false_reject_rate_std,scoring_seconds_mean,scoring_seconds_std,samples_per_second_mean,samples_per_second_std,peak_rss_kib_mean,peak_rss_kib_std,effective_cluster_count_mean,effective_cluster_count_std,minimum_cluster_size_mean,minimum_cluster_size_std
banking77,0.75,frozen_minilm,2,euclidean,mean_std,1,0.5573593073593074,0.0,0.6776315789473685,0.0,0.6116389548693587,0.0,0.8237068965517241,0.0,0.8420689655172413,0.0,0.588402432402816,0.0,0.5094827586206897,0.0,0.3223684210526316,0.0,0.17629310344827587,0.0,0.5072141319978982,0.0,6072.3860115411035,0.0,1858932.0,0.0,116.0,0.0,7.0,0.0
banking77,0.75,frozen_minilm,2,mahalanobis_diag,mean_std,1,0.5748116254036598,0.0,0.7026315789473684,0.0,0.6323268206039077,0.0,0.8297413793103449,0.0,0.854535503629764,0.0,0.6038092382942997,0.0,0.4831896551724138,0.0,0.29736842105263156,0.0,0.17025862068965517,0.0,1.0260084959445521,0.0,3001.9244598598825,0.0,1858932.0,0.0,116.0,0.0,7.0,0.0
clinc150,0.25,frozen_minilm,1,euclidean,mean_std,1,0.9502454261490406,0.0,0.9339912280701754,0.0,0.9420482194204822,0.0,0.8043859649122806,0.0,0.9439923822714681,0.0,0.9821435688237518,0.0,0.23859649122807017,0.0,0.06600877192982456,0.0,0.1956140350877193,0.0,0.3066991789964959,0.0,18584.986169999247,0.0,1669344.0,0.0,38.0,0.0,100.0,0.0
clinc150,0.25,frozen_minilm,1,mahalanobis_diag,mean_std,1,0.9450501526384649,0.0,0.9504385964912281,0.0,0.9477367155040455,0.0,0.7789473684210526,0.0,0.9436205370883349,0.0,0.9812372993060701,0.0,0.21929824561403508,0.0,0.04956140350877193,0.0,0.22105263157894736,0.0,0.6014680309453979,0.0,9476.81290897646,0.0,1732052.0,0.0,38.0,0.0,100.0,0.0
clinc150,0.25,frozen_minilm,2,euclidean,mean_std,1,0.9461521691737519,0.0,0.9517543859649122,0.0,0.9489450092926642,0.0,0.7833333333333333,0.0,0.9433500692520775,0.0,0.9807476796596272,0.0,0.21140350877192982,0.0,0.04824561403508772,0.0,0.21666666666666667,0.0,0.6407283169683069,0.0,8896.1262504681,0.0,1732052.0,0.0,76.0,0.0,13.0,0.0
clinc150,0.25,frozen_minilm,2,mahalanobis_diag,mean_std,1,0.9351339855380689,0.0,0.9642543859649123,0.0,0.9494709565968473,0.0,0.7324561403508771,0.0,0.9450781009541398,0.0,0.9816908234607826,0.0,0.2219298245614035,0.0,0.03574561403508772,0.0,0.2675438596491228,0.0,1.2431342829950154,0.0,4585.1844631517215,0.0,1737128.0,0.0,76.0,0.0,13.0,0.0
clinc150,0.50,frozen_minilm,1,euclidean,mean_std,1,0.8755209780494582,0.0,0.9133333333333333,0.0,0.8940275216342743,0.0,0.8008888888888889,0.0,0.9344117230273753,0.0,0.9481811557427025,0.0,0.2946666666666667,0.0,0.08666666666666667,0.0,0.1991111111111111,0.0,0.5621401109965518,0.0,10139.820817794238,0.0,1741828.0,0.0,75.0,0.0,100.0,0.0
clinc150,0.50,frozen_minilm,1,mahalanobis_diag,mean_std,1,0.8583576933297901,0.0,0.936231884057971,0.0,0.8956051573547761,0.0,0.7631111111111111,0.0,0.9265898872785829,0.0,0.9342267563148512,0.0,0.2777777777777778,0.0,0.06376811594202898,0.0,0.2368888888888889,0.0,1.1365209079813212,0.0,5015.305886562432,0.0,1756492.0,0.0,75.0,0.0,100.0,0.0
clinc150,0.50,frozen_minilm,2,euclidean,mean_std,1,0.8611702127659574,0.0,0.9385507246376812,0.0,0.8981969486823855,0.0,0.768,0.0,0.929368115942029,0.0,0.9401146611092566,0.0,0.2742222222222222,0.0,0.06144927536231884,0.0,0.232,0.0,1.1991445620078593,0.0,4753.3885242792285,0.0,1759544.0,0.0,150.0,0.0,10.0,0.0
clinc150,0.50,frozen_minilm,2,mahalanobis_diag,mean_std,1,0.8385866802236909,0.0,0.956231884057971,0.0,0.8935536294691224,0.0,0.7177777777777778,0.0,0.9192788405797102,0.0,0.9279282746553073,0.0,0.25422222222222224,0.0,0.043768115942028986,0.0,0.2822222222222222,0.0,2.406407675007358,0.0,2368.6759559485577,0.0,1764408.0,0.0,150.0,0.0,10.0,0.0
clinc150,0.75,frozen_minilm,1,euclidean,mean_std,1,0.7455068296189792,0.0,0.8863247863247863,0.0,0.8098399062866068,0.0,0.7892857142857143,0.0,0.9118331552706553,0.0,0.8671183678494923,0.0,0.3854166666666667,0.0,0.11367521367521367,0.0,0.21071428571428572,0.0,0.8417785749770701,0.0,6771.376902952498,0.0,1816548.0,0.0,112.0,0.0,100.0,0.0
clinc150,0.75,frozen_minilm,1,mahalanobis_diag,mean_std,1,0.7223921168875297,0.0,0.9085470085470085,0.0,0.8048457315918985,0.0,0.7568452380952381,0.0,0.9116950295075295,0.0,0.85358886542193,0.0,0.381547619047619,0.0,0.09145299145299145,0.0,0.2431547619047619,0.0,1.740844490006566,0.0,3274.2729363370654,0.0,1816548.0,0.0,112.0,0.0,100.0,0.0
clinc150,0.75,frozen_minilm,2,euclidean,mean_std,1,0.7279461279461279,0.0,0.923931623931624,0.0,0.8143126177024482,0.0,0.7595238095238095,0.0,0.9194700091575092,0.0,0.8698639917741688,0.0,0.3038690476190476,0.0,0.07606837606837606,0.0,0.24047619047619048,0.0,1.7758629960007966,0.0,3209.707062333227,0.0,1816548.0,0.0,224.0,0.0,13.0,0.0
clinc150,0.75,frozen_minilm,2,mahalanobis_diag,mean_std,1,0.6941915227629514,0.0,0.9448717948717948,0.0,0.8003619909502262,0.0,0.7101190476190475,0.0,0.9168961131461132,0.0,0.8684865357462346,0.0,0.3047619047619048,0.0,0.05512820512820513,0.0,0.2898809523809524,0.0,3.5550224439939484,0.0,1603.3654048035323,0.0,1816548.0,0.0,224.0,0.0,13.0,0.0
stackoverflow,0.25,frozen_minilm,1,euclidean,mean_std,1,0.9505977893074667,0.0,0.9364444444444444,0.0,0.9434680398522333,0.0,0.854,0.0,0.9445958518518518,0.0,0.9674047062539405,0.0,0.16066666666666668,0.0,0.06355555555555556,0.0,0.146,0.0,0.09486795600969344,0.0,63245.802401254754,0.0,1858932.0,0.0,5.0,0.0,600.0,0.0
stackoverflow,0.25,frozen_minilm,1,mahalanobis_diag,mean_std,1,0.9491071428571428,0.0,0.9448888888888889,0.0,0.9469933184855234,0.0,0.848,0.0,0.9409893333333332,0.0,0.9699344287091447,0.0,0.16333333333333333,0.0,0.05511111111111111,0.0,0.152,0.0,0.10602999303955585,0.0,56587.761896406264,0.0,1858932.0,0.0,5.0,0.0,600.0,0.0
stackoverflow,0.25,frozen_minilm,2,euclidean,mean_std,1,0.9468013468013468,0.0,0.9373333333333334,0.0,0.9420435510887772,0.0,0.842,0.0,0.9443568888888889,0.0,0.969290556441559,0.0,0.172,0.0,0.06266666666666666,0.0,0.158,0.0,0.20210687501821667,0.0,29687.263233668804,0.0,1858932.0,0.0,10.0,0.0,200.0,0.0
stackoverflow,0.25,frozen_minilm,2,mahalanobis_diag,mean_std,1,0.9480722086026299,0.0,0.9453333333333334,0.0,0.9467007900300434,0.0,0.8446666666666667,0.0,0.9497191111111111,0.0,0.9759360956155918,0.0,0.16133333333333333,0.0,0.05466666666666667,0.0,0.15533333333333332,0.0,0.26390603894833475,0.0,22735.364540766073,0.0,1858932.0,0.0,10.0,0.0,200.0,0.0
stackoverflow,0.50,frozen_minilm,1,euclidean,mean_std,1,0.8609096901779829,0.0,0.8706666666666667,0.0,0.8657606894265827,0.0,0.8593333333333333,0.0,0.9257206666666667,0.0,0.8760969712353145,0.0,0.203,0.0,0.12933333333333333,0.0,0.14066666666666666,0.0,0.13643058890011162,0.0,43978.40724995281,0.0,1858932.0,0.0,10.0,0.0,600.0,0.0
stackoverflow,0.50,frozen_minilm,1,mahalanobis_diag,mean_std,1,0.8354075917859365,0.0,0.895,0.0,0.8641776633408432,0.0,0.8236666666666667,0.0,0.9115714444444444,0.0,0.8636195201245849,0.0,0.22233333333333333,0.0,0.105,0.0,0.17633333333333334,0.0,0.18677750299684703,0.0,32123.78313089069,0.0,1858932.0,0.0,10.0,0.0,600.0,0.0
stackoverflow,0.50,frozen_minilm,2,euclidean,mean_std,1,0.8197781885397413,0.0,0.5913333333333334,0.0,0.6870642912470952,0.0,0.87,0.0,0.8610924444444445,0.0,0.774026107525847,0.0,0.353,0.0,0.4086666666666667,0.0,0.13,0.0,0.22373261209577322,0.0,26817.7264985919,0.0,1858932.0,0.0,20.0,0.0,118.0,0.0
stackoverflow,0.50,frozen_minilm,2,mahalanobis_diag,mean_std,1,0.8730636833046471,0.0,0.6763333333333333,0.0,0.7622088655146506,0.0,0.9016666666666666,0.0,0.9098588888888889,0.0,0.891384409035196,0.0,0.302,0.0,0.32366666666666666,0.0,0.09833333333333333,0.0,0.43703454500064254,0.0,13728.89184307199,0.0,1858932.0,0.0,20.0,0.0,118.0,0.0
stackoverflow,0.75,frozen_minilm,1,euclidean,mean_std,1,0.6901027582477015,0.0,0.8506666666666667,0.0,0.762018512988952,0.0,0.8726666666666667,0.0,0.9265225185185184,0.0,0.7366593892495885,0.0,0.2268888888888889,0.0,0.14933333333333335,0.0,0.12733333333333333,0.0,0.16194261191412807,0.0,37050.16196219911,0.0,1858932.0,0.0,15.0,0.0,600.0,0.0
stackoverflow,0.75,frozen_minilm,1,mahalanobis_diag,mean_std,1,0.6484759095378564,0.0,0.8793333333333333,0.0,0.7464629315223543,0.0,0.8411111111111111,0.0,0.9225745185185185,0.0,0.7500675706483118,0.0,0.2308888888888889,0.0,0.12066666666666667,0.0,0.15888888888888889,0.0,0.26149820105638355,0.0,22944.70851333427,0.0,1858932.0,0.0,15.0,0.0,600.0,0.0
stackoverflow,0.75,frozen_minilm,2,euclidean,mean_std,1,0.6118855465884079,0.0,0.556,0.0,0.5826056584002794,0.0,0.8824444444444445,0.0,0.8402862222222222,0.0,0.5802312511045901,0.0,0.5044444444444445,0.0,0.444,0.0,0.11755555555555555,0.0,0.308478664024733,0.0,19450.291704838735,0.0,1858932.0,0.0,30.0,0.0,118.0,0.0
stackoverflow,0.75,frozen_minilm,2,mahalanobis_diag,mean_std,1,0.6722627737226278,0.0,0.614,0.0,0.6418118466898954,0.0,0.9002222222222223,0.0,0.8790251851851851,0.0,0.6979897737451664,0.0,0.4262222222222222,0.0,0.386,0.0,0.09977777777777778,0.0,0.5993105620145798,0.0,10011.50385174429,0.0,1858932.0,0.0,30.0,0.0,118.0,0.0
