dataset,kir,data_seed,label_ratio,representation,k_variant,requested_k,effective_cluster_count,train_known_count,minimum_cluster_size,minimum_cluster_ratio,invalid_cluster_ratio,covariance_condition_median,oos_f1,id_recall,auroc,aupr_oos,fpr95,near_oos_f1,medium_oos_f1,far_oos_f1,status
stackoverflow,50,87,1.0,frozen,k2,2,20,5997,111,0.018509254627313655,0.0,3259.9752854912063,0.6543630892678034,0.8804275217100869,0.8296790510259504,0.7880318929052761,0.564128256513026,0.11012782694198624,0.6595354523227384,0.7025495750708215,complete
stackoverflow,50,87,1.0,frozen,frozen_selected_k,1,10,5997,599,0.09988327497081874,0.0,3324.8737727764465,0.7608426270136307,0.8316633266533067,0.8666166333557189,0.800674678934526,0.3092852371409486,0.4397463002114165,0.7091611479028698,0.6840148698884758,complete
stackoverflow,50,87,1.0,ce_recon,k1,1,10,5997,599,0.09988327497081874,0.0,935.4299567787782,0.8730082085948817,0.8313293253173013,0.901789337464426,0.8457131972965034,0.20574482297929192,0.43763364219529577,0.876255819652046,0.7096032202415181,complete
stackoverflow,50,87,1.0,ce_recon,k2,2,20,5997,47,0.00783725195931299,0.0,1214.391316368576,0.6228388473852722,0.9231796927187709,0.8836478029490222,0.8451251394021055,0.3944555778223113,0.0024330900243309003,0.5956854558107167,0.8309178743961353,complete
stackoverflow,50,87,1.0,ce_recon,frozen_selected_k,1,10,5997,599,0.09988327497081874,0.0,935.4299567787782,0.8730082085948817,0.8313293253173013,0.901789337464426,0.8457131972965034,0.20574482297929192,0.43763364219529577,0.876255819652046,0.7096032202415181,complete
clinc150,50,13,0.1,frozen,k1,1,75,750,10,0.013333333333333334,0.0,4312.033822459691,0.7957068837897854,0.2751111111111111,0.867426188034188,0.8790645867098055,0.4471111111111111,0.3783783783783784,0.6913907284768211,0.5229599298040363,complete
clinc150,50,13,0.1,frozen,k2,2,150,750,1,0.0013333333333333333,0.06666666666666667,4439.08826227071,0.7589191718329629,0.08666666666666667,0.8045145982905983,0.8273743779603244,0.5493333333333333,0.33665915674283875,0.6400420388859696,0.4652615144418423,complete
clinc150,50,13,0.1,frozen,frozen_selected_k,1,75,750,10,0.013333333333333334,0.0,4312.033822459691,0.7957068837897854,0.2751111111111111,0.867426188034188,0.8790645867098055,0.4471111111111111,0.3783783783783784,0.6913907284768211,0.5229599298040363,complete
clinc150,50,13,0.1,ce_recon,k1,1,75,750,10,0.013333333333333334,0.0,724.1548890678864,0.8513011152416357,0.5217777777777778,0.9234497094017095,0.9191110126132601,0.284,0.47417840375586856,0.7746124842899036,0.6129496402877698,complete
clinc150,50,13,0.1,ce_recon,k2,2,150,750,1,0.0013333333333333333,0.22,400.89216886415534,0.8016825436100458,0.292,0.9306420512820512,0.9332313559159899,0.276,0.402088772845953,0.6989226989226989,0.5168334849863512,complete
clinc150,50,13,0.1,ce_recon,frozen_selected_k,1,75,750,10,0.013333333333333334,0.0,724.1548890678864,0.8513011152416357,0.5217777777777778,0.9234497094017095,0.9191110126132601,0.284,0.47417840375586856,0.7746124842899036,0.6129496402877698,complete
clinc150,50,13,0.2,frozen,k1,1,75,1500,20,0.013333333333333334,0.0,3960.154572110423,0.841056964546541,0.5048888888888889,0.8685189743589743,0.8787224598411597,0.4017777777777778,0.4323040380047506,0.7664294683968188,0.6126564673157163,complete
clinc150,50,13,0.2,frozen,k2,2,150,1500,1,0.0006666666666666666,0.02,3742.7181286372106,0.8000992063492064,0.2942222222222222,0.8102840341880342,0.8276635040719356,0.492,0.3884673748103187,0.6977540921202893,0.5259701492537313,complete
clinc150,50,13,0.2,frozen,frozen_selected_k,1,75,1500,20,0.013333333333333334,0.0,3960.154572110423,0.841056964546541,0.5048888888888889,0.8685189743589743,0.8787224598411597,0.4017777777777778,0.4323040380047506,0.7664294683968188,0.6126564673157163,complete
clinc150,50,13,0.2,ce_recon,k1,1,75,1500,20,0.013333333333333334,0.0,607.1260755256043,0.8758601706578585,0.6293333333333333,0.940318358974359,0.9454263129587367,0.248,0.5129589632829373,0.8186167899086559,0.6642512077294686,complete
clinc150,50,13,0.2,ce_recon,k2,2,150,1500,1,0.0006666666666666666,0.13333333333333333,447.1487482984959,0.8466080566854743,0.4911111111111111,0.9405758632478634,0.9493781346242317,0.25333333333333335,0.4703217036701405,0.7667549399062945,0.590339892665474,complete
clinc150,50,13,0.2,ce_recon,frozen_selected_k,1,75,1500,20,0.013333333333333334,0.0,607.1260755256043,0.8758601706578585,0.6293333333333333,0.940318358974359,0.9454263129587367,0.248,0.5129589632829373,0.8186167899086559,0.6642512077294686,complete
clinc150,50,13,0.4,frozen,k1,1,75,3000,40,0.013333333333333334,0.0,3570.9646938632877,0.8600730542287159,0.6413333333333333,0.8929237606837607,0.9042620795557896,0.38355555555555554,0.4269005847953216,0.8174761587935241,0.6788698766414644,complete
clinc150,50,13,0.4,frozen,k2,2,150,3000,3,0.001,0.0,3276.20362242506,0.8392785571142285,0.5137777777777778,0.8567844102564105,0.8608398730939706,0.428,0.42166344294003866,0.7708636836628512,0.6092857142857143,complete
clinc150,50,13,0.4,frozen,frozen_selected_k,1,75,3000,40,0.013333333333333334,0.0,3570.9646938632877,0.8600730542287159,0.6413333333333333,0.8929237606837607,0.9042620795557896,0.38355555555555554,0.4269005847953216,0.8174761587935241,0.6788698766414644,complete
clinc150,50,13,0.4,ce_recon,k1,1,75,3000,40,0.013333333333333334,0.0,604.3340936415613,0.8880179171332587,0.6791111111111111,0.9441288205128204,0.9505411561486186,0.24533333333333332,0.5418098510882016,0.8371673432566531,0.7001661129568106,complete
clinc150,50,13,0.4,ce_recon,k2,2,150,3000,1,0.0003333333333333333,0.08,500.1170615356257,0.8704409363091998,0.6,0.9478558632478632,0.9531635266255408,0.2368888888888889,0.5117948717948718,0.8048568950563747,0.6519721577726219,complete
clinc150,50,13,0.4,ce_recon,frozen_selected_k,1,75,3000,40,0.013333333333333334,0.0,604.3340936415613,0.8880179171332587,0.6791111111111111,0.9441288205128204,0.9505411561486186,0.24533333333333332,0.5418098510882016,0.8371673432566531,0.7001661129568106,complete
clinc150,50,13,0.6,frozen,k1,1,75,4500,60,0.013333333333333334,0.0,3479.483433334162,0.8646703138496976,0.692,0.8903413333333333,0.8958725582825926,0.37866666666666665,0.42246330567964263,0.8319482917820868,0.7151664611590629,complete
clinc150,50,13,0.6,frozen,k2,2,150,4500,4,0.0008888888888888889,0.0,3153.2529469969186,0.8591160220994475,0.6088888888888889,0.8767677264957265,0.8797587090277765,0.37822222222222224,0.45995670995670995,0.8009708737864077,0.6641221374045801,complete
clinc150,50,13,0.6,frozen,frozen_selected_k,1,75,4500,60,0.013333333333333334,0.0,3479.483433334162,0.8646703138496976,0.692,0.8903413333333333,0.8958725582825926,0.37866666666666665,0.42246330567964263,0.8319482917820868,0.7151664611590629,complete
clinc150,50,13,0.6,ce_recon,k1,1,75,4500,60,0.013333333333333334,0.0,569.5964419332233,0.8893269501548859,0.6915555555555556,0.9467868717948718,0.9577531735295515,0.2511111111111111,0.5387323943661971,0.8432700993676604,0.7056827820186599,complete
clinc150,50,13,0.6,ce_recon,k2,2,150,4500,1,0.00022222222222222223,0.04666666666666667,474.99994282169587,0.8827203331020125,0.6555555555555556,0.9430043076923077,0.9477168589132572,0.2368888888888889,0.5323741007194245,0.828121534708361,0.6822468224682247,complete
clinc150,50,13,0.6,ce_recon,frozen_selected_k,1,75,4500,60,0.013333333333333334,0.0,569.5964419332233,0.8893269501548859,0.6915555555555556,0.9467868717948718,0.9577531735295515,0.2511111111111111,0.5387323943661971,0.8432700993676604,0.7056827820186599,complete
clinc150,50,13,1.0,frozen,k1,1,75,7500,100,0.013333333333333334,0.0,3375.3490573738395,0.8695907290597037,0.732,0.8995440683760684,0.9051685429093342,0.368,0.40810621942697417,0.848698099929627,0.7410905968226706,complete
clinc150,50,13,1.0,frozen,k2,2,150,7500,10,0.0013333333333333333,0.0,3010.982143593649,0.8714347140604844,0.6946666666666667,0.8976827350427349,0.9075070665654146,0.35688888888888887,0.45678233438485805,0.833907649896623,0.7152921674264401,complete
clinc150,50,13,1.0,frozen,frozen_selected_k,1,75,7500,100,0.013333333333333334,0.0,3375.3490573738395,0.8695907290597037,0.732,0.8995440683760684,0.9051685429093342,0.368,0.40810621942697417,0.848698099929627,0.7410905968226706,complete
clinc150,50,13,1.0,ce_recon,k1,1,75,7500,100,0.013333333333333334,0.0,559.5354266179451,0.8958748221906117,0.7195555555555555,0.9491175384615385,0.9589380951579406,0.23377777777777778,0.5514705882352942,0.8551755795271976,0.7260095527572731,complete
clinc150,50,13,1.0,ce_recon,k2,2,150,7500,1,0.00013333333333333334,0.013333333333333334,506.8834328451233,0.8931545518701483,0.7017777777777777,0.9463511794871795,0.952824578959691,0.21688888888888888,0.5538461538461539,0.8466090122894857,0.7136150234741784,complete
clinc150,50,13,1.0,ce_recon,frozen_selected_k,1,75,7500,100,0.013333333333333334,0.0,559.5354266179451,0.8958748221906117,0.7195555555555555,0.9491175384615385,0.9589380951579406,0.23377777777777778,0.5514705882352942,0.8551755795271976,0.7260095527572731,complete
clinc150,50,42,0.1,ce_recon,k1,1,75,750,10,0.013333333333333334,0.0,728.1043965148265,0.8518812930577636,0.5186666666666667,0.9215879658119658,0.9218821802266258,0.25866666666666666,0.4847926267281106,0.7835298820707576,0.5737898465171193,complete
clinc150,50,42,0.1,ce_recon,k2,2,150,750,1,0.0013333333333333333,0.16666666666666666,436.6899002449537,0.7947587558168013,0.25733333333333336,0.9288877948717948,0.9350618160618337,0.2431111111111111,0.3988522238163558,0.7011268109461635,0.46596356663470756,complete
clinc150,50,42,0.1,ce_recon,frozen_selected_k,1,75,750,10,0.013333333333333334,0.0,728.1043965148265,0.8518812930577636,0.5186666666666667,0.9215879658119658,0.9218821802266258,0.25866666666666666,0.4847926267281106,0.7835298820707576,0.5737898465171193,complete
clinc150,50,42,0.2,frozen,k1,1,75,1500,20,0.013333333333333334,0.0,3730.880617812451,0.8442731862875366,0.5115555555555555,0.8934640683760684,0.8957126387670854,0.3413333333333333,0.4209486166007905,0.7713750780112336,0.6201175250604909,complete
clinc150,50,42,0.2,frozen,k2,2,150,1500,1,0.0006666666666666666,0.006666666666666667,3780.996604983134,0.8005945008669805,0.29244444444444445,0.8320875213675214,0.8341844957784881,0.42933333333333334,0.3740279937791602,0.699622641509434,0.5298287064382753,complete
clinc150,50,42,0.2,frozen,frozen_selected_k,1,75,1500,20,0.013333333333333334,0.0,3730.880617812451,0.8442731862875366,0.5115555555555555,0.8934640683760684,0.8957126387670854,0.3413333333333333,0.4209486166007905,0.7713750780112336,0.6201175250604909,complete
clinc150,50,42,0.2,ce_recon,k1,1,75,1500,20,0.013333333333333334,0.0,667.2528181713561,0.8837984173261141,0.6577777777777778,0.9413706666666666,0.9477470907774654,0.228,0.5393505778756191,0.8362398979157806,0.6537769784172662,complete
clinc150,50,42,0.2,ce_recon,k2,2,150,1500,1,0.0006666666666666666,0.1,487.8999403649615,0.8440438871473355,0.4777777777777778,0.9394153846153848,0.9412573409740992,0.2111111111111111,0.47400881057268723,0.7699236342275309,0.5530620007607455,complete
clinc150,50,42,0.2,ce_recon,frozen_selected_k,1,75,1500,20,0.013333333333333334,0.0,667.2528181713561,0.8837984173261141,0.6577777777777778,0.9413706666666666,0.9477470907774654,0.228,0.5393505778756191,0.8362398979157806,0.6537769784172662,complete
clinc150,50,42,0.4,frozen,k1,1,75,3000,40,0.013333333333333334,0.0,3608.0871132235766,0.8668539325842697,0.6515555555555556,0.890452923076923,0.8883944686330452,0.35244444444444445,0.45872641509433965,0.8194321206743567,0.6843800322061192,complete
clinc150,50,42,0.4,frozen,k2,2,150,3000,2,0.0006666666666666666,0.0,3463.1954625621074,0.8454593733404142,0.512,0.8828031452991453,0.8793087805127874,0.3342222222222222,0.44433781190019195,0.7721832439125051,0.6075768406004288,complete
clinc150,50,42,0.4,frozen,frozen_selected_k,1,75,3000,40,0.013333333333333334,0.0,3608.0871132235766,0.8668539325842697,0.6515555555555556,0.890452923076923,0.8883944686330452,0.35244444444444445,0.45872641509433965,0.8194321206743567,0.6843800322061192,complete
clinc150,50,42,0.4,ce_recon,k1,1,75,3000,40,0.013333333333333334,0.0,604.5150451247132,0.8937801760863391,0.7133333333333334,0.9412816410256409,0.947789346973322,0.22311111111111112,0.5466666666666666,0.8598130841121495,0.6900528592023066,complete
clinc150,50,42,0.4,ce_recon,k2,2,150,3000,1,0.0003333333333333333,0.04666666666666667,508.5669957101966,0.8722382324687801,0.6182222222222222,0.9405608205128204,0.9462341282686364,0.21422222222222223,0.5087071240105541,0.8215991692627207,0.6257080610021787,complete
clinc150,50,42,0.4,ce_recon,frozen_selected_k,1,75,3000,40,0.013333333333333334,0.0,604.5150451247132,0.8937801760863391,0.7133333333333334,0.9412816410256409,0.947789346973322,0.22311111111111112,0.5466666666666666,0.8598130841121495,0.6900528592023066,complete
clinc150,50,42,0.6,frozen,k1,1,75,4500,60,0.013333333333333334,0.0,3567.499823072567,0.8771729837560559,0.6933333333333334,0.9052663247863248,0.9075801585922367,0.31244444444444447,0.473253618628068,0.8363469901579309,0.7172131147540983,complete
clinc150,50,42,0.6,frozen,k2,2,150,4500,5,0.0011111111111111111,0.0,3216.7797182139875,0.8630099228224918,0.6111111111111112,0.8988493675213676,0.9070520108885008,0.32844444444444443,0.45695364238410596,0.8063033486539725,0.6666666666666666,complete
clinc150,50,42,0.6,frozen,frozen_selected_k,1,75,4500,60,0.013333333333333334,0.0,3567.499823072567,0.8771729837560559,0.6933333333333334,0.9052663247863248,0.9075801585922367,0.31244444444444447,0.473253618628068,0.8363469901579309,0.7172131147540983,complete
clinc150,50,42,0.6,ce_recon,k1,1,75,4500,60,0.013333333333333334,0.0,593.5559484882715,0.8953736654804271,0.72,0.943534905982906,0.9515925282385338,0.22666666666666666,0.5504587155963303,0.862144420131291,0.6971153846153846,complete
clinc150,50,42,0.6,ce_recon,k2,2,150,4500,1,0.00022222222222222223,0.05333333333333334,498.7430475756811,0.8836045056320401,0.6604444444444444,0.943692717948718,0.9514248324324156,0.2222222222222222,0.535258189894503,0.8375850340136054,0.6549232158988256,complete
clinc150,50,42,0.6,ce_recon,frozen_selected_k,1,75,4500,60,0.013333333333333334,0.0,593.5559484882715,0.8953736654804271,0.72,0.943534905982906,0.9515925282385338,0.22666666666666666,0.5504587155963303,0.862144420131291,0.6971153846153846,complete
clinc150,50,42,1.0,frozen,k1,1,75,7500,100,0.013333333333333334,0.0,3386.46063127813,0.8816362053959965,0.7311111111111112,0.9029470085470086,0.9027013186660016,0.312,0.4736481861738535,0.8489341983317887,0.7400085947571982,complete
clinc150,50,42,1.0,frozen,k2,2,150,7500,13,0.0017333333333333333,0.0,3003.5555303960655,0.8783745382210856,0.6902222222222222,0.8995213675213675,0.9030929535819954,0.30266666666666664,0.48271527341294784,0.8349163274536409,0.711864406779661,complete
clinc150,50,42,1.0,frozen,frozen_selected_k,1,75,7500,100,0.013333333333333334,0.0,3386.46063127813,0.8816362053959965,0.7311111111111112,0.9029470085470086,0.9027013186660016,0.312,0.4736481861738535,0.8489341983317887,0.7400085947571982,complete
