dataset,kir,seed,intent,n_known,n_oos,trainable_correct,trainable_wrong,trainable_rejected,adb_correct,adb_wrong,adb_rejected,trainable_oos_false_accept,adb_oos_false_accept,trainable_known_rejected_rate,adb_known_rejected_rate,delta_known_rejected_pp,trainable_oos_false_accept_rate,adb_oos_false_accept_rate,delta_oos_false_accept_pp,delta_known_acceptance_pp
clinc150,0.75,87,account_blocked,30,2340,16,0,14,26,1,3,0,0,0.4666666666666667,0.1,36.66666666666667,0.0,0.0,0.0,-36.66666666666667
clinc150,0.75,87,alarm,30,2340,26,2,2,28,0,2,0,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.00042735042735042735,-0.042735042735042736,-0.0
clinc150,0.75,87,application_status,30,2340,27,0,3,30,0,0,0,0,0.1,0.0,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,87,apr,30,2340,21,0,9,22,0,8,0,1,0.3,0.26666666666666666,3.3333333333333326,0.0,0.00042735042735042735,-0.042735042735042736,-3.3333333333333326
clinc150,0.75,87,are_you_a_bot,30,2340,23,0,7,29,0,1,0,0,0.23333333333333334,0.03333333333333333,20.0,0.0,0.0,0.0,-20.0
clinc150,0.75,87,bill_balance,30,2340,14,0,16,23,0,7,1,4,0.5333333333333333,0.23333333333333334,30.0,0.00042735042735042735,0.0017094017094017094,-0.1282051282051282,-30.0
clinc150,0.75,87,bill_due,30,2340,21,0,9,26,0,4,0,2,0.3,0.13333333333333333,16.666666666666664,0.0,0.0008547008547008547,-0.08547008547008547,-16.666666666666664
clinc150,0.75,87,calculator,30,2340,24,0,6,26,0,4,2,10,0.2,0.13333333333333333,6.666666666666668,0.0008547008547008547,0.004273504273504274,-0.34188034188034194,-6.666666666666668
clinc150,0.75,87,calendar,30,2340,22,2,6,22,4,4,0,1,0.2,0.13333333333333333,6.666666666666668,0.0,0.00042735042735042735,-0.042735042735042736,-6.666666666666668
clinc150,0.75,87,calendar_update,30,2340,23,0,7,27,0,3,0,0,0.23333333333333334,0.1,13.333333333333334,0.0,0.0,0.0,-13.333333333333334
clinc150,0.75,87,cancel_reservation,30,2340,30,0,0,30,0,0,0,4,0.0,0.0,0.0,0.0,0.0017094017094017094,-0.17094017094017094,-0.0
clinc150,0.75,87,car_rental,30,2340,19,0,11,28,0,2,0,8,0.36666666666666664,0.06666666666666667,30.0,0.0,0.003418803418803419,-0.3418803418803419,-30.0
clinc150,0.75,87,card_declined,30,2340,17,1,12,23,0,7,0,0,0.4,0.23333333333333334,16.666666666666668,0.0,0.0,0.0,-16.666666666666668
clinc150,0.75,87,change_ai_name,30,2340,22,0,8,29,0,1,0,4,0.26666666666666666,0.03333333333333333,23.333333333333332,0.0,0.0017094017094017094,-0.17094017094017094,-23.333333333333332
clinc150,0.75,87,change_language,30,2340,23,0,7,29,0,1,0,5,0.23333333333333334,0.03333333333333333,20.0,0.0,0.002136752136752137,-0.2136752136752137,-20.0
clinc150,0.75,87,change_speed,30,2340,26,0,4,24,0,6,0,5,0.13333333333333333,0.2,-6.666666666666668,0.0,0.002136752136752137,-0.2136752136752137,6.666666666666668
clinc150,0.75,87,change_user_name,30,2340,14,7,9,29,1,0,0,0,0.3,0.0,30.0,0.0,0.0,0.0,-30.0
clinc150,0.75,87,change_volume,30,2340,18,0,12,22,4,4,0,11,0.4,0.13333333333333333,26.66666666666667,0.0,0.004700854700854701,-0.4700854700854701,-26.66666666666667
clinc150,0.75,87,confirm_reservation,30,2340,18,1,11,27,2,1,0,1,0.36666666666666664,0.03333333333333333,33.33333333333333,0.0,0.00042735042735042735,-0.042735042735042736,-33.33333333333333
clinc150,0.75,87,cook_time,30,2340,25,0,5,27,0,3,0,0,0.16666666666666666,0.1,6.666666666666665,0.0,0.0,0.0,-6.666666666666665
clinc150,0.75,87,credit_limit,30,2340,18,0,12,22,1,7,0,0,0.4,0.23333333333333334,16.666666666666668,0.0,0.0,0.0,-16.666666666666668
clinc150,0.75,87,credit_limit_change,30,2340,25,0,5,28,0,2,0,0,0.16666666666666666,0.06666666666666667,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,87,credit_score,30,2340,22,0,8,29,1,0,0,0,0.26666666666666666,0.0,26.666666666666668,0.0,0.0,0.0,-26.666666666666668
clinc150,0.75,87,current_location,30,2340,26,0,4,29,0,1,3,10,0.13333333333333333,0.03333333333333333,10.0,0.001282051282051282,0.004273504273504274,-0.2991452991452992,-10.0
clinc150,0.75,87,damaged_card,30,2340,20,0,10,29,1,0,0,1,0.3333333333333333,0.0,33.33333333333333,0.0,0.00042735042735042735,-0.042735042735042736,-33.33333333333333
clinc150,0.75,87,date,30,2340,26,0,4,28,1,1,0,6,0.13333333333333333,0.03333333333333333,10.0,0.0,0.002564102564102564,-0.2564102564102564,-10.0
clinc150,0.75,87,definition,30,2340,14,0,16,26,0,4,4,9,0.5333333333333333,0.13333333333333333,40.0,0.0017094017094017094,0.0038461538461538464,-0.2136752136752137,-40.0
clinc150,0.75,87,direct_deposit,30,2340,23,0,7,30,0,0,0,3,0.23333333333333334,0.0,23.333333333333332,0.0,0.001282051282051282,-0.1282051282051282,-23.333333333333332
clinc150,0.75,87,directions,30,2340,20,0,10,29,0,1,2,10,0.3333333333333333,0.03333333333333333,30.0,0.0008547008547008547,0.004273504273504274,-0.34188034188034194,-30.0
clinc150,0.75,87,distance,30,2340,19,1,10,24,1,5,2,1,0.3333333333333333,0.16666666666666666,16.666666666666664,0.0008547008547008547,0.00042735042735042735,0.042735042735042736,-16.666666666666664
clinc150,0.75,87,do_you_have_pets,30,2340,25,0,5,30,0,0,0,0,0.16666666666666666,0.0,16.666666666666664,0.0,0.0,0.0,-16.666666666666664
clinc150,0.75,87,exchange_rate,30,2340,23,0,7,28,0,2,1,1,0.23333333333333334,0.06666666666666667,16.666666666666668,0.00042735042735042735,0.00042735042735042735,0.0,-16.666666666666668
clinc150,0.75,87,flip_coin,30,2340,25,0,5,30,0,0,0,0,0.16666666666666666,0.0,16.666666666666664,0.0,0.0,0.0,-16.666666666666664
clinc150,0.75,87,food_last,30,2340,23,0,7,25,0,5,0,2,0.23333333333333334,0.16666666666666666,6.666666666666668,0.0,0.0008547008547008547,-0.08547008547008547,-6.666666666666668
clinc150,0.75,87,freeze_account,30,2340,24,0,6,28,0,2,1,4,0.2,0.06666666666666667,13.333333333333336,0.00042735042735042735,0.0017094017094017094,-0.1282051282051282,-13.333333333333336
clinc150,0.75,87,fun_fact,30,2340,26,0,4,26,0,4,2,19,0.13333333333333333,0.13333333333333333,0.0,0.0008547008547008547,0.00811965811965812,-0.7264957264957265,-0.0
clinc150,0.75,87,gas,30,2340,20,0,10,27,0,3,3,7,0.3333333333333333,0.1,23.333333333333332,0.001282051282051282,0.0029914529914529917,-0.17094017094017097,-23.333333333333332
clinc150,0.75,87,gas_type,30,2340,26,1,3,28,0,2,0,5,0.1,0.06666666666666667,3.333333333333334,0.0,0.002136752136752137,-0.2136752136752137,-3.333333333333334
clinc150,0.75,87,goodbye,30,2340,25,0,5,25,1,4,1,1,0.16666666666666666,0.13333333333333333,3.3333333333333326,0.00042735042735042735,0.00042735042735042735,0.0,-3.3333333333333326
clinc150,0.75,87,greeting,30,2340,27,1,2,30,0,0,0,0,0.06666666666666667,0.0,6.666666666666667,0.0,0.0,0.0,-6.666666666666667
clinc150,0.75,87,how_old_are_you,30,2340,25,0,5,28,0,2,0,1,0.16666666666666666,0.06666666666666667,10.0,0.0,0.00042735042735042735,-0.042735042735042736,-10.0
clinc150,0.75,87,improve_credit_score,30,2340,21,0,9,25,1,4,0,0,0.3,0.13333333333333333,16.666666666666664,0.0,0.0,0.0,-16.666666666666664
clinc150,0.75,87,income,30,2340,24,0,6,25,1,4,0,18,0.2,0.13333333333333333,6.666666666666668,0.0,0.007692307692307693,-0.7692307692307693,-6.666666666666668
clinc150,0.75,87,ingredient_substitution,30,2340,19,0,11,27,1,2,0,1,0.36666666666666664,0.06666666666666667,30.0,0.0,0.00042735042735042735,-0.042735042735042736,-30.0
clinc150,0.75,87,ingredients_list,30,2340,20,3,7,22,5,3,0,6,0.23333333333333334,0.1,13.333333333333334,0.0,0.002564102564102564,-0.2564102564102564,-13.333333333333334
clinc150,0.75,87,insurance_change,30,2340,21,0,9,25,1,4,2,2,0.3,0.13333333333333333,16.666666666666664,0.0008547008547008547,0.0008547008547008547,0.0,-16.666666666666664
clinc150,0.75,87,interest_rate,30,2340,20,0,10,24,1,5,0,3,0.3333333333333333,0.16666666666666666,16.666666666666664,0.0,0.001282051282051282,-0.1282051282051282,-16.666666666666664
clinc150,0.75,87,last_maintenance,30,2340,26,0,4,28,2,0,0,2,0.13333333333333333,0.0,13.333333333333334,0.0,0.0008547008547008547,-0.08547008547008547,-13.333333333333334
clinc150,0.75,87,lost_luggage,30,2340,28,0,2,29,0,1,0,0,0.06666666666666667,0.03333333333333333,3.3333333333333335,0.0,0.0,0.0,-3.3333333333333335
clinc150,0.75,87,make_call,30,2340,23,0,7,29,0,1,1,3,0.23333333333333334,0.03333333333333333,20.0,0.00042735042735042735,0.001282051282051282,-0.08547008547008547,-20.0
clinc150,0.75,87,maybe,30,2340,24,0,6,28,0,2,0,0,0.2,0.06666666666666667,13.333333333333336,0.0,0.0,0.0,-13.333333333333336
clinc150,0.75,87,meal_suggestion,30,2340,16,0,14,24,1,5,1,9,0.4666666666666667,0.16666666666666666,30.000000000000004,0.00042735042735042735,0.0038461538461538464,-0.3418803418803419,-30.000000000000004
clinc150,0.75,87,meaning_of_life,30,2340,24,0,6,27,1,2,0,0,0.2,0.06666666666666667,13.333333333333336,0.0,0.0,0.0,-13.333333333333336
clinc150,0.75,87,measurement_conversion,30,2340,25,0,5,27,0,3,0,0,0.16666666666666666,0.1,6.666666666666665,0.0,0.0,0.0,-6.666666666666665
clinc150,0.75,87,meeting_schedule,30,2340,18,2,10,28,2,0,0,0,0.3333333333333333,0.0,33.33333333333333,0.0,0.0,0.0,-33.33333333333333
clinc150,0.75,87,min_payment,30,2340,27,0,3,28,2,0,0,0,0.1,0.0,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,87,new_card,30,2340,18,0,12,29,0,1,0,0,0.4,0.03333333333333333,36.66666666666667,0.0,0.0,0.0,-36.66666666666667
clinc150,0.75,87,next_holiday,30,2340,26,0,4,30,0,0,0,7,0.13333333333333333,0.0,13.333333333333334,0.0,0.0029914529914529917,-0.2991452991452992,-13.333333333333334
clinc150,0.75,87,no,30,2340,27,0,3,30,0,0,0,1,0.1,0.0,10.0,0.0,0.00042735042735042735,-0.042735042735042736,-10.0
clinc150,0.75,87,oil_change_how,30,2340,25,0,5,27,2,1,0,3,0.16666666666666666,0.03333333333333333,13.333333333333334,0.0,0.001282051282051282,-0.1282051282051282,-13.333333333333334
clinc150,0.75,87,oil_change_when,30,2340,23,0,7,27,2,1,0,4,0.23333333333333334,0.03333333333333333,20.0,0.0,0.0017094017094017094,-0.17094017094017094,-20.0
clinc150,0.75,87,order,30,2340,16,0,14,26,0,4,1,8,0.4666666666666667,0.13333333333333333,33.333333333333336,0.00042735042735042735,0.003418803418803419,-0.29914529914529914,-33.333333333333336
clinc150,0.75,87,order_checks,30,2340,26,0,4,30,0,0,0,0,0.13333333333333333,0.0,13.333333333333334,0.0,0.0,0.0,-13.333333333333334
clinc150,0.75,87,order_status,30,2340,20,0,10,26,0,4,1,1,0.3333333333333333,0.13333333333333333,20.0,0.00042735042735042735,0.00042735042735042735,0.0,-20.0
clinc150,0.75,87,pay_bill,30,2340,23,0,7,26,2,2,0,0,0.23333333333333334,0.06666666666666667,16.666666666666668,0.0,0.0,0.0,-16.666666666666668
clinc150,0.75,87,payday,30,2340,21,0,9,25,1,4,0,0,0.3,0.13333333333333333,16.666666666666664,0.0,0.0,0.0,-16.666666666666664
clinc150,0.75,87,play_music,30,2340,16,0,14,27,1,2,6,15,0.4666666666666667,0.06666666666666667,40.0,0.002564102564102564,0.00641025641025641,-0.3846153846153846,-40.0
clinc150,0.75,87,plug_type,30,2340,23,0,7,26,0,4,0,0,0.23333333333333334,0.13333333333333333,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,87,pto_balance,30,2340,27,0,3,24,4,2,0,1,0.1,0.06666666666666667,3.333333333333334,0.0,0.00042735042735042735,-0.042735042735042736,-3.333333333333334
clinc150,0.75,87,pto_used,30,2340,23,0,7,29,1,0,0,0,0.23333333333333334,0.0,23.333333333333332,0.0,0.0,0.0,-23.333333333333332
clinc150,0.75,87,recipe,30,2340,20,0,10,25,2,3,0,1,0.3333333333333333,0.1,23.333333333333332,0.0,0.00042735042735042735,-0.042735042735042736,-23.333333333333332
clinc150,0.75,87,redeem_rewards,30,2340,22,0,8,17,0,13,1,10,0.26666666666666666,0.43333333333333335,-16.666666666666668,0.00042735042735042735,0.004273504273504274,-0.38461538461538464,16.666666666666668
clinc150,0.75,87,reminder_update,30,2340,24,1,5,25,2,3,9,6,0.16666666666666666,0.1,6.666666666666665,0.0038461538461538464,0.002564102564102564,0.12820512820512822,-6.666666666666665
clinc150,0.75,87,replacement_card_duration,30,2340,21,1,8,22,2,6,1,12,0.26666666666666666,0.2,6.666666666666665,0.00042735042735042735,0.005128205128205128,-0.4700854700854701,-6.666666666666665
clinc150,0.75,87,report_fraud,30,2340,15,0,15,22,0,8,0,0,0.5,0.26666666666666666,23.333333333333332,0.0,0.0,0.0,-23.333333333333332
clinc150,0.75,87,report_lost_card,30,2340,25,0,5,24,4,2,0,0,0.16666666666666666,0.06666666666666667,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,87,restaurant_reservation,30,2340,20,1,9,25,1,4,1,2,0.3,0.13333333333333333,16.666666666666664,0.00042735042735042735,0.0008547008547008547,-0.042735042735042736,-16.666666666666664
clinc150,0.75,87,restaurant_reviews,30,2340,17,0,13,19,2,9,0,6,0.43333333333333335,0.3,13.333333333333336,0.0,0.002564102564102564,-0.2564102564102564,-13.333333333333336
clinc150,0.75,87,roll_dice,30,2340,22,0,8,28,0,2,0,0,0.26666666666666666,0.06666666666666667,20.0,0.0,0.0,0.0,-20.0
clinc150,0.75,87,rollover_401k,30,2340,24,0,6,28,0,2,0,0,0.2,0.06666666666666667,13.333333333333336,0.0,0.0,0.0,-13.333333333333336
clinc150,0.75,87,schedule_meeting,30,2340,24,0,6,30,0,0,0,0,0.2,0.0,20.0,0.0,0.0,0.0,-20.0
clinc150,0.75,87,shopping_list,30,2340,16,2,12,25,2,3,1,3,0.4,0.1,30.000000000000004,0.00042735042735042735,0.001282051282051282,-0.08547008547008547,-30.000000000000004
clinc150,0.75,87,shopping_list_update,30,2340,20,0,10,27,0,3,3,5,0.3333333333333333,0.1,23.333333333333332,0.001282051282051282,0.002136752136752137,-0.08547008547008549,-23.333333333333332
clinc150,0.75,87,smart_home,30,2340,25,0,5,27,2,1,0,20,0.16666666666666666,0.03333333333333333,13.333333333333334,0.0,0.008547008547008548,-0.8547008547008548,-13.333333333333334
clinc150,0.75,87,spending_history,30,2340,21,0,9,25,1,4,0,3,0.3,0.13333333333333333,16.666666666666664,0.0,0.001282051282051282,-0.1282051282051282,-16.666666666666664
clinc150,0.75,87,sync_device,30,2340,24,0,6,29,0,1,0,4,0.2,0.03333333333333333,16.666666666666668,0.0,0.0017094017094017094,-0.17094017094017094,-16.666666666666668
clinc150,0.75,87,taxes,30,2340,27,0,3,30,0,0,0,0,0.1,0.0,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,87,text,30,2340,21,0,9,26,0,4,1,3,0.3,0.13333333333333333,16.666666666666664,0.00042735042735042735,0.001282051282051282,-0.08547008547008547,-16.666666666666664
clinc150,0.75,87,thank_you,30,2340,25,0,5,26,1,3,0,0,0.16666666666666666,0.1,6.666666666666665,0.0,0.0,0.0,-6.666666666666665
clinc150,0.75,87,timer,30,2340,23,3,4,28,0,2,0,0,0.13333333333333333,0.06666666666666667,6.666666666666667,0.0,0.0,0.0,-6.666666666666667
clinc150,0.75,87,timezone,30,2340,22,0,8,30,0,0,5,10,0.26666666666666666,0.0,26.666666666666668,0.002136752136752137,0.004273504273504274,-0.2136752136752137,-26.666666666666668
clinc150,0.75,87,tire_change,30,2340,22,0,8,29,1,0,0,1,0.26666666666666666,0.0,26.666666666666668,0.0,0.00042735042735042735,-0.042735042735042736,-26.666666666666668
clinc150,0.75,87,tire_pressure,30,2340,27,0,3,30,0,0,0,0,0.1,0.0,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,87,todo_list,30,2340,28,0,2,29,0,1,14,7,0.06666666666666667,0.03333333333333333,3.3333333333333335,0.005982905982905983,0.0029914529914529917,0.2991452991452992,-3.3333333333333335
clinc150,0.75,87,traffic,30,2340,25,0,5,29,0,1,0,0,0.16666666666666666,0.03333333333333333,13.333333333333334,0.0,0.0,0.0,-13.333333333333334
clinc150,0.75,87,transactions,30,2340,20,2,8,23,4,3,0,0,0.26666666666666666,0.1,16.666666666666664,0.0,0.0,0.0,-16.666666666666664
clinc150,0.75,87,transfer,30,2340,24,1,5,27,1,2,0,0,0.16666666666666666,0.06666666666666667,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,87,translate,30,2340,16,0,14,27,1,2,0,3,0.4666666666666667,0.06666666666666667,40.0,0.0,0.001282051282051282,-0.1282051282051282,-40.0
clinc150,0.75,87,travel_alert,30,2340,13,0,17,30,0,0,0,18,0.5666666666666667,0.0,56.666666666666664,0.0,0.007692307692307693,-0.7692307692307693,-56.666666666666664
clinc150,0.75,87,travel_notification,30,2340,17,0,13,27,0,3,0,0,0.43333333333333335,0.1,33.333333333333336,0.0,0.0,0.0,-33.333333333333336
clinc150,0.75,87,uber,30,2340,24,0,6,29,0,1,1,1,0.2,0.03333333333333333,16.666666666666668,0.00042735042735042735,0.00042735042735042735,0.0,-16.666666666666668
clinc150,0.75,87,update_playlist,30,2340,18,6,6,28,1,1,0,1,0.2,0.03333333333333333,16.666666666666668,0.0,0.00042735042735042735,-0.042735042735042736,-16.666666666666668
clinc150,0.75,87,user_name,30,2340,22,1,7,25,0,5,13,1,0.23333333333333334,0.16666666666666666,6.666666666666668,0.005555555555555556,0.00042735042735042735,0.5128205128205128,-6.666666666666668
clinc150,0.75,87,w2,30,2340,27,0,3,30,0,0,0,0,0.1,0.0,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,87,weather,30,2340,30,0,0,29,0,1,1,7,0.0,0.03333333333333333,-3.3333333333333335,0.00042735042735042735,0.0029914529914529917,-0.25641025641025644,3.3333333333333335
clinc150,0.75,87,what_can_i_ask_you,30,2340,23,0,7,25,0,5,0,8,0.23333333333333334,0.16666666666666666,6.666666666666668,0.0,0.003418803418803419,-0.3418803418803419,-6.666666666666668
clinc150,0.75,87,what_song,30,2340,23,0,7,28,1,1,0,3,0.23333333333333334,0.03333333333333333,20.0,0.0,0.001282051282051282,-0.1282051282051282,-20.0
clinc150,0.75,87,where_are_you_from,30,2340,20,0,10,27,1,2,0,0,0.3333333333333333,0.06666666666666667,26.666666666666668,0.0,0.0,0.0,-26.666666666666668
clinc150,0.75,87,who_do_you_work_for,30,2340,16,0,14,21,1,8,0,0,0.4666666666666667,0.26666666666666666,20.0,0.0,0.0,0.0,-20.0
clinc150,0.75,87,who_made_you,30,2340,26,0,4,29,0,1,0,1,0.13333333333333333,0.03333333333333333,10.0,0.0,0.00042735042735042735,-0.042735042735042736,-10.0
clinc150,0.75,87,yes,30,2340,20,1,9,24,1,5,0,0,0.3,0.16666666666666666,13.333333333333334,0.0,0.0,0.0,-13.333333333333334
clinc150,0.75,100,accept_reservations,30,2340,23,0,7,24,1,5,0,0,0.23333333333333334,0.16666666666666666,6.666666666666668,0.0,0.0,0.0,-6.666666666666668
clinc150,0.75,100,account_blocked,30,2340,17,0,13,26,1,3,0,2,0.43333333333333335,0.1,33.333333333333336,0.0,0.0008547008547008547,-0.08547008547008547,-33.333333333333336
clinc150,0.75,100,application_status,30,2340,27,0,3,30,0,0,0,0,0.1,0.0,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,100,are_you_a_bot,30,2340,23,0,7,27,0,3,0,0,0.23333333333333334,0.1,13.333333333333334,0.0,0.0,0.0,-13.333333333333334
clinc150,0.75,100,balance,30,2340,21,0,9,29,0,1,7,13,0.3,0.03333333333333333,26.666666666666668,0.0029914529914529917,0.005555555555555556,-0.2564102564102564,-26.666666666666668
clinc150,0.75,100,book_flight,30,2340,19,0,11,27,0,3,0,0,0.36666666666666664,0.1,26.66666666666666,0.0,0.0,0.0,-26.66666666666666
clinc150,0.75,100,book_hotel,30,2340,27,0,3,30,0,0,0,0,0.1,0.0,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,100,calculator,30,2340,25,0,5,27,0,3,2,11,0.16666666666666666,0.1,6.666666666666665,0.0008547008547008547,0.004700854700854701,-0.3846153846153846,-6.666666666666665
clinc150,0.75,100,calendar,30,2340,18,1,11,25,2,3,0,0,0.36666666666666664,0.1,26.66666666666666,0.0,0.0,0.0,-26.66666666666666
clinc150,0.75,100,calendar_update,30,2340,22,0,8,27,0,3,0,0,0.26666666666666666,0.1,16.666666666666664,0.0,0.0,0.0,-16.666666666666664
clinc150,0.75,100,cancel,30,2340,23,0,7,29,0,1,0,4,0.23333333333333334,0.03333333333333333,20.0,0.0,0.0017094017094017094,-0.17094017094017094,-20.0
clinc150,0.75,100,cancel_reservation,30,2340,30,0,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
clinc150,0.75,100,car_rental,30,2340,20,0,10,27,0,3,0,0,0.3333333333333333,0.1,23.333333333333332,0.0,0.0,0.0,-23.333333333333332
clinc150,0.75,100,card_declined,30,2340,17,2,11,23,0,7,0,0,0.36666666666666664,0.23333333333333334,13.33333333333333,0.0,0.0,0.0,-13.33333333333333
clinc150,0.75,100,carry_on,30,2340,23,0,7,25,0,5,0,0,0.23333333333333334,0.16666666666666666,6.666666666666668,0.0,0.0,0.0,-6.666666666666668
clinc150,0.75,100,change_accent,30,2340,21,0,9,30,0,0,0,0,0.3,0.0,30.0,0.0,0.0,0.0,-30.0
clinc150,0.75,100,change_ai_name,30,2340,19,0,11,28,0,2,18,29,0.36666666666666664,0.06666666666666667,30.0,0.007692307692307693,0.012393162393162393,-0.47008547008546997,-30.0
clinc150,0.75,100,change_language,30,2340,22,0,8,27,0,3,0,1,0.26666666666666666,0.1,16.666666666666664,0.0,0.00042735042735042735,-0.042735042735042736,-16.666666666666664
clinc150,0.75,100,change_speed,30,2340,25,0,5,26,1,3,0,0,0.16666666666666666,0.1,6.666666666666665,0.0,0.0,0.0,-6.666666666666665
clinc150,0.75,100,change_volume,30,2340,20,0,10,21,2,7,0,1,0.3333333333333333,0.23333333333333334,9.999999999999998,0.0,0.00042735042735042735,-0.042735042735042736,-9.999999999999998
clinc150,0.75,100,confirm_reservation,30,2340,20,0,10,27,2,1,0,0,0.3333333333333333,0.03333333333333333,30.0,0.0,0.0,0.0,-30.0
clinc150,0.75,100,cook_time,30,2340,23,0,7,27,0,3,0,0,0.23333333333333334,0.1,13.333333333333334,0.0,0.0,0.0,-13.333333333333334
clinc150,0.75,100,credit_limit,30,2340,15,0,15,24,0,6,0,0,0.5,0.2,30.0,0.0,0.0,0.0,-30.0
clinc150,0.75,100,credit_limit_change,30,2340,25,0,5,29,0,1,0,0,0.16666666666666666,0.03333333333333333,13.333333333333334,0.0,0.0,0.0,-13.333333333333334
clinc150,0.75,100,credit_score,30,2340,23,0,7,28,0,2,0,2,0.23333333333333334,0.06666666666666667,16.666666666666668,0.0,0.0008547008547008547,-0.08547008547008547,-16.666666666666668
clinc150,0.75,100,current_location,30,2340,23,0,7,29,0,1,0,0,0.23333333333333334,0.03333333333333333,20.0,0.0,0.0,0.0,-20.0
clinc150,0.75,100,damaged_card,30,2340,19,0,11,29,0,1,0,5,0.36666666666666664,0.03333333333333333,33.33333333333333,0.0,0.002136752136752137,-0.2136752136752137,-33.33333333333333
clinc150,0.75,100,date,30,2340,26,0,4,30,0,0,0,0,0.13333333333333333,0.0,13.333333333333334,0.0,0.0,0.0,-13.333333333333334
clinc150,0.75,100,direct_deposit,30,2340,23,0,7,30,0,0,0,4,0.23333333333333334,0.0,23.333333333333332,0.0,0.0017094017094017094,-0.17094017094017094,-23.333333333333332
clinc150,0.75,100,directions,30,2340,20,0,10,29,0,1,2,6,0.3333333333333333,0.03333333333333333,30.0,0.0008547008547008547,0.002564102564102564,-0.17094017094017094,-30.0
clinc150,0.75,100,distance,30,2340,17,1,12,18,1,11,1,2,0.4,0.36666666666666664,3.3333333333333384,0.00042735042735042735,0.0008547008547008547,-0.042735042735042736,-3.3333333333333384
clinc150,0.75,100,do_you_have_pets,30,2340,25,0,5,30,0,0,0,1,0.16666666666666666,0.0,16.666666666666664,0.0,0.00042735042735042735,-0.042735042735042736,-16.666666666666664
clinc150,0.75,100,exchange_rate,30,2340,23,0,7,29,0,1,1,1,0.23333333333333334,0.03333333333333333,20.0,0.00042735042735042735,0.00042735042735042735,0.0,-20.0
clinc150,0.75,100,expiration_date,30,2340,25,1,4,25,2,3,0,0,0.13333333333333333,0.1,3.3333333333333326,0.0,0.0,0.0,-3.3333333333333326
clinc150,0.75,100,find_phone,30,2340,27,0,3,30,0,0,0,0,0.1,0.0,10.0,0.0,0.0,0.0,-10.0
clinc150,0.75,100,flight_status,30,2340,20,0,10,30,0,0,0,0,0.3333333333333333,0.0,33.33333333333333,0.0,0.0,0.0,-33.33333333333333
clinc150,0.75,100,flip_coin,30,2340,25,0,5,30,0,0,0,24,0.16666666666666666,0.0,16.666666666666664,0.0,0.010256410256410256,-1.0256410256410255,-16.666666666666664
clinc150,0.75,100,food_last,30,2340,23,0,7,24,1,5,0,0,0.23333333333333334,0.16666666666666666,6.666666666666668,0.0,0.0,0.0,-6.666666666666668
clinc150,0.75,100,freeze_account,30,2340,24,0,6,28,0,2,1,5,0.2,0.06666666666666667,13.333333333333336,0.00042735042735042735,0.002136752136752137,-0.17094017094017097,-13.333333333333336
clinc150,0.75,100,fun_fact,30,2340,24,0,6,26,0,4,0,7,0.2,0.13333333333333333,6.666666666666668,0.0,0.0029914529914529917,-0.2991452991452992,-6.666666666666668
clinc150,0.75,100,gas_type,30,2340,25,0,5,28,0,2,0,5,0.16666666666666666,0.06666666666666667,10.0,0.0,0.002136752136752137,-0.2136752136752137,-10.0
clinc150,0.75,100,greeting,30,2340,27,0,3,30,0,0,0,8,0.1,0.0,10.0,0.0,0.003418803418803419,-0.3418803418803419,-10.0
clinc150,0.75,100,how_busy,30,2340,19,1,10,24,1,5,0,0,0.3333333333333333,0.16666666666666666,16.666666666666664,0.0,0.0,0.0,-16.666666666666664
clinc150,0.75,100,how_old_are_you,30,2340,25,0,5,26,0,4,0,3,0.16666666666666666,0.13333333333333333,3.3333333333333326,0.0,0.001282051282051282,-0.1282051282051282,-3.3333333333333326
clinc150,0.75,100,income,30,2340,23,0,7,24,0,6,0,4,0.23333333333333334,0.2,3.3333333333333326,0.0,0.0017094017094017094,-0.17094017094017094,-3.3333333333333326
clinc150,0.75,100,ingredients_list,30,2340,19,3,8,22,4,4,0,3,0.26666666666666666,0.13333333333333333,13.333333333333334,0.0,0.001282051282051282,-0.1282051282051282,-13.333333333333334
clinc150,0.75,100,insurance,30,2340,28,0,2,30,0,0,0,1,0.06666666666666667,0.0,6.666666666666667,0.0,0.00042735042735042735,-0.042735042735042736,-6.666666666666667
clinc150,0.75,100,jump_start,30,2340,26,0,4,30,0,0,0,1,0.13333333333333333,0.0,13.333333333333334,0.0,0.00042735042735042735,-0.042735042735042736,-13.333333333333334
