dataset,kir,intent,n_known,n_oos,delta_known_rejected_pp,delta_known_rejected_std_pp,delta_oos_false_accept_pp,delta_oos_false_accept_std_pp,trainable_known_rejected_rate,adb_known_rejected_rate,trainable_oos_false_accept_rate,adb_oos_false_accept_rate,n_seeds
clinc150,0.75,change_speed,30.0,2340.0,4.666666666666666,7.302967433402215,-0.042735042735042736,0.0955584605769141,0.15333333333333332,0.10666666666666666,0.0,0.0004273504273504274,5
clinc150,0.75,change_user_name,30.0,2340.0,27.777777777777782,1.9245008972987512,0.12820512820512822,0.22205779584216376,0.2888888888888889,0.011111111111111112,0.0021367521367521365,0.0008547008547008547,3
clinc150,0.75,change_volume,30.0,2340.0,14.0,7.958224257542217,-0.12820512820512822,0.19111692115382817,0.3466666666666667,0.20666666666666664,0.0,0.001282051282051282,5
clinc150,0.75,confirm_reservation,30.0,2340.0,31.333333333333332,1.8257418583505511,-0.059829059829059825,0.11143935735389142,0.3333333333333333,0.02,0.0,0.0005982905982905983,5
clinc150,0.75,cook_time,30.0,2340.0,9.333333333333332,4.346134936801767,-0.008547008547008548,0.019111692115382817,0.18666666666666668,0.09333333333333334,0.0,8.547008547008547e-05,5
clinc150,0.75,credit_limit,30.0,2340.0,21.333333333333336,6.497862896539309,-0.017094017094017096,0.038223384230765635,0.44666666666666666,0.2333333333333333,0.0,0.00017094017094017094,5
clinc150,0.75,credit_limit_change,30.0,2340.0,10.666666666666668,1.49071198499986,0.0,0.0,0.15999999999999998,0.05333333333333333,0.0,0.0,5
clinc150,0.75,credit_score,30.0,2340.0,23.333333333333336,4.08248290463863,-0.02564102564102564,0.038223384230765635,0.2733333333333333,0.039999999999999994,0.0,0.0002564102564102564,5
clinc150,0.75,current_location,30.0,2340.0,13.333333333333334,4.714045207910317,-0.05982905982905984,0.14679969262664674,0.17333333333333334,0.039999999999999994,0.0004273504273504274,0.0010256410256410259,5
clinc150,0.75,damaged_card,30.0,2340.0,32.5,1.6666666666666632,-0.2777777777777778,0.28023241556846157,0.35,0.025,0.000641025641025641,0.003418803418803419,4
clinc150,0.75,date,30.0,2340.0,6.666666666666667,6.236095644623236,-0.22222222222222224,0.22082069543186006,0.10666666666666666,0.04,0.0,0.0022222222222222222,5
clinc150,0.75,definition,30.0,2340.0,38.88888888888889,5.091750772173152,-0.22792022792022792,0.10754749907793092,0.5,0.1111111111111111,0.0005698005698005698,0.002849002849002849,3
clinc150,0.75,direct_deposit,30.0,2340.0,24.0,1.49071198499986,-0.10256410256410256,0.05733507634614845,0.26,0.02,0.0,0.0010256410256410256,5
clinc150,0.75,directions,30.0,2340.0,32.0,5.055250296034369,-0.3418803418803419,0.2281426976929767,0.37333333333333335,0.05333333333333333,0.0005982905982905983,0.004017094017094018,5
clinc150,0.75,distance,30.0,2340.0,10.833333333333332,5.692750425533106,-0.042735042735042736,0.0697860325579253,0.35,0.24166666666666664,0.00042735042735042735,0.0008547008547008547,4
clinc150,0.75,do_you_have_pets,30.0,2340.0,15.833333333333332,1.6666666666666654,-0.021367521367521368,0.024673088426907085,0.15833333333333333,0.0,0.0,0.00021367521367521368,4
clinc150,0.75,exchange_rate,30.0,2340.0,23.333333333333336,6.0858061945018465,-0.021367521367521368,0.024673088426907085,0.275,0.041666666666666664,0.00042735042735042735,0.000641025641025641,4
clinc150,0.75,expiration_date,30.0,2340.0,8.888888888888888,5.091750772173156,0.0,0.0,0.14444444444444446,0.05555555555555555,0.0,0.0,3
clinc150,0.75,find_phone,30.0,2340.0,14.444444444444443,3.8490017945975037,0.0,0.0,0.14444444444444446,0.0,0.0,0.0,3
clinc150,0.75,flight_status,30.0,2340.0,33.33333333333333,2.7216552697590872,-0.021367521367521368,0.042735042735042736,0.3416666666666667,0.008333333333333333,0.0,0.00021367521367521368,4
clinc150,0.75,flip_coin,30.0,2340.0,14.0,2.788866755113584,-0.36752136752136755,0.5088880562941605,0.13999999999999999,0.0,0.0,0.0036752136752136754,5
clinc150,0.75,food_last,30.0,2340.0,8.000000000000002,2.981423969999719,-0.042735042735042736,0.030218238512245622,0.24666666666666667,0.16666666666666666,0.0,0.0004273504273504274,5
clinc150,0.75,freeze_account,30.0,2340.0,10.000000000000002,6.666666666666667,-0.29914529914529914,0.3436563556072597,0.16666666666666669,0.06666666666666667,0.0005341880341880342,0.0035256410256410257,4
clinc150,0.75,fun_fact,30.0,2340.0,4.166666666666668,3.1914236925211275,-0.3632478632478633,0.24796146987933346,0.18333333333333335,0.14166666666666666,0.00021367521367521368,0.0038461538461538464,4
clinc150,0.75,gas,30.0,2340.0,22.222222222222218,1.9245008972987512,-0.24216524216524224,0.32639428026751,0.3333333333333333,0.11111111111111112,0.000997150997150997,0.003418803418803419,3
clinc150,0.75,gas_type,30.0,2340.0,7.777777777777779,3.849001794597505,-0.14245014245014245,0.12336544213453543,0.14444444444444446,0.06666666666666667,0.0,0.0014245014245014246,3
clinc150,0.75,goodbye,30.0,2340.0,3.3333333333333326,0.0,-0.042735042735042736,0.060436477024491245,0.16666666666666666,0.13333333333333333,0.0017094017094017094,0.002136752136752137,2
clinc150,0.75,greeting,30.0,2340.0,7.5,1.6666666666666665,-0.43803418803418803,0.34958379463840533,0.075,0.0,0.00010683760683760684,0.004487179487179487,4
clinc150,0.75,how_busy,30.0,2340.0,18.888888888888886,3.8490017945975072,-0.014245014245014245,0.024673088426907085,0.3222222222222222,0.13333333333333333,0.00014245014245014244,0.0002849002849002849,3
clinc150,0.75,how_old_are_you,30.0,2340.0,6.666666666666666,4.714045207910318,-0.08547008547008547,0.06043647702449123,0.16666666666666666,0.1,0.0,0.0008547008547008547,2
clinc150,0.75,improve_credit_score,30.0,2340.0,19.166666666666668,5.692750425533112,-0.010683760683760684,0.021367521367521368,0.2833333333333333,0.09166666666666666,0.0,0.00010683760683760684,4
clinc150,0.75,income,30.0,2340.0,5.333333333333334,2.9814239699997196,-0.888888888888889,0.804849607922272,0.22666666666666666,0.17333333333333334,0.00017094017094017094,0.00905982905982906,5
clinc150,0.75,ingredient_substitution,30.0,2340.0,32.22222222222222,3.8490017945975072,-0.07122507122507123,0.049346176853814164,0.37777777777777777,0.05555555555555555,0.0,0.0007122507122507123,3
clinc150,0.75,ingredients_list,30.0,2340.0,14.0,1.4907119849998587,-0.5384615384615385,0.5342734974369913,0.27999999999999997,0.13999999999999999,0.0005128205128205129,0.005897435897435898,5
clinc150,0.75,insurance,30.0,2340.0,5.0,2.357022603955159,-0.021367521367521368,0.030218238512245622,0.06666666666666667,0.016666666666666666,0.0,0.00021367521367521368,2
clinc150,0.75,insurance_change,30.0,2340.0,13.333333333333332,4.714045207910315,-0.042735042735042736,0.060436477024491245,0.2833333333333333,0.15,0.0008547008547008547,0.001282051282051282,2
clinc150,0.75,interest_rate,30.0,2340.0,15.555555555555555,5.091750772173155,-0.1282051282051282,0.0,0.3,0.14444444444444446,0.0,0.001282051282051282,3
clinc150,0.75,international_fees,30.0,2340.0,26.666666666666668,3.3333333333333353,0.0,0.0,0.27777777777777773,0.011111111111111112,0.0,0.0,3
clinc150,0.75,international_visa,30.0,2340.0,30.0,,0.0,,0.36666666666666664,0.06666666666666667,0.0,0.0,1
clinc150,0.75,jump_start,30.0,2340.0,15.833333333333332,3.1914236925211257,-0.05341880341880342,0.04091568836565548,0.15833333333333333,0.0,0.0,0.0005341880341880342,4
clinc150,0.75,last_maintenance,30.0,2340.0,11.333333333333334,4.472135954999579,-0.07692307692307691,0.03575470198863571,0.14666666666666667,0.03333333333333333,0.0005982905982905983,0.0013675213675213675,5
clinc150,0.75,lost_luggage,30.0,2340.0,5.333333333333334,1.8257418583505547,0.0,0.0,0.08666666666666667,0.03333333333333333,0.0,0.0,5
clinc150,0.75,make_call,30.0,2340.0,17.5,4.999999999999997,-3.469446951953614e-18,0.11572704280108206,0.225,0.05,0.0014957264957264956,0.0014957264957264958,4
clinc150,0.75,maybe,30.0,2340.0,10.000000000000002,3.333333333333334,-0.014245014245014245,0.024673088426907085,0.18888888888888888,0.08888888888888889,0.00042735042735042735,0.0005698005698005698,3
clinc150,0.75,meal_suggestion,30.0,2340.0,25.555555555555557,7.698003589195012,-0.19943019943019946,0.17792017089454126,0.4444444444444445,0.18888888888888888,0.0002849002849002849,0.002279202279202279,3
clinc150,0.75,meaning_of_life,30.0,2340.0,9.166666666666666,3.191423692521129,-0.021367521367521368,0.042735042735042736,0.175,0.08333333333333334,0.0,0.00021367521367521368,4
clinc150,0.75,measurement_conversion,30.0,2340.0,8.666666666666668,2.9814239699997205,-0.08547008547008547,0.08547008547008547,0.18,0.09333333333333334,0.0,0.0008547008547008548,5
clinc150,0.75,meeting_schedule,30.0,2340.0,20.0,11.303883305208778,-0.02564102564102564,0.05733507634614845,0.23333333333333334,0.03333333333333334,0.0,0.0002564102564102564,5
clinc150,0.75,min_payment,30.0,2340.0,8.333333333333334,2.3570226039551576,-0.08547008547008547,0.12087295404898249,0.1,0.016666666666666666,0.0,0.0008547008547008547,2
clinc150,0.75,mpg,30.0,2340.0,3.3333333333333335,2.721655269759087,-0.576923076923077,0.7422458957329361,0.041666666666666664,0.008333333333333333,0.0,0.0057692307692307696,4
clinc150,0.75,new_card,30.0,2340.0,31.111111111111114,5.091750772173155,-0.014245014245014245,0.024673088426907085,0.4222222222222222,0.1111111111111111,0.0,0.00014245014245014244,3
clinc150,0.75,next_holiday,30.0,2340.0,13.333333333333334,3.3333333333333317,-0.17094017094017097,0.11306629534464066,0.14444444444444446,0.011111111111111112,0.00014245014245014244,0.001851851851851852,3
clinc150,0.75,next_song,30.0,2340.0,12.22222222222222,5.091750772173155,-0.02849002849002849,0.04934617685381417,0.3444444444444444,0.22222222222222224,0.0,0.0002849002849002849,3
clinc150,0.75,no,30.0,2340.0,5.833333333333334,3.191423692521127,-0.37393162393162394,0.31476324492855207,0.075,0.016666666666666666,0.0016025641025641025,0.005341880341880342,4
clinc150,0.75,nutrition_info,30.0,2340.0,14.166666666666666,3.191423692521126,-0.42735042735042733,0.4482089094744237,0.14166666666666666,0.0,0.00042735042735042735,0.004700854700854701,4
clinc150,0.75,oil_change_how,30.0,2340.0,15.0,1.9245008972987503,-0.2777777777777778,0.11306629534464065,0.175,0.025,0.0,0.002777777777777778,4
clinc150,0.75,oil_change_when,30.0,2340.0,15.0,7.0710678118654755,-0.405982905982906,0.3324006236347018,0.21666666666666667,0.06666666666666667,0.0,0.004059829059829059,2
clinc150,0.75,order,30.0,2340.0,30.0,4.714045207910317,-0.22435897435897437,0.08810054755593293,0.475,0.175,0.001282051282051282,0.0035256410256410257,4
clinc150,0.75,order_checks,30.0,2340.0,9.333333333333332,2.7888667551135855,-0.008547008547008548,0.019111692115382817,0.10666666666666666,0.013333333333333332,0.0,8.547008547008547e-05,5
clinc150,0.75,order_status,30.0,2340.0,15.833333333333332,4.194352464039305,-0.010683760683760684,0.021367521367521368,0.30833333333333335,0.15,0.00042735042735042735,0.0005341880341880342,4
clinc150,0.75,pay_bill,30.0,2340.0,15.0,3.333333333333334,-0.1388888888888889,0.2015807934200129,0.21666666666666667,0.06666666666666667,0.0,0.001388888888888889,4
clinc150,0.75,payday,30.0,2340.0,14.166666666666668,5.69275042553311,-0.010683760683760684,0.021367521367521368,0.2583333333333333,0.11666666666666667,0.0,0.00010683760683760684,4
clinc150,0.75,pin_change,30.0,2340.0,23.333333333333332,0.0,-0.014245014245014245,0.024673088426907085,0.43333333333333335,0.20000000000000004,0.0,0.00014245014245014244,3
clinc150,0.75,play_music,30.0,2340.0,36.666666666666664,3.3333333333333304,-0.3846153846153846,0.3418803418803419,0.48888888888888893,0.12222222222222222,0.0021367521367521365,0.0059829059829059825,3
clinc150,0.75,plug_type,30.0,2340.0,8.88888888888889,1.9245008972987518,0.0,0.0,0.2333333333333333,0.14444444444444446,0.0,0.0,3
clinc150,0.75,pto_balance,30.0,2340.0,3.333333333333334,3.1401849173675503e-16,-0.11396011396011398,0.1617922605641104,0.08888888888888889,0.05555555555555555,0.001851851851851852,0.0029914529914529917,3
clinc150,0.75,pto_request,30.0,2340.0,23.333333333333336,6.6666666666666705,-0.010683760683760684,0.021367521367521368,0.4083333333333333,0.175,0.0,0.00010683760683760684,4
clinc150,0.75,pto_request_status,30.0,2340.0,21.11111111111111,5.0917507721731585,0.0,0.0,0.3,0.08888888888888889,0.00014245014245014244,0.00014245014245014244,3
clinc150,0.75,pto_used,30.0,2340.0,21.11111111111111,3.8490017945975046,-0.08547008547008546,0.14803853056144248,0.2111111111111111,0.0,0.002849002849002849,0.003703703703703704,3
clinc150,0.75,recipe,30.0,2340.0,24.444444444444446,5.091750772173159,-0.15669515669515668,0.19738470741525668,0.35555555555555557,0.11111111111111112,0.0,0.001566951566951567,3
clinc150,0.75,redeem_rewards,30.0,2340.0,5.000000000000001,17.743021580745904,-0.18162393162393164,0.18911564170016745,0.2833333333333333,0.23333333333333334,0.00010683760683760684,0.0019230769230769232,4
clinc150,0.75,reminder,30.0,2340.0,28.888888888888886,5.091750772173154,-0.02849002849002849,0.04934617685381417,0.3333333333333333,0.044444444444444446,0.0,0.0002849002849002849,3
clinc150,0.75,reminder_update,30.0,2340.0,12.0,10.434983894999018,0.06837606837606838,0.1337818448076797,0.20666666666666664,0.08666666666666667,0.0020512820512820513,0.0013675213675213675,5
clinc150,0.75,repeat,30.0,2340.0,15.555555555555557,1.9245008972987525,-0.02849002849002849,0.04934617685381417,0.2333333333333333,0.07777777777777778,0.0,0.0002849002849002849,3
clinc150,0.75,replacement_card_duration,30.0,2340.0,3.333333333333333,4.082482904638629,-0.22222222222222224,0.24808419271282037,0.26,0.22666666666666666,0.00017094017094017094,0.002393162393162393,5
clinc150,0.75,report_fraud,30.0,2340.0,21.666666666666664,2.357022603955159,-0.021367521367521368,0.030218238512245622,0.4666666666666667,0.25,0.0,0.00021367521367521368,2
clinc150,0.75,report_lost_card,30.0,2340.0,7.777777777777776,1.9245008972987534,-0.04273504273504273,0.07401926528072124,0.16666666666666666,0.08888888888888889,0.0,0.00042735042735042735,3
clinc150,0.75,reset_settings,30.0,2340.0,13.333333333333336,1.2560739669470201e-15,-0.02849002849002849,0.04934617685381417,0.2111111111111111,0.07777777777777778,0.0,0.0002849002849002849,3
clinc150,0.75,restaurant_reservation,30.0,2340.0,23.333333333333332,5.2704627669473005,-0.10256410256410256,0.0833059345710168,0.31999999999999995,0.08666666666666667,0.00017094017094017094,0.0011965811965811966,5
clinc150,0.75,restaurant_reviews,30.0,2340.0,12.222222222222223,5.091750772173154,-0.19943019943019943,0.06527885605350199,0.43333333333333335,0.3111111111111111,0.0,0.001994301994301994,3
clinc150,0.75,restaurant_suggestion,30.0,2340.0,24.999999999999996,2.357022603955155,-0.3205128205128205,0.45327357768368426,0.3333333333333333,0.08333333333333334,0.0,0.003205128205128205,2
clinc150,0.75,rewards_balance,30.0,2340.0,18.333333333333336,3.3333333333333326,-0.0747863247863248,0.1495726495726496,0.21666666666666667,0.03333333333333333,0.00021367521367521368,0.0009615384615384616,4
clinc150,0.75,roll_dice,30.0,2340.0,26.666666666666668,5.773502691896258,0.0,0.0,0.3,0.03333333333333333,0.0,0.0,3
clinc150,0.75,rollover_401k,30.0,2340.0,13.333333333333334,3.333333333333334,0.0,0.0,0.18888888888888888,0.05555555555555555,0.0,0.0,3
clinc150,0.75,routing,30.0,2340.0,35.0,2.3570226039551625,-0.0641025641025641,0.030218238512245626,0.35,0.0,0.0,0.000641025641025641,2
clinc150,0.75,schedule_maintenance,30.0,2340.0,37.77777777777778,5.0917507721731585,-0.2706552706552707,0.20195793274583798,0.48888888888888893,0.1111111111111111,0.0002849002849002849,0.0029914529914529912,3
clinc150,0.75,schedule_meeting,30.0,2340.0,26.666666666666664,7.698003589195007,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,4
clinc150,0.75,share_location,30.0,2340.0,6.666666666666667,2.721655269759087,-0.07478632478632478,0.021367521367521368,0.1,0.03333333333333333,0.0,0.0007478632478632478,4
clinc150,0.75,shopping_list,30.0,2340.0,21.666666666666668,6.382847385042257,-0.07478632478632478,0.04091568836565547,0.39166666666666666,0.175,0.00042735042735042735,0.0011752136752136752,4
clinc150,0.75,shopping_list_update,30.0,2340.0,21.333333333333332,1.8257418583505522,0.00854700854700855,0.09745089103411438,0.31333333333333335,0.1,0.0006837606837606838,0.0005982905982905983,5
clinc150,0.75,smart_home,30.0,2340.0,20.0,11.547005383792516,-0.584045584045584,0.23536626270453428,0.24444444444444446,0.044444444444444446,0.0015669515669515669,0.007407407407407408,3
clinc150,0.75,spelling,30.0,2340.0,4.999999999999999,4.303314829119352,-0.07478632478632478,0.04091568836565547,0.16666666666666666,0.11666666666666667,0.0,0.0007478632478632478,4
clinc150,0.75,spending_history,30.0,2340.0,13.33333333333333,5.773502691896257,-0.14245014245014245,0.1075474990779309,0.27777777777777773,0.14444444444444446,0.0002849002849002849,0.0017094017094017094,3
clinc150,0.75,sync_device,30.0,2340.0,14.166666666666668,3.1914236925211275,-0.11752136752136752,0.04091568836565548,0.18333333333333335,0.041666666666666664,0.0,0.0011752136752136752,4
clinc150,0.75,taxes,30.0,2340.0,7.500000000000001,1.6666666666666663,-0.042735042735042736,0.08547008547008547,0.10833333333333334,0.03333333333333333,0.0,0.00042735042735042735,4
clinc150,0.75,tell_joke,30.0,2340.0,15.0,4.303314829119352,-0.042735042735042736,0.08547008547008547,0.26666666666666666,0.11666666666666667,0.0,0.00042735042735042735,4
clinc150,0.75,text,30.0,2340.0,19.333333333333332,4.346134936801764,-0.11111111111111112,0.023406946901930167,0.30666666666666664,0.11333333333333333,0.00017094017094017094,0.001282051282051282,5
clinc150,0.75,thank_you,30.0,2340.0,5.5555555555555545,5.091750772173155,-0.12820512820512822,0.18627773262994332,0.16666666666666666,0.11111111111111112,0.0,0.001282051282051282,3
clinc150,0.75,time,30.0,2340.0,3.3333333333333326,0.0,-0.34188034188034194,0.4815994730591729,0.16666666666666666,0.13333333333333333,0.0011396011396011395,0.004558404558404558,3
clinc150,0.75,timer,30.0,2340.0,8.333333333333334,1.9245008972987525,-0.021367521367521368,0.024673088426907085,0.14166666666666666,0.058333333333333334,0.0,0.00021367521367521368,4
clinc150,0.75,timezone,30.0,2340.0,26.666666666666668,2.721655269759088,-0.09615384615384616,0.11239126665284545,0.275,0.008333333333333333,0.0009615384615384616,0.0019230769230769232,4
clinc150,0.75,tire_change,30.0,2340.0,17.5,6.309898162000303,-0.07478632478632478,0.04091568836565547,0.20833333333333331,0.03333333333333333,0.0,0.0007478632478632478,4
clinc150,0.75,tire_pressure,30.0,2340.0,10.0,0.0,-0.010683760683760684,0.021367521367521368,0.1,0.0,0.0,0.00010683760683760684,4
clinc150,0.75,todo_list,30.0,2340.0,3.3333333333333335,4.440892098500626e-16,0.09971509971509972,0.1779201708945413,0.07777777777777778,0.044444444444444446,0.002849002849002849,0.0018518518518518521,3
clinc150,0.75,todo_list_update,30.0,2340.0,26.666666666666668,2.721655269759087,0.19230769230769232,0.22205779584216379,0.29166666666666663,0.025,0.002564102564102564,0.000641025641025641,4
clinc150,0.75,traffic,30.0,2340.0,12.0,1.8257418583505538,0.0,0.0,0.15999999999999998,0.039999999999999994,0.0,0.0,5
clinc150,0.75,transactions,30.0,2340.0,12.222222222222221,7.698003589195007,-0.2849002849002849,0.26111542421400796,0.2333333333333333,0.1111111111111111,0.0,0.002849002849002849,3
clinc150,0.75,transfer,30.0,2340.0,10.0,6.666666666666668,0.0,0.0,0.18888888888888888,0.08888888888888889,0.00014245014245014244,0.00014245014245014244,3
clinc150,0.75,translate,30.0,2340.0,34.0,8.29993306532582,-0.12820512820512822,0.10467904883688799,0.4533333333333333,0.11333333333333333,0.0009401709401709402,0.0022222222222222222,5
clinc150,0.75,travel_alert,30.0,2340.0,50.666666666666664,4.346134936801766,-0.2905982905982906,0.2873117318627626,0.5533333333333333,0.04666666666666667,0.0,0.002905982905982906,5
clinc150,0.75,travel_notification,30.0,2340.0,33.333333333333336,2.3570226039551603,0.0,0.0,0.42000000000000004,0.08666666666666667,0.0,0.0,5
clinc150,0.75,travel_suggestion,30.0,2340.0,2.5,5.69275042553311,-0.4700854700854701,0.14386759171455948,0.08333333333333333,0.058333333333333334,0.00042735042735042735,0.005128205128205128,4
clinc150,0.75,uber,30.0,2340.0,13.333333333333334,5.773502691896258,0.0,0.0,0.18666666666666668,0.05333333333333333,0.0004273504273504274,0.0004273504273504274,5
clinc150,0.75,update_playlist,30.0,2340.0,23.333333333333336,6.085806194501846,-0.05341880341880342,0.021367521367521368,0.25,0.016666666666666666,0.0,0.0005341880341880342,4
clinc150,0.75,user_name,30.0,2340.0,10.0,6.085806194501845,0.23504273504273504,0.275853514687138,0.225,0.125,0.003418803418803419,0.0010683760683760685,4
clinc150,0.75,vaccines,30.0,2340.0,43.333333333333336,3.3333333333333313,-0.05698005698005698,0.024673088426907085,0.4444444444444445,0.011111111111111112,0.0,0.0005698005698005698,3
clinc150,0.75,w2,30.0,2340.0,6.666666666666667,3.3333333333333335,0.0,0.0,0.08888888888888889,0.022222222222222223,0.0,0.0,3
clinc150,0.75,weather,30.0,2340.0,-3.3333333333333335,0.0,-0.24216524216524218,0.024673088426907096,0.0,0.03333333333333333,0.00042735042735042735,0.002849002849002849,3
clinc150,0.75,what_are_your_hobbies,30.0,2340.0,18.333333333333332,3.333333333333334,-0.19230769230769232,0.23276545068900562,0.31666666666666665,0.13333333333333333,0.0,0.0019230769230769232,4
clinc150,0.75,what_can_i_ask_you,30.0,2340.0,11.111111111111109,3.849001794597504,-0.12820512820512822,0.18627773262994332,0.2888888888888889,0.17777777777777778,0.0,0.001282051282051282,3
clinc150,0.75,what_is_your_name,30.0,2340.0,10.0,3.3333333333333353,0.09971509971509969,0.3634572883809992,0.17777777777777778,0.07777777777777778,0.0032763532763532763,0.002279202279202279,3
clinc150,0.75,what_song,30.0,2340.0,16.666666666666668,3.3333333333333335,-0.3561253561253561,0.21509499815586183,0.2111111111111111,0.044444444444444446,0.00014245014245014244,0.003703703703703704,3
clinc150,0.75,where_are_you_from,30.0,2340.0,24.666666666666664,3.8005847503304597,-0.2905982905982906,0.19907375553593362,0.30666666666666664,0.06,0.0,0.002905982905982906,5
clinc150,0.75,whisper_mode,30.0,2340.0,10.0,2.721655269759087,-0.19230769230769232,0.275853514687138,0.13333333333333333,0.03333333333333333,0.0,0.0019230769230769232,4
clinc150,0.75,who_do_you_work_for,30.0,2340.0,23.333333333333336,4.714045207910319,-0.1282051282051282,0.1813094310734737,0.48333333333333334,0.25,0.0,0.001282051282051282,2
clinc150,0.75,who_made_you,30.0,2340.0,6.666666666666666,4.714045207910318,-0.17094017094017094,0.1813094310734737,0.13333333333333333,0.06666666666666667,0.00021367521367521368,0.0019230769230769232,2
clinc150,0.75,yes,30.0,2340.0,14.166666666666666,4.194352464039306,-0.07478632478632481,0.0729839798145271,0.35,0.20833333333333331,0.0017094017094017094,0.0024572649572649576,4
stackoverflow,0.25,ajax,300.0,4500.0,-2.500000000000001,0.23570226039551548,-2.3555555555555556,1.5084944665313016,0.16999999999999998,0.195,0.006888888888888889,0.030444444444444444,2
stackoverflow,0.25,apache,300.0,4500.0,-4.555555555555556,2.341256389522831,-0.7555555555555555,0.9183990364343032,0.17555555555555555,0.22111111111111112,0.008666666666666666,0.01622222222222222,3
stackoverflow,0.25,bash,300.0,4500.0,-5.666666666666667,,-2.1777777777777776,,0.15333333333333332,0.21,0.004,0.025777777777777778,1
stackoverflow,0.25,drupal,300.0,4500.0,3.333333333333332,1.8856180831641263,0.9999999999999999,0.34569664858008975,0.15,0.11666666666666667,0.020888888888888887,0.010888888888888889,2
stackoverflow,0.25,excel,300.0,4500.0,-2.0,0.9428090415820634,-1.0222222222222221,0.5028314888437672,0.14666666666666667,0.16666666666666669,0.0026666666666666666,0.012888888888888887,2
stackoverflow,0.25,linq,300.0,4500.0,0.8888888888888887,0.8388704928078614,-0.42962962962962964,0.4384784766503332,0.14222222222222222,0.13333333333333333,0.0,0.004296296296296297,3
stackoverflow,0.25,oracle,300.0,4500.0,1.5,2.1213203435596424,-2.388888888888889,2.812713640719822,0.16499999999999998,0.15,0.003666666666666667,0.027555555555555555,2
stackoverflow,0.25,osx,300.0,4500.0,-2.3333333333333344,,-3.266666666666667,,0.16333333333333333,0.18666666666666668,0.05177777777777778,0.08444444444444445,1
stackoverflow,0.25,qt,300.0,4500.0,-0.6666666666666654,,-0.08888888888888888,,0.07,0.07666666666666666,0.0017777777777777779,0.0026666666666666666,1
stackoverflow,0.25,scala,300.0,4500.0,2.0000000000000018,,-0.6888888888888889,,0.2,0.18,0.00022222222222222223,0.0071111111111111115,1
stackoverflow,0.25,sharepoint,300.0,4500.0,-2.666666666666667,,1.2,,0.15,0.17666666666666667,0.025333333333333333,0.013333333333333334,1
stackoverflow,0.25,svn,300.0,4500.0,-0.8333333333333331,1.4529663145135576,-0.37222222222222223,0.33475007568143167,0.14916666666666667,0.1575,0.0010555555555555557,0.0047777777777777775,4
stackoverflow,0.25,visual-studio,300.0,4500.0,-3.0,,-1.5777777777777775,,0.21333333333333335,0.24333333333333335,0.0022222222222222222,0.018,1
stackoverflow,0.25,wordpress,300.0,4500.0,6.666666666666667,,0.2666666666666666,,0.16333333333333333,0.09666666666666666,0.008666666666666666,0.006,1
stackoverflow,0.5,ajax,300.0,3000.0,-4.888888888888889,0.8388704928078605,-0.3444444444444445,0.3746603400019414,0.1822222222222222,0.23111111111111113,0.005666666666666667,0.009111111111111111,3
stackoverflow,0.5,apache,300.0,3000.0,-6.750000000000001,1.9507833184532712,-0.19166666666666662,0.25440562537456246,0.17333333333333334,0.24083333333333334,0.008083333333333333,0.01,4
stackoverflow,0.5,bash,300.0,3000.0,-9.333333333333336,,0.0,,0.15333333333333332,0.24666666666666667,0.003,0.003,1
stackoverflow,0.5,cocoa,300.0,3000.0,-6.333333333333336,,-2.1000000000000005,,0.21666666666666667,0.28,0.03233333333333333,0.05333333333333334,1
stackoverflow,0.5,drupal,300.0,3000.0,-0.5000000000000004,2.1213203435596406,0.7000000000000001,0.5656854249492381,0.14833333333333332,0.15333333333333332,0.007333333333333334,0.0003333333333333333,2
stackoverflow,0.5,excel,300.0,3000.0,-2.749999999999999,0.833333333333333,0.03333333333333333,0.06666666666666665,0.15666666666666668,0.18416666666666665,0.002416666666666667,0.0020833333333333333,4
stackoverflow,0.5,haskell,300.0,3000.0,-3.666666666666665,,-0.3,,0.2,0.23666666666666666,0.0,0.003,1
stackoverflow,0.5,hibernate,300.0,3000.0,-2.222222222222222,2.523959264800123,-0.1333333333333334,0.0881917103688196,0.12444444444444445,0.14666666666666667,0.008333333333333333,0.009666666666666667,3
stackoverflow,0.5,linq,300.0,3000.0,1.6666666666666676,0.3849001794597514,-0.016666666666666666,0.03333333333333333,0.1525,0.13583333333333333,0.0,0.00016666666666666666,4
stackoverflow,0.5,magento,300.0,3000.0,3.6666666666666665,,0.0,,0.15,0.11333333333333333,0.0,0.0,1
stackoverflow,0.5,oracle,300.0,3000.0,-1.4166666666666667,0.833333333333334,-0.3416666666666666,0.5123475382979799,0.18333333333333335,0.1975,0.0019166666666666668,0.005333333333333333,4
stackoverflow,0.5,osx,300.0,3000.0,-5.333333333333332,1.154700538379251,1.6555555555555552,1.9825161715280832,0.16222222222222224,0.21555555555555553,0.07211111111111111,0.05555555555555555,3
stackoverflow,0.5,qt,300.0,3000.0,-6.938893903907228e-16,0.4714045207910318,-0.04999999999999999,0.02357022603955161,0.07999999999999999,0.08,0.0016666666666666668,0.0021666666666666666,2
stackoverflow,0.5,scala,300.0,3000.0,-0.75,0.8333333333333331,-0.26666666666666666,0.3366501646120692,0.19416666666666665,0.20166666666666666,0.0003333333333333333,0.003,4
