k,distance,boundary,rule,fusion_weight,threshold,utility,known_coverage,correct_accept_rate
1,euclidean,mean_std_0.0,normalized_union,0.0,0.7,0.016042780748663103,0.016042780748663103,0.016042780748663103
1,euclidean,mean_std_0.0,normalized_union,0.0,0.75,0.053475935828877004,0.053475935828877004,0.053475935828877004
1,euclidean,mean_std_0.0,normalized_union,0.0,0.8,0.10962566844919786,0.12299465240641712,0.12032085561497326
1,euclidean,mean_std_0.0,normalized_union,0.0,0.85,0.20320855614973263,0.21657754010695188,0.21390374331550802
1,euclidean,mean_std_0.0,normalized_union,0.0,0.9,0.30213903743315507,0.32887700534759357,0.3235294117647059
1,euclidean,mean_std_0.0,normalized_union,0.0,0.95,0.3449197860962567,0.4117647058823529,0.3983957219251337
1,euclidean,mean_std_0.0,normalized_union,0.0,1.0,0.4572192513368984,0.5240641711229946,0.5106951871657754
1,euclidean,mean_std_0.0,normalized_union,0.0,1.05,0.5481283422459893,0.6417112299465241,0.6229946524064172
1,euclidean,mean_std_0.0,normalized_union,0.0,1.1,0.6203208556149733,0.713903743315508,0.6951871657754011
1,euclidean,mean_std_0.0,normalized_union,0.0,1.15,0.6256684491978609,0.7994652406417112,0.7647058823529411
1,euclidean,mean_std_0.0,normalized_union,0.0,1.2,0.5668449197860963,0.8475935828877005,0.7914438502673797
1,euclidean,mean_std_0.0,normalized_union,0.0,1.25,0.49732620320855614,0.9117647058823529,0.8288770053475936
1,euclidean,mean_std_0.0,normalized_union,0.0,1.3,0.4919786096256685,0.9331550802139037,0.8449197860962567
1,euclidean,mean_std_0.0,normalized_union,0.0,1.35,0.48663101604278075,0.9545454545454546,0.8609625668449198
1,euclidean,mean_std_0.0,normalized_union,0.0,1.4,0.4732620320855615,0.9679144385026738,0.8689839572192514
1,euclidean,mean_std_0.0,normalized_union,0.0,1.45,0.4572192513368984,0.9919786096256684,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,1.5,0.4572192513368984,0.9919786096256684,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,1.55,0.4358288770053476,0.9973262032085561,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,1.6,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,1.65,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,1.7,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,1.75,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,1.8,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,1.85,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,1.9,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,1.95,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,2.0,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,2.05,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,2.1,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,2.15,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,2.2,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,2.25,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,2.3,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,2.35,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.0,2.4,0.42513368983957217,1.0,0.8850267379679144
1,euclidean,mean_std_0.0,normalized_union,0.25,0.4,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.45,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.5,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.55,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.6,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.65,0.0,0.0,0.0
1,euclidean,mean_std_0.0,normalized_union,0.25,0.7,0.00267379679144385,0.00267379679144385,0.00267379679144385
1,euclidean,mean_std_0.0,normalized_union,0.25,0.75,0.00267379679144385,0.00267379679144385,0.00267379679144385
1,euclidean,mean_std_0.0,normalized_union,0.25,0.8,0.00267379679144385,0.00267379679144385,0.00267379679144385
