dataset,method,method_label,majority_label,observed_cells,mean_ball_count,mean_train_support,mean_radius,mean_oos_assignment_share,mean_false_accept_share,mean_known_false_reject_share,total_oos_false_accepts,total_known_false_rejects
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,change_user_name,4,1.25,31.25,0.692050296699888,0.01274219376479102,0.055009496676163346,0.018293810404914033,28,74
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,change_volume,9,2.0,70.0,0.4942345138909547,0.0,0.0,0.004526526909445391,0,42
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,confirm_reservation,11,2.1818181818181817,53.27272727272727,0.5506325717698977,0.0028048705680284625,0.02049678652075734,0.017843140274156885,22,158
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,cook_time,9,1.4444444444444444,57.44444444444444,0.712451429826626,0.01087755155260876,0.0,0.016176974138203386,0,183
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,credit_limit,12,2.25,62.833333333333336,0.5024926091884312,0.0004701262166937224,0.0,0.011932072541072166,0,128
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,credit_limit_change,14,2.142857142857143,78.21428571428571,0.5238966719989483,0.0008587382614842568,0.0,0.007547267357015239,0,97
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,credit_score,9,1.2222222222222223,97.22222222222223,0.4601906307137147,0.0002572469200997042,0.0,0.005658457284026242,0,52
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,current_location,13,2.769230769230769,79.61538461538461,0.5265070139919246,0.00039082140648766245,0.004859956134829078,0.00583969352987917,5,64
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,damaged_card,11,2.727272727272727,69.72727272727273,0.5641090001449072,0.005448495694491118,0.09291023612254498,0.014404430015572782,69,152
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,date,13,1.7692307692307692,85.07692307692308,0.550086759865347,0.001171444927385783,0.0,0.006068056034604276,0,89
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,definition,2,2.0,32.0,0.8157884849776211,0.3638888888888889,0.0,0.12795322485581417,0,459
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,direct_deposit,8,1.25,89.75,0.46642521535887677,0.0,0.0,0.003987177347880358,0,47
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,directions,10,2.2,40.1,0.6298685007201608,0.008184538129046138,0.0,0.012315218933516048,0,84
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,distance,9,1.6666666666666667,47.55555555555556,0.7052432227621019,0.12076164646721474,0.007391718280329043,0.04926020573040543,5,380
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,do_you_have_pets,7,1.2857142857142858,98.28571428571429,0.5803439479027063,0.0001534284429021271,0.0,0.00388793327651616,0,30
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,exchange_rate,6,1.1666666666666667,81.83333333333333,0.6885076505111883,0.0038275733927907838,0.020583826409330385,0.01083102567795035,6,96
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,expiration_date,6,1.1666666666666667,89.16666666666667,0.5003590660617544,8.485888634630055e-05,0.0,0.0039458389578841705,0,25
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,find_phone,5,1.2,93.2,0.5233597904726663,0.0,0.0,0.0030295686196509996,0,21
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,flight_status,10,1.9,83.3,0.6011586823372557,0.00028131295350974987,0.0,0.01200703488008562,0,118
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,flip_coin,8,1.0,97.0,0.5972603488723811,0.0,0.0,0.00443012700735363,0,49
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,food_last,10,2.2,69.2,0.6559176157717574,0.017636194723151245,0.0,0.017516974683506388,0,220
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,freeze_account,12,2.5833333333333335,70.83333333333333,0.5201234133965088,0.002933454269266626,0.01939900028807021,0.006524540557833526,22,70
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,fun_fact,10,1.8,61.9,0.7878571522057616,0.2216608138238573,0.012356792144026187,0.06318028557850304,9,654
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,gas,4,2.75,66.75,0.5958406091547432,0.0042186919360832405,0.012345679012345678,0.007525406530481918,4,49
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,gas_type,4,1.5,87.75,0.5111774949002743,7.246376811594203e-05,0.0,0.002606344975843822,0,16
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,goodbye,3,1.6666666666666667,22.0,0.6480660334233632,0.0007122507122507123,0.0,0.006100704670338762,0,27
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,greeting,7,1.5714285714285714,51.42857142857143,0.6793584498142058,0.005088522588522589,0.0,0.008449618983425453,0,69
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,how_busy,8,2.25,45.375,0.7003852562518462,0.018762376782256646,0.006947500305586114,0.02723923101950911,3,223
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,how_old_are_you,3,3.0,77.33333333333333,0.5406057652757669,0.00023906849993806517,0.0,0.004341371731631964,0,19
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,improve_credit_score,7,2.142857142857143,88.28571428571429,0.5330187762367825,0.0020780211398060367,0.0,0.006001784986930682,0,44
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,income,8,2.375,76.0,0.5913768835675561,0.0033955778520995913,0.0,0.003660683144105132,0,40
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,ingredient_substitution,7,2.0,65.14285714285714,0.7366293308839235,0.1309735109792318,0.006132240208147799,0.060495230777583904,4,474
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,ingredients_list,10,1.9,60.9,0.7107957483494085,0.02927093723718438,0.026874252013929966,0.02597324270029832,17,265
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,insurance,3,2.0,95.0,0.5809345087417628,0.004679796853709897,0.028945111492281305,0.001241418160306299,5,5
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,insurance_change,3,2.3333333333333335,93.66666666666667,0.5335114642866384,0.004679796853709897,0.08400155088232165,0.0016843412247713246,14,8
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,interest_rate,6,1.5,83.0,0.5710253159783839,0.0006224614863058799,0.0,0.012135236743527032,0,66
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,international_fees,6,1.8333333333333333,86.33333333333333,0.614906773705238,0.002568438003220612,0.0,0.013693882060431449,0,111
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,international_visa,1,1.0,63.0,0.739930765104087,0.007264957264957265,0.0,0.015873015873015872,0,28
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,jump_start,9,1.3333333333333333,90.77777777777777,0.5659486306129478,0.0,0.0,0.005033945362054248,0,41
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,last_maintenance,9,2.2222222222222223,88.0,0.5351204414144165,0.004081028161882471,0.016384454120303177,0.004859977646273043,9,52
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,lost_luggage,10,1.1,97.9,0.5886738091393249,0.0,0.0,0.0004629118436589379,0,6
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,make_call,7,1.5714285714285714,35.857142857142854,0.739059917111903,0.03699651860979092,0.02387340979171263,0.04630574041811349,14,428
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,maybe,7,1.8571428571428572,50.714285714285715,0.6911325037829433,0.002637439473823913,0.0,0.011225865431925386,0,86
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,meal_suggestion,5,3.4,75.4,0.5512209496878715,0.0024355258268301747,0.011699905033238365,0.0061731372363120025,3,43
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,meaning_of_life,8,1.25,93.875,0.5358871349121246,0.0,0.0,0.002137981456836447,0,20
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,measurement_conversion,12,2.25,63.833333333333336,0.6763055413230346,0.0031289850182870775,0.0,0.012676192056461545,0,147
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,meeting_schedule,6,1.8333333333333333,62.833333333333336,0.548346206929219,0.0015669515669515669,0.009433962264150943,0.005367937068851011,3,51
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,min_payment,3,2.0,76.0,0.594079866908873,0.0005698005698005698,0.0,0.0053237166626413784,0,22
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,mpg,6,1.6666666666666667,83.16666666666667,0.5711170192004138,0.0019022146596517308,0.0,0.0020389265269710427,0,17
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,new_card,7,3.0,74.0,0.5210123463691031,0.00236106570774763,0.0014144271570014145,0.010867975950098094,1,66
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,next_holiday,4,2.25,64.5,0.5074582223479376,0.0007478632478632479,0.0,0.005398736764626011,0,32
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,next_song,6,2.3333333333333335,93.0,0.5455206780869385,0.00045035596236969234,0.0,0.008469701306728764,0,56
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,no,7,1.8571428571428572,43.42857142857143,0.6968616937453113,0.012169072346417883,0.009394527041585865,0.014570602394011607,4,87
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,nutrition_info,7,2.0,64.0,0.6736753040298344,0.01010845815765724,0.006122448979591836,0.007729235606160055,2,65
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,oil_change_how,10,1.4,93.9,0.4468705788247408,2.192982456140351e-05,0.0,0.0032922600868604914,0,30
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,oil_change_when,4,1.75,89.75,0.44859601091304546,0.0007933853586027499,0.0,0.0021793887002194146,0,11
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,order,7,2.2857142857142856,45.0,0.5865418277287817,0.005466194751091777,0.0016233766233766235,0.012057762258703527,1,61
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,order_checks,11,1.0909090909090908,90.0909090909091,0.6200972589326906,0.0003729825983830561,0.0,0.004835466510987928,0,53
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,order_status,8,1.125,78.75,0.6438946112700245,0.002853529797179683,0.01709681057723554,0.01234024977465252,8,118
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,pay_bill,6,1.5,64.66666666666667,0.5731173929614674,0.008371292873581203,0.005404725992961286,0.013094192355434736,3,95
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,payday,7,2.2857142857142856,85.14285714285714,0.4933294119515884,0.0,0.0,0.006854587114908612,0,58
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,pin_change,4,1.0,97.5,0.5383854826686616,0.0,0.0,0.0032994600302101726,0,20
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,play_music,5,2.0,41.6,0.679390942202234,0.014547008547008546,0.04247538677918424,0.021103793700314667,17,143
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,plug_type,9,1.3333333333333333,92.11111111111111,0.6914992065882334,0.00042446556748616245,0.0,0.008455868712414442,0,60
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,pto_balance,7,1.7142857142857142,51.142857142857146,0.43401933983796187,0.0007486665381402224,0.015087021746289227,0.003861202276573726,10,23
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,pto_request,7,2.142857142857143,82.57142857142857,0.44953593625659627,0.00046189190926033036,0.0,0.005123720235496893,0,32
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,pto_request_status,8,2.375,80.0,0.5011637742053787,0.0016464298636781475,0.03958333333333333,0.003250722768635183,35,30
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,pto_used,6,2.5,63.833333333333336,0.48118603023158163,0.003912652310821648,0.09247076023391813,0.005520956429079793,41,30
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,recipe,4,2.25,36.5,0.6777252098332875,0.01736900780379041,0.009523809523809525,0.014112093151376138,4,78
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,redeem_rewards,9,2.111111111111111,75.33333333333333,0.5369360909575177,0.002001848266150326,0.01969163733869616,0.011019753814323565,15,97
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,reminder,4,2.0,59.0,0.4702697660011186,0.0,0.0,0.00013623978201634878,0,1
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,reminder_update,8,1.5,34.0,0.6445447791589738,0.008654775176514307,0.0844077588986635,0.012099241202090992,41,147
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,repeat,6,2.3333333333333335,62.666666666666664,0.6322340903900966,0.0005698005698005698,0.0,0.0059596976113118075,0,51
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,replacement_card_duration,10,2.2,83.8,0.4725048291532633,0.0001363854172778658,0.006728935491533476,0.00896215398475693,4,92
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,report_fraud,3,2.0,73.33333333333333,0.5697367909401487,0.0008547008547008547,0.0,0.011617003258829755,0,49
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,report_lost_card,6,2.6666666666666665,82.33333333333333,0.46835455074742605,0.000227309028796443,0.0,0.0006127934285506446,0,5
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,reset_settings,4,1.5,98.0,0.5226394491024206,0.0,0.0,0.003921938013612877,0,23
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,restaurant_reservation,10,1.7,43.7,0.6241855372934018,0.005701602808582213,0.00696969696969697,0.014396577470144011,8,167
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,restaurant_reviews,4,1.25,58.0,0.7477415667261011,0.04015979189892233,0.007097933513027853,0.02279699580143186,2,138
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,restaurant_suggestion,4,2.25,69.0,0.6145482157449115,0.004977703455964325,0.0,0.010823113085783027,0,54
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,rewards_balance,11,2.272727272727273,65.63636363636364,0.5748071988379398,0.0031984516881542052,0.024606677499136555,0.015930905796609166,23,164
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,roll_dice,4,1.25,94.0,0.5504646309774548,0.0,0.0,0.007148906236712262,0,45
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,rollover_401k,4,1.0,99.5,0.44494831156547493,0.0,0.0,0.001538819521129101,0,10
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,routing,3,1.0,98.0,0.6244999915719441,0.0011445559271646229,0.0,0.006670442681741027,0,28
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,schedule_maintenance,5,2.6,71.6,0.4809933851854831,0.001325910931174089,0.013333333333333332,0.0058496144027003335,2,29
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,schedule_meeting,8,2.25,64.625,0.5437645088519073,0.002826086956521739,0.03937898521231854,0.005345661501028465,27,63
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,share_location,9,2.6666666666666665,48.0,0.6693926761760491,0.00541601743737518,0.0,0.019102276765575413,0,188
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,shopping_list,8,1.875,70.0,0.46329047090960357,0.0,0.0,0.0009707882698808302,0,8
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,shopping_list_update,12,2.3333333333333335,49.0,0.6419717698117027,0.01038147382111913,0.09999327035752438,0.01970361249559042,82,232
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,smart_home,5,2.0,32.8,0.626811128440745,0.0010256410256410259,0.0,0.002971017883112112,0,19
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,spelling,8,1.375,53.5,0.8011760856109541,0.3502796052631579,0.0010416666666666667,0.13318301528657903,1,1183
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,spending_history,7,2.0,63.857142857142854,0.6412416442222372,0.004130253169154771,0.021410669530970282,0.014249639978235607,9,111
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,sync_device,11,1.6363636363636365,95.36363636363636,0.6043231339095105,0.0021613512345777792,0.0010330578512396695,0.009356649466065051,1,93
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,taxes,9,1.1111111111111112,91.22222222222223,0.5978394172765031,0.0003229087210780575,0.0,0.0032410178152226807,0,32
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,tell_joke,11,1.2727272727272727,91.18181818181819,0.6652779965503323,0.0007983016221002492,0.0,0.006480909604699123,0,68
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,text,10,1.8,74.4,0.6998879916904366,0.01669384302450664,0.01600323606138544,0.017594662871686803,9,193
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,thank_you,7,2.142857142857143,53.857142857142854,0.726920513071181,0.03397813094609433,0.0,0.040980007914505935,0,279
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,time,5,1.8,60.4,0.6361128476182129,0.007090731287527627,0.04914589112821738,0.010319362219465056,20,67
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,timer,10,1.0,92.7,0.5613453308443483,0.0,0.0,0.002187686852415904,0,21
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,timezone,9,1.5555555555555556,82.66666666666667,0.670166339054299,0.008822357826934486,0.06317791497792327,0.013626685201568046,35,123
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,tire_change,7,2.0,92.14285714285714,0.4681896882129334,0.0,0.0,0.004788164565923356,0,46
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,tire_pressure,7,1.1428571428571428,91.42857142857143,0.5572587943901737,3.132832080200501e-05,0.0,0.003547186347248196,0,27
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,todo_list,5,1.8,47.2,0.6196236423926686,0.010925775978407559,0.0734315330060011,0.010575460805955202,30,62
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,todo_list_update,11,1.6363636363636365,56.27272727272727,0.6576180937044162,0.010391429699210019,0.15256779999036385,0.014585774778886297,145,140
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,traffic,11,1.4545454545454546,81.9090909090909,0.6969344758294227,0.007780542620359554,0.0,0.012462698888739852,0,155
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,transactions,5,1.2,58.6,0.641965139793015,0.0016848755109624678,0.0,0.004457036530019811,0,32
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,transfer,9,2.0,74.33333333333333,0.6562548429564348,0.016670898881043807,0.000925925925925926,0.01650065988806099,1,139
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,translate,12,2.1666666666666665,54.75,0.6495332863029868,0.014457161460879997,0.03494608420932049,0.023231409301717885,33,313
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,travel_alert,13,1.6153846153846154,83.38461538461539,0.6320217455938217,0.0017286704670087876,0.0,0.014391989729842765,0,140
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,travel_notification,12,1.8333333333333333,79.41666666666667,0.5970890331396358,0.0008293320164029545,0.0,0.018714421340463232,0,229
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,travel_suggestion,6,2.0,46.5,0.7211775964369744,0.012355382137990834,0.0,0.022921714696412205,0,201
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,uber,11,1.0909090909090908,94.0909090909091,0.6393701088624598,0.0003530463942363256,0.01688879472896483,0.009646666889714021,11,93
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,update_playlist,7,2.2857142857142856,68.14285714285714,0.6432356828890283,0.004885066624197058,0.0063584214527610755,0.008748990667694509,3,90
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,user_name,7,2.5714285714285716,41.57142857142857,0.522034928392914,0.0018660433134117342,0.048792319015121106,0.0037205532654948754,20,32
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,vaccines,8,1.0,97.125,0.6586312058689824,0.0007989900545678578,0.0,0.0192223439571868,0,130
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,w2,5,1.8,87.2,0.5235514411471485,0.0,0.0,0.003749866750539607,0,26
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,weather,3,1.6666666666666667,44.0,0.6512169430137887,0.0017094017094017096,0.01967081493376154,0.008056839105066509,3,42
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,what_are_your_hobbies,10,1.5,89.7,0.5416921680669768,0.0,0.0,0.0031779919495792015,0,31
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,what_can_i_ask_you,6,1.5,61.333333333333336,0.67628119037881,0.001352657004830918,0.0,0.009658000999085656,0,76
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,what_is_your_name,3,2.0,47.666666666666664,0.6295789577333716,0.006562306453610802,0.10989460541468525,0.011200792847511437,31,25
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,what_song,8,1.25,89.125,0.6369803289907253,0.00805710800132997,0.002232142857142857,0.0074195047387594845,2,53
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,where_are_you_from,11,2.3636363636363638,66.9090909090909,0.6463916172238878,0.003888422155012544,0.002331002331002331,0.00983625708174003,2,117
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,whisper_mode,10,1.3,81.5,0.5044610281205707,0.0,0.0,0.0035164898462310655,0,32
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,who_do_you_work_for,3,1.6666666666666667,71.0,0.6162676002352538,0.00047813699987613034,0.0,0.004461950275343035,0,20
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,who_made_you,2,3.0,63.5,0.5514258407201361,0.000641025641025641,0.0,0.011005643999123621,0,40
clinc150,mogb_partition_ours_boundary,MOGB partition + S2C boundary,yes,7,1.5714285714285714,41.57142857142857,0.6786019177923034,0.004312935348404456,0.026944395346413047,0.008977078380346977,16,57
stackoverflow,mogb_minilm,MOGB-Fair,ajax,9,8.777777777777779,317.77777777777777,0.7376257789060994,0.04050617283950617,0.11977983647504195,0.12032092021234814,26,2543
stackoverflow,mogb_minilm,MOGB-Fair,apache,11,9.636363636363637,264.72727272727275,0.7651833404376938,0.12561616161616163,0.12340562682094439,0.14561026361364512,29,3323
stackoverflow,mogb_minilm,MOGB-Fair,bash,6,8.666666666666666,272.8333333333333,0.7663067560388042,0.08957407407407407,0.0,0.11201237413357956,0,1749
stackoverflow,mogb_minilm,MOGB-Fair,cocoa,5,4.2,157.6,0.7771441302217298,0.08299999999999999,0.18461538461538463,0.07456562914117029,16,1216
stackoverflow,mogb_minilm,MOGB-Fair,drupal,6,5.666666666666667,99.83333333333333,0.802055610398522,0.29294444444444445,0.2608333333333333,0.1447898905331286,48,1263
stackoverflow,mogb_minilm,MOGB-Fair,excel,11,9.181818181818182,380.54545454545456,0.7764861337083029,0.11881818181818181,0.12588286713286714,0.1149343756194683,12,2903
stackoverflow,mogb_minilm,MOGB-Fair,haskell,2,6.5,431.5,0.7261190237363738,0.03900000000000001,0.0,0.07077101079884633,0,379
stackoverflow,mogb_minilm,MOGB-Fair,hibernate,6,6.5,465.0,0.7133783914020615,0.08766666666666667,0.30312500000000003,0.07227666445195034,31,1201
stackoverflow,mogb_minilm,MOGB-Fair,linq,11,4.818181818181818,493.3636363636364,0.6877318270918116,0.012555555555555554,0.0,0.08878756077190723,0,1847
stackoverflow,mogb_minilm,MOGB-Fair,magento,4,2.25,35.0,0.8082734396212119,0.10991666666666666,0.03125,0.07288932614765685,1,934
stackoverflow,mogb_minilm,MOGB-Fair,matlab,3,5.333333333333333,443.0,0.7601018348622973,0.03,0.0,0.058810491707340616,0,621
stackoverflow,mogb_minilm,MOGB-Fair,oracle,11,8.636363636363637,347.8181818181818,0.7784233495858761,0.09661616161616161,0.01617645948903732,0.11465819789541709,5,2824
stackoverflow,mogb_minilm,MOGB-Fair,osx,8,6.5,158.75,0.8070802112425116,0.24663888888888888,0.36580958496412264,0.1365645782595648,110,2617
stackoverflow,mogb_minilm,MOGB-Fair,qt,6,6.666666666666667,502.1666666666667,0.7472133733751015,0.027018518518518515,0.02829635642135642,0.08394411298598398,3,1135
stackoverflow,mogb_minilm,MOGB-Fair,scala,9,4.444444444444445,453.22222222222223,0.7456700264096523,0.08687654320987653,0.0044444444444444444,0.07117101142358681,1,1476
stackoverflow,mogb_minilm,MOGB-Fair,sharepoint,3,2.0,27.0,0.8480434937660907,0.34362962962962956,0.10300925925925926,0.14168269335274733,6,605
stackoverflow,mogb_minilm,MOGB-Fair,spring,5,6.4,400.2,0.7703764755583569,0.1514666666666667,0.3115218115218116,0.08239186456707334,22,1204
stackoverflow,mogb_minilm,MOGB-Fair,svn,13,11.846153846153847,374.53846153846155,0.6895605954831395,0.039282051282051283,0.03278763971071663,0.09505929215387571,11,2432
stackoverflow,mogb_minilm,MOGB-Fair,visual-studio,6,9.5,308.3333333333333,0.7672656926175732,0.10048148148148149,0.03181818181818182,0.13068573708435452,2,1834
stackoverflow,mogb_minilm,MOGB-Fair,wordpress,5,4.0,85.2,0.8197244615952867,0.21662222222222222,0.19,0.1525543578502168,57,1620
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,ajax,9,8.777777777777779,317.77777777777777,0.7376257789060994,0.012876543209876544,0.09781933156783046,0.07351555395035282,41,1153
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,apache,11,9.636363636363637,264.72727272727275,0.7651833404376938,0.1318181818181818,0.13694738268054052,0.18051224773966867,64,3217
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,bash,6,8.666666666666666,272.8333333333333,0.7663067560388042,0.07601851851851851,0.011786600496277916,0.11733174760863092,3,1477
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,cocoa,5,4.2,157.6,0.7771441302217298,0.1484,0.16273637374860955,0.11739670465531708,35,1367
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,drupal,6,5.666666666666667,99.83333333333333,0.802055610398522,0.335,0.23273366418527708,0.2346606928674866,107,1004
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,excel,11,9.181818181818182,380.54545454545456,0.7764861337083029,0.1029090909090909,0.0935060968967782,0.10368899551189603,43,2055
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,haskell,2,6.5,431.5,0.7261190237363738,0.005833333333333334,0.0,0.033265335270977234,0,121
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,hibernate,6,6.5,465.0,0.7133783914020615,0.030277777777777775,0.31004335439118047,0.03351770153971623,76,401
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,linq,11,4.818181818181818,493.3636363636364,0.6877318270918116,0.0,0.0,0.03316379259169188,0,504
stackoverflow,mogb_partition_ours_boundary,MOGB partition + S2C boundary,magento,4,2.25,35.0,0.8082734396212119,0.12591666666666668,0.01,0.09498097265578134,1,901
