dataset,kir,seed,method,selected_balls,predictor,outcome,spearman_rho
stackoverflow,0.25,100,mogb_partition_ours_boundary,45,tree_depth,oos_assignment,-0.43535342901299773
stackoverflow,0.25,100,mogb_partition_ours_boundary,45,tree_depth,oos_false_accept,-0.33084671995205706
stackoverflow,0.25,100,mogb_partition_ours_boundary,45,tree_depth,known_false_reject,-0.3322733345917578
stackoverflow,0.25,123,mogb_minilm,29,train_support,oos_assignment,-0.12248924074888747
stackoverflow,0.25,123,mogb_minilm,29,train_support,oos_false_accept,0.18196468544570651
stackoverflow,0.25,123,mogb_minilm,29,train_support,known_false_reject,0.7680927194364234
stackoverflow,0.25,123,mogb_minilm,29,structural_radius,oos_assignment,0.8413793103448275
stackoverflow,0.25,123,mogb_minilm,29,structural_radius,oos_false_accept,0.6233285089495015
stackoverflow,0.25,123,mogb_minilm,29,structural_radius,known_false_reject,-0.04509611193341139
stackoverflow,0.25,123,mogb_minilm,29,tree_depth,oos_assignment,-0.6147314957852662
stackoverflow,0.25,123,mogb_minilm,29,tree_depth,oos_false_accept,-0.38530849287146135
stackoverflow,0.25,123,mogb_minilm,29,tree_depth,known_false_reject,-0.03308730137076741
stackoverflow,0.25,123,mogb_partition_ours_boundary,29,train_support,oos_assignment,0.22537491736132242
stackoverflow,0.25,123,mogb_partition_ours_boundary,29,train_support,oos_false_accept,0.44590235677035234
stackoverflow,0.25,123,mogb_partition_ours_boundary,29,train_support,known_false_reject,0.5178218031419763
stackoverflow,0.25,123,mogb_partition_ours_boundary,29,structural_radius,oos_assignment,0.7516207344064054
stackoverflow,0.25,123,mogb_partition_ours_boundary,29,structural_radius,oos_false_accept,0.5241542308170987
stackoverflow,0.25,123,mogb_partition_ours_boundary,29,structural_radius,known_false_reject,0.5437997340720463
stackoverflow,0.25,123,mogb_partition_ours_boundary,29,tree_depth,oos_assignment,-0.7265916731212767
stackoverflow,0.25,123,mogb_partition_ours_boundary,29,tree_depth,oos_false_accept,-0.38106580140832214
stackoverflow,0.25,123,mogb_partition_ours_boundary,29,tree_depth,known_false_reject,-0.6031029771141723
stackoverflow,0.5,13,mogb_minilm,74,train_support,oos_assignment,0.15379025780514446
stackoverflow,0.5,13,mogb_minilm,74,train_support,oos_false_accept,0.2828585666029775
stackoverflow,0.5,13,mogb_minilm,74,train_support,known_false_reject,0.4430967589877664
stackoverflow,0.5,13,mogb_minilm,74,structural_radius,oos_assignment,0.7031489714080239
stackoverflow,0.5,13,mogb_minilm,74,structural_radius,oos_false_accept,0.25152994062844236
stackoverflow,0.5,13,mogb_minilm,74,structural_radius,known_false_reject,0.5900849763943351
stackoverflow,0.5,13,mogb_minilm,74,tree_depth,oos_assignment,-0.24950964496859307
stackoverflow,0.5,13,mogb_minilm,74,tree_depth,oos_false_accept,-0.029212119771053355
stackoverflow,0.5,13,mogb_minilm,74,tree_depth,known_false_reject,-0.19942030137760883
stackoverflow,0.5,13,mogb_partition_ours_boundary,74,train_support,oos_assignment,0.4978133243926512
stackoverflow,0.5,13,mogb_partition_ours_boundary,74,train_support,oos_false_accept,0.5712210355406558
stackoverflow,0.5,13,mogb_partition_ours_boundary,74,train_support,known_false_reject,0.6442552718617814
stackoverflow,0.5,13,mogb_partition_ours_boundary,74,structural_radius,oos_assignment,0.5733953738773778
stackoverflow,0.5,13,mogb_partition_ours_boundary,74,structural_radius,oos_false_accept,0.38274404024403713
stackoverflow,0.5,13,mogb_partition_ours_boundary,74,structural_radius,known_false_reject,0.3514784166119324
stackoverflow,0.5,13,mogb_partition_ours_boundary,74,tree_depth,oos_assignment,-0.34991034959759987
stackoverflow,0.5,13,mogb_partition_ours_boundary,74,tree_depth,oos_false_accept,-0.1824654875371834
stackoverflow,0.5,13,mogb_partition_ours_boundary,74,tree_depth,known_false_reject,-0.40305074158160703
stackoverflow,0.5,42,mogb_minilm,78,train_support,oos_assignment,0.17673726802034473
stackoverflow,0.5,42,mogb_minilm,78,train_support,oos_false_accept,0.33658663965823815
stackoverflow,0.5,42,mogb_minilm,78,train_support,known_false_reject,0.4747813540764806
stackoverflow,0.5,42,mogb_minilm,78,structural_radius,oos_assignment,0.7954010343272667
stackoverflow,0.5,42,mogb_minilm,78,structural_radius,oos_false_accept,0.142762556762136
stackoverflow,0.5,42,mogb_minilm,78,structural_radius,known_false_reject,0.6444686984703583
stackoverflow,0.5,42,mogb_minilm,78,tree_depth,oos_assignment,-0.4756660791171327
stackoverflow,0.5,42,mogb_minilm,78,tree_depth,oos_false_accept,-0.24652037362068482
stackoverflow,0.5,42,mogb_minilm,78,tree_depth,known_false_reject,-0.3308893828872188
stackoverflow,0.5,42,mogb_partition_ours_boundary,78,train_support,oos_assignment,0.46758959890740553
stackoverflow,0.5,42,mogb_partition_ours_boundary,78,train_support,oos_false_accept,0.42929523378509227
stackoverflow,0.5,42,mogb_partition_ours_boundary,78,train_support,known_false_reject,0.6168679992506035
stackoverflow,0.5,42,mogb_partition_ours_boundary,78,structural_radius,oos_assignment,0.7307010440001135
stackoverflow,0.5,42,mogb_partition_ours_boundary,78,structural_radius,oos_false_accept,0.33819075845036545
stackoverflow,0.5,42,mogb_partition_ours_boundary,78,structural_radius,known_false_reject,0.6314386116961849
stackoverflow,0.5,42,mogb_partition_ours_boundary,78,tree_depth,oos_assignment,-0.3373797418755719
stackoverflow,0.5,42,mogb_partition_ours_boundary,78,tree_depth,oos_false_accept,-0.33911060034057616
stackoverflow,0.5,42,mogb_partition_ours_boundary,78,tree_depth,known_false_reject,-0.2840761969701155
stackoverflow,0.5,87,mogb_minilm,74,train_support,oos_assignment,0.04916341922504436
stackoverflow,0.5,87,mogb_minilm,74,train_support,oos_false_accept,0.19779199778853856
stackoverflow,0.5,87,mogb_minilm,74,train_support,known_false_reject,0.5634435750494626
stackoverflow,0.5,87,mogb_minilm,74,structural_radius,oos_assignment,0.759355553419809
stackoverflow,0.5,87,mogb_minilm,74,structural_radius,oos_false_accept,0.23902533255953787
stackoverflow,0.5,87,mogb_minilm,74,structural_radius,known_false_reject,0.5306742984232332
stackoverflow,0.5,87,mogb_minilm,74,tree_depth,oos_assignment,-0.5062326129941166
stackoverflow,0.5,87,mogb_minilm,74,tree_depth,oos_false_accept,-0.1646477244443145
stackoverflow,0.5,87,mogb_minilm,74,tree_depth,known_false_reject,-0.3930242305537176
stackoverflow,0.5,87,mogb_partition_ours_boundary,74,train_support,oos_assignment,0.35258985538958154
stackoverflow,0.5,87,mogb_partition_ours_boundary,74,train_support,oos_false_accept,0.4633970935493124
stackoverflow,0.5,87,mogb_partition_ours_boundary,74,train_support,known_false_reject,0.5666311820122752
stackoverflow,0.5,87,mogb_partition_ours_boundary,74,structural_radius,oos_assignment,0.6898998608729431
stackoverflow,0.5,87,mogb_partition_ours_boundary,74,structural_radius,oos_false_accept,0.2166501195946846
stackoverflow,0.5,87,mogb_partition_ours_boundary,74,structural_radius,known_false_reject,0.5506460733613964
stackoverflow,0.5,87,mogb_partition_ours_boundary,74,tree_depth,oos_assignment,-0.5715355459301497
stackoverflow,0.5,87,mogb_partition_ours_boundary,74,tree_depth,oos_false_accept,-0.2453057155410558
stackoverflow,0.5,87,mogb_partition_ours_boundary,74,tree_depth,known_false_reject,-0.44523768359900096
stackoverflow,0.5,100,mogb_minilm,65,train_support,oos_assignment,-0.06133546480783983
stackoverflow,0.5,100,mogb_minilm,65,train_support,oos_false_accept,0.12981441177003716
stackoverflow,0.5,100,mogb_minilm,65,train_support,known_false_reject,0.44581979095709845
stackoverflow,0.5,100,mogb_minilm,65,structural_radius,oos_assignment,0.8167050525946536
stackoverflow,0.5,100,mogb_minilm,65,structural_radius,oos_false_accept,0.29477805722956346
stackoverflow,0.5,100,mogb_minilm,65,structural_radius,known_false_reject,0.47844552739927987
stackoverflow,0.5,100,mogb_minilm,65,tree_depth,oos_assignment,-0.4775906948203366
stackoverflow,0.5,100,mogb_minilm,65,tree_depth,oos_false_accept,-0.09815864775903671
stackoverflow,0.5,100,mogb_minilm,65,tree_depth,known_false_reject,0.038313222988153116
stackoverflow,0.5,100,mogb_partition_ours_boundary,65,train_support,oos_assignment,0.35005987244358805
stackoverflow,0.5,100,mogb_partition_ours_boundary,65,train_support,oos_false_accept,0.4464378511147672
stackoverflow,0.5,100,mogb_partition_ours_boundary,65,train_support,known_false_reject,0.5677551483381846
stackoverflow,0.5,100,mogb_partition_ours_boundary,65,structural_radius,oos_assignment,0.7446080745444157
stackoverflow,0.5,100,mogb_partition_ours_boundary,65,structural_radius,oos_false_accept,0.3400665355988614
stackoverflow,0.5,100,mogb_partition_ours_boundary,65,structural_radius,known_false_reject,0.5594762855291044
stackoverflow,0.5,100,mogb_partition_ours_boundary,65,tree_depth,oos_assignment,-0.35859148360041454
stackoverflow,0.5,100,mogb_partition_ours_boundary,65,tree_depth,oos_false_accept,-0.1699792979795357
stackoverflow,0.5,100,mogb_partition_ours_boundary,65,tree_depth,known_false_reject,-0.35518035281618754
stackoverflow,0.5,123,mogb_minilm,58,train_support,oos_assignment,0.06228630273208943
stackoverflow,0.5,123,mogb_minilm,58,train_support,oos_false_accept,0.2043405524020956
stackoverflow,0.5,123,mogb_minilm,58,train_support,known_false_reject,0.30724322424934314
stackoverflow,0.5,123,mogb_minilm,58,structural_radius,oos_assignment,0.7980551105745276
stackoverflow,0.5,123,mogb_minilm,58,structural_radius,oos_false_accept,0.2941156048657704
stackoverflow,0.5,123,mogb_minilm,58,structural_radius,known_false_reject,0.5845671950061527
stackoverflow,0.5,123,mogb_minilm,58,tree_depth,oos_assignment,-0.35085538889320245
stackoverflow,0.5,123,mogb_minilm,58,tree_depth,oos_false_accept,0.009143078269272954
stackoverflow,0.5,123,mogb_minilm,58,tree_depth,known_false_reject,-0.2263324226693425
stackoverflow,0.5,123,mogb_partition_ours_boundary,58,train_support,oos_assignment,0.4158446162387515
stackoverflow,0.5,123,mogb_partition_ours_boundary,58,train_support,oos_false_accept,0.35891072546673686
stackoverflow,0.5,123,mogb_partition_ours_boundary,58,train_support,known_false_reject,0.6384821593063569
stackoverflow,0.5,123,mogb_partition_ours_boundary,58,structural_radius,oos_assignment,0.6901730074658782
stackoverflow,0.5,123,mogb_partition_ours_boundary,58,structural_radius,oos_false_accept,0.29752449291663025
stackoverflow,0.5,123,mogb_partition_ours_boundary,58,structural_radius,known_false_reject,0.6007707198625918
stackoverflow,0.5,123,mogb_partition_ours_boundary,58,tree_depth,oos_assignment,-0.2943078953517734
stackoverflow,0.5,123,mogb_partition_ours_boundary,58,tree_depth,oos_false_accept,-0.014590610614209036
stackoverflow,0.5,123,mogb_partition_ours_boundary,58,tree_depth,known_false_reject,-0.21040000296858022
stackoverflow,0.75,13,mogb_minilm,100,train_support,oos_assignment,0.19613109993792757
stackoverflow,0.75,13,mogb_minilm,100,train_support,oos_false_accept,0.16462206491974568
stackoverflow,0.75,13,mogb_minilm,100,train_support,known_false_reject,0.3837292886295755
stackoverflow,0.75,13,mogb_minilm,100,structural_radius,oos_assignment,0.5932798205241274
stackoverflow,0.75,13,mogb_minilm,100,structural_radius,oos_false_accept,0.11291888287825579
stackoverflow,0.75,13,mogb_minilm,100,structural_radius,known_false_reject,0.6695000967067056
stackoverflow,0.75,13,mogb_minilm,100,tree_depth,oos_assignment,-0.338677394971977
stackoverflow,0.75,13,mogb_minilm,100,tree_depth,oos_false_accept,-0.0713030682711738
stackoverflow,0.75,13,mogb_minilm,100,tree_depth,known_false_reject,-0.21962971039947307
stackoverflow,0.75,13,mogb_partition_ours_boundary,100,train_support,oos_assignment,0.5221793347366955
stackoverflow,0.75,13,mogb_partition_ours_boundary,100,train_support,oos_false_accept,0.38894964250663716
stackoverflow,0.75,13,mogb_partition_ours_boundary,100,train_support,known_false_reject,0.6271294570227635
stackoverflow,0.75,13,mogb_partition_ours_boundary,100,structural_radius,oos_assignment,0.5482947389431171
stackoverflow,0.75,13,mogb_partition_ours_boundary,100,structural_radius,oos_false_accept,0.21346015626767
stackoverflow,0.75,13,mogb_partition_ours_boundary,100,structural_radius,known_false_reject,0.5956707654180151
stackoverflow,0.75,13,mogb_partition_ours_boundary,100,tree_depth,oos_assignment,-0.3650119172751512
stackoverflow,0.75,13,mogb_partition_ours_boundary,100,tree_depth,oos_false_accept,-0.19205047534002911
stackoverflow,0.75,13,mogb_partition_ours_boundary,100,tree_depth,known_false_reject,-0.19873166677220702
stackoverflow,0.75,42,mogb_minilm,98,train_support,oos_assignment,0.07770452607448532
stackoverflow,0.75,42,mogb_minilm,98,train_support,oos_false_accept,0.10774884226040271
stackoverflow,0.75,42,mogb_minilm,98,train_support,known_false_reject,0.2197055117205471
stackoverflow,0.75,42,mogb_minilm,98,structural_radius,oos_assignment,0.6604528691801161
stackoverflow,0.75,42,mogb_minilm,98,structural_radius,oos_false_accept,0.24685754979602526
stackoverflow,0.75,42,mogb_minilm,98,structural_radius,known_false_reject,0.6209747822006206
stackoverflow,0.75,42,mogb_minilm,98,tree_depth,oos_assignment,-0.4899070771163803
stackoverflow,0.75,42,mogb_minilm,98,tree_depth,oos_false_accept,-0.2544773934146981
stackoverflow,0.75,42,mogb_minilm,98,tree_depth,known_false_reject,-0.3247967445397312
stackoverflow,0.75,42,mogb_partition_ours_boundary,98,train_support,oos_assignment,0.41835755486514636
stackoverflow,0.75,42,mogb_partition_ours_boundary,98,train_support,oos_false_accept,0.3900943947659598
stackoverflow,0.75,42,mogb_partition_ours_boundary,98,train_support,known_false_reject,0.6245345109682043
stackoverflow,0.75,42,mogb_partition_ours_boundary,98,structural_radius,oos_assignment,0.6189795476191532
stackoverflow,0.75,42,mogb_partition_ours_boundary,98,structural_radius,oos_false_accept,0.38728632495538023
stackoverflow,0.75,42,mogb_partition_ours_boundary,98,structural_radius,known_false_reject,0.5623579448425033
stackoverflow,0.75,42,mogb_partition_ours_boundary,98,tree_depth,oos_assignment,-0.31310647818578613
stackoverflow,0.75,42,mogb_partition_ours_boundary,98,tree_depth,oos_false_accept,-0.12835039462836512
stackoverflow,0.75,42,mogb_partition_ours_boundary,98,tree_depth,known_false_reject,-0.3102700713630474
stackoverflow,0.75,87,mogb_minilm,91,train_support,oos_assignment,0.02511131973443442
stackoverflow,0.75,87,mogb_minilm,91,train_support,oos_false_accept,0.07928335780545583
stackoverflow,0.75,87,mogb_minilm,91,train_support,known_false_reject,0.3944890093052252
stackoverflow,0.75,87,mogb_minilm,91,structural_radius,oos_assignment,0.6471198782947633
stackoverflow,0.75,87,mogb_minilm,91,structural_radius,oos_false_accept,-0.09422274568337452
stackoverflow,0.75,87,mogb_minilm,91,structural_radius,known_false_reject,0.6701108280531904
stackoverflow,0.75,87,mogb_minilm,91,tree_depth,oos_assignment,-0.4043729963985387
stackoverflow,0.75,87,mogb_minilm,91,tree_depth,oos_false_accept,0.13883587747445858
stackoverflow,0.75,87,mogb_minilm,91,tree_depth,known_false_reject,-0.3078847546175555
stackoverflow,0.75,87,mogb_partition_ours_boundary,91,train_support,oos_assignment,0.5301816140728848
stackoverflow,0.75,87,mogb_partition_ours_boundary,91,train_support,oos_false_accept,0.31708571803671604
stackoverflow,0.75,87,mogb_partition_ours_boundary,91,train_support,known_false_reject,0.6055237482036182
stackoverflow,0.75,87,mogb_partition_ours_boundary,91,structural_radius,oos_assignment,0.7611372103355237
stackoverflow,0.75,87,mogb_partition_ours_boundary,91,structural_radius,oos_false_accept,0.08071434521140611
stackoverflow,0.75,87,mogb_partition_ours_boundary,91,structural_radius,known_false_reject,0.7435656400999123
stackoverflow,0.75,87,mogb_partition_ours_boundary,91,tree_depth,oos_assignment,-0.32926126025003966
stackoverflow,0.75,87,mogb_partition_ours_boundary,91,tree_depth,oos_false_accept,0.004196942855827645
stackoverflow,0.75,87,mogb_partition_ours_boundary,91,tree_depth,known_false_reject,-0.3982463874416387
stackoverflow,0.75,100,mogb_minilm,97,train_support,oos_assignment,0.0946643661953161
stackoverflow,0.75,100,mogb_minilm,97,train_support,oos_false_accept,0.23296833571565986
stackoverflow,0.75,100,mogb_minilm,97,train_support,known_false_reject,0.5193507192480012
stackoverflow,0.75,100,mogb_minilm,97,structural_radius,oos_assignment,0.6585529507880505
stackoverflow,0.75,100,mogb_minilm,97,structural_radius,oos_false_accept,0.14093472577273677
stackoverflow,0.75,100,mogb_minilm,97,structural_radius,known_false_reject,0.5583801449045491
stackoverflow,0.75,100,mogb_minilm,97,tree_depth,oos_assignment,-0.48212804324337943
stackoverflow,0.75,100,mogb_minilm,97,tree_depth,oos_false_accept,-0.1935384292063521
stackoverflow,0.75,100,mogb_minilm,97,tree_depth,known_false_reject,-0.3451256738007372
stackoverflow,0.75,100,mogb_partition_ours_boundary,97,train_support,oos_assignment,0.4684733605450603
stackoverflow,0.75,100,mogb_partition_ours_boundary,97,train_support,oos_false_accept,0.45482247804860865
stackoverflow,0.75,100,mogb_partition_ours_boundary,97,train_support,known_false_reject,0.5864163130911267
stackoverflow,0.75,100,mogb_partition_ours_boundary,97,structural_radius,oos_assignment,0.631538963631872
stackoverflow,0.75,100,mogb_partition_ours_boundary,97,structural_radius,oos_false_accept,0.30496204386451015
stackoverflow,0.75,100,mogb_partition_ours_boundary,97,structural_radius,known_false_reject,0.6545222092829688
stackoverflow,0.75,100,mogb_partition_ours_boundary,97,tree_depth,oos_assignment,-0.357480058927336
stackoverflow,0.75,100,mogb_partition_ours_boundary,97,tree_depth,oos_false_accept,-0.30637674428343525
stackoverflow,0.75,100,mogb_partition_ours_boundary,97,tree_depth,known_false_reject,-0.33240981337374503
stackoverflow,0.75,123,mogb_minilm,97,train_support,oos_assignment,0.015795002052940658
stackoverflow,0.75,123,mogb_minilm,97,train_support,oos_false_accept,-0.00548649142943905
stackoverflow,0.75,123,mogb_minilm,97,train_support,known_false_reject,0.3043002566574343
stackoverflow,0.75,123,mogb_minilm,97,structural_radius,oos_assignment,0.5821168029764848
stackoverflow,0.75,123,mogb_minilm,97,structural_radius,oos_false_accept,0.05103103630798287
stackoverflow,0.75,123,mogb_minilm,97,structural_radius,known_false_reject,0.6963852424605131
stackoverflow,0.75,123,mogb_minilm,97,tree_depth,oos_assignment,-0.33963236483666204
stackoverflow,0.75,123,mogb_minilm,97,tree_depth,oos_false_accept,-0.046554522901215416
stackoverflow,0.75,123,mogb_minilm,97,tree_depth,known_false_reject,-0.27119430514509496
stackoverflow,0.75,123,mogb_partition_ours_boundary,97,train_support,oos_assignment,0.43898114423269347
stackoverflow,0.75,123,mogb_partition_ours_boundary,97,train_support,oos_false_accept,0.13885519705949595
stackoverflow,0.75,123,mogb_partition_ours_boundary,97,train_support,known_false_reject,0.5167848251950844
stackoverflow,0.75,123,mogb_partition_ours_boundary,97,structural_radius,oos_assignment,0.7186476949591624
stackoverflow,0.75,123,mogb_partition_ours_boundary,97,structural_radius,oos_false_accept,0.047550775809422456
stackoverflow,0.75,123,mogb_partition_ours_boundary,97,structural_radius,known_false_reject,0.614912887053953
stackoverflow,0.75,123,mogb_partition_ours_boundary,97,tree_depth,oos_assignment,-0.33483222331538476
stackoverflow,0.75,123,mogb_partition_ours_boundary,97,tree_depth,oos_false_accept,-0.08426793689364946
stackoverflow,0.75,123,mogb_partition_ours_boundary,97,tree_depth,known_false_reject,-0.21919785707445888
