dataset,kir,seed,method,method_label,selected_balls,selected_intents,minimum_ball_size,median_ball_size,maximum_ball_size,mean_structural_radius,median_structural_radius,tiny_support_lt20_ratio,zero_test_assignment_ratio,oos_assignment_gini,false_accept_gini,known_false_reject_gini,top1_false_accept_share,top10pct_false_accept_share,top10pct_known_false_reject_share,top10pct_oos_assignment_share,total_oos_assignments,total_oos_false_accepts,total_known_false_rejects,oos_f1,f1_all,f1_k,known_recall,false_accept_rate,false_reject_rate,accuracy,auroc,aupr_oos,trainable_oos_f1,trainable_f1_all,trainable_known_recall,trainable_false_accept_rate,trainable_false_reject_rate,trainable_minus_mogb_oos_f1,trainable_minus_mogb_f1_all,trainable_minus_mogb_known_recall,trainable_minus_mogb_false_accept_rate,trainable_minus_mogb_false_reject_rate
stackoverflow,0.25,87,mogb_minilm,MOGB-Fair,42,5,10,17.0,374,0.7593483131466471,0.7747690501541096,0.5238095238095238,0.0,0.6743703703703705,0.9000000000000001,0.4489041457618168,0.5,0.85,0.3706099815157117,0.5502222222222222,4500,20,1082,0.8904790300139137,0.49949480995128154,0.4212979659387551,0.2786666666666666,0.0044444444444444444,0.7213333333333334,0.8161666666666667,0.876148,0.9380926923751847,0.961905807443188,0.886162434075719,0.848,0.0264444444444444,0.152,0.07142677742927428,0.3866676241244375,0.5693333333333334,0.021999999999999954,-0.5693333333333334
stackoverflow,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,42,5,10,17.0,374,0.7593483131466471,0.7747690501541096,0.5238095238095238,0.23809523809523808,0.938952380952381,0.8644688644688645,0.866004697843263,0.34615384615384615,0.8461538461538461,0.8355754857997011,0.9375555555555556,4500,52,669,0.9250285951960071,0.7143219622203061,0.6721806356251658,0.554,0.011555555555555555,0.446,0.879,0.9243536296296295,0.9678074719009581,0.961905807443188,0.886162434075719,0.848,0.0264444444444444,0.152,0.03687721224718088,0.17184047185541296,0.29399999999999993,0.014888888888888844,-0.29400000000000004
stackoverflow,0.25,100,mogb_minilm,MOGB-Fair,45,5,10,22.0,289,0.7708028025263458,0.7688318358450577,0.4222222222222222,0.0,0.6808691358024692,0.9407407407407409,0.3497296700871677,0.7166666666666667,0.9333333333333333,0.29096325719960275,0.5162222222222222,4500,60,1007,0.8927314768271841,0.5480994069507599,0.479172992975475,0.32866666666666666,0.013333333333333334,0.6713333333333333,0.8221666666666667,0.8785337777777776,0.9322091049793786,0.9664517539066768,0.9008138022892632,0.8473333333333333,0.0173333333333333,0.1526666666666666,0.07372027707949269,0.35271439533850335,0.5186666666666666,0.003999999999999967,-0.5186666666666667
stackoverflow,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,45,5,10,22.0,289,0.7708028025263458,0.7688318358450577,0.4222222222222222,0.17777777777777778,0.9170074074074075,0.9364672364672366,0.8088264010935364,0.7564102564102564,0.9166666666666666,0.7293497363796133,0.9491111111111111,4500,156,569,0.922978859024753,0.7562760391461727,0.7229354751704566,0.6206666666666667,0.034666666666666665,0.37933333333333336,0.8786666666666667,0.9221841481481481,0.9679691442633894,0.9664517539066768,0.9008138022892632,0.8473333333333333,0.0173333333333333,0.1526666666666666,0.04347289488192385,0.14453776314309053,0.22666666666666657,-0.017333333333333364,-0.22666666666666677
stackoverflow,0.25,123,mogb_minilm,MOGB-Fair,29,5,10,22.0,494,0.8086639673392978,0.8185554613987627,0.41379310344827586,0.0,0.5122452107279694,0.7948275862068965,0.3686618229346865,0.25,0.6,0.3010033444816054,0.33111111111111113,4500,40,897,0.9049406513137872,0.6110573406094942,0.5522806784686356,0.402,0.008888888888888889,0.598,0.8436666666666667,0.8661577777777778,0.9221497591887985,0.9561480828558836,0.8834991622766871,0.842,0.0357777777777777,0.158,0.05120743154209639,0.2724418216671929,0.43999999999999995,0.02688888888888881,-0.43999999999999995
stackoverflow,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,29,5,10,22.0,494,0.8086639673392978,0.8185554613987627,0.41379310344827586,0.0,0.8799080459770114,0.8372265480163144,0.7382111652104315,0.34408602150537637,0.7419354838709677,0.5705996131528046,0.828,4500,93,517,0.9352716468590832,0.7802096502123624,0.7491972508830184,0.6553333333333333,0.020666666666666667,0.3446666666666667,0.8976666666666666,0.9053122962962963,0.9475120370965284,0.9561480828558836,0.8834991622766871,0.842,0.0357777777777777,0.158,0.020876435996800446,0.10328951206432468,0.18666666666666665,0.015111111111111034,-0.18666666666666668
stackoverflow,0.5,13,mogb_minilm,MOGB-Fair,74,10,10,23.0,320,0.75205797559671,0.7491749622435817,0.3918918918918919,0.0,0.6729459459459459,0.835304054054054,0.41584968356437146,0.15625,0.6875,0.34960112623181605,0.5536666666666666,3000,32,2131,0.7329299913569577,0.4585184886906548,0.4310773384240245,0.28966666666666663,0.010666666666666666,0.7103333333333334,0.6388333333333334,0.8605508888888889,0.8015602505787192,0.8565782973818541,0.8523954175911279,0.8426666666666667,0.133,0.1573333333333333,0.1236483060248964,0.3938769289004731,0.553,0.12233333333333334,-0.553
stackoverflow,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,74,10,10,23.0,320,0.75205797559671,0.7491749622435817,0.3918918918918919,0.16216216216216217,0.9606576576576575,0.9248094248094247,0.8595985691573926,0.47435897435897434,0.8974358974358975,0.7705882352941177,0.9656666666666667,3000,78,1360,0.8025267783575941,0.6742800631117692,0.6614553915871868,0.5466666666666666,0.026,0.4533333333333333,0.7583333333333333,0.8681834444444444,0.7995608395289127,0.8565782973818541,0.8523954175911279,0.8426666666666667,0.133,0.1573333333333333,0.054051519024259975,0.17811535447935867,0.29600000000000004,0.10700000000000001,-0.29600000000000004
stackoverflow,0.5,42,mogb_minilm,MOGB-Fair,78,10,10,18.0,319,0.749033434327474,0.7575533001722745,0.5256410256410257,0.0,0.7036666666666667,0.9467455621301775,0.39894629180343477,0.4230769230769231,1.0,0.3232838589981447,0.5796666666666667,3000,26,2156,0.7316113161131611,0.44669996467555745,0.41820882953179705,0.2813333333333333,0.008666666666666666,0.7186666666666667,0.6351666666666667,0.8616684444444443,0.8034067311024371,0.8754826254826255,0.8576590966593717,0.835,0.093,0.165,0.14387130936946435,0.41095913198381423,0.5536666666666666,0.08433333333333333,-0.5536666666666666
stackoverflow,0.5,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,78,10,10,18.0,319,0.749033434327474,0.7575533001722745,0.5256410256410257,0.16666666666666666,0.9302307692307692,0.9350132625994696,0.8312557710064636,0.3620689655172414,0.9310344827586207,0.7257617728531855,0.906,3000,58,1444,0.7966422962361224,0.6555490943987803,0.6414397742150462,0.5186666666666666,0.019333333333333334,0.48133333333333334,0.7481666666666666,0.8780657777777777,0.8405770675099432,0.8754826254826255,0.8576590966593717,0.835,0.093,0.165,0.07884032924650308,0.2021100022605914,0.31633333333333336,0.07366666666666666,-0.31633333333333336
stackoverflow,0.5,87,mogb_minilm,MOGB-Fair,74,10,10,15.5,485,0.7602761384119129,0.7615674087739837,0.5540540540540541,0.0,0.6815135135135135,0.9216216216216215,0.42778208365627424,0.28,0.92,0.33580018501387604,0.5486666666666666,3000,25,2162,0.7312277252058498,0.44919686800965214,0.42099378229003237,0.2793333333333333,0.008333333333333333,0.7206666666666667,0.635,0.8488495555555555,0.7899092536360274,0.8692120227457352,0.8595641369722073,0.84,0.1083333333333333,0.16,0.1379842975398854,0.4103672689625552,0.5606666666666666,0.09999999999999996,-0.5606666666666666
stackoverflow,0.5,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,74,10,10,15.5,485,0.7602761384119129,0.7615674087739837,0.5540540540540541,0.13513513513513514,0.9327747747747748,0.9402663533098314,0.811126807688018,0.42028985507246375,0.9420289855072463,0.6905089408528198,0.9233333333333333,3000,69,1454,0.7937711577522004,0.6537524518375926,0.6397505812461318,0.5153333333333333,0.023,0.4846666666666667,0.7443333333333333,0.8824311111111112,0.8324482984585813,0.8692120227457352,0.8595641369722073,0.84,0.1083333333333333,0.16,0.07544086499353475,0.20581168513461479,0.32466666666666666,0.08533333333333329,-0.32466666666666666
stackoverflow,0.5,100,mogb_minilm,MOGB-Fair,65,10,10,22.0,357,0.752754351484111,0.7665790344812686,0.4,0.0,0.6270153846153848,0.9370629370629371,0.3909360859728508,0.36363636363636365,1.0,0.3359375,0.5096666666666667,3000,11,2176,0.7321494182486221,0.43671316510872044,0.40716953979473025,0.2746666666666666,0.0036666666666666666,0.7253333333333334,0.6346666666666667,0.8798437777777778,0.8266341415187699,0.9016032694121344,0.8835864480412401,0.8353333333333334,0.044,0.1646666666666666,0.1694538511635123,0.44687328293251966,0.5606666666666668,0.04033333333333333,-0.5606666666666668
stackoverflow,0.5,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,65,10,10,22.0,357,0.752754351484111,0.7665790344812686,0.4,0.13846153846153847,0.9100923076923078,0.9056856187290971,0.8466342817487855,0.30434782608695654,0.8695652173913043,0.7723802914642609,0.9083333333333333,3000,23,1441,0.802642221623079,0.6469155736998627,0.6313429089075411,0.5196666666666667,0.007666666666666666,0.48033333333333333,0.7536666666666667,0.9040705555555555,0.8805561601666922,0.9016032694121344,0.8835864480412401,0.8353333333333334,0.044,0.1646666666666666,0.09896104778905546,0.23667087434137735,0.31566666666666665,0.03633333333333333,-0.31566666666666676
stackoverflow,0.5,123,mogb_minilm,MOGB-Fair,58,8,10,21.0,449,0.7404302107240458,0.7432026099169611,0.4482758620689655,0.0,0.6475517241379312,0.9000000000000001,0.451013891582984,0.28,0.84,0.34097793163132845,0.486,3000,25,2311,0.7180786869418296,0.3737734824619087,0.33934296201391667,0.22966666666666669,0.008333333333333333,0.7703333333333333,0.6091666666666666,0.787542,0.7112668373797029,0.8806571106458367,0.874333776004836,0.8416666666666667,0.0886666666666666,0.1583333333333333,0.1625784237040071,0.5005602935429272,0.612,0.08033333333333327,-0.612
stackoverflow,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,58,8,10,21.0,449,0.7404302107240458,0.7432026099169611,0.4482758620689655,0.10344827586206896,0.92232183908046,0.9259634888438135,0.8510198429184721,0.3333333333333333,0.9411764705882353,0.7756741250717154,0.8823333333333333,3000,51,1743,0.766770670826833,0.5367119144518955,0.5137060388144017,0.41900000000000004,0.017,0.581,0.6991666666666667,0.798943888888889,0.729467454597005,0.8806571106458367,0.874333776004836,0.8416666666666667,0.0886666666666666,0.1583333333333333,0.1138864398190037,0.3376218615529405,0.42266666666666663,0.0716666666666666,-0.42266666666666663
stackoverflow,0.75,13,mogb_minilm,MOGB-Fair,100,14,10,15.0,460,0.7316994064511895,0.7313732881826998,0.65,0.0,0.6038266666666667,0.9524999999999999,0.4279441340782122,0.375,1.0,0.3245810055865922,0.4046666666666667,1500,8,3580,0.4540474741326841,0.3204666793469222,0.3115612930278714,0.20444444444444443,0.005333333333333333,0.7955555555555556,0.40016666666666667,0.8265428148148147,0.4993648798883425,0.7781475318912923,0.8731885403519126,0.8437777777777777,0.0646666666666666,0.1562222222222222,0.3241000577586082,0.5527218610049904,0.6393333333333333,0.05933333333333326,-0.6393333333333333
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,100,14,10,15.0,460,0.7316994064511895,0.7313732881826998,0.65,0.14,0.9404399999999999,0.942,0.869388489208633,0.28,1.0,0.791726618705036,0.9533333333333334,1500,25,2780,0.5125977410947002,0.48200011847995605,0.4799602769723064,0.38222222222222224,0.016666666666666666,0.6177777777777778,0.529,0.7910893333333333,0.4304253345469528,0.7781475318912923,0.8731885403519126,0.8437777777777777,0.0646666666666666,0.1562222222222222,0.265549790796592,0.39118842187195657,0.4615555555555555,0.04799999999999993,-0.46155555555555555
stackoverflow,0.75,42,mogb_minilm,MOGB-Fair,98,13,10,18.5,422,0.7319795621953651,0.7415442958795424,0.5408163265306123,0.0,0.7518775510204083,0.9775510204081634,0.4385950068252842,0.5,1.0,0.34881149806522943,0.6466666666666666,1500,10,3618,0.4509685230024213,0.3126891283998402,0.30347050209300147,0.19599999999999995,0.006666666666666667,0.804,0.3943333333333333,0.7468154074074073,0.4046853658308483,0.748558246828143,0.871379383978064,0.8511111111111112,0.1346666666666666,0.1488888888888888,0.2975897238257217,0.5586902555782238,0.6551111111111112,0.12799999999999995,-0.6551111111111112
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,98,13,10,18.5,422,0.7319795621953651,0.7415442958795424,0.5408163265306123,0.09183673469387756,0.9457278911564626,0.9713627386438448,0.8621839459606753,0.45161290322580644,1.0,0.8028812368236121,0.9806666666666667,1500,31,2846,0.5052450558899398,0.47438059320235954,0.4723229623565208,0.3675555555555555,0.020666666666666667,0.6324444444444445,0.5165,0.7428017777777779,0.39225638589190986,0.748558246828143,0.871379383978064,0.8511111111111112,0.1346666666666666,0.1488888888888888,0.24331319093820314,0.3969987907757045,0.4835555555555556,0.11399999999999993,-0.4835555555555557
stackoverflow,0.75,87,mogb_minilm,MOGB-Fair,91,14,10,18.0,468,0.7426097916941693,0.7500569357181451,0.5274725274725275,0.0,0.6616117216117217,0.956043956043956,0.409698581673104,0.5,1.0,0.34105385060799076,0.5493333333333333,1500,10,3454,0.46244568590937307,0.3585894215736091,0.3516656706178916,0.23244444444444445,0.006666666666666667,0.7675555555555555,0.421,0.8628362962962963,0.581777238630704,0.7736311631707982,0.867446594850703,0.8331111111111111,0.0533333333333333,0.1668888888888889,0.3111854772614251,0.5088571732770939,0.6006666666666667,0.046666666666666634,-0.6006666666666667
stackoverflow,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,91,14,10,18.0,468,0.7426097916941693,0.7500569357181451,0.5274725274725275,0.16483516483516483,0.8713553113553114,0.9556369556369557,0.7618000237783855,0.5555555555555556,1.0,0.5807573415765069,0.8,1500,27,2588,0.5297608343823054,0.5343256056277617,0.5346299237107921,0.42488888888888887,0.018,0.5751111111111111,0.56,0.8551994074074075,0.5786841526921958,0.7736311631707982,0.867446594850703,0.8331111111111111,0.0533333333333333,0.1668888888888889,0.2438703287884928,0.3331209892229413,0.40822222222222226,0.0353333333333333,-0.40822222222222226
stackoverflow,0.75,100,mogb_minilm,MOGB-Fair,97,15,10,21.0,454,0.7535979296492533,0.7665966040666702,0.4536082474226804,0.0,0.7273127147766323,0.9769268532155131,0.4116775793767413,0.7142857142857143,1.0,0.33038768529076395,0.5933333333333334,1500,21,3508,0.45598890087868044,0.3475308153103965,0.34030027627251086,0.22044444444444444,0.014,0.7795555555555556,0.411,0.799214962962963,0.4853878502244323,0.7201610583836641,0.8677509570516391,0.8388888888888889,0.1653333333333333,0.1611111111111111,0.26417215750498363,0.5202201417412426,0.6184444444444445,0.1513333333333333,-0.6184444444444445
stackoverflow,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,97,15,10,21.0,454,0.7535979296492533,0.7665966040666702,0.4536082474226804,0.14432989690721648,0.9348865979381444,0.9518900343642611,0.8297509839957722,0.5416666666666666,0.9583333333333334,0.7295332823259373,0.9413333333333334,1500,48,2614,0.5217391304347826,0.534075989269176,0.5348984465248022,0.4191111111111111,0.032,0.5808888888888889,0.5535,0.8057171851851852,0.5059620388883611,0.7201610583836641,0.8677509570516391,0.8388888888888889,0.1653333333333333,0.1611111111111111,0.19842192794888147,0.3336749677824631,0.4197777777777778,0.1333333333333333,-0.4197777777777778
stackoverflow,0.75,123,mogb_minilm,MOGB-Fair,97,11,10,18.0,314,0.7333898781156409,0.7394356443192518,0.5567010309278351,0.0,0.7204398625429553,0.9896907216494846,0.39321132867455444,1.0,1.0,0.28243847874720357,0.5913333333333334,1500,1,3576,0.45596958174904945,0.3153855709596245,0.30601330357366285,0.20533333333333337,0.0006666666666666666,0.7946666666666666,0.40116666666666667,0.7810148148148148,0.43671459367124194,0.7946912242686891,0.8842356034374308,0.8388888888888889,0.022,0.1611111111111111,0.33872164251963965,0.5688500324778063,0.6335555555555555,0.021333333333333333,-0.6335555555555555
stackoverflow,0.75,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,97,11,10,18.0,314,0.7333898781156409,0.7394356443192518,0.5567010309278351,0.12371134020618557,0.9084123711340206,0.9742268041237114,0.8250642094192893,0.5,1.0,0.7248438584316447,0.9066666666666666,1500,4,2882,0.5090166723375298,0.4544168060383442,0.45077681495173183,0.3595555555555555,0.0026666666666666666,0.6404444444444445,0.5143333333333333,0.7666539259259258,0.41334377353708585,0.7946912242686891,0.8842356034374308,0.8388888888888889,0.022,0.1611111111111111,0.2856745519311593,0.42981879739908657,0.4793333333333334,0.01933333333333333,-0.4793333333333334
