dataset,kir,seed,method,method_label,ball_id,depth,majority_label,parent_id,purity,radius,sample_count,selected,split_reason,stop_reason,test_known_false_reject_count,test_oos_assignment_count,test_oos_false_accept_count,test_assignment_count,test_known_assignment_count,test_oos_assignment_count_calc,test_known_correct_count,test_known_wrong_known_count,test_known_false_reject_count_calc,test_oos_false_accept_count_calc,scoring_radius,score_median,zero_test_assignment,tiny_support_lt_20,oos_assignment_per_train,known_assignment_per_train,oos_accept_rate_within_assignment,known_reject_rate_within_assignment,false_accept_share_cell,known_false_reject_share_cell,oos_assignment_share_cell,support_quartile,risk_type,risk_rank_within_cell
banking77,0.5,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,258,2,top_up_reverted,29,1.0,0.6203771145103736,104,True,,purity_reached,31,267,35,326,59,267,28,0,31,35,22.899475602194563,1.3103223282947756,False,False,2.5673076923076925,0.5673076923076923,0.13108614232209737,0.5254237288135594,0.625,0.041278295605858856,0.17115384615384616,Q4-large,known_false_reject,4.0
banking77,0.5,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,848,5,cash_withdrawal_not_recognised,688,1.0,0.5768999306835082,13,True,,purity_reached,36,149,1,187,38,149,2,0,36,1,22.13288428177096,1.3656455247071746,False,True,11.461538461538462,2.923076923076923,0.006711409395973154,0.9473684210526315,0.017857142857142856,0.047936085219707054,0.0955128205128205,Q1-small,known_false_reject,3.0
banking77,0.5,123,mogb_minilm,MOGB-Fair,206,2,top_up_by_cash_or_cheque,25,1.0,0.6055039611077447,40,True,,purity_reached,26,29,0,60,31,29,5,0,26,0,0.6055039611077447,1.3854054728766196,False,False,0.725,0.775,0.0,0.8387096774193549,0.0,0.026476578411405296,0.01858974358974359,Q3,known_false_reject,3.0
banking77,0.5,123,mogb_minilm,MOGB-Fair,211,2,top_up_limits,26,1.0,0.5453947214908536,79,True,,purity_reached,24,40,1,87,47,40,23,0,24,1,0.5453947214908536,1.3800129450047045,False,False,0.5063291139240507,0.5949367088607594,0.025,0.5106382978723404,0.038461538461538464,0.024439918533604887,0.02564102564102564,Q4-large,known_false_reject,5.0
banking77,0.5,123,mogb_minilm,MOGB-Fair,416,3,compromised_card,140,1.0,0.5558549396381889,47,True,,purity_reached,25,51,1,87,36,51,11,0,25,1,0.5558549396381889,1.386237616236602,False,False,1.0851063829787233,0.7659574468085106,0.0196078431372549,0.6944444444444444,0.038461538461538464,0.025458248472505093,0.032692307692307694,Q4-large,known_false_reject,4.0
banking77,0.5,123,mogb_minilm,MOGB-Fair,833,6,card_payment_fee_charged,739,1.0,0.44522948182615896,89,True,,purity_reached,30,51,0,93,42,51,12,0,30,0,0.4452294818261589,1.724464506839699,False,False,0.5730337078651685,0.47191011235955055,0.0,0.7142857142857143,0.0,0.03054989816700611,0.032692307692307694,Q4-large,known_false_reject,2.0
banking77,0.5,123,mogb_minilm,MOGB-Fair,907,7,verify_my_identity,877,1.0,0.44859658476439485,56,True,,purity_reached,32,8,0,53,45,8,12,1,32,0,0.4485965847643948,1.144342127171777,False,False,0.14285714285714285,0.8035714285714286,0.0,0.7111111111111111,0.0,0.032586558044806514,0.005128205128205128,Q4-large,known_false_reject,1.0
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,23,1,receiving_money,0,1.0,0.6678505643768361,46,True,,purity_reached,66,353,0,444,91,353,25,0,66,0,22.16997099975458,1.3805228050292544,False,False,7.673913043478261,1.9782608695652173,0.0,0.7252747252747253,0.0,0.0944206008583691,0.22628205128205128,Q4-large,known_false_reject,1.0
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,92,2,card_delivery_estimate,7,1.0,0.598443842787193,55,True,,purity_reached,35,134,9,186,52,134,17,0,35,9,22.719111911691364,1.3141495351147596,False,False,2.4363636363636365,0.9454545454545454,0.06716417910447761,0.6730769230769231,0.12,0.05007153075822604,0.0858974358974359,Q4-large,known_false_reject,4.0
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,161,2,edit_personal_details,17,1.0,0.6604527794086484,77,True,,purity_reached,34,109,0,171,62,109,28,0,34,0,22.42867348537844,1.4291109497720225,False,False,1.4155844155844155,0.8051948051948052,0.0,0.5483870967741935,0.0,0.04864091559370529,0.06987179487179487,Q4-large,known_false_reject,5.0
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,234,2,transaction_charged_twice,29,1.0,0.6145008669079555,67,True,,purity_reached,42,77,0,139,62,77,20,0,42,0,22.414520119451797,1.3559883363335925,False,False,1.1492537313432836,0.9253731343283582,0.0,0.6774193548387096,0.0,0.060085836909871244,0.04935897435897436,Q4-large,known_false_reject,2.0
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,416,3,compromised_card,140,1.0,0.5558549396381889,47,True,,purity_reached,38,113,2,167,54,113,16,0,38,2,22.6359316070506,1.3187294435181145,False,False,2.404255319148936,1.148936170212766,0.017699115044247787,0.7037037037037037,0.02666666666666667,0.05436337625178827,0.07243589743589744,Q4-large,known_false_reject,3.0
banking77,0.75,13,mogb_minilm,MOGB-Fair,762,3,card_not_working,241,1.0,0.4067329269693656,23,True,,purity_reached,35,13,0,62,49,13,13,1,35,0,0.4067329269693656,1.5080098482028683,False,False,0.5652173913043478,2.130434782608696,0.0,0.7142857142857143,0.0,0.021432945499081445,0.017105263157894738,Q3,known_false_reject,3.0
banking77,0.75,13,mogb_minilm,MOGB-Fair,811,3,failed_transfer,269,1.0,0.4447486471770808,18,True,,purity_reached,36,2,0,39,37,2,1,0,36,0,0.4447486471770808,1.46054415163308,False,True,0.1111111111111111,2.0555555555555554,0.0,0.972972972972973,0.0,0.02204531537048377,0.002631578947368421,Q3,known_false_reject,2.0
banking77,0.75,13,mogb_minilm,MOGB-Fair,910,3,lost_or_stolen_phone,357,1.0,0.6614474110302799,31,True,,purity_reached,32,4,0,42,38,4,6,0,32,0,0.6614474110302799,1.3709170547771508,False,False,0.12903225806451613,1.2258064516129032,0.0,0.8421052631578947,0.0,0.019595835884874464,0.005263157894736842,Q4-large,known_false_reject,5.0
banking77,0.75,13,mogb_minilm,MOGB-Fair,1048,3,get_disposable_virtual_card,526,1.0,0.30668079927093855,22,True,,purity_reached,35,0,0,41,41,0,6,0,35,0,0.3066807992709385,1.5735335810857076,False,False,0.0,1.8636363636363635,0.0,0.8536585365853658,0.0,0.021432945499081445,0.0,Q3,known_false_reject,4.0
banking77,0.75,13,mogb_minilm,MOGB-Fair,1494,5,transfer_into_account,1337,1.0,0.509943334794463,60,True,,purity_reached,41,7,0,64,57,7,16,0,41,0,0.509943334794463,1.3997890573500311,False,False,0.11666666666666667,0.95,0.0,0.7192982456140351,0.0,0.02510716472749541,0.009210526315789473,Q4-large,known_false_reject,1.0
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,279,2,edit_personal_details,24,1.0,0.6742615176469791,100,True,,purity_reached,82,95,0,207,112,95,30,0,82,0,22.09421821620281,1.4743267610125828,False,False,0.95,1.12,0.0,0.7321428571428571,0.0,0.06639676113360324,0.125,Q4-large,known_false_reject,3.0
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,910,3,lost_or_stolen_phone,357,1.0,0.6614474110302799,31,True,,purity_reached,117,46,0,174,128,46,11,0,117,0,21.86896664212415,1.4070448620859133,False,False,1.4838709677419355,4.129032258064516,0.0,0.9140625,0.0,0.09473684210526316,0.060526315789473685,Q4-large,known_false_reject,1.0
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,950,3,top_up_by_bank_transfer_charge,419,1.0,0.6153150580256931,39,True,,purity_reached,85,65,8,164,99,65,14,0,85,8,22.18948999534887,1.2968477508044804,False,False,1.6666666666666667,2.5384615384615383,0.12307692307692308,0.8585858585858586,0.22857142857142856,0.06882591093117409,0.08552631578947369,Q4-large,known_false_reject,2.0
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,999,3,transaction_charged_twice,463,1.0,0.599371853525108,69,True,,purity_reached,60,69,0,154,85,69,25,0,60,0,22.700624900737346,1.2968340706768935,False,False,1.0,1.2318840579710144,0.0,0.7058823529411765,0.0,0.048582995951417005,0.09078947368421053,Q4-large,known_false_reject,5.0
banking77,0.75,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1129,4,balance_not_updated_after_cheque_or_cash_deposit,611,1.0,0.5888998509500281,68,True,,purity_reached,80,83,0,178,95,83,15,0,80,0,21.956467890295603,1.349649296880801,False,False,1.2205882352941178,1.3970588235294117,0.0,0.8421052631578947,0.0,0.06477732793522267,0.10921052631578948,Q4-large,known_false_reject,4.0
banking77,0.75,42,mogb_minilm,MOGB-Fair,598,3,card_payment_fee_charged,59,1.0,0.45767161556002983,96,True,,purity_reached,28,16,0,56,40,16,12,0,28,0,0.4576716155600298,1.3558774052261908,False,False,0.16666666666666666,0.4166666666666667,0.0,0.7,0.0,0.01674641148325359,0.021052631578947368,Q4-large,known_false_reject,5.0
banking77,0.75,42,mogb_minilm,MOGB-Fair,641,3,balance_not_updated_after_cheque_or_cash_deposit,105,1.0,0.4532887371861796,25,True,,purity_reached,29,5,0,36,31,5,2,0,29,0,0.4532887371861796,1.5398601907386396,False,False,0.2,1.24,0.0,0.9354838709677419,0.0,0.017344497607655503,0.006578947368421052,Q3,known_false_reject,4.0
banking77,0.75,42,mogb_minilm,MOGB-Fair,1279,4,card_not_working,734,1.0,0.4376600868640658,31,True,,purity_reached,34,26,1,76,50,26,16,0,34,1,0.4376600868640658,1.5575726807790622,False,False,0.8387096774193549,1.6129032258064515,0.038461538461538464,0.68,0.16666666666666666,0.02033492822966507,0.034210526315789476,Q3,known_false_reject,2.0
banking77,0.75,42,mogb_minilm,MOGB-Fair,1402,4,getting_spare_card,931,1.0,0.5356332464242232,19,True,,purity_reached,36,9,0,49,40,9,4,0,36,0,0.5356332464242232,1.371955569865292,False,True,0.47368421052631576,2.1052631578947367,0.0,0.9,0.0,0.0215311004784689,0.011842105263157895,Q3,known_false_reject,1.0
banking77,0.75,42,mogb_minilm,MOGB-Fair,1691,5,verify_my_identity,1522,1.0,0.37943557841247644,14,True,,purity_reached,32,0,0,44,44,0,11,1,32,0,0.3794355784124764,1.3571821579414718,False,True,0.0,3.142857142857143,0.0,0.7272727272727273,0.0,0.019138755980861243,0.0,Q2,known_false_reject,3.0
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,19,1,country_support,0,1.0,0.6667613560483668,48,True,,purity_reached,79,159,1,251,92,159,13,0,79,1,22.41187072125667,1.503654760891065,False,False,3.3125,1.9166666666666667,0.006289308176100629,0.8586956521739131,0.05263157894736842,0.06053639846743295,0.20921052631578949,Q4-large,known_false_reject,2.0
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,73,2,apple_pay_or_google_pay,3,1.0,0.5761052868260363,35,True,,purity_reached,56,22,0,91,69,22,13,0,56,0,23.76317776920193,1.3371780888422231,False,False,0.6285714285714286,1.9714285714285715,0.0,0.8115942028985508,0.0,0.04291187739463601,0.02894736842105263,Q4-large,known_false_reject,5.0
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,371,2,pending_card_payment,37,1.0,0.5328765924417571,33,True,,purity_reached,58,8,0,73,65,8,7,0,58,0,22.35599747179149,1.396163147383218,False,False,0.24242424242424243,1.9696969696969697,0.0,0.8923076923076924,0.0,0.044444444444444446,0.010526315789473684,Q4-large,known_false_reject,3.0
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1402,4,getting_spare_card,931,1.0,0.5356332464242232,19,True,,purity_reached,58,22,0,86,64,22,6,0,58,0,21.533339554513567,1.4193409370114611,False,True,1.1578947368421053,3.3684210526315788,0.0,0.90625,0.0,0.044444444444444446,0.02894736842105263,Q3,known_false_reject,4.0
banking77,0.75,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1550,5,Refund_not_showing_up,1215,1.0,0.5913084827524204,29,True,,purity_reached,81,73,8,168,95,73,13,1,81,8,21.61433214347509,1.4887963706293297,False,False,2.5172413793103448,3.2758620689655173,0.1095890410958904,0.8526315789473684,0.42105263157894735,0.06206896551724138,0.09605263157894736,Q3,known_false_reject,1.0
banking77,0.75,87,mogb_minilm,MOGB-Fair,243,2,edit_personal_details,23,1.0,0.6707773527674007,95,True,,purity_reached,28,2,0,43,41,2,13,0,28,0,0.6707773527674007,1.0523391708777845,False,False,0.021052631578947368,0.43157894736842106,0.0,0.6829268292682927,0.0,0.01735895846249225,0.002631578947368421,Q4-large,known_false_reject,3.0
banking77,0.75,87,mogb_minilm,MOGB-Fair,372,2,terminate_account,42,1.0,0.5886547763053187,78,True,,purity_reached,27,6,0,51,45,6,18,0,27,0,0.5886547763053187,1.0832240699342428,False,False,0.07692307692307693,0.5769230769230769,0.0,0.6,0.0,0.016738995660260384,0.007894736842105263,Q4-large,known_false_reject,4.0
banking77,0.75,87,mogb_minilm,MOGB-Fair,908,3,top_up_by_card_charge,393,1.0,0.5326819679651604,30,True,,purity_reached,38,3,0,44,41,3,3,0,38,0,0.5326819679651604,1.325312844459301,False,False,0.1,1.3666666666666667,0.0,0.926829268292683,0.0,0.023558586484810913,0.003947368421052632,Q4-large,known_false_reject,1.0
banking77,0.75,87,mogb_minilm,MOGB-Fair,1186,4,declined_card_payment,709,1.0,0.34582595084478673,11,True,,purity_reached,23,3,0,27,24,3,1,0,23,0,0.3458259508447867,1.6930629116282774,False,True,0.2727272727272727,2.1818181818181817,0.0,0.9583333333333334,0.0,0.01425914445133292,0.003947368421052632,Q1-small,known_false_reject,5.0
banking77,0.75,87,mogb_minilm,MOGB-Fair,1630,7,card_payment_wrong_exchange_rate,1544,1.0,0.46059663971380777,50,True,,purity_reached,31,1,0,42,41,1,10,0,31,0,0.4605966397138077,1.1664196548573789,False,False,0.02,0.82,0.0,0.7560975609756098,0.0,0.019218846869187848,0.0013157894736842105,Q4-large,known_false_reject,2.0
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,243,2,edit_personal_details,23,1.0,0.6707773527674007,95,True,,purity_reached,68,101,0,200,99,101,31,0,68,0,22.174711991168643,1.480586422702621,False,False,1.063157894736842,1.0421052631578946,0.0,0.6868686868686869,0.0,0.05782312925170068,0.13289473684210526,Q4-large,known_false_reject,1.0
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,410,2,top_up_by_cash_or_cheque,45,1.0,0.6358565607292883,22,True,,purity_reached,55,38,0,101,63,38,8,0,55,0,22.12413326704464,1.4420972399241203,False,False,1.7272727272727273,2.8636363636363638,0.0,0.873015873015873,0.0,0.0467687074829932,0.05,Q3,known_false_reject,2.0
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,703,3,country_support,211,1.0,0.5667113812266528,47,True,,purity_reached,33,58,0,107,49,58,16,0,33,0,23.371832266907678,1.2547501252136553,False,False,1.2340425531914894,1.0425531914893618,0.0,0.673469387755102,0.0,0.02806122448979592,0.07631578947368421,Q4-large,known_false_reject,5.0
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1100,4,Refund_not_showing_up,545,1.0,0.5720282599208383,19,True,,purity_reached,39,13,0,61,48,13,8,1,39,0,21.048160445093117,1.3313258076909795,False,True,0.6842105263157895,2.526315789473684,0.0,0.8125,0.0,0.03316326530612245,0.017105263157894738,Q3,known_false_reject,3.0
banking77,0.75,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1266,4,pending_top_up,864,1.0,0.6005384907838107,45,True,,purity_reached,39,105,27,156,51,105,12,0,39,27,22.440258046417053,1.174278261620243,False,False,2.3333333333333335,1.1333333333333333,0.2571428571428571,0.7647058823529411,0.627906976744186,0.03316326530612245,0.13815789473684212,Q4-large,known_false_reject,4.0
banking77,0.75,100,mogb_minilm,MOGB-Fair,861,3,getting_spare_card,297,1.0,0.5487634982906199,13,True,,purity_reached,35,7,0,43,36,7,1,0,35,0,0.5487634982906199,1.3330130099735995,False,True,0.5384615384615384,2.769230769230769,0.0,0.9722222222222222,0.0,0.02084574151280524,0.009210526315789473,Q2,known_false_reject,3.0
banking77,0.75,100,mogb_minilm,MOGB-Fair,884,3,card_arrival,315,1.0,0.4674678640137358,14,True,,purity_reached,50,26,0,79,53,26,3,0,50,0,0.4674678640137358,1.53254500961644,False,True,1.8571428571428572,3.7857142857142856,0.0,0.9433962264150944,0.0,0.029779630732578916,0.034210526315789476,Q2,known_false_reject,2.0
banking77,0.75,100,mogb_minilm,MOGB-Fair,939,3,country_support,346,1.0,0.47908664424555697,39,True,,purity_reached,30,4,0,46,42,4,12,0,30,0,0.4790866442455569,1.5017226293286023,False,False,0.10256410256410256,1.0769230769230769,0.0,0.7142857142857143,0.0,0.01786777843954735,0.005263157894736842,Q4-large,known_false_reject,5.0
banking77,0.75,100,mogb_minilm,MOGB-Fair,1308,4,lost_or_stolen_card,894,1.0,0.4202768587106124,21,True,,purity_reached,52,34,0,90,56,34,4,0,52,0,0.4202768587106124,1.6826378686093992,False,False,1.619047619047619,2.6666666666666665,0.0,0.9285714285714286,0.0,0.030970815961882073,0.04473684210526316,Q3,known_false_reject,1.0
banking77,0.75,100,mogb_minilm,MOGB-Fair,1607,6,failed_transfer,1480,1.0,0.49911791846396514,21,True,,purity_reached,34,30,1,67,37,30,3,0,34,1,0.4991179184639651,1.3974091640892696,False,False,1.4285714285714286,1.7619047619047619,0.03333333333333333,0.918918918918919,0.16666666666666666,0.02025014889815366,0.039473684210526314,Q3,known_false_reject,4.0
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,59,2,balance_not_updated_after_cheque_or_cash_deposit,1,1.0,0.566447540715589,57,True,,purity_reached,34,43,1,89,46,43,12,0,34,1,22.347137214943405,1.3988560190877313,False,False,0.7543859649122807,0.8070175438596491,0.023255813953488372,0.7391304347826086,0.022222222222222223,0.02722177742193755,0.056578947368421055,Q4-large,known_false_reject,4.0
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,64,2,Refund_not_showing_up,2,1.0,0.5726751580400973,135,True,,purity_reached,33,90,12,158,68,90,35,0,33,12,22.549989845209385,1.3005899731265744,False,False,0.6666666666666666,0.5037037037037037,0.13333333333333333,0.4852941176470588,0.26666666666666666,0.02642113690952762,0.11842105263157894,Q4-large,known_false_reject,5.0
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,247,2,edit_personal_details,23,1.0,0.6678492885812235,66,True,,purity_reached,121,121,0,265,144,121,23,0,121,0,22.187800047997705,1.5077290946637445,False,False,1.8333333333333333,2.1818181818181817,0.0,0.8402777777777778,0.0,0.09687750200160128,0.15921052631578947,Q4-large,known_false_reject,1.0
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,293,2,get_physical_card,30,1.0,0.5366639600668368,58,True,,purity_reached,35,60,7,128,68,60,32,1,35,7,23.26197618843118,1.2083915347455705,False,False,1.0344827586206897,1.1724137931034482,0.11666666666666667,0.5147058823529411,0.15555555555555556,0.02802241793434748,0.07894736842105263,Q4-large,known_false_reject,3.0
banking77,0.75,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,861,3,getting_spare_card,297,1.0,0.5487634982906199,13,True,,purity_reached,41,20,0,66,46,20,5,0,41,0,21.656444049780703,1.4398926117120285,False,True,1.5384615384615385,3.5384615384615383,0.0,0.8913043478260869,0.0,0.03282626100880705,0.02631578947368421,Q2,known_false_reject,2.0
banking77,0.75,123,mogb_minilm,MOGB-Fair,664,3,card_acceptance,145,1.0,0.5050998421738991,11,True,,purity_reached,38,34,0,77,43,34,5,0,38,0,0.5050998421738991,1.6017889478915506,False,True,3.090909090909091,3.909090909090909,0.0,0.8837209302325582,0.0,0.022809123649459785,0.04473684210526316,Q1-small,known_false_reject,2.0
banking77,0.75,123,mogb_minilm,MOGB-Fair,682,3,card_arrival,162,1.0,0.45952807341182106,19,True,,purity_reached,41,3,0,48,45,3,4,0,41,0,0.459528073411821,1.409485276156857,False,True,0.15789473684210525,2.3684210526315788,0.0,0.9111111111111111,0.0,0.02460984393757503,0.003947368421052632,Q3,known_false_reject,1.0
banking77,0.75,123,mogb_minilm,MOGB-Fair,774,3,cash_withdrawal_not_recognised,239,1.0,0.5352826576268394,50,True,,purity_reached,35,40,0,80,40,40,5,0,35,0,0.5352826576268394,1.3152030207864034,False,False,0.8,0.8,0.0,0.875,0.0,0.02100840336134454,0.05263157894736842,Q4-large,known_false_reject,3.0
banking77,0.75,123,mogb_minilm,MOGB-Fair,1322,4,fiat_currency_support,904,1.0,0.4870977518027058,28,True,,purity_reached,32,15,0,53,38,15,6,0,32,0,0.4870977518027058,1.4971045555572795,False,False,0.5357142857142857,1.3571428571428572,0.0,0.8421052631578947,0.0,0.01920768307322929,0.019736842105263157,Q4-large,known_false_reject,4.0
banking77,0.75,123,mogb_minilm,MOGB-Fair,1696,6,top_up_failed,1588,1.0,0.42921293703439306,10,True,,purity_reached,31,10,0,46,36,10,5,0,31,0,0.429212937034393,1.4605404660352281,False,True,1.0,3.6,0.0,0.8611111111111112,0.0,0.018607442977190875,0.013157894736842105,Q1-small,known_false_reject,5.0
banking77,0.75,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,316,2,edit_personal_details,27,1.0,0.6703683091595223,98,True,,purity_reached,110,201,0,340,139,201,29,0,110,0,21.90511134766104,1.5135510279835342,False,False,2.0510204081632653,1.4183673469387754,0.0,0.7913669064748201,0.0,0.08365019011406843,0.2644736842105263,Q4-large,known_false_reject,2.0
banking77,0.75,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,673,3,card_arrival,156,1.0,0.5432467615627786,10,True,,purity_reached,42,9,0,53,44,9,2,0,42,0,20.966707182387367,1.3582652950635166,False,True,0.9,4.4,0.0,0.9545454545454546,0.0,0.03193916349809886,0.011842105263157895,Q1-small,known_false_reject,5.0
banking77,0.75,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,774,3,cash_withdrawal_not_recognised,239,1.0,0.5352826576268394,50,True,,purity_reached,58,76,1,144,68,76,9,1,58,1,22.726577417155884,1.2566783547157603,False,False,1.52,1.36,0.013157894736842105,0.8529411764705882,0.08333333333333333,0.04410646387832699,0.1,Q4-large,known_false_reject,3.0
banking77,0.75,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,956,3,lost_or_stolen_phone,383,1.0,0.6634216913416122,23,True,,purity_reached,206,129,0,352,223,129,17,0,206,0,21.513726124575804,1.5399049360030062,False,False,5.608695652173913,9.695652173913043,0.0,0.9237668161434978,0.0,0.15665399239543726,0.16973684210526316,Q3,known_false_reject,1.0
banking77,0.75,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,1322,4,fiat_currency_support,904,1.0,0.4870977518027058,28,True,,purity_reached,49,8,0,65,57,8,8,0,49,0,23.505008721550357,1.321269566023884,False,False,0.2857142857142857,2.0357142857142856,0.0,0.8596491228070176,0.0,0.037262357414448666,0.010526315789473684,Q4-large,known_false_reject,4.0
stackoverflow,0.25,13,mogb_minilm,MOGB-Fair,95,3,oracle,21,1.0,0.8346016131714208,331,True,,purity_reached,60,145,1,259,114,145,54,0,60,1,0.8346016131714208,1.215518573139175,False,False,0.4380664652567976,0.34441087613293053,0.006896551724137931,0.5263157894736842,0.0136986301369863,0.059880239520958084,0.03222222222222222,Q4-large,known_false_reject,3.0
stackoverflow,0.25,13,mogb_minilm,MOGB-Fair,139,4,ajax,31,1.0,0.785558609473947,363,True,,purity_reached,106,28,6,211,183,28,77,0,106,6,0.785558609473947,1.026681710381277,False,False,0.07713498622589532,0.5041322314049587,0.21428571428571427,0.5792349726775956,0.0821917808219178,0.10578842315369262,0.006222222222222222,Q4-large,known_false_reject,2.0
stackoverflow,0.25,13,mogb_minilm,MOGB-Fair,205,4,linq,73,1.0,0.7347523540913593,550,True,,purity_reached,138,65,0,343,278,65,140,0,138,0,0.7347523540913593,1.0302947981130413,False,False,0.11818181818181818,0.5054545454545455,0.0,0.49640287769784175,0.0,0.1377245508982036,0.014444444444444444,Q4-large,known_false_reject,1.0
stackoverflow,0.25,13,mogb_minilm,MOGB-Fair,222,4,oracle,98,1.0,0.8360891057251587,21,True,,purity_reached,37,272,0,315,43,272,6,0,37,0,0.8360891057251587,1.240149239331391,False,False,12.952380952380953,2.0476190476190474,0.0,0.8604651162790697,0.0,0.036926147704590816,0.060444444444444446,Q2,known_false_reject,5.0
stackoverflow,0.25,13,mogb_minilm,MOGB-Fair,383,5,osx,263,1.0,0.8521571580326639,58,True,,purity_reached,45,194,0,249,55,194,10,0,45,0,0.8521571580326639,1.204846478747774,False,False,3.3448275862068964,0.9482758620689655,0.0,0.8181818181818182,0.0,0.04491017964071856,0.043111111111111114,Q4-large,known_false_reject,4.0
stackoverflow,0.25,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,95,3,oracle,21,1.0,0.8346016131714208,331,True,,purity_reached,89,559,6,826,267,559,178,0,89,6,20.65495757727739,1.194355744972924,False,False,1.688821752265861,0.8066465256797583,0.01073345259391771,0.3333333333333333,0.04477611940298507,0.14710743801652892,0.12422222222222222,Q4-large,known_false_reject,1.0
stackoverflow,0.25,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,125,3,osx,28,1.0,0.876221288301845,27,True,,purity_reached,78,1303,6,1398,95,1303,17,0,78,6,20.68842186130675,1.1925730978283995,False,False,48.25925925925926,3.5185185185185186,0.004604758250191865,0.8210526315789474,0.04477611940298507,0.12892561983471074,0.28955555555555557,Q3,known_false_reject,2.0
stackoverflow,0.25,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,139,4,ajax,31,1.0,0.785558609473947,363,True,,purity_reached,49,24,8,231,207,24,158,0,49,8,21.2269744189652,0.9464163242036254,False,False,0.06611570247933884,0.5702479338842975,0.3333333333333333,0.23671497584541062,0.05970149253731343,0.08099173553719008,0.005333333333333333,Q4-large,known_false_reject,5.0
stackoverflow,0.25,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,262,4,osx,119,1.0,0.8737568379827969,32,True,,purity_reached,58,1139,25,1211,72,1139,14,0,58,25,20.573239025327293,1.2104514721274686,False,False,35.59375,2.25,0.021949078138718173,0.8055555555555556,0.1865671641791045,0.09586776859504133,0.2531111111111111,Q3,known_false_reject,4.0
stackoverflow,0.25,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,332,5,apache,165,1.0,0.8293818192154487,26,True,,purity_reached,67,87,0,169,82,87,14,1,67,0,20.51576384389772,1.186625436505708,False,False,3.3461538461538463,3.1538461538461537,0.0,0.8170731707317073,0.0,0.11074380165289256,0.019333333333333334,Q3,known_false_reject,3.0
stackoverflow,0.25,42,mogb_minilm,MOGB-Fair,70,3,sharepoint,18,1.0,0.9014747585590597,13,True,,purity_reached,127,2424,1,2552,128,2424,1,0,127,1,0.9014747585590596,1.177005139553692,False,True,186.46153846153845,9.846153846153847,0.00041254125412541255,0.9921875,0.05555555555555555,0.11913696060037524,0.5386666666666666,Q1-small,known_false_reject,1.0
stackoverflow,0.25,42,mogb_minilm,MOGB-Fair,87,3,sharepoint,24,1.0,0.8583080524539237,16,True,,purity_reached,89,457,0,547,90,457,1,0,89,0,0.8583080524539237,1.212726608600066,False,True,28.5625,5.625,0.0,0.9888888888888889,0.0,0.08348968105065666,0.10155555555555555,Q2,known_false_reject,3.0
