dataset,kir,seed,method,method_label,ball_id,depth,majority_label,parent_id,purity,radius,sample_count,selected,split_reason,stop_reason,test_known_false_reject_count,test_oos_assignment_count,test_oos_false_accept_count,test_assignment_count,test_known_assignment_count,test_oos_assignment_count_calc,test_known_correct_count,test_known_wrong_known_count,test_known_false_reject_count_calc,test_oos_false_accept_count_calc,scoring_radius,score_median,zero_test_assignment,tiny_support_lt_20,oos_assignment_per_train,known_assignment_per_train,oos_accept_rate_within_assignment,known_reject_rate_within_assignment,false_accept_share_cell,known_false_reject_share_cell,oos_assignment_share_cell,support_quartile
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,618,4,transfer_timing,337,1.0,0.3412382006158787,23,True,,purity_reached,1,0,0,6,6,0,5,0,1,0,24.41457278895994,0.8271002376805456,False,False,0.0,0.2608695652173913,0.0,0.16666666666666666,0.0,0.001430615164520744,0.0,Q3
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,626,4,balance_not_updated_after_bank_transfer,345,1.0,0.5070938196885622,10,True,,purity_reached,1,7,4,8,1,7,0,0,1,4,22.371212542076023,1.0320917865784105,False,True,0.7,0.1,0.5714285714285714,1.0,0.05333333333333334,0.001430615164520744,0.004487179487179487,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,630,4,beneficiary_not_allowed,348,1.0,0.5188934600834935,15,True,,purity_reached,5,63,13,73,10,63,5,0,5,13,22.4279673291688,1.167401336526132,False,True,4.2,0.6666666666666666,0.20634920634920634,0.5,0.17333333333333334,0.00715307582260372,0.04038461538461539,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,645,4,card_not_working,381,1.0,0.42456868572551765,11,True,,purity_reached,0,0,0,6,6,0,5,1,0,0,23.02061794551909,0.7280491012308375,False,True,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,651,4,card_payment_wrong_exchange_rate,399,1.0,0.5523114404730091,38,True,,purity_reached,20,37,0,79,42,37,21,1,20,0,22.313634153944435,1.1643851947281183,False,False,0.9736842105263158,1.105263157894737,0.0,0.47619047619047616,0.0,0.02861230329041488,0.023717948717948717,Q3
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,659,4,pin_blocked,414,1.0,0.45317557697107425,14,True,,purity_reached,3,0,0,5,5,0,2,0,3,0,22.17607372158106,1.03178105921789,False,True,0.0,0.35714285714285715,0.0,0.6,0.0,0.004291845493562232,0.0,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,663,4,reverted_card_payment?,420,1.0,0.4060646359684829,14,True,,purity_reached,4,0,0,12,12,0,8,0,4,0,23.114923380541907,0.7929268540671089,False,True,0.0,0.8571428571428571,0.0,0.3333333333333333,0.0,0.005722460658082976,0.0,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,669,4,transaction_charged_twice,426,1.0,0.37579665842512117,10,True,,purity_reached,0,0,0,1,1,0,1,0,0,0,25.048502045321733,0.4633534211856255,False,True,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,679,4,order_physical_card,447,1.0,0.4256326570260147,16,True,,purity_reached,10,2,0,18,16,2,6,0,10,0,22.40369866403459,1.277267906045971,False,True,0.125,1.0,0.0,0.625,0.0,0.01430615164520744,0.001282051282051282,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,697,4,top_up_reverted,490,1.0,0.5476331020278273,16,True,,purity_reached,7,5,0,13,8,5,1,0,7,0,22.17136478761098,1.234487225902566,False,True,0.3125,0.5,0.0,0.875,0.0,0.010014306151645207,0.003205128205128205,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,699,4,topping_up_by_card,492,1.0,0.3914553762986289,10,True,,purity_reached,1,0,0,3,3,0,2,0,1,0,22.756694642988265,0.8632236434438967,False,True,0.0,0.3,0.0,0.3333333333333333,0.0,0.001430615164520744,0.0,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,711,4,transfer_timing,536,1.0,0.4171007818808131,10,True,,purity_reached,4,0,0,6,6,0,2,0,4,0,22.70733649752885,1.151706819708388,False,True,0.0,0.6,0.0,0.6666666666666666,0.0,0.005722460658082976,0.0,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,720,4,why_verify_identity,544,1.0,0.4551255448460705,11,True,,purity_reached,3,0,0,5,5,0,2,0,3,0,23.006850339775163,1.0566121121716798,False,True,0.0,0.45454545454545453,0.0,0.6,0.0,0.004291845493562232,0.0,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,734,4,wrong_amount_of_cash_received,573,1.0,0.4666535328315879,10,True,,purity_reached,0,0,0,1,1,0,1,0,0,0,22.62563360247127,0.6566269454358477,False,True,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,763,5,transfer_timing,620,1.0,0.36830979757381416,20,True,,purity_reached,3,1,1,8,7,1,4,0,3,1,23.87245095244892,0.9632187429716499,False,False,0.05,0.35,1.0,0.42857142857142855,0.013333333333333334,0.004291845493562232,0.000641025641025641,Q3
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,764,5,balance_not_updated_after_bank_transfer,620,1.0,0.396349667082161,14,True,,purity_reached,1,0,0,1,1,0,0,0,1,0,24.00199158061848,1.26457184769223,False,True,0.0,0.07142857142857142,0.0,1.0,0.0,0.001430615164520744,0.0,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,769,5,beneficiary_not_allowed,631,1.0,0.4680317228236265,14,True,,purity_reached,3,1,0,9,8,1,5,0,3,0,21.84047908987528,0.9277212734512554,False,True,0.07142857142857142,0.5714285714285714,0.0,0.375,0.0,0.004291845493562232,0.000641025641025641,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,771,5,order_physical_card,637,1.0,0.45930998486452823,16,True,,purity_reached,1,0,0,8,8,0,7,0,1,0,22.942824002188264,0.7528254740912865,False,True,0.0,0.5,0.0,0.125,0.0,0.001430615164520744,0.0,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,775,5,card_not_working,648,1.0,0.4178565685031447,13,True,,purity_reached,1,0,0,5,5,0,4,0,1,0,22.26619490117035,0.8717358946390306,False,True,0.0,0.38461538461538464,0.0,0.2,0.0,0.001430615164520744,0.0,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,781,5,change_pin,657,1.0,0.39322827627590373,32,True,,purity_reached,2,3,0,20,17,3,15,0,2,0,24.89642704718156,0.8205210905362017,False,False,0.09375,0.53125,0.0,0.11764705882352941,0.0,0.002861230329041488,0.0019230769230769232,Q3
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,797,5,declined_card_payment,668,1.0,0.4102651019542002,23,True,,purity_reached,1,0,0,9,9,0,8,0,1,0,24.92111056556376,0.8184183848132597,False,False,0.0,0.391304347826087,0.0,0.1111111111111111,0.0,0.001430615164520744,0.0,Q3
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,799,5,fiat_currency_support,675,1.0,0.5380493487649965,13,True,,purity_reached,5,6,2,16,10,6,5,0,5,2,22.10283688848017,1.012892208347676,False,True,0.46153846153846156,0.7692307692307693,0.3333333333333333,0.5,0.02666666666666667,0.00715307582260372,0.0038461538461538464,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,801,5,fiat_currency_support,676,1.0,0.4823008707971995,11,True,,purity_reached,1,0,0,4,4,0,3,0,1,0,23.3348633300587,0.8168407932300131,False,True,0.0,0.36363636363636365,0.0,0.25,0.0,0.001430615164520744,0.0,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,830,5,wrong_exchange_rate_for_cash_withdrawal,732,1.0,0.5364679311336835,17,True,,purity_reached,1,0,0,6,6,0,5,0,1,0,22.89800918521512,0.8561615610485279,False,True,0.0,0.35294117647058826,0.0,0.16666666666666666,0.0,0.001430615164520744,0.0,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,833,6,card_payment_fee_charged,739,1.0,0.44522948182615896,89,True,,purity_reached,14,5,0,35,30,5,16,0,14,0,22.791142934731724,1.049992776686076,False,False,0.056179775280898875,0.33707865168539325,0.0,0.4666666666666667,0.0,0.020028612303290415,0.003205128205128205,Q4-large
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,841,6,activate_my_card,752,1.0,0.2795640110312916,19,True,,purity_reached,0,0,0,4,4,0,4,0,0,0,23.773102996633348,0.6562477823092678,False,True,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,Q3
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,847,6,balance_not_updated_after_bank_transfer,765,1.0,0.4495516566467292,25,True,,purity_reached,5,0,0,9,9,0,4,0,5,0,22.74329508377156,1.0024864687344035,False,False,0.0,0.36,0.0,0.5555555555555556,0.0,0.00715307582260372,0.0,Q3
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,851,6,balance_not_updated_after_bank_transfer,767,1.0,0.42647986560887546,10,True,,purity_reached,1,0,0,5,5,0,4,0,1,0,24.140879499499302,0.7724985345691283,False,True,0.0,0.5,0.0,0.2,0.0,0.001430615164520744,0.0,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,855,6,card_payment_wrong_exchange_rate,777,1.0,0.3908573440965918,18,True,,purity_reached,0,0,0,4,4,0,4,0,0,0,23.689934829690188,0.7375960176759805,False,True,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,857,6,card_payment_wrong_exchange_rate,779,1.0,0.380027985387597,13,True,,purity_reached,0,0,0,2,2,0,2,0,0,0,23.576718429798436,0.8879288928262536,False,True,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,867,6,fiat_currency_support,802,1.0,0.43886430520868525,10,True,,purity_reached,1,0,0,4,4,0,3,0,1,0,23.87431755768525,0.9550772044063738,False,True,0.0,0.4,0.0,0.25,0.0,0.001430615164520744,0.0,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,881,6,why_verify_identity,827,1.0,0.39897820509527276,15,True,,purity_reached,1,0,0,5,5,0,4,0,1,0,23.198770608025097,0.839631412209089,False,True,0.0,0.3333333333333333,0.0,0.2,0.0,0.001430615164520744,0.0,Q2
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,883,6,wrong_exchange_rate_for_cash_withdrawal,831,1.0,0.45635259745053686,60,True,,purity_reached,2,0,0,14,14,0,12,0,2,0,23.15519693478958,0.8357659035502136,False,False,0.0,0.23333333333333334,0.0,0.14285714285714285,0.0,0.002861230329041488,0.0,Q4-large
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,891,7,card_payment_wrong_exchange_rate,856,1.0,0.310181635327841,11,True,,purity_reached,0,0,0,0,0,0,0,0,0,0,,,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1-small
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,899,7,declined_card_payment,866,1.0,0.46891565126422585,24,True,,purity_reached,13,10,0,29,19,10,6,0,13,0,22.90661684721618,1.192744956980203,False,False,0.4166666666666667,0.7916666666666666,0.0,0.6842105263157895,0.0,0.01859799713876967,0.00641025641025641,Q3
banking77,0.5,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,907,7,verify_my_identity,877,1.0,0.44859658476439485,56,True,,purity_reached,9,3,0,37,34,3,24,1,9,0,22.759260256101413,0.8981447965706456,False,False,0.05357142857142857,0.6071428571428571,0.0,0.2647058823529412,0.0,0.012875536480686695,0.0019230769230769232,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,79,2,activate_my_card,3,1.0,0.5209288458217827,16,True,,purity_reached,0,0,0,3,3,0,3,0,0,0,0.5209288458217827,0.9338317766854364,False,True,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,87,2,apple_pay_or_google_pay,4,1.0,0.6141463004919011,61,True,,purity_reached,27,14,0,57,43,14,16,0,27,0,0.6141463004919011,1.2351442867222184,False,False,0.22950819672131148,0.7049180327868853,0.0,0.627906976744186,0.0,0.01653398652786283,0.018421052631578946,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,89,2,atm_support,5,1.0,0.48084248317739875,39,True,,purity_reached,20,7,0,41,34,7,14,0,20,0,0.4808424831773987,1.134993956640805,False,False,0.1794871794871795,0.8717948717948718,0.0,0.5882352941176471,0.0,0.01224739742804654,0.009210526315789473,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,97,2,automatic_top_up,6,1.0,0.537750224765553,76,True,,purity_reached,19,3,0,34,31,3,12,0,19,0,0.537750224765553,1.1330414195502594,False,False,0.039473684210526314,0.40789473684210525,0.0,0.6129032258064516,0.0,0.011635027556644213,0.003947368421052632,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,121,2,beneficiary_not_allowed,9,1.0,0.5502026019019637,67,True,,purity_reached,4,0,0,13,13,0,9,0,4,0,0.5502026019019637,0.900951611294752,False,False,0.0,0.19402985074626866,0.0,0.3076923076923077,0.0,0.002449479485609308,0.0,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,123,2,cancel_transfer,10,1.0,0.5401389564919523,81,True,,purity_reached,15,12,0,46,34,12,19,0,15,0,0.5401389564919523,1.101018779898951,False,False,0.14814814814814814,0.41975308641975306,0.0,0.4411764705882353,0.0,0.009185548071034905,0.015789473684210527,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,131,2,card_about_to_expire,11,1.0,0.49658440514220403,74,True,,purity_reached,25,1,0,40,39,1,14,0,25,0,0.496584405142204,1.1209688649374265,False,False,0.013513513513513514,0.527027027027027,0.0,0.6410256410256411,0.0,0.015309246785058175,0.0013157894736842105,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,154,2,card_delivery_estimate,13,1.0,0.50773779552476,26,True,,purity_reached,14,2,0,21,19,2,5,0,14,0,0.50773779552476,1.5598574129676723,False,False,0.07692307692307693,0.7307692307692307,0.0,0.7368421052631579,0.0,0.008573178199632579,0.002631578947368421,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,165,2,card_linking,14,1.0,0.4925839311784953,23,True,,purity_reached,6,0,0,11,11,0,5,0,6,0,0.4925839311784953,1.090800474083297,False,False,0.0,0.4782608695652174,0.0,0.5454545454545454,0.0,0.003674219228413962,0.0,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,200,2,transaction_charged_twice,16,1.0,0.462819929192191,19,True,,purity_reached,8,2,0,11,9,2,1,0,8,0,0.462819929192191,1.411829014274189,False,True,0.10526315789473684,0.47368421052631576,0.0,0.8888888888888888,0.0,0.004898958971218616,0.002631578947368421,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,217,2,compromised_card,19,1.0,0.49048794462263495,28,True,,purity_reached,30,4,0,38,34,4,4,0,30,0,0.4904879446226349,1.3782150985110855,False,False,0.14285714285714285,1.2142857142857142,0.0,0.8823529411764706,0.0,0.01837109614206981,0.005263157894736842,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,219,2,card_arrival,19,1.0,0.4554167150979153,10,True,,purity_reached,2,0,0,2,2,0,0,0,2,0,0.4554167150979153,1.730135764733849,False,True,0.0,0.2,0.0,1.0,0.0,0.001224739742804654,0.0,Q1-small
banking77,0.75,13,mogb_minilm,MOGB-Fair,272,2,disposable_card_limits,23,1.0,0.5204777406871353,67,True,,purity_reached,20,2,0,37,35,2,14,1,20,0,0.5204777406871353,1.0676166040703725,False,False,0.029850746268656716,0.5223880597014925,0.0,0.5714285714285714,0.0,0.01224739742804654,0.002631578947368421,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,279,2,edit_personal_details,24,1.0,0.6742615176469791,100,True,,purity_reached,29,2,0,46,44,2,15,0,29,0,0.6742615176469791,1.057969372336764,False,False,0.02,0.44,0.0,0.6590909090909091,0.0,0.017758726270667484,0.002631578947368421,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,295,2,extra_charge_on_statement,27,1.0,0.5363038725983379,58,True,,purity_reached,15,1,0,27,26,1,11,0,15,0,0.5363038725983379,1.0535003824313438,False,False,0.017241379310344827,0.4482758620689655,0.0,0.5769230769230769,0.0,0.009185548071034905,0.0013157894736842105,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,311,2,fiat_currency_support,29,1.0,0.5806105771942061,17,True,,purity_reached,6,14,0,27,13,14,7,0,6,0,0.5806105771942061,1.2535938944466831,False,True,0.8235294117647058,0.7647058823529411,0.0,0.46153846153846156,0.0,0.003674219228413962,0.018421052631578946,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,313,2,automatic_top_up,29,1.0,0.36937127424085536,10,True,,purity_reached,5,0,0,5,5,0,0,0,5,0,0.3693712742408553,1.3075815882015178,False,True,0.0,0.5,0.0,1.0,0.0,0.003061849357011635,0.0,Q1-small
banking77,0.75,13,mogb_minilm,MOGB-Fair,322,2,card_arrival,31,1.0,0.4201481198650609,10,True,,purity_reached,1,0,0,4,4,0,3,0,1,0,0.4201481198650609,0.864897195670396,False,True,0.0,0.4,0.0,0.25,0.0,0.000612369871402327,0.0,Q1-small
banking77,0.75,13,mogb_minilm,MOGB-Fair,351,2,lost_or_stolen_phone,34,1.0,0.43890462912643247,38,True,,purity_reached,8,0,0,12,12,0,4,0,8,0,0.4389046291264324,1.202426302961341,False,False,0.0,0.3157894736842105,0.0,0.6666666666666666,0.0,0.004898958971218616,0.0,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,363,2,order_physical_card,36,1.0,0.4529565380396339,15,True,,purity_reached,5,15,0,26,11,15,6,0,5,0,0.4529565380396339,1.545484759370896,False,True,1.0,0.7333333333333333,0.0,0.45454545454545453,0.0,0.003061849357011635,0.019736842105263157,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,373,2,passcode_forgotten,37,1.0,0.5764119205079669,77,True,,purity_reached,15,0,0,35,35,0,20,0,15,0,0.5764119205079669,0.936060937845671,False,False,0.0,0.45454545454545453,0.0,0.42857142857142855,0.0,0.009185548071034905,0.0,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,375,2,lost_or_stolen_phone,37,1.0,0.5367714358437007,12,True,,purity_reached,9,0,0,9,9,0,0,0,9,0,0.5367714358437007,1.2027818973282003,False,True,0.0,0.75,0.0,1.0,0.0,0.005511328842620943,0.0,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,413,2,terminate_account,42,1.0,0.5823625818112638,71,True,,purity_reached,25,19,0,58,39,19,14,0,25,0,0.5823625818112638,1.1790940919114234,False,False,0.2676056338028169,0.5492957746478874,0.0,0.6410256410256411,0.0,0.015309246785058175,0.025,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,496,2,unable_to_verify_identity,51,1.0,0.49610233665803694,18,True,,purity_reached,7,0,0,11,11,0,4,0,7,0,0.4961023366580369,1.090103217939944,False,True,0.0,0.6111111111111112,0.0,0.6363636363636364,0.0,0.004286589099816289,0.0,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,511,2,verify_source_of_funds,53,1.0,0.548621604354668,81,True,,purity_reached,20,0,0,41,41,0,21,0,20,0,0.548621604354668,0.9969299810780649,False,False,0.0,0.5061728395061729,0.0,0.4878048780487805,0.0,0.01224739742804654,0.0,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,520,2,verify_top_up,54,1.0,0.540866489690885,90,True,,purity_reached,22,0,0,41,41,0,19,0,22,0,0.540866489690885,1.0226309255148731,False,False,0.0,0.45555555555555555,0.0,0.5365853658536586,0.0,0.013472137170851195,0.0,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,532,2,visa_or_mastercard,56,1.0,0.5378403138388129,101,True,,purity_reached,21,34,0,75,41,34,20,0,21,0,0.5378403138388129,1.4497652211215344,False,False,0.33663366336633666,0.40594059405940597,0.0,0.5121951219512195,0.0,0.012859767299448868,0.04473684210526316,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,536,2,top_up_by_card_charge,56,1.0,0.30957535699491456,13,True,,purity_reached,5,5,0,13,8,5,3,0,5,0,0.3095753569949145,2.2514647715951224,False,True,0.38461538461538464,0.6153846153846154,0.0,0.625,0.0,0.003061849357011635,0.006578947368421052,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,561,3,direct_debit_payment_not_recognised,64,1.0,0.5267953180624986,23,True,,purity_reached,6,0,0,11,11,0,5,0,6,0,0.5267953180624986,1.1064963337063098,False,False,0.0,0.4782608695652174,0.0,0.5454545454545454,0.0,0.003674219228413962,0.0,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,563,3,Refund_not_showing_up,72,1.0,0.555822041422458,117,True,,purity_reached,14,24,1,58,34,24,20,0,14,1,0.555822041422458,1.1055936377521358,False,False,0.20512820512820512,0.2905982905982906,0.041666666666666664,0.4117647058823529,0.1,0.008573178199632579,0.031578947368421054,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,565,3,Refund_not_showing_up,77,1.0,0.5437810519427276,10,True,,purity_reached,8,15,0,25,10,15,2,0,8,0,0.5437810519427276,1.358402301392716,False,True,1.5,1.0,0.0,0.8,0.0,0.004898958971218616,0.019736842105263157,Q1-small
banking77,0.75,13,mogb_minilm,MOGB-Fair,582,3,top_up_limits,99,1.0,0.44444115328287565,12,True,,purity_reached,10,1,0,13,12,1,2,0,10,0,0.4444411532828756,1.2738182324281655,False,True,0.08333333333333333,1.0,0.0,0.8333333333333334,0.0,0.00612369871402327,0.0013157894736842105,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,609,3,top_up_by_bank_transfer_charge,110,1.0,0.37845868225622903,16,True,,purity_reached,5,0,0,9,9,0,4,0,5,0,0.378458682256229,1.0225318801314425,False,True,0.0,0.5625,0.0,0.5555555555555556,0.0,0.003061849357011635,0.0,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,615,3,balance_not_updated_after_cheque_or_cash_deposit,118,1.0,0.43178498238057533,16,True,,purity_reached,16,7,0,25,18,7,2,0,16,0,0.4317849823805753,1.5377220752743683,False,True,0.4375,1.125,0.0,0.8888888888888888,0.0,0.009797917942437232,0.009210526315789473,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,618,3,balance_not_updated_after_bank_transfer,119,1.0,0.3812973233939852,14,True,,purity_reached,19,1,0,20,19,1,0,0,19,0,0.3812973233939852,1.6833800933988499,False,True,0.07142857142857142,1.3571428571428572,0.0,1.0,0.0,0.011635027556644213,0.0013157894736842105,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,627,3,terminate_account,130,1.0,0.4486028650575039,16,True,,purity_reached,5,0,0,7,7,0,2,0,5,0,0.4486028650575039,1.1661366133785958,False,True,0.0,0.4375,0.0,0.7142857142857143,0.0,0.003061849357011635,0.0,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,656,3,card_arrival,158,1.0,0.45056492315961955,12,True,,purity_reached,28,17,0,48,31,17,3,0,28,0,0.4505649231596195,1.507317405823314,False,True,1.4166666666666667,2.5833333333333335,0.0,0.9032258064516129,0.0,0.017146356399265157,0.02236842105263158,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,665,3,card_linking,169,1.0,0.4276847759804785,18,True,,purity_reached,8,0,0,15,15,0,7,0,8,0,0.4276847759804785,1.0115934758407297,False,True,0.0,0.8333333333333334,0.0,0.5333333333333333,0.0,0.004898958971218616,0.0,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,669,3,card_payment_not_recognised,184,1.0,0.548791436869464,13,True,,purity_reached,30,57,0,91,34,57,4,0,30,0,0.548791436869464,1.4073223702067144,False,True,4.384615384615385,2.6153846153846154,0.0,0.8823529411764706,0.0,0.01837109614206981,0.075,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,705,3,extra_charge_on_statement,203,1.0,0.5825181953555573,28,True,,purity_reached,7,1,0,8,7,1,0,0,7,0,0.5825181953555573,1.1658247301287166,False,False,0.03571428571428571,0.25,0.0,1.0,0.0,0.004286589099816289,0.0013157894736842105,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,707,3,card_payment_wrong_exchange_rate,205,1.0,0.57664735446025,18,True,,purity_reached,1,5,0,10,5,5,4,0,1,0,0.57664735446025,1.2532948220253473,False,True,0.2777777777777778,0.2777777777777778,0.0,0.2,0.0,0.000612369871402327,0.006578947368421052,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,749,3,card_about_to_expire,237,1.0,0.3614428763182863,17,True,,purity_reached,3,1,0,5,4,1,1,0,3,0,0.3614428763182863,1.106177886819382,False,True,0.058823529411764705,0.23529411764705882,0.0,0.75,0.0,0.001837109614206981,0.0013157894736842105,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,752,3,card_arrival,238,1.0,0.4540983747695077,10,True,,purity_reached,11,5,0,16,11,5,0,0,11,0,0.4540983747695077,1.5159899480119032,False,True,0.5,1.1,0.0,1.0,0.0,0.006736068585425597,0.006578947368421052,Q1-small
banking77,0.75,13,mogb_minilm,MOGB-Fair,759,3,card_linking,240,1.0,0.41210381117634715,15,True,,purity_reached,18,0,0,18,18,0,0,0,18,0,0.4121038111763471,1.482498706250238,False,True,0.0,1.2,0.0,1.0,0.0,0.011022657685241886,0.0,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,762,3,card_not_working,241,1.0,0.4067329269693656,23,True,,purity_reached,35,13,0,62,49,13,13,1,35,0,0.4067329269693656,1.5080098482028683,False,False,0.5652173913043478,2.130434782608696,0.0,0.7142857142857143,0.0,0.021432945499081445,0.017105263157894738,Q3
banking77,0.75,13,mogb_minilm,MOGB-Fair,791,3,wrong_amount_of_cash_received,255,1.0,0.4430943293143675,10,True,,purity_reached,6,2,0,8,6,2,0,0,6,0,0.4430943293143675,1.6253483623961027,False,True,0.2,0.6,0.0,1.0,0.0,0.003674219228413962,0.002631578947368421,Q1-small
banking77,0.75,13,mogb_minilm,MOGB-Fair,797,3,wrong_amount_of_cash_received,260,1.0,0.5297108038129992,13,True,,purity_reached,6,3,0,12,9,3,3,0,6,0,0.5297108038129992,1.2015386083346178,False,True,0.23076923076923078,0.6923076923076923,0.0,0.6666666666666666,0.0,0.003674219228413962,0.003947368421052632,Q2
banking77,0.75,13,mogb_minilm,MOGB-Fair,799,3,declined_transfer,262,1.0,0.4376627812891835,70,True,,purity_reached,9,2,0,27,25,2,16,0,9,0,0.4376627812891835,0.8742724098072341,False,False,0.02857142857142857,0.35714285714285715,0.0,0.36,0.0,0.005511328842620943,0.002631578947368421,Q4-large
banking77,0.75,13,mogb_minilm,MOGB-Fair,811,3,failed_transfer,269,1.0,0.4447486471770808,18,True,,purity_reached,36,2,0,39,37,2,1,0,36,0,0.4447486471770808,1.46054415163308,False,True,0.1111111111111111,2.0555555555555554,0.0,0.972972972972973,0.0,0.02204531537048377,0.002631578947368421,Q3
