method,seed,point,precision,recall,threshold
frozen_k1,13,173,0.8581997533908755,0.232,1.0368241104936755
frozen_k1,13,174,0.8553137003841229,0.22266666666666668,1.0377325251945893
frozen_k1,13,175,0.8575233022636485,0.21466666666666667,1.0386719294286686
frozen_k1,13,176,0.8626907073509015,0.20733333333333334,1.0394673300267787
frozen_k1,13,177,0.8668596237337193,0.19966666666666666,1.0400601526641016
frozen_k1,13,178,0.8683812405446294,0.19133333333333333,1.040984630605436
frozen_k1,13,179,0.8700475435816165,0.183,1.0419269171355083
frozen_k1,13,180,0.8685524126455907,0.174,1.0427682295917016
frozen_k1,13,181,0.8666666666666667,0.16466666666666666,1.0436798240545824
frozen_k1,13,182,0.8703703703703703,0.15666666666666668,1.0443578249111936
frozen_k1,13,183,0.8705882352941177,0.148,1.0450343427604023
frozen_k1,13,184,0.86875,0.139,1.0459560676058788
frozen_k1,13,185,0.8733333333333333,0.131,1.0469755156190648
frozen_k1,13,186,0.8714285714285714,0.122,1.048029595522992
frozen_k1,13,187,0.8794871794871795,0.11433333333333333,1.0491617646864584
frozen_k1,13,188,0.8916666666666667,0.107,1.0505488138269046
frozen_k1,13,189,0.8909090909090909,0.098,1.0519438936808547
frozen_k1,13,190,0.8866666666666667,0.08866666666666667,1.0529473296993799
frozen_k1,13,191,0.9,0.081,1.0541988378905545
frozen_k1,13,192,0.9083333333333333,0.07266666666666667,1.055827469565276
frozen_k1,13,193,0.9095238095238095,0.06366666666666666,1.0577899267534976
frozen_k1,13,194,0.9166666666666666,0.055,1.0593027862375368
frozen_k1,13,195,0.92,0.046,1.061534995236678
frozen_k1,13,196,0.9083333333333333,0.036333333333333336,1.0629021149145
frozen_k1,13,197,0.9222222222222223,0.027666666666666666,1.0654066255046741
frozen_k1,13,198,0.95,0.019,1.0673523780832088
frozen_k1,13,199,0.9,0.009,1.070687746621544
frozen_k1,13,200,1.0,0.0,inf
frozen_k1,42,0,0.5,1.0,0.5930380856701735
frozen_k1,42,1,0.5024284039524368,1.0,0.7072631926783565
frozen_k1,42,2,0.5047971721932335,0.9996666666666667,0.7346962870689427
frozen_k1,42,3,0.5073591608864828,0.9996666666666667,0.7493685701396884
frozen_k1,42,4,0.5096072096582214,0.999,0.7621672102652213
frozen_k1,42,5,0.5122201333105452,0.999,0.7704566305601355
frozen_k1,42,6,0.5146881979041402,0.9986666666666667,0.7763914798430376
frozen_k1,42,7,0.5173545156276982,0.9986666666666667,0.7842578574473392
frozen_k1,42,8,0.5197014407220969,0.998,0.7887740623853798
frozen_k1,42,9,0.5222474262781365,0.9976666666666667,0.793216611821876
frozen_k1,42,10,0.5246447991580424,0.997,0.8001975910660725
frozen_k1,42,11,0.5274202080761771,0.997,0.8054006246886328
frozen_k1,42,12,0.5302251373869882,0.997,0.809320859553285
frozen_k1,42,13,0.5328818392443415,0.9966666666666667,0.8129866181125307
frozen_k1,42,14,0.5355671026697725,0.9963333333333333,0.8164448571380519
frozen_k1,42,15,0.5384615384615384,0.9963333333333333,0.819959349551179
frozen_k1,42,16,0.5410251765984423,0.9956666666666667,0.8235450322538669
frozen_k1,42,17,0.5437989437260973,0.9953333333333333,0.825560858689195
frozen_k1,42,18,0.5467863028749314,0.9953333333333333,0.8284385124875162
frozen_k1,42,19,0.549622537285951,0.995,0.8317951565688987
frozen_k1,42,20,0.5526754304758378,0.995,0.834552919885028
frozen_k1,42,21,0.5557624278532861,0.995,0.8371999394048552
frozen_k1,42,22,0.5585096423890658,0.9943333333333333,0.8399893706718137
frozen_k1,42,23,0.5616644699679909,0.9943333333333333,0.8428235375684376
frozen_k1,42,24,0.5646657829956447,0.994,0.8448642049006486
frozen_k1,42,25,0.5675109502951818,0.9933333333333333,0.8466604831623203
frozen_k1,42,26,0.5707718827810764,0.9933333333333333,0.8491532092389747
frozen_k1,42,27,0.5738778655365054,0.993,0.851490641406034
frozen_k1,42,28,0.5768261964735516,0.9923333333333333,0.8534399562288993
frozen_k1,42,29,0.580198791658546,0.9923333333333333,0.8554655452733292
frozen_k1,42,30,0.5836110566555577,0.9923333333333333,0.8583266722644638
frozen_k1,42,31,0.5864720962334845,0.9913333333333333,0.8604887088560632
frozen_k1,42,32,0.589565562388415,0.9906666666666667,0.8622688201671598
frozen_k1,42,33,0.5926960686489723,0.99,0.8650224222707266
frozen_k1,42,34,0.5962658100782975,0.99,0.8664134572289528
frozen_k1,42,35,0.5998788123611392,0.99,0.869717797542107
frozen_k1,42,36,0.6035358666937615,0.99,0.8714471993575531
frozen_k1,42,37,0.6070333265180945,0.9896666666666667,0.8733451992613284
frozen_k1,42,38,0.6107796749639992,0.9896666666666667,0.8751711756647319
frozen_k1,42,39,0.6143655557855516,0.9893333333333333,0.8768942108874382
frozen_k1,42,40,0.6179962507810872,0.989,0.8787784571632038
frozen_k1,42,41,0.6212534059945504,0.988,0.8808975212517919
frozen_k1,42,42,0.6249736342543767,0.9876666666666667,0.8828253076717831
frozen_k1,42,43,0.6289535130545532,0.9876666666666667,0.8850194207101856
frozen_k1,42,44,0.6323435163426618,0.9866666666666667,0.8872971765361671
frozen_k1,42,45,0.636207267254354,0.9863333333333333,0.8890521087645333
frozen_k1,42,46,0.6401211858904999,0.986,0.8912794965089725
frozen_k1,42,47,0.6440862557177086,0.9856666666666667,0.8931567651358693
frozen_k1,42,48,0.6481034860776146,0.9853333333333333,0.8953026696944949
frozen_k1,42,49,0.6521739130434783,0.985,0.8973037853919548
frozen_k1,42,50,0.6565207731615197,0.985,0.8994002294929169
frozen_k1,42,51,0.660254976515321,0.984,0.902041919764687
frozen_k1,42,52,0.6642648052240486,0.9833333333333333,0.9040120713296628
frozen_k1,42,53,0.6685558830197235,0.983,0.9068258989525193
frozen_k1,42,54,0.6726774708970554,0.9823333333333333,0.9091781196321641
frozen_k1,42,55,0.6770857274189841,0.982,0.9114358286953277
frozen_k1,42,56,0.6808609118259662,0.9806666666666667,0.9138534846362281
frozen_k1,42,57,0.6851549755301795,0.98,0.9167822619051705
frozen_k1,42,58,0.6890401314245482,0.9786666666666667,0.9192285142393547
frozen_k1,42,59,0.6936894351217207,0.9783333333333334,0.9214777357390558
frozen_k1,42,60,0.6979290645084504,0.9773333333333334,0.9240832717815843
frozen_k1,42,61,0.7022296811316231,0.9763333333333334,0.9274168287288724
frozen_k1,42,62,0.7065926104805602,0.9753333333333334,0.9308704026430697
frozen_k1,42,63,0.7115057163707127,0.975,0.933942430782541
frozen_k1,42,64,0.7160009801519236,0.974,0.9366444091146824
frozen_k1,42,65,0.7213033818810171,0.974,0.9395167000718877
frozen_k1,42,66,0.7261875155433971,0.9733333333333334,0.9420740470378908
frozen_k1,42,67,0.7303933851165122,0.9716666666666667,0.9449873156657572
frozen_k1,42,68,0.7346629638980056,0.97,0.948080864231954
frozen_k1,42,69,0.7374713813279064,0.9663333333333334,0.9509799871842688
frozen_k1,42,70,0.7416047167392976,0.9643333333333334,0.9538058219696823
frozen_k1,42,71,0.7455437871351072,0.962,0.9556605192868007
frozen_k1,42,72,0.7492840406144233,0.9593333333333334,0.9574194316274164
frozen_k1,42,73,0.7522959853056941,0.9556666666666667,0.959993160628378
frozen_k1,42,74,0.7561491668870669,0.953,0.9620635801743167
frozen_k1,42,75,0.7592641962143428,0.9493333333333334,0.9638909239174828
frozen_k1,42,76,0.762698199408761,0.946,0.9656493658808065
frozen_k1,42,77,0.7661880249254944,0.9426666666666667,0.9681278253696334
frozen_k1,42,78,0.768642447418738,0.938,0.9700077370339536
frozen_k1,42,79,0.7716882401542274,0.934,0.9716294884104041
frozen_k1,42,80,0.7741666666666667,0.929,0.9741250390998227
frozen_k1,42,81,0.7778711484593838,0.9256666666666666,0.9757390626355265
frozen_k1,42,82,0.7816384180790961,0.9223333333333333,0.9770442974481491
frozen_k1,42,83,0.7849002849002849,0.9183333333333333,0.9786964938878328
frozen_k1,42,84,0.7879310344827586,0.914,0.9803341453588927
frozen_k1,42,85,0.7901449275362319,0.9086666666666666,0.9817556791533747
frozen_k1,42,86,0.7923976608187134,0.9033333333333333,0.9829818853224396
frozen_k1,42,87,0.7955752212389381,0.899,0.9839313035633465
frozen_k1,42,88,0.7973214285714286,0.893,0.9853681472167102
frozen_k1,42,89,0.7996996996996997,0.8876666666666667,0.986934831760614
frozen_k1,42,90,0.8021212121212121,0.8823333333333333,0.9881352866448947
frozen_k1,42,91,0.8042813455657493,0.8766666666666667,0.9893479806462371
frozen_k1,42,92,0.807716049382716,0.8723333333333333,0.9905073517404832
frozen_k1,42,93,0.8099688473520249,0.8666666666666667,0.9914660491684874
frozen_k1,42,94,0.810377358490566,0.859,0.9926401978411019
frozen_k1,42,95,0.813015873015873,0.8536666666666667,0.9934640203354325
frozen_k1,42,96,0.8150641025641026,0.8476666666666667,0.9942318327624308
frozen_k1,42,97,0.8177993527508091,0.8423333333333334,0.9952810741781238
frozen_k1,42,98,0.822875816993464,0.8393333333333334,0.9962411240983909
frozen_k1,42,99,0.8250825082508251,0.8333333333333334,0.9970750092219497
frozen_k1,42,100,0.827,0.827,0.9976224360060988
frozen_k1,42,101,0.8296869740828005,0.8216666666666667,0.998404019378051
frozen_k1,42,102,0.8303298197891874,0.814,0.9992274869828068
frozen_k1,42,103,0.8327035383029887,0.808,0.9999089082134959
frozen_k1,42,104,0.8337382853175981,0.8006666666666666,1.0007026455049868
frozen_k1,42,105,0.8351455629603648,0.7936666666666666,1.001407971805046
frozen_k1,42,106,0.836937256292095,0.787,1.0021310963938126
frozen_k1,42,107,0.8391257613758509,0.7806666666666666,1.002954936469563
frozen_k1,42,108,0.8424483882651214,0.7753333333333333,1.0037584653937235
frozen_k1,42,109,0.8436470157451483,0.768,1.0043552207053705
frozen_k1,42,110,0.8452425027767494,0.761,1.0052207993980222
frozen_k1,42,111,0.8468738300262074,0.754,1.0057628879025855
frozen_k1,42,112,0.8489208633093526,0.7473333333333333,1.0065215820357896
frozen_k1,42,113,0.8502489467636921,0.74,1.007259625538778
frozen_k1,42,114,0.8531576908175126,0.734,1.0078661985113744
frozen_k1,42,115,0.8561348490787927,0.728,1.008702637831483
frozen_k1,42,116,0.8583895279650933,0.7213333333333334,1.0097607745225887
frozen_k1,42,117,0.8598956242472903,0.714,1.0103305404473923
frozen_k1,42,118,0.8622511174319383,0.7073333333333334,1.0109612643511043
frozen_k1,42,119,0.8642533936651584,0.7003333333333334,1.0115229712172555
frozen_k1,42,120,0.8646397334443982,0.692,1.0120616463625174
frozen_k1,42,121,0.8663011387600169,0.6846666666666666,1.0126908037117146
frozen_k1,42,122,0.8680051260145237,0.6773333333333333,1.0133092615004502
frozen_k1,42,123,0.8710514928602336,0.671,1.0139647987611466
frozen_k1,42,124,0.8702323542306006,0.6616666666666666,1.0144713770476625
frozen_k1,42,125,0.8747223456241671,0.6563333333333333,1.0150515508591536
frozen_k1,42,126,0.8770823953174246,0.6493333333333333,1.015631974107919
frozen_k1,42,127,0.879963486992241,0.6426666666666667,1.0162718735446932
frozen_k1,42,128,0.8824618232299861,0.6356666666666667,1.0170187888267872
frozen_k1,42,129,0.8831534490849366,0.6273333333333333,1.0176469936239387
frozen_k1,42,130,0.8857686815802,0.6203333333333333,1.0181277888554694
frozen_k1,42,131,0.8874939642684694,0.6126666666666667,1.0186606009683343
frozen_k1,42,132,0.8878000979911808,0.604,1.0193567951800706
frozen_k1,42,133,0.8896071606166086,0.5963333333333334,1.0201434606081021
frozen_k1,42,134,0.889449772841999,0.5873333333333334,1.020746829589354
frozen_k1,42,135,0.8903126601742696,0.579,1.0213894048356358
frozen_k1,42,136,0.892243623112962,0.5713333333333334,1.0220295109946598
frozen_k1,42,137,0.8942358540454786,0.5636666666666666,1.022453740256416
frozen_k1,42,138,0.8979043524986566,0.557,1.023024280374978
frozen_k1,42,139,0.8989623156744948,0.5486666666666666,1.0237323833994325
frozen_k1,42,140,0.9006107717934481,0.5406666666666666,1.0243152429381546
frozen_k1,42,141,0.9023150762281197,0.5326666666666666,1.0249567127782302
frozen_k1,42,142,0.9046524985640436,0.525,1.0255256971587476
frozen_k1,42,143,0.9064874342489772,0.517,1.0261833960921731
frozen_k1,42,144,0.907792980368828,0.5086666666666667,1.0267912673764958
frozen_k1,42,145,0.9109630526953362,0.5013333333333333,1.027228919668325
frozen_k1,42,146,0.9148673658235656,0.49433333333333335,1.0278000102740907
frozen_k1,42,147,0.9145191703331238,0.485,1.0283125005446965
frozen_k1,42,148,0.9154388212684177,0.47633333333333333,1.028872395787184
frozen_k1,42,149,0.9196603527106466,0.4693333333333333,1.0294068437745671
frozen_k1,42,150,0.9193870752831446,0.46,1.0298959756216026
frozen_k1,42,151,0.9225016995241332,0.4523333333333333,1.0306856108748466
frozen_k1,42,152,0.9222761970853574,0.443,1.0312512215497294
frozen_k1,42,153,0.92487597448618,0.435,1.0319065438537796
frozen_k1,42,154,0.9275887038377987,0.427,1.0323432379876036
frozen_k1,42,155,0.9296817172464841,0.4186666666666667,1.0330204766796498
frozen_k1,42,156,0.9288417865253595,0.409,1.0335438891612785
frozen_k1,42,157,0.9310611928737413,0.40066666666666667,1.0341178465257865
frozen_k1,42,158,0.9318001586042823,0.39166666666666666,1.0346621065609798
frozen_k1,42,159,0.9333874898456539,0.383,1.0352776298814055
frozen_k1,42,160,0.9333888426311407,0.37366666666666665,1.036114060560876
frozen_k1,42,161,0.9350982066609735,0.365,1.036793129100431
frozen_k1,42,162,0.9342681858019282,0.35533333333333333,1.0376679294060431
frozen_k1,42,163,0.9342934293429342,0.346,1.0382914113758446
frozen_k1,42,164,0.937095282146161,0.33766666666666667,1.0389406934927015
frozen_k1,42,165,0.9372026641294006,0.3283333333333333,1.0394130053987118
frozen_k1,42,166,0.9382957884427032,0.31933333333333336,1.039779341323956
frozen_k1,42,167,0.9394550958627649,0.31033333333333335,1.0403490262146526
frozen_k1,42,168,0.9406867845993756,0.30133333333333334,1.0412086001894738
frozen_k1,42,169,0.9419978517722879,0.29233333333333333,1.0418224503611304
frozen_k1,42,170,0.9433962264150944,0.2833333333333333,1.0424831622818806
frozen_k1,42,171,0.9448909299655568,0.2743333333333333,1.0432490870464914
frozen_k1,42,172,0.9464285714285714,0.265,1.0437873489732612
frozen_k1,42,173,0.9493827160493827,0.25633333333333336,1.0443969725478
frozen_k1,42,174,0.9512820512820512,0.24733333333333332,1.0450235205528577
frozen_k1,42,175,0.952,0.238,1.0456700385268451
frozen_k1,42,176,0.9541666666666667,0.229,1.0461469833253976
frozen_k1,42,177,0.9550724637681159,0.21966666666666668,1.0468980157575802
frozen_k1,42,178,0.956060606060606,0.21033333333333334,1.047634716906581
frozen_k1,42,179,0.9555555555555556,0.20066666666666666,1.0484166612831367
frozen_k1,42,180,0.9566666666666667,0.19133333333333333,1.0490895427322666
frozen_k1,42,181,0.9596491228070175,0.18233333333333332,1.0501579071397893
frozen_k1,42,182,0.9648148148148148,0.17366666666666666,1.0509322408098554
frozen_k1,42,183,0.9647058823529412,0.164,1.0518067243035412
frozen_k1,42,184,0.9645833333333333,0.15433333333333332,1.052597997294893
frozen_k1,42,185,0.9666666666666667,0.145,1.0533983006275207
frozen_k1,42,186,0.9666666666666667,0.13533333333333333,1.0542750602295665
frozen_k1,42,187,0.9717948717948718,0.12633333333333333,1.0550654959728147
frozen_k1,42,188,0.9777777777777777,0.11733333333333333,1.056137861403074
frozen_k1,42,189,0.9757575757575757,0.10733333333333334,1.0576694425306286
frozen_k1,42,190,0.98,0.098,1.05883334040596
frozen_k1,42,191,0.9814814814814815,0.08833333333333333,1.0597415923549038
frozen_k1,42,192,0.9875,0.079,1.061415377190346
frozen_k1,42,193,0.9857142857142858,0.069,1.062444459949621
frozen_k1,42,194,0.9833333333333333,0.059,1.0641448935419762
frozen_k1,42,195,0.9866666666666667,0.04933333333333333,1.0654066255046741
frozen_k1,42,196,0.9833333333333333,0.03933333333333333,1.0669053247922502
frozen_k1,42,197,0.9888888888888889,0.029666666666666668,1.0682963636454716
frozen_k1,42,198,0.9833333333333333,0.019666666666666666,1.0706738619463119
frozen_k1,42,199,0.9666666666666667,0.009666666666666667,1.0738906065083875
frozen_k1,42,200,1.0,0.0,inf
frozen_k1,87,0,0.5,1.0,0.5930380856701735
frozen_k1,87,1,0.5024284039524368,1.0,0.7099843624561815
frozen_k1,87,2,0.5047971721932335,0.9996666666666667,0.7331956138454833
frozen_k1,87,3,0.5073591608864828,0.9996666666666667,0.745826908026135
frozen_k1,87,4,0.5097772487672164,0.9993333333333333,0.7549855050491416
frozen_k1,87,5,0.5123910442659374,0.9993333333333333,0.7617548003428359
frozen_k1,87,6,0.5150317814808452,0.9993333333333333,0.7674163066769125
frozen_k1,87,7,0.5175271973752374,0.999,0.7741183567967834
frozen_k1,87,8,0.5202221836486721,0.999,0.780100096027257
frozen_k1,87,9,0.5229453847496074,0.999,0.7872340620936962
frozen_k1,87,10,0.525521838273987,0.9986666666666667,0.7908553487022709
frozen_k1,87,11,0.5281255510491977,0.9983333333333333,0.7958231028763135
frozen_k1,87,12,0.5309342315192341,0.9983333333333333,0.8013354434503384
frozen_k1,87,13,0.5337729459989307,0.9983333333333333,0.8056105953184989
frozen_k1,87,14,0.5366421788209998,0.9983333333333333,0.8102579845490983
frozen_k1,87,15,0.5395424247883265,0.9983333333333333,0.8138523772237304
frozen_k1,87,16,0.5424741894584314,0.9983333333333333,0.8179511676490505
frozen_k1,87,17,0.5452558732471317,0.998,0.8221286364746062
frozen_k1,87,18,0.5480681193920527,0.9976666666666667,0.8261325166995265
frozen_k1,87,19,0.5509114343583134,0.9973333333333333,0.8296039826050651
frozen_k1,87,20,0.5539714867617108,0.9973333333333333,0.8326098159540662
frozen_k1,87,21,0.557065723328989,0.9973333333333333,0.8355819664155575
frozen_k1,87,22,0.5600074892342258,0.997,0.8384873047945081
frozen_k1,87,23,0.5631707776313312,0.997,0.8412871153865739
frozen_k1,87,24,0.5661806476046204,0.9966666666666667,0.8437775407877163
frozen_k1,87,25,0.5694153494572463,0.9966666666666667,0.8456618147364017
frozen_k1,87,26,0.5724956904807508,0.9963333333333333,0.8479325639256959
frozen_k1,87,27,0.5756116355230206,0.996,0.8503044026301656
frozen_k1,87,28,0.5789575663631079,0.996,0.8527615587924408
frozen_k1,87,29,0.581952835704541,0.9953333333333333,0.8549086243608415
frozen_k1,87,30,0.5853754165849834,0.9953333333333333,0.8578047359163032
frozen_k1,87,31,0.5886412936304476,0.995,0.8605745514675809
frozen_k1,87,32,0.5919460424518944,0.9946666666666667,0.8633851347546675
frozen_k1,87,33,0.5948912392735981,0.9936666666666667,0.8660123418891253
frozen_k1,87,34,0.5984742019674764,0.9936666666666667,0.8689841767892063
frozen_k1,87,35,0.6021005857402545,0.9936666666666667,0.8712666358752749
frozen_k1,87,36,0.6055679739890266,0.9933333333333333,0.8732620861124697
frozen_k1,87,37,0.6086689838478838,0.9923333333333333,0.8752105875567099
frozen_k1,87,38,0.6122197078790372,0.992,0.8769019819366856
frozen_k1,87,39,0.6160215276340302,0.992,0.8794675775045058
frozen_k1,87,40,0.6194542803582587,0.9913333333333333,0.8816209649282195
frozen_k1,87,41,0.6227206036470342,0.9903333333333333,0.8834341284449405
frozen_k1,87,42,0.6260282640793081,0.9893333333333333,0.8862197433491505
frozen_k1,87,43,0.6295903205264275,0.9886666666666667,0.8881233016429738
frozen_k1,87,44,0.6336252937406537,0.9886666666666667,0.8901526372772509
frozen_k1,87,45,0.6370672973554075,0.9876666666666667,0.8917845341798634
frozen_k1,87,46,0.6407703960181779,0.987,0.8931477652009657
frozen_k1,87,47,0.6447397081245916,0.9866666666666667,0.8953757245052009
frozen_k1,87,48,0.6485419864064899,0.986,0.8971866492358461
frozen_k1,87,49,0.6512911057161774,0.9836666666666667,0.8991689685396227
frozen_k1,87,50,0.6551877360586537,0.983,0.9012310627009774
frozen_k1,87,51,0.6586893312458063,0.9816666666666667,0.9031418989994866
frozen_k1,87,52,0.662913758162576,0.9813333333333333,0.9050838196135724
frozen_k1,87,53,0.6667422353207889,0.9803333333333333,0.9079360105013822
frozen_k1,87,54,0.6699383702351062,0.9783333333333334,0.9100448187495495
frozen_k1,87,55,0.6736382440818203,0.977,0.9114358286953277
frozen_k1,87,56,0.6778523489932886,0.9763333333333334,0.9135262477307019
frozen_k1,87,57,0.6821253786996038,0.9756666666666667,0.9151959528514566
frozen_k1,87,58,0.6852851443323164,0.9733333333333334,0.9169356580733867
frozen_k1,87,59,0.6891987709761286,0.972,0.9190624934684393
frozen_k1,87,60,0.6936443703880029,0.9713333333333334,0.9205806142168347
frozen_k1,87,61,0.6976744186046512,0.97,0.9222316041675402
frozen_k1,87,62,0.7007969089591886,0.9673333333333334,0.9243037812382658
frozen_k1,87,63,0.7051812211140842,0.9663333333333334,0.9268997572718413
frozen_k1,87,64,0.7096299926488606,0.9653333333333334,0.9285688774096015
frozen_k1,87,65,0.7143915082695631,0.9646666666666667,0.9308704026430697
frozen_k1,87,66,0.7184779905496145,0.963,0.9324788618736781
frozen_k1,87,67,0.7228764720621398,0.9616666666666667,0.9342118029064888
frozen_k1,87,68,0.726836657409745,0.9596666666666667,0.9362742931989589
frozen_k1,87,69,0.7313660646146019,0.9583333333333334,0.9383182299927664
frozen_k1,87,70,0.7357087926172776,0.9566666666666667,0.9407804750059557
frozen_k1,87,71,0.7398605011624904,0.9546666666666667,0.9423595131529128
frozen_k1,87,72,0.7440770632647749,0.9526666666666667,0.9443841795292226
frozen_k1,87,73,0.7486224088165836,0.951,0.9463222226472529
frozen_k1,87,74,0.7513885215551441,0.947,0.9482442094953382
frozen_k1,87,75,0.7541988802985871,0.943,0.9504429074744027
frozen_k1,87,76,0.7583982800322494,0.9406666666666667,0.9524499982987388
frozen_k1,87,77,0.7613112977512869,0.9366666666666666,0.9544023798143405
frozen_k1,87,78,0.7653646544659929,0.934,0.9561897889384207
frozen_k1,87,79,0.7686587716882401,0.9303333333333333,0.9577624729478833
frozen_k1,87,80,0.7722854762565954,0.927,0.9599007620856674
frozen_k1,87,81,0.7754130495659479,0.923,0.9619247393909577
frozen_k1,87,82,0.7771815871222818,0.9173333333333333,0.9634897076311071
frozen_k1,87,83,0.7789803474793506,0.9116666666666666,0.9652677176861673
frozen_k1,87,84,0.7813846595805803,0.9066666666666666,0.96693254169698
frozen_k1,87,85,0.7832512315270936,0.901,0.9683913117148147
frozen_k1,87,86,0.785735165156387,0.896,0.9702292175594787
frozen_k1,87,87,0.7864936596874078,0.889,0.9719937102016916
frozen_k1,87,88,0.7875632252305861,0.8823333333333333,0.9738588747527638
frozen_k1,87,89,0.7885885885885886,0.8753333333333333,0.9750290830108458
frozen_k1,87,90,0.7890909090909091,0.868,0.9771067264726822
frozen_k1,87,91,0.7923547400611621,0.8636666666666667,0.9780223322085944
frozen_k1,87,92,0.7944444444444444,0.858,0.979189685907535
frozen_k1,87,93,0.7953271028037383,0.851,0.9805901533762589
frozen_k1,87,94,0.7981132075471699,0.846,0.98183591164361
frozen_k1,87,95,0.8012698412698412,0.8413333333333334,0.9832778398302139
frozen_k1,87,96,0.8025641025641026,0.8346666666666667,0.9847161131706077
frozen_k1,87,97,0.8038834951456311,0.828,0.9865209904612766
frozen_k1,87,98,0.8055555555555556,0.8216666666666667,0.98757228032241
frozen_k1,87,99,0.8082508250825082,0.8163333333333334,0.9889981633755756
frozen_k1,87,100,0.8106666666666666,0.8106666666666666,0.9898293431388685
frozen_k1,87,101,0.8111746886570178,0.8033333333333333,0.9907743161768763
frozen_k1,87,102,0.8126487589255356,0.7966666666666666,0.991658909698618
frozen_k1,87,103,0.8134661628306424,0.7893333333333333,0.992839606863392
frozen_k1,87,104,0.8146476917736897,0.7823333333333333,0.9937602518332637
frozen_k1,87,105,0.8148018239214311,0.7743333333333333,0.9950526645425078
frozen_k1,87,106,0.8167316554413329,0.768,0.9959127627986057
frozen_k1,87,107,0.8176280902902185,0.7606666666666667,0.9971372550538731
frozen_k1,87,108,0.8196305686345527,0.7543333333333333,0.9983638293281006
frozen_k1,87,109,0.8205785426583669,0.747,0.999503652666853
frozen_k1,87,110,0.8222880414661237,0.7403333333333333,1.0007052150678577
frozen_k1,87,111,0.822163983526769,0.732,1.0018112230454805
frozen_k1,87,112,0.823930329420674,0.7253333333333334,1.0029407263751398
frozen_k1,87,113,0.8257372654155496,0.7186666666666667,1.0041910811978607
frozen_k1,87,114,0.8248740798140256,0.7096666666666667,1.005058623190192
frozen_k1,87,115,0.8263426107408859,0.7026666666666667,1.0060034631089294
frozen_k1,87,116,0.8278460928203094,0.6956666666666667,1.0066508817545614
frozen_k1,87,117,0.8285828984343637,0.688,1.0076103289144478
frozen_k1,87,118,0.8293376676147908,0.6803333333333333,1.0084366081756302
frozen_k1,87,119,0.8301110654051831,0.6726666666666666,1.009398681849517
frozen_k1,87,120,0.8296543107038734,0.664,1.0102719417213661
frozen_k1,87,121,0.8300295234078447,0.656,1.0113158845426518
frozen_k1,87,122,0.8308415207176421,0.6483333333333333,1.0120159595015035
frozen_k1,87,123,0.8308091735179576,0.64,1.0130936750805686
frozen_k1,87,124,0.8312143796580447,0.632,1.0138710767259385
frozen_k1,87,125,0.8316303864948912,0.624,1.014703468406911
frozen_k1,87,126,0.8325078793336335,0.6163333333333333,1.0155886008746868
frozen_k1,87,127,0.8315837517115472,0.6073333333333333,1.01660678371804
frozen_k1,87,128,0.8320222119389171,0.5993333333333334,1.0173134242319306
frozen_k1,87,129,0.8315344908493665,0.5906666666666667,1.017940059228349
frozen_k1,87,130,0.8324607329842932,0.583,1.0186930066547957
frozen_k1,87,131,0.8324480927088364,0.5746666666666667,1.0196675143687608
frozen_k1,87,132,0.8343949044585988,0.5676666666666667,1.0207093160717997
frozen_k1,87,133,0.836399801093983,0.5606666666666666,1.021740233381805
frozen_k1,87,134,0.8359414437152953,0.552,1.0227303834357693
frozen_k1,87,135,0.8349564325986674,0.543,1.0234288807389005
frozen_k1,87,136,0.836022904737116,0.5353333333333333,1.0243388328625387
frozen_k1,87,137,0.8355367530407192,0.5266666666666666,1.0252143498477726
frozen_k1,87,138,0.8350349274583557,0.518,1.0261884249318596
frozen_k1,87,139,0.8367012561441836,0.5106666666666667,1.0268212549406976
frozen_k1,87,140,0.8367573570238757,0.5023333333333333,1.0276943490999537
frozen_k1,87,141,0.8362507058159232,0.49366666666666664,1.0287308283255474
frozen_k1,87,142,0.8363009764503159,0.48533333333333334,1.0296874442364978
frozen_k1,87,143,0.8381063705435418,0.478,1.0306876922035575
frozen_k1,87,144,0.8393813206424747,0.4703333333333333,1.0314771220508925
frozen_k1,87,145,0.8394912174439734,0.462,1.0325303126871768
frozen_k1,87,146,0.8402220851326342,0.454,1.0332170607644744
frozen_k1,87,147,0.8390949088623507,0.445,1.0337008975045754
frozen_k1,87,148,0.840486867392697,0.43733333333333335,1.0345803273737875
frozen_k1,87,149,0.8399738732854344,0.42866666666666664,1.0354611337010993
frozen_k1,87,150,0.8394403730846103,0.42,1.0362774196922633
frozen_k1,87,151,0.8416043507817811,0.4126666666666667,1.0374203619701945
frozen_k1,87,152,0.8445523941707148,0.4056666666666667,1.0382703835274807
frozen_k1,87,153,0.8469170800850461,0.3983333333333333,1.039568205189749
frozen_k1,87,154,0.8472121650977552,0.39,1.0401713891560929
frozen_k1,87,155,0.847520355292376,0.38166666666666665,1.0412557922217456
frozen_k1,87,156,0.8501135503406511,0.37433333333333335,1.0420162275770453
frozen_k1,87,157,0.8528272656855151,0.367,1.0428477655919681
frozen_k1,87,158,0.8509119746233148,0.3576666666666667,1.0436021650190872
frozen_k1,87,159,0.8545897644191714,0.3506666666666667,1.0443571773044409
frozen_k1,87,160,0.8517901748542881,0.341,1.0450512782428023
frozen_k1,87,161,0.852263023057216,0.33266666666666667,1.0456460812357196
