method,seed,point,fpr,tpr,threshold
frozen_k1,42,2,0.002,0.09933333333333333,1.0586057628230512
frozen_k1,42,3,0.0033333333333333335,0.12333333333333334,1.0555254378046721
frozen_k1,42,4,0.004333333333333333,0.13133333333333333,1.054631444403584
frozen_k1,42,5,0.005666666666666667,0.15033333333333335,1.0529239637233738
frozen_k1,42,6,0.006666666666666667,0.179,1.050474752494357
frozen_k1,42,7,0.008,0.186,1.0495493579675508
frozen_k1,42,8,0.009333333333333334,0.19766666666666666,1.0486466870248483
frozen_k1,42,9,0.010333333333333333,0.22133333333333333,1.0467795816979377
frozen_k1,42,10,0.011666666666666667,0.23266666666666666,1.0458977230833868
frozen_k1,42,11,0.012666666666666666,0.25033333333333335,1.0448045615504142
frozen_k1,42,12,0.014333333333333333,0.26,1.0442037237217816
frozen_k1,42,13,0.015333333333333332,0.271,1.0434518871807918
frozen_k1,42,14,0.01633333333333333,0.2773333333333333,1.0430259029585784
frozen_k1,42,15,0.017666666666666667,0.286,1.0422242562416408
frozen_k1,42,16,0.018666666666666668,0.30133333333333334,1.0412123953870804
frozen_k1,42,17,0.02033333333333333,0.311,1.0402675756822262
frozen_k1,42,18,0.021666666666666667,0.322,1.0396490458127958
frozen_k1,42,19,0.023333333333333334,0.33766666666666667,1.0388933277431693
frozen_k1,42,20,0.025,0.347,1.0381681759471895
frozen_k1,42,21,0.026,0.369,1.0365096064688835
frozen_k1,42,22,0.027666666666666666,0.385,1.03515077969715
frozen_k1,42,23,0.028666666666666667,0.393,1.0345755121638518
frozen_k1,42,24,0.03,0.402,1.0339880648503454
frozen_k1,42,25,0.03133333333333333,0.41533333333333333,1.0331927685478095
frozen_k1,42,26,0.03266666666666666,0.426,1.0324056928245038
frozen_k1,42,27,0.034333333333333334,0.431,1.0321117694841653
frozen_k1,42,28,0.035666666666666666,0.436,1.0318520090657253
frozen_k1,42,29,0.037333333333333336,0.44033333333333335,1.031473728657789
frozen_k1,42,30,0.03866666666666667,0.45366666666666666,1.0305322946249988
frozen_k1,42,31,0.04033333333333333,0.45866666666666667,1.0299435210920078
frozen_k1,42,32,0.04133333333333333,0.4723333333333333,1.0292211779490235
frozen_k1,42,33,0.043,0.476,1.0289101171179038
frozen_k1,42,34,0.04466666666666667,0.4776666666666667,1.0287337441172744
frozen_k1,42,35,0.04566666666666667,0.488,1.028152399391606
frozen_k1,42,36,0.04766666666666667,0.496,1.027573077737221
frozen_k1,42,37,0.049,0.5013333333333333,1.027228919668325
frozen_k1,42,38,0.050666666666666665,0.504,1.02704057627653
frozen_k1,42,39,0.052,0.5096666666666667,1.0266979453335623
frozen_k1,42,40,0.053,0.5166666666666667,1.026252475950717
frozen_k1,42,41,0.05433333333333333,0.5216666666666666,1.0257414943442995
frozen_k1,42,42,0.05566666666666667,0.526,1.0254416934065038
frozen_k1,42,43,0.057666666666666665,0.5323333333333333,1.0249652324138454
frozen_k1,42,44,0.058666666666666666,0.5376666666666666,1.0245470106506447
frozen_k1,42,45,0.06,0.5416666666666666,1.0242213041548156
frozen_k1,42,46,0.06166666666666667,0.5483333333333333,1.0237413781188054
frozen_k1,42,47,0.06266666666666666,0.5553333333333333,1.0231496339565402
frozen_k1,42,48,0.064,0.56,1.0227470135710777
frozen_k1,42,49,0.06566666666666666,0.5633333333333334,1.0225835566455153
frozen_k1,42,50,0.06733333333333333,0.566,1.0223991459310358
frozen_k1,42,51,0.06833333333333333,0.57,1.0221374024603462
frozen_k1,42,52,0.07,0.576,1.0216241172338265
frozen_k1,42,53,0.07166666666666667,0.5813333333333334,1.0211828579653786
frozen_k1,42,54,0.07266666666666667,0.5873333333333334,1.0207915579738545
frozen_k1,42,55,0.074,0.5963333333333334,1.0201434606081021
frozen_k1,42,56,0.075,0.5996666666666667,1.0198316994161583
frozen_k1,42,57,0.07633333333333334,0.604,1.0193567951800706
frozen_k1,42,58,0.07733333333333334,0.6123333333333333,1.018732540520306
frozen_k1,42,59,0.07933333333333334,0.6183333333333333,1.0182055642877752
frozen_k1,42,60,0.08066666666666666,0.623,1.0179721480688646
frozen_k1,42,61,0.08266666666666667,0.6263333333333333,1.0176897757960832
frozen_k1,42,62,0.084,0.6303333333333333,1.0173475140085733
frozen_k1,42,63,0.085,0.6366666666666667,1.0169788324037836
frozen_k1,42,64,0.08666666666666667,0.6383333333333333,1.0168100660455621
frozen_k1,42,65,0.08866666666666667,0.643,1.0162290241138114
frozen_k1,42,66,0.09,0.6473333333333333,1.0159208565959215
frozen_k1,42,67,0.09133333333333334,0.65,1.015581582159518
frozen_k1,42,68,0.09266666666666666,0.653,1.015274484705236
frozen_k1,42,69,0.09433333333333334,0.6566666666666666,1.0150047727956708
frozen_k1,42,70,0.09733333333333333,0.6593333333333333,1.0146337445310236
frozen_k1,42,71,0.09933333333333333,0.6713333333333333,1.0139616915253908
frozen_k1,42,72,0.10133333333333333,0.6736666666666666,1.0135913762660516
frozen_k1,42,73,0.10266666666666667,0.6766666666666666,1.013323698693002
frozen_k1,42,74,0.10433333333333333,0.6786666666666666,1.0132055666859352
frozen_k1,42,75,0.10533333333333333,0.684,1.012796939494309
frozen_k1,42,76,0.10666666666666667,0.6863333333333334,1.012614251235255
frozen_k1,42,77,0.10833333333333334,0.6943333333333334,1.0119702944929947
frozen_k1,42,78,0.10966666666666666,0.7003333333333334,1.0115302732794142
frozen_k1,42,79,0.11166666666666666,0.7033333333333334,1.0111364764869388
frozen_k1,42,80,0.113,0.708,1.0109353626653181
frozen_k1,42,81,0.11466666666666667,0.7096666666666667,1.0106675442504383
frozen_k1,42,82,0.11666666666666667,0.7156666666666667,1.0102364293236712
frozen_k1,42,83,0.11866666666666667,0.7203333333333334,1.0098262874001547
frozen_k1,42,84,0.12066666666666667,0.723,1.0093257381946363
frozen_k1,42,85,0.12166666666666667,0.7273333333333334,1.0089363694812201
frozen_k1,42,86,0.12366666666666666,0.7303333333333333,1.0084679390031457
frozen_k1,42,87,0.12466666666666666,0.7326666666666667,1.0081484744832383
frozen_k1,42,88,0.127,0.736,1.0077122803770093
frozen_k1,42,89,0.12866666666666668,0.7386666666666667,1.0074493023455708
frozen_k1,42,90,0.131,0.7403333333333333,1.0071877576876656
frozen_k1,42,91,0.13266666666666665,0.7456666666666667,1.0066116739466726
frozen_k1,42,92,0.13366666666666666,0.75,1.0062012173904913
frozen_k1,42,93,0.13566666666666666,0.7513333333333333,1.0060080154722304
frozen_k1,42,94,0.13833333333333334,0.7553333333333333,1.005542524535177
frozen_k1,42,95,0.14,0.761,1.005202061588019
frozen_k1,42,96,0.14133333333333334,0.7673333333333333,1.0045401228884354
frozen_k1,42,97,0.143,0.772,1.004077325189021
frozen_k1,42,98,0.145,0.774,1.0038370703519066
frozen_k1,42,99,0.14666666666666667,0.7776666666666666,1.0034341749071902
frozen_k1,42,100,0.14966666666666667,0.78,1.0030141931304692
frozen_k1,42,101,0.15166666666666667,0.7833333333333333,1.0025423867845034
frozen_k1,42,102,0.15366666666666667,0.7883333333333333,1.0019347408211117
frozen_k1,42,103,0.15466666666666667,0.793,1.0015621209143106
frozen_k1,42,104,0.157,0.795,1.0013051610547161
frozen_k1,42,105,0.159,0.7976666666666666,1.0009106974256434
frozen_k1,42,106,0.16033333333333333,0.8033333333333333,1.0004016030462994
frozen_k1,42,107,0.162,0.8066666666666666,1.0000695811883513
frozen_k1,42,108,0.16366666666666665,0.8103333333333333,0.999706440271915
frozen_k1,42,109,0.16566666666666666,0.8123333333333334,0.9993848994859313
frozen_k1,42,110,0.168,0.8183333333333334,0.9988193374035832
frozen_k1,42,111,0.16933333333333334,0.8223333333333334,0.9982858820867098
frozen_k1,42,112,0.17066666666666666,0.8243333333333334,0.9979906760925757
frozen_k1,42,113,0.172,0.8263333333333334,0.9976568206363371
frozen_k1,42,114,0.17433333333333334,0.8286666666666667,0.9974444785727198
frozen_k1,42,115,0.176,0.8326666666666667,0.9971693051943304
frozen_k1,42,116,0.17966666666666667,0.836,0.9965287848791758
frozen_k1,42,117,0.18366666666666667,0.84,0.9959034369539573
frozen_k1,42,118,0.18566666666666667,0.8416666666666667,0.99551914599277
frozen_k1,42,119,0.18833333333333332,0.8426666666666667,0.9952026197371234
frozen_k1,42,120,0.19033333333333333,0.8443333333333334,0.9948045086572496
frozen_k1,42,121,0.19233333333333333,0.847,0.9942573031201157
frozen_k1,42,122,0.19466666666666665,0.8516666666666667,0.9936785148838942
frozen_k1,42,123,0.19666666666666666,0.854,0.9933944253814134
frozen_k1,42,124,0.199,0.8566666666666667,0.9930127600967857
frozen_k1,42,125,0.2,0.858,0.9927433618455281
frozen_k1,42,126,0.202,0.8606666666666667,0.9922409681592973
frozen_k1,42,127,0.203,0.8646666666666667,0.991766964883721
frozen_k1,42,128,0.20566666666666666,0.8706666666666667,0.9907725429084411
frozen_k1,42,129,0.20833333333333334,0.873,0.9904444266735847
frozen_k1,42,130,0.211,0.8756666666666667,0.9897845377659327
frozen_k1,42,131,0.214,0.8773333333333333,0.9891101410430009
frozen_k1,42,132,0.21533333333333332,0.8803333333333333,0.9887029511477784
frozen_k1,42,133,0.21766666666666667,0.8823333333333333,0.9881352866448947
frozen_k1,42,134,0.21866666666666668,0.8836666666666667,0.9878996902382483
frozen_k1,42,135,0.22133333333333333,0.8853333333333333,0.9873872586099555
frozen_k1,42,136,0.22466666666666665,0.889,0.9865023089517015
frozen_k1,42,137,0.226,0.8926666666666667,0.9856746694358887
frozen_k1,42,138,0.22866666666666666,0.8943333333333333,0.9849152331107416
frozen_k1,42,139,0.23066666666666666,0.899,0.9839753504744864
frozen_k1,42,140,0.23466666666666666,0.9,0.9834919203911467
frozen_k1,42,141,0.236,0.903,0.9830912942775959
frozen_k1,42,142,0.238,0.9053333333333333,0.9823479205341941
frozen_k1,42,143,0.24,0.9073333333333333,0.981965640193932
frozen_k1,42,144,0.24166666666666667,0.911,0.9813301562089575
frozen_k1,42,145,0.24366666666666667,0.9126666666666666,0.9810396605099753
frozen_k1,42,146,0.24666666666666667,0.9146666666666666,0.980220477756565
frozen_k1,42,147,0.24833333333333332,0.9166666666666666,0.9795071841122083
frozen_k1,42,148,0.252,0.919,0.9783803705176364
frozen_k1,42,149,0.25666666666666665,0.9223333333333333,0.9770690038243546
frozen_k1,42,150,0.261,0.9233333333333333,0.9766219065943715
frozen_k1,42,151,0.2633333333333333,0.9256666666666666,0.9758479158636638
frozen_k1,42,152,0.2663333333333333,0.9276666666666666,0.9751363986384177
frozen_k1,42,153,0.27066666666666667,0.929,0.9741384599893079
frozen_k1,42,154,0.2723333333333333,0.93,0.9737607134949224
frozen_k1,42,155,0.2743333333333333,0.9316666666666666,0.9725845361846471
frozen_k1,42,156,0.276,0.934,0.9717569759586033
frozen_k1,42,157,0.2773333333333333,0.9353333333333333,0.9711915727740406
frozen_k1,42,158,0.282,0.938,0.9700482257003797
frozen_k1,42,159,0.2836666666666667,0.9396666666666667,0.9694826679996179
frozen_k1,42,160,0.2866666666666667,0.9416666666666667,0.9685185354893828
frozen_k1,42,161,0.2896666666666667,0.9436666666666667,0.9674918132310295
frozen_k1,42,162,0.29433333333333334,0.946,0.9656493658808065
frozen_k1,42,163,0.296,0.948,0.964819633216513
frozen_k1,42,164,0.30133333333333334,0.9496666666666667,0.9637883012881504
frozen_k1,42,165,0.30433333333333334,0.951,0.9627592901009864
frozen_k1,42,166,0.307,0.9526666666666667,0.9621323149534786
frozen_k1,42,167,0.30866666666666664,0.954,0.9618139265989791
frozen_k1,42,168,0.314,0.9553333333333334,0.9601208485119289
frozen_k1,42,169,0.316,0.957,0.9592771604029562
frozen_k1,42,170,0.321,0.9596666666666667,0.9573113853988456
frozen_k1,42,171,0.32666666666666666,0.9606666666666667,0.9561897889384207
frozen_k1,42,172,0.32966666666666666,0.9626666666666667,0.9553221857886331
frozen_k1,42,173,0.33566666666666667,0.9636666666666667,0.9539381475988402
frozen_k1,42,174,0.3393333333333333,0.9656666666666667,0.952714524385028
frozen_k1,42,175,0.348,0.9676666666666667,0.9494750894388851
frozen_k1,42,176,0.35033333333333333,0.9696666666666667,0.94813857039917
frozen_k1,42,177,0.357,0.971,0.945978133096826
frozen_k1,42,178,0.361,0.9723333333333334,0.9443811343602814
frozen_k1,42,179,0.36866666666666664,0.9736666666666667,0.9416864307026656
frozen_k1,42,180,0.3953333333333333,0.9746666666666667,0.9339739616220436
frozen_k1,42,181,0.418,0.9763333333333334,0.9255587783724374
frozen_k1,42,182,0.426,0.978,0.9229524558503798
frozen_k1,42,183,0.448,0.979,0.9178350877078961
frozen_k1,42,184,0.45966666666666667,0.981,0.9136630318736534
frozen_k1,42,185,0.4696666666666667,0.982,0.9109102777390264
frozen_k1,42,186,0.49333333333333335,0.9833333333333333,0.9045518403211743
frozen_k1,42,187,0.5133333333333333,0.9843333333333333,0.900419330430232
frozen_k1,42,188,0.5466666666666666,0.9856666666666667,0.892740140615825
frozen_k1,42,189,0.5746666666666667,0.987,0.8870955763513223
frozen_k1,42,190,0.6033333333333334,0.988,0.8808526802344674
frozen_k1,42,191,0.6143333333333333,0.9893333333333333,0.8781454109743695
frozen_k1,42,192,0.685,0.9903333333333333,0.8637132697076895
frozen_k1,42,193,0.6993333333333334,0.9916666666666667,0.8602829264305532
frozen_k1,42,194,0.7366666666666667,0.993,0.8517595872135134
frozen_k1,42,195,0.773,0.994,0.8436580647786793
frozen_k1,42,196,0.8236666666666667,0.9953333333333333,0.8292052718578828
frozen_k1,42,197,0.8653333333333333,0.9963333333333333,0.8157941285658437
frozen_k1,42,198,0.912,0.9976666666666667,0.793691213854202
frozen_k1,42,199,0.9503333333333334,0.9986666666666667,0.7718613463142151
frozen_k1,42,200,1.0,1.0,0.5930380856701735
frozen_k1,87,0,0.0,0.0,inf
frozen_k1,87,1,0.0013333333333333333,0.006333333333333333,1.0952828631601865
frozen_k1,87,2,0.0033333333333333335,0.018333333333333333,1.0885992916085694
frozen_k1,87,3,0.004666666666666667,0.031,1.0831908330676356
frozen_k1,87,4,0.006,0.04466666666666667,1.0796839502388693
frozen_k1,87,5,0.007333333333333333,0.049666666666666665,1.078414780376805
frozen_k1,87,6,0.008666666666666666,0.06733333333333333,1.0764310792535239
frozen_k1,87,7,0.010333333333333333,0.07633333333333334,1.0752400914804179
frozen_k1,87,8,0.011333333333333334,0.095,1.0733979002785625
frozen_k1,87,9,0.012666666666666666,0.11233333333333333,1.0710155676998627
frozen_k1,87,10,0.014333333333333333,0.128,1.0684614928075782
frozen_k1,87,11,0.016,0.134,1.0676515907733233
frozen_k1,87,12,0.017666666666666667,0.14433333333333334,1.0662512781506526
frozen_k1,87,13,0.019,0.15633333333333332,1.065168823293835
frozen_k1,87,14,0.02033333333333333,0.16633333333333333,1.0638621868751938
frozen_k1,87,15,0.022,0.17666666666666667,1.0627861627723636
frozen_k1,87,16,0.023666666666666666,0.17866666666666667,1.0625758347935355
frozen_k1,87,17,0.025333333333333333,0.189,1.0615287001180211
frozen_k1,87,18,0.02666666666666667,0.193,1.0611753560206392
frozen_k1,87,19,0.028333333333333332,0.20133333333333334,1.059762521245191
frozen_k1,87,20,0.03,0.20666666666666667,1.0591023000532176
frozen_k1,87,21,0.033,0.21866666666666668,1.0578909557595257
frozen_k1,87,22,0.034333333333333334,0.227,1.0570257747031477
frozen_k1,87,23,0.035666666666666666,0.231,1.0564548209895872
frozen_k1,87,24,0.03766666666666667,0.23866666666666667,1.055385239156296
frozen_k1,87,25,0.03966666666666667,0.24466666666666667,1.0544966100501723
frozen_k1,87,26,0.04133333333333333,0.25166666666666665,1.0536557960920838
frozen_k1,87,27,0.043,0.261,1.0525706348913657
frozen_k1,87,28,0.044333333333333336,0.265,1.0522213634380693
frozen_k1,87,29,0.04633333333333333,0.2713333333333333,1.051588152259582
frozen_k1,87,30,0.04766666666666667,0.28,1.0510493040449316
frozen_k1,87,31,0.04933333333333333,0.288,1.0500583720050598
frozen_k1,87,32,0.051,0.2976666666666667,1.049190796863919
frozen_k1,87,33,0.052333333333333336,0.301,1.048664471618151
frozen_k1,87,34,0.054,0.308,1.0478992037806263
frozen_k1,87,35,0.05533333333333333,0.317,1.047022546895746
frozen_k1,87,36,0.056666666666666664,0.327,1.045983534551809
frozen_k1,87,37,0.058,0.33266666666666667,1.0455997862571904
frozen_k1,87,38,0.059666666666666666,0.35,1.0444031989642175
frozen_k1,87,39,0.061,0.35433333333333333,1.0439616431508234
frozen_k1,87,40,0.06266666666666666,0.36033333333333334,1.0434259444983005
frozen_k1,87,41,0.064,0.37066666666666664,1.0424810166238199
frozen_k1,87,42,0.06566666666666666,0.37433333333333335,1.0420181925644045
frozen_k1,87,43,0.06733333333333333,0.378,1.0415315848243762
frozen_k1,87,44,0.069,0.38366666666666666,1.0410265476114895
frozen_k1,87,45,0.07066666666666667,0.393,1.0399782196447616
frozen_k1,87,46,0.072,0.399,1.0395301610945789
frozen_k1,87,47,0.07366666666666667,0.401,1.0389661404510466
frozen_k1,87,48,0.075,0.4056666666666667,1.0382580627223292
frozen_k1,87,49,0.07733333333333334,0.4116666666666667,1.0375615938434768
frozen_k1,87,50,0.07933333333333334,0.416,1.0368505450982368
frozen_k1,87,51,0.08066666666666666,0.42233333333333334,1.036146198708794
frozen_k1,87,52,0.082,0.42966666666666664,1.0352931901247704
frozen_k1,87,53,0.08366666666666667,0.441,1.0341836656236973
frozen_k1,87,54,0.08466666666666667,0.445,1.0337837842472075
frozen_k1,87,55,0.08633333333333333,0.4553333333333333,1.033148789512291
frozen_k1,87,56,0.08766666666666667,0.45966666666666667,1.0328203766729394
frozen_k1,87,57,0.089,0.4646666666666667,1.0320939374195137
frozen_k1,87,58,0.09033333333333333,0.472,1.0313438124605607
frozen_k1,87,59,0.092,0.478,1.0307123286026543
frozen_k1,87,60,0.09333333333333334,0.48133333333333334,1.0303421595701496
frozen_k1,87,61,0.09533333333333334,0.49066666666666664,1.0291007552121003
frozen_k1,87,62,0.097,0.494,1.02845348915564
frozen_k1,87,63,0.09833333333333333,0.503,1.027596595613128
frozen_k1,87,64,0.09966666666666667,0.5103333333333333,1.0268739670164244
frozen_k1,87,65,0.10166666666666667,0.5166666666666667,1.026314040795119
frozen_k1,87,66,0.10333333333333333,0.5243333333333333,1.0255832364078314
frozen_k1,87,67,0.105,0.5336666666666666,1.0244453457340172
frozen_k1,87,68,0.107,0.5416666666666666,1.0236227231084738
frozen_k1,87,69,0.10833333333333334,0.5516666666666666,1.022738306861532
frozen_k1,87,70,0.10933333333333334,0.5583333333333333,1.022010883848781
frozen_k1,87,71,0.11066666666666666,0.5643333333333334,1.0213230361118777
frozen_k1,87,72,0.113,0.5683333333333334,1.020592465105229
frozen_k1,87,73,0.11466666666666667,0.5723333333333334,1.0200122414495394
frozen_k1,87,74,0.11633333333333333,0.5816666666666667,1.0188232486787538
frozen_k1,87,75,0.118,0.5843333333333334,1.0185994025329383
frozen_k1,87,76,0.11933333333333333,0.588,1.0183099796780137
frozen_k1,87,77,0.12066666666666667,0.5953333333333334,1.017515707890351
frozen_k1,87,78,0.12233333333333334,0.6036666666666667,1.0169272946580907
frozen_k1,87,79,0.124,0.6163333333333333,1.0155886008746868
frozen_k1,87,80,0.126,0.6206666666666667,1.0151855287470377
frozen_k1,87,81,0.12733333333333333,0.6263333333333333,1.0144442617190592
frozen_k1,87,82,0.12933333333333333,0.6363333333333333,1.0133673088735702
frozen_k1,87,83,0.13133333333333333,0.6433333333333333,1.012800258764844
frozen_k1,87,84,0.13266666666666665,0.6493333333333333,1.011847298519443
frozen_k1,87,85,0.134,0.6553333333333333,1.011357074941134
frozen_k1,87,86,0.13566666666666666,0.6596666666666666,1.0108025494027022
frozen_k1,87,87,0.137,0.6696666666666666,1.0096635721260192
frozen_k1,87,88,0.13866666666666666,0.6736666666666666,1.0092731461747304
frozen_k1,87,89,0.14,0.6813333333333333,1.0083924008517091
frozen_k1,87,90,0.142,0.687,1.007732843110777
frozen_k1,87,91,0.14333333333333334,0.6926666666666667,1.0069809051841443
frozen_k1,87,92,0.14533333333333334,0.6966666666666667,1.006593990705497
frozen_k1,87,93,0.14766666666666667,0.7,1.0062650052590165
frozen_k1,87,94,0.14966666666666667,0.7083333333333334,1.005229438275698
frozen_k1,87,95,0.15133333333333332,0.7166666666666667,1.0045623400243668
frozen_k1,87,96,0.154,0.722,1.0034191816712128
frozen_k1,87,97,0.156,0.7286666666666667,1.00261142934351
frozen_k1,87,98,0.158,0.7313333333333333,1.0019777980357898
frozen_k1,87,99,0.16033333333333333,0.7406666666666667,1.0006600195579176
frozen_k1,87,100,0.162,0.7426666666666667,1.000299659770443
frozen_k1,87,101,0.16333333333333333,0.747,0.999503652666853
frozen_k1,87,102,0.16466666666666666,0.75,0.999063794003719
frozen_k1,87,103,0.16666666666666666,0.755,0.9980326909260322
frozen_k1,87,104,0.16833333333333333,0.7593333333333333,0.9975894682110765
frozen_k1,87,105,0.17033333333333334,0.7636666666666667,0.9966499820151253
frozen_k1,87,106,0.172,0.7666666666666667,0.9961778722074118
frozen_k1,87,107,0.17333333333333334,0.7696666666666667,0.9957111586829799
frozen_k1,87,108,0.17533333333333334,0.771,0.9954294065602813
frozen_k1,87,109,0.177,0.7766666666666666,0.9947909416376806
frozen_k1,87,110,0.17866666666666667,0.7826666666666666,0.9936960747616171
frozen_k1,87,111,0.18033333333333335,0.7876666666666666,0.9930595699314907
frozen_k1,87,112,0.182,0.793,0.9922635662800283
frozen_k1,87,113,0.18333333333333332,0.7963333333333333,0.991760114183392
frozen_k1,87,114,0.18533333333333332,0.8,0.9911293094571313
frozen_k1,87,115,0.18733333333333332,0.805,0.9906222914300924
frozen_k1,87,116,0.18833333333333332,0.809,0.9899975330077274
frozen_k1,87,117,0.19,0.8133333333333334,0.9896011347085919
frozen_k1,87,118,0.19266666666666668,0.816,0.9891124925877686
frozen_k1,87,119,0.19466666666666665,0.818,0.9886212145045676
frozen_k1,87,120,0.19633333333333333,0.8213333333333334,0.9880429819582224
frozen_k1,87,121,0.20033333333333334,0.8236666666666667,0.9870721271997763
frozen_k1,87,122,0.202,0.8283333333333334,0.9864779071641928
frozen_k1,87,123,0.20366666666666666,0.8306666666666667,0.985734938538584
frozen_k1,87,124,0.206,0.837,0.9842926542870922
frozen_k1,87,125,0.20733333333333334,0.8403333333333334,0.983696470252662
frozen_k1,87,126,0.21133333333333335,0.8426666666666667,0.9829263194051228
frozen_k1,87,127,0.21366666666666667,0.8456666666666667,0.9818907523802183
frozen_k1,87,128,0.21666666666666667,0.849,0.9809578754143327
frozen_k1,87,129,0.219,0.851,0.9805901533762589
frozen_k1,87,130,0.22066666666666668,0.8553333333333333,0.9798783677471299
frozen_k1,87,131,0.22233333333333333,0.8586666666666667,0.9790390772383595
frozen_k1,87,132,0.22366666666666668,0.8616666666666667,0.9784530084456329
frozen_k1,87,133,0.22666666666666666,0.864,0.9779790024138695
frozen_k1,87,134,0.22966666666666666,0.8656666666666667,0.9774865344793
frozen_k1,87,135,0.232,0.87,0.9765064622606147
frozen_k1,87,136,0.23433333333333334,0.8746666666666667,0.9751701758470509
frozen_k1,87,137,0.236,0.8793333333333333,0.9745416839820973
frozen_k1,87,138,0.238,0.8816666666666667,0.973947494159105
frozen_k1,87,139,0.23933333333333334,0.885,0.9729099514998311
frozen_k1,87,140,0.24133333333333334,0.8903333333333333,0.9715696091519389
frozen_k1,87,141,0.24333333333333335,0.8943333333333333,0.9705225390185226
frozen_k1,87,142,0.245,0.898,0.9696113670894198
frozen_k1,87,143,0.24666666666666667,0.9003333333333333,0.9689684654110209
frozen_k1,87,144,0.25,0.902,0.9682224918617683
frozen_k1,87,145,0.25166666666666665,0.9053333333333333,0.9675667484226969
frozen_k1,87,146,0.25366666666666665,0.9073333333333333,0.9668686703219219
frozen_k1,87,147,0.25566666666666665,0.91,0.9662149075979273
frozen_k1,87,148,0.25933333333333336,0.9116666666666666,0.965161796602606
frozen_k1,87,149,0.262,0.916,0.9638499672403398
frozen_k1,87,150,0.264,0.9176666666666666,0.963218029043827
frozen_k1,87,151,0.2653333333333333,0.9193333333333333,0.9628201135882154
frozen_k1,87,152,0.267,0.9216666666666666,0.9620635801743167
frozen_k1,87,153,0.27066666666666667,0.926,0.9608024309766271
frozen_k1,87,154,0.2743333333333333,0.9276666666666666,0.9595899688192336
frozen_k1,87,155,0.2773333333333333,0.9296666666666666,0.9584108911117103
frozen_k1,87,156,0.2813333333333333,0.9323333333333333,0.9574247575223425
frozen_k1,87,157,0.287,0.9343333333333333,0.9561239630892127
frozen_k1,87,158,0.2926666666666667,0.936,0.954947976832502
frozen_k1,87,159,0.295,0.9386666666666666,0.9538852158879733
frozen_k1,87,160,0.2996666666666667,0.9406666666666667,0.9524499982987388
frozen_k1,87,161,0.30533333333333335,0.9426666666666667,0.9508551988466677
frozen_k1,87,162,0.309,0.9436666666666667,0.9499424966135972
frozen_k1,87,163,0.312,0.945,0.9493592423178334
frozen_k1,87,164,0.31433333333333335,0.947,0.9479678688622734
frozen_k1,87,165,0.31766666666666665,0.949,0.9469028322737887
frozen_k1,87,166,0.31933333333333336,0.9506666666666667,0.9463313395829496
frozen_k1,87,167,0.3273333333333333,0.9523333333333334,0.9444236882169127
frozen_k1,87,168,0.334,0.9543333333333334,0.9426084137683101
frozen_k1,87,169,0.3383333333333333,0.9556666666666667,0.9418966101608567
frozen_k1,87,170,0.346,0.9576666666666667,0.9396444955230215
frozen_k1,87,171,0.35333333333333333,0.959,0.9378784906479756
frozen_k1,87,172,0.3616666666666667,0.9606666666666667,0.9360378688711244
frozen_k1,87,173,0.37133333333333335,0.9623333333333334,0.9339753940578228
frozen_k1,87,174,0.38066666666666665,0.964,0.9316478800345356
frozen_k1,87,175,0.3913333333333333,0.9653333333333334,0.9296400622034964
frozen_k1,87,176,0.4096666666666667,0.967,0.9251635077336752
frozen_k1,87,177,0.4156666666666667,0.968,0.9237283269774988
frozen_k1,87,178,0.41933333333333334,0.9696666666666667,0.9226785274476641
frozen_k1,87,179,0.433,0.9713333333333334,0.9198469497139357
frozen_k1,87,180,0.445,0.9726666666666667,0.9177538915543664
frozen_k1,87,181,0.44866666666666666,0.974,0.9166569323635965
frozen_k1,87,182,0.457,0.9756666666666667,0.9146980871784082
frozen_k1,87,183,0.4746666666666667,0.977,0.9112620230810358
frozen_k1,87,184,0.483,0.9783333333333334,0.9097637798921717
frozen_k1,87,185,0.48633333333333334,0.9796666666666667,0.9086097150645196
frozen_k1,87,186,0.49266666666666664,0.981,0.9069385689171059
frozen_k1,87,187,0.5103333333333333,0.9823333333333333,0.9027340782554226
frozen_k1,87,188,0.5246666666666666,0.9836666666666667,0.8999614439450566
frozen_k1,87,189,0.5316666666666666,0.9853333333333333,0.897953508412425
frozen_k1,87,190,0.545,0.987,0.8950047309945163
frozen_k1,87,191,0.5706666666666667,0.9883333333333333,0.8902664098394417
frozen_k1,87,192,0.5963333333333334,0.9896666666666667,0.8848817573671022
frozen_k1,87,193,0.606,0.9906666666666667,0.882209196464736
frozen_k1,87,194,0.6336666666666667,0.992,0.8759124973210677
frozen_k1,87,195,0.6556666666666666,0.9933333333333333,0.8715039073080284
frozen_k1,87,196,0.691,0.9946666666666667,0.8618473525088993
frozen_k1,87,197,0.7373333333333333,0.996,0.8492464033816031
frozen_k1,87,198,0.8133333333333334,0.9973333333333333,0.8294442373766938
frozen_k1,87,199,0.9093333333333333,0.9986666666666667,0.7879052200852804
frozen_k1,87,200,1.0,1.0,0.5930380856701735
mogb_fair,13,0,0.0,0.0,inf
mogb_fair,13,1,0.002,0.005666666666666667,1.5764625819044085
mogb_fair,13,2,0.0033333333333333335,0.008666666666666666,1.517998508927848
mogb_fair,13,3,0.005666666666666667,0.013666666666666667,1.4865124370018492
