known_recall,oos_recall,false_accept_rate,false_reject_rate,oos_f1,oos_precision,auroc,aupr_oos,f1_all,f1_k,accuracy,dataset,kir,seed,method,method_label,target_known_recall,diagnostic_threshold,source_prediction_path,diagnostic_only,threshold_source
0.9,0.5183333333333333,0.4816666666666667,0.1,0.6405767250257467,0.8382749326145552,,,,,,stackoverflow,0.5,13,random_partition,Random partition,0.9,1.0045658769312191,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5083333333333333,0.49166666666666664,0.1,0.6321243523316062,0.8356164383561644,,,,,,stackoverflow,0.5,13,single_centroid,Frozen single centroid,0.9,1.0067427685318109,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6326666666666667,0.36733333333333335,0.1,0.7302808772604849,0.8635122838944495,,,,,,stackoverflow,0.5,13,trainable_k1,Trainable MiniLM K=1,0.9,1.117664696066366,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_13/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.17066666666666666,0.8293333333333334,0.05,0.2796286182413981,0.7734138972809668,,,,,,stackoverflow,0.5,13,fixed_k2,Frozen fixed K=2,0.95,1.0273509339435247,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.23866666666666667,0.7613333333333333,0.05,0.37040869115364716,0.8267898383371824,,,,,,stackoverflow,0.5,13,mogb_minilm,MOGB-MiniLM,0.95,1.3176078006748266,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.21,0.79,0.05,0.3333333333333333,0.8076923076923077,,,,,,stackoverflow,0.5,13,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.2144803126769927,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.09133333333333334,0.9086666666666666,0.05,0.16004672897196262,0.6462264150943396,,,,,,stackoverflow,0.5,13,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.1217885879263378,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.2703333333333333,0.7296666666666667,0.05,0.40949255238576115,0.8439125910509886,,,,,,stackoverflow,0.5,13,random_partition,Random partition,0.95,1.0281884290092944,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.273,0.727,0.05,0.4126984126984127,0.8452012383900929,,,,,,stackoverflow,0.5,13,single_centroid,Frozen single centroid,0.95,1.028950902906955,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.336,0.664,0.05,0.48484848484848486,0.8704663212435233,,,,,,stackoverflow,0.5,13,trainable_k1,Trainable MiniLM K=1,0.95,1.2215279172089781,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_13/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.783,0.217,0.25,0.7702902115100836,0.7579864472410455,,,,,,stackoverflow,0.5,42,fixed_k2,Frozen fixed K=2,0.75,0.974941168455552,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8593333333333333,0.14066666666666666,0.25,0.8147914032869785,0.7746394230769231,,,,,,stackoverflow,0.5,42,mogb_minilm,MOGB-MiniLM,0.75,1.1898042867861636,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.896,0.104,0.25,0.8350419384902144,0.7818499127399651,,,,,,stackoverflow,0.5,42,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.1209509785318663,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.43733333333333335,0.5626666666666666,0.25,0.5183721849071513,0.6362754607177498,,,,,,stackoverflow,0.5,42,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.037061488031748,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9323333333333333,0.06766666666666667,0.25,0.8544371467847869,0.788553707358331,,,,,,stackoverflow,0.5,42,random_partition,Random partition,0.75,0.964270665552469,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.933,0.067,0.25,0.8547869903802107,0.7886728655959425,,,,,,stackoverflow,0.5,42,single_centroid,Frozen single centroid,0.75,0.9662489613654056,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9726666666666667,0.027333333333333334,0.25,0.8752249550089982,0.7955288985823337,,,,,,stackoverflow,0.5,42,trainable_k1,Trainable MiniLM K=1,0.75,0.8917659483227791,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_42/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.5736666666666667,0.42633333333333334,0.15,0.665635273641462,0.7927222478120681,,,,,,stackoverflow,0.5,42,fixed_k2,Frozen fixed K=2,0.85,0.9962345120461548,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.6446666666666667,0.35533333333333333,0.15,0.7184249628528975,0.8112416107382551,,,,,,stackoverflow,0.5,42,mogb_minilm,MOGB-MiniLM,0.85,1.2574236595232526,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.6963333333333334,0.30366666666666664,0.15,0.75428777757718,0.8227648680582906,,,,,,stackoverflow,0.5,42,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.1915702588960997,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.16833333333333333,0.8316666666666667,0.15,0.2553729456384324,0.5287958115183246,,,,,,stackoverflow,0.5,42,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.0627441443784698,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8,0.2,0.15,0.8205128205128205,0.8421052631578947,,,,,,stackoverflow,0.5,42,random_partition,Random partition,0.85,0.9911438926067364,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8026666666666666,0.19733333333333333,0.15,0.8221235916695118,0.8425472358292512,,,,,,stackoverflow,0.5,42,single_centroid,Frozen single centroid,0.85,0.9924489649689524,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8806666666666667,0.11933333333333333,0.15,0.8673670387393303,0.8544631306597671,,,,,,stackoverflow,0.5,42,trainable_k1,Trainable MiniLM K=1,0.85,1.019107064235717,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_42/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.405,0.595,0.1,0.5382059800664452,0.801980198019802,,,,,,stackoverflow,0.5,42,fixed_k2,Frozen fixed K=2,0.9,1.009064639292199,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.473,0.527,0.1,0.6013986013986014,0.8254799301919721,,,,,,stackoverflow,0.5,42,mogb_minilm,MOGB-MiniLM,0.9,1.2881183916255496,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5473333333333333,0.45266666666666666,0.1,0.6645082962363416,0.8455200823892894,,,,,,stackoverflow,0.5,42,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.2186296991829453,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.10733333333333334,0.8926666666666667,0.1,0.1778023191606847,0.5176848874598071,,,,,,stackoverflow,0.5,42,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.0837217020705756,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.691,0.309,0.1,0.7716359575656058,0.8735777496839444,,,,,,stackoverflow,0.5,42,random_partition,Random partition,0.9,1.003585828994214,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.695,0.305,0.1,0.7743732590529248,0.8742138364779874,,,,,,stackoverflow,0.5,42,single_centroid,Frozen single centroid,0.9,1.0049513109417294,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.7263333333333334,0.27366666666666667,0.1,0.7954006205511954,0.8789834610730133,,,,,,stackoverflow,0.5,42,trainable_k1,Trainable MiniLM K=1,0.9,1.106223363067864,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_42/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.14766666666666667,0.8523333333333334,0.05,0.246590592819371,0.7470489038785835,,,,,,stackoverflow,0.5,42,fixed_k2,Frozen fixed K=2,0.95,1.0305636424981517,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.23033333333333333,0.7696666666666667,0.05,0.35980213486071333,0.821640903686088,,,,,,stackoverflow,0.5,42,mogb_minilm,MOGB-MiniLM,0.95,1.3381007515747088,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.31066666666666665,0.6893333333333334,0.05,0.4566389024987751,0.8613678373382625,,,,,,stackoverflow,0.5,42,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.2461001352671195,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.073,0.927,0.05,0.13000890471950133,0.5934959349593496,,,,,,stackoverflow,0.5,42,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.1200946819273478,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.44366666666666665,0.5563333333333333,0.05,0.5940638250390538,0.8987170830519919,,,,,,stackoverflow,0.5,42,random_partition,Random partition,0.95,1.0252101577534154,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.44133333333333336,0.5586666666666666,0.05,0.5918641037103264,0.898236092265943,,,,,,stackoverflow,0.5,42,single_centroid,Frozen single centroid,0.95,1.0266705174518176,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.5213333333333333,0.4786666666666667,0.05,0.663555366991939,0.912485414235706,,,,,,stackoverflow,0.5,42,trainable_k1,Trainable MiniLM K=1,0.95,1.187901751149861,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_42/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.7836666666666666,0.21633333333333332,0.25,0.7706933289624651,0.7581425346662367,,,,,,stackoverflow,0.5,87,fixed_k2,Frozen fixed K=2,0.75,0.9683077754605632,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8296666666666667,0.17033333333333334,0.25,0.7978842763263343,0.7684470515591232,,,,,,stackoverflow,0.5,87,mogb_minilm,MOGB-MiniLM,0.75,1.148204221072995,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.907,0.093,0.25,0.8409828465461289,0.783923941227312,,,,,,stackoverflow,0.5,87,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.0949361693125106,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.6163333333333333,0.38366666666666666,0.25,0.6604750848365779,0.7114274721046556,,,,,,stackoverflow,0.5,87,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.0403052352885611,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9073333333333333,0.09266666666666666,0.25,0.8411619283065513,0.7839861751152074,,,,,,stackoverflow,0.5,87,random_partition,Random partition,0.75,0.96243815864229,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.904,0.096,0.25,0.8393686165273909,0.7833622183708839,,,,,,stackoverflow,0.5,87,single_centroid,Frozen single centroid,0.75,0.965099319271732,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9683333333333334,0.03166666666666667,0.25,0.8730277986476334,0.7948016415868673,,,,,,stackoverflow,0.5,87,trainable_k1,Trainable MiniLM K=1,0.75,0.8693226143012811,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_87/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.596,0.404,0.15,0.6827033218785796,0.7989276139410187,,,,,,stackoverflow,0.5,87,fixed_k2,Frozen fixed K=2,0.85,0.9944405944603804,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.6356666666666667,0.36433333333333334,0.15,0.7119656524173978,0.8090793381417055,,,,,,stackoverflow,0.5,87,mogb_minilm,MOGB-MiniLM,0.85,1.193992348848685,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7446666666666667,0.25533333333333336,0.15,0.7860661505981703,0.8323397913561847,,,,,,stackoverflow,0.5,87,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.1555675305829909,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.3873333333333333,0.6126666666666667,0.15,0.5039028620988725,0.7208436724565757,,,,,,stackoverflow,0.5,87,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.0659550886733988,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.739,0.261,0.15,0.7824245632609846,0.8312710911136107,,,,,,stackoverflow,0.5,87,random_partition,Random partition,0.85,0.9944380491824204,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7406666666666667,0.25933333333333336,0.15,0.7834978843441467,0.8315868263473054,,,,,,stackoverflow,0.5,87,single_centroid,Frozen single centroid,0.85,0.996300726797212,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8726666666666667,0.12733333333333333,0.15,0.8628872775214239,0.8533246414602347,,,,,,stackoverflow,0.5,87,trainable_k1,Trainable MiniLM K=1,0.85,1.021311856063277,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_87/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.442,0.558,0.1,0.5732814526588845,0.8154981549815498,,,,,,stackoverflow,0.5,87,fixed_k2,Frozen fixed K=2,0.9,1.0103178532732204,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.46266666666666667,0.5373333333333333,0.1,0.5921501706484642,0.8222748815165877,,,,,,stackoverflow,0.5,87,mogb_minilm,MOGB-MiniLM,0.9,1.2275011342564477,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5723333333333334,0.42766666666666664,0.1,0.6844727925054813,0.8512642538423401,,,,,,stackoverflow,0.5,87,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.1843067173389994,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.245,0.755,0.1,0.3643122676579926,0.7101449275362319,,,,,,stackoverflow,0.5,87,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.087243182203835,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5463333333333333,0.45366666666666666,0.1,0.6636971046770601,0.8452810727178959,,,,,,stackoverflow,0.5,87,random_partition,Random partition,0.9,1.015217778176304,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5463333333333333,0.45366666666666666,0.1,0.6636971046770601,0.8452810727178959,,,,,,stackoverflow,0.5,87,single_centroid,Frozen single centroid,0.9,1.016748571196878,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6963333333333334,0.30366666666666664,0.1,0.7752829838560029,0.8744244453746337,,,,,,stackoverflow,0.5,87,trainable_k1,Trainable MiniLM K=1,0.9,1.139380773398436,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_87/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.206,0.794,0.05,0.32802547770700635,0.8046875,,,,,,stackoverflow,0.5,87,fixed_k2,Frozen fixed K=2,0.95,1.0370528519125513,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.23333333333333334,0.7666666666666667,0.05,0.36363636363636365,0.8235294117647058,,,,,,stackoverflow,0.5,87,mogb_minilm,MOGB-MiniLM,0.95,1.2832786307313415,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.3006666666666667,0.6993333333333334,0.05,0.4452122408687068,0.8574144486692015,,,,,,stackoverflow,0.5,87,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.2160368370966297,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.13066666666666665,0.8693333333333333,0.05,0.22134387351778656,0.7232472324723247,,,,,,stackoverflow,0.5,87,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.1341459883053793,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.2976666666666667,0.7023333333333334,0.05,0.4417511748701459,0.8561840843720039,,,,,,stackoverflow,0.5,87,random_partition,Random partition,0.95,1.04011498242511,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.2916666666666667,0.7083333333333334,0.05,0.43478260869565216,0.8536585365853658,,,,,,stackoverflow,0.5,87,single_centroid,Frozen single centroid,0.95,1.0415610628684808,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.43133333333333335,0.5686666666666667,0.05,0.5823582358235824,0.8961218836565097,,,,,,stackoverflow,0.5,87,trainable_k1,Trainable MiniLM K=1,0.95,1.241425534980366,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_87/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.7913333333333333,0.20866666666666667,0.25,0.775310254735467,0.7599231754161332,,,,,,stackoverflow,0.5,100,fixed_k2,Frozen fixed K=2,0.75,0.9773519085060124,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.886,0.114,0.25,0.8295880149812734,0.7799295774647887,,,,,,stackoverflow,0.5,100,mogb_minilm,MOGB-MiniLM,0.75,1.1919085849590094,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.919,0.081,0.25,0.8473951129552789,0.786142001710864,,,,,,stackoverflow,0.5,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.1305970759540054,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.6353333333333333,0.36466666666666664,0.25,0.673974540311174,0.7176204819277109,,,,,,stackoverflow,0.5,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.0404586503113058,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9513333333333334,0.048666666666666664,0.25,0.8643246517262265,0.7918978912319645,,,,,,stackoverflow,0.5,100,random_partition,Random partition,0.75,0.970212673807285,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9513333333333334,0.048666666666666664,0.25,0.8643246517262265,0.7918978912319645,,,,,,stackoverflow,0.5,100,single_centroid,Frozen single centroid,0.75,0.971842308498064,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.987,0.013,0.25,0.8824318283415288,0.7978981406628941,,,,,,stackoverflow,0.5,100,trainable_k1,Trainable MiniLM K=1,0.75,0.9293278404195231,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.6,0.4,0.15,0.6857142857142857,0.8,,,,,,stackoverflow,0.5,100,fixed_k2,Frozen fixed K=2,0.85,1.0011103038233815,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7243333333333334,0.27566666666666667,0.15,0.7728970300551307,0.8284407167365612,,,,,,stackoverflow,0.5,100,mogb_minilm,MOGB-MiniLM,0.85,1.2546389596454623,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7756666666666666,0.22433333333333333,0.15,0.8056084472909815,0.8379546272956427,,,,,,stackoverflow,0.5,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.1920983646831178,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
