accuracy,aupr_oos,auroc,calibration_embedding_sha256,checkpoint_sha256,dataset,f1_all,f1_k,f1_u,false_accept_rate,false_reject_rate,fpr95,id_recall,input_sample_order_hash,kir,known_recall,method,oos_f1,oos_precision,oos_recall,oos_rejection,oos_used_for_training,representation_mode,seed,split_validation,stage,test_embedding_sha256,test_used_for_selection,train_embedding_sha256,trainable_parameters,training_time_seconds,source_stage,metrics_path,representation,distance,boundary,supervision,protocol_version,effective_cluster_count,minimum_cluster_size,run_dir
0.9015,0.9625178109218019,0.9283866666666668,0ed42eb3f69b85dc148ad0d21774724e6159e8c109547eb0b0c27124cacb68a6,dccac3b26ff92de31595169d8aa1b166695ace29aecddaa73e754736b6a4bac3,stackoverflow,0.8376694373285117,0.8182316912030043,0.9348581679560489,0.07355555555555555,0.16666666666666666,0.19666666666666666,0.8333333333333334,8122f7786ed1a216932c2f9400394854d245fd41cffbaa9b102e9f62e05327d8,0.25,0.8333333333333334,trainable_k1,0.9348581679560489,0.9434261145055443,0.9264444444444444,0.9264444444444444,False,last2_minilm_plus_projection,13,"{'calibration_count': 500, 'calibration_sample_ids_sha256': '7c7187881a775d35bd5d1ebb169f38d6490a5a12962644b405fa3f21b48dffd2', 'dataset': 'stackoverflow', 'kir': 0.25, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 13, 'test_count': 6000, 'test_known_count': 1500, 'test_oos_count': 4500, 'test_sample_ids_sha256': '8122f7786ed1a216932c2f9400394854d245fd41cffbaa9b102e9f62e05327d8', 'test_used_for_selection': False, 'train_count': 3000, 'train_sample_ids_sha256': 'e9898553da4f74b0cbffc05d94b14bc349e6bdf0dff2dcebb5c12f6d5d9470fe'}",minilm_trainable_kir_sweep_v1/kir_0.25,4cde564b3cacdfa4ee443ba92cacfdaf2bce1cbeb7d220de7e9225fd47d70b4f,False,bcb8a246bb355e687548936fbd216256281c6633f3562ffcab4944b3c4e84ac9,198016.0,7.909253835678101,minilm_trainable_kir_sweep_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/stackoverflow/seed_13/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.9298333333333333,0.9790898154769205,0.9535537777777778,581b82d265595c85a01978057a4455c3841889bd39cf765537cb659b1bc27b12,eff0ea5e44c13a7f3b96564aa0e859d5019aec2405ac4cac8ab01d17dda6cd6f,stackoverflow,0.8737185899712864,0.857538160896978,0.9546207353428288,0.03933333333333333,0.156,0.14066666666666666,0.844,317fb36870d1c247d014ffb0e96d620db1cc8ef5b01d7e0afbd0495a253e1cff,0.25,0.844,trainable_k1,0.9546207353428288,0.9486504279131007,0.9606666666666667,0.9606666666666667,False,last2_minilm_plus_projection,42,"{'calibration_count': 500, 'calibration_sample_ids_sha256': '68572f36d22c5563983bc385c709d56c097e784d036319549112dcd992ef9c62', 'dataset': 'stackoverflow', 'kir': 0.25, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 42, 'test_count': 6000, 'test_known_count': 1500, 'test_oos_count': 4500, 'test_sample_ids_sha256': '317fb36870d1c247d014ffb0e96d620db1cc8ef5b01d7e0afbd0495a253e1cff', 'test_used_for_selection': False, 'train_count': 3000, 'train_sample_ids_sha256': '3de3ead5b2d9d37fffa99fc121bec3b18bdd658d3cb1b20d6e550a174d00bc81'}",minilm_trainable_kir_sweep_v1/kir_0.25,e6f0582fdc6801d2f228fc8e1ecf4b33c43df5cf7ee14f3f6013505659960aa8,False,126ce50dfd1e3047efb1ddc0ad6b823dfe3c6f0f32bce43644fd916a2036c758,3746944.0,10.694949388504028,minilm_trainable_kir_sweep_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/stackoverflow/seed_42/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.9398333333333333,0.983611668321172,0.963934962962963,ea887952bd461529f30a8c0db554323e29bcf6a2745529388d8ed6c4cca1b4fd,8194bd3cd7c24c84e37560e4f0f30ebd8a70e45fe5fe23ee6f648341fd44d11f,stackoverflow,0.886162434075719,0.8710137594022251,0.9619058074431881,0.026444444444444444,0.152,0.12133333333333333,0.848,4c1daf514fd0d2a7441db6c037f7938d5ce823e0efcd750d08e89d18188cec69,0.25,0.848,trainable_k1,0.9619058074431881,0.9505315686699934,0.9735555555555555,0.9735555555555555,False,last2_minilm_plus_projection,87,"{'calibration_count': 500, 'calibration_sample_ids_sha256': '4751c242853a195e085c6c63f993a55fa6c08e9f4e96513955c5fb63ed7fe0a7', 'dataset': 'stackoverflow', 'kir': 0.25, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 87, 'test_count': 6000, 'test_known_count': 1500, 'test_oos_count': 4500, 'test_sample_ids_sha256': '4c1daf514fd0d2a7441db6c037f7938d5ce823e0efcd750d08e89d18188cec69', 'test_used_for_selection': False, 'train_count': 3000, 'train_sample_ids_sha256': '0e987f7c93ce5efc6cb45fe223e175802dfad3a25731fadf270c1acda819b6aa'}",minilm_trainable_kir_sweep_v1/kir_0.25,1373a3f4f33c3add2d6808469312c7c8bd0f53acef8c269ae72425fd009cc697,False,e47bf43a1997873aeec20921abffd94e028ba77926d606b8807cc514da321f93,3746944.0,9.894963026046753,minilm_trainable_kir_sweep_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/stackoverflow/seed_87/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.9478333333333333,0.9856112004540502,0.9700856296296297,8ec3cb90f00623473c190f8cf1a754e5d62d1ace990fd6b744b50e9573123b41,5fcae9ed09369966fdcff8b1582d707e8612c580bfb0042c73fa7493d93db0e3,stackoverflow,0.9008138022892632,0.8876862119657805,0.9664517539066768,0.017333333333333333,0.15266666666666667,0.096,0.8473333333333333,28570bb05d0fe5197c6a86d199c30ff175bd85d125020a2f6cefc4a39eba138b,0.25,0.8473333333333333,trainable_k1,0.9664517539066768,0.950763276714685,0.9826666666666667,0.9826666666666667,False,last2_minilm_plus_projection,100,"{'calibration_count': 500, 'calibration_sample_ids_sha256': '292e940cf39083d515129bff025418ebc9e94fe6e1937075febbfe99bf9d453f', 'dataset': 'stackoverflow', 'kir': 0.25, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 100, 'test_count': 6000, 'test_known_count': 1500, 'test_oos_count': 4500, 'test_sample_ids_sha256': '28570bb05d0fe5197c6a86d199c30ff175bd85d125020a2f6cefc4a39eba138b', 'test_used_for_selection': False, 'train_count': 3000, 'train_sample_ids_sha256': 'b79967eb25889abbad11410998812ead2f59432296e17a40749f0d1312f2cab1'}",minilm_trainable_kir_sweep_extension_v1/kir_0.25,ab839155c348c22cd6c0002d502368451e1e282378dd356dd733dc5a106400ee,False,4b8986318d01c36cd8c5508b268eb117fdb42fa2bc7d25b8818f9f98a55ecf30,3746944.0,9.447281837463379,minilm_trainable_kir_sweep_extension_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/stackoverflow/seed_100/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.9333333333333333,0.9756586320026046,0.9488235555555556,2b3e9977129d501329a505fd40f355bcbf37d7127065ab2fd4b29fc8219fda35,911f2da3c0e8473812ae2def09370c89015cb6cf0e9abfd821446c60c6433145,stackoverflow,0.8834991622766871,0.8689693781608477,0.9561480828558836,0.035777777777777776,0.158,0.144,0.842,2cd98709ec208302b540be0e5bdf051abbf7d9f4c3d1e914ace28d5a1bacfb34,0.25,0.842,trainable_k1,0.9561480828558836,0.948208041958042,0.9642222222222222,0.9642222222222222,False,last2_minilm_plus_projection,123,"{'calibration_count': 500, 'calibration_sample_ids_sha256': '59577951561e12b5495e280df99e5f0e60d1f29ee206dc1f778922475a0a71f5', 'dataset': 'stackoverflow', 'kir': 0.25, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 123, 'test_count': 6000, 'test_known_count': 1500, 'test_oos_count': 4500, 'test_sample_ids_sha256': '2cd98709ec208302b540be0e5bdf051abbf7d9f4c3d1e914ace28d5a1bacfb34', 'test_used_for_selection': False, 'train_count': 3000, 'train_sample_ids_sha256': 'd9372e03e3d53079703e345c274fe7ec9737059013014d0ca5619fb45eebb4be'}",minilm_trainable_kir_sweep_extension_v1/kir_0.25,598c09b092206b295fabe301bb831c7a1fb1fe7087318bde087fd589677222d5,False,67241822da44558ec651ed0a7e7800e03300cc29617c8f6351ec5e5c019e18ed,3746944.0,9.490009784698486,minilm_trainable_kir_sweep_extension_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/stackoverflow/seed_123/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.8496666666666667,0.8624639062641226,0.9058574444444444,077154a08592684ee77900e5dc43c46480cf1230e01a16fba64fc50baddcbc09,006d27e7030761616a5de81792925a08869b6a6309712e98c27d6b9ff1e6b85c,stackoverflow,0.8523954175911279,0.8519771296120553,0.8565782973818541,0.133,0.15733333333333333,0.22266666666666668,0.8426666666666667,fd77b022d10332484f6f691c48b923ab7ee82243605a089c7c1ed33ad39103e1,0.5,0.8426666666666667,trainable_k1,0.8565782973818541,0.8464041653107712,0.867,0.867,False,last2_minilm_plus_projection,13,"{'calibration_count': 1000, 'calibration_sample_ids_sha256': 'ef35331650e5545c204b807b12522db56462c653ac8f91b5ff3b4b8d61aa28ae', 'dataset': 'stackoverflow', 'kir': 0.5, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 13, 'test_count': 6000, 'test_known_count': 3000, 'test_oos_count': 3000, 'test_sample_ids_sha256': 'fd77b022d10332484f6f691c48b923ab7ee82243605a089c7c1ed33ad39103e1', 'test_used_for_selection': False, 'train_count': 6000, 'train_sample_ids_sha256': '4aa9ef44044337f0794ca79a36c5ab0653560fb0bb955310f2f481d4cda23660'}",minilm_trainable_kir_sweep_v1/kir_0.50,d3891e4ea9fd6b337ad0c11162f532d8195a4bc73a1f9d3599120df43305eda6,False,8d1eed4635ac46805c908b52ea6b0311154592ffc9561774d9f113e76a5d3a1b,3746944.0,17.177334308624268,minilm_trainable_kir_sweep_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_13/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.8648333333333333,0.9119942660488355,0.9267934444444444,2d346113c799e722d81977f6a7dcc6f57bb6efab710c0268de90a9a941c35e5a,67a7e6e30e39b9ee02c498b4215280c483a208bd100a80b03026f30a4a9a8fae,stackoverflow,0.8576590966593717,0.8558767437770463,0.8754826254826255,0.093,0.165,0.20066666666666666,0.835,ed50cc34f4a8e69711527e7db4d5bed877b2e768861d442975d1a7b4907b16c6,0.5,0.835,trainable_k1,0.8754826254826255,0.8460820895522388,0.907,0.907,False,last2_minilm_plus_projection,42,"{'calibration_count': 1000, 'calibration_sample_ids_sha256': 'a85bbfa45b01fb75f8796b3c10c2351fce11f5f306ab68d5cd1c7fa90e8dea80', 'dataset': 'stackoverflow', 'kir': 0.5, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 42, 'test_count': 6000, 'test_known_count': 3000, 'test_oos_count': 3000, 'test_sample_ids_sha256': 'ed50cc34f4a8e69711527e7db4d5bed877b2e768861d442975d1a7b4907b16c6', 'test_used_for_selection': False, 'train_count': 6000, 'train_sample_ids_sha256': '17727b522cfc3c92c4f785352e87fb160b6209e3336dea82231592012ad53df7'}",minilm_trainable_kir_sweep_v1/kir_0.50,c4bca64707c63f1a4b9910ef4de09b439ccf1ca76d7928e0294cc5d2803878f2,False,6a222bc029dd12396978809bc664adabd636867ec60b95eceadf97dc33a7f382,3746944.0,18.801823377609253,minilm_trainable_kir_sweep_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_42/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.8601666666666666,0.8888527044060599,0.9198784444444444,32c002d69ea401a7b5fc9385884605ef308016de790ee09fb4369b539dfde4fa,00d419f9a882d189e1ed8dbd017056b7999d1472aaf4beff832068017978880e,stackoverflow,0.8595641369722073,0.8585993483948545,0.8692120227457352,0.10833333333333334,0.16,0.212,0.84,53f65be0e59d34bf1a888b93bca28cd91c57b620e14840d33339b37230b27f1f,0.5,0.84,trainable_k1,0.8692120227457352,0.8478605388272583,0.8916666666666667,0.8916666666666667,False,last2_minilm_plus_projection,87,"{'calibration_count': 1000, 'calibration_sample_ids_sha256': 'a09fab8a1d75afae2c79693e2d0ac0cd6155a44ebaafbbe0df73e48731f0ff60', 'dataset': 'stackoverflow', 'kir': 0.5, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 87, 'test_count': 6000, 'test_known_count': 3000, 'test_oos_count': 3000, 'test_sample_ids_sha256': '53f65be0e59d34bf1a888b93bca28cd91c57b620e14840d33339b37230b27f1f', 'test_used_for_selection': False, 'train_count': 6000, 'train_sample_ids_sha256': '329d15b05282178d6ec40c81836bff0b8a5ceb6bd87bc222a7c209b698b3e377'}",minilm_trainable_kir_sweep_v1/kir_0.50,494e9483b4594ac8de7bae3467357cf56566df7464535fe22c3dcf018ed9b998,False,5e89c45c0b6548cf09d7333f7dd0101c1807f68814f042a1defd2f7b1b9a1056,3746944.0,18.181092023849487,minilm_trainable_kir_sweep_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_87/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.892,0.9319233325702037,0.9465268888888889,d3a6fc5784885991f31c16f51c99c10c3f06e16215ba187ebbd26bd0911f42e1,f16c03167b1e100363346f5ae9ab7eccbe29218b4625638eeebcc7f963d428e8,stackoverflow,0.8835864480412401,0.8817847659041507,0.9016032694121345,0.044,0.16466666666666666,0.159,0.8353333333333334,d3314a896b71cb10edb01ba43bef7ace11f1de7e30f9f7352aeae33c2a87e025,0.5,0.8353333333333334,trainable_k1,0.9016032694121345,0.8530636525877454,0.956,0.956,False,last2_minilm_plus_projection,100,"{'calibration_count': 1000, 'calibration_sample_ids_sha256': '71e49d8405931c585d44f87abac9fbf975addcec26b124e4fbea0fc8f6e25892', 'dataset': 'stackoverflow', 'kir': 0.5, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 100, 'test_count': 6000, 'test_known_count': 3000, 'test_oos_count': 3000, 'test_sample_ids_sha256': 'd3314a896b71cb10edb01ba43bef7ace11f1de7e30f9f7352aeae33c2a87e025', 'test_used_for_selection': False, 'train_count': 6000, 'train_sample_ids_sha256': 'a31503f88695c1422434e7043467d66e49cbe6b5fadcf2ce1811e0fb38d5bb8a'}",minilm_trainable_kir_sweep_extension_v1/kir_0.50,6bde11e526424dc300bd82b86ef3dd56da736fca814c0b22fdcf928641d1f33f,False,e6efa8b31283171dc800a0bf4eefe24ab76c4971a8cd123e85a5d460257872cf,3746944.0,17.743273496627808,minilm_trainable_kir_sweep_extension_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_100/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.874,0.8724901009917846,0.9185344444444443,ec0e2491d5d7f142cfce49df62c2f70e4c5180d14e09deeab00b321b45c34ba9,4f8376fdd5d1fa4b562e2bcc20177b731c5767b696253a5ca6d4c4fab0d34768,stackoverflow,0.874333776004836,0.8737014425407359,0.8806571106458367,0.08866666666666667,0.15833333333333333,0.20166666666666666,0.8416666666666667,83ce93e49e13634c8979000e8050204eec37061fad5b5e6a7b65247c682b87f7,0.5,0.8416666666666667,trainable_k1,0.8806571106458367,0.8519788095980056,0.9113333333333333,0.9113333333333333,False,last2_minilm_plus_projection,123,"{'calibration_count': 1000, 'calibration_sample_ids_sha256': 'd81b3e5d864240f0d778c89e3d24bb56a8a5a7194d3ecff83588b5ad06d1581a', 'dataset': 'stackoverflow', 'kir': 0.5, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 123, 'test_count': 6000, 'test_known_count': 3000, 'test_oos_count': 3000, 'test_sample_ids_sha256': '83ce93e49e13634c8979000e8050204eec37061fad5b5e6a7b65247c682b87f7', 'test_used_for_selection': False, 'train_count': 6000, 'train_sample_ids_sha256': 'f1bbe850c4e5af1a7fce4ecea1879234914210600199db9e1b412d69d1e068e1'}",minilm_trainable_kir_sweep_extension_v1/kir_0.50,5bc29546c9adc12303cd8764d6a931b38cd3db7303c7d48c01e384a035de27d5,False,302d8ddebbbcdf3c253c07a2128a07f1edc3ea94e3e4f1d80fc4ea85113081d4,3746944.0,17.674827814102173,minilm_trainable_kir_sweep_extension_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_123/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.849,0.7860156586107498,0.9366668148148148,3940ca9646334b45b54800c1a684c2cd4413b69696e56e9556eeef0c83f98a33,61d8bf245a22683ed4d7460b7e0f4279623d643e2ab66db53f50501647eeda1d,stackoverflow,0.8731885403519126,0.8795246075826206,0.7781475318912923,0.06466666666666666,0.15622222222222223,0.17066666666666666,0.8437777777777777,4a18ae5f002d56c0da340eddff81164875949a833424db8a7e408f0b9b864792,0.75,0.8437777777777777,trainable_k1,0.7781475318912923,0.6661918328584995,0.9353333333333333,0.9353333333333333,False,last2_minilm_plus_projection,13,"{'calibration_count': 1500, 'calibration_sample_ids_sha256': 'bf6044687b280a09682cae19ead91a95baa95f5a889711be8ec0aa7fae6d7861', 'dataset': 'stackoverflow', 'kir': 0.75, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 13, 'test_count': 6000, 'test_known_count': 4500, 'test_oos_count': 1500, 'test_sample_ids_sha256': '4a18ae5f002d56c0da340eddff81164875949a833424db8a7e408f0b9b864792', 'test_used_for_selection': False, 'train_count': 9000, 'train_sample_ids_sha256': 'dd0087df350946cd332bd18661c9cf606dd2d85f543b6dd34cfc0d7f96ba2903'}",minilm_trainable_kir_sweep_v1/kir_0.75,556e6995e628f9fb4c50ec90332ed26cf980d01c342686aa301cf3f691df6898,False,ad4d4c299bc82eea623aef7086a44ce6d575bd35e18d9ce852ace34fc09f535a,3746944.0,26.58565855026245,minilm_trainable_kir_sweep_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_13/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.8403333333333334,0.8115610099826195,0.9275505185185186,50349065664672a90a482d09e90be1a4dc852e4808599335f36f3b21e8c7ab23,378498edd5de0104e2ecc6090bccf017080edc9064eb2a21ce11cb9f71ea2a27,stackoverflow,0.871379383978064,0.8795674597880586,0.748558246828143,0.13466666666666666,0.14888888888888888,0.21488888888888888,0.8511111111111112,04d485f913950fa2a62cfd2bde5f88a2036399bcd21d0c35d177b3ba8a2b3c53,0.75,0.8511111111111112,trainable_k1,0.748558246828143,0.6595528455284553,0.8653333333333333,0.8653333333333333,False,last2_minilm_plus_projection,42,"{'calibration_count': 1500, 'calibration_sample_ids_sha256': '0708c2ea6a0102085ab56321934c0779ace619c7db257fe1e381ff3012747177', 'dataset': 'stackoverflow', 'kir': 0.75, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 42, 'test_count': 6000, 'test_known_count': 4500, 'test_oos_count': 1500, 'test_sample_ids_sha256': '04d485f913950fa2a62cfd2bde5f88a2036399bcd21d0c35d177b3ba8a2b3c53', 'test_used_for_selection': False, 'train_count': 9000, 'train_sample_ids_sha256': '0412dc51c8e0b73b85adbd9fb64b1e05438f4313b42e2bc3b075f4ded60fdeb7'}",minilm_trainable_kir_sweep_v1/kir_0.75,4ab074d83be9b7b6af2b8161761eeda03d28cbcfc4f7bbe74dadd93c2aaefced,False,edd6e61c154e540e1a73ac6a91525d1b9209dc82723d68c75058a1c71e5ab87a,3746944.0,26.367056846618652,minilm_trainable_kir_sweep_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_42/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.843,0.7666542381963952,0.9305234074074071,971fdbc4294f2cd33553fd4f40b36713045e03966bdaa0994950a808acdb4716,d346cfc05d01f53621de405ce24121af4a0b4691a3ed611ee1332db63b57093a,stackoverflow,0.867446594850703,0.8737009569626969,0.7736311631707982,0.05333333333333334,0.1668888888888889,0.17466666666666666,0.8331111111111111,6afeff4f0bd02a1c8564af680d7397479477e65ac2c1aff38aa3bc0d98e95fd3,0.75,0.8331111111111111,trainable_k1,0.7736311631707982,0.654076462459696,0.9466666666666667,0.9466666666666667,False,last2_minilm_plus_projection,87,"{'calibration_count': 1500, 'calibration_sample_ids_sha256': '6c5c9c580d117b19acf7cf79ac95df4d9616376eb1855f32090f9e82703c63c7', 'dataset': 'stackoverflow', 'kir': 0.75, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 87, 'test_count': 6000, 'test_known_count': 4500, 'test_oos_count': 1500, 'test_sample_ids_sha256': '6afeff4f0bd02a1c8564af680d7397479477e65ac2c1aff38aa3bc0d98e95fd3', 'test_used_for_selection': False, 'train_count': 9000, 'train_sample_ids_sha256': '64c29ae604aa39060038a99b8239f531dcbcce66ff50bedf63621e4f92431b94'}",minilm_trainable_kir_sweep_v1/kir_0.75,fef970eee4dce1ab79edfddb378fef0934a9db04475b34ec9ad5b7db28480634,False,c1c44f10ab5c663a49bc442d418dd8884e58a0602403c0be5c8d125a683223b0,3746944.0,26.35523772239685,minilm_trainable_kir_sweep_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_87/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.8288333333333333,0.7480205170589439,0.9126514074074075,f7789f35ed09560db5b28f8b40be5fb149d4688b1dcd0e3155b7b267f50406ab,ae10eb030121248a2526824655e87cd8e17f0140fe8a9179d2cd542838384441,stackoverflow,0.8677509570516391,0.8775902836295038,0.7201610583836641,0.16533333333333333,0.16111111111111112,0.22533333333333333,0.8388888888888889,0b21103e05ba2f984d70ee5f29c82293554fbf12160fa5052cd817776efa3d15,0.75,0.8388888888888889,trainable_k1,0.7201610583836641,0.6332827516439049,0.8346666666666667,0.8346666666666667,False,last2_minilm_plus_projection,100,"{'calibration_count': 1500, 'calibration_sample_ids_sha256': '09ed8588b5a4dff4a024902c507ad0e7548f8f1f5949854717422117309cb347', 'dataset': 'stackoverflow', 'kir': 0.75, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 100, 'test_count': 6000, 'test_known_count': 4500, 'test_oos_count': 1500, 'test_sample_ids_sha256': '0b21103e05ba2f984d70ee5f29c82293554fbf12160fa5052cd817776efa3d15', 'test_used_for_selection': False, 'train_count': 9000, 'train_sample_ids_sha256': '1bba64b682982018254238b01974ccbc9ed520c3779ee3ed2ffad018b9fdc51d'}",minilm_trainable_kir_sweep_extension_v1/kir_0.75,6796f39300b54f8eece2f65a65de6f9fdc76c98383b24505ded71f81ccf58868,False,cd7cee7d486967c1a4504353cc8134091250605b5fa5749ce2f1bbde65d4b823,3746944.0,25.29149866104126,minilm_trainable_kir_sweep_extension_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/stackoverflow/seed_100/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.8608333333333333,0.752448305020067,0.937789037037037,36e975357e43e426f828e7f2092cee65e5cc37cc400593cc6f0f813caf4ed4e9,3c5ca38e0276c2b80acfb7b6a4afd31e65296bb984c7958a2044ae795e1601db,stackoverflow,0.8842356034374308,0.8902052287153467,0.7946912242686891,0.022,0.16111111111111112,0.13733333333333334,0.8388888888888889,5b8e4cb6199bdfc36f3da6374b99fd4bb9430a01388e01de396e761b95a83c3d,0.75,0.8388888888888889,trainable_k1,0.7946912242686891,0.6692518248175182,0.978,0.978,False,last2_minilm_plus_projection,123,"{'calibration_count': 1500, 'calibration_sample_ids_sha256': '5e46879048b4cdc4e6d4b5aae0f5891500c70cb42f7b13e5d1ef0948faedc3b4', 'dataset': 'stackoverflow', 'kir': 0.75, 'oos_used_for_training': False, 'overlap_counts': {'calibration_test': 0, 'train_calibration': 0, 'train_test': 0}, 'seed': 123, 'test_count': 6000, 'test_known_count': 4500, 'test_oos_count': 1500, 'test_sample_ids_sha256': '5b8e4cb6199bdfc36f3da6374b99fd4bb9430a01388e01de396e761b95a83c3d', 'test_used_for_selection': False, 'train_count': 9000, 'train_sample_ids_sha256': '28a7e1a41ce0f0b5d82d3ac802a938f3954d1a86831ccf47e63afb53ac0383a4'}",minilm_trainable_kir_sweep_extension_v1/kir_0.75,79464e2372c944e62de468850a5dbeada127563709069d964a70aeabc7786fc3,False,a3a5d074a487caa13bf07f90a57814a2511c0e9a61998a2ebbc9480255bf5eab,3746944.0,26.57426929473877,minilm_trainable_kir_sweep_extension_v1,artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/stackoverflow/seed_123/metrics.json,last2_minilm_plus_projection,mahalanobis_diag,mean_std,known_only_train_and_calibration,protocol_v2_textoir_v1,,,
0.7785714285714286,0.9511886250485464,0.8865840517241378,,,banking77,0.6942125342425277,0.6863017224441293,0.8445179584120983,0.2297413793103448,0.1644736842105263,,0.8355263157894737,,0.25,,fixed_k2,0.8445179584120983,,,,,,13,,,,,,,,,,frozen_minilm,euclidean,ours_mean_std,frozen_known_only,protocol_v2_textoir_v1,38.0,17.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/banking77/kir_0.25/seed_13/fixed_k2
