dataset,kir,comparison_method,comparison_label,metric,n_seeds,mean_better_delta,median_better_delta,std_better_delta,ci95_low,ci95_high,wins,ties,losses,sign_test_pvalue,effect_size,interpretation
banking77,0.5,mogb_minilm,MOGB-MiniLM,f1_u,5,0.08570376379212186,0.09622044476300284,0.017664379841200162,0.06974518504583802,0.09699394989919967,5,0,0,0.0625,4.851784470362642,trainable_minus_comparison
banking77,0.5,mogb_minilm,MOGB-MiniLM,auroc,5,0.06579579959514177,0.07026906207827277,0.013533302037405336,0.0548081983805669,0.07500818151147104,5,0,0,0.0625,4.86176983365077,trainable_minus_comparison
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours,f1_k,5,0.1719796943540217,0.1746760295277613,0.018715296822767673,0.1569699764024982,0.1858331047505967,5,0,0,0.0625,9.189258176488211,trainable_minus_comparison
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours,aupr_oos,5,0.07230938533199685,0.07672362593854631,0.01816893979770202,0.05706521237850313,0.08561584319680426,5,0,0,0.0625,3.979835154781152,trainable_minus_comparison
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours,oos_f1,5,0.04166585883096015,0.048132883637863055,0.01580660197293649,0.027767778858110347,0.052354409998875376,5,0,0,0.0625,2.6359782388586095,trainable_minus_comparison
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours,f1_all,5,0.16863831395599443,0.1711582019841157,0.01857762231682928,0.1535740781700775,0.18243896918920804,5,0,0,0.0625,9.077497167289632,trainable_minus_comparison
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours,false_accept_rate,5,-0.12243589743589745,-0.11282051282051281,0.026402942726434633,-0.1441025641025642,-0.10256410256410256,0,0,5,0.0625,-4.637206492642753,comparison_minus_trainable
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours,known_recall,5,0.3002631578947369,0.3013157894736842,0.018877108401623578,0.28578947368421054,0.31473684210526315,5,0,0,0.0625,15.90620509807063,trainable_minus_comparison
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours,false_reject_rate,5,0.3002631578947369,0.3013157894736843,0.018877108401623592,0.28578947368421054,0.31473684210526315,5,0,0,0.0625,15.90620509807062,comparison_minus_trainable
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours,f1_u,5,0.04166585883096015,0.048132883637863055,0.01580660197293649,0.027767778858110347,0.052354409998875376,5,0,0,0.0625,2.6359782388586095,trainable_minus_comparison
banking77,0.5,mogb_partition_ours_boundary,MOGB partition + ours,auroc,5,0.046827766531713964,0.05262651821862363,0.010131411244213922,0.038032135627530404,0.0536573886639677,5,0,0,0.0625,4.6220378783318505,trainable_minus_comparison
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,f1_k,5,0.16292616702498894,0.16366918895235139,0.005099499617755092,0.15888137674308844,0.16696870357434285,5,0,0,0.0625,31.9494419526425,trainable_minus_comparison
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,aupr_oos,5,0.066062111261143,0.0661128208604097,0.021219212440031745,0.04925140830499972,0.0835282466551357,5,0,0,0.0625,3.11331588992019,trainable_minus_comparison
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,oos_f1,5,0.04704595729472083,0.04859460113950986,0.013753133450006932,0.03611818669873699,0.05797372789070467,5,0,0,0.0625,3.420744622724294,trainable_minus_comparison
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,f1_all,5,0.1599548795960077,0.1603270655589022,0.005235939475690054,0.15560650451078728,0.16421701108950876,5,0,0,0.0625,30.549413403012448,trainable_minus_comparison
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,false_accept_rate,5,-0.10500000000000002,-0.0980769230769231,0.03250132754078232,-0.13064102564102567,-0.07935897435897436,0,0,5,0.0625,-3.230637267608443,comparison_minus_trainable
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,known_recall,5,0.28960526315789475,0.28157894736842115,0.015326264730250345,0.2781578947368421,0.30157894736842106,5,0,0,0.0625,18.896010753767282,trainable_minus_comparison
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,false_reject_rate,5,0.28960526315789475,0.28157894736842115,0.015326264730250347,0.27815789473684216,0.3019736842105263,5,0,0,0.0625,18.896010753767282,comparison_minus_trainable
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,f1_u,5,0.04704595729472083,0.04859460113950986,0.013753133450006932,0.03611818669873699,0.05797372789070467,5,0,0,0.0625,3.420744622724294,trainable_minus_comparison
banking77,0.5,ours_partition_mogb_boundary,Ours partition + MOGB,auroc,5,0.054982371794871886,0.05866101551956804,0.017874005741944223,0.03993733130904191,0.06764127867746303,5,0,0,0.0625,3.0761079854554887,trainable_minus_comparison
banking77,0.75,single_centroid,Frozen K=1,f1_k,5,0.05762824417530412,0.058291316125853476,0.005969985081070383,0.053141676537002594,0.06222363261260862,5,0,0,0.0625,9.65299634634459,trainable_minus_comparison
banking77,0.75,single_centroid,Frozen K=1,aupr_oos,5,0.1490606052015645,0.16367164491927844,0.025590491199372758,0.12677008259213643,0.16718202616065747,5,0,0,0.0625,5.824843456120064,trainable_minus_comparison
banking77,0.75,single_centroid,Frozen K=1,oos_f1,5,0.1499271539606277,0.14211391353227265,0.02603596074349489,0.1322202167265821,0.17233471245697446,5,0,0,0.0625,5.758464434545099,trainable_minus_comparison
banking77,0.75,single_centroid,Frozen K=1,f1_all,5,0.05919263247675031,0.059712038115792954,0.005836479370933544,0.05475826396868784,0.06360416465124055,5,0,0,0.0625,10.141838720708519,trainable_minus_comparison
banking77,0.75,single_centroid,Frozen K=1,false_accept_rate,5,0.28394736842105267,0.275,0.02495494555151796,0.265,0.30394736842105263,5,0,0,0.0625,11.378400639458848,comparison_minus_trainable
banking77,0.75,single_centroid,Frozen K=1,known_recall,5,-0.039999999999999966,-0.03749999999999998,0.007585472143101531,-0.04646551724137928,-0.0347413793103448,0,0,5,0.0625,-5.273238006203376,trainable_minus_comparison
banking77,0.75,single_centroid,Frozen K=1,false_reject_rate,5,-0.04,-0.037500000000000006,0.0075854721431015265,-0.0464655172413793,-0.034741379310344836,0,0,5,0.0625,-5.273238006203384,comparison_minus_trainable
banking77,0.75,single_centroid,Frozen K=1,f1_u,5,0.1499271539606277,0.14211391353227265,0.02603596074349489,0.1322202167265821,0.17233471245697443,5,0,0,0.0625,5.758464434545099,trainable_minus_comparison
banking77,0.75,single_centroid,Frozen K=1,auroc,5,0.07153039927404718,0.07364337568058066,0.012243523756760976,0.06056692377495467,0.07900249546279492,5,0,0,0.0625,5.842304935664252,trainable_minus_comparison
banking77,0.75,fixed_k2,Frozen K=2,f1_k,5,0.037738135116598646,0.034963023040978536,0.007142561443804253,0.03343377224306583,0.04402198053778217,5,0,0,0.0625,5.283557644342595,trainable_minus_comparison
banking77,0.75,fixed_k2,Frozen K=2,aupr_oos,5,0.11497865461797734,0.12784958760451737,0.030444787063722323,0.09042716389868415,0.1352054749820159,5,0,0,0.0625,3.776628635218298,trainable_minus_comparison
banking77,0.75,fixed_k2,Frozen K=2,oos_f1,5,0.093424711070215,0.09260847751145063,0.020887521194779574,0.07713912906393465,0.10869372663621486,5,0,0,0.0625,4.47275242471398,trainable_minus_comparison
banking77,0.75,fixed_k2,Frozen K=2,f1_all,5,0.03868197538699889,0.03625739558700758,0.007269383935126864,0.034195433540150776,0.045190961309168,5,0,0,0.0625,5.321217827012988,trainable_minus_comparison
banking77,0.75,fixed_k2,Frozen K=2,false_accept_rate,5,0.1647368421052632,0.17368421052631589,0.02881849302385897,0.13999999999999996,0.1857894736842106,5,0,0,0.0625,5.716358657924159,comparison_minus_trainable
banking77,0.75,fixed_k2,Frozen K=2,known_recall,5,-0.007241379310344809,-0.006896551724137945,0.00602986276348746,-0.011724137931034485,-0.002586206896551668,1,0,4,0.375,-1.2009194229416675,trainable_minus_comparison
banking77,0.75,fixed_k2,Frozen K=2,false_reject_rate,5,-0.007241379310344848,-0.006896551724138,0.006029862763487459,-0.011724137931034528,-0.002586206896551713,1,0,4,0.375,-1.2009194229416742,comparison_minus_trainable
banking77,0.75,fixed_k2,Frozen K=2,f1_u,5,0.093424711070215,0.09260847751145063,0.020887521194779574,0.07713912906393465,0.10869372663621486,5,0,0,0.0625,4.47275242471398,trainable_minus_comparison
banking77,0.75,fixed_k2,Frozen K=2,auroc,5,0.05682112068965519,0.05505955081669689,0.011267575424952226,0.04804151542649724,0.06462125680580769,5,0,0,0.0625,5.042887981368548,trainable_minus_comparison
banking77,0.75,random_partition,Random K=2,f1_k,5,0.05064671241675922,0.0502251940192151,0.006906091941968026,0.0458513644998068,0.05630840945105968,5,0,0,0.0625,7.333628460545293,trainable_minus_comparison
banking77,0.75,random_partition,Random K=2,aupr_oos,5,0.1445067323682871,0.16050706608543308,0.0283288437991044,0.1193312323817447,0.16398545102192155,5,0,0,0.0625,5.10104589488596,trainable_minus_comparison
banking77,0.75,random_partition,Random K=2,oos_f1,5,0.15274607373182375,0.14681745878723618,0.02511613227844314,0.1377848285818973,0.17444044515490167,5,0,0,0.0625,6.08159218300199,trainable_minus_comparison
banking77,0.75,random_partition,Random K=2,f1_all,5,0.05237721006616709,0.05169535308799422,0.006617463604114146,0.04802095853960966,0.0580311987027947,5,0,0,0.0625,7.914997829924388,trainable_minus_comparison
banking77,0.75,random_partition,Random K=2,false_accept_rate,5,0.29710526315789476,0.2947368421052632,0.022103696686351305,0.28210526315789475,0.31552631578947377,5,0,0,0.0625,13.44142870641872,comparison_minus_trainable
banking77,0.75,random_partition,Random K=2,known_recall,5,-0.04862068965517239,-0.04655172413793096,0.007920954989325841,-0.05482758620689656,-0.04293103448275857,0,0,5,0.0625,-6.138235821399427,trainable_minus_comparison
banking77,0.75,random_partition,Random K=2,false_reject_rate,5,-0.04862068965517239,-0.046551724137931016,0.007920954989325806,-0.05517241379310341,-0.04293103448275857,0,0,5,0.0625,-6.138235821399453,comparison_minus_trainable
banking77,0.75,random_partition,Random K=2,f1_u,5,0.15274607373182375,0.14681745878723618,0.02511613227844314,0.1377848285818973,0.17501560837354785,5,0,0,0.0625,6.08159218300199,trainable_minus_comparison
banking77,0.75,random_partition,Random K=2,auroc,5,0.06887499999999999,0.06918897459165152,0.013172264742818865,0.05828278130671507,0.07777200544464613,5,0,0,0.0625,5.228789532001217,trainable_minus_comparison
banking77,0.75,mogb_minilm,MOGB-MiniLM,f1_k,5,0.42095521572765265,0.42322026487449177,0.018401149307039923,0.4063761592652906,0.4355342721900148,5,0,0,0.0625,22.876571930569757,trainable_minus_comparison
banking77,0.75,mogb_minilm,MOGB-MiniLM,aupr_oos,5,0.22182249795492445,0.2153929627642428,0.029550733405865916,0.20164470633591117,0.24658984984147203,5,0,0,0.0625,7.506497213057052,trainable_minus_comparison
banking77,0.75,mogb_minilm,MOGB-MiniLM,oos_f1,5,0.21018989377259484,0.20787427246962198,0.02776370948821111,0.1909396252324563,0.23212691664525584,5,0,0,0.0625,7.570670405618696,trainable_minus_comparison
banking77,0.75,mogb_minilm,MOGB-MiniLM,f1_all,5,0.41738292213519407,0.4192764640020485,0.018386144778745454,0.40283659887656353,0.4319292453938247,5,0,0,0.0625,22.700948304165017,trainable_minus_comparison
banking77,0.75,mogb_minilm,MOGB-MiniLM,false_accept_rate,5,-0.18842105263157893,-0.1960526315789474,0.0451739481954795,-0.22236842105263155,-0.15184210526315792,0,0,5,0.0625,-4.17101139391739,comparison_minus_trainable
banking77,0.75,mogb_minilm,MOGB-MiniLM,known_recall,5,0.5364655172413793,0.5387931034482758,0.013168085811828592,0.5253448275862069,0.5460344827586207,5,0,0,0.0625,40.73982543153573,trainable_minus_comparison
banking77,0.75,mogb_minilm,MOGB-MiniLM,false_reject_rate,5,0.5364655172413793,0.5387931034482758,0.013168085811828592,0.5253448275862069,0.5460344827586207,5,0,0,0.0625,40.73982543153573,comparison_minus_trainable
banking77,0.75,mogb_minilm,MOGB-MiniLM,f1_u,5,0.21018989377259484,0.20787427246962198,0.02776370948821111,0.1909396252324563,0.23362063613635278,5,0,0,0.0625,7.570670405618696,trainable_minus_comparison
banking77,0.75,mogb_minilm,MOGB-MiniLM,auroc,5,0.09130115698729584,0.09838078493647928,0.021564342539524675,0.07384789019963703,0.10594158348457357,5,0,0,0.0625,4.233894764932088,trainable_minus_comparison
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,f1_k,5,0.25696460238144614,0.25642689673517527,0.02355897661917394,0.2385652661815087,0.2753639385813835,5,0,0,0.0625,10.907290521792461,trainable_minus_comparison
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,aupr_oos,5,0.1939707088525714,0.21230535182965027,0.048484700845894735,0.15220184871442224,0.22822384188555325,5,0,0,0.0625,4.000658052301774,trainable_minus_comparison
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,oos_f1,5,0.15520265696899074,0.1551941025126723,0.027705375581473998,0.1365130855942534,0.17840360261279806,5,0,0,0.0625,5.6018968778308675,trainable_minus_comparison
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,f1_all,5,0.25523982364564174,0.2547110866636074,0.02340309025324332,0.23697984466095418,0.2734998026303293,5,0,0,0.0625,10.90624446958535,trainable_minus_comparison
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,false_accept_rate,5,-0.15552631578947368,-0.1447368421052632,0.04826813668861253,-0.19368421052631576,-0.11736842105263154,0,0,5,0.0625,-3.2221321654242687,comparison_minus_trainable
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,known_recall,5,0.36551724137931035,0.3599137931034483,0.0256872684612204,0.34646551724137936,0.3847413793103448,5,0,0,0.0625,14.229509919714705,trainable_minus_comparison
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,false_reject_rate,5,0.36551724137931035,0.3599137931034483,0.025687268461220422,0.34646551724137936,0.3847413793103448,5,0,0,0.0625,14.229509919714692,comparison_minus_trainable
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,f1_u,5,0.15520265696899074,0.1551941025126723,0.027705375581473998,0.13515556705202064,0.17840360261279806,5,0,0,0.0625,5.6018968778308675,trainable_minus_comparison
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + ours,auroc,5,0.07858541288566245,0.08633847549909257,0.023905505947241244,0.05762375226860261,0.09367740471869328,5,0,0,0.0625,3.28733527159384,trainable_minus_comparison
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,f1_k,5,0.18540753740643615,0.18573308357484586,0.008159235900968813,0.17958022695288195,0.19199782092899165,5,0,0,0.0625,22.72363976930992,trainable_minus_comparison
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,aupr_oos,5,0.13743442300515635,0.14145337739909247,0.028785351676699468,0.11584031933460379,0.1588951598979042,5,0,0,0.0625,4.774456972030109,trainable_minus_comparison
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,oos_f1,5,0.13582420934583295,0.13150557467708124,0.0262862298287338,0.11751027075643408,0.1581224740334184,5,0,0,0.0625,5.167124012488159,trainable_minus_comparison
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,f1_all,5,0.18456714201557847,0.18481397325454485,0.008460501483369522,0.17865028568238,0.1914123032746869,5,0,0,0.0625,21.815153910010526,trainable_minus_comparison
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,false_accept_rate,5,-0.11473684210526316,-0.1276315789473684,0.0420579503915221,-0.14499999999999996,-0.07868421052631577,0,0,5,0.0625,-2.728065467697908,comparison_minus_trainable
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,known_recall,5,0.28853448275862076,0.28663793103448276,0.006484168500393752,0.2835344827586207,0.29353448275862076,5,0,0,0.0625,44.49830116862316,trainable_minus_comparison
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,false_reject_rate,5,0.28853448275862065,0.2866379310344827,0.00648416850039376,0.2835344827586207,0.2935344827586207,5,0,0,0.0625,44.49830116862309,comparison_minus_trainable
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,f1_u,5,0.13582420934583295,0.13150557467708124,0.0262862298287338,0.11751027075643408,0.1581224740334184,5,0,0,0.0625,5.167124012488159,trainable_minus_comparison
banking77,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,auroc,5,0.06804128856624314,0.06519112976406527,0.013131489384753777,0.05883110254083477,0.07886887477313964,5,0,0,0.0625,5.181536273047747,trainable_minus_comparison
stackoverflow,0.25,single_centroid,Frozen K=1,f1_k,5,0.06751284522219636,0.07912096548035574,0.03782452277208927,0.0349385581289096,0.09314654703893255,5,0,0,0.0625,1.7848961539843702,trainable_minus_comparison
stackoverflow,0.25,single_centroid,Frozen K=1,aupr_oos,5,0.022555770105428065,0.02164915709032955,0.01145149688691112,0.01393021566392818,0.03160227078531892,5,0,0,0.0625,1.9696787527584236,trainable_minus_comparison
stackoverflow,0.25,single_centroid,Frozen K=1,oos_f1,5,0.05997615649869357,0.07134509273765133,0.04149836934960367,0.027329544581381593,0.09076630997510597,5,0,0,0.0625,1.4452653788254541,trainable_minus_comparison
stackoverflow,0.25,single_centroid,Frozen K=1,f1_all,5,0.06625673043494591,0.07956530040805343,0.03795541841123324,0.0342853583053027,0.09240177811799852,5,0,0,0.0625,1.7456461609006173,trainable_minus_comparison
stackoverflow,0.25,single_centroid,Frozen K=1,false_accept_rate,5,0.11106666666666669,0.1317777777777778,0.07435971961508842,0.04862222222222227,0.16564444444444443,5,0,0,0.0625,1.4936402025395752,comparison_minus_trainable
stackoverflow,0.25,single_centroid,Frozen K=1,known_recall,5,-0.01319999999999999,-0.006000000000000005,0.017084105673598107,-0.0284,-0.0038666666666666407,0,0,5,0.0625,-0.772647995288355,trainable_minus_comparison
stackoverflow,0.25,single_centroid,Frozen K=1,false_reject_rate,5,-0.01320000000000002,-0.006000000000000005,0.017084105673598117,-0.028400000000000047,-0.0038666666666667014,0,0,5,0.0625,-0.7726479952883564,comparison_minus_trainable
stackoverflow,0.25,single_centroid,Frozen K=1,f1_u,5,0.05997615649869357,0.07134509273765133,0.04149836934960367,0.025485503492097085,0.09076630997510597,5,0,0,0.0625,1.4452653788254541,trainable_minus_comparison
stackoverflow,0.25,single_centroid,Frozen K=1,auroc,5,0.033039437037037156,0.03798755555555544,0.016851096657526852,0.019067940740740984,0.04409783703703714,5,0,0,0.0625,1.96066984294933,trainable_minus_comparison
stackoverflow,0.25,fixed_k2,Frozen K=2,f1_k,5,0.1124219404706531,0.10200213976427763,0.03596255258165189,0.08530612563754048,0.14187040703046563,5,0,0,0.0625,3.1260834507061888,trainable_minus_comparison
stackoverflow,0.25,fixed_k2,Frozen K=2,aupr_oos,5,0.033052129908419145,0.027575866008909933,0.013007858153890134,0.023027729164788523,0.04307653065204977,5,0,0,0.0625,2.5409356034939976,trainable_minus_comparison
stackoverflow,0.25,fixed_k2,Frozen K=2,oos_f1,5,0.08818224835352187,0.06970045064326291,0.044717847207543494,0.05564394580410055,0.12604443852465338,5,0,0,0.0625,1.9719698925633058,trainable_minus_comparison
stackoverflow,0.25,fixed_k2,Frozen K=2,f1_all,5,0.10838199178446455,0.096551674768944,0.037375188315083706,0.08037579902700001,0.13924611564119652,5,0,0,0.0625,2.899838012072952,trainable_minus_comparison
stackoverflow,0.25,fixed_k2,Frozen K=2,false_accept_rate,5,0.1562222222222222,0.128,0.07656289273015929,0.10035555555555556,0.2199111111111111,5,0,0,0.0625,2.040443048211577,comparison_minus_trainable
stackoverflow,0.25,fixed_k2,Frozen K=2,known_recall,5,-0.009200000000000009,-0.021333333333333315,0.01926078341547343,-0.022933333333333316,0.0074666666666666215,2,0,3,1.0,-0.4776545066494572,trainable_minus_comparison
stackoverflow,0.25,fixed_k2,Frozen K=2,false_reject_rate,5,-0.009199999999999996,-0.0213333333333334,0.01926078341547348,-0.022933333333333323,0.0074666666666666935,2,0,3,1.0,-0.47765450664945536,comparison_minus_trainable
stackoverflow,0.25,fixed_k2,Frozen K=2,f1_u,5,0.08818224835352187,0.06970045064326291,0.044717847207543494,0.05564394580410055,0.12458073423737488,5,0,0,0.0625,1.9719698925633058,trainable_minus_comparison
stackoverflow,0.25,fixed_k2,Frozen K=2,auroc,5,0.050167674074074145,0.050443111111110994,0.017481064278574678,0.037056740740740814,0.06377416296296308,5,0,0,0.0625,2.8698295066371426,trainable_minus_comparison
stackoverflow,0.25,random_partition,Random K=2,f1_k,5,0.06853352684222062,0.08182578510176175,0.03947291416027003,0.03447082642622301,0.09516606333096858,5,0,0,0.0625,1.7362165500109048,trainable_minus_comparison
stackoverflow,0.25,random_partition,Random K=2,aupr_oos,5,0.02154089934027532,0.02149891998859399,0.01172009475358747,0.012502877794346579,0.030806804383632747,5,0,0,0.0625,1.8379458351803635,trainable_minus_comparison
stackoverflow,0.25,random_partition,Random K=2,oos_f1,5,0.06369549246168012,0.073882208623129,0.04484290532946399,0.027483882640771264,0.09714570327254997,5,0,0,0.0625,1.4204140430622154,trainable_minus_comparison
stackoverflow,0.25,random_partition,Random K=2,f1_all,5,0.06772718777879727,0.08273480968158453,0.0398063347099986,0.03428246925725074,0.09504941252264656,5,0,0,0.0625,1.701417331492856,trainable_minus_comparison
stackoverflow,0.25,random_partition,Random K=2,false_accept_rate,5,0.11835555555555555,0.13733333333333328,0.07958249078475851,0.05408888888888887,0.17724444444444445,5,0,0,0.0625,1.4872059719224417,comparison_minus_trainable
stackoverflow,0.25,random_partition,Random K=2,known_recall,5,-0.018000000000000016,-0.010666666666666713,0.018293896978682996,-0.034533333333333346,-0.00746666666666671,0,0,5,0.0625,-0.9839346980566555,trainable_minus_comparison
stackoverflow,0.25,random_partition,Random K=2,false_reject_rate,5,-0.018000000000000002,-0.010666666666666685,0.018293896978682993,-0.034533333333333326,-0.0074666666666666605,0,0,5,0.0625,-0.9839346980566549,comparison_minus_trainable
stackoverflow,0.25,random_partition,Random K=2,f1_u,5,0.06369549246168012,0.073882208623129,0.04484290532946399,0.027483882640771264,0.09714570327254997,5,0,0,0.0625,1.4204140430622154,trainable_minus_comparison
stackoverflow,0.25,random_partition,Random K=2,auroc,5,0.03241694814814815,0.037065925925925836,0.017377401943964085,0.018326666666666623,0.044007022222222233,5,0,0,0.0625,1.8654657498676286,trainable_minus_comparison
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,f1_k,5,0.39072321308740987,0.40851321899030546,0.059467529573246705,0.3443915593780981,0.4370548667967216,5,0,0,0.0625,6.5703622782270195,trainable_minus_comparison
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,aupr_oos,5,0.051694029768449855,0.05340209547467156,0.01972260576601509,0.03669710636908581,0.06809342433741208,5,0,0,0.0625,2.621054762323859,trainable_minus_comparison
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,oos_f1,5,0.06039685255607961,0.06250290094792432,0.01309872016583242,0.050234303119067555,0.07055940199309166,5,0,0,0.0625,4.610897232053465,trainable_minus_comparison
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,f1_all,5,0.33566881966552153,0.35271439533850335,0.05135451336573523,0.29573926253931193,0.375598376791731,5,0,0,0.0625,6.536306113446429,trainable_minus_comparison
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,false_accept_rate,5,-0.029111111111111098,-0.0268888888888889,0.0195018201113209,-0.04417777777777776,-0.01386666666666666,0,0,5,0.0625,-1.492738162127337,comparison_minus_trainable
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,known_recall,5,0.5168,0.5186666666666666,0.050829562701684206,0.47680000000000006,0.5533333333333333,5,0,0,0.0625,10.167311551214196,trainable_minus_comparison
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,false_reject_rate,5,0.5168,0.5186666666666667,0.050829562701684206,0.47519999999999996,0.5533333333333333,5,0,0,0.0625,10.167311551214196,comparison_minus_trainable
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,f1_u,5,0.06039685255607961,0.06250290094792432,0.01309872016583242,0.050234303119067555,0.07055940199309166,5,0,0,0.0625,4.610897232053465,trainable_minus_comparison
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,auroc,5,0.08572314074074076,0.08778696296296296,0.028784441350142215,0.060893096296296335,0.10827890370370363,5,0,0,0.0625,2.9781068077014194,trainable_minus_comparison
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,f1_k,5,0.1644758917644729,0.16475073679532382,0.049932844478196334,0.1254369580473685,0.20351482548157723,5,0,0,0.0625,3.293941963115939,trainable_minus_comparison
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,aupr_oos,5,0.01696412086274124,0.017642056190660727,0.009450334997967123,0.008730303753917635,0.023809422374697964,5,0,0,0.0625,1.7950814300646927,trainable_minus_comparison
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,oos_f1,5,0.028800829501088976,0.02989177302997381,0.01222467583576215,0.019282228458535843,0.03811839745763661,5,0,0,0.0625,2.3559585454883667,trainable_minus_comparison
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,f1_all,5,0.14186338138724225,0.14453776314309053,0.04293184293356094,0.10823071269196231,0.17549605008252217,5,0,0,0.0625,3.3043860149861852,trainable_minus_comparison
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,false_accept_rate,5,-0.0181777777777778,-0.0151111111111111,0.023458605517794665,-0.036133333333333365,0.0005333333333333009,1,0,4,0.375,-0.7748873974622634,comparison_minus_trainable
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,known_recall,5,0.2518666666666666,0.2366666666666667,0.052250252524642306,0.21266666666666662,0.2910666666666667,5,0,0,0.0625,4.820391376058538,trainable_minus_comparison
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,false_reject_rate,5,0.25186666666666674,0.23666666666666672,0.0522502525246423,0.2126666666666667,0.29333333333333333,5,0,0,0.0625,4.820391376058541,comparison_minus_trainable
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,f1_u,5,0.028800829501088976,0.02989177302997381,0.01222467583576215,0.019282228458535843,0.03811839745763661,5,0,0,0.0625,2.3559585454883667,trainable_minus_comparison
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + ours,auroc,5,0.036505185185185286,0.04033407407407419,0.014521953987340132,0.023483969629629772,0.045267348148148215,5,0,0,0.0625,2.513792924630499,trainable_minus_comparison
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,f1_k,5,0.21332296837846068,0.22343870356983697,0.04355858329896484,0.1779966957197699,0.24533904835008985,5,0,0,0.0625,4.897380773711487,trainable_minus_comparison
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,aupr_oos,5,0.07734555923053621,0.05739441469312334,0.03551166284932036,0.05289428702608619,0.10898270136706016,5,0,0,0.0625,2.1780325961845652,trainable_minus_comparison
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,oos_f1,5,0.04843836225673439,0.053251961289341954,0.01722496511610897,0.03394106556017902,0.06108287745333789,5,0,0,0.0625,2.8121021976081866,trainable_minus_comparison
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,f1_all,5,0.18584220069150634,0.19520656969849148,0.03914741363990771,0.15389940183405157,0.21460322189888387,5,0,0,0.0625,4.747240836928619,trainable_minus_comparison
stackoverflow,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,false_accept_rate,5,0.0058666666666667006,0.0075555555555556035,0.027993209053026085,-0.016711111111111097,0.027377777777777834,3,0,2,1.0,0.20957463846155608,comparison_minus_trainable
