dataset,kir,seed,method,oos_f1,rank,is_best,metric,f1_all,known_recall,false_accept_rate
banking77,0.25,42,random_partition,,1.0,True,known_recall,,0.8513157894736842,
banking77,0.25,42,single_centroid,,3.0,False,known_recall,,0.8381578947368421,
banking77,0.25,42,trainable_k1,,4.0,False,known_recall,,0.8171052631578948,
banking77,0.25,87,fixed_k2,,4.0,False,known_recall,,0.8118421052631579,
banking77,0.25,87,mogb_minilm,,7.0,False,known_recall,,0.4144736842105263,
banking77,0.25,87,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.6513157894736843,
banking77,0.25,87,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.5302631578947368,
banking77,0.25,87,random_partition,,1.0,True,known_recall,,0.8355263157894737,
banking77,0.25,87,single_centroid,,2.0,False,known_recall,,0.8263157894736842,
banking77,0.25,87,trainable_k1,,3.0,False,known_recall,,0.8131578947368421,
banking77,0.25,100,fixed_k2,,4.0,False,known_recall,,0.7934210526315789,
banking77,0.25,100,mogb_minilm,,7.0,False,known_recall,,0.3776315789473684,
banking77,0.25,100,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.6052631578947368,
banking77,0.25,100,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.5144736842105263,
banking77,0.25,100,random_partition,,2.0,False,known_recall,,0.8421052631578947,
banking77,0.25,100,single_centroid,,1.0,True,known_recall,,0.843421052631579,
banking77,0.25,100,trainable_k1,,3.0,False,known_recall,,0.8092105263157895,
banking77,0.25,123,fixed_k2,,4.0,False,known_recall,,0.8118421052631579,
banking77,0.25,123,mogb_minilm,,7.0,False,known_recall,,0.4,
banking77,0.25,123,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.6065789473684211,
banking77,0.25,123,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.5394736842105263,
banking77,0.25,123,random_partition,,1.0,True,known_recall,,0.8539473684210526,
banking77,0.25,123,single_centroid,,2.0,False,known_recall,,0.85,
banking77,0.25,123,trainable_k1,,3.0,False,known_recall,,0.825,
banking77,0.5,13,fixed_k2,,3.0,False,known_recall,,0.8335526315789474,
banking77,0.5,13,mogb_minilm,,7.0,False,known_recall,,0.3322368421052631,
banking77,0.5,13,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.5157894736842106,
banking77,0.5,13,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5355263157894736,
banking77,0.5,13,random_partition,,1.0,True,known_recall,,0.8664473684210526,
banking77,0.5,13,single_centroid,,2.0,False,known_recall,,0.8526315789473684,
banking77,0.5,13,trainable_k1,,4.0,False,known_recall,,0.8171052631578948,
banking77,0.5,42,fixed_k2,,3.0,False,known_recall,,0.8302631578947368,
banking77,0.5,42,mogb_minilm,,7.0,False,known_recall,,0.306578947368421,
banking77,0.5,42,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.5013157894736842,
banking77,0.5,42,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5388157894736842,
banking77,0.5,42,random_partition,,1.0,True,known_recall,,0.8519736842105263,
banking77,0.5,42,single_centroid,,2.0,False,known_recall,,0.8421052631578947,
banking77,0.5,42,trainable_k1,,4.0,False,known_recall,,0.8197368421052631,
banking77,0.5,87,fixed_k2,,3.0,False,known_recall,,0.8243421052631579,
banking77,0.5,87,mogb_minilm,,7.0,False,known_recall,,0.3565789473684211,
banking77,0.5,87,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.5460526315789473,
banking77,0.5,87,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5467105263157894,
banking77,0.5,87,random_partition,,1.0,True,known_recall,,0.8532894736842105,
banking77,0.5,87,single_centroid,,2.0,False,known_recall,,0.8368421052631578,
banking77,0.5,87,trainable_k1,,4.0,False,known_recall,,0.8203947368421053,
banking77,0.5,100,fixed_k2,,4.0,False,known_recall,,0.8151315789473684,
banking77,0.5,100,mogb_minilm,,7.0,False,known_recall,,0.3210526315789473,
banking77,0.5,100,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.5059210526315789,
banking77,0.5,100,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5151315789473685,
banking77,0.5,100,random_partition,,1.0,True,known_recall,,0.8585526315789473,
banking77,0.5,100,single_centroid,,2.0,False,known_recall,,0.8565789473684211,
banking77,0.5,100,trainable_k1,,3.0,False,known_recall,,0.8236842105263158,
banking77,0.5,123,fixed_k2,,4.0,False,known_recall,,0.8243421052631579,
banking77,0.5,123,mogb_minilm,,7.0,False,known_recall,,0.3539473684210527,
banking77,0.5,123,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.5401315789473684,
banking77,0.5,123,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.5263157894736843,
banking77,0.5,123,random_partition,,1.0,True,known_recall,,0.8677631578947369,
banking77,0.5,123,single_centroid,,2.0,False,known_recall,,0.8625,
banking77,0.5,123,trainable_k1,,3.0,False,known_recall,,0.8296052631578947,
banking77,0.75,13,fixed_k2,,3.0,False,known_recall,,0.834051724137931,
banking77,0.75,13,mogb_minilm,,7.0,False,known_recall,,0.2961206896551724,
banking77,0.75,13,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.4676724137931034,
banking77,0.75,13,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5405172413793103,
banking77,0.75,13,random_partition,,1.0,True,known_recall,,0.8724137931034482,
banking77,0.75,13,single_centroid,,2.0,False,known_recall,,0.8616379310344827,
banking77,0.75,13,trainable_k1,,4.0,False,known_recall,,0.8271551724137931,
banking77,0.75,42,fixed_k2,,4.0,False,known_recall,,0.8284482758620689,
banking77,0.75,42,mogb_minilm,,7.0,False,known_recall,,0.2793103448275862,
banking77,0.75,42,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.4375,
banking77,0.75,42,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5336206896551724,
banking77,0.75,42,random_partition,,1.0,True,known_recall,,0.8689655172413793,
banking77,0.75,42,single_centroid,,2.0,False,known_recall,,0.8633620689655173,
banking77,0.75,42,trainable_k1,,3.0,False,known_recall,,0.8297413793103449,
banking77,0.75,87,fixed_k2,,3.0,False,known_recall,,0.8336206896551724,
banking77,0.75,87,mogb_minilm,,7.0,False,known_recall,,0.3047413793103448,
banking77,0.75,87,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.493103448275862,
banking77,0.75,87,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5405172413793103,
banking77,0.75,87,random_partition,,1.0,True,known_recall,,0.868103448275862,
banking77,0.75,87,single_centroid,,2.0,False,known_recall,,0.8590517241379311,
banking77,0.75,87,trainable_k1,,4.0,False,known_recall,,0.8215517241379311,
banking77,0.75,100,fixed_k2,,3.0,False,known_recall,,0.8262931034482759,
banking77,0.75,100,mogb_minilm,,7.0,False,known_recall,,0.2762931034482758,
banking77,0.75,100,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.4616379310344828,
banking77,0.75,100,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5271551724137931,
banking77,0.75,100,random_partition,,1.0,True,known_recall,,0.8732758620689656,
banking77,0.75,100,single_centroid,,2.0,False,known_recall,,0.8637931034482759,
banking77,0.75,100,trainable_k1,,4.0,False,known_recall,,0.8215517241379311,
banking77,0.75,123,fixed_k2,,3.0,False,known_recall,,0.8344827586206897,
banking77,0.75,123,mogb_minilm,,7.0,False,known_recall,,0.2818965517241379,
banking77,0.75,123,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.4331896551724138,
banking77,0.75,123,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5362068965517242,
banking77,0.75,123,random_partition,,1.0,True,known_recall,,0.8810344827586207,
banking77,0.75,123,single_centroid,,2.0,False,known_recall,,0.8728448275862069,
banking77,0.75,123,trainable_k1,,4.0,False,known_recall,,0.8206896551724138,
clinc150,0.25,13,fixed_k2,,3.0,False,known_recall,,0.7526315789473684,
clinc150,0.25,13,mogb_minilm,,7.0,False,known_recall,,0.4017543859649123,
clinc150,0.25,13,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.6447368421052632,
clinc150,0.25,13,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4201754385964912,
clinc150,0.25,13,random_partition,,1.0,True,known_recall,,0.7929824561403509,
clinc150,0.25,13,single_centroid,,2.0,False,known_recall,,0.7798245614035088,
clinc150,0.25,13,trainable_k1,,4.0,False,known_recall,,0.736842105263158,
clinc150,0.25,42,fixed_k2,,3.0,False,known_recall,,0.7350877192982457,
clinc150,0.25,42,mogb_minilm,,7.0,False,known_recall,,0.3307017543859649,
clinc150,0.25,42,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.5333333333333333,
clinc150,0.25,42,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4157894736842105,
clinc150,0.25,42,random_partition,,1.0,True,known_recall,,0.7657894736842106,
clinc150,0.25,42,single_centroid,,2.0,False,known_recall,,0.7649122807017543,
clinc150,0.25,42,trainable_k1,,4.0,False,known_recall,,0.7263157894736842,
clinc150,0.25,87,fixed_k2,,3.0,False,known_recall,,0.7421052631578947,
clinc150,0.25,87,mogb_minilm,,7.0,False,known_recall,,0.3614035087719298,
clinc150,0.25,87,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.5894736842105264,
clinc150,0.25,87,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4307017543859649,
clinc150,0.25,87,random_partition,,2.0,False,known_recall,,0.7885964912280702,
clinc150,0.25,87,single_centroid,,1.0,True,known_recall,,0.7894736842105263,
clinc150,0.25,87,trainable_k1,,4.0,False,known_recall,,0.736842105263158,
clinc150,0.25,100,fixed_k2,,4.0,False,known_recall,,0.7464912280701754,
clinc150,0.25,100,mogb_minilm,,7.0,False,known_recall,,0.3807017543859649,
clinc150,0.25,100,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.6070175438596491,
clinc150,0.25,100,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4298245614035088,
clinc150,0.25,100,random_partition,,1.0,True,known_recall,,0.8096491228070175,
clinc150,0.25,100,single_centroid,,2.0,False,known_recall,,0.7894736842105263,
clinc150,0.25,100,trainable_k1,,3.0,False,known_recall,,0.7491228070175439,
clinc150,0.25,123,fixed_k2,,3.0,False,known_recall,,0.7412280701754386,
clinc150,0.25,123,mogb_minilm,,7.0,False,known_recall,,0.3807017543859649,
clinc150,0.25,123,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.6342105263157894,
clinc150,0.25,123,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.3982456140350877,
clinc150,0.25,123,random_partition,,1.0,True,known_recall,,0.7850877192982456,
clinc150,0.25,123,single_centroid,,2.0,False,known_recall,,0.7736842105263158,
clinc150,0.25,123,trainable_k1,,4.0,False,known_recall,,0.7324561403508771,
clinc150,0.5,13,fixed_k2,,3.0,False,known_recall,,0.764,
clinc150,0.5,13,mogb_minilm,,7.0,False,known_recall,,0.3164444444444444,
clinc150,0.5,13,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.5511111111111111,
clinc150,0.5,13,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.428,
clinc150,0.5,13,random_partition,,1.0,True,known_recall,,0.7951111111111111,
clinc150,0.5,13,single_centroid,,2.0,False,known_recall,,0.7915555555555556,
clinc150,0.5,13,trainable_k1,,4.0,False,known_recall,,0.7453333333333334,
clinc150,0.5,42,fixed_k2,,4.0,False,known_recall,,0.731111111111111,
clinc150,0.5,42,mogb_minilm,,7.0,False,known_recall,,0.3004444444444444,
clinc150,0.5,42,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.5075555555555555,
clinc150,0.5,42,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4053333333333333,
clinc150,0.5,42,random_partition,,1.0,True,known_recall,,0.7711111111111111,
clinc150,0.5,42,single_centroid,,2.0,False,known_recall,,0.7653333333333333,
clinc150,0.5,42,trainable_k1,,3.0,False,known_recall,,0.739111111111111,
clinc150,0.5,87,fixed_k2,,3.0,False,known_recall,,0.76,
clinc150,0.5,87,mogb_minilm,,7.0,False,known_recall,,0.3328888888888889,
clinc150,0.5,87,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.5453333333333333,
clinc150,0.5,87,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4439999999999999,
clinc150,0.5,87,random_partition,,1.0,True,known_recall,,0.8093333333333333,
clinc150,0.5,87,single_centroid,,2.0,False,known_recall,,0.8031111111111111,
clinc150,0.5,87,trainable_k1,,4.0,False,known_recall,,0.7435555555555555,
clinc150,0.5,100,fixed_k2,,3.0,False,known_recall,,0.7555555555555555,
clinc150,0.5,100,mogb_minilm,,7.0,False,known_recall,,0.3248888888888889,
clinc150,0.5,100,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.544,
clinc150,0.5,100,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4231111111111111,
clinc150,0.5,100,random_partition,,1.0,True,known_recall,,0.8004444444444444,
clinc150,0.5,100,single_centroid,,2.0,False,known_recall,,0.7906666666666666,
clinc150,0.5,100,trainable_k1,,4.0,False,known_recall,,0.748,
clinc150,0.5,123,fixed_k2,,3.5,False,known_recall,,0.7462222222222222,
clinc150,0.5,123,mogb_minilm,,7.0,False,known_recall,,0.304,
clinc150,0.5,123,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.5191111111111111,
clinc150,0.5,123,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4115555555555555,
clinc150,0.5,123,random_partition,,1.0,True,known_recall,,0.7977777777777778,
clinc150,0.5,123,single_centroid,,2.0,False,known_recall,,0.7871111111111111,
clinc150,0.5,123,trainable_k1,,3.5,False,known_recall,,0.7462222222222222,
clinc150,0.75,13,fixed_k2,,3.0,False,known_recall,,0.7592261904761904,
clinc150,0.75,13,mogb_minilm,,7.0,False,known_recall,,0.2788690476190476,
clinc150,0.75,13,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.475,
clinc150,0.75,13,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4244047619047619,
clinc150,0.75,13,random_partition,,1.0,True,known_recall,,0.7946428571428572,
clinc150,0.75,13,single_centroid,,2.0,False,known_recall,,0.781547619047619,
clinc150,0.75,13,trainable_k1,,4.0,False,known_recall,,0.7464285714285714,
clinc150,0.75,42,fixed_k2,,3.0,False,known_recall,,0.7482142857142857,
clinc150,0.75,42,mogb_minilm,,7.0,False,known_recall,,0.2794642857142857,
clinc150,0.75,42,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.4538690476190476,
clinc150,0.75,42,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4181547619047618,
clinc150,0.75,42,random_partition,,1.0,True,known_recall,,0.7907738095238095,
clinc150,0.75,42,single_centroid,,2.0,False,known_recall,,0.7806547619047619,
clinc150,0.75,42,trainable_k1,,4.0,False,known_recall,,0.7398809523809524,
clinc150,0.75,87,fixed_k2,,3.0,False,known_recall,,0.7598214285714285,
clinc150,0.75,87,mogb_minilm,,7.0,False,known_recall,,0.2952380952380952,
clinc150,0.75,87,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.4744047619047619,
clinc150,0.75,87,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4285714285714286,
clinc150,0.75,87,random_partition,,1.0,True,known_recall,,0.8035714285714286,
clinc150,0.75,87,single_centroid,,2.0,False,known_recall,,0.7961309523809523,
clinc150,0.75,87,trainable_k1,,4.0,False,known_recall,,0.7508928571428571,
clinc150,0.75,100,fixed_k2,,3.0,False,known_recall,,0.7723214285714286,
clinc150,0.75,100,mogb_minilm,,7.0,False,known_recall,,0.3017857142857143,
clinc150,0.75,100,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.4943452380952381,
clinc150,0.75,100,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4497023809523809,
clinc150,0.75,100,random_partition,,1.0,True,known_recall,,0.8151785714285714,
clinc150,0.75,100,single_centroid,,2.0,False,known_recall,,0.8044642857142857,
clinc150,0.75,100,trainable_k1,,4.0,False,known_recall,,0.762202380952381,
clinc150,0.75,123,fixed_k2,,4.0,False,known_recall,,0.7505952380952381,
clinc150,0.75,123,mogb_minilm,,7.0,False,known_recall,,0.3044642857142857,
clinc150,0.75,123,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.5068452380952381,
clinc150,0.75,123,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.4214285714285714,
clinc150,0.75,123,random_partition,,1.0,True,known_recall,,0.7982142857142858,
clinc150,0.75,123,single_centroid,,2.0,False,known_recall,,0.7907738095238095,
clinc150,0.75,123,trainable_k1,,3.0,False,known_recall,,0.756547619047619,
stackoverflow,0.25,13,fixed_k2,,1.0,True,known_recall,,0.858,
stackoverflow,0.25,13,mogb_minilm,,7.0,False,known_recall,,0.3319999999999999,
stackoverflow,0.25,13,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.5966666666666667,
stackoverflow,0.25,13,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.5533333333333333,
stackoverflow,0.25,13,random_partition,,2.0,False,known_recall,,0.8493333333333333,
stackoverflow,0.25,13,single_centroid,,3.0,False,known_recall,,0.8426666666666667,
stackoverflow,0.25,13,trainable_k1,,4.0,False,known_recall,,0.8333333333333334,
stackoverflow,0.25,42,fixed_k2,,3.0,False,known_recall,,0.866,
stackoverflow,0.25,42,mogb_minilm,,7.0,False,known_recall,,0.2893333333333333,
stackoverflow,0.25,42,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.5286666666666666,
stackoverflow,0.25,42,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5573333333333333,
stackoverflow,0.25,42,random_partition,,1.0,True,known_recall,,0.894,
stackoverflow,0.25,42,single_centroid,,2.0,False,known_recall,,0.8873333333333333,
stackoverflow,0.25,42,trainable_k1,,4.0,False,known_recall,,0.844,
stackoverflow,0.25,87,fixed_k2,,4.0,False,known_recall,,0.8446666666666667,
stackoverflow,0.25,87,mogb_minilm,,7.0,False,known_recall,,0.2786666666666666,
stackoverflow,0.25,87,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.554,
stackoverflow,0.25,87,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.5193333333333333,
stackoverflow,0.25,87,random_partition,,1.0,True,known_recall,,0.8586666666666667,
stackoverflow,0.25,87,single_centroid,,2.0,False,known_recall,,0.854,
stackoverflow,0.25,87,trainable_k1,,3.0,False,known_recall,,0.848,
stackoverflow,0.25,100,fixed_k2,,4.0,False,known_recall,,0.8286666666666667,
stackoverflow,0.25,100,mogb_minilm,,7.0,False,known_recall,,0.3286666666666666,
stackoverflow,0.25,100,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.6206666666666667,
stackoverflow,0.25,100,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.5626666666666666,
stackoverflow,0.25,100,random_partition,,1.0,True,known_recall,,0.854,
stackoverflow,0.25,100,single_centroid,,2.0,False,known_recall,,0.8533333333333333,
stackoverflow,0.25,100,trainable_k1,,3.0,False,known_recall,,0.8473333333333333,
stackoverflow,0.25,123,fixed_k2,,1.0,True,known_recall,,0.8633333333333333,
stackoverflow,0.25,123,mogb_minilm,,7.0,False,known_recall,,0.402,
stackoverflow,0.25,123,mogb_partition_ours_boundary,,5.0,False,known_recall,,0.6553333333333333,
stackoverflow,0.25,123,ours_partition_mogb_boundary,,6.0,False,known_recall,,0.5146666666666666,
stackoverflow,0.25,123,random_partition,,2.0,False,known_recall,,0.8486666666666667,
stackoverflow,0.25,123,single_centroid,,3.0,False,known_recall,,0.8433333333333333,
stackoverflow,0.25,123,trainable_k1,,4.0,False,known_recall,,0.842,
stackoverflow,0.5,13,fixed_k2,,3.0,False,known_recall,,0.8816666666666667,
stackoverflow,0.5,13,mogb_minilm,,7.0,False,known_recall,,0.2896666666666666,
stackoverflow,0.5,13,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.5466666666666666,
stackoverflow,0.5,13,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5586666666666666,
stackoverflow,0.5,13,random_partition,,1.0,True,known_recall,,0.8856666666666667,
stackoverflow,0.5,13,single_centroid,,2.0,False,known_recall,,0.882,
stackoverflow,0.5,13,trainable_k1,,4.0,False,known_recall,,0.8426666666666667,
stackoverflow,0.5,42,fixed_k2,,3.0,False,known_recall,,0.869,
stackoverflow,0.5,42,mogb_minilm,,7.0,False,known_recall,,0.2813333333333333,
stackoverflow,0.5,42,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.5186666666666666,
stackoverflow,0.5,42,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5529999999999999,
stackoverflow,0.5,42,random_partition,,1.0,True,known_recall,,0.8883333333333333,
stackoverflow,0.5,42,single_centroid,,2.0,False,known_recall,,0.8816666666666667,
stackoverflow,0.5,42,trainable_k1,,4.0,False,known_recall,,0.835,
stackoverflow,0.5,87,fixed_k2,,1.0,True,known_recall,,0.871,
stackoverflow,0.5,87,mogb_minilm,,7.0,False,known_recall,,0.2793333333333333,
stackoverflow,0.5,87,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.5153333333333333,
stackoverflow,0.5,87,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.546,
stackoverflow,0.5,87,random_partition,,2.0,False,known_recall,,0.864,
stackoverflow,0.5,87,single_centroid,,3.0,False,known_recall,,0.8603333333333334,
stackoverflow,0.5,87,trainable_k1,,4.0,False,known_recall,,0.84,
stackoverflow,0.5,100,fixed_k2,,3.0,False,known_recall,,0.8476666666666667,
stackoverflow,0.5,100,mogb_minilm,,7.0,False,known_recall,,0.2746666666666666,
stackoverflow,0.5,100,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.5196666666666667,
stackoverflow,0.5,100,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5293333333333333,
stackoverflow,0.5,100,random_partition,,1.0,True,known_recall,,0.8596666666666667,
stackoverflow,0.5,100,single_centroid,,2.0,False,known_recall,,0.8573333333333333,
stackoverflow,0.5,100,trainable_k1,,4.0,False,known_recall,,0.8353333333333334,
stackoverflow,0.5,123,fixed_k2,,3.0,False,known_recall,,0.875,
stackoverflow,0.5,123,mogb_minilm,,7.0,False,known_recall,,0.2296666666666666,
stackoverflow,0.5,123,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.419,
stackoverflow,0.5,123,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5376666666666667,
stackoverflow,0.5,123,random_partition,,1.0,True,known_recall,,0.8843333333333333,
stackoverflow,0.5,123,single_centroid,,2.0,False,known_recall,,0.876,
stackoverflow,0.5,123,trainable_k1,,4.0,False,known_recall,,0.8416666666666667,
stackoverflow,0.75,13,fixed_k2,,2.0,False,known_recall,,0.8882222222222222,
stackoverflow,0.75,13,mogb_minilm,,7.0,False,known_recall,,0.2044444444444444,
stackoverflow,0.75,13,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.3822222222222222,
stackoverflow,0.75,13,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5466666666666666,
stackoverflow,0.75,13,random_partition,,1.0,True,known_recall,,0.8911111111111111,
stackoverflow,0.75,13,single_centroid,,3.0,False,known_recall,,0.8871111111111111,
stackoverflow,0.75,13,trainable_k1,,4.0,False,known_recall,,0.8437777777777777,
stackoverflow,0.75,42,fixed_k2,,3.0,False,known_recall,,0.874,
stackoverflow,0.75,42,mogb_minilm,,7.0,False,known_recall,,0.1959999999999999,
stackoverflow,0.75,42,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.3675555555555555,
stackoverflow,0.75,42,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.538,
stackoverflow,0.75,42,random_partition,,1.0,True,known_recall,,0.8928888888888888,
stackoverflow,0.75,42,single_centroid,,2.0,False,known_recall,,0.8871111111111111,
stackoverflow,0.75,42,trainable_k1,,4.0,False,known_recall,,0.8511111111111112,
stackoverflow,0.75,87,fixed_k2,,1.0,True,known_recall,,0.8813333333333333,
stackoverflow,0.75,87,mogb_minilm,,7.0,False,known_recall,,0.2324444444444444,
stackoverflow,0.75,87,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.4248888888888888,
stackoverflow,0.75,87,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5393333333333333,
stackoverflow,0.75,87,random_partition,,2.0,False,known_recall,,0.8704444444444445,
stackoverflow,0.75,87,single_centroid,,3.0,False,known_recall,,0.8628888888888889,
stackoverflow,0.75,87,trainable_k1,,4.0,False,known_recall,,0.8331111111111111,
stackoverflow,0.75,100,fixed_k2,,2.0,False,known_recall,,0.8697777777777778,
stackoverflow,0.75,100,mogb_minilm,,7.0,False,known_recall,,0.2204444444444444,
stackoverflow,0.75,100,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.4191111111111111,
stackoverflow,0.75,100,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5191111111111111,
stackoverflow,0.75,100,random_partition,,1.0,True,known_recall,,0.8711111111111112,
stackoverflow,0.75,100,single_centroid,,3.0,False,known_recall,,0.8651111111111112,
stackoverflow,0.75,100,trainable_k1,,4.0,False,known_recall,,0.8388888888888889,
stackoverflow,0.75,123,fixed_k2,,1.0,True,known_recall,,0.8877777777777778,
stackoverflow,0.75,123,mogb_minilm,,7.0,False,known_recall,,0.2053333333333333,
stackoverflow,0.75,123,mogb_partition_ours_boundary,,6.0,False,known_recall,,0.3595555555555555,
stackoverflow,0.75,123,ours_partition_mogb_boundary,,5.0,False,known_recall,,0.5317777777777778,
stackoverflow,0.75,123,random_partition,,2.0,False,known_recall,,0.8842222222222222,
stackoverflow,0.75,123,single_centroid,,3.0,False,known_recall,,0.8788888888888888,
stackoverflow,0.75,123,trainable_k1,,4.0,False,known_recall,,0.8388888888888889,
banking77,0.25,13,fixed_k2,,5.0,False,false_accept_rate,,,0.2297413793103448
banking77,0.25,13,mogb_minilm,,1.0,True,false_accept_rate,,,0.0198275862068965
banking77,0.25,13,mogb_partition_ours_boundary,,2.0,False,false_accept_rate,,,0.0353448275862069
banking77,0.25,13,ours_partition_mogb_boundary,,3.0,False,false_accept_rate,,,0.0603448275862069
banking77,0.25,13,random_partition,,7.0,False,false_accept_rate,,,0.2405172413793103
banking77,0.25,13,single_centroid,,6.0,False,false_accept_rate,,,0.2362068965517241
banking77,0.25,13,trainable_k1,,4.0,False,false_accept_rate,,,0.1081896551724137
banking77,0.25,42,fixed_k2,,5.0,False,false_accept_rate,,,0.180603448275862
banking77,0.25,42,mogb_minilm,,1.0,True,false_accept_rate,,,0.0103448275862068
banking77,0.25,42,mogb_partition_ours_boundary,,3.0,False,false_accept_rate,,,0.0413793103448275
banking77,0.25,42,ours_partition_mogb_boundary,,2.0,False,false_accept_rate,,,0.0314655172413793
banking77,0.25,42,random_partition,,7.0,False,false_accept_rate,,,0.2487068965517241
banking77,0.25,42,single_centroid,,6.0,False,false_accept_rate,,,0.2396551724137931
banking77,0.25,42,trainable_k1,,4.0,False,false_accept_rate,,,0.0987068965517241
banking77,0.25,87,fixed_k2,,7.0,False,false_accept_rate,,,0.2120689655172414
banking77,0.25,87,mogb_minilm,,1.0,True,false_accept_rate,,,0.0198275862068965
banking77,0.25,87,mogb_partition_ours_boundary,,2.0,False,false_accept_rate,,,0.0400862068965517
banking77,0.25,87,ours_partition_mogb_boundary,,3.0,False,false_accept_rate,,,0.05
banking77,0.25,87,random_partition,,6.0,False,false_accept_rate,,,0.1896551724137931
banking77,0.25,87,single_centroid,,5.0,False,false_accept_rate,,,0.171551724137931
banking77,0.25,87,trainable_k1,,4.0,False,false_accept_rate,,,0.0767241379310344
banking77,0.25,100,fixed_k2,,5.0,False,false_accept_rate,,,0.1262931034482758
banking77,0.25,100,mogb_minilm,,1.0,True,false_accept_rate,,,0.0060344827586206
