dataset,method,method_label,metric,metric_label,n_seeds,kir_025,kir_050,kir_075,endpoint_delta,endpoint_delta_pp,slope_per_kir,slope_pp_per_kir,worst_value,best_value
stackoverflow,single_centroid,Frozen K=1,f1_all,F1-All,5,0.8101159547533475,0.7997964624589458,0.8123797132114893,0.0022637584581417514,0.22637584581417514,0.004527516916283503,0.4527516916283503,0.7997964624589458,0.8123797132114893
stackoverflow,single_centroid,Frozen K=1,f1_k,F1-K,5,0.7931749951035708,0.8032265131087414,0.8228014931374397,0.029626498033868853,2.9626498033868853,0.05925299606773771,5.925299606773771,0.7931749951035708,0.8228014931374397
stackoverflow,single_centroid,Frozen K=1,known_recall,Known Recall,5,0.8561333333333334,0.8714666666666666,0.8762222222222222,0.020088888888888823,2.0088888888888823,0.040177777777777646,4.017777777777765,0.8561333333333334,0.8762222222222222
stackoverflow,single_centroid,Frozen K=1,false_accept_rate,False acceptance,5,0.1495555555555555,0.2970666666666666,0.3282666666666666,0.1787111111111111,17.87111111111111,0.3574222222222222,35.74222222222222,0.1495555555555555,0.3282666666666666
stackoverflow,single_centroid,Frozen K=1,false_reject_rate,False rejection,5,0.1438666666666666,0.1285333333333333,0.1237777777777777,-0.020088888888888892,-2.0088888888888894,-0.040177777777777784,-4.017777777777779,0.1237777777777777,0.1438666666666666
stackoverflow,trainable_k1,Trainable K=1,oos_f1,OOS F1,5,0.9547969095009252,0.8767066651336372,0.7630378449085173,-0.19175906459240788,-19.17590645924079,-0.38351812918481576,-38.35181291848158,0.7630378449085173,0.9547969095009252
stackoverflow,trainable_k1,Trainable K=1,f1_all,F1-All,5,0.8763726851882936,0.8655077750537566,0.87280021593395,-0.0035724692543436243,-0.35724692543436243,-0.0071449385086872486,-0.7144938508687249,0.8655077750537566,0.8763726851882936
stackoverflow,trainable_k1,Trainable K=1,f1_k,F1-K,5,0.8606878403257671,0.8643878860457684,0.8801177073356452,0.019429867009878143,1.9429867009878143,0.03885973401975629,3.8859734019756287,0.8606878403257671,0.8801177073356452
stackoverflow,trainable_k1,Trainable K=1,known_recall,Known Recall,5,0.8429333333333332,0.8389333333333333,0.8411555555555555,-0.001777777777777656,-0.1777777777777656,-0.003555555555555312,-0.3555555555555312,0.8389333333333333,0.8429333333333332
stackoverflow,trainable_k1,Trainable K=1,false_accept_rate,False acceptance,5,0.0384888888888888,0.0933999999999999,0.0879999999999999,0.049511111111111096,4.95111111111111,0.09902222222222219,9.90222222222222,0.0384888888888888,0.0933999999999999
stackoverflow,trainable_k1,Trainable K=1,false_reject_rate,False rejection,5,0.1570666666666666,0.1610666666666666,0.1588444444444444,0.0017777777777777948,0.17777777777777948,0.0035555555555555896,0.35555555555555896,0.1570666666666666,0.1610666666666666
