method,dataset,kir,seed,target_known_recall,threshold,oos_f1,known_recall,false_accept_rate,false_reject_rate,oos_precision,oos_recall
mogb_minilm_fair,clinc150,0.75,42,0.7,1.2483300743942265,0.7864394488759971,0.700297619047619,0.07307692307692308,0.299702380952381,0.6829345088161209,0.926923076923077
mogb_minilm_fair,clinc150,0.75,42,0.8,1.338746554614857,0.7717723842545381,0.8002976190476191,0.19145299145299147,0.1997023809523809,0.7381974248927039,0.8085470085470086
mogb_minilm_fair,clinc150,0.75,42,0.9,1.4664019712132608,0.6465975208702252,0.9002976190476191,0.45384615384615384,0.09970238095238093,0.7923124612523249,0.5461538461538461
mogb_minilm_fair,clinc150,0.75,42,0.95,1.5856627417525917,0.43214509068167606,0.950297619047619,0.7047008547008548,0.049702380952381,0.8053613053613053,0.2952991452991453
s2c_trainable_k1,clinc150,0.75,42,0.5,0.8723583539735694,0.7335749172837561,0.500297619047619,0.005128205128205128,0.49970238095238095,0.5809832792612928,0.9948717948717949
s2c_trainable_k1,clinc150,0.75,42,0.6,0.9201783212740202,0.7715143428952635,0.600297619047619,0.011538461538461539,0.399702380952381,0.6326586433260394,0.9884615384615385
s2c_trainable_k1,clinc150,0.75,42,0.7,0.974948121618804,0.808260637350899,0.700297619047619,0.029914529914529916,0.299702380952381,0.6927067439731461,0.9700854700854701
s2c_trainable_k1,clinc150,0.75,42,0.8,1.042666208212115,0.8459179762361058,0.8002976190476191,0.05683760683760684,0.1997023809523809,0.7668519805420431,0.9431623931623931
s2c_trainable_k1,clinc150,0.75,42,0.9,1.1506384213294745,0.854389721627409,0.9002976190476191,0.14743589743589744,0.09970238095238093,0.8562231759656652,0.8525641025641025
s2c_trainable_k1,clinc150,0.75,42,0.95,1.2227488612749082,0.8227283399859122,0.950297619047619,0.2512820512820513,0.049702380952381,0.9129755080771235,0.7487179487179487
mogb_minilm_fair,clinc150,0.75,87,0.5,1.1202136903930138,0.7225047679593134,0.500297619047619,0.02863247863247863,0.49970238095238095,0.5751518218623481,0.9713675213675214
mogb_minilm_fair,clinc150,0.75,87,0.6,1.1740291476661575,0.7534269757996277,0.600297619047619,0.04871794871794872,0.399702380952381,0.6237041188007846,0.9512820512820512
mogb_minilm_fair,clinc150,0.75,87,0.7,1.2495709650213291,0.7536771550921616,0.700297619047619,0.13504273504273503,0.299702380952381,0.6677664137248432,0.864957264957265
mogb_minilm_fair,clinc150,0.75,87,0.8,1.3381409454917066,0.7071704594246457,0.8002976190476191,0.29615384615384616,0.1997023809523809,0.7105263157894737,0.7038461538461539
mogb_minilm_fair,clinc150,0.75,87,0.9,1.4567801685819404,0.559504577275175,0.9002976190476191,0.555982905982906,0.09970238095238093,0.7561863173216885,0.444017094017094
mogb_minilm_fair,clinc150,0.75,87,0.95,1.5714755419022166,0.38726278546156323,0.950297619047619,0.7427350427350428,0.049702380952381,0.7828348504551366,0.25726495726495724
s2c_trainable_k1,clinc150,0.75,87,0.5,0.8808570253072028,0.7309756867698137,0.500297619047619,0.010683760683760684,0.49970238095238095,0.5796194291437156,0.9893162393162394
s2c_trainable_k1,clinc150,0.75,87,0.6,0.9239683424253523,0.7678153228504516,0.600297619047619,0.019230769230769232,0.399702380952381,0.6308411214953271,0.9807692307692307
s2c_trainable_k1,clinc150,0.75,87,0.7,0.9746819979205514,0.8078361531611754,0.700297619047619,0.03076923076923077,0.299702380952381,0.6925190839694656,0.9692307692307692
s2c_trainable_k1,clinc150,0.75,87,0.8,1.029991863718977,0.850105021959137,0.8002976190476191,0.04871794871794872,0.1997023809523809,0.7683810838798757,0.9512820512820512
s2c_trainable_k1,clinc150,0.75,87,0.9,1.1132661576406344,0.8734470414824174,0.9002976190476191,0.11367521367521367,0.09970238095238093,0.8609381486093814,0.8863247863247863
s2c_trainable_k1,clinc150,0.75,87,0.95,1.1960340788937358,0.7976019184652278,0.950297619047619,0.28931623931623934,0.049702380952381,0.9087431693989071,0.7106837606837607
mogb_minilm_fair,clinc150,0.75,100,0.5,1.1067363355276705,0.7220985691573927,0.500297619047619,0.029487179487179487,0.49970238095238095,0.5749367088607595,0.9705128205128205
mogb_minilm_fair,clinc150,0.75,100,0.6,1.1657975261054123,0.7572127551881221,0.600297619047619,0.041025641025641026,0.399702380952381,0.6255924170616114,0.958974358974359
mogb_minilm_fair,clinc150,0.75,100,0.7,1.2362200292085934,0.7855587808417998,0.700297619047619,0.07478632478632478,0.299702380952381,0.6825346784363178,0.9252136752136753
mogb_minilm_fair,clinc150,0.75,100,0.8,1.3198210687298284,0.778498985801217,0.8002976190476191,0.1799145299145299,0.1997023809523809,0.740926640926641,0.8200854700854701
mogb_minilm_fair,clinc150,0.75,100,0.9,1.4697279221435335,0.6082206035379812,0.9002976190476191,0.5004273504273504,0.09970238095238093,0.7772606382978723,0.4995726495726496
mogb_minilm_fair,clinc150,0.75,100,0.95,1.5866495236543126,0.4355694227769111,0.950297619047619,0.7017094017094017,0.049702380952381,0.8069364161849711,0.2982905982905983
s2c_trainable_k1,clinc150,0.75,100,0.5,0.8590475906662758,0.7309756867698137,0.500297619047619,0.010683760683760684,0.49970238095238095,0.5796194291437156,0.9893162393162394
s2c_trainable_k1,clinc150,0.75,100,0.6,0.905611024623762,0.769873079492318,0.600297619047619,0.014957264957264958,0.399702380952381,0.6318530701754386,0.9850427350427351
s2c_trainable_k1,clinc150,0.75,100,0.7,0.9608449836910393,0.8084727661089356,0.700297619047619,0.029487179487179487,0.299702380952381,0.6928004881025015,0.9705128205128205
s2c_trainable_k1,clinc150,0.75,100,0.8,1.0284682745662272,0.8487860829669279,0.8002976190476191,0.05128205128205128,0.1997023809523809,0.7679003804911795,0.9487179487179487
s2c_trainable_k1,clinc150,0.75,100,0.9,1.1343652623635134,0.870116156282999,0.9002976190476191,0.11965811965811966,0.09970238095238093,0.860125260960334,0.8803418803418803
s2c_trainable_k1,clinc150,0.75,100,0.95,1.225616723411602,0.837737598516458,0.950297619047619,0.22777777777777777,0.049702380952381,0.9154002026342452,0.7722222222222223
mogb_minilm_fair,clinc150,0.75,123,0.5,1.0965752558858664,0.7243294715124583,0.500297619047619,0.024786324786324785,0.49970238095238095,0.5761171421358243,0.9752136752136752
mogb_minilm_fair,clinc150,0.75,123,0.6,1.1423845366803869,0.7540595399188093,0.600297619047619,0.047435897435897434,0.399702380952381,0.6240201567749161,0.9525641025641025
mogb_minilm_fair,clinc150,0.75,123,0.7,1.2098659881856102,0.7748901903367497,0.700297619047619,0.0952991452991453,0.299702380952381,0.6776568501920615,0.9047008547008547
mogb_minilm_fair,clinc150,0.75,123,0.8,1.300097420325623,0.7427974947807933,0.8002976190476191,0.23974358974358975,0.1997023809523809,0.7261224489795919,0.7602564102564102
mogb_minilm_fair,clinc150,0.75,123,0.9,1.4346115851330026,0.5679871520342612,0.9002976190476191,0.5465811965811965,0.09970238095238093,0.7600286532951289,0.4534188034188034
mogb_minilm_fair,clinc150,0.75,123,0.95,1.5668702919135906,0.3512002630713581,0.950297619047619,0.7717948717948718,0.049702380952381,0.7617689015691869,0.2282051282051282
s2c_trainable_k1,clinc150,0.75,123,0.5,0.8807149625565515,0.7335749172837561,0.500297619047619,0.005128205128205128,0.49970238095238095,0.5809832792612928,0.9948717948717949
s2c_trainable_k1,clinc150,0.75,123,0.6,0.9231501350427624,0.7713094245204337,0.600297619047619,0.011965811965811967,0.399702380952381,0.6325581395348837,0.9880341880341881
s2c_trainable_k1,clinc150,0.75,123,0.7,0.9729078194879778,0.8099555555555555,0.700297619047619,0.026495726495726495,0.299702380952381,0.693455098934551,0.9735042735042735
s2c_trainable_k1,clinc150,0.75,123,0.8,1.0283869589500805,0.8452540747842762,0.8002976190476191,0.05811965811965812,0.1997023809523809,0.7666086956521739,0.9418803418803419
s2c_trainable_k1,clinc150,0.75,123,0.9,1.1101221661222138,0.8609750904832872,0.9002976190476191,0.1358974358974359,0.09970238095238093,0.8578701739499364,0.8641025641025641
s2c_trainable_k1,clinc150,0.75,123,0.95,1.188528545635743,0.8274087932647334,0.950297619047619,0.244017094017094,0.049702380952381,0.9137396694214877,0.755982905982906
mogb_minilm_fair,stackoverflow,0.25,13,0.5,1.044208048018071,0.9070275897969807,0.5006666666666667,0.032,0.4993333333333333,0.853281096963761,0.968
mogb_minilm_fair,stackoverflow,0.25,13,0.6,1.071061058011039,0.9155678434708635,0.6006666666666667,0.043333333333333335,0.3993333333333333,0.8778548123980424,0.9566666666666667
mogb_minilm_fair,stackoverflow,0.25,13,0.7,1.1047010557723216,0.9215515362824145,0.7006666666666667,0.060222222222222226,0.29933333333333334,0.904018811457888,0.9397777777777778
mogb_minilm_fair,stackoverflow,0.25,13,0.8,1.1587671276896525,0.8984276368644554,0.8006666666666666,0.1302222222222222,0.19933333333333336,0.9290291953477332,0.8697777777777778
mogb_minilm_fair,stackoverflow,0.25,13,0.9,1.2190499025435724,0.7514435343091178,0.9006666666666666,0.37822222222222224,0.09933333333333338,0.9494401085850017,0.6217777777777778
mogb_minilm_fair,stackoverflow,0.25,13,0.95,1.268160806259382,0.4948996380388286,0.9506666666666667,0.6657777777777778,0.04933333333333334,0.9531051964512041,0.3342222222222222
s2c_trainable_k1,stackoverflow,0.25,13,0.5,0.8953266377718897,0.9178435212864653,0.5006666666666667,0.010666666666666666,0.4993333333333333,0.8559892328398385,0.9893333333333333
s2c_trainable_k1,stackoverflow,0.25,13,0.6,0.9154442619315947,0.9293438320209974,0.6006666666666667,0.016444444444444446,0.3993333333333333,0.8807960199004975,0.9835555555555555
s2c_trainable_k1,stackoverflow,0.25,13,0.7,0.9394438396306652,0.9396893411890734,0.7006666666666667,0.025333333333333333,0.29933333333333334,0.9071354705274044,0.9746666666666667
s2c_trainable_k1,stackoverflow,0.25,13,0.8,0.9820980204917442,0.9428351139993392,0.8006666666666666,0.04888888888888889,0.19933333333333336,0.9347018999781612,0.9511111111111111
s2c_trainable_k1,stackoverflow,0.25,13,0.9,1.0392694497528332,0.8553490089868275,0.9006666666666666,0.228,0.09933333333333338,0.9588738614407949,0.772
s2c_trainable_k1,stackoverflow,0.25,13,0.95,1.0648290147423713,0.7080920773901991,0.9506666666666667,0.4428888888888889,0.04933333333333334,0.9713289422704379,0.5571111111111111
mogb_minilm_fair,stackoverflow,0.25,42,0.5,1.0694237002149112,0.9166150670794634,0.5006666666666667,0.013111111111111112,0.4993333333333333,0.855684007707129,0.9868888888888889
mogb_minilm_fair,stackoverflow,0.25,42,0.6,1.1026669067501518,0.9210749047820567,0.6006666666666667,0.03266666666666666,0.3993333333333333,0.8790387722132472,0.9673333333333334
mogb_minilm_fair,stackoverflow,0.25,42,0.7,1.1394190682622278,0.8953125,0.7006666666666667,0.10866666666666666,0.29933333333333334,0.8993273542600897,0.8913333333333333
mogb_minilm_fair,stackoverflow,0.25,42,0.8,1.179739837187043,0.7701178882624296,0.8006666666666666,0.3322222222222222,0.19933333333333336,0.909503631961259,0.6677777777777778
mogb_minilm_fair,stackoverflow,0.25,42,0.9,1.2463633151100884,0.41114149008885853,0.9006666666666666,0.7326666666666667,0.09933333333333338,0.889792899408284,0.2673333333333333
mogb_minilm_fair,stackoverflow,0.25,42,0.95,1.3246789653090747,0.22161741835147744,0.9506666666666667,0.8733333333333333,0.04933333333333334,0.8850931677018633,0.12666666666666668
s2c_trainable_k1,stackoverflow,0.25,42,0.5,0.7304510433232655,0.921733771569433,0.5006666666666667,0.0028888888888888888,0.4993333333333333,0.856951871657754,0.9971111111111111
s2c_trainable_k1,stackoverflow,0.25,42,0.6,0.7772651762417876,0.9353794759369454,0.6006666666666667,0.0044444444444444444,0.3993333333333333,0.8820633983067533,0.9955555555555555
s2c_trainable_k1,stackoverflow,0.25,42,0.7,0.8268970176101746,0.949145344516403,0.7006666666666667,0.006666666666666667,0.29933333333333334,0.9087212848139866,0.9933333333333333
s2c_trainable_k1,stackoverflow,0.25,42,0.8,0.9179541962538924,0.9602426606001516,0.8006666666666666,0.015111111111111112,0.19933333333333336,0.9367998309025576,0.9848888888888889
s2c_trainable_k1,stackoverflow,0.25,42,0.9,1.1140395759863053,0.9158115671641791,0.9006666666666666,0.12733333333333333,0.09933333333333338,0.9634445534838076,0.8726666666666667
s2c_trainable_k1,stackoverflow,0.25,42,0.95,1.2654400223990352,0.7852874784225202,0.9506666666666667,0.3428888888888889,0.04933333333333334,0.9755856153084791,0.6571111111111111
mogb_minilm_fair,stackoverflow,0.25,87,0.5,1.0592440208880864,0.9091853699085619,0.5006666666666667,0.027777777777777776,0.4993333333333333,0.8538251366120219,0.9722222222222222
mogb_minilm_fair,stackoverflow,0.25,87,0.6,1.0850446176428103,0.9124453449930682,0.6006666666666667,0.04933333333333333,0.3993333333333333,0.8771785933975805,0.9506666666666667
mogb_minilm_fair,stackoverflow,0.25,87,0.7,1.1182396982225231,0.8998555073913527,0.7006666666666667,0.10044444444444445,0.29933333333333334,0.9001556593284412,0.8995555555555556
mogb_minilm_fair,stackoverflow,0.25,87,0.8,1.1558877415991111,0.8609067173035841,0.8006666666666666,0.194,0.19933333333333336,0.9238410596026491,0.806
mogb_minilm_fair,stackoverflow,0.25,87,0.9,1.2063478175351177,0.7259523157029323,0.9006666666666666,0.41133333333333333,0.09933333333333338,0.9467476769120801,0.5886666666666667
mogb_minilm_fair,stackoverflow,0.25,87,0.95,1.2524281154798529,0.5197411003236246,0.9506666666666667,0.6431111111111111,0.04933333333333334,0.955952380952381,0.35688888888888887
s2c_trainable_k1,stackoverflow,0.25,87,0.5,0.7564583924125631,0.9223978649148019,0.5006666666666667,0.0015555555555555555,0.4993333333333333,0.8571156047310187,0.9984444444444445
s2c_trainable_k1,stackoverflow,0.25,87,0.6,0.7974016559111482,0.9363788068418857,0.6006666666666667,0.0024444444444444444,0.3993333333333333,0.8822720125786163,0.9975555555555555
s2c_trainable_k1,stackoverflow,0.25,87,0.7,0.8447441771427943,0.9499257373223,0.7006666666666667,0.005111111111111111,0.29933333333333334,0.9088509947218839,0.9948888888888889
s2c_trainable_k1,stackoverflow,0.25,87,0.8,0.9348468382597195,0.9613678173357861,0.8006666666666666,0.012888888888888889,0.19933333333333336,0.9369331364690994,0.9871111111111112
s2c_trainable_k1,stackoverflow,0.25,87,0.9,1.111596400999427,0.9394319607619482,0.9006666666666666,0.08488888888888889,0.09933333333333338,0.9650808530583548,0.9151111111111111
s2c_trainable_k1,stackoverflow,0.25,87,0.95,1.263359723816868,0.8474234597454958,0.9506666666666667,0.25266666666666665,0.04933333333333334,0.9784695955775385,0.7473333333333333
mogb_minilm_fair,stackoverflow,0.25,100,0.5,1.0398903701806868,0.9079371684177676,0.5006666666666667,0.030222222222222223,0.4993333333333333,0.8535106591042441,0.9697777777777777
mogb_minilm_fair,stackoverflow,0.25,100,0.6,1.0653042094520604,0.9137196420962932,0.6006666666666667,0.04688888888888889,0.3993333333333333,0.877454991816694,0.9531111111111111
mogb_minilm_fair,stackoverflow,0.25,100,0.7,1.0965898963145586,0.9108714788732394,0.7006666666666667,0.08022222222222222,0.29933333333333334,0.9021360069747166,0.9197777777777778
mogb_minilm_fair,stackoverflow,0.25,100,0.8,1.1339602760028902,0.8874463892430741,0.8006666666666666,0.14933333333333335,0.19933333333333336,0.9275502786527744,0.8506666666666667
mogb_minilm_fair,stackoverflow,0.25,100,0.9,1.1970778969975548,0.7421536796536796,0.9006666666666666,0.3904444444444444,0.09933333333333338,0.9484785615491009,0.6095555555555555
mogb_minilm_fair,stackoverflow,0.25,100,0.95,1.2665172964979043,0.41180555555555554,0.9506666666666667,0.7364444444444445,0.04933333333333334,0.9412698412698413,0.26355555555555554
s2c_trainable_k1,stackoverflow,0.25,100,0.5,0.6924902625004337,0.9220659205257213,0.5006666666666667,0.0022222222222222222,0.4993333333333333,0.8570337850734873,0.9977777777777778
s2c_trainable_k1,stackoverflow,0.25,100,0.6,0.7323745451839783,0.9361568954725642,0.6006666666666667,0.0028888888888888888,0.3993333333333333,0.8822257176563114,0.9971111111111111
s2c_trainable_k1,stackoverflow,0.25,100,0.7,0.7847064969184396,0.9505937234944869,0.7006666666666667,0.003777777777777778,0.29933333333333334,0.9089618815896188,0.9962222222222222
s2c_trainable_k1,stackoverflow,0.25,100,0.8,0.8786562686801764,0.9646170442286948,0.8006666666666666,0.0064444444444444445,0.19933333333333336,0.9373165618448638,0.9935555555555555
s2c_trainable_k1,stackoverflow,0.25,100,0.9,1.1154801456705776,0.9596061318115698,0.9006666666666666,0.04711111111111111,0.09933333333333338,0.9664187514086094,0.9528888888888889
s2c_trainable_k1,stackoverflow,0.25,100,0.95,1.3213578566843713,0.8845262772832582,0.9506666666666667,0.194,0.04933333333333334,0.9800054039448798,0.806
mogb_minilm_fair,stackoverflow,0.25,123,0.5,1.0230012937250308,0.9139250982826402,0.5006666666666667,0.018444444444444444,0.4993333333333333,0.8550135501355014,0.9815555555555555
mogb_minilm_fair,stackoverflow,0.25,123,0.6,1.0485160819410675,0.9172948295997452,0.6006666666666667,0.04,0.3993333333333333,0.8782272819678797,0.96
mogb_minilm_fair,stackoverflow,0.25,123,0.7,1.076874115956408,0.9078671521571223,0.7006666666666667,0.08577777777777777,0.29933333333333334,0.9015998246767477,0.9142222222222223
mogb_minilm_fair,stackoverflow,0.25,123,0.8,1.113942903091277,0.861447212336892,0.8006666666666666,0.19311111111111112,0.19933333333333336,0.9239185750636132,0.8068888888888889
mogb_minilm_fair,stackoverflow,0.25,123,0.9,1.1732577104835962,0.6650394831299354,0.9006666666666666,0.48533333333333334,0.09933333333333338,0.939553752535497,0.5146666666666667
mogb_minilm_fair,stackoverflow,0.25,123,0.95,1.2512506588372043,0.3084319526627219,0.9506666666666667,0.8146666666666667,0.04933333333333334,0.9185022026431718,0.18533333333333332
s2c_trainable_k1,stackoverflow,0.25,123,0.5,0.7158188760239859,0.9228401395444285,0.5006666666666667,0.0006666666666666666,0.4993333333333333,0.8572245520396492,0.9993333333333333
s2c_trainable_k1,stackoverflow,0.25,123,0.6,0.7528549855863302,0.9370439858244737,0.6006666666666667,0.0011111111111111111,0.3993333333333333,0.8824106792304672,0.9988888888888889
s2c_trainable_k1,stackoverflow,0.25,123,0.7,0.8145191691085956,0.9507049719071345,0.7006666666666667,0.0035555555555555557,0.29933333333333334,0.9089803365092236,0.9964444444444445
s2c_trainable_k1,stackoverflow,0.25,123,0.8,0.9361503912111343,0.9597919150319714,0.8006666666666666,0.016,0.19933333333333336,0.9367463507510049,0.984
s2c_trainable_k1,stackoverflow,0.25,123,0.9,1.2059458715983677,0.880703021548092,0.9006666666666666,0.18711111111111112,0.09933333333333338,0.9608615707906488,0.8128888888888889
s2c_trainable_k1,stackoverflow,0.25,123,0.95,1.35243785881382,0.7490769861889786,0.9506666666666667,0.3913333333333333,0.04933333333333334,0.9736935655883399,0.6086666666666667
mogb_minilm_fair,stackoverflow,0.5,13,0.5,1.059979299593624,0.78585885845365,0.5003333333333333,0.029333333333333333,0.4996666666666667,0.6601677624121515,0.9706666666666667
mogb_minilm_fair,stackoverflow,0.5,13,0.6,1.0905964233588976,0.811491650155675,0.6003333333333334,0.044333333333333336,0.3996666666666666,0.705115592720118,0.9556666666666667
mogb_minilm_fair,stackoverflow,0.5,13,0.7,1.129280225550014,0.8264860797592175,0.7003333333333334,0.08466666666666667,0.29966666666666664,0.753360768175583,0.9153333333333333
mogb_minilm_fair,stackoverflow,0.5,13,0.8,1.1824394559310143,0.7977284115583765,0.8003333333333333,0.204,0.19966666666666666,0.7994643454971543,0.796
mogb_minilm_fair,stackoverflow,0.5,13,0.9,1.2541498919019556,0.6112397390023153,0.9003333333333333,0.516,0.09966666666666668,0.8292404340376928,0.484
mogb_minilm_fair,stackoverflow,0.5,13,0.95,1.3193204494411517,0.36373083917900756,0.9503333333333334,0.7666666666666667,0.04966666666666664,0.8244994110718492,0.23333333333333334
s2c_trainable_k1,stackoverflow,0.5,13,0.5,0.738523320877316,0.7944801714898178,0.5003333333333333,0.011666666666666667,0.4996666666666667,0.6642025089605734,0.9883333333333333
s2c_trainable_k1,stackoverflow,0.5,13,0.6,0.7778127366584215,0.824468085106383,0.6003333333333334,0.018333333333333333,0.3996666666666666,0.7106660231660231,0.9816666666666667
s2c_trainable_k1,stackoverflow,0.5,13,0.7,0.8303116975966163,0.8555914294100382,0.7003333333333334,0.028333333333333332,0.29966666666666664,0.7642894598846356,0.9716666666666667
s2c_trainable_k1,stackoverflow,0.5,13,0.8,0.9316222111469428,0.8707248195795418,0.8003333333333333,0.075,0.19966666666666666,0.8224659158269116,0.925
s2c_trainable_k1,stackoverflow,0.5,13,0.9,1.1177509189181103,0.7299326275264677,0.9003333333333333,0.368,0.09966666666666668,0.8637813211845102,0.632
s2c_trainable_k1,stackoverflow,0.5,13,0.95,1.2220133900141172,0.4827752348831607,0.9503333333333334,0.666,0.04966666666666664,0.8705473501303215,0.334
mogb_minilm_fair,stackoverflow,0.5,42,0.5,1.064101324136541,0.7904288210781019,0.5003333333333333,0.02,0.4996666666666667,0.6623113313809417,0.98
mogb_minilm_fair,stackoverflow,0.5,42,0.6,1.1010955053121168,0.8171830985915493,0.6003333333333334,0.033,0.3996666666666666,0.7075609756097561,0.967
mogb_minilm_fair,stackoverflow,0.5,42,0.7,1.1529038293817742,0.8347280334728033,0.7003333333333334,0.069,0.29966666666666664,0.7565005417118094,0.931
mogb_minilm_fair,stackoverflow,0.5,42,0.8,1.2232546536888929,0.7841216216216216,0.8003333333333333,0.22633333333333333,0.19966666666666666,0.7948630136986301,0.7736666666666666
mogb_minilm_fair,stackoverflow,0.5,42,0.9,1.2882033704060112,0.6006362672322375,0.9003333333333333,0.528,0.09966666666666668,0.8256559766763848,0.472
mogb_minilm_fair,stackoverflow,0.5,42,0.95,1.338116355237657,0.35989583333333336,0.9503333333333334,0.7696666666666667,0.04966666666666664,0.8226190476190476,0.23033333333333333
s2c_trainable_k1,stackoverflow,0.5,42,0.5,0.7578727431494202,0.7941570624497454,0.5003333333333333,0.012333333333333333,0.4996666666666667,0.6640519946212461,0.9876666666666667
s2c_trainable_k1,stackoverflow,0.5,42,0.6,0.7945958576392409,0.8257829977628636,0.6003333333333334,0.015666666666666666,0.3996666666666666,0.7112235067437379,0.9843333333333333
s2c_trainable_k1,stackoverflow,0.5,42,0.7,0.8513319637750582,0.8587735987121323,0.7003333333333334,0.022,0.29966666666666664,0.7654578659013828,0.978
s2c_trainable_k1,stackoverflow,0.5,42,0.8,0.9519281613740249,0.8835117108732744,0.8003333333333333,0.050666666666666665,0.19966666666666666,0.8262257035102988,0.9493333333333334
s2c_trainable_k1,stackoverflow,0.5,42,0.9,1.106442650990968,0.795325908343984,0.9003333333333333,0.274,0.09966666666666668,0.8792894630601534,0.726
s2c_trainable_k1,stackoverflow,0.5,42,0.95,1.1883515611375313,0.6631288473784759,0.9503333333333334,0.47933333333333333,0.04966666666666664,0.9129164231443601,0.5206666666666667
mogb_minilm_fair,stackoverflow,0.5,87,0.5,1.0610998012402335,0.7820790471034109,0.5003333333333333,0.037,0.4996666666666667,0.6583865086599817,0.963
mogb_minilm_fair,stackoverflow,0.5,87,0.6,1.0887672930965586,0.8030216647662486,0.6003333333333334,0.061,0.3996666666666666,0.7014442231075697,0.939
mogb_minilm_fair,stackoverflow,0.5,87,0.7,1.1274515168166714,0.8070980572127887,0.7003333333333334,0.12066666666666667,0.29966666666666664,0.7458297992649138,0.8793333333333333
mogb_minilm_fair,stackoverflow,0.5,87,0.8,1.1707662982456537,0.7642918454935622,0.8003333333333333,0.258,0.19966666666666666,0.7879646017699115,0.742
mogb_minilm_fair,stackoverflow,0.5,87,0.9,1.2277911373726371,0.5913748932536294,0.9003333333333333,0.5383333333333333,0.09966666666666668,0.8224465558194775,0.46166666666666667
mogb_minilm_fair,stackoverflow,0.5,87,0.95,1.2839155524796662,0.35946861161760874,0.9503333333333334,0.77,0.04966666666666664,0.8224076281287247,0.23
s2c_trainable_k1,stackoverflow,0.5,87,0.5,0.7381427218617339,0.7965761669118631,0.5003333333333333,0.007333333333333333,0.4996666666666667,0.6651775742684833,0.9926666666666667
s2c_trainable_k1,stackoverflow,0.5,87,0.6,0.7774478951398125,0.8274225076794192,0.6003333333333334,0.012333333333333333,0.3996666666666666,0.7119173474291206,0.9876666666666667
s2c_trainable_k1,stackoverflow,0.5,87,0.7,0.8361397402136661,0.8584394671351193,0.7003333333333334,0.02266666666666667,0.29966666666666664,0.7653354215609501,0.9773333333333334
s2c_trainable_k1,stackoverflow,0.5,87,0.8,0.9315331440568246,0.8774173424828446,0.8003333333333333,0.06233333333333333,0.19966666666666666,0.8244431418522861,0.9376666666666666
s2c_trainable_k1,stackoverflow,0.5,87,0.9,1.1404124057614715,0.774744661095636,0.9003333333333333,0.30466666666666664,0.09966666666666668,0.8746331236897275,0.6953333333333334
s2c_trainable_k1,stackoverflow,0.5,87,0.95,1.2424976960716776,0.5808922938260478,0.9503333333333334,0.5703333333333334,0.04966666666666664,0.8963838664812239,0.42966666666666664
mogb_minilm_fair,stackoverflow,0.5,100,0.5,1.0701720805910406,0.7928628924067614,0.5003333333333333,0.015,0.4996666666666667,0.6634485855410867,0.985
mogb_minilm_fair,stackoverflow,0.5,100,0.6,1.1074246195522723,0.8196767392832045,0.6003333333333334,0.028,0.3996666666666666,0.7086269744835966,0.972
mogb_minilm_fair,stackoverflow,0.5,100,0.7,1.1626716306472171,0.8321102291448256,0.7003333333333334,0.074,0.29966666666666664,0.7555072069621974,0.926
mogb_minilm_fair,stackoverflow,0.5,100,0.8,1.2223583686883457,0.8137771918259723,0.8003333333333333,0.177,0.19966666666666666,0.8047588005215124,0.823
mogb_minilm_fair,stackoverflow,0.5,100,0.9,1.288672647827411,0.6727016696841682,0.9003333333333333,0.44266666666666665,0.09966666666666668,0.8483003551496702,0.5573333333333333
mogb_minilm_fair,stackoverflow,0.5,100,0.95,1.3388740437387732,0.4410891089108911,0.9503333333333334,0.703,0.04966666666666664,0.8567307692307692,0.297
s2c_trainable_k1,stackoverflow,0.5,100,0.5,0.8419005282111859,0.7981835180980366,0.5003333333333333,0.004,0.4996666666666667,0.6659237798083352,0.996
s2c_trainable_k1,stackoverflow,0.5,100,0.6,0.8698250246801262,0.8303621169916434,0.6003333333333334,0.006333333333333333,0.3996666666666666,0.7131578947368421,0.9936666666666667
s2c_trainable_k1,stackoverflow,0.5,100,0.7,0.9025607470946518,0.8654153935690383,0.7003333333333334,0.008666666666666666,0.29966666666666664,0.7678801962303125,0.9913333333333333
s2c_trainable_k1,stackoverflow,0.5,100,0.8,0.9607299558152632,0.8995566427151812,0.8003333333333333,0.019333333333333334,0.19966666666666666,0.8308387461169161,0.9806666666666667
s2c_trainable_k1,stackoverflow,0.5,100,0.9,1.0831266424323016,0.8535186794092093,0.9003333333333333,0.18133333333333335,0.09966666666666668,0.891470054446461,0.8186666666666667
s2c_trainable_k1,stackoverflow,0.5,100,0.95,1.1419978027359288,0.7386340877228119,0.9503333333333334,0.38533333333333336,0.04966666666666664,0.9252383341695936,0.6146666666666667
mogb_minilm_fair,stackoverflow,0.5,123,0.5,1.108693221208488,0.7804283003523991,0.5003333333333333,0.04033333333333333,0.4996666666666667,0.6576062128825948,0.9596666666666667
mogb_minilm_fair,stackoverflow,0.5,123,0.6,1.1670475064886034,0.7867668303958394,0.6003333333333334,0.09233333333333334,0.3996666666666666,0.6942886282508924,0.9076666666666666
mogb_minilm_fair,stackoverflow,0.5,123,0.7,1.2247751533597622,0.7390038809831824,0.7003333333333334,0.23833333333333334,0.29966666666666664,0.7176507537688442,0.7616666666666667
mogb_minilm_fair,stackoverflow,0.5,123,0.8,1.273296342194785,0.6001555814858032,0.8003333333333333,0.4856666666666667,0.19966666666666666,0.7203548085901027,0.5143333333333333
