dataset,kir,comparison_method,comparison_label,trainable_minus_oos_f1,trainable_minus_oos_f1_pp,trainable_minus_f1_all,trainable_minus_f1_all_pp,trainable_minus_f1_k,trainable_minus_f1_k_pp,trainable_minus_known_recall,trainable_minus_known_recall_pp,trainable_minus_false_accept_rate,trainable_minus_false_accept_rate_pp,trainable_minus_false_reject_rate,trainable_minus_false_reject_rate_pp
clinc150,0.75,fixed_k2,Frozen K=2,0.013454772794569525,1.3454772794569525,0.014778695780525819,1.477869578052582,0.014790516521471897,1.4790516521471897,-0.006845238095238071,-0.6845238095238071,-0.0330769230769231,-3.30769230769231,0.006845238095238015,0.6845238095238015
clinc150,0.75,mogb_minilm,MOGB-MiniLM,0.16917780044687192,16.91778004468719,0.4111536689108507,41.11536689108507,0.41331416773642193,41.3314167736422,0.4592261904761905,45.92261904761905,0.031880341880341896,3.1880341880341896,-0.4592261904761905,-45.92261904761905
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + S2C boundary,0.10874981752645274,10.874981752645274,0.23311064915647728,23.311064915647727,0.23422101372460258,23.422101372460258,0.270297619047619,27.0297619047619,0.0212820512820513,2.12820512820513,-0.27029761904761906,-27.029761904761905
clinc150,0.75,ours_partition_mogb_boundary,S2C partition + MOGB boundary,0.1280887512487785,12.80887512487785,0.2598345652319405,25.98345652319405,0.26101086714250454,26.101086714250453,0.32273809523809527,32.273809523809526,0.0213675213675214,2.13675213675214,-0.32273809523809527,-32.273809523809526
clinc150,0.75,random_partition,Random K=2,0.006441878353032449,0.6441878353032449,0.005671106931750103,0.5671106931750103,0.005664225044060056,0.5664225044060056,-0.049285714285714266,-4.928571428571427,-0.062051282051282006,-6.205128205128201,0.04928571428571421,4.928571428571421
clinc150,0.75,single_centroid,Frozen K=1,0.01102754227644076,1.102754227644076,0.011714999362909428,1.1714999362909428,0.011721137372610047,1.1721137372610047,-0.03952380952380952,-3.9523809523809517,-0.060854700854700905,-6.0854700854700905,0.03952380952380949,3.952380952380949
stackoverflow,0.25,fixed_k2,Frozen K=2,0.08818224835352184,8.818224835352185,0.10838199178446462,10.838199178446462,0.11242194047065301,11.2421940470653,-0.009200000000000097,-0.9200000000000097,-0.1562222222222222,-15.62222222222222,0.009200000000000014,0.9200000000000014
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,0.06039685255607963,6.039685255607963,0.33566881966552153,33.56688196655215,0.39072321308740976,39.072321308740975,0.5167999999999999,51.67999999999999,0.0291111111111111,2.91111111111111,-0.5168000000000001,-51.680000000000014
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + S2C boundary,0.028800829501088976,2.8800829501088976,0.1418633813872423,14.186338138724231,0.16447589176447286,16.447589176447288,0.25186666666666657,25.186666666666657,0.018177777777777803,1.8177777777777804,-0.2518666666666667,-25.186666666666667
stackoverflow,0.25,ours_partition_mogb_boundary,S2C partition + MOGB boundary,0.04843836225673437,4.843836225673437,0.18584220069150637,18.584220069150636,0.21332296837846065,21.332296837846066,0.30146666666666655,30.146666666666654,-0.0058666666666667006,-0.58666666666667,-0.30146666666666666,-30.146666666666665
stackoverflow,0.25,random_partition,Random K=2,0.06369549246168016,6.369549246168016,0.06772718777879727,6.772718777879727,0.06853352684222058,6.853352684222058,-0.018000000000000127,-1.8000000000000127,-0.1183555555555556,-11.83555555555556,0.018000000000000016,1.8000000000000016
stackoverflow,0.25,single_centroid,Frozen K=1,0.05997615649869359,5.997615649869359,0.06625673043494607,6.625673043494606,0.06751284522219625,6.751284522219625,-0.013200000000000212,-1.3200000000000212,-0.1110666666666667,-11.106666666666671,0.013200000000000017,1.3200000000000016
stackoverflow,0.5,fixed_k2,Frozen K=2,0.24141215790063952,24.141215790063953,0.13791947185798015,13.791947185798016,0.12757020325371393,12.757020325371393,-0.029933333333333367,-2.9933333333333367,-0.37826666666666675,-37.826666666666675,0.029933333333333312,2.9933333333333314
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,0.1475072375603531,14.750723756035311,0.43252738126445806,43.252738126445806,0.46102939563486833,46.102939563486835,0.5680000000000001,56.800000000000004,0.0854666666666667,8.54666666666667,-0.5680000000000001,-56.800000000000004
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + S2C boundary,0.0842360401744714,8.42360401744714,0.23206595555377663,23.206595555377664,0.2468489470917069,24.684894709170692,0.3350666666666666,33.50666666666666,0.0748,7.48,-0.33506666666666673,-33.506666666666675
stackoverflow,0.5,ours_partition_mogb_boundary,S2C partition + MOGB boundary,0.14318484531961007,14.318484531961007,0.22963825555403983,22.963825555403982,0.23828359657748255,23.828359657748255,0.29399999999999993,29.39999999999999,-0.06353333333333341,-6.3533333333333415,-0.29400000000000004,-29.400000000000006
stackoverflow,0.5,random_partition,Random K=2,0.11790698965739932,11.790698965739931,0.06746682383061853,6.746682383061852,0.06242280724794025,6.242280724794025,-0.03746666666666665,-3.746666666666665,-0.2164,-21.64,0.037466666666666704,3.7466666666666706
stackoverflow,0.5,single_centroid,Frozen K=1,0.11121070917264597,11.121070917264596,0.06571131259481089,6.5711312594810884,0.06116137293702706,6.116137293702706,-0.0325333333333333,-3.2533333333333303,-0.2036666666666667,-20.36666666666667,0.0325333333333333,3.2533333333333303
stackoverflow,0.75,fixed_k2,Frozen K=2,0.32669086812206033,32.66908681220603,0.12814158057714675,12.814158057714675,0.11490496140748563,11.490496140748563,-0.03906666666666658,-3.9066666666666583,-0.5286666666666668,-52.86666666666668,0.039066666666666694,3.9066666666666694
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,0.30715381177407564,30.715381177407565,0.5418678928158716,54.18678928158715,0.5575154982186576,55.751549821865765,0.6294222222222223,62.942222222222235,0.0813333333333333,8.13333333333333,-0.6294222222222223,-62.942222222222235
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + S2C boundary,0.24736595808066575,24.736595808066575,0.37696039341043047,37.69603934104305,0.3856000224324146,38.560002243241456,0.45048888888888894,45.0488888888889,0.06999999999999999,6.999999999999999,-0.450488888888889,-45.0488888888889
stackoverflow,0.75,ours_partition_mogb_boundary,S2C partition + MOGB boundary,0.27824368386826376,27.824368386826375,0.2606019010606666,26.06019010606666,0.25942578220682655,25.942578220682655,0.30617777777777777,30.61777777777778,-0.14573333333333338,-14.573333333333338,-0.3061777777777778,-30.617777777777782
stackoverflow,0.75,random_partition,Random K=2,0.11293861135866812,11.293861135866813,0.06200851699830545,6.200851699830546,0.058613177374280956,5.861317737428095,-0.04080000000000006,-4.080000000000005,-0.2576,-25.759999999999998,0.0408,4.08
stackoverflow,0.75,single_centroid,Frozen K=1,0.10698483058628261,10.69848305862826,0.06042050272246069,6.042050272246069,0.05731621419820554,5.731621419820554,-0.03506666666666669,-3.506666666666669,-0.24026666666666668,-24.026666666666667,0.035066666666666704,3.5066666666666704
