accuracy,accuracy_mean,accuracy_std,aupr_oos,aupr_oos_mean,aupr_oos_std,auroc,auroc_mean,auroc_std,backbone,comparison_scope,contract_layer,dataset,f1_all,f1_all_mean,f1_all_std,f1_k,f1_k_mean,f1_k_std,false_accept_rate,false_accept_rate_mean,false_accept_rate_std,false_reject_rate,false_reject_rate_mean,false_reject_rate_std,kir,known_macro_f1_mean,known_macro_f1_std,known_recall,known_recall_mean,known_recall_std,method,method_id,method_label,n_seeds,oos_f1,oos_f1_mean,oos_f1_std,seed_scope,source,split_scope,status,supervision_type,test_used_for_selection
0.7968831168831169,0.7968831168831169,0.012071199777073513,0.6985107098502167,0.6985107098502167,0.03324601660180583,0.8890411751361162,0.8890411751361162,0.016986688566853328,MiniLM-trainable,same-protocol fair comparison,same_protocol_fair,banking77,0.8413111725848881,0.8413111725848881,0.0077123704045817245,0.8439797389163782,0.8439797389163782,0.0074778817530542505,0.1960526315789473,0.1960526315789473,0.0458076189092874,0.1758620689655172,0.1758620689655172,0.004054932698755768,0.75,,,0.8241379310344827,0.8241379310344827,0.004054932698755789,trainable_k1,trainable_k1,Trainable K=1,5,0.6865343253584566,0.6865343253584566,0.02708454008995989,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.6157142857142858,0.6157142857142858,0.004996203652382188,0.5610762868450603,0.5610762868450603,0.02201410515581218,0.8209998865698729,0.8209998865698729,0.013594799759587446,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,banking77,0.6567440305693095,0.6567440305693095,0.005721883039152488,0.658572201509942,0.658572201509942,0.0057609897435184475,0.08131578947368416,0.08131578947368416,0.011635626826018005,0.4643965517241379,0.4643965517241379,0.005566856652056201,0.75,,,0.535603448275862,0.535603448275862,0.005566856652056194,ours_partition_mogb_boundary,ours_partition_mogb_boundary,s2c partition + MOGB boundary,5,0.5507101160126237,0.5507101160126237,0.004786773839330919,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.9060350877192983,0.9060350877192983,0.011382301467787691,0.9825040382245194,0.9825040382245194,0.0033960507649191322,0.9434849953831949,0.9434849953831949,0.010672880461408171,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.7843899282129962,0.7843899282129962,0.01877813960270395,0.7802403933992681,0.7802403933992681,0.01908439723051102,0.06035087719298242,0.06035087719298242,0.013202956464477715,0.22052631578947363,0.22052631578947363,0.010555515057186935,0.25,,,0.7794736842105263,0.7794736842105263,0.010555515057186928,single_centroid,single_centroid,Frozen K=1,5,0.9420722511346671,0.9420722511346671,0.007409448841719788,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.9096491228070175,0.9096491228070175,0.012533120172643644,0.9767689785502253,0.9767689785502253,0.003509247353844454,0.9344876500461681,0.9344876500461681,0.009191535369763628,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.7801346791980823,0.7801346791980823,0.019606457333605467,0.775803528900824,0.775803528900824,0.019915242289369854,0.04728070175438592,0.04728070175438592,0.014850555949313596,0.2564912280701754,0.2564912280701754,0.006523155243009919,0.25,,,0.7435087719298246,0.7435087719298246,0.006523155243009901,fixed_k2,fixed_k2,Frozen K=2,5,0.9447183904938934,0.9447183904938934,0.00798118696952838,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.9017192982456141,0.9017192982456141,0.008586997980566419,0.9735223875851311,0.9735223875851311,0.006607934032877373,0.9274617189904586,0.9274617189904586,0.01722009706747917,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.7016229766010627,0.7016229766010627,0.03478368488471803,0.6953153197116103,0.6953153197116103,0.03557771068321163,0.02236842105263154,0.02236842105263154,0.006138392544858933,0.39824561403508774,0.39824561403508774,0.04404784186583788,0.25,,,0.6017543859649124,0.6017543859649124,0.04404784186583784,mogb_partition_ours_boundary,mogb_partition_ours_boundary,MOGB partition + s2c boundary,5,0.9413139384002536,0.9413139384002536,0.004982739043635983,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8688771929824561,0.8688771929824561,0.005504132586605538,0.963469654341278,0.963469654341278,0.00732799147890243,0.9060657894736842,0.9060657894736842,0.014568116456954692,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.5224035964713533,0.5224035964713533,0.032761230904904334,0.5118395831141827,0.5118395831141827,0.03354694706319405,0.006578947368420999,0.006578947368420999,0.0021764729431227024,0.6289473684210527,0.6289473684210527,0.02669320009597005,0.25,,,0.37105263157894736,0.37105263157894736,0.026693200095970083,mogb_minilm,mogb_minilm,MOGB-MiniLM,5,0.9238361040438375,0.9238361040438375,0.0029534277865939165,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.9067017543859649,0.9067017543859649,0.014485853469991955,0.9825638454444807,0.9825638454444807,0.0034526331400473818,0.9437183748845799,0.9437183748845799,0.011801956644192526,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.7878036270153732,0.7878036270153732,0.02544766217689709,0.7837353080019959,0.7837353080019959,0.0258734002667356,0.06171052631578942,0.06171052631578942,0.015022810193180875,0.211578947368421,0.211578947368421,0.015769968459118745,0.25,,,0.7884210526315789,0.7884210526315789,0.015769968459118745,random_partition,random_partition,Random K=2,5,0.9423997495237098,0.9423997495237098,0.009448493371717824,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.9208421052631579,0.9208421052631579,0.01033406306064248,0.9876229578269167,0.9876229578269167,0.004416140820934228,0.9588536088027085,0.9588536088027085,0.012065791586742352,MiniLM-trainable,same-protocol fair comparison,same_protocol_fair,clinc150,0.7968993956538231,0.7968993956538231,0.019459710746000582,0.7928272022838406,0.7928272022838406,0.019801353224410623,0.03236842105263154,0.03236842105263154,0.011023527540387063,0.2636842105263158,0.2636842105263158,0.008358687192681846,0.25,,,0.7363157894736843,0.7363157894736843,0.008358687192681824,trainable_k1,trainable_k1,Trainable K=1,5,0.9516427437131567,0.9516427437131567,0.006493831244298967,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8740350877192983,0.8740350877192983,0.005817317414592682,0.9630424548868696,0.9630424548868696,0.005460875919826268,0.9017829332102185,0.9017829332102185,0.013189108546256639,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.5666949810733997,0.5666949810733997,0.018075093608092025,0.557229650450207,0.557229650450207,0.018476536073602397,0.01179824561403504,0.01179824561403504,0.005792546366957996,0.5810526315789474,0.5810526315789474,0.013195851685011781,0.25,,,0.4189473684210526,0.4189473684210526,0.013195851685011811,ours_partition_mogb_boundary,ours_partition_mogb_boundary,s2c partition + MOGB boundary,5,0.9263775447547195,0.9263775447547195,0.003487826147523177,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8531578947368421,0.8531578947368421,0.005883081627055182,0.9453136430594407,0.9453136430594407,0.007235533619430062,0.9289202705314009,0.9289202705314009,0.005174136611141694,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.8026933913946113,0.8026933913946113,0.010823184897063309,0.8015368592041044,0.8015368592041044,0.010939639565571988,0.0881739130434782,0.0881739130434782,0.0042173664026357825,0.21244444444444438,0.21244444444444438,0.013799266396675555,0.5,,,0.7875555555555556,0.7875555555555556,0.013799266396675567,single_centroid,single_centroid,Frozen K=1,5,0.8894333056826393,0.8894333056826393,0.005027522658010518,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.856561403508772,0.856561403508772,0.004453169336970744,0.9370482791886309,0.9370482791886309,0.0035668588920184673,0.924975458937198,0.924975458937198,0.0027687500462942605,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.8009431390043901,0.8009431390043901,0.009986593104864919,0.7997289702111607,0.7997289702111607,0.010098408039830612,0.06440579710144924,0.06440579710144924,0.005931060927178789,0.24862222222222222,0.24862222222222222,0.013119018331236094,0.5,,,0.7513777777777777,0.7513777777777777,0.01311901833123612,fixed_k2,fixed_k2,Frozen K=2,5,0.892005798496586,0.892005798496586,0.00264522648221667,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.7985263157894738,0.7985263157894738,0.007281864206502728,0.9196825244395654,0.9196825244395654,0.009688153468954235,0.9052768824476651,0.9052768824476651,0.008643313353790138,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.645981713026754,0.645981713026754,0.02172674348257144,0.6431874107164409,0.6431874107164409,0.021964580350954194,0.02498550724637676,0.02498550724637676,0.0032497394592867087,0.46657777777777776,0.46657777777777776,0.018977309387922654,0.5,,,0.5334222222222222,0.5334222222222222,0.018977309387922688,mogb_partition_ours_boundary,mogb_partition_ours_boundary,MOGB partition + s2c boundary,5,0.8555543863002324,0.8555543863002324,0.004191319483426528,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.7237894736842105,0.7237894736842105,0.005768969538955549,0.8832486853189302,0.8832486853189302,0.00819012602665888,0.8764096876006441,0.8764096876006441,0.007663174447065316,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.44953800389890197,0.44953800389890197,0.017795263450771055,0.44468924259575926,0.44468924259575926,0.017993685362080927,0.00904347826086952,0.00904347826086952,0.0015255301295003965,0.6842666666666666,0.6842666666666666,0.013693649965685424,0.5,,,0.3157333333333333,0.3157333333333333,0.013693649965685421,mogb_minilm,mogb_minilm,MOGB-MiniLM,5,0.8131951016346013,0.8131951016346013,0.0029937394053626406,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8555438596491228,0.8555438596491228,0.0047507916756147845,0.9465447968241728,0.9465447968241728,0.00698092785936058,0.9302566698872786,0.9302566698872786,0.005012555387611093,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.8075070935100765,0.8075070935100765,0.009318873313704169,0.8063979733527151,0.8063979733527151,0.009427737636586435,0.08962318840579706,0.08962318840579706,0.0035464333725641565,0.20524444444444442,0.20524444444444442,0.014258287605182452,0.5,,,0.7947555555555555,0.7947555555555555,0.014258287605182454,random_partition,random_partition,Random K=2,5,0.8906911053121688,0.8906911053121688,0.005027811945926702,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8734035087719298,0.8734035087719298,0.006461048858704844,0.9649131913639692,0.9649131913639692,0.0067695009838479505,0.9532673752012881,0.9532673752012881,0.005488248090117022,MiniLM-trainable,same-protocol fair comparison,same_protocol_fair,clinc150,0.8181661694793956,0.8181661694793956,0.00920341014264694,0.8170164632113595,0.8170164632113595,0.00927877765171319,0.036927536231884016,0.036927536231884016,0.007571267501376492,0.25555555555555554,0.25555555555555554,0.0033847880470506413,0.5,,,0.7444444444444445,0.7444444444444445,0.0033847880470506474,trainable_k1,trainable_k1,Trainable K=1,5,0.9043941395821135,0.9043941395821135,0.004441963320551506,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.7591578947368421,0.7591578947368421,0.005465975228213593,0.9015743601911357,0.9015743601911357,0.004277614314625333,0.8898238711755233,0.8898238711755233,0.005910113787255625,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.5640931010016157,0.5640931010016157,0.01571056844862137,0.5605045766110079,0.5605045766110079,0.015884074269044195,0.01686956521739124,0.01686956521739124,0.0026911291335501852,0.5776,0.5776,0.01506070022801145,0.5,,,0.42239999999999994,0.42239999999999994,0.015060700228011441,ours_partition_mogb_boundary,ours_partition_mogb_boundary,s2c partition + MOGB boundary,5,0.8332324302971947,0.8332324302971947,0.002951150958467956,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8170877192982455,0.8170877192982455,0.007621590559671943,0.8747476986909115,0.8747476986909115,0.00916651533484646,0.9199905118030118,0.9199905118030118,0.004358024752138863,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.8174095805265577,0.8174095805265577,0.0073057739131530556,0.8174090796274989,0.8174090796274989,0.007314858581460253,0.101025641025641,0.101025641025641,0.005658158390654235,0.20928571428571424,0.20928571428571424,0.010045249099870961,0.75,,,0.7907142857142857,0.7907142857142857,0.010045249099870967,single_centroid,single_centroid,Frozen K=1,5,0.8174656812211403,0.8174656812211403,0.007954970381519962,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8151929824561404,0.8151929824561404,0.0064443542303786235,0.8623213163626969,0.8623213163626969,0.004382161902789791,0.9182304385429386,0.9182304385429386,0.003402845931151549,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.8143458841089413,0.8143458841089413,0.0069015082992210436,0.814339700478637,0.814339700478637,0.00691678537886937,0.0732478632478632,0.0732478632478632,0.004952473369510488,0.2419642857142857,0.2419642857142857,0.009493534468890837,0.75,,,0.7580357142857143,0.7580357142857143,0.009493534468890832,fixed_k2,fixed_k2,Frozen K=2,5,0.8150384507030115,0.8150384507030115,0.00630494099801557,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.6826666666666668,0.6826666666666668,0.010703479872400598,0.8257099119541585,0.8257099119541585,0.020657768166605712,0.8967573768823769,0.8967573768823769,0.010832451294774045,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.5960139307329898,0.5960139307329898,0.023306568462890812,0.5949092032755063,0.5949092032755063,0.023461770480190384,0.018888888888888837,0.018888888888888837,0.004288435454462243,0.5191071428571428,0.5191071428571428,0.02038136438446494,0.75,,,0.4808928571428572,0.4808928571428572,0.020381364384464945,mogb_partition_ours_boundary,mogb_partition_ours_boundary,MOGB partition + s2c boundary,5,0.7197434059711283,0.7197434059711283,0.0059448223178597435,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.5781754385964912,0.5781754385964912,0.00747582540779645,0.7520503201772899,0.7520503201772899,0.01588424170491822,0.8643049450549449,0.8643049450549449,0.01180926068657238,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.4179709109786164,0.4179709109786164,0.01552778390349888,0.41581604926368704,0.41581604926368704,0.015630168685979436,0.00829059829059824,0.00829059829059824,0.003359528890091204,0.7080357142857142,0.7080357142857142,0.012156927538988144,0.75,,,0.29196428571428573,0.29196428571428573,0.012156927538988137,mogb_minilm,mogb_minilm,MOGB-MiniLM,5,0.6593154230507091,0.6593154230507091,0.004187552090302015,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8222105263157895,0.8222105263157895,0.008975360410067782,0.8812826362736683,0.8812826362736683,0.008994849687023639,0.9227625152625153,0.9227625152625153,0.004437779709692995,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.823453472957717,0.823453472957717,0.008768990439803444,0.8234659919560489,0.8234659919560489,0.008780939354811095,0.10222222222222217,0.10222222222222217,0.00939879519714436,0.1995238095238095,0.1995238095238095,0.009473920672166004,0.75,,,0.8004761904761905,0.8004761904761905,0.00947392067216599,random_partition,random_partition,Random K=2,5,0.8220513451445486,0.8220513451445486,0.009384997678589673,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8305964912280702,0.8305964912280702,0.006342050665849344,0.9244287014099977,0.9244287014099977,0.009783406283360909,0.9500434472934473,0.9500434472934473,0.004167084976489906,MiniLM-trainable,same-protocol fair comparison,same_protocol_fair,clinc150,0.8291245798894671,0.8291245798894671,0.007668826723022182,0.8291302170001089,0.8291302170001089,0.007697151327186658,0.040170940170940125,0.040170940170940125,0.003974588726012444,0.24880952380952376,0.24880952380952376,0.008669352180731879,0.75,,,0.7511904761904762,0.7511904761904762,0.008669352180731848,trainable_k1,trainable_k1,Trainable K=1,5,0.828493223497581,0.828493223497581,0.005076623944875152,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.6508771929824562,0.6508771929824562,0.0068105434890462,0.7930407784196932,0.7930407784196932,0.010216538336728658,0.8802616758241758,0.8802616758241758,0.008341803981055886,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,clinc150,0.5692900146575266,0.5692900146575266,0.012163796573414345,0.5681193498576044,0.5681193498576044,0.012238582286421613,0.018803418803418757,0.018803418803418757,0.0028507829196851367,0.571547619047619,0.571547619047619,0.012483336398644516,0.75,,,0.4284523809523809,0.4284523809523809,0.012483336398644535,ours_partition_mogb_boundary,ours_partition_mogb_boundary,s2c partition + MOGB boundary,5,0.7004044722488025,0.7004044722488025,0.003855913011152742,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8465666666666667,0.8465666666666667,0.05143329012743919,0.9547420553298818,0.9547420553298818,0.011938362913704394,0.9199174814814814,0.9199174814814814,0.01420064864493515,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.8101159547533475,0.8101159547533475,0.028957126044099602,0.7931749951035708,0.7931749951035708,0.02764641935208674,0.14955555555555552,0.14955555555555552,0.06764613810115103,0.14386666666666661,0.14386666666666661,0.018241588624775967,0.25,,,0.8561333333333334,0.8561333333333334,0.01824158862477595,single_centroid,single_centroid,Frozen K=1,5,0.8948207530022316,0.8948207530022316,0.0376559780719465,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8107666666666666,0.8107666666666666,0.06143329716041616,0.9442456955268907,0.9442456955268907,0.014364879545253855,0.9027892444444443,0.9027892444444443,0.021474209164574484,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.767990693403829,0.767990693403829,0.0444941057534056,0.748265899855114,0.748265899855114,0.04410415049846917,0.19471111111111106,0.19471111111111106,0.0830995832765769,0.14786666666666665,0.14786666666666665,0.01548045362527998,0.25,,,0.8521333333333333,0.8521333333333333,0.015480453625279975,fixed_k2,fixed_k2,Frozen K=2,5,0.8666146611474034,0.8666146611474034,0.04798142689533388,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8820333333333334,0.8820333333333334,0.008784772178162701,0.9603337045725686,0.9603337045725686,0.008414893655214238,0.9164517333333333,0.9164517333333333,0.0075890878244445435,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.7345093038010513,0.7345093038010513,0.039075792620303265,0.6962119485612942,0.6962119485612942,0.046368889207575426,0.02031111111111104,0.02031111111111104,0.012352437656162561,0.4089333333333333,0.4089333333333333,0.05075781275385648,0.25,,,0.5910666666666666,0.5910666666666666,0.050757812753856456,mogb_partition_ours_boundary,mogb_partition_ours_boundary,MOGB partition + s2c boundary,5,0.9259960799998362,0.9259960799998362,0.005335538584498705,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8243333333333334,0.8243333333333334,0.011034667593040072,0.9256037956668599,0.9256037956668599,0.016348535218525497,0.8672337777777779,0.8672337777777779,0.02197997091655155,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.540703865522772,0.540703865522772,0.04633819785305139,0.4699646272383573,0.4699646272383573,0.05456022850638987,0.00937777777777774,0.00937777777777774,0.005384935548750563,0.6738666666666667,0.6738666666666667,0.04848688253309118,0.25,,,0.3261333333333333,0.3261333333333333,0.048486882533091163,mogb_minilm,mogb_minilm,MOGB-MiniLM,5,0.8944000569448456,0.8944000569448456,0.005949655171098938,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.842,0.842,0.05556427709319084,0.9557569260950345,0.9557569260950345,0.012016898938028778,0.9205399703703705,0.9205399703703705,0.01496022185101372,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.8086454974094963,0.8086454974094963,0.03058047333973445,0.7921543134835465,0.7921543134835465,0.02887577688911338,0.1568444444444444,0.1568444444444444,0.07328641596798209,0.13906666666666662,0.13906666666666662,0.018918538820720553,0.25,,,0.8609333333333333,0.8609333333333333,0.01891853882072059,random_partition,random_partition,Random K=2,5,0.8911014170392451,0.8911014170392451,0.04117036715235756,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.9304666666666666,0.9304666666666666,0.017585663352730076,0.9772978254353099,0.9772978254353099,0.00912857914228885,0.9529569185185185,0.9529569185185185,0.01608608413019217,MiniLM-trainable,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.8763726851882936,0.8763726851882936,0.023711704285174266,0.8606878403257671,0.8606878403257671,0.026060341631193713,0.038488888888888836,0.038488888888888836,0.0213913562790392,0.15706666666666663,0.15706666666666663,0.005899152481501042,0.25,,,0.8429333333333332,0.8429333333333332,0.005899152481501032,trainable_k1,trainable_k1,Trainable K=1,5,0.9547969095009252,0.9547969095009252,0.0121014663289031,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.8501,0.8501,0.023404237508052542,0.8999522662047736,0.8999522662047736,0.03663961318712879,0.8315969481481481,0.8315969481481481,0.04819398795472852,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.6905304844967872,0.6905304844967872,0.035003180897006526,0.6473648719473064,0.6473648719473064,0.03902867537366424,0.04435555555555554,0.04435555555555554,0.02544158159537403,0.4585333333333333,0.4585333333333333,0.022639199043546887,0.25,,,0.5414666666666667,0.5414666666666667,0.02263919904354689,ours_partition_mogb_boundary,ours_partition_mogb_boundary,s2c partition + MOGB boundary,5,0.9063585472441907,0.9063585472441907,0.015088858282761509,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.7657666666666667,0.7657666666666667,0.04072581081656532,0.8402327675198755,0.8402327675198755,0.019268095555044273,0.8876673111111112,0.8876673111111112,0.016617132088173447,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.7997964624589458,0.7997964624589458,0.022009634922279985,0.8032265131087414,0.8032265131087414,0.020946499502751067,0.29706666666666665,0.29706666666666665,0.0840477377579089,0.1285333333333333,0.1285333333333333,0.01182417485963019,0.5,,,0.8714666666666666,0.8714666666666666,0.011824174859630228,single_centroid,single_centroid,Frozen K=1,5,0.7654959559609912,0.7654959559609912,0.05344876974549661,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.6692666666666667,0.6692666666666667,0.027457694732078305,0.7638740861715021,0.7638740861715021,0.00937176979955021,0.8259930444444444,0.8259930444444444,0.010133263774005858,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.7275883031957765,0.7275883031957765,0.023359233304818608,0.7368176827920545,0.7368176827920545,0.024403594778726178,0.4716666666666667,0.4716666666666667,0.05844940832321008,0.13113333333333332,0.13113333333333332,0.012801041624284585,0.5,,,0.8688666666666667,0.8688666666666667,0.012801041624284559,fixed_k2,fixed_k2,Frozen K=2,5,0.6352945072329976,0.6352945072329976,0.04301876563041502,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.7407333333333334,0.7407333333333334,0.023838169672467106,0.8165219640522269,0.8165219640522269,0.056565983071973046,0.8663389555555556,0.8663389555555556,0.039892501233569765,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.63344181949998,0.63344181949998,0.05501643416641743,0.6175389389540615,0.6175389389540615,0.05908697514945714,0.01859999999999998,0.01859999999999998,0.0070134790859379655,0.4961333333333333,0.4961333333333333,0.04907737654855736,0.5,,,0.5038666666666667,0.5038666666666667,0.049077376548557386,mogb_partition_ours_boundary,mogb_partition_ours_boundary,MOGB partition + s2c boundary,5,0.7924706249591658,0.7924706249591658,0.014867493644347045,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
0.6305666666666667,0.6305666666666667,0.012082241329966738,0.7865554428431313,0.7865554428431313,0.04414474605820934,0.8476909333333333,0.8476909333333333,0.03540406497216227,MiniLM-frozen,same-protocol fair comparison,same_protocol_fair,stackoverflow,0.43298039378929865,0.43298039378929865,0.03399553971951928,0.4033584904109001,0.4033584904109001,0.036784448480959665,0.00793333333333328,0.00793333333333328,0.0025755258362775845,0.7290666666666666,0.7290666666666666,0.023698804470549423,0.5,,,0.2709333333333333,0.2709333333333333,0.023698804470549447,mogb_minilm,mogb_minilm,MOGB-MiniLM,5,0.729199427573284,0.729199427573284,0.006249432392941407,,results/analysis/cross_protocol_tradeoff_v1/summary_mean_std.csv,protocol_v2_textoir_v1 / 3 datasets / 3 KIR / 5 seeds,complete_final_metrics,Known-only,False
