dataset,kir,baseline,metric,n_seeds,mean_delta,median_delta,std_delta,ci95_low,ci95_high,wins,ties,losses,effect_size_d,bootstrap_seed,bootstrap_samples
stackoverflow,0.75,fixed_k2,known_recall,5,-0.03906666666666665,-0.04444444444444451,0.011595443975443744,-0.047733333333333315,-0.029555555555555512,0,0,5,-3.369139357613223,20260806,10000
stackoverflow,0.75,fixed_k2,false_accept_rate,5,-0.5286666666666667,-0.544,0.13021008665486197,-0.622,-0.41439999999999994,0,0,5,-4.060105328613777,20260806,10000
stackoverflow,0.75,fixed_k2,auroc,5,0.1532575407407407,0.1441542222222223,0.02033928699091408,0.13819185185185176,0.17037345185185182,5,0,0,7.535049818078851,20260806,10000
stackoverflow,0.75,fixed_k2,aupr_oos,5,0.3031261277151337,0.2937263816376881,0.036360766131334495,0.27481109733361103,0.33144115809665636,5,0,0,8.336626533672229,20260806,10000
stackoverflow,0.75,random_partition,oos_f1,5,0.11293861135866809,0.10760490636644338,0.06540985754847461,0.05998548046458434,0.15789419942335828,5,0,0,1.7266298321315006,20260806,10000
stackoverflow,0.75,random_partition,f1_all,5,0.06200851699830545,0.056989047056877906,0.015134753306726959,0.051363575349263293,0.07488754071145753,5,0,0,4.097094662966489,20260806,10000
stackoverflow,0.75,random_partition,known_recall,5,-0.04079999999999999,-0.04177777777777769,0.006119388333832617,-0.04533333333333334,-0.03586666666666669,0,0,5,-6.667333036281856,20260806,10000
stackoverflow,0.75,random_partition,false_accept_rate,5,-0.25759999999999994,-0.25333333333333324,0.1113179630108676,-0.3394666666666666,-0.17079999999999998,0,0,5,-2.3140919311903985,20260806,10000
stackoverflow,0.75,random_partition,auroc,5,0.04691653333333332,0.05319718518518535,0.01898575427438559,0.03073682962962976,0.05931155555555554,5,0,0,2.471144030165302,20260806,10000
stackoverflow,0.75,random_partition,aupr_oos,5,0.11023278774517753,0.13030812716533902,0.04230380806344177,0.07451348749513069,0.13790395325241303,5,0,0,2.605741487382523,20260806,10000
stackoverflow,0.75,mogb_minilm,oos_f1,5,0.3071538117740757,0.31118547726142515,0.02845545597746744,0.2829774854075603,0.3275709418286498,5,0,0,10.794197500025886,20260806,10000
stackoverflow,0.75,mogb_minilm,f1_all,5,0.5418678928158714,0.5527218610049904,0.025918955930706714,0.5210963834301496,0.5615604874234101,5,0,0,20.90623921212465,20260806,10000
stackoverflow,0.75,mogb_minilm,known_recall,5,0.6294222222222222,0.6335555555555556,0.0207522719267905,0.6119555555555556,0.6446222222222223,5,0,0,30.33028019499199,20260806,10000
stackoverflow,0.75,mogb_minilm,false_accept_rate,5,0.08133333333333337,0.05933333333333336,0.05559576322786554,0.03906666666666673,0.12573333333333334,5,0,0,1.4629412137032722,20260806,10000
stackoverflow,0.75,mogb_minilm,auroc,5,0.12575137777777776,0.11343644444444445,0.044025445458981335,0.09381173333333326,0.16182071111111124,5,0,0,2.856334023807681,20260806,10000
stackoverflow,0.75,mogb_minilm,aupr_oos,5,0.29135396012464126,0.28665077872240735,0.08081461421619437,0.23140309775366125,0.35881102208371785,5,0,0,3.6052137716727115,20260806,10000
stackoverflow,0.75,mogb_partition_ours_boundary,oos_f1,5,0.24736595808066575,0.2438703287884928,0.03248985444043722,0.2208257531162879,0.26926380284879914,5,0,0,7.6136370057968445,20260806,10000
stackoverflow,0.75,mogb_partition_ours_boundary,f1_all,5,0.3769603934104304,0.3911884218719566,0.042407270798787956,0.34495606717655314,0.4089647196443078,5,0,0,8.889051012007222,20260806,10000
stackoverflow,0.75,mogb_partition_ours_boundary,known_recall,5,0.4504888888888889,0.46155555555555555,0.034559806812445866,0.4235111111111111,0.47746666666666676,5,0,0,13.035052288737226,20260806,10000
stackoverflow,0.75,mogb_partition_ours_boundary,false_accept_rate,5,0.07000000000000003,0.04800000000000006,0.05049752469181038,0.03146666666666671,0.10986666666666667,5,0,0,1.386206560167345,20260806,10000
stackoverflow,0.75,mogb_partition_ours_boundary,auroc,5,0.13674391111111103,0.14557748148148153,0.04534940270622984,0.10080826666666645,0.17146903703703703,5,0,0,3.0153409516091805,20260806,10000
stackoverflow,0.75,mogb_partition_ours_boundary,aupr_oos,5,0.30880560866245405,0.3391045314829812,0.09270014807931912,0.23231181174939564,0.3777788855583989,5,0,0,3.3312310180801843,20260806,10000
stackoverflow,0.75,ours_partition_mogb_boundary,oos_f1,5,0.2782436838682637,0.27394609073745785,0.022029284898077817,0.2615977844280789,0.29607485239926007,5,0,0,12.63062714725443,20260806,10000
stackoverflow,0.75,ours_partition_mogb_boundary,f1_all,5,0.26060190106066655,0.25764650739193695,0.017843670421471385,0.24796666719945168,0.27680523259009304,5,0,0,14.604725087674948,20260806,10000
stackoverflow,0.75,ours_partition_mogb_boundary,known_recall,5,0.30617777777777777,0.3071111111111111,0.010838204033264317,0.2977777777777778,0.3145777777777778,5,0,0,28.249862877471706,20260806,10000
stackoverflow,0.75,ours_partition_mogb_boundary,false_accept_rate,5,-0.14573333333333333,-0.15333333333333327,0.04901836390578535,-0.1837333333333333,-0.1077333333333333,0,0,5,-2.973035444704699,20260806,10000
stackoverflow,0.75,ours_partition_mogb_boundary,auroc,5,0.24235842962962958,0.23674518518518484,0.019898832142692998,0.22805392592592585,0.2594933629629629,5,0,0,12.179530330810165,20260806,10000
stackoverflow,0.75,ours_partition_mogb_boundary,aupr_oos,5,0.4028976641304934,0.4026101171624767,0.02738948761567658,0.38186211635175243,0.42393321190923433,5,0,0,14.709937979996816,20260806,10000
