dataset,kir,distance,intent,seed_count,mode_best_k,mode_agreement,all_seeds_multi_center,all_seeds_k1,mean_delta_oos_f1,mean_delta_known_recall
clinc150,0.4,mahalanobis_diag,maybe,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,meal_suggestion,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,meaning_of_life,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,measurement_conversion,4,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,meeting_schedule,1,2,1.0,True,False,0.1531862745098039,0.3333333333333333
clinc150,0.4,mahalanobis_diag,min_payment,1,2,1.0,True,False,0.0382775119617225,0.0666666666666666
clinc150,0.4,mahalanobis_diag,mpg,1,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,new_card,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,next_song,2,2,1.0,True,False,0.11714000285428855,0.1499999999999999
clinc150,0.4,mahalanobis_diag,no,2,3,1.0,True,False,0.0388538125303545,-0.1333333333333333
clinc150,0.4,mahalanobis_diag,nutrition_info,1,2,1.0,True,False,0.0318979266347687,0.0
clinc150,0.4,mahalanobis_diag,oil_change_how,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,oil_change_when,2,2,0.5,False,False,0.00438005390835575,-0.0166666666666667
clinc150,0.4,mahalanobis_diag,order,2,2,1.0,True,False,0.0182910839160839,-0.0666666666666666
clinc150,0.4,mahalanobis_diag,order_checks,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,order_status,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,pay_bill,1,2,1.0,True,False,0.0357142857142855,0.0333333333333333
clinc150,0.4,mahalanobis_diag,payday,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,pin_change,1,3,1.0,True,False,0.0480192076830732,0.0666666666666666
clinc150,0.4,mahalanobis_diag,play_music,2,2,1.0,True,False,0.0229008017066247,-0.0999999999999999
clinc150,0.4,mahalanobis_diag,plug_type,3,2,1.0,True,False,0.0202020202020201,0.0333333333333333
clinc150,0.4,mahalanobis_diag,pto_balance,2,1,0.5,False,False,0.01124818577648765,0.01666666666666665
clinc150,0.4,mahalanobis_diag,pto_request,2,2,1.0,True,False,0.1505016722408024,0.1999999999999999
clinc150,0.4,mahalanobis_diag,pto_request_status,3,3,1.0,True,False,0.06538604147057987,-0.0333333333333333
clinc150,0.4,mahalanobis_diag,pto_used,2,3,1.0,True,False,0.1639445232187167,0.04999999999999995
clinc150,0.4,mahalanobis_diag,recipe,1,3,1.0,True,False,0.0523796113770769,-0.0999999999999999
clinc150,0.4,mahalanobis_diag,redeem_rewards,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,reminder_update,1,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,repeat,3,2,1.0,True,False,0.062937062937063,0.10000000000000002
clinc150,0.4,mahalanobis_diag,replacement_card_duration,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,report_fraud,1,2,1.0,True,False,0.0940343781597573,0.0999999999999999
clinc150,0.4,mahalanobis_diag,report_lost_card,2,2,1.0,True,False,0.0411663807890221,0.0666666666666666
clinc150,0.4,mahalanobis_diag,reset_settings,1,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,restaurant_reservation,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,restaurant_reviews,1,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,rewards_balance,3,3,1.0,True,False,0.0749083159877093,0.0333333333333333
clinc150,0.4,mahalanobis_diag,roll_dice,1,2,1.0,True,False,0.0500000000000001,0.0666666666666666
clinc150,0.4,mahalanobis_diag,schedule_maintenance,1,2,1.0,True,False,0.0049019607843135,-0.0333333333333333
clinc150,0.4,mahalanobis_diag,schedule_meeting,4,1,0.75,False,False,0.005050505050505025,-0.024999999999999974
clinc150,0.4,mahalanobis_diag,share_location,4,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,shopping_list,3,3,1.0,True,False,0.12157709899711562,0.14444444444444438
clinc150,0.4,mahalanobis_diag,shopping_list_update,4,2,0.75,False,False,0.011698467798610324,-0.07499999999999993
clinc150,0.4,mahalanobis_diag,spelling,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,spending_history,3,2,1.0,True,False,0.033854243642897665,-0.0111111111111111
clinc150,0.4,mahalanobis_diag,sync_device,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,taxes,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,tell_joke,3,3,0.6666666666666666,False,False,0.05555555555555547,0.0666666666666666
clinc150,0.4,mahalanobis_diag,text,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,thank_you,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,time,1,5,1.0,True,False,0.1032542206997798,0.0333333333333333
clinc150,0.4,mahalanobis_diag,timer,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,timezone,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,tire_pressure,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,todo_list,1,3,1.0,True,False,0.0744038155802863,-0.0333333333333333
clinc150,0.4,mahalanobis_diag,todo_list_update,4,5,0.75,True,False,0.0556607151403278,-0.04999999999999995
clinc150,0.4,mahalanobis_diag,traffic,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,transactions,1,2,1.0,True,False,0.0496198479391756,0.0666666666666666
clinc150,0.4,mahalanobis_diag,transfer,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,translate,4,2,0.75,False,False,0.0245901639344262,0.024999999999999974
clinc150,0.4,mahalanobis_diag,travel_alert,4,2,1.0,True,False,0.0910010111223459,0.0999999999999999
clinc150,0.4,mahalanobis_diag,travel_notification,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,travel_suggestion,1,2,1.0,True,False,0.0342771982116243,-0.0333333333333333
clinc150,0.4,mahalanobis_diag,uber,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,update_playlist,2,2,1.0,True,False,0.045917611092239755,0.04999999999999995
clinc150,0.4,mahalanobis_diag,user_name,2,2,0.5,True,False,0.09646623496762245,0.09999999999999995
clinc150,0.4,mahalanobis_diag,vaccines,2,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,what_are_your_hobbies,3,1,0.6666666666666666,False,False,0.008163265306122467,0.0111111111111111
clinc150,0.4,mahalanobis_diag,what_can_i_ask_you,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,what_is_your_name,3,3,0.6666666666666666,False,False,0.04892762326048674,-0.044444444444444474
clinc150,0.4,mahalanobis_diag,what_song,2,2,1.0,True,False,0.0767195767195767,0.0999999999999999
clinc150,0.4,mahalanobis_diag,where_are_you_from,4,2,0.75,True,False,0.05496816402827278,0.05000000000000002
clinc150,0.4,mahalanobis_diag,whisper_mode,3,1,1.0,False,True,0.0,0.0
clinc150,0.4,mahalanobis_diag,who_do_you_work_for,1,2,1.0,True,False,0.0277520814061053,0.0333333333333333
clinc150,0.4,mahalanobis_diag,yes,1,3,1.0,True,False,0.1803174603174604,0.0333333333333333
clinc150,0.5,euclidean,accept_reservations,3,1,0.6666666666666666,False,False,0.011884550084889632,-0.0111111111111111
clinc150,0.5,euclidean,account_blocked,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,alarm,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,application_status,2,3,1.0,True,False,0.007532956685499,-0.0666666666666666
clinc150,0.5,euclidean,apr,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,are_you_a_bot,2,3,1.0,True,False,0.0653594771241831,0.1
clinc150,0.5,euclidean,balance,1,4,1.0,True,False,0.2487512487512486,-0.0333333333333334
clinc150,0.5,euclidean,bill_balance,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,bill_due,2,1,0.5,False,False,0.00644841269841265,0.0
clinc150,0.5,euclidean,book_flight,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,book_hotel,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,calculator,4,3,1.0,True,False,0.07037730414746543,-0.0333333333333333
clinc150,0.5,euclidean,calendar,5,3,0.6,False,False,0.00587044534412954,-0.03999999999999996
clinc150,0.5,euclidean,calendar_update,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,calories,1,2,1.0,True,False,0.062937062937063,0.1
clinc150,0.5,euclidean,cancel,3,4,0.6666666666666666,True,False,0.03203031012878207,-0.0888888888888888
clinc150,0.5,euclidean,cancel_reservation,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,car_rental,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,card_declined,3,2,1.0,True,False,0.026595744680851,0.0333333333333333
clinc150,0.5,euclidean,carry_on,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,change_accent,3,4,1.0,True,False,0.0461538461538459,0.0666666666666666
clinc150,0.5,euclidean,change_ai_name,4,5,0.5,True,False,0.13263998963991974,0.16666666666666657
clinc150,0.5,euclidean,change_language,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,change_speed,5,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,change_user_name,2,4,0.5,True,False,0.1013042133962953,0.0333333333333333
clinc150,0.5,euclidean,change_volume,3,1,0.6666666666666666,False,False,0.008163265306122467,0.0111111111111111
clinc150,0.5,euclidean,confirm_reservation,3,3,1.0,True,False,0.11164148339363243,0.13333333333333333
clinc150,0.5,euclidean,cook_time,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,credit_limit,4,3,0.75,False,False,0.011632653061224525,0.0
clinc150,0.5,euclidean,credit_limit_change,5,5,1.0,True,False,0.05115060378218274,0.0666666666666666
clinc150,0.5,euclidean,credit_score,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,current_location,4,3,1.0,True,False,0.050492610837438404,0.0333333333333333
clinc150,0.5,euclidean,damaged_card,4,3,0.5,False,False,0.0034360659249231,-0.0333333333333333
clinc150,0.5,euclidean,date,5,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,direct_deposit,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,directions,3,3,1.0,True,False,0.13021618099079355,0.09999999999999991
clinc150,0.5,euclidean,distance,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,do_you_have_pets,2,2,1.0,True,False,0.0369458128078817,0.0666666666666666
clinc150,0.5,euclidean,exchange_rate,2,3,1.0,True,False,0.041005291005291,0.0666666666666666
clinc150,0.5,euclidean,expiration_date,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,find_phone,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,flight_status,4,2,1.0,True,False,0.0441595441595441,0.0666666666666667
clinc150,0.5,euclidean,flip_coin,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,food_last,4,3,1.0,True,False,0.0411663807890221,0.0666666666666666
clinc150,0.5,euclidean,freeze_account,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,fun_fact,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,gas,1,3,1.0,True,False,0.3504273504273505,0.1
clinc150,0.5,euclidean,gas_type,1,2,1.0,True,False,0.0181488203266787,0.0333333333333333
clinc150,0.5,euclidean,goodbye,1,2,1.0,True,False,0.0648320895522388,0.0333333333333333
clinc150,0.5,euclidean,greeting,2,4,0.5,True,False,0.0509115319389485,-0.01666666666666665
clinc150,0.5,euclidean,how_busy,3,2,0.6666666666666666,False,False,0.030779524924724067,-0.0666666666666666
clinc150,0.5,euclidean,how_old_are_you,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,improve_credit_score,2,2,1.0,True,False,0.0438683948155531,-0.0666666666666667
clinc150,0.5,euclidean,income,3,1,0.6666666666666666,False,False,0.020434227330779032,0.0
clinc150,0.5,euclidean,ingredient_substitution,2,3,1.0,True,False,0.11666030048382989,0.1666666666666667
clinc150,0.5,euclidean,ingredients_list,3,1,0.3333333333333333,False,False,0.0159599572745112,-0.03333333333333333
clinc150,0.5,euclidean,insurance,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,insurance_change,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,interest_rate,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,international_fees,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,jump_start,3,2,1.0,True,False,0.1538461538461539,0.2666666666666667
clinc150,0.5,euclidean,last_maintenance,2,2,1.0,True,False,0.0924403183023873,0.11666666666666665
clinc150,0.5,euclidean,lost_luggage,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,make_call,3,2,1.0,True,False,0.057285626251143335,-0.0666666666666667
clinc150,0.5,euclidean,maybe,3,2,1.0,True,False,0.037955119420401,0.0333333333333333
clinc150,0.5,euclidean,meal_suggestion,2,3,1.0,True,False,0.0737503237503237,0.0999999999999999
clinc150,0.5,euclidean,meaning_of_life,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,measurement_conversion,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,meeting_schedule,1,4,1.0,True,False,0.0377358490566038,0.0333333333333334
clinc150,0.5,euclidean,min_payment,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,mpg,1,5,1.0,True,False,0.0344540150041676,0.0666666666666666
clinc150,0.5,euclidean,new_card,2,3,1.0,True,False,0.090626080940851,-0.0333333333333333
clinc150,0.5,euclidean,next_holiday,1,4,1.0,True,False,0.0655172413793103,0.0333333333333333
clinc150,0.5,euclidean,next_song,2,3,1.0,True,False,0.0855614973262032,0.1333333333333334
clinc150,0.5,euclidean,no,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,nutrition_info,2,2,1.0,True,False,0.0699053668654395,0.0666666666666666
clinc150,0.5,euclidean,oil_change_how,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,oil_change_when,2,3,1.0,True,False,0.058554505922926894,0.0
clinc150,0.5,euclidean,order,2,4,1.0,True,False,0.1000339529751294,-0.0333333333333333
clinc150,0.5,euclidean,order_checks,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,order_status,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,pay_bill,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,payday,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,pin_change,1,3,1.0,True,False,0.0679245283018868,0.1
clinc150,0.5,euclidean,play_music,2,2,1.0,True,False,0.0534332820001812,-0.01666666666666665
clinc150,0.5,euclidean,plug_type,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,pto_balance,2,3,1.0,True,False,0.029134936253957147,-0.08333333333333334
clinc150,0.5,euclidean,pto_request,2,2,1.0,True,False,0.4678362573099415,0.5333333333333334
clinc150,0.5,euclidean,pto_request_status,3,5,0.6666666666666666,True,False,0.20978666292117296,0.0888888888888888
clinc150,0.5,euclidean,pto_used,3,3,1.0,True,False,0.30150579701285735,0.3111111111111111
clinc150,0.5,euclidean,recipe,2,2,0.5,True,False,0.0613260617511917,-0.03333333333333324
clinc150,0.5,euclidean,redeem_rewards,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,reminder,1,2,1.0,True,False,0.109090909090909,0.1666666666666667
clinc150,0.5,euclidean,reminder_update,3,2,1.0,True,False,0.11375074789708937,0.0222222222222222
clinc150,0.5,euclidean,repeat,3,2,0.6666666666666666,True,False,0.0824175824175825,0.1333333333333334
clinc150,0.5,euclidean,replacement_card_duration,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,report_fraud,1,2,1.0,True,False,0.1124716553287981,0.1333333333333333
clinc150,0.5,euclidean,report_lost_card,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,reset_settings,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,restaurant_reservation,4,1,0.5,False,False,0.010420899854862126,0.024999999999999974
clinc150,0.5,euclidean,restaurant_reviews,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,restaurant_suggestion,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,rewards_balance,4,3,1.0,True,False,0.07733382923330315,0.0333333333333333
clinc150,0.5,euclidean,roll_dice,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,rollover_401k,1,2,1.0,True,False,0.0202020202020201,0.0333333333333333
clinc150,0.5,euclidean,routing,1,4,1.0,True,False,0.0480192076830732,0.0666666666666666
clinc150,0.5,euclidean,schedule_maintenance,1,4,1.0,True,False,0.12,0.0999999999999999
clinc150,0.5,euclidean,schedule_meeting,4,5,0.75,False,False,0.027260018639328823,-0.12499999999999994
clinc150,0.5,euclidean,share_location,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,shopping_list,3,3,1.0,True,False,0.1478868532190927,0.19999999999999987
clinc150,0.5,euclidean,shopping_list_update,4,2,1.0,True,False,0.0675137680581052,-0.04999999999999995
clinc150,0.5,euclidean,smart_home,2,3,1.0,True,False,0.2879135971241234,0.2666666666666667
clinc150,0.5,euclidean,spelling,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,spending_history,3,2,0.6666666666666666,False,False,0.0017101990049751036,-0.0333333333333333
clinc150,0.5,euclidean,sync_device,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,taxes,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,tell_joke,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,text,3,2,1.0,True,False,0.0207932229495572,-0.0333333333333333
clinc150,0.5,euclidean,thank_you,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,time,1,5,1.0,True,False,0.1397849462365591,0.0
clinc150,0.5,euclidean,timer,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,timezone,3,3,1.0,True,False,0.025862068965517303,0.0
clinc150,0.5,euclidean,tire_change,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,tire_pressure,2,3,1.0,True,False,0.0356824264049954,0.0666666666666666
clinc150,0.5,euclidean,todo_list,1,2,1.0,True,False,0.070906200317965,-0.0333333333333333
clinc150,0.5,euclidean,todo_list_update,4,2,1.0,True,False,0.07648912053801935,0.08333333333333325
clinc150,0.5,euclidean,traffic,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,transactions,2,1,0.5,False,False,0.00888888888888885,0.0333333333333333
clinc150,0.5,euclidean,transfer,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,translate,4,2,1.0,True,False,0.02588137365284178,0.05833333333333327
clinc150,0.5,euclidean,travel_alert,4,2,1.0,True,False,0.1636363636363637,0.1999999999999999
clinc150,0.5,euclidean,travel_notification,5,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,travel_suggestion,2,2,1.0,True,False,0.057096805812244945,-0.0333333333333333
clinc150,0.5,euclidean,uber,3,2,1.0,True,False,0.0194235588972431,0.0333333333333333
clinc150,0.5,euclidean,update_playlist,3,3,0.6666666666666666,False,False,0.0153038319704986,0.0
clinc150,0.5,euclidean,user_name,2,1,0.5,False,False,0.01222921034241795,0.01666666666666665
clinc150,0.5,euclidean,vaccines,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,w2,2,2,1.0,True,False,0.0544794188861984,0.0999999999999999
clinc150,0.5,euclidean,what_are_your_hobbies,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,what_can_i_ask_you,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,what_is_your_name,3,3,1.0,True,False,0.0439814366841803,-0.0222222222222222
clinc150,0.5,euclidean,what_song,3,2,0.6666666666666666,True,False,0.0519253964392234,0.0888888888888888
clinc150,0.5,euclidean,where_are_you_from,4,2,0.75,True,False,0.05054068563540133,0.0333333333333333
clinc150,0.5,euclidean,whisper_mode,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,who_do_you_work_for,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,euclidean,yes,2,5,0.5,True,False,0.1423843608096666,0.0333333333333333
clinc150,0.5,mahalanobis_diag,accept_reservations,3,2,0.6666666666666666,True,False,0.031841323516085464,-0.0111111111111111
clinc150,0.5,mahalanobis_diag,account_blocked,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,alarm,1,2,1.0,True,False,0.018796992481203,0.0333333333333333
clinc150,0.5,mahalanobis_diag,application_status,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,apr,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,are_you_a_bot,2,3,1.0,True,False,0.0824175824175825,0.1333333333333334
clinc150,0.5,mahalanobis_diag,balance,1,3,1.0,True,False,0.1636363636363635,-0.0333333333333333
clinc150,0.5,mahalanobis_diag,bill_balance,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,bill_due,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,book_flight,4,2,1.0,True,False,0.0255102040816327,0.0333333333333333
clinc150,0.5,mahalanobis_diag,book_hotel,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,calculator,4,2,1.0,True,False,0.0106583072100314,-0.0333333333333333
clinc150,0.5,mahalanobis_diag,calendar,5,1,0.8,False,False,0.0068181818181818,0.013333333333333319
clinc150,0.5,mahalanobis_diag,calendar_update,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,calories,1,2,1.0,True,False,0.0888888888888889,0.1333333333333334
clinc150,0.5,mahalanobis_diag,cancel,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,cancel_reservation,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,car_rental,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,card_declined,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,carry_on,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,change_accent,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,change_ai_name,4,3,0.75,True,False,0.0932195045204144,0.17499999999999993
clinc150,0.5,mahalanobis_diag,change_language,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,change_speed,5,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,change_user_name,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,change_volume,3,3,0.6666666666666666,False,False,0.034737299174989134,0.0444444444444444
clinc150,0.5,mahalanobis_diag,confirm_reservation,3,3,0.6666666666666666,False,False,0.018966258327960433,0.0222222222222222
clinc150,0.5,mahalanobis_diag,cook_time,3,1,0.6666666666666666,False,False,0.0067340067340067,0.0111111111111111
clinc150,0.5,mahalanobis_diag,credit_limit,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,credit_limit_change,5,2,0.6,False,False,0.009774436090225502,0.0
clinc150,0.5,mahalanobis_diag,credit_score,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,current_location,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,damaged_card,4,3,0.5,True,False,0.0348899835095118,0.0
clinc150,0.5,mahalanobis_diag,date,5,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,direct_deposit,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,directions,3,2,0.6666666666666666,True,False,0.17570847644111387,0.08888888888888884
clinc150,0.5,mahalanobis_diag,distance,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,do_you_have_pets,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,exchange_rate,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,expiration_date,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,find_phone,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,flight_status,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,flip_coin,3,4,0.6666666666666666,False,False,0.013976240391334667,0.0222222222222222
clinc150,0.5,mahalanobis_diag,food_last,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,freeze_account,4,2,0.5,False,False,0.029479088567341077,0.0
clinc150,0.5,mahalanobis_diag,fun_fact,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,gas,1,2,1.0,True,False,0.2559618441971382,0.0
clinc150,0.5,mahalanobis_diag,gas_type,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,goodbye,1,2,1.0,True,False,0.0421052631578946,0.0
clinc150,0.5,mahalanobis_diag,greeting,2,2,1.0,True,False,0.009814775388545801,-0.0666666666666666
clinc150,0.5,mahalanobis_diag,how_busy,3,2,0.6666666666666666,False,False,0.029088679144670167,-0.0444444444444444
clinc150,0.5,mahalanobis_diag,how_old_are_you,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,improve_credit_score,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,income,3,1,0.6666666666666666,False,False,0.0105820105820106,0.0
clinc150,0.5,mahalanobis_diag,ingredient_substitution,2,2,1.0,True,False,0.0408163265306121,0.0333333333333333
clinc150,0.5,mahalanobis_diag,ingredients_list,3,4,1.0,True,False,0.03887112368066093,0.0888888888888888
clinc150,0.5,mahalanobis_diag,insurance,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,insurance_change,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,interest_rate,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,international_fees,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,jump_start,3,2,0.6666666666666666,True,False,0.0739599383667179,0.1333333333333333
clinc150,0.5,mahalanobis_diag,last_maintenance,2,2,1.0,True,False,0.057890122735242494,0.0333333333333333
clinc150,0.5,mahalanobis_diag,lost_luggage,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,make_call,3,2,0.6666666666666666,False,False,0.04611920419048297,-0.08888888888888886
clinc150,0.5,mahalanobis_diag,maybe,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,meal_suggestion,2,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,meaning_of_life,3,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,measurement_conversion,4,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,meeting_schedule,1,2,1.0,True,False,0.1531862745098039,0.3333333333333333
clinc150,0.5,mahalanobis_diag,min_payment,1,2,1.0,True,False,0.0382775119617225,0.0666666666666666
clinc150,0.5,mahalanobis_diag,mpg,1,1,1.0,False,True,0.0,0.0
clinc150,0.5,mahalanobis_diag,new_card,2,1,1.0,False,True,0.0,0.0
