dataset,kir,seed,method,method_label,intent,known_count,known_false_reject,known_false_reject_rate,oos_false_accept,oos_false_accept_rate
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,meeting_schedule,30,17,0.5666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,min_payment,30,18,0.6,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,new_card,30,16,0.5333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,next_holiday,30,14,0.4666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,no,30,10,0.3333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,oil_change_how,30,11,0.36666666666666664,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,oil_change_when,30,18,0.6,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,order,30,20,0.6666666666666666,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,order_checks,30,17,0.5666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,order_status,30,22,0.7333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,pay_bill,30,15,0.5,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,payday,30,18,0.6,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,play_music,30,23,0.7666666666666667,5,0.002136752136752137
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,plug_type,30,20,0.6666666666666666,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,pto_balance,30,17,0.5666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,pto_used,30,10,0.3333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,recipe,30,14,0.4666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,redeem_rewards,30,24,0.8,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,reminder_update,30,23,0.7666666666666667,9,0.0038461538461538464
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,replacement_card_duration,30,22,0.7333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,report_fraud,30,26,0.8666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,report_lost_card,30,11,0.36666666666666664,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,restaurant_reservation,30,23,0.7666666666666667,1,0.00042735042735042735
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,restaurant_reviews,30,21,0.7,1,0.00042735042735042735
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,roll_dice,30,20,0.6666666666666666,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,rollover_401k,30,11,0.36666666666666664,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,schedule_meeting,30,20,0.6666666666666666,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,shopping_list,30,13,0.43333333333333335,1,0.00042735042735042735
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,shopping_list_update,30,24,0.8,1,0.00042735042735042735
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,smart_home,30,21,0.7,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,spending_history,30,13,0.43333333333333335,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,sync_device,30,22,0.7333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,taxes,30,14,0.4666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,text,30,22,0.7333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,thank_you,30,19,0.6333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,timer,30,14,0.4666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,timezone,30,21,0.7,4,0.0017094017094017094
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,tire_change,30,16,0.5333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,tire_pressure,30,18,0.6,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,todo_list,30,10,0.3333333333333333,8,0.003418803418803419
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,traffic,30,14,0.4666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,transactions,30,14,0.4666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,transfer,30,14,0.4666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,translate,30,24,0.8,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,travel_alert,30,19,0.6333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,travel_notification,30,25,0.8333333333333334,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,uber,30,15,0.5,1,0.00042735042735042735
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,update_playlist,30,17,0.5666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,user_name,30,13,0.43333333333333335,8,0.003418803418803419
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,w2,30,11,0.36666666666666664,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,weather,30,8,0.26666666666666666,1,0.00042735042735042735
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,what_can_i_ask_you,30,22,0.7333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,what_song,30,14,0.4666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,where_are_you_from,30,14,0.4666666666666667,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,who_do_you_work_for,30,16,0.5333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,who_made_you,30,16,0.5333333333333333,0,0.0
clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,yes,30,20,0.6666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,accept_reservations,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,account_blocked,30,13,0.43333333333333335,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,application_status,30,3,0.1,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,are_you_a_bot,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,balance,30,9,0.3,7,0.0029914529914529917
clinc150,0.75,100,trainable_k1,Trainable K=1,book_flight,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,book_hotel,30,3,0.1,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,calculator,30,5,0.16666666666666666,2,0.0008547008547008547
clinc150,0.75,100,trainable_k1,Trainable K=1,calendar,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,calendar_update,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,cancel,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,cancel_reservation,30,0,0.0,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,car_rental,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,card_declined,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,carry_on,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,change_accent,30,9,0.3,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,change_ai_name,30,11,0.36666666666666664,18,0.007692307692307693
clinc150,0.75,100,trainable_k1,Trainable K=1,change_language,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,change_speed,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,change_volume,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,confirm_reservation,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,cook_time,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,credit_limit,30,15,0.5,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,credit_limit_change,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,credit_score,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,current_location,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,damaged_card,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,date,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,direct_deposit,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,directions,30,10,0.3333333333333333,2,0.0008547008547008547
clinc150,0.75,100,trainable_k1,Trainable K=1,distance,30,12,0.4,1,0.00042735042735042735
clinc150,0.75,100,trainable_k1,Trainable K=1,do_you_have_pets,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,exchange_rate,30,7,0.23333333333333334,1,0.00042735042735042735
clinc150,0.75,100,trainable_k1,Trainable K=1,expiration_date,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,find_phone,30,3,0.1,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,flight_status,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,flip_coin,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,food_last,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,freeze_account,30,6,0.2,1,0.00042735042735042735
clinc150,0.75,100,trainable_k1,Trainable K=1,fun_fact,30,6,0.2,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,gas_type,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,greeting,30,3,0.1,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,how_busy,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,how_old_are_you,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,income,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,ingredients_list,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,insurance,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,jump_start,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,last_maintenance,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,lost_luggage,30,3,0.1,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,meaning_of_life,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,measurement_conversion,30,6,0.2,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,meeting_schedule,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,mpg,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,new_card,30,13,0.43333333333333335,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,next_holiday,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,next_song,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,no,30,2,0.06666666666666667,1,0.00042735042735042735
clinc150,0.75,100,trainable_k1,Trainable K=1,nutrition_info,30,3,0.1,2,0.0008547008547008547
clinc150,0.75,100,trainable_k1,Trainable K=1,oil_change_how,30,6,0.2,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,order_checks,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,order_status,30,11,0.36666666666666664,1,0.00042735042735042735
clinc150,0.75,100,trainable_k1,Trainable K=1,pay_bill,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,payday,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,pin_change,30,13,0.43333333333333335,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,pto_balance,30,2,0.06666666666666667,13,0.005555555555555556
clinc150,0.75,100,trainable_k1,Trainable K=1,pto_request,30,13,0.43333333333333335,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,pto_request_status,30,9,0.3,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,recipe,30,13,0.43333333333333335,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,reminder_update,30,9,0.3,9,0.0038461538461538464
clinc150,0.75,100,trainable_k1,Trainable K=1,repeat,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,replacement_card_duration,30,9,0.3,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,report_lost_card,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,restaurant_reservation,30,9,0.3,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,restaurant_reviews,30,14,0.4666666666666667,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,rewards_balance,30,6,0.2,2,0.0008547008547008547
clinc150,0.75,100,trainable_k1,Trainable K=1,rollover_401k,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,schedule_meeting,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,share_location,30,3,0.1,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,shopping_list,30,12,0.4,1,0.00042735042735042735
clinc150,0.75,100,trainable_k1,Trainable K=1,shopping_list_update,30,9,0.3,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,smart_home,30,5,0.16666666666666666,11,0.004700854700854701
clinc150,0.75,100,trainable_k1,Trainable K=1,spelling,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,spending_history,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,sync_device,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,taxes,30,3,0.1,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,tell_joke,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,text,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,thank_you,30,6,0.2,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,time,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,timer,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,timezone,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,tire_change,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,tire_pressure,30,3,0.1,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,todo_list,30,2,0.06666666666666667,6,0.002564102564102564
clinc150,0.75,100,trainable_k1,Trainable K=1,todo_list_update,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,traffic,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,transactions,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,translate,30,13,0.43333333333333335,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,travel_alert,30,17,0.5666666666666667,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,travel_notification,30,14,0.4666666666666667,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,travel_suggestion,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,100,trainable_k1,Trainable K=1,uber,30,6,0.2,1,0.00042735042735042735
clinc150,0.75,100,trainable_k1,Trainable K=1,update_playlist,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,user_name,30,8,0.26666666666666666,17,0.007264957264957265
clinc150,0.75,100,trainable_k1,Trainable K=1,w2,30,3,0.1,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,weather,30,0,0.0,1,0.00042735042735042735
clinc150,0.75,100,trainable_k1,Trainable K=1,what_are_your_hobbies,30,9,0.3,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,what_song,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,where_are_you_from,30,9,0.3,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,whisper_mode,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,trainable_k1,Trainable K=1,yes,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,accept_reservations,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,account_blocked,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,application_status,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,are_you_a_bot,30,9,0.3,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,balance,30,7,0.23333333333333334,20,0.008547008547008548
clinc150,0.75,100,single_centroid,Frozen K=1,book_flight,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,book_hotel,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,calculator,30,3,0.1,5,0.002136752136752137
clinc150,0.75,100,single_centroid,Frozen K=1,calendar,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,calendar_update,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,cancel,30,3,0.1,4,0.0017094017094017094
clinc150,0.75,100,single_centroid,Frozen K=1,cancel_reservation,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,car_rental,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,card_declined,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,carry_on,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,change_accent,30,9,0.3,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,change_ai_name,30,12,0.4,22,0.009401709401709401
clinc150,0.75,100,single_centroid,Frozen K=1,change_language,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,change_speed,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,change_volume,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,confirm_reservation,30,10,0.3333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,cook_time,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,credit_limit,30,10,0.3333333333333333,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,credit_limit_change,30,5,0.16666666666666666,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,credit_score,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,current_location,30,6,0.2,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,damaged_card,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,date,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,direct_deposit,30,6,0.2,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,directions,30,13,0.43333333333333335,6,0.002564102564102564
clinc150,0.75,100,single_centroid,Frozen K=1,distance,30,7,0.23333333333333334,3,0.001282051282051282
clinc150,0.75,100,single_centroid,Frozen K=1,do_you_have_pets,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,exchange_rate,30,7,0.23333333333333334,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,expiration_date,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,find_phone,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,flight_status,30,9,0.3,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,flip_coin,30,6,0.2,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,food_last,30,7,0.23333333333333334,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,freeze_account,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,fun_fact,30,4,0.13333333333333333,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,gas_type,30,3,0.1,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,greeting,30,2,0.06666666666666667,3,0.001282051282051282
clinc150,0.75,100,single_centroid,Frozen K=1,how_busy,30,8,0.26666666666666666,2,0.0008547008547008547
clinc150,0.75,100,single_centroid,Frozen K=1,how_old_are_you,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,income,30,6,0.2,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,ingredients_list,30,5,0.16666666666666666,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,insurance,30,1,0.03333333333333333,2,0.0008547008547008547
clinc150,0.75,100,single_centroid,Frozen K=1,jump_start,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,last_maintenance,30,3,0.1,3,0.001282051282051282
clinc150,0.75,100,single_centroid,Frozen K=1,lost_luggage,30,1,0.03333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,meaning_of_life,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,measurement_conversion,30,3,0.1,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,meeting_schedule,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,mpg,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,new_card,30,11,0.36666666666666664,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,next_holiday,30,3,0.1,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,next_song,30,9,0.3,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,no,30,1,0.03333333333333333,6,0.002564102564102564
clinc150,0.75,100,single_centroid,Frozen K=1,nutrition_info,30,5,0.16666666666666666,3,0.001282051282051282
clinc150,0.75,100,single_centroid,Frozen K=1,oil_change_how,30,3,0.1,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,order_checks,30,3,0.1,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,order_status,30,11,0.36666666666666664,1,0.00042735042735042735
clinc150,0.75,100,single_centroid,Frozen K=1,pay_bill,30,5,0.16666666666666666,2,0.0008547008547008547
clinc150,0.75,100,single_centroid,Frozen K=1,payday,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,pin_change,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,pto_balance,30,1,0.03333333333333333,18,0.007692307692307693
clinc150,0.75,100,single_centroid,Frozen K=1,pto_request,30,9,0.3,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,pto_request_status,30,9,0.3,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,recipe,30,8,0.26666666666666666,7,0.0029914529914529917
clinc150,0.75,100,single_centroid,Frozen K=1,reminder_update,30,5,0.16666666666666666,25,0.010683760683760684
clinc150,0.75,100,single_centroid,Frozen K=1,repeat,30,8,0.26666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,replacement_card_duration,30,6,0.2,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,report_lost_card,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,restaurant_reservation,30,9,0.3,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,restaurant_reviews,30,12,0.4,2,0.0008547008547008547
clinc150,0.75,100,single_centroid,Frozen K=1,rewards_balance,30,6,0.2,12,0.005128205128205128
clinc150,0.75,100,single_centroid,Frozen K=1,rollover_401k,30,6,0.2,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,schedule_meeting,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,share_location,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,shopping_list,30,6,0.2,5,0.002136752136752137
clinc150,0.75,100,single_centroid,Frozen K=1,shopping_list_update,30,9,0.3,2,0.0008547008547008547
clinc150,0.75,100,single_centroid,Frozen K=1,smart_home,30,13,0.43333333333333335,11,0.004700854700854701
clinc150,0.75,100,single_centroid,Frozen K=1,spelling,30,2,0.06666666666666667,2,0.0008547008547008547
clinc150,0.75,100,single_centroid,Frozen K=1,spending_history,30,4,0.13333333333333333,5,0.002136752136752137
clinc150,0.75,100,single_centroid,Frozen K=1,sync_device,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,taxes,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,tell_joke,30,9,0.3,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,text,30,10,0.3333333333333333,3,0.001282051282051282
clinc150,0.75,100,single_centroid,Frozen K=1,thank_you,30,3,0.1,4,0.0017094017094017094
clinc150,0.75,100,single_centroid,Frozen K=1,time,30,5,0.16666666666666666,3,0.001282051282051282
clinc150,0.75,100,single_centroid,Frozen K=1,timer,30,2,0.06666666666666667,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,timezone,30,9,0.3,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,tire_change,30,4,0.13333333333333333,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,tire_pressure,30,3,0.1,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,todo_list,30,2,0.06666666666666667,5,0.002136752136752137
clinc150,0.75,100,single_centroid,Frozen K=1,todo_list_update,30,5,0.16666666666666666,0,0.0
clinc150,0.75,100,single_centroid,Frozen K=1,traffic,30,4,0.13333333333333333,0,0.0
