dataset,kir,seed,method,method_label,n_samples,n_known,n_oos,oos_f1,known_recall,false_accept_rate,false_reject_rate,source_oos_f1,source_known_recall,metric_recompute_delta,source_prediction_path
stackoverflow,0.25,123,single_centroid,Frozen K=1,6000,1500,4500,0.8743611078093427,0.8433333333333334,0.18266666666666667,0.15666666666666668,0.8743611078093427,0.8433333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.25/seed_123/single_centroid/predictions.tsv
stackoverflow,0.25,123,fixed_k2,Frozen K=2,6000,1500,4500,0.8091622374082511,0.8633333333333333,0.28955555555555557,0.13666666666666666,0.8091622374082511,0.8633333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.25/seed_123/fixed_k2/predictions.tsv
stackoverflow,0.25,123,random_partition,Random K=2,6000,1500,4500,0.8688681502751855,0.8486666666666667,0.19311111111111112,0.15133333333333332,0.8688681502751855,0.8486666666666667,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.25/seed_123/random_partition/predictions.tsv
stackoverflow,0.25,123,mogb_minilm,MOGB-MiniLM,6000,1500,4500,0.9049406513137872,0.402,0.008888888888888889,0.598,0.9049406513137872,0.402,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.25/seed_123/mogb_minilm/predictions.tsv
stackoverflow,0.25,123,mogb_partition_ours_boundary,MOGB partition + ours,6000,1500,4500,0.9352716468590832,0.6553333333333333,0.020666666666666667,0.3446666666666667,0.9352716468590832,0.6553333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.25/seed_123/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.25,123,ours_partition_mogb_boundary,Ours partition + MOGB,6000,1500,4500,0.8855254743125133,0.5146666666666667,0.0768888888888889,0.48533333333333334,0.8855254743125133,0.5146666666666666,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.25/seed_123/ours_partition_mogb_boundary/predictions.tsv
stackoverflow,0.5,13,trainable_k1,Trainable K=1,6000,3000,3000,0.8565782973818541,0.8426666666666667,0.133,0.15733333333333333,0.8565782973818541,0.8426666666666667,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_13/predictions.jsonl
stackoverflow,0.5,13,single_centroid,Frozen K=1,6000,3000,3000,0.695702897141746,0.882,0.4036666666666667,0.118,0.695702897141746,0.882,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/single_centroid/predictions.tsv
stackoverflow,0.5,13,fixed_k2,Frozen K=2,6000,3000,3000,0.5828933474128828,0.8816666666666667,0.54,0.11833333333333333,0.5828933474128828,0.8816666666666667,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/fixed_k2/predictions.tsv
stackoverflow,0.5,13,random_partition,Random K=2,6000,3000,3000,0.6879905808477237,0.8856666666666667,0.4156666666666667,0.11433333333333333,0.6879905808477237,0.8856666666666667,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/random_partition/predictions.tsv
stackoverflow,0.5,13,mogb_minilm,MOGB-MiniLM,6000,3000,3000,0.7329299913569577,0.2896666666666667,0.010666666666666666,0.7103333333333334,0.7329299913569577,0.2896666666666666,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/mogb_minilm/predictions.tsv
stackoverflow,0.5,13,mogb_partition_ours_boundary,MOGB partition + ours,6000,3000,3000,0.8025267783575941,0.5466666666666666,0.026,0.4533333333333333,0.8025267783575941,0.5466666666666666,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.5,13,ours_partition_mogb_boundary,Ours partition + MOGB,6000,3000,3000,0.7231655101136867,0.5586666666666666,0.18366666666666667,0.44133333333333336,0.7231655101136867,0.5586666666666666,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_13/ours_partition_mogb_boundary/predictions.tsv
stackoverflow,0.5,42,trainable_k1,Trainable K=1,6000,3000,3000,0.8754826254826255,0.835,0.093,0.165,0.8754826254826255,0.835,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_42/predictions.jsonl
stackoverflow,0.5,42,single_centroid,Frozen K=1,6000,3000,3000,0.7966284074605452,0.8816666666666667,0.25966666666666666,0.11833333333333333,0.7966284074605452,0.8816666666666667,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/single_centroid/predictions.tsv
stackoverflow,0.5,42,fixed_k2,Frozen K=2,6000,3000,3000,0.6376229672756475,0.869,0.4706666666666667,0.131,0.6376229672756475,0.869,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/fixed_k2/predictions.tsv
stackoverflow,0.5,42,random_partition,Random K=2,6000,3000,3000,0.7910096066702919,0.8883333333333333,0.27266666666666667,0.11166666666666666,0.7910096066702919,0.8883333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/random_partition/predictions.tsv
stackoverflow,0.5,42,mogb_minilm,MOGB-MiniLM,6000,3000,3000,0.7316113161131611,0.2813333333333333,0.008666666666666666,0.7186666666666667,0.7316113161131611,0.2813333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/mogb_minilm/predictions.tsv
stackoverflow,0.5,42,mogb_partition_ours_boundary,MOGB partition + ours,6000,3000,3000,0.7966422962361224,0.5186666666666667,0.019333333333333334,0.48133333333333334,0.7966422962361224,0.5186666666666666,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.5,42,ours_partition_mogb_boundary,Ours partition + MOGB,6000,3000,3000,0.7217314487632509,0.553,0.183,0.447,0.7217314487632509,0.5529999999999999,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_42/ours_partition_mogb_boundary/predictions.tsv
stackoverflow,0.5,87,trainable_k1,Trainable K=1,6000,3000,3000,0.8692120227457352,0.84,0.10833333333333334,0.16,0.8692120227457352,0.84,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/stackoverflow/seed_87/predictions.jsonl
stackoverflow,0.5,87,single_centroid,Frozen K=1,6000,3000,3000,0.7661494045470949,0.8603333333333333,0.29233333333333333,0.13966666666666666,0.7661494045470949,0.8603333333333334,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/single_centroid/predictions.tsv
stackoverflow,0.5,87,fixed_k2,Frozen K=2,6000,3000,3000,0.6551518761167362,0.871,0.45,0.129,0.6551518761167362,0.871,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/fixed_k2/predictions.tsv
stackoverflow,0.5,87,random_partition,Random K=2,6000,3000,3000,0.7611777535441657,0.864,0.302,0.136,0.7611777535441657,0.864,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/random_partition/predictions.tsv
stackoverflow,0.5,87,mogb_minilm,MOGB-MiniLM,6000,3000,3000,0.7312277252058498,0.2793333333333333,0.008333333333333333,0.7206666666666667,0.7312277252058498,0.2793333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/mogb_minilm/predictions.tsv
stackoverflow,0.5,87,mogb_partition_ours_boundary,MOGB partition + ours,6000,3000,3000,0.7937711577522004,0.5153333333333333,0.023,0.4846666666666667,0.7937711577522004,0.5153333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.5,87,ours_partition_mogb_boundary,Ours partition + MOGB,6000,3000,3000,0.7413071706824412,0.546,0.14366666666666666,0.454,0.7413071706824412,0.546,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_87/ours_partition_mogb_boundary/predictions.tsv
stackoverflow,0.5,100,trainable_k1,Trainable K=1,6000,3000,3000,0.9016032694121345,0.8353333333333334,0.044,0.16466666666666666,0.9016032694121344,0.8353333333333334,1.1102230246251565e-16,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_100/predictions.jsonl
stackoverflow,0.5,100,single_centroid,Frozen K=1,6000,3000,3000,0.8338152747065828,0.8573333333333333,0.183,0.14266666666666666,0.8338152747065828,0.8573333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/single_centroid/predictions.tsv
stackoverflow,0.5,100,fixed_k2,Frozen K=2,6000,3000,3000,0.6939931998488855,0.8476666666666667,0.38766666666666666,0.15233333333333332,0.6939931998488855,0.8476666666666667,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/fixed_k2/predictions.tsv
stackoverflow,0.5,100,random_partition,Random K=2,6000,3000,3000,0.8286252354048964,0.8596666666666667,0.19333333333333333,0.14033333333333334,0.8286252354048964,0.8596666666666667,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/random_partition/predictions.tsv
stackoverflow,0.5,100,mogb_minilm,MOGB-MiniLM,6000,3000,3000,0.7321494182486221,0.27466666666666667,0.0036666666666666666,0.7253333333333334,0.7321494182486221,0.2746666666666666,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/mogb_minilm/predictions.tsv
stackoverflow,0.5,100,mogb_partition_ours_boundary,MOGB partition + ours,6000,3000,3000,0.802642221623079,0.5196666666666667,0.007666666666666666,0.48033333333333333,0.802642221623079,0.5196666666666667,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.5,100,ours_partition_mogb_boundary,Ours partition + MOGB,6000,3000,3000,0.752262443438914,0.5293333333333333,0.11333333333333333,0.4706666666666667,0.752262443438914,0.5293333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_100/ours_partition_mogb_boundary/predictions.tsv
stackoverflow,0.5,123,trainable_k1,Trainable K=1,6000,3000,3000,0.8806571106458367,0.8416666666666667,0.08866666666666667,0.15833333333333333,0.8806571106458367,0.8416666666666667,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/stackoverflow/seed_123/predictions.jsonl
stackoverflow,0.5,123,single_centroid,Frozen K=1,6000,3000,3000,0.7351837959489872,0.876,0.3466666666666667,0.124,0.7351837959489872,0.876,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/single_centroid/predictions.tsv
stackoverflow,0.5,123,fixed_k2,Frozen K=2,6000,3000,3000,0.6068111455108359,0.875,0.51,0.125,0.6068111455108359,0.875,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/fixed_k2/predictions.tsv
stackoverflow,0.5,123,random_partition,Random K=2,6000,3000,3000,0.7251952009141116,0.8843333333333333,0.36533333333333334,0.11566666666666667,0.7251952009141116,0.8843333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/random_partition/predictions.tsv
stackoverflow,0.5,123,mogb_minilm,MOGB-MiniLM,6000,3000,3000,0.7180786869418296,0.22966666666666666,0.008333333333333333,0.7703333333333333,0.7180786869418296,0.2296666666666666,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/mogb_minilm/predictions.tsv
stackoverflow,0.5,123,mogb_partition_ours_boundary,MOGB partition + ours,6000,3000,3000,0.766770670826833,0.419,0.017,0.581,0.766770670826833,0.419,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.5,123,ours_partition_mogb_boundary,Ours partition + MOGB,6000,3000,3000,0.7291425260718424,0.5376666666666666,0.161,0.4623333333333333,0.7291425260718424,0.5376666666666667,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.50/seed_123/ours_partition_mogb_boundary/predictions.tsv
stackoverflow,0.75,13,trainable_k1,Trainable K=1,6000,4500,1500,0.7781475318912923,0.8437777777777777,0.06466666666666666,0.15622222222222223,0.7781475318912923,0.8437777777777777,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_13/predictions.jsonl
stackoverflow,0.75,13,single_centroid,Frozen K=1,6000,4500,1500,0.6021580229725026,0.8871111111111111,0.42333333333333334,0.11288888888888889,0.6021580229725026,0.8871111111111111,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/single_centroid/predictions.tsv
stackoverflow,0.75,13,fixed_k2,Frozen K=2,6000,4500,1500,0.4532818532818533,0.8882222222222222,0.6086666666666667,0.11177777777777778,0.4532818532818533,0.8882222222222222,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/fixed_k2/predictions.tsv
stackoverflow,0.75,13,random_partition,Random K=2,6000,4500,1500,0.5966149506346967,0.8911111111111111,0.436,0.10888888888888888,0.5966149506346967,0.8911111111111111,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/random_partition/predictions.tsv
stackoverflow,0.75,13,mogb_minilm,MOGB-MiniLM,6000,4500,1500,0.4540474741326841,0.20444444444444446,0.005333333333333333,0.7955555555555556,0.4540474741326841,0.2044444444444444,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/mogb_minilm/predictions.tsv
stackoverflow,0.75,13,mogb_partition_ours_boundary,MOGB partition + ours,6000,4500,1500,0.5125977410947002,0.38222222222222224,0.016666666666666666,0.6177777777777778,0.5125977410947002,0.3822222222222222,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.75,13,ours_partition_mogb_boundary,Ours partition + MOGB,6000,4500,1500,0.48717948717948717,0.5466666666666666,0.24,0.4533333333333333,0.4871794871794871,0.5466666666666666,5.551115123125783e-17,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_13/ours_partition_mogb_boundary/predictions.tsv
stackoverflow,0.75,42,trainable_k1,Trainable K=1,6000,4500,1500,0.748558246828143,0.8511111111111112,0.13466666666666666,0.14888888888888888,0.748558246828143,0.8511111111111112,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_42/predictions.jsonl
stackoverflow,0.75,42,single_centroid,Frozen K=1,6000,4500,1500,0.7390894819466248,0.8871111111111111,0.21533333333333332,0.11288888888888889,0.7390894819466248,0.8871111111111111,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_42/single_centroid/predictions.tsv
stackoverflow,0.75,42,fixed_k2,Frozen K=2,6000,4500,1500,0.5610859728506787,0.874,0.46266666666666667,0.126,0.5610859728506787,0.874,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_42/fixed_k2/predictions.tsv
stackoverflow,0.75,42,random_partition,Random K=2,6000,4500,1500,0.7363723302518329,0.8928888888888888,0.23,0.10711111111111112,0.7363723302518329,0.8928888888888888,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_42/random_partition/predictions.tsv
stackoverflow,0.75,42,mogb_minilm,MOGB-MiniLM,6000,4500,1500,0.4509685230024213,0.196,0.006666666666666667,0.804,0.4509685230024213,0.1959999999999999,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_42/mogb_minilm/predictions.tsv
stackoverflow,0.75,42,mogb_partition_ours_boundary,MOGB partition + ours,6000,4500,1500,0.5052450558899398,0.3675555555555556,0.020666666666666667,0.6324444444444445,0.5052450558899398,0.3675555555555555,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_42/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.75,42,ours_partition_mogb_boundary,Ours partition + MOGB,6000,4500,1500,0.487000634115409,0.538,0.232,0.462,0.487000634115409,0.538,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_42/ours_partition_mogb_boundary/predictions.tsv
stackoverflow,0.75,87,trainable_k1,Trainable K=1,6000,4500,1500,0.7736311631707982,0.8331111111111111,0.05333333333333334,0.1668888888888889,0.7736311631707982,0.8331111111111111,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/stackoverflow/seed_87/predictions.jsonl
stackoverflow,0.75,87,single_centroid,Frozen K=1,6000,4500,1500,0.6731432152930116,0.8628888888888889,0.284,0.1371111111111111,0.6731432152930116,0.8628888888888889,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_87/single_centroid/predictions.tsv
stackoverflow,0.75,87,fixed_k2,Frozen K=2,6000,4500,1500,0.4250871080139373,0.8813333333333333,0.634,0.11866666666666667,0.4250871080139373,0.8813333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_87/fixed_k2/predictions.tsv
stackoverflow,0.75,87,random_partition,Random K=2,6000,4500,1500,0.6660262568043548,0.8704444444444445,0.30666666666666664,0.12955555555555556,0.6660262568043548,0.8704444444444445,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_87/random_partition/predictions.tsv
stackoverflow,0.75,87,mogb_minilm,MOGB-MiniLM,6000,4500,1500,0.46244568590937307,0.23244444444444445,0.006666666666666667,0.7675555555555555,0.462445685909373,0.2324444444444444,5.551115123125783e-17,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_87/mogb_minilm/predictions.tsv
stackoverflow,0.75,87,mogb_partition_ours_boundary,MOGB partition + ours,6000,4500,1500,0.5297608343823054,0.42488888888888887,0.018,0.5751111111111111,0.5297608343823054,0.4248888888888888,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_87/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB,6000,4500,1500,0.4996850724333403,0.5393333333333333,0.20666666666666667,0.46066666666666667,0.4996850724333403,0.5393333333333333,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_87/ours_partition_mogb_boundary/predictions.tsv
stackoverflow,0.75,100,trainable_k1,Trainable K=1,6000,4500,1500,0.7201610583836641,0.8388888888888889,0.16533333333333333,0.16111111111111112,0.7201610583836641,0.8388888888888889,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/stackoverflow/seed_100/predictions.jsonl
stackoverflow,0.75,100,single_centroid,Frozen K=1,6000,4500,1500,0.6219751471550032,0.8651111111111112,0.366,0.1348888888888889,0.6219751471550032,0.8651111111111112,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_100/single_centroid/predictions.tsv
stackoverflow,0.75,100,fixed_k2,Frozen K=2,6000,4500,1500,0.3816912335143522,0.8697777777777778,0.672,0.1302222222222222,0.3816912335143522,0.8697777777777778,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_100/fixed_k2/predictions.tsv
stackoverflow,0.75,100,random_partition,Random K=2,6000,4500,1500,0.6161011310711909,0.8711111111111111,0.38266666666666665,0.1288888888888889,0.6161011310711909,0.8711111111111112,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_100/random_partition/predictions.tsv
stackoverflow,0.75,100,mogb_minilm,MOGB-MiniLM,6000,4500,1500,0.45598890087868044,0.22044444444444444,0.014,0.7795555555555556,0.4559889008786804,0.2204444444444444,5.551115123125783e-17,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_100/mogb_minilm/predictions.tsv
stackoverflow,0.75,100,mogb_partition_ours_boundary,MOGB partition + ours,6000,4500,1500,0.5217391304347826,0.4191111111111111,0.032,0.5808888888888889,0.5217391304347826,0.4191111111111111,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_100/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.75,100,ours_partition_mogb_boundary,Ours partition + MOGB,6000,4500,1500,0.4646972553949298,0.5191111111111111,0.26066666666666666,0.48088888888888887,0.4646972553949298,0.5191111111111111,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_100/ours_partition_mogb_boundary/predictions.tsv
stackoverflow,0.75,123,trainable_k1,Trainable K=1,6000,4500,1500,0.7946912242686891,0.8388888888888889,0.022,0.16111111111111112,0.7946912242686891,0.8388888888888889,0.0,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/stackoverflow/seed_123/predictions.jsonl
stackoverflow,0.75,123,single_centroid,Frozen K=1,6000,4500,1500,0.6438992042440318,0.8788888888888889,0.3526666666666667,0.12111111111111111,0.6438992042440318,0.8788888888888888,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_123/single_centroid/predictions.tsv
stackoverflow,0.75,123,fixed_k2,Frozen K=2,6000,4500,1500,0.3605887162714636,0.8877777777777778,0.706,0.11222222222222222,0.3605887162714636,0.8877777777777778,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_123/fixed_k2/predictions.tsv
stackoverflow,0.75,123,random_partition,Random K=2,6000,4500,1500,0.6353814989871708,0.8842222222222222,0.37266666666666665,0.11577777777777777,0.6353814989871708,0.8842222222222222,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_123/random_partition/predictions.tsv
stackoverflow,0.75,123,mogb_minilm,MOGB-MiniLM,6000,4500,1500,0.45596958174904945,0.20533333333333334,0.0006666666666666666,0.7946666666666666,0.4559695817490494,0.2053333333333333,5.551115123125783e-17,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_123/mogb_minilm/predictions.tsv
stackoverflow,0.75,123,mogb_partition_ours_boundary,MOGB partition + ours,6000,4500,1500,0.5090166723375298,0.3595555555555556,0.0026666666666666666,0.6404444444444445,0.5090166723375298,0.3595555555555555,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_123/mogb_partition_ours_boundary/predictions.tsv
stackoverflow,0.75,123,ours_partition_mogb_boundary,Ours partition + MOGB,6000,4500,1500,0.485408356078102,0.5317777777777778,0.22933333333333333,0.4682222222222222,0.485408356078102,0.5317777777777778,0.0,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/stackoverflow/kir_0.75/seed_123/ours_partition_mogb_boundary/predictions.tsv
