dataset,seed,sample_id,oos_source,transition,frozen_distance,trainable_distance,delta_distance,frozen_radius,trainable_radius,delta_radius,frozen_score,trainable_score,delta_score,score_distance_contribution,score_radius_contribution
clinc150,87,076ec1070efb0a732a11594251657fdd3f4c4a0cc3e8954bd94e011c94d982fa,test,both_correct,24.093809510362338,28.38619885173609,4.292389341373752,20.370971237976327,20.84548108002565,0.4745098420493221,1.182752124525401,1.3617435233450204,0.17899139881961945,0.21071107956658053,-0.031719680746961076
clinc150,87,3bd87c4a2db5cec90b3e6a6830bc56015b1164b769800d6e52a6e6bfcfcd222b,test,both_correct,24.64824759546234,28.962073684066578,4.313826088604237,20.370971237976327,20.84548108002565,0.4745098420493221,1.209969191332034,1.3893694068695939,0.1794002155375598,0.21176339793569787,-0.03236318239813807
clinc150,87,82c7d2600531442479b49c62d729fbe983e60b440cdcd5dba26d40acee627a77,test,both_correct,23.74872942292339,27.8639532106461,4.115223787722709,20.370971237976327,20.84548108002565,0.4745098420493221,1.1658123289993223,1.3366903408789936,0.17087801187967133,0.20201411801372315,-0.031136106134051822
clinc150,87,0d6b17d9f2c1f0308a503252fa71b5d3348f715f7e2cb5f3d717c9a7131e5583,test,both_correct,24.000393586844087,27.84156846790594,3.8411748810618533,20.370971237976327,20.84548108002565,0.4745098420493221,1.178166387182446,1.3356164993756854,0.15745011219323946,0.18856120487279426,-0.031111092679554808
clinc150,87,c817959304a587f83e791e43c368f2badd471cd6ea199add14fa02276dce2790,test,both_correct,24.312657830328043,28.446834571598135,4.1341767412700925,20.370971237976327,20.84548108002565,0.4745098420493221,1.1934952706134834,1.3646523417900958,0.17115707117661239,0.20294450828947252,-0.03178743711286014
clinc150,87,94e1216db2a6deb1981d4dbd8365abdcea462337ec8ddbee9459626e879f4135,test,both_correct,23.904374970999672,27.96153483317328,4.057159862173606,20.370971237976327,20.84548108002565,0.4745098420493221,1.1734528850758104,1.3413715291975825,0.16791864412177215,0.19916379119961136,-0.031245147077839208
clinc150,87,0df2107ff83843d301ad132c7745a1bc5a8812c10e70b5f4c03a65079d9b548e,test,both_correct,23.382122401581817,27.58752697855423,4.205404576972413,20.370971237976327,20.84548108002565,0.4745098420493221,1.1478157878889932,1.323429613960259,0.17561382607126585,0.20644104435887378,-0.030827218287607927
clinc150,87,93d0c3a0f8ee6be0c7388ac51fb220263b1cc5f311f1188b0b86f7982f0a3b30,test,both_correct,24.167903516016736,28.140887056649127,3.9729835406323915,20.370971237976327,20.84548108002565,0.4745098420493221,1.1863893593331487,1.349975419066438,0.1635860597332892,0.19503162093841686,-0.03144556120512765
clinc150,87,408fd4474b100959be9309a2a526afaa4f6375c58a644296368e9e1af3229235,test,both_correct,24.51255686665821,28.52784591915817,4.015289052499963,20.370971237976327,21.853278014863534,1.4823067768872065,1.203308206579811,1.3054263941434745,0.10211818756366342,0.19710837571723183,-0.09499018815356841
clinc150,87,c349eacc68909baf5a4f39eb987466a818a42576823172667476090b39a7732c,test,both_correct,23.542147772814175,27.286033049975956,3.7438852771617803,20.370971237976327,20.84548108002565,0.4745098420493221,1.1556713471238926,1.3089663388062418,0.15329499168234917,0.18378531064745163,-0.03049031896510246
clinc150,87,34427de9f49ae02817855634c8d3e7a024315aa896b90782a8096b2074bd311a,test,both_correct,24.082355623576973,27.683173343907413,3.60081772033044,20.370971237976327,20.84548108002565,0.4745098420493221,1.1821898593956945,1.3280179640676995,0.1458281046720049,0.17676220138280208,-0.030934096710797165
clinc150,87,7a177c905629dec62df1c8e5c7d09150d60742b7bad920d74106e91dbb9e1167,test,both_correct,23.893956467930117,27.84857600584201,3.954619537911892,20.370971237976327,20.84548108002565,0.4745098420493221,1.1729414463747367,1.3359526651810782,0.1630112188063415,0.19413014194136924,-0.031118923135027732
clinc150,87,c95ded40641f5d429f36b3e692cd4c0763f3fd98da2bcb2b5831db0ebd8ec1a7,test,both_correct,24.075246488137832,28.293144787157683,4.217898299019851,21.290698856280663,20.84548108002565,-0.4452177762550136,1.1307870469942671,1.3572795311626777,0.2264924841684106,0.1981099036481646,0.028382580520246004
clinc150,87,518a3cdda49bdaadc09ec806ac153f88a1276227597dbbada0823f22da117534,test,both_correct,23.675866989071785,27.475738447286698,3.7998714582149127,20.370971237976327,20.84548108002565,0.4745098420493221,1.16223555138767,1.318066891419178,0.1558313400315079,0.1865336421039685,-0.030702302072460608
clinc150,87,48e14f75be86ccf1a5d254b9d3be71bc57ea81c11a29275011b5a2ca449c9165,test,both_correct,24.11003305177756,28.000334686356165,3.8903016345786057,20.370971237976327,20.84548108002565,0.4745098420493221,1.1835485294304835,1.3432328368370625,0.15968430740657902,0.1909728107281483,-0.031288503321569294
clinc150,87,73596822da493223790c47b5b72b55f4078560d9b4819ef0df7716477a96dca3,test,both_correct,24.045377333245227,27.596491206724032,3.551113873478805,20.370971237976327,20.84548108002565,0.4745098420493221,1.1803746150511927,1.32385964616414,0.14348503111294741,0.1743222663266386,-0.030837235213691194
clinc150,87,b7f0568b455820412e0b25f430ccc563da41ff87be08680d2d2348416aeb94a9,test,both_correct,23.78630867699567,27.820998652204956,4.034689975209286,20.370971237976327,20.84548108002565,0.4745098420493221,1.167657074329983,1.3346297236029403,0.1669726492729573,0.1980607565577268,-0.031088107284769517
clinc150,87,cc223a5749506126f44c20a9ee9951a0dc84fa7c01651685c05ef7b1ca14f030,test,both_correct,23.939902068814536,27.185601015920398,3.2456989471058613,20.370971237976327,22.889077773883614,2.518106535907286,1.1751968911617172,1.1877106314409533,0.01251374027923613,0.15932961218143138,-0.14681587190219525
clinc150,87,f1ac852300fca2e1da376c9112709b4da78c13456fa06adfa5eba0eed8e53057,test,both_correct,24.271311993477248,28.068108797916135,3.7967968044388876,20.370971237976327,20.84548108002565,0.4745098420493221,1.1914656257640657,1.3464840984078454,0.15501847264377977,0.18638270900705778,-0.03136423636327801
clinc150,87,c63402dae2ff2797de60e8fc15a2292806a0861758b40736fe562d986191dda8,test,both_correct,23.894219295029384,27.96217742089266,4.067958125863278,20.370971237976327,20.84548108002565,0.4745098420493221,1.1729543484154004,1.341402355433586,0.16844800701818574,0.19969387214487044,-0.031245865126684702
clinc150,87,39f8de8d068164ed07d26f8bf07a758f967e6b284f34d132bec0ba035806cf3f,test,both_correct,24.219234246190265,28.7270280450207,4.507793798830434,20.370971237976327,20.84548108002565,0.4745098420493221,1.188909157214844,1.3780937909150597,0.18918463370021565,0.221285168300019,-0.03210053459980333
clinc150,87,81bb98194281c6aedc5fd58c83ba6466a24b6df29b2adff20b0d87e064e111c8,test,both_correct,24.04231138900431,28.49292084062632,4.450609451622007,20.370971237976327,20.84548108002565,0.4745098420493221,1.180224109500667,1.3668631935738111,0.18663908407314422,0.21847801951263945,-0.03183893543949523
clinc150,87,c41aeb9c2e8394d10007f6c6f639d02359e5ff6fb05dbc2a3086d6ac2a726a20,test,both_correct,24.41112236106939,27.519968154617082,3.108845793547694,20.370971237976327,20.84548108002565,0.4745098420493221,1.198328841364287,1.3201886801733251,0.12185983880903817,0.15261156462447256,-0.030751725815434394
clinc150,87,5c4bd358e6b26a3ce8dce7d4c011c4e441fb6651b1a155ea2b8f2e5ec5c53397,test,both_correct,23.652901712774476,27.318662892309025,3.665761179534549,20.370971237976327,20.84548108002565,0.4745098420493221,1.1611081983503984,1.310531658513079,0.1494234601626807,0.1799502407966047,-0.030526780633924
clinc150,87,faf44c00b06500fa8f1650a40be8e3df5917fc95d384fa2f5d16bfad456c2477,test,both_correct,23.825360294663056,27.676228385378007,3.8508680907149504,20.370971237976327,20.84548108002565,0.4745098420493221,1.1695740971960595,1.3276848003233492,0.1581107031272897,0.18903703931091975,-0.030926336183630054
clinc150,87,c93c79de8090e1540d4d56bd8f83fa8c769d0604f8a3af9bc8be93530e4035ae,test,both_correct,23.781222337967034,27.53417569612657,3.7529533581595373,20.370971237976327,20.84548108002565,0.4745098420493221,1.1674073886881342,1.320870244751036,0.1534628560629019,0.18423045785677328,-0.03076760179387139
clinc150,87,23177151e387e3b59b88b1557195c34030b21258294e14573b4a2e2dc98a65ca,test,both_correct,23.65690639831443,27.18721856476871,3.53031216645428,20.370971237976327,20.84548108002565,0.4745098420493221,1.161304786205399,1.3042260075647656,0.1429212213593667,0.17330112173900392,-0.030379900379637226
clinc150,87,c8547649b5548283b69dd63ade509d0d7daddf71ccbc80fb0470d0a62576ea37,test,both_correct,24.228204952708786,28.14978858912612,3.921583636417335,20.370971237976327,20.84548108002565,0.4745098420493221,1.189349524363456,1.350402443630794,0.161052919267338,0.19250842734030127,-0.03145550807296327
clinc150,87,40e9d1e1ea81e2a9eb2a2761df3268a3be1750340f178e69a66e6b9f192b1116,test,both_correct,24.1274160902026,28.583525929996114,4.456109839793513,20.370971237976327,20.84548108002565,0.4745098420493221,1.1844018534189165,1.3712097034491153,0.18680785003019884,0.21874803060377723,-0.03194018057357839
clinc150,87,ee5e8e37623925056662a6195f219d97a7732dd6d992c72cae1d0be4e7ef3ac2,test,both_wrong,21.875357191862992,22.501521577892593,0.6261643860296005,22.54164286768321,22.71321641355736,0.1715735458741534,0.9704420090527015,0.9906796628090767,0.020237653756375207,0.02777811669296293,-0.007540462936587722
clinc150,87,15af3abbb34b4ccbf421014c1ac3f6bfef6d9338c265e5362d80c06620d95950,test,both_wrong,20.978054106805576,21.11229408157842,0.13423997477284288,22.54164286768321,22.71321641355736,0.1715735458741534,0.930635545507676,0.9295158244948802,-0.0011197210127957824,0.00595519925325827,-0.007074920266054052
clinc150,87,268c396c1e78b7ed865fa5522ce21c44d7f39daf519c6b55a2a312d1b2b3d5be,test,both_wrong,20.2735516450654,20.379897902187796,0.10634625712239654,22.54164286768321,22.71321641355736,0.1715735458741534,0.8993821685521665,0.8972704495530266,-0.0021117189991398666,0.004717768697988678,-0.0068294876971285445
clinc150,87,a45366b4f607dc622883cbbb4075cf11ba51fe480f2793a81824510b72d860f2,test,both_wrong,20.6415546124085,20.90588570452433,0.2643310921158317,22.54164286768321,22.71321641355736,0.1715735458741534,0.9157076409014194,0.9204282354323781,0.004720594530958633,0.011726345487213408,-0.007005750956254775
clinc150,87,04aa0d42963cf55f0e04b022eeeabcf4bf1892f3de5075279ad09181bcf195d6,test,both_correct,22.795186744342217,23.076614809599494,0.2814280652572769,22.54164286768321,22.71321641355736,0.1715735458741534,1.0112477993794544,1.0159994247149085,0.004751625335454035,0.012484807203681836,-0.007733181868227801
clinc150,87,85135522fa4995b11b503feba478d293c4edf70345bf3e98c3f9dac99f3a5572,test,both_correct,22.87458196251209,25.52833865741501,2.6537566949029205,20.370971237976327,20.84548108002565,0.4745098420493221,1.122900901252486,1.2246461743632542,0.1017452731107682,0.13027148602299765,-0.028526212912229454
clinc150,87,bfee39f4c03e97eebb33bf0e35eafb1c61210306d0d95860a908a1e6f57698c0,test,both_correct,22.965874332771012,25.552844661973054,2.5869703292020425,20.370971237976327,20.84548108002565,0.4745098420493221,1.1273823945103398,1.2258217770976774,0.09843938258733753,0.12699297932242493,-0.028553596735087394
clinc150,87,c9694222a0b3f891b653a79ce604a3347641cddefffd553039992b5aef26030e,test,both_correct,22.97547447034936,25.70403565524558,2.7285611848962184,20.370971237976327,20.84548108002565,0.4745098420493221,1.1278536600904734,1.2330747156454664,0.10522105555499306,0.13394359812405665,-0.02872254256906359
clinc150,87,5e89ba5b997064739eab0cb782844353ca7b7cea470473fc9660a8dfdf930163,test,both_correct,23.206624251305072,25.124545432513543,1.9179211812084702,20.370971237976327,22.71321641355736,2.3422451755810343,1.1392006782692037,1.1061641369963293,-0.033036541272874365,0.09414971720312537,-0.12718625847599974
clinc150,87,0acd3df359c3b04e4790dab49db7829cc26e9f1b1f792c306aacf1698d8881ac,test,both_correct,23.284737622916428,26.183290934162173,2.8985533112457453,20.370971237976327,20.84548108002565,0.4745098420493221,1.1430352215857116,1.2560655632577973,0.1130303416720857,0.14228841999649733,-0.02925807832441163
clinc150,87,10cf1f104a1c7cc7b64273f8f01041b4db329c0e16363b33b4794858bad2794f,test,both_correct,23.896725923738916,26.83339463068146,2.9366687069425446,20.370971237976327,20.84548108002565,0.4745098420493221,1.1730773974679098,1.2872523559263638,0.11417495845845393,0.1441594842305749,-0.029984525772120962
clinc150,87,037d6030a46de85c8f5957c32a11f6e35f0a42eddf95db7e21d95a721b02291a,test,both_correct,23.239041608832803,25.941200771447964,2.7021591626151604,20.370971237976327,20.84548108002565,0.4745098420493221,1.140792028880278,1.24445200721729,0.10365997833701202,0.13264753707853139,-0.02898755874151937
clinc150,87,4f255184294c5f5ff54720ca7d476b5541f9bf1f1a3e7800fafb173a25c067e3,test,both_correct,23.91321638769989,26.750449937480994,2.8372335497811036,20.370971237976327,20.84548108002565,0.4745098420493221,1.173886905456917,1.2832733307898345,0.10938642533291754,0.13927826595188675,-0.029891840618969212
clinc150,87,a5256b29fad913383f4a84f6d77193709bb67394b3230f4bcbc3982c63b8beba,test,both_correct,24.108540253132933,26.572521543572496,2.4639812904395626,20.370971237976327,20.84548108002565,0.4745098420493221,1.1834752487494995,1.2747377449127117,0.09126249616321225,0.12095551368930879,-0.029693017526096543
clinc150,87,43d3062a900667c276b7fc6517aed8664a49587af810587d877c848089f56594,test,both_correct,22.619706471193396,24.94129719456445,2.3215907233710524,20.370971237976327,20.84548108002565,0.4745098420493221,1.1103892007380036,1.1964846049278015,0.08609540418979789,0.11396563748728172,-0.027870233297483837
clinc150,87,082f6d5d596407ba8779d2b8f566a2700bac74b561e56a22c355615c8409743f,test,both_correct,22.732694915950017,24.85721551526864,2.124520599318622,20.370971237976327,20.84548108002565,0.4745098420493221,1.1159357426007688,1.1924510362625822,0.07651529366181342,0.10429157130014555,-0.027776277638332125
clinc150,87,803145b66484c33d01b084c483bbc09c5188c712f0fc14eba3e954288efe447d,test,both_correct,23.79585039383885,26.561530765887415,2.765680372048564,20.370971237976327,20.84548108002565,0.4745098420493221,1.1681254720677106,1.2742104950189392,0.10608502295122868,0.1357657590175514,-0.02968073606632271
clinc150,87,cf088f4d0d9ead78557a81e5f568975c65c809121881c2d96e139b76aadb052c,test,both_correct,23.32709963331464,26.15003838984858,2.82293875653394,20.370971237976327,20.84548108002565,0.4745098420493221,1.1451147498469483,1.2544703712741756,0.10935562142722732,0.13857654225495697,-0.029220920827729646
clinc150,87,9dc84f7c629278a5b164d1f5f935bb0064f19a15bdb5f81f0d06f57f514dea90,test,both_correct,23.17268952442225,25.938772321291683,2.7660827968694335,20.370971237976327,20.84548108002565,0.4745098420493221,1.1375348408142099,1.2443355095386346,0.10680066872442473,0.13578551383513804,-0.02898484511071331
clinc150,87,9daa8d750c11a59121b07f9ceeb12b690277194d22fb0222f85be0f4575d4206,test,both_correct,23.437652447126503,26.45743338012971,3.019780933003208,20.370971237976327,20.84548108002565,0.4745098420493221,1.1505417278992154,1.2692167323248533,0.11867500442563794,0.14823941861807843,-0.02956441419244049
clinc150,87,485e5823d28372eab18e1e6e12568f6d1c4857c5b50f621df68c8916ca840895,test,both_correct,23.599311664785667,26.644213248703924,3.044901583918257,20.370971237976327,20.84548108002565,0.4745098420493221,1.1584774917747145,1.278176941391613,0.1196994496168986,0.1494725778337873,-0.02977312821688871
clinc150,87,20fa62eaf92a36aacdd892e4cf0d20b586dc30bbe5ce69564901af6fe3c7d8ea,test,both_correct,23.467899114236236,26.491607149504755,3.0237080352685197,20.370971237976327,20.84548108002565,0.4745098420493221,1.1520265204874718,1.270856117342827,0.11882959685535521,0.14843219795193718,-0.02960260109658197
clinc150,87,f3bebe17811baecf9243413cb9c041a0125d9a382f5cf3d352c719a0767bedc5,test,both_correct,22.77004865655467,24.135646079196583,1.3655974226419119,21.881713588713133,21.982923374494636,0.10120978578150286,1.0405971435573378,1.0979270440072413,0.05732990044990349,0.06240815725448057,-0.005078256804577075
clinc150,87,aed871d59cc108cbc5fed089d32dd646749aaeda4c1eb4c56cb3042c79ccda51,test,both_correct,22.620732046636125,24.87195454545139,2.2512224988152667,20.370971237976327,20.84548108002565,0.4745098420493221,1.1104395456837968,1.1931580974297566,0.08271855174595988,0.11051129926581282,-0.027792747519852945
clinc150,87,d2e0591684b5aab0fd791a6a1321a6502c97e1a79a0e9417a1c6a6eafcf67f3b,test,both_correct,23.386647028858242,26.043849204888094,2.657202176029852,20.370971237976327,20.84548108002565,0.4745098420493221,1.1480378994036367,1.2493762607303687,0.10133836132673202,0.13044062283472257,-0.029102261507990557
clinc150,87,7484581e9a9f928adb2d32c483c5c4a8a313b3da1c1088669f8bad38b6eadec7,test,both_correct,23.56844652817802,24.64764930075756,1.0792027725795421,20.370971237976327,22.71321641355736,2.3422451755810343,1.1569623388521033,1.085167721382056,-0.07179461747004723,0.05297748251529866,-0.12477209998534589
clinc150,87,861fc22670c01e4c92c7bef4625ece0196e894b80e975ee781023db532f40343,test,both_correct,23.549659412006175,25.8273134147438,2.2776540027376235,20.370971237976327,21.982923374494636,1.6119521365183083,1.1560400894437481,1.1748807460571673,0.01884065661341916,0.11180880754922162,-0.09296815093580246
clinc150,87,c568b46e432bfc3f47f95b1fe7815404b23abb4b1f25368b2cf862667c81d747,test,both_correct,23.731870497624524,27.012938508129146,3.2810680105046224,20.370971237976327,20.84548108002565,0.4745098420493221,1.1649847334418049,1.2958654398249037,0.1308807063830988,0.16106586044301752,-0.03018515405991873
clinc150,87,46c915a458a0f52acb3bee52bbfd018f09c25ef12c2df85dbde799ccfd8d2599,test,both_correct,22.45896381937415,22.545850740088753,0.08688692071460125,21.881713588713133,21.982923374494636,0.10120978578150286,1.0263804856196808,1.0256074843188165,-0.0007730013008642178,0.0039707548662650805,-0.004743756167129298
clinc150,87,c408cbe337aea95077c81ba2bb21e5b5a81e69782635ff4e36a55b2ded482b4d,test,both_correct,23.564772832919807,26.78160753463488,3.2168347017150722,20.370971237976327,20.84548108002565,0.4745098420493221,1.1567819991316601,1.2847680239098578,0.12798602477819765,0.15791268193036023,-0.029926657152162583
clinc150,87,cd25a00e8c5010d2e9c97fb0e36834f3e99038f1e97db171ac7675a96fb9cb97,test,both_correct,23.531752221005142,26.558783820536874,3.027031599531732,20.370971237976327,21.821088016634253,1.4501167786579252,1.1551610350878296,1.217115471065928,0.061954435978098354,0.14859534993052415,-0.08664091395242579
clinc150,87,3e24e1a24bbb349c27c65920e97cead26258d8be13c5d3133c62022d4bc9f2d9,test,both_correct,24.047400339838532,27.99199688481479,3.944596544976257,20.370971237976327,21.4530515514966,1.0820803135202723,1.1804739233546444,1.3048025740124614,0.12432865065781695,0.19363811861962632,-0.06930946796180937
clinc150,87,eddcbdd94cd3371beb69889af7a2ae226991b0060c87643df8e03d0cb87e56d2,test,both_correct,23.901812800304022,28.035182783153353,4.133369982849331,20.370971237976327,20.84548108002565,0.4745098420493221,1.1733271094971343,1.344904570708946,0.17157746121181172,0.20290490495336555,-0.03132744374155383
clinc150,87,b3e4b9048a5ebd399b1500f7d1f0c4d6419fb807f329ef59977a7560b5b4c0ef,test,both_correct,23.842308341361374,27.78837025833101,3.9460619169696365,20.370971237976327,22.78468592914793,2.4137146911716023,1.1704060676750478,1.2196073426134868,0.049201274938438955,0.19371005294108112,-0.14450877800264217
clinc150,87,7a4f135a646159198b3a79ac194e6f62733cc5b781bc4073223418d2229d4262,test,both_correct,24.452274091976328,28.855602967791995,4.403328875815667,20.370971237976327,20.84548108002565,0.4745098420493221,1.2003489576575261,1.384261790697732,0.18391283304020578,0.21615704152617,-0.03224420848596421
clinc150,87,6afc24946023206f81bfbbeb7507ab65687c3eb4b53048d0ca162fe2f3003bc4,test,both_correct,24.091469543366493,27.751935486979814,3.660465943613321,20.370971237976327,21.4530515514966,1.0820803135202723,1.182637256806601,1.2936124923935959,0.11097523558699485,0.1796903005188748,-0.06871506493187995
clinc150,87,0db686cfefe2975fb83f6f9e993e191fffb6c89d32d8eda8df290df7ff663d0a,test,both_correct,24.48119331528174,28.680425445683195,4.199232130401455,20.370971237976327,22.71321641355736,2.3422451755810343,1.201768586744798,1.2627196837064454,0.060951096961647355,0.20613804228308408,-0.14518694532143672
clinc150,87,53c086d715e11748177ea5952b9409cf825fce418981b389c28fc3c7e606f168,test,both_correct,24.40610960377373,27.504086996550882,3.0979773927771532,20.370971237976327,22.50111739519098,2.1301461572146536,1.1980827678100563,1.2223431624968613,0.024260394686804965,0.1520780406877109,-0.12781764600090595
clinc150,87,a6f12a39b7d5fcf73b99b86924245844e4331af2c352828a9eea91bcd2c482fa,test,both_correct,23.7393101776582,26.703393512626562,2.964083334968361,20.370971237976327,22.50111739519098,2.1301461572146536,1.1653499433253576,1.186758552636755,0.02140860931139743,0.14550525354640942,-0.12409664423501199
clinc150,87,1f1ef54342070e310694af65d42f3cbf5316310c6fecf91cee1815df94fcd458,test,both_correct,23.97617359086994,28.125477800933957,4.149304210064017,20.370971237976327,20.84548108002565,0.4745098420493221,1.1769774406324163,1.3492362058213219,0.1722587651889056,0.20368710758025754,-0.03142834239135195
clinc150,87,929cbd1afa7b75cc3fb0816a8095798924104768d2bbd71db1027f35cf36b054,test,both_correct,23.924573098386304,27.759601968674627,3.8350288702883226,20.370971237976327,21.821088016634253,1.4501167786579252,1.1744444002642946,1.2721456394618562,0.09770123919756157,0.1882595005160539,-0.09055826131849232
clinc150,87,733e81840228ef29b0cff90556d2bf09dce19ac65030a6b1e590748c70d0e923,test,both_correct,24.291592884605528,26.93024708281889,2.638654198213363,20.370971237976327,21.821088016634253,1.4501167786579252,1.1924612037800255,1.2341386030930226,0.04167739931299708,0.1295301125993582,-0.08785271328636113
clinc150,87,c8a1939572fe96d4d0f1ab03268f09d65e967a45f5bcc7579cb0936a8d2ce7cd,test,both_correct,24.336517517776915,28.72685036269955,4.390332844922636,20.370971237976327,20.84548108002565,0.4745098420493221,1.1946665298121804,1.3780852671337918,0.1834187373216114,0.21551907337329168,-0.03210033605168028
clinc150,87,eb103a97a3b76da6e985f14d3b23c7ff25cbfef052ab155d029f9672338170f5,test,both_correct,24.396243466590157,28.602290545114595,4.206047078524438,20.370971237976327,20.84548108002565,0.4745098420493221,1.1975984444526517,1.3721098800891478,0.17451143563649607,0.20647258441381355,-0.03196114877731748
clinc150,87,8341559d9ae425a9b05dd05e35997bab6fbcad44935e6863b0f92844915c9fb2,test,both_correct,24.06332407732118,27.963978854515897,3.900654777194717,20.370971237976327,20.84548108002565,0.4745098420493221,1.1812556110462435,1.3414887738576236,0.16023316281138,0.19148104091978557,-0.03124787810840557
clinc150,87,4e81992666f9cc6b11f517f9b99f4a45133b7f7febc676a60990f8ad5526c871,test,both_correct,24.371500632040046,27.506380562303583,3.134879930263537,20.370971237976327,21.476276408624006,1.1053051706476786,1.1963838320386895,1.2807797794620548,0.08439594742336531,0.1538895663658577,-0.0694936189424924
clinc150,87,ecd298affe1c22af7a38b4100efaa457f3e3a5b5e9b6c4bbd0635a560cd11340,test,both_correct,23.876523520754755,27.953768678836497,4.077245158081741,20.370971237976327,21.476276408624006,1.1053051706476786,1.172085672392647,1.301611515281643,0.12952584288899605,0.20014976755162217,-0.07062392466262613
clinc150,87,cba909eaff591617affe10e78b7292d7c820bbd54f72fe2d2cfb8713921eccc2,test,both_correct,24.367276924708044,28.64262583556688,4.275348910858835,20.370971237976327,20.84548108002565,0.4745098420493221,1.1961764925219498,1.374044845768157,0.1778683532462073,0.20987457401582144,-0.032006220769614124
clinc150,87,62bb45141e7ab5eb7a875ef2edbfa60fefc8fc85256ccb22335f561b84101ede,test,both_correct,23.777290371152155,27.474243789967183,3.6969534188150277,20.370971237976327,22.50111739519098,2.1301461572146536,1.1672143705561588,1.2210168636264738,0.05380249307031493,0.18148145101314705,-0.12767895794283213
clinc150,87,3f8de57d6d18474ebb5aaeaa965d9c18cfa0eb734575f1657d4e3822edec5c6a,test,both_correct,23.713481509967703,27.12203820783213,3.4085566978644266,20.370971237976327,20.84548108002565,0.4745098420493221,1.1640820279476976,1.3010991736631465,0.13701714571544898,0.1673242114008815,-0.03030706568543251
clinc150,87,50e3998783dde4945818b5662728164de5f3f7e9e8fd7637f55915ee39829dfa,test,both_correct,23.878899274842432,27.61281921827444,3.7339199434320065,20.370971237976327,20.84548108002565,0.4745098420493221,1.172202296880499,1.3246429339898191,0.1524406371093201,0.1832961177850514,-0.030855480675731295
clinc150,87,fb40fc992d8989d1b271022cb4d8fc3aae08e2fc5b1a3b5584c18d94c5db59be,test,both_correct,23.569517589230667,26.928535842760496,3.359018253529829,20.370971237976327,21.821088016634253,1.4501167786579252,1.1570149166619748,1.2340601817028019,0.0770452650408271,0.1648923958651427,-0.08784713082431561
clinc150,87,4f5313055b18cafc64e4b02077184265da010c52d968282449aa166434862398,test,both_correct,24.09751863446704,28.109650887634352,4.012132253167312,20.370971237976327,20.84548108002565,0.4745098420493221,1.1829342034288255,1.3484769566949117,0.16554275326608625,0.1969534101392152,-0.03141065687312894
clinc150,87,93f677080653b03d09353c860742f577ad1500345c952e78c2bec931e0c6fba3,test,both_correct,24.368251051040733,28.764201834948274,4.395950783907541,20.370971237976327,20.84548108002565,0.4745098420493221,1.1962243118586573,1.3798770930026856,0.18365278114402828,0.21579485497051043,-0.032142073826482154
clinc150,87,86deeef4c7a2b4cc7a5582042329b8275cdff8211e3f5cf90d7ecec3b8a529c0,test,both_correct,24.202994784013768,28.329145614003796,4.126150829990028,20.370971237976327,20.84548108002565,0.4745098420493221,1.1881119707681702,1.3590065638326319,0.17089459306446164,0.20255052062995915,-0.03165592756549751
clinc150,87,91293d56148426a8b730726dbfcd35964d63ff218db2b713656a097947cbf1b2,test,both_correct,24.13616325492866,27.052049451122446,2.915886196193785,20.370971237976327,21.476276408624006,1.1053051706476786,1.1848312470214046,1.2596247569368886,0.07479350991548395,0.1431392819777726,-0.06834577206228865
clinc150,87,e8d12e4372138f15b9623299697b86bcb24e6e5d606f4fdd6b5eaf5bca58e9d0,test,both_correct,23.954777610720864,27.862650213132536,3.907872602411672,20.370971237976327,20.84548108002565,0.4745098420493221,1.1759271234973554,1.336627833445917,0.16070070994856156,0.1918353600699445,-0.031134650121382945
clinc150,87,e90c5c241f1d3ebe27371f536ff28bacfceda10964c1df626ba446758a8449cc,test,both_correct,23.940171942558884,27.379525984427886,3.4393540418690023,20.370971237976327,21.821088016634253,1.4501167786579252,1.1752101391183902,1.2547278102520107,0.07951767113362052,0.16883603642114164,-0.08931836528752113
clinc150,87,ed8b132a4f2f08a14914cf9ca07cda0c10c62f4fd8ae273033e903cbe0aa80db,test,both_correct,23.22652664405691,26.000827988366225,2.7743013443093147,20.370971237976327,20.84548108002565,0.4745098420493221,1.1401776760038398,1.247312445731007,0.10713476972716718,0.13618895789992358,-0.0290541881727564
clinc150,87,357940fb85c7d8ba03f600a31f5811ecba5bfafccbf961b9436bf4ec6eb5fb49,test,both_correct,23.96845379057912,27.56171950146169,3.5932657108825694,20.370971237976327,20.84548108002565,0.4745098420493221,1.176598479796399,1.3221915769490975,0.14559309715269841,0.17639147730884175,-0.030798380156143335
clinc150,87,f9ecdecf4877da137c1b663a36a5824f90073430b927ddaca3d786026772dd9a,test,both_correct,24.28133913654839,28.736080794808025,4.4547416582596355,20.370971237976327,20.84548108002565,0.4745098420493221,1.1919578528137238,1.3785280696804463,0.18657021686672248,0.2186808673096028,-0.032110650442880306
clinc150,87,6c9c34b0874f31527de24de0d07de666f7a5f997343236f220d36bd7a398e434,test,both_correct,23.89610177473302,28.76631324750116,4.8702114727681405,20.370971237976327,20.84548108002565,0.4745098420493221,1.173046758329569,1.379978381744585,0.20693162341501603,0.23907605660396358,-0.03214443318894755
