run_id,dataset,kir,seed,representation,k_gate,distance,boundary,oos_precision,oos_recall,oos_f1,id_recall,auroc,aupr_oos,fpr95,false_accept_rate,false_reject_rate,scoring_seconds,samples_per_second,peak_rss_kib,effective_cluster_count,minimum_cluster_size,run_relative_path,manifest_sha256
protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,clinc150,0.70,3,frozen_minilm,3,euclidean,mean_std,0.7380729653882133,0.928235294117647,0.822303282959875,0.7333333333333334,0.9036004979769686,0.8366641811003134,0.31015873015873013,0.07176470588235294,0.26666666666666666,2.7958610099740326,2038.7279552401428,1202396,315,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,8b4ae6a34c336493b2e564617ca13cf6803294a26320ecdec5fb66fd5dc47835
protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,3,frozen_minilm,3,mahalanobis_diag,mean_std,0.6995979322228604,0.9552941176470588,0.8076923076923077,0.6679365079365079,0.910155991285403,0.8773488419731563,0.3215873015873016,0.04470588235294118,0.33206349206349206,5.72604885394685,995.4508152809603,1202396,315,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,e789409ebe06b2ef632e01574b116a78afcf0683bf0864785bc5e62e991291f6
protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,clinc150,0.70,3,frozen_minilm,4,euclidean,mean_std,0.7056404230317274,0.9419607843137255,0.806852536110178,0.6819047619047619,0.896691690009337,0.8323616586278906,0.3422222222222222,0.05803921568627451,0.3180952380952381,3.9648583290399984,1437.6301817018837,1202396,420,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,d2d0675e6303bc6cb5f8f325aaff46cdb694fc18162bcbf07eb3c4fb88d64399
protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,3,frozen_minilm,4,mahalanobis_diag,mean_std,0.6611170784103115,0.9654901960784313,0.7848262671342047,0.5993650793650793,0.906147899159664,0.8649317203079612,0.32857142857142857,0.034509803921568626,0.4006349206349206,8.0838559869444,705.1090481084302,1202396,420,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,015925e35f08754da682858954e4d87d2d11cbb53bbab058cbf1b271aac826f2
protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,clinc150,0.70,3,frozen_minilm,5,euclidean,mean_std,0.6957392050328853,0.9541176470588235,0.8046965437406979,0.6622222222222223,0.8921497665732958,0.821295987493345,0.3250793650793651,0.04588235294117647,0.3377777777777778,5.078952440060675,1122.278672082211,1202396,525,1,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,07ab5e68707487a750ec21e8d1527d5124d173bb9d2a7b9a05e1fdd2d3c7a9fa
protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,3,frozen_minilm,5,mahalanobis_diag,mean_std,0.6447162935970848,0.9713725490196078,0.7750312891113892,0.5666666666666667,0.8978873327108622,0.8553446946870895,0.3492063492063492,0.02862745098039216,0.43333333333333335,9.775096004013903,583.1144776132567,1202396,525,1,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_3__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,2608dfb658bc08f2ba152fd9ea82640d1f759180982dc83e09754d29fb953565
protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,clinc150,0.70,4,frozen_minilm,1,euclidean,mean_std,0.772938829787234,0.9117647058823529,0.8366318819719324,0.7831746031746032,0.928665172735761,0.8987720685408325,0.31015873015873013,0.08823529411764706,0.21682539682539684,1.0966954859904945,5197.431805650201,1202396,105,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,9fad8fc1e182d39db61f78709c49f5bd659ef2d6b04751939f2ee4efedaba895
protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,4,frozen_minilm,1,mahalanobis_diag,mean_std,0.7508628804518356,0.9384313725490196,0.8342339201673349,0.7479365079365079,0.9205257391845628,0.8694682298846921,0.2819047619047619,0.06156862745098039,0.25206349206349205,1.9534806900192052,2917.8686173467945,1202396,105,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,733a2b7f246c02570f96c253d7da91aba04118efe54adf6634df00a6e372391a
protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,clinc150,0.70,4,frozen_minilm,2,euclidean,mean_std,0.7512531328320802,0.9403921568627451,0.8352490421455939,0.7479365079365079,0.923624649859944,0.8790527599135133,0.2704761904761905,0.0596078431372549,0.25206349206349205,1.961287323036231,2906.254444747004,1202396,210,10,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,d88ad67e7fff3735234ff4d680d373fb1637761c9effc65aea7ee754f6224e8a
protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,4,frozen_minilm,2,mahalanobis_diag,mean_std,0.7233666862860506,0.9639215686274509,0.8264963012777404,0.7015873015873015,0.9222715219421102,0.8713732088496347,0.2511111111111111,0.03607843137254902,0.2984126984126984,3.9010833860374987,1461.1325716340916,1202396,210,10,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,ff4c4c20eb8496c6e5bbd7c2aeec11fd5e3c9fe9c34bbb5debb2e09ab0922a55
protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,clinc150,0.70,4,frozen_minilm,3,euclidean,mean_std,0.7411873840445269,0.94,0.828838174273859,0.7342857142857142,0.9131342670401493,0.8593933038603705,0.29333333333333333,0.06,0.26571428571428574,3.152638063998893,1808.0096364661547,1202396,315,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,843dd4462ffac009eaaa98c6282744fc5dfc5cdd9af011017bf98f4b2f5dfc59
protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,4,frozen_minilm,3,mahalanobis_diag,mean_std,0.6941407345107934,0.9709803921568627,0.8095471636423083,0.6536507936507936,0.9117130407718643,0.858681989537435,0.27555555555555555,0.029019607843137254,0.34634920634920635,5.640115785063244,1010.6175506352808,1202396,315,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,bd326d48f65f1790fa4c8e8a7f17fd641788f78189bc973fdaafadff3ac77493
protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,clinc150,0.70,4,frozen_minilm,4,euclidean,mean_std,0.7074790643950332,0.9607843137254902,0.8149010477299186,0.6784126984126984,0.9076171802054155,0.8530278817711467,0.2841269841269841,0.0392156862745098,0.3215873015873016,3.792398790945299,1503.0064911974116,1202396,420,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,5e4eb8d95b4a00e9d939521ee27e87f239237d102d1d2c74abfb1376d75bf366
protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,4,frozen_minilm,4,mahalanobis_diag,mean_std,0.6612774980121919,0.9784313725490196,0.7891823501502452,0.5942857142857143,0.8973075630252101,0.8290515563484757,0.28888888888888886,0.021568627450980392,0.4057142857142857,8.199434711947106,695.1698745396109,1202396,420,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,dc14b0a4184e2b0ecf35eb1b53ffad5b33f8f6f7feb9b1907cdcacad64742644
protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,clinc150,0.70,4,frozen_minilm,5,euclidean,mean_std,0.6948236632536974,0.9580392156862745,0.8054731289152655,0.6593650793650794,0.8952715841892313,0.8330740272695899,0.31142857142857144,0.04196078431372549,0.3406349206349206,4.745226760976948,1201.207083900556,1202396,525,1,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,76c2a2d6aaf46dc7917a70e5242270c0fb72b071d5c90e9bc22f5344b5c53e54
protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,4,frozen_minilm,5,mahalanobis_diag,mean_std,0.6429305912596401,0.9807843137254902,0.7767080745341615,0.559047619047619,0.8854807345160287,0.8046912370144532,0.32126984126984126,0.019215686274509803,0.44095238095238093,10.332909049931914,551.6355532073089,1202396,525,1,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_4__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,7aa7cee813f309fc102e8932bab5cc24540a0fad419ecc7e17604252dd9230be
protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,clinc150,0.70,5,frozen_minilm,1,euclidean,mean_std,0.7751340482573726,0.9070588235294118,0.8359233827249729,0.786984126984127,0.9227126050420168,0.8914752870400748,0.3184126984126984,0.09294117647058824,0.21301587301587302,0.8505674480693415,6701.408586630175,1202396,105,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,8add1bada03a5ebe85f25a4028395a5146709065dbd09831ca8959c7d8f3c2b4
protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,5,frozen_minilm,1,mahalanobis_diag,mean_std,0.7518087448883297,0.9372549019607843,0.8343515447722115,0.7495238095238095,0.9177344537815127,0.875452269382929,0.2904761904761905,0.06274509803921569,0.25047619047619046,1.9104979259427637,2983.515408522231,1202396,105,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,10e71589eed3c1853079dbba9db0a15ec3fe6d0ff8d30c3b232c2284675790cf
protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,clinc150,0.70,5,frozen_minilm,2,euclidean,mean_std,0.7536461636017755,0.932156862745098,0.8334502103786816,0.7533333333333333,0.9184567693744164,0.8799569653705589,0.293015873015873,0.06784313725490196,0.24666666666666667,1.8390806779498234,3099.3746323050195,1202396,210,13,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,a5c070a70c44c133bd92b158218655f97a8fd8edcd8a432acce142a4afebd92f
protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,5,frozen_minilm,2,mahalanobis_diag,mean_std,0.7260765550239234,0.952156862745098,0.8238887003732609,0.7092063492063492,0.9145780267662621,0.8676383187678127,0.28476190476190477,0.04784313725490196,0.29079365079365077,4.062832731986418,1402.9620159166952,1202396,210,13,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,652327adf361374e3271c2e666d6c3f0b7c2c02f41d7428becc24fbdc03adcce
protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,clinc150,0.70,5,frozen_minilm,3,euclidean,mean_std,0.7334152334152334,0.9364705882352942,0.8225973131243541,0.7244444444444444,0.9048028633675692,0.850670362029657,0.3180952380952381,0.06352941176470588,0.27555555555555555,2.705039552063681,2107.1780616484725,1202396,315,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,10f4ce56e858a99a26f1b6bda4c1674d3c10cf714ea8420de0a5b2a6da6805c6
protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,5,frozen_minilm,3,mahalanobis_diag,mean_std,0.6959863364645602,0.9588235294117647,0.8065314200890649,0.660952380952381,0.9039266728913787,0.8526501036388537,0.30952380952380953,0.041176470588235294,0.33904761904761904,5.461584701901302,1043.6531356944258,1202396,315,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,aa80fe6196bae96b63f44393bacb3a30fef45a039fb1a69b3e6d2193e4103978
protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,clinc150,0.70,5,frozen_minilm,4,euclidean,mean_std,0.7037470725995316,0.9427450980392157,0.805900100569896,0.6787301587301587,0.8993952069716777,0.8491947923490312,0.3546031746031746,0.05725490196078432,0.32126984126984126,3.6591141909593716,1557.7540635608136,1202396,420,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,de72e09d04869c3a620e88dbc248e9a2b56e0c16d57712bc59c21d7feb4ecb22
protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,5,frozen_minilm,4,mahalanobis_diag,mean_std,0.6625202812330989,0.9607843137254902,0.7842509603072984,0.6038095238095238,0.8853354497354496,0.8190117566810838,0.32761904761904764,0.0392156862745098,0.3961904761904762,7.4770971819525585,762.3279277094417,1202396,420,3,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,ef702e8836b3a7b708579251056e604c28d19b6353eba276a26bac2b2ed419a5
protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,clinc150,0.70,5,frozen_minilm,5,euclidean,mean_std,0.6910592255125285,0.951764705882353,0.8007258330583966,0.6555555555555556,0.8951958916900092,0.8345360531735521,0.3384126984126984,0.04823529411764706,0.34444444444444444,4.51692035398446,1261.9217416512388,1202396,525,1,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,dd89826c835eec0985c8959bf441023a1b6e6c3e1ef847af0fa8b85bd6889d52
protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,5,frozen_minilm,5,mahalanobis_diag,mean_std,0.6434128630705395,0.9729411764705882,0.7745863253200125,0.5634920634920635,0.8779353874883287,0.8015654383892993,0.33650793650793653,0.027058823529411764,0.4365079365079365,9.699892709963024,587.635365713414,1202396,525,1,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_5__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,aa6c62d8251196161c227a8ff320306547d492381605e427b60e1d47c8cf5024
protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,clinc150,0.70,6,frozen_minilm,1,euclidean,mean_std,0.7755449591280654,0.8929411764705882,0.8301130149471382,0.7907936507936508,0.915411391223156,0.8751986097726296,0.3326984126984127,0.10705882352941176,0.2092063492063492,0.8469823320629075,6729.774381617971,1202396,105,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,de3ce12fbbb1cda6c05a5f94509a72cb161199109f58bfc48a0bece61741c982
protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,6,frozen_minilm,1,mahalanobis_diag,mean_std,0.7612568837058633,0.9215686274509803,0.8337768316480397,0.7660317460317461,0.9085395580454405,0.8545497655088611,0.3184126984126984,0.0784313725490196,0.23396825396825396,1.8544804010307416,3073.637228428984,1202396,105,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,07b040d5f23ac0183ba6371f06d60d03056093c78fed388d2cf990be7d48b61b
protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,clinc150,0.70,6,frozen_minilm,2,euclidean,mean_std,0.7627772420443587,0.9305882352941176,0.8383677795442501,0.7657142857142857,0.921982321817616,0.880350264664508,0.273015873015873,0.06941176470588235,0.2342857142857143,1.8580500499811023,3067.732217470661,1202396,210,10,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,e47c55b93e6e68671fe58a34c9da448377a53ee4685f503400f63d239b2b5999
protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,6,frozen_minilm,2,mahalanobis_diag,mean_std,0.7376402790415529,0.9537254901960784,0.831879596374209,0.7253968253968254,0.9131668845315903,0.855835239312439,0.2606349206349206,0.04627450980392157,0.2746031746031746,3.744892876013182,1522.0729106858264,1202396,210,10,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,6d80872b66c367b15cf7aa29a0b3d2a3f6ab8e92ea135f50bc7c0a9e37a9391b
protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,clinc150,0.70,6,frozen_minilm,3,euclidean,mean_std,0.7465625,0.9368627450980392,0.8309565217391305,0.7425396825396826,0.9127007780890133,0.8514933422671541,0.28253968253968254,0.06313725490196079,0.25746031746031744,2.737366345943883,2082.293445466671,1202396,315,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,37a2f13ec674f16ad88250a23521220c11f9589cf235fc117ebca77465b46ff8
protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,6,frozen_minilm,3,mahalanobis_diag,mean_std,0.7096866915780397,0.9682352941176471,0.8190413003814895,0.6793650793650794,0.9002835978835979,0.8354374044909296,0.27936507936507937,0.03176470588235294,0.32063492063492066,5.760630971984938,989.4749425401839,1202396,315,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,96f01c5e3e3a2fe44ed3fb3613b0c74a4f5006be285bce4b2853610cc7118faf
protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,clinc150,0.70,6,frozen_minilm,4,euclidean,mean_std,0.7240347201436695,0.9486274509803921,0.8212527584450857,0.7073015873015873,0.9088119514472456,0.8521723097850039,0.2946031746031746,0.05137254901960785,0.2926984126984127,4.108448409009725,1387.3850740099456,1202396,420,4,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_4__dist_euclidean__boundary_mean_std,963836c2ef1ff6060d79b260fc0dbe56a82454512f5182918321dc07e823e944
protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,6,frozen_minilm,4,mahalanobis_diag,mean_std,0.6739071409177301,0.9733333333333334,0.7964062249318146,0.6187301587301588,0.8849950824774355,0.8138532915620313,0.30412698412698413,0.02666666666666667,0.38126984126984126,7.554978252039291,754.4694120676545,1202396,420,4,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_4__dist_mahalanobis_diag__boundary_mean_std,179e3c98a5c5f3f07ff70522fb177e7bebb92ce38f7ca4e4def2ff5374bc3506
protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,clinc150,0.70,6,frozen_minilm,5,euclidean,mean_std,0.707683419988446,0.9607843137254902,0.8150365934797072,0.6787301587301587,0.9018385309679428,0.8333145522697213,0.29079365079365077,0.0392156862745098,0.32126984126984126,4.566664317972027,1248.1758244344237,1202396,525,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_5__dist_euclidean__boundary_mean_std,f5cb479021b1e244d03c291b95ced6b3d1d811363567ddc4bbc60e60b42a8fab
protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,6,frozen_minilm,5,mahalanobis_diag,mean_std,0.6552631578947369,0.9764705882352941,0.784251968503937,0.584126984126984,0.8725210084033614,0.778484371943698,0.3038095238095238,0.023529411764705882,0.4158730158730159,9.7734457020415,583.2129398139871,1202396,525,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_6__repr_frozen_minilm__k_5__dist_mahalanobis_diag__boundary_mean_std,50f0683189ace256bc9e4a868ff1dfd551ea00383b0360f33efb75f6fc86f987
protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,clinc150,0.70,7,frozen_minilm,1,euclidean,mean_std,0.7780803267528931,0.8964705882352941,0.8330903790087464,0.793015873015873,0.9175775910364146,0.8809914900505711,0.3638095238095238,0.10352941176470588,0.206984126984127,0.8070846350165084,7062.45634311129,1202396,105,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_1__dist_euclidean__boundary_mean_std,bfcb30ca1db805412376dc96c02343b49cc112631f3249db94e510b680531e53
protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,7,frozen_minilm,1,mahalanobis_diag,mean_std,0.7554487179487179,0.9243137254901961,0.8313932980599648,0.7577777777777778,0.9122085278555868,0.8703820571386339,0.3466666666666667,0.07568627450980392,0.24222222222222223,1.8906563590280712,3014.826027364484,1202396,105,100,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_1__dist_mahalanobis_diag__boundary_mean_std,abc6b085010da3ab563576a98edeeee6b4179ded5e380a174cbbf54f3d13c0a8
protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,clinc150,0.70,7,frozen_minilm,2,euclidean,mean_std,0.7543520309477756,0.9176470588235294,0.8280254777070064,0.7580952380952382,0.9139253034547152,0.8712015216160063,0.33936507936507937,0.08235294117647059,0.2419047619047619,1.6800076839281246,3392.8416247909627,1202396,210,10,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_2__dist_euclidean__boundary_mean_std,07228c30a0b1d2cc1f9301e82c4354ca23f6102e93d7014c52ec96bae22f89cf
protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,7,frozen_minilm,2,mahalanobis_diag,mean_std,0.725752508361204,0.936078431372549,0.8176057544100017,0.7136507936507936,0.9054446311858076,0.8601409462134602,0.34253968253968253,0.06392156862745098,0.28634920634920635,3.901658453978598,1460.917214367546,1202396,210,10,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_2__dist_mahalanobis_diag__boundary_mean_std,a1fe51e23feb9962e2e354f853b0262a41de6ede74e8e3257d4f051ce40d9096
protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,clinc150,0.70,7,frozen_minilm,3,euclidean,mean_std,0.7447077409162717,0.9243137254901961,0.8248468941382328,0.7434920634920634,0.9058280734516029,0.8527852771947414,0.33396825396825397,0.07568627450980392,0.2565079365079365,2.707063202979043,2105.602851727776,1202396,315,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_3__dist_euclidean__boundary_mean_std,e961f6582d4984a47f7adac1adf4e2821dbd675be374754fe564099dfe545efa
protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,clinc150,0.70,7,frozen_minilm,3,mahalanobis_diag,mean_std,0.6989309448136377,0.9486274509803921,0.8048577607719182,0.6692063492063491,0.8962873327108621,0.8430236185562163,0.3352380952380952,0.05137254901960785,0.3307936507936508,5.907027450972237,964.9523465583079,1202396,315,2,artifacts/s2c/runs/protocol_v2/gate_core_dense/protocol_v2__clinc150__kir_0.70__seed_7__repr_frozen_minilm__k_3__dist_mahalanobis_diag__boundary_mean_std,93d1cf70cbcc316161270c7f6da2fcf74173212d6b750abb32072f084330d69c
