dataset,kir,representation,k_gate,distance,boundary,seed_count,oos_precision_mean,oos_precision_std,oos_recall_mean,oos_recall_std,oos_f1_mean,oos_f1_std,id_recall_mean,id_recall_std,auroc_mean,auroc_std,aupr_oos_mean,aupr_oos_std,fpr95_mean,fpr95_std,false_accept_rate_mean,false_accept_rate_std,false_reject_rate_mean,false_reject_rate_std,scoring_seconds_mean,scoring_seconds_std,samples_per_second_mean,samples_per_second_std,peak_rss_kib_mean,peak_rss_kib_std,effective_cluster_count_mean,effective_cluster_count_std,minimum_cluster_size_mean,minimum_cluster_size_std
banking77,0.80,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.45437429108930805,0.01151376490949327,0.8115,0.03209217050009873,0.5825206332105369,0.01744214666760323,0.7643548387096775,0.0040599408167820514,0.862073185483871,0.01194548512657056,0.5696347223431116,0.03317957102884443,0.46649193548387097,0.057019180235007016,0.1885,0.032092170500098736,0.2356451612903226,0.004059940816782055,2.420070531195961,0.2562333004974862,1284.3007261726352,122.59424883117433,1702608.0,0.0,248.0,0.0,2.0,0.0
banking77,0.80,frozen_minilm,5,euclidean,mean_std,10,0.45851937037986823,0.00949145754604372,0.7786666666666666,0.022261077142752002,0.5771582519169502,0.01352085680773523,0.7775806451612903,0.002865142493435322,0.8569852822580645,0.013895948154877604,0.5482807827307958,0.03097046909071102,0.4526209677419355,0.06869640618042985,0.22133333333333333,0.022261077142752005,0.22241935483870967,0.0028651424934353167,1.5302498948876746,0.19446205623966537,2040.4716841779452,244.64885818095973,1702608.0,0.0,310.0,0.0,1.2,0.4216370213557839
banking77,0.80,frozen_minilm,5,mahalanobis_diag,mean_std,10,0.42884436928248987,0.00929786586607098,0.8561666666666666,0.0252034928012511,0.5714444634355917,0.013809362736223378,0.7241935483870968,0.002870182325814837,0.8637440860215053,0.014337670093937431,0.5551019828180298,0.036939955058213014,0.4432258064516129,0.06238406984313453,0.14383333333333334,0.0252034928012511,0.27580645161290324,0.0028701823258148783,3.088605754205491,0.290444085603613,1005.0451284661215,92.75273518481667,1702608.0,0.0,310.0,0.0,1.2,0.4216370213557839
banking77,0.90,frozen_minilm,1,euclidean,mean_std,10,0.3240903704337919,0.04479020085855006,0.54625,0.10896052419722169,0.40647842502020626,0.06523460297668354,0.8693478260869565,0.0025229696962356684,0.8234560688405796,0.04500223353111547,0.3369603294538611,0.0656745745219994,0.523659420289855,0.12420451565754301,0.45375,0.10896052419722171,0.13065217391304348,0.0025229696962356567,0.28296807169681415,0.00542971137130262,10888.189916196821,206.75686820460632,1702608.0,0.0,69.0,0.0,32.0,0.0
banking77,0.90,frozen_minilm,1,mahalanobis_diag,mean_std,10,0.34945192202451,0.033337177911282385,0.6653125,0.09410177059527981,0.4580041162514011,0.05082899827158716,0.8572463768115942,0.002827222200656902,0.846572803442029,0.03968184894089728,0.3702267891905385,0.0657518996105093,0.4906521739130435,0.12995537232362192,0.3346875,0.0941017705952798,0.1427536231884058,0.002827222200656918,0.6190199943841435,0.08209285735831696,5038.732051978033,531.5903323904462,1702608.0,0.0,69.0,0.0,32.0,0.0
banking77,0.90,frozen_minilm,2,euclidean,mean_std,10,0.29950725113746146,0.017751165011389295,0.6321875,0.05564976820606612,0.4063792228421882,0.027829117064510765,0.8289492753623189,0.0017455764865552796,0.8366077898550726,0.027684539795124037,0.34208166584953037,0.05108897761137327,0.4896376811594203,0.09174773486523823,0.3678125,0.05564976820606614,0.17105072463768115,0.0017455764865552904,0.7049574121716432,0.09649087477422578,4434.459903229977,532.7539340436421,1702608.0,0.0,138.0,0.0,7.0,0.0
banking77,0.90,frozen_minilm,2,mahalanobis_diag,mean_std,10,0.32105871637869227,0.014269982330890366,0.701875,0.06238183273642701,0.44038688298422196,0.02548431004569757,0.8283333333333334,0.005411382797596071,0.8535994112318841,0.024220866133726208,0.3666192109754387,0.05535310803964321,0.45862318840579713,0.10483116832490842,0.298125,0.062381832736427,0.17166666666666666,0.005411382797596061,1.2886866507004016,0.07932849349765211,2397.5593698403463,136.15538121053842,1702608.0,0.0,138.0,0.0,7.0,0.0
banking77,0.90,frozen_minilm,3,euclidean,mean_std,10,0.30363430750179743,0.01811273628836984,0.69375,0.06095307849303247,0.4223191350993419,0.028708287892459394,0.8159057971014493,0.0030239095608471426,0.8458709239130435,0.02631778940483793,0.3834210583673422,0.0679242408245523,0.49181159420289855,0.08930605350064343,0.30625,0.06095307849303246,0.18409420289855072,0.0030239095608471426,0.9592061451170594,0.0924459008477585,3234.978735379209,277.1043072040694,1702608.0,0.0,207.0,0.0,7.0,0.0
banking77,0.90,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.30720029712076424,0.013363276802716751,0.7715625,0.0688674816929022,0.43924847482871293,0.02454741561503578,0.798731884057971,0.006652934291843816,0.8571983695652174,0.02413110997942991,0.3706537586719042,0.062333594924804996,0.4554710144927536,0.0937064912225107,0.22843750000000002,0.06886748169290223,0.20126811594202898,0.006652934291843817,1.9194803685881197,0.18091004096906219,1615.889839451564,133.40386215711055,1702608.0,0.0,207.0,0.0,7.0,0.0
banking77,0.90,frozen_minilm,4,euclidean,mean_std,10,0.2923389794642195,0.02297315701197275,0.7290625,0.08013457106122591,0.41723863761623736,0.03644858945449226,0.7960144927536232,0.0036830798748736216,0.8448351449275362,0.03162493204067802,0.37695528519266014,0.07513255458840358,0.49775362318840577,0.0908605629813911,0.2709375,0.08013457106122593,0.20398550724637682,0.003683079874873645,1.215552735782694,0.034228212656392386,2535.6362019873595,71.42706683707468,1702608.0,0.0,276.0,0.0,2.0,0.0
banking77,0.90,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.2886624562552876,0.012328118823221676,0.818125,0.051555660320774764,0.42670971806818253,0.020336274856015243,0.7664855072463768,0.0035633136453941884,0.8583506567028986,0.027922786205650214,0.3900132469246755,0.08241023617920448,0.4751086956521739,0.10440289324622405,0.181875,0.051555660320774785,0.23351449275362318,0.0035633136453941876,2.645190692984033,0.14168516247179275,1167.2623769629747,59.9821022943556,1702608.0,0.0,276.0,0.0,2.0,0.0
banking77,0.90,frozen_minilm,5,euclidean,mean_std,10,0.28559863192452006,0.014400945590157827,0.765,0.05187039805558123,0.4158865682357494,0.022845386458994338,0.7783695652173913,0.003191012329393367,0.8493759057971014,0.02522971212026025,0.36713331872894006,0.06885427462153204,0.491231884057971,0.08719268119378416,0.23500000000000001,0.05187039805558123,0.2216304347826087,0.0031910123293933577,1.4851296480046585,0.019287490950303146,2074.2095437458634,27.083138393059905,1702608.0,0.0,345.0,0.0,1.1,0.31622776601683794
banking77,0.90,frozen_minilm,5,mahalanobis_diag,mean_std,10,0.263571167130045,0.011089586769094802,0.8503125,0.04390967884001582,0.4023969478919819,0.01779626056422119,0.7246739130434783,0.0030765115529498076,0.8569112318840579,0.0243206525136104,0.36560375818850693,0.07077328628643526,0.4627898550724638,0.09179666397839124,0.1496875,0.04390967884001582,0.2753260869565217,0.0030765115529498223,3.28286378136836,0.23482947184745578,942.5275973299799,67.2632322691649,1702608.0,0.0,345.0,0.0,1.1,0.31622776601683794
clinc150,0.10,frozen_minilm,1,euclidean,mean_std,10,0.9813105392039789,0.0020299444640311383,0.9721333333333333,0.01000037288294462,0.9766782340615383,0.005368128565637466,0.784,0.02362951352578003,0.965264126984127,0.009448826849925117,0.9958924270645471,0.0013801585952049945,0.1328888888888889,0.03889841153251745,0.027866666666666668,0.010000372882944615,0.216,0.023629513525780015,0.141740257316269,0.00950411417720995,40371.10870949406,2601.236893071499,1674973.6,4372.075510174392,15.0,0.0,100.0,0.0
clinc150,0.10,frozen_minilm,1,mahalanobis_diag,mean_std,10,0.9790212359795953,0.0023219136732173296,0.9794857142857143,0.00965039681723806,0.9792323557338691,0.0051510955455085815,0.7551111111111111,0.0275531659656837,0.9622678518518518,0.011320698622748164,0.9951070145443282,0.0018529497107295358,0.11488888888888889,0.031809618857381046,0.020514285714285714,0.009650396817238074,0.24488888888888888,0.027553165965683697,0.26162163720000536,0.008277699652742339,21806.504000155546,678.4802901128744,1675336.0,4104.477771626712,15.0,0.0,100.0,0.0
clinc150,0.10,frozen_minilm,2,euclidean,mean_std,10,0.9799756818044569,0.00113990564669714,0.9796952380952381,0.009131915851847318,0.9798163223401569,0.004653956654637082,0.7664444444444445,0.013515220297805624,0.9606736931216932,0.009966253483835116,0.9948826253725471,0.0016349656759309065,0.12244444444444444,0.024976257587410934,0.020304761904761905,0.009131915851847324,0.23355555555555554,0.013515220297805608,0.3041857274249196,0.015864290497123096,18783.82450189153,966.4877130545069,1675718.4,3060.9826744582097,30.0,0.0,16.1,2.4244128727957577
clinc150,0.10,frozen_minilm,2,mahalanobis_diag,mean_std,10,0.9766389286606725,0.00220345756007243,0.9841714285714286,0.008729385247120403,0.9803736483323742,0.004658615358146184,0.7253333333333334,0.02627698821667671,0.9612366984126984,0.012147247484551234,0.9947901469311118,0.0020414879686193443,0.12066666666666667,0.031287857727116175,0.015828571428571428,0.008729385247120382,0.27466666666666667,0.02627698821667675,0.553415899805259,0.024715746145014643,10319.037202692654,482.2511065774862,1675930.4,2465.4679609896916,30.0,0.0,16.1,2.4244128727957577
clinc150,0.10,frozen_minilm,3,euclidean,mean_std,10,0.978138395299651,0.0018108000173313208,0.9817523809523809,0.00872354150370382,0.979925132562588,0.004600349182697796,0.744,0.021309657644277707,0.9564882116402116,0.010554128550402747,0.9938136364597457,0.00192575548150964,0.13377777777777777,0.03265650299601397,0.018247619047619047,0.008723541503703816,0.256,0.021309657644277714,0.4138901725993492,0.014376536269688562,13786.511238791622,471.72130706700636,1675931.2,2465.885137452901,45.0,0.0,7.1,4.483302354291979
clinc150,0.10,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.9732505258245785,0.002608197759600585,0.9873904761904762,0.007738117216086003,0.9802552198534754,0.004161585020851638,0.6833333333333333,0.031570679735001606,0.9591818412698413,0.01482984929640012,0.9945621695811762,0.002346028790348789,0.12111111111111111,0.03482663313984484,0.01260952380952381,0.007738117216086005,0.31666666666666665,0.031570679735001606,0.7801469464669936,0.03659301495555622,7320.8208175535765,343.8770689076185,1675932.0,2466.3048383270784,45.0,0.0,7.1,4.483302354291979
clinc150,0.10,frozen_minilm,4,euclidean,mean_std,10,0.9752718955745127,0.00248886449605399,0.9848571428571429,0.008030804888707844,0.9800276838908589,0.004522007524220777,0.7086666666666667,0.029489483373393143,0.9526004656084656,0.009769645814225021,0.9935861763814263,0.0016746707982043057,0.1431111111111111,0.03322946780892221,0.015142857142857144,0.008030804888707846,0.29133333333333333,0.029489483373393126,0.5298051277291961,0.02027546609321787,10773.10503120826,419.2089254603195,1675938.8,2464.351381871776,60.0,0.0,4.0,0.6666666666666666
clinc150,0.10,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.9685377852797258,0.003465171864655724,0.9896761904761905,0.00662195132532709,0.978984164740846,0.004239719927611108,0.6248888888888889,0.041795110667638684,0.9563419259259259,0.01643573630311854,0.9944691886821451,0.002463342060779743,0.13177777777777777,0.041601018242260215,0.010323809523809523,0.006621951325327094,0.3751111111111111,0.041795110667638684,1.0174407854792662,0.018293393401458736,5603.919724171936,100.62678768673038,1675958.4,2475.367860428919,60.0,0.0,4.0,0.6666666666666666
clinc150,0.10,frozen_minilm,5,euclidean,mean_std,10,0.9725398394359115,0.002182611135876665,0.9869714285714286,0.006456365547632502,0.979694620274421,0.0037847932261074594,0.6748888888888889,0.025789056706599166,0.9473527619047619,0.014863197416292419,0.9924069387464499,0.0028201699732930325,0.1542222222222222,0.03484159726336934,0.013028571428571428,0.006456365547632513,0.32511111111111113,0.025789056706599145,0.6443679880932904,0.015602407331268144,8850.65500570252,219.3079604067285,1675958.4,2475.367860428919,75.0,0.0,2.8,1.1352924243950935
clinc150,0.10,frozen_minilm,5,mahalanobis_diag,mean_std,10,0.9656621170615853,0.002893393925616969,0.9916190476190476,0.00605542553273212,0.9784639989230299,0.004143079038781418,0.5886666666666667,0.03416172301883957,0.9525853121693122,0.014207029165229939,0.993694338183807,0.0024136107707083605,0.14222222222222222,0.0394891938822573,0.008380952380952381,0.006055425532732122,0.41133333333333333,0.03416172301883956,1.257018440833781,0.023326493361686,4535.911644857869,82.1691729398971,1675976.8,2482.068528018068,75.0,0.0,2.8,1.1352924243950935
clinc150,0.20,frozen_minilm,1,euclidean,mean_std,10,0.9585501462636868,0.003155578835250995,0.95425,0.009056151991264768,0.9563748287364293,0.004957812744783749,0.7798888888888889,0.017312190333876834,0.947699212962963,0.00506424307806437,0.9863193421684675,0.002169831189400963,0.20455555555555555,0.031771863388145916,0.04575,0.009056151991264772,0.22011111111111112,0.01731219033387684,0.24391083070077002,0.007433250974191709,23388.544511264132,705.7604324888935,1732217.6,35892.77226901756,30.0,0.0,100.0,0.0
clinc150,0.20,frozen_minilm,1,mahalanobis_diag,mean_std,10,0.9534356039001443,0.0035795725687780347,0.9659583333333334,0.007983514070481763,0.9596389366319343,0.004415511592026511,0.7483333333333333,0.020253875647342084,0.9451771527777778,0.007131643240890139,0.984485595791282,0.003584215335185418,0.19133333333333333,0.03169556835738937,0.034041666666666665,0.00798351407048176,0.25166666666666665,0.020253875647342094,0.500324659596663,0.018284828952738655,11405.9760026017,406.90484374179687,1732274.0,35842.1255446096,30.0,0.0,100.0,0.0
clinc150,0.20,frozen_minilm,2,euclidean,mean_std,10,0.9546724431430603,0.0033402346694634097,0.9653541666666666,0.0072913690415449504,0.9599647086645496,0.003413133325679803,0.7554444444444445,0.019643251737436505,0.942914375,0.00679046588419146,0.9847133138348801,0.0027119619397963047,0.19822222222222222,0.022970130303187324,0.034645833333333334,0.007291369041544941,0.24455555555555555,0.0196432517374365,0.5301502117770724,0.02809247650088434,10777.211032807427,536.4323931352959,1732275.2,35841.05681973616,60.0,0.0,16.1,2.8460498941515415
clinc150,0.20,frozen_minilm,2,mahalanobis_diag,mean_std,10,0.9476491540444526,0.004120282791321981,0.9756458333333333,0.005250707256887493,0.9614326174106637,0.0031858667445661478,0.7124444444444444,0.024104254586342983,0.9413785879629629,0.008680074318107626,0.9835512788471829,0.003625666525938831,0.19344444444444445,0.022014149334440958,0.024354166666666666,0.005250707256887482,0.28755555555555556,0.024104254586342997,1.0240814053802751,0.017328379098846356,5567.398302571165,94.21984134903866,1732278.8,35837.8528647512,60.0,0.0,16.1,2.8460498941515415
clinc150,0.20,frozen_minilm,3,euclidean,mean_std,10,0.9528183724021198,0.0033706112131190024,0.9668333333333333,0.006540914677230903,0.9597579522398885,0.002976224839655893,0.7445555555555555,0.019879265207375874,0.9349816435185185,0.004684853778610338,0.980891741758237,0.0019827945642561418,0.2071111111111111,0.020354876262319084,0.033166666666666664,0.0065409146772309155,0.2554444444444444,0.01987926520737588,0.7466828548931517,0.030051178659278168,7644.781974885027,304.6660675597385,1732279.6,35837.141326965364,90.0,0.0,5.6,3.0983866769659336
clinc150,0.20,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.9407147564529259,0.003997643076652737,0.9802291666666667,0.004490269400617675,0.9600575008381343,0.00306046856550698,0.6704444444444444,0.023670115091027684,0.9312012731481482,0.011541954548502294,0.9799917025162491,0.004440293523846891,0.2111111111111111,0.017403466851067747,0.019770833333333335,0.00449026940061768,0.32955555555555555,0.023670115091027673,1.485779464209918,0.0457528019634634,3839.725759490809,121.16529014063988,1732279.6,35837.141326965364,90.0,0.0,5.6,3.0983866769659336
clinc150,0.20,frozen_minilm,4,euclidean,mean_std,10,0.9455856003984761,0.003910891394857484,0.9743541666666666,0.0048971383209552004,0.9597463435873547,0.003300772241241585,0.7008888888888889,0.022588342040953818,0.931713888888889,0.004073698098064926,0.9804976698813015,0.0022596454809198268,0.213,0.013976759074931611,0.025645833333333333,0.004897138320955199,0.2991111111111111,0.022588342040953835,0.974632793397177,0.018734596595218853,5850.309353685884,112.89108857843112,1732279.6,35837.141326965364,120.0,0.0,4.4,0.8432740427115678
clinc150,0.20,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.9311142188578757,0.004396047595865182,0.9847708333333334,0.0037672571030189827,0.9571839818806704,0.0030611439873394703,0.6113333333333333,0.026598678762941523,0.929894375,0.01214789678977452,0.9801880859493151,0.00446195563315667,0.2248888888888889,0.018348852391574567,0.015229166666666667,0.0037672571030189744,0.38866666666666666,0.026598678762941523,1.9611286465195008,0.010510200016409572,2906.564620465324,15.555395953246713,1732279.6,35837.141326965364,120.0,0.0,4.4,0.8432740427115678
clinc150,0.20,frozen_minilm,5,euclidean,mean_std,10,0.9407978420822466,0.004101832493648637,0.9775625,0.005753462792522284,0.9588125278920953,0.00286346333883037,0.6717777777777778,0.02493998282846694,0.9246067129629629,0.008994224994934656,0.9774625178978125,0.0034475613741912704,0.22655555555555557,0.014185233536326065,0.0224375,0.0057534627925222796,0.32822222222222225,0.024939982828466923,1.19351146168774,0.026501395544893124,4777.93354153654,105.62634917774056,1732299.6,35819.40635775839,150.0,0.0,2.1,0.9944289260117531
clinc150,0.20,frozen_minilm,5,mahalanobis_diag,mean_std,10,0.9249481493928138,0.004141297395954377,0.9874375,0.0035260412392636234,0.9551629455331118,0.0023627381289901273,0.5725555555555556,0.025963200717461606,0.9211741435185185,0.018878200728660654,0.9772495506854406,0.007642182788816246,0.2358888888888889,0.025043446473045298,0.0125625,0.00352604123926361,0.42744444444444446,0.02596320071746161,2.435538318788167,0.041297340346675086,2340.954918911034,39.96861980685458,1732299.6,35819.40635775839,150.0,0.0,2.1,0.9944289260117531
clinc150,0.25,frozen_minilm,1,euclidean,mean_std,10,0.9437682445971034,0.005127796941440377,0.9366666666666666,0.0157018496735541,0.9401392201399253,0.008340077562399585,0.7766666666666666,0.02173677209333492,0.935443405663281,0.009930121665302017,0.9784216239816803,0.004754828918788564,0.2594736842105263,0.04182983338700547,0.06333333333333334,0.015701849673554074,0.22333333333333333,0.021736772093334935,0.3071438406012021,0.008980838474987181,18572.269392387905,539.3066868179693,1773916.0,0.0,38.0,0.0,100.0,0.0
clinc150,0.25,frozen_minilm,1,mahalanobis_diag,mean_std,10,0.9376042021592025,0.005779142811924916,0.9546271929824561,0.012063596291902283,0.9459919362624741,0.006184230853461534,0.7457017543859649,0.025798853898721993,0.9282512696214219,0.018553326116911725,0.97225534658242,0.009577696868929035,0.23517543859649123,0.044043377364076174,0.04537280701754386,0.012063596291902269,0.2542982456140351,0.025798853898721996,0.6328547328012064,0.024855070614981142,9018.606794286918,334.2748793524656,1773916.0,0.0,38.0,0.0,100.0,0.0
clinc150,0.25,frozen_minilm,2,euclidean,mean_std,10,0.9398134621618126,0.003741265096998565,0.9557017543859649,0.0122880964926749,0.9476479531018549,0.005938993930263254,0.7550877192982456,0.016988278930238732,0.9357624653739612,0.009667625975297692,0.9775375336899232,0.0047495614665082906,0.22728070175438597,0.03473125459620004,0.04429824561403509,0.012288096492674915,0.2449122807017544,0.01698827893023874,0.637699797784444,0.015026337430271425,8942.922169642807,214.46945807184585,1773916.0,0.0,76.0,0.0,13.7,2.5407785333546005
clinc150,0.25,frozen_minilm,2,mahalanobis_diag,mean_std,10,0.9306865904719754,0.0060101693941287835,0.9680701754385965,0.009306448439589407,0.9489760692466265,0.004883710659907015,0.7114035087719298,0.02766520742108742,0.9272106417359187,0.018703003265365066,0.9720188371528226,0.009419132725417077,0.2187719298245614,0.035401134349887446,0.03192982456140351,0.009306448439589401,0.2885964912280702,0.027665207421087412,1.2552620396134444,0.04016245631379704,4545.08815700187,146.1896020810612,1773916.0,0.0,76.0,0.0,13.7,2.5407785333546005
clinc150,0.25,frozen_minilm,3,euclidean,mean_std,10,0.9362829446223383,0.005273462608929663,0.9593640350877193,0.012679767332515102,0.9476334375709619,0.006305579702684815,0.7386842105263158,0.02388532759929191,0.9298345644813789,0.012737554772359744,0.9737289739624546,0.006232930456029788,0.2307017543859649,0.046135866487288936,0.0406359649122807,0.012679767332515081,0.2613157894736842,0.023885327599291895,0.9427323580021039,0.023646186769140824,6049.779350679564,156.20376793939394,1773916.0,0.0,114.0,0.0,6.1,3.3482997343593826
clinc150,0.25,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.9220096983122215,0.005390873190357915,0.9751535087719299,0.008633811509004044,0.9478116215796921,0.004817289011316833,0.6699122807017543,0.025298903939546265,0.9189854570637119,0.02044885571102507,0.9683720427699825,0.010261187771627982,0.23473684210526316,0.03757554546387539,0.024846491228070176,0.008633811509004033,0.3300877192982456,0.025298903939546247,1.876279246073682,0.047107372361377776,3039.6754753899218,77.41001137775027,1773916.0,0.0,114.0,0.0,6.1,3.3482997343593826
clinc150,0.25,frozen_minilm,4,euclidean,mean_std,10,0.9264052752999294,0.00416363953928572,0.966578947368421,0.011530352425275576,0.9460244109579984,0.005309048414937719,0.6927192982456141,0.020224324196798156,0.9222392466912896,0.013474236072825777,0.9709110440177658,0.00683004168965849,0.2463157894736842,0.03996296291542095,0.03342105263157895,0.01153035242527558,0.30728070175438593,0.020224324196798142,1.234099250100553,0.023927865477114715,4620.276722573646,87.32621626693995,1773916.0,0.0,152.0,0.0,4.2,0.7888106377466154
clinc150,0.25,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.9088884057745881,0.004940707573862392,0.9794956140350877,0.007767307345800374,0.9428500741723932,0.004211125029812682,0.6071052631578948,0.024162911904107208,0.9079848799630655,0.030033295637251038,0.9636344856016904,0.014689249610487808,0.253859649122807,0.03785889215126125,0.020504385964912282,0.007767307345800367,0.39289473684210524,0.02416291190410723,2.4551401086035183,0.04538298834285415,2322.3696150446385,42.67854649575506,1773916.0,0.0,152.0,0.0,4.2,0.7888106377466154
clinc150,0.25,frozen_minilm,5,euclidean,mean_std,10,0.9217133523285458,0.005806376021806849,0.9714035087719298,0.008802456629098359,0.9458709826839465,0.004099992213242303,0.6697368421052632,0.02784771129033735,0.9185872191443522,0.013676481292988834,0.9684635066277767,0.006645840300361175,0.24833333333333335,0.03756928781267326,0.028596491228070176,0.008802456629098367,0.3302631578947368,0.027847711290337362,1.494189707573969,0.027631404570123974,3815.9680695879256,71.61235546771879,1773916.0,0.0,190.0,0.0,2.4,1.1737877907772674
clinc150,0.25,frozen_minilm,5,mahalanobis_diag,mean_std,10,0.9013082134225293,0.005511896884254687,0.9844956140350877,0.005004027395484009,0.9410479648436728,0.0028620407301611513,0.5685964912280701,0.02773866128553207,0.8990742536164974,0.03411632649380072,0.9577255344035344,0.018721555128285706,0.26026315789473686,0.03935774613518879,0.015504385964912281,0.005004027395484024,0.43140350877192984,0.0277386612855321,3.064818129898049,0.04332374331888147,1860.1512019366812,26.29482652215196,1773916.0,0.0,190.0,0.0,2.4,1.1737877907772674
clinc150,0.30,frozen_minilm,1,euclidean,mean_std,10,0.9308120965690001,0.005468819201792219,0.9360689655172414,0.014336855531128723,0.9333876805568475,0.00834306612326058,0.7757777777777778,0.01831509672021284,0.9348628182205194,0.011058024896089468,0.9730360535150159,0.005593434828204033,0.25666666666666665,0.042191527359744005,0.06393103448275862,0.014336855531128722,0.2242222222222222,0.018315096720212847,0.36250327902380375,0.017162258814886425,15756.597631306871,766.6038385115413,1777749.6,458.84957593238914,45.0,0.0,100.0,0.0
clinc150,0.30,frozen_minilm,1,mahalanobis_diag,mean_std,10,0.9238533318202677,0.0059449000844993315,0.9564137931034483,0.008857919362167814,0.9398331382646955,0.006039573523992948,0.7459259259259259,0.02082873749033395,0.9270226819923372,0.01746160204847919,0.96549059645534,0.010996634888893565,0.23266666666666666,0.038269932261336743,0.043586206896551724,0.008857919362167803,0.25407407407407406,0.020828737490333964,0.7388391830027103,0.023295795819645873,7721.823493304826,247.49475071034755,1777856.0,122.68115856425007,45.0,0.0,100.0,0.0
clinc150,0.30,frozen_minilm,2,euclidean,mean_std,10,0.9251011851863857,0.005930168040907922,0.9528735632183908,0.011202425672689328,0.9387501141817902,0.006727236154700144,0.7513333333333333,0.02101247624395465,0.9314975564069817,0.011407354909862721,0.9698189995247825,0.005905856441079276,0.24125925925925926,0.03704041136892119,0.047126436781609195,0.011202425672689345,0.24866666666666667,0.021012476243954657,0.7608504667179659,0.022537859911734397,7497.506697121373,221.06743721392948,1777856.4,121.42048152323122,90.0,0.0,13.7,2.359378449224852
clinc150,0.30,frozen_minilm,2,mahalanobis_diag,mean_std,10,0.9142333087198113,0.0061886830634818825,0.9676551724137931,0.008510957639150192,0.9401677247339846,0.0059155294322621385,0.7074074074074074,0.022497607791676814,0.9267792422307365,0.017662028905972977,0.9661565761161695,0.01085284122870958,0.22985185185185186,0.03313438572158501,0.032344827586206895,0.008510957639150194,0.2925925925925926,0.022497607791676824,1.499672966171056,0.02753455147892742,3801.9626064261697,68.64019829730053,1777858.8,122.08630826864521,90.0,0.0,13.7,2.359378449224852
clinc150,0.30,frozen_minilm,3,euclidean,mean_std,10,0.919645083057231,0.004731503881152063,0.9557471264367816,0.009402676676343223,0.9373302523015624,0.0058695595322549535,0.7308888888888889,0.01649726437165293,0.9214689655172413,0.00953714728630354,0.9638574743849007,0.005385706778777921,0.2557037037037037,0.033603477803189376,0.044252873563218394,0.009402676676343237,0.26911111111111113,0.01649726437165294,1.105417058430612,0.03231801660578972,5160.243146233307,145.20526013164334,1777859.6,119.56142075658575,135.0,0.0,3.7,1.8287822299126937
clinc150,0.30,frozen_minilm,3,mahalanobis_diag,mean_std,10,0.9032480131288806,0.006706144638624223,0.9720919540229885,0.007584426432962777,0.9363901030693759,0.005820068384574432,0.6643703703703704,0.025021131139610065,0.914562962962963,0.0180480902830742,0.9598476781231489,0.01113353137688385,0.2553333333333333,0.03364019703081285,0.027908045977011495,0.007584426432962753,0.3356296296296296,0.025021131139610044,2.211958402127493,0.035134536183618566,2577.4977422269153,41.6833031055585,1777859.6,119.56142075658575,135.0,0.0,3.7,1.8287822299126937
clinc150,0.30,frozen_minilm,4,euclidean,mean_std,10,0.908247079144337,0.005062541978200177,0.9645057471264368,0.008718946220388227,0.9355154349858654,0.005659421556595363,0.686,0.018162671605286694,0.9170077820349084,0.010125861091097588,0.9623195040374779,0.004946930602948213,0.2693333333333333,0.037727231576656306,0.03549425287356322,0.008718946220388242,0.314,0.018162671605286694,1.446638015890494,0.03195635863964884,3941.903259458124,87.19869841546588,1777859.6,119.56142075658575,180.0,0.0,3.9,0.5676462121975467
clinc150,0.30,frozen_minilm,4,mahalanobis_diag,mean_std,10,0.8889799995257964,0.005632268800495196,0.9782068965517241,0.006013055676331954,0.9314532360525742,0.0050239326583948075,0.6062962962962963,0.021392607411962083,0.9072020774797785,0.024136598488904402,0.956079480756796,0.014711351911387598,0.2733333333333333,0.041112408684523906,0.021793103448275862,0.00601305567633197,0.3937037037037037,0.021392607411962077,2.931251869571861,0.057634389827463585,1945.222620756515,37.36199042891079,1777886.0,36.62421785285432,180.0,0.0,3.9,0.5676462121975467
clinc150,0.30,frozen_minilm,5,euclidean,mean_std,10,0.9038113531450148,0.005762990911186339,0.9709655172413794,0.00774215650582741,0.9361718235875898,0.005558201637929583,0.666962962962963,0.021186278713611638,0.9108893656875267,0.008500320470407285,0.9584224312995027,0.003476467544690207,0.2685185185185185,0.031328361589819116,0.02903448275862069,0.007742156505827415,0.333037037037037,0.021186278713611638,1.7511331274872646,0.03147145650837239,3255.9771198851186,58.24261188626362,1777895.2,10.119288512538814,225.0,0.0,2.2,0.9189365834726815
