dataset,seed,method,bin_center,density,n_oos,display_max,overflow_in_last_bin
clinc150,42,frozen_k1,0.6454252434871228,0.005826675976237659,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.6688952523412001,0.011653351952475318,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.6923652611952773,0.016023358934653554,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.7158352700493544,0.016023358934653554,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.7393052789034316,0.017480027928712973,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.7627752877575089,0.021850034910891217,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.786245296611586,0.036416724851485394,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.8097153054656632,0.05389675278019836,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.8331853143197404,0.0801167946732678,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.8566553231738177,0.1136201815366343,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.8801253320278948,0.17771361727524845,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.903595340881972,0.2665704259128729,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.9270653497360493,0.38747395241980415,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.9505353585901264,0.5287708448435672,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.9740053674442035,0.7254211590415879,3250,1.572490593223172,0
clinc150,42,frozen_k1,0.9974753762982809,1.035691654776244,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.020945385152358,1.437732297136642,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.0444153940064351,2.0437065986653584,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.0678854028605125,2.741451046819818,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.0913554117145896,3.7873393845544756,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.1148254205686667,5.112908169148541,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.1382954294227439,6.448673636701023,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.1617654382768212,6.808470878233707,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.1852354471308983,5.605262289140634,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.2087054559849755,3.3867554111881475,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.2321754648390528,1.3780088683802088,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.25564547369313,0.329207192657428,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.279115482547207,0.030590048875247522,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.3025854914012842,0.0014566689940594183,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.3260555002553616,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.3495255091094387,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.372995517963516,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.3964655268175932,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.4199355356716703,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.4434055445257474,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.4668755533798246,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.490345562233902,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.513815571087979,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.5372855799420564,0.0,3250,1.572490593223172,0
clinc150,42,frozen_k1,1.5607555887961335,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.011735004427038597,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.03520501328111579,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.05867502213519299,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.08214503098927017,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.10561503984334739,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.12908504869742457,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.15255505755150178,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.17602506640557897,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.19949507525965615,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.22296508411373334,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.24643509296781055,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.26990510182188776,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.2933751106759649,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.31684511953004213,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.34031512838411937,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.3637851372381965,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.38725514609227374,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.41072515494635087,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.4341951638004281,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.45766517265450535,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.4811351815085825,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.5046051903626597,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.528075199216737,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.5515452080708141,0.0,3250,1.572490593223172,0
clinc150,87,frozen_k1,0.5750152169248912,0.0,3250,1.572490593223172,0
