dataset,kir,comparison_method,comparison_label,metric,n_seeds,mean_better_delta,median_better_delta,std_better_delta,ci95_low,ci95_high,wins,ties,losses,sign_test_pvalue,effect_size,interpretation,effect_pp,ci95_low_pp,ci95_high_pp,significant_95,metric_label
clinc150,0.75,fixed_k2,Frozen K=2,auroc,5,0.0318130087505087,0.0318786884411883,0.0055048216278,0.0275842745217745,0.036041742979243,5,0,0,0.0625,5.779117090706295,trainable_minus_comparison,3.1813008750508702,2.75842745217745,3.6041742979243,True,AUROC
clinc150,0.75,fixed_k2,Frozen K=2,oos_f1,5,0.0134547727945696,0.011128135128638,0.0071686437505993,0.0087207427824781,0.0197315680313837,5,0,0,0.0625,1.876892374996965,trainable_minus_comparison,1.34547727945696,0.8720742782478099,1.97315680313837,True,OOS F1
clinc150,0.75,random_partition,Random K=2,false_accept_rate,5,0.062051282051282,0.0576923076923076,0.0093354307151542,0.0556410256410256,0.07008547008547,5,0,0,0.0625,6.646857969879605,comparison_minus_trainable,6.2051282051282,5.564102564102559,7.0085470085470005,True,False acceptance
clinc150,0.75,random_partition,Random K=2,f1_all,5,0.00567110693175,0.0033464478537083,0.0073207642604242,0.0007537698182375,0.0116315258529732,4,0,1,0.375,0.774660504014286,trainable_minus_comparison,0.567110693175,0.07537698182375001,1.16315258529732,True,F1-All
clinc150,0.75,random_partition,Random K=2,aupr_oos,5,0.0431460651363294,0.0433893079272325,0.0056319199333622,0.03911104015919,0.0476725009303655,5,0,0,0.0625,7.660986954154225,trainable_minus_comparison,4.31460651363294,3.9111040159190003,4.76725009303655,True,AUPR-OOS
clinc150,0.75,random_partition,Random K=2,known_recall,5,-0.0492857142857142,-0.050892857142857,0.0046613262080807,-0.0524404761904761,-0.0452380952380952,0,0,5,0.0625,-10.573324432920884,trainable_minus_comparison,-4.92857142857142,-5.24404761904761,-4.52380952380952,True,Known Recall
clinc150,0.75,random_partition,Random K=2,false_reject_rate,5,-0.0492857142857142,-0.0508928571428571,0.0046613262080807,-0.0524404761904762,-0.0452380952380952,0,0,5,0.0625,-10.573324432920698,comparison_minus_trainable,-4.92857142857142,-5.2440476190476195,-4.52380952380952,True,False rejection
clinc150,0.75,random_partition,Random K=2,f1_k,5,0.00566422504406,0.003368388361824,0.0073475933512051,0.00073998895088,0.0116367386283345,4,0,1,0.375,0.7708952813959179,trainable_minus_comparison,0.566422504406,0.07399889508799999,1.16367386283345,True,F1-K
clinc150,0.75,random_partition,Random K=2,auroc,5,0.027280932030932,0.0264777930402931,0.0032342347859489,0.0247517043142043,0.0298101597476598,5,0,0,0.0625,8.435049968992189,trainable_minus_comparison,2.7280932030932,2.47517043142043,2.98101597476598,True,AUROC
clinc150,0.75,random_partition,Random K=2,oos_f1,5,0.0064418783530324,0.0049866143322441,0.0062935764599498,0.0014777262847834,0.0114060304212815,5,0,0,0.0625,1.0235640091172975,trainable_minus_comparison,0.64418783530324,0.14777262847834,1.1406030421281501,True,OOS F1
clinc150,0.75,mogb_minilm,MOGB MiniLM,false_accept_rate,5,-0.0318803418803418,-0.0307692307692308,0.004374866287887,-0.0353846153846154,-0.0287179487179487,0,0,5,0.0625,-7.287158002659551,comparison_minus_trainable,-3.18803418803418,-3.53846153846154,-2.87179487179487,True,False acceptance
clinc150,0.75,mogb_minilm,MOGB MiniLM,f1_all,5,0.4111536689108507,0.4125833577298055,0.0107161166332977,0.4025203958762016,0.4192393172823411,5,0,0,0.0625,38.36778592286789,trainable_minus_comparison,41.11536689108507,40.25203958762016,41.92393172823411,True,F1-All
clinc150,0.75,mogb_minilm,MOGB MiniLM,aupr_oos,5,0.1723783812327077,0.1679206870405839,0.0111854743436088,0.1653271098904579,0.1823794067719906,5,0,0,0.0625,15.410913827825448,trainable_minus_comparison,17.23783812327077,16.53271098904579,18.23794067719906,True,AUPR-OOS
clinc150,0.75,mogb_minilm,MOGB MiniLM,known_recall,5,0.4592261904761905,0.4604166666666667,0.005832118435198,0.4549404761904762,0.46375,5,0,0,0.0625,78.74088902321763,trainable_minus_comparison,45.92261904761905,45.49404761904762,46.375,True,Known Recall
clinc150,0.75,mogb_minilm,MOGB MiniLM,false_reject_rate,5,0.4592261904761905,0.4604166666666667,0.005832118435198,0.4549404761904762,0.4637500000000001,5,0,0,0.0625,78.74088902321772,comparison_minus_trainable,45.92261904761905,45.49404761904762,46.375000000000014,True,False rejection
clinc150,0.75,mogb_minilm,MOGB MiniLM,f1_k,5,0.4133141677364219,0.4147231644803792,0.0108108347589342,0.4044340331427852,0.4209372431571777,5,0,0,0.0625,38.23147582519969,trainable_minus_comparison,41.33141677364219,40.44340331427852,42.093724315717765,True,F1-K
clinc150,0.75,mogb_minilm,MOGB MiniLM,auroc,5,0.0857385022385023,0.0837956603581603,0.0113521871139839,0.0770989265364266,0.0944610042735043,5,0,0,0.0625,7.552597695723961,trainable_minus_comparison,8.57385022385023,7.70989265364266,9.44610042735043,True,AUROC
clinc150,0.75,mogb_minilm,MOGB MiniLM,oos_f1,5,0.169177800446872,0.1678670276169807,0.0023994656141041,0.1675164026057816,0.1712664859463591,5,0,0,0.0625,70.50644920787444,trainable_minus_comparison,16.9177800446872,16.75164026057816,17.12664859463591,True,OOS F1
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,false_accept_rate,5,-0.0212820512820512,-0.0192307692307692,0.0066507590179352,-0.0264957264957265,-0.0161538461538461,0,0,5,0.0625,-3.1999432282329847,comparison_minus_trainable,-2.12820512820512,-2.64957264957265,-1.6153846153846099,True,False acceptance
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,f1_all,5,0.2331106491564773,0.2304310119222209,0.0190568074405241,0.2178721957464509,0.24692409574677,5,0,0,0.0625,12.232408281608036,trainable_minus_comparison,23.31106491564773,21.78721957464509,24.692409574677,True,F1-All
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,aupr_oos,5,0.0987187894558392,0.103990804998869,0.0162948548421598,0.0859679538055974,0.110881920976203,5,0,0,0.0625,6.0582797706441065,trainable_minus_comparison,9.87187894558392,8.596795380559739,11.0881920976203,True,AUPR-OOS
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,known_recall,5,0.270297619047619,0.2714285714285714,0.0133852491618466,0.2594047619047619,0.2801785714285715,5,0,0,0.0625,20.1936935038965,trainable_minus_comparison,27.0297619047619,25.94047619047619,28.01785714285715,True,Known Recall
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,false_reject_rate,5,0.2702976190476191,0.2714285714285715,0.0133852491618466,0.2586904761904762,0.2801785714285715,5,0,0,0.0625,20.193693503896533,comparison_minus_trainable,27.029761904761912,25.86904761904762,28.01785714285715,True,False rejection
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,f1_k,5,0.2342210137246025,0.2315571135291244,0.0192031377630292,0.2191641851038426,0.249682745788577,5,0,0,0.0625,12.197017831926196,trainable_minus_comparison,23.42210137246025,21.91641851038426,24.9682745788577,True,F1-K
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,auroc,5,0.0532860704110704,0.0567392908017907,0.0104641934721787,0.0448278388278389,0.0610840710215709,5,0,0,0.0625,5.092229090826985,trainable_minus_comparison,5.328607041107039,4.48278388278389,6.1084071021570905,True,AUROC
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + ours boundary,oos_f1,5,0.1087498175264527,0.1102546206682768,0.0040129786828074,0.1057210867977578,0.1117785482551477,5,0,0,0.0625,27.09952534568948,trainable_minus_comparison,10.87498175264527,10.572108679775779,11.17785482551477,True,OOS F1
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,false_accept_rate,5,-0.0213675213675213,-0.0213675213675213,0.0048537678169233,-0.0248717948717949,-0.0173504273504273,0,0,5,0.0625,-4.402254531628119,comparison_minus_trainable,-2.13675213675213,-2.48717948717949,-1.73504273504273,True,False acceptance
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,f1_all,5,0.2598345652319406,0.2624552479715024,0.0080324904331773,0.2534085700936802,0.2658878642844229,5,0,0,0.0625,32.34794580753198,trainable_minus_comparison,25.98345652319406,25.34085700936802,26.58878642844229,True,F1-All
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,aupr_oos,5,0.1313879229903044,0.1295476209472387,0.0118400505769059,0.1220064523576622,0.1407693936229466,5,0,0,0.0625,11.09690555263146,trainable_minus_comparison,13.138792299030442,12.20064523576622,14.07693936229466,True,AUPR-OOS
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,known_recall,5,0.3227380952380952,0.3220238095238095,0.0080593787354179,0.3163690476190477,0.3298809523809524,5,0,0,0.0625,40.04503397014752,trainable_minus_comparison,32.27380952380952,31.636904761904773,32.98809523809524,True,Known Recall
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,false_reject_rate,5,0.3227380952380953,0.3220238095238095,0.0080593787354179,0.3163675595238095,0.3298809523809524,5,0,0,0.0625,40.04503397014732,comparison_minus_trainable,32.27380952380953,31.636755952380952,32.98809523809524,True,False rejection
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,f1_k,5,0.2610108671425045,0.2636251541545297,0.008077204454208,0.2545516081677707,0.2671030973055046,5,0,0,0.0625,32.3145054235348,trainable_minus_comparison,26.10108671425045,25.455160816777074,26.710309730550456,True,F1-K
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,auroc,5,0.0697817714692714,0.072671576109076,0.0094149988957632,0.0627033221408221,0.0765724715099714,5,0,0,0.0625,7.411766293533346,trainable_minus_comparison,6.97817714692714,6.2703322140822095,7.65724715099714,True,AUROC
clinc150,0.75,ours_partition_mogb_boundary,Ours partition + MOGB boundary,oos_f1,5,0.1280887512487786,0.1260041037141976,0.0044095135608042,0.124772507876886,0.1315904306248266,5,0,0,0.0625,29.04827244151104,trainable_minus_comparison,12.808875124877861,12.4772507876886,13.15904306248266,True,OOS F1
banking77,0.25,single_centroid,Frozen K=1,false_accept_rate,5,0.1150862068965517,0.1090517241379311,0.0189679661428346,0.1007758620689655,0.1306896551724138,5,0,0,0.0625,6.067398372072012,comparison_minus_trainable,11.50862068965517,10.07758620689655,13.068965517241379,True,False acceptance
banking77,0.25,single_centroid,Frozen K=1,f1_all,5,0.0922471383136907,0.0921376965751087,0.0189935148306078,0.0772003428407363,0.1072939337866451,5,0,0,0.0625,4.8567702785076605,trainable_minus_comparison,9.22471383136907,7.7200342840736305,10.729393378664511,True,F1-All
banking77,0.25,single_centroid,Frozen K=1,aupr_oos,5,0.0144709346049767,0.0135460954619069,0.0038094683542487,0.0117708090710191,0.0176190895753477,5,0,0,0.0625,3.798675631164457,trainable_minus_comparison,1.44709346049767,1.1770809071019102,1.7619089575347702,True,AUPR-OOS
banking77,0.25,single_centroid,Frozen K=1,known_recall,5,-0.0205263157894736,-0.0210526315789473,0.0098728060433179,-0.0281578947368421,-0.0131578947368421,0,0,5,0.0625,-2.0790761713956902,trainable_minus_comparison,-2.05263157894736,-2.81578947368421,-1.31578947368421,True,Known Recall
banking77,0.25,single_centroid,Frozen K=1,false_reject_rate,5,-0.0205263157894736,-0.0210526315789472,0.0098728060433179,-0.0281578947368421,-0.013157894736842,0,0,5,0.0625,-2.079076171395688,comparison_minus_trainable,-2.05263157894736,-2.81578947368421,-1.3157894736842,True,False rejection
banking77,0.25,single_centroid,Frozen K=1,f1_k,5,0.0936909567963665,0.0941991111752394,0.0195137059331877,0.0782700564340286,0.1091118571587043,5,0,0,0.0625,4.801289776383405,trainable_minus_comparison,9.36909567963665,7.82700564340286,10.911185715870431,True,F1-K
banking77,0.25,single_centroid,Frozen K=1,auroc,5,0.0314094827586207,0.0332622504537204,0.0075095667891472,0.0253392695099819,0.036893602540835,5,0,0,0.0625,4.1825958328266335,trainable_minus_comparison,3.1409482758620704,2.53392695099819,3.6893602540834998,True,AUROC
banking77,0.25,single_centroid,Frozen K=1,oos_f1,5,0.064814587142852,0.0640382770183414,0.0128616287395111,0.0546622929990378,0.0749668812866662,5,0,0,0.0625,5.039376307274402,trainable_minus_comparison,6.4814587142852,5.46622929990378,7.49668812866662,True,OOS F1
banking77,0.25,fixed_k2,Frozen K=2,false_accept_rate,5,0.1,0.1099137931034483,0.0335861338772838,0.0714655172413792,0.1247413793103449,5,0,0,0.0625,2.977419204168525,comparison_minus_trainable,10.0,7.14655172413792,12.474137931034491,True,False acceptance
banking77,0.25,fixed_k2,Frozen K=2,f1_all,5,0.0741040905754147,0.0682997936718896,0.0146209440402837,0.0650803376114106,0.0865750169016032,5,0,0,0.0625,5.068351973117652,trainable_minus_comparison,7.41040905754147,6.508033761141061,8.65750169016032,True,F1-All
banking77,0.25,fixed_k2,Frozen K=2,aupr_oos,5,0.0151630102234683,0.0175976765225795,0.0054847691167104,0.0109301311855382,0.0193958892613983,5,0,0,0.0625,2.764566730306127,trainable_minus_comparison,1.51630102234683,1.09301311855382,1.9395889261398298,True,AUPR-OOS
banking77,0.25,fixed_k2,Frozen K=2,known_recall,5,-0.0005263157894736,0.0013157894736841,0.0166591626689646,-0.0139473684210525,0.0118421052631578,3,0,2,1.0,-0.0315931718737696,trainable_minus_comparison,-0.052631578947359994,-1.39473684210525,1.18421052631578,False,Known Recall
banking77,0.25,fixed_k2,Frozen K=2,false_reject_rate,5,-0.0005263157894736,0.0013157894736842,0.0166591626689646,-0.0139473684210526,0.0118421052631578,3,0,2,1.0,-0.0315931718737699,comparison_minus_trainable,-0.052631578947359994,-1.3947368421052602,1.18421052631578,False,False rejection
banking77,0.25,fixed_k2,Frozen K=2,f1_k,5,0.0749116806120661,0.070277214385348,0.0147099099392585,0.0657215739320135,0.0874030169146098,5,0,0,0.0625,5.092599541492623,trainable_minus_comparison,7.49116806120661,6.5721573932013495,8.74030169146098,True,F1-K
banking77,0.25,fixed_k2,Frozen K=2,auroc,5,0.0349498638838476,0.0390727087114337,0.0130233199559787,0.0247975272232305,0.0451022005444646,5,0,0,0.0625,2.6836370450840943,trainable_minus_comparison,3.49498638838476,2.4797527223230498,4.51022005444646,True,AUROC
banking77,0.25,fixed_k2,Frozen K=2,oos_f1,5,0.058759879879039,0.0703366395277619,0.0205980871767188,0.0412881971350386,0.073846584576039,5,0,0,0.0625,2.8526862409560407,trainable_minus_comparison,5.8759879879039,4.12881971350386,7.3846584576039005,True,OOS F1
banking77,0.25,random_partition,Random K=2,false_accept_rate,5,0.1198275862068966,0.1129310344827587,0.0214025006317882,0.1041379310344828,0.1381034482758621,5,0,0,0.0625,5.598765689506464,comparison_minus_trainable,11.98275862068966,10.41379310344828,13.81034482758621,True,False acceptance
banking77,0.25,random_partition,Random K=2,f1_all,5,0.0919549164733608,0.0873121384262455,0.0190446937811222,0.0777295118915445,0.1062718411124828,5,0,0,0.0625,4.828374639686229,trainable_minus_comparison,9.19549164733608,7.77295118915445,10.627184111248281,True,F1-All
banking77,0.25,random_partition,Random K=2,aupr_oos,5,0.0131683208507525,0.0127013129365142,0.0028786074982204,0.0109460369504511,0.0156214066095907,5,0,0,0.0625,4.574545456055745,trainable_minus_comparison,1.31683208507525,1.0946036950451101,1.56214066095907,True,AUPR-OOS
banking77,0.25,random_partition,Random K=2,known_recall,5,-0.0289473684210526,-0.0289473684210526,0.0048345192291773,-0.0326315789473683,-0.0252631578947368,0,0,5,0.0625,-5.987641593470006,trainable_minus_comparison,-2.89473684210526,-3.2631578947368305,-2.52631578947368,True,Known Recall
banking77,0.25,random_partition,Random K=2,false_reject_rate,5,-0.0289473684210526,-0.0289473684210526,0.0048345192291773,-0.0326315789473684,-0.0252631578947368,0,0,5,0.0625,-5.98764159347,comparison_minus_trainable,-2.89473684210526,-3.26315789473684,-2.52631578947368,True,False rejection
banking77,0.25,random_partition,Random K=2,f1_k,5,0.0932951792885351,0.0886900899383231,0.0195196219723086,0.0788206449056338,0.1078951126595475,5,0,0,0.0625,4.779558713836144,trainable_minus_comparison,9.32951792885351,7.88206449056338,10.78951126595475,True,F1-K
banking77,0.25,random_partition,Random K=2,auroc,5,0.0286121823956442,0.0301383847549908,0.0077617825942173,0.0223941696914699,0.0340494555353902,5,0,0,0.0625,3.686290107759607,trainable_minus_comparison,2.8612182395644203,2.23941696914699,3.4049455535390196,True,AUROC
banking77,0.25,random_partition,Random K=2,oos_f1,5,0.0664899229850496,0.062871674993899,0.0135810066571022,0.0566498615644233,0.0772921626861481,5,0,0,0.0625,4.895802252646601,trainable_minus_comparison,6.64899229850496,5.66498615644233,7.72921626861481,True,OOS F1
banking77,0.25,mogb_minilm,MOGB MiniLM,false_accept_rate,5,-0.0882758620689655,-0.0883620689655172,0.0312632255010212,-0.1147413793103448,-0.0680172413793103,0,0,5,0.0625,-2.823632579628803,comparison_minus_trainable,-8.82758620689655,-11.47413793103448,-6.801724137931029,True,False acceptance
banking77,0.25,mogb_minilm,MOGB MiniLM,f1_all,5,0.2263443397307614,0.2444392164879082,0.031336586339136,0.2027425054573267,0.2499461740041962,5,0,0,0.0625,7.223005635686664,trainable_minus_comparison,22.634433973076142,20.27425054573267,24.99461740041962,True,F1-All
banking77,0.25,mogb_minilm,MOGB MiniLM,aupr_oos,5,0.0308210499126995,0.0260956536960373,0.0175843580784596,0.0189633581330481,0.0463507518704785,5,0,0,0.0625,1.7527537698663238,trainable_minus_comparison,3.08210499126995,1.89633581330481,4.63507518704785,True,AUPR-OOS
banking77,0.25,mogb_minilm,MOGB MiniLM,known_recall,5,0.4186842105263157,0.4249999999999999,0.0250933161466446,0.3989473684210527,0.4376315789473685,5,0,0,0.0625,16.685088892976,trainable_minus_comparison,41.86842105263157,39.894736842105274,43.76315789473685,True,Known Recall
banking77,0.25,mogb_minilm,MOGB MiniLM,false_reject_rate,5,0.4186842105263157,0.425,0.0250933161466446,0.3989473684210526,0.4376315789473685,5,0,0,0.0625,16.685088892976005,comparison_minus_trainable,41.86842105263157,39.89473684210526,43.76315789473685,True,False rejection
banking77,0.25,mogb_minilm,MOGB MiniLM,f1_k,5,0.2375442352968203,0.255834165261264,0.0322278963691112,0.2132126732380412,0.2618757973555995,5,0,0,0.0625,7.370764525744657,trainable_minus_comparison,23.754423529682033,21.32126732380412,26.18757973555995,True,F1-K
banking77,0.25,mogb_minilm,MOGB MiniLM,auroc,5,0.0539333030852994,0.0516821687840287,0.0313306239743795,0.029834278584392,0.0799647232304898,5,0,0,0.0625,1.721424480067908,trainable_minus_comparison,5.39333030852994,2.9834278584392,7.996472323048979,True,AUROC
banking77,0.25,mogb_minilm,MOGB MiniLM,oos_f1,5,0.0135463239756431,0.017914197540567,0.0171499012520773,-0.0013268531975006,0.0252875287782495,4,0,1,0.375,0.789877666147047,trainable_minus_comparison,1.35463239756431,-0.13268531975006,2.52875287782495,False,OOS F1
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours boundary,false_accept_rate,5,-0.063103448275862,-0.0573275862068966,0.0303008350779467,-0.0884482758620689,-0.0418017241379311,0,0,5,0.0625,-2.08256465914332,comparison_minus_trainable,-6.310344827586201,-8.84482758620689,-4.180172413793111,True,False acceptance
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours boundary,f1_all,5,0.0736048887867309,0.0702944950727111,0.0246557243689831,0.0542087235804049,0.0930010539930568,5,0,0,0.0625,2.985306279596705,trainable_minus_comparison,7.36048887867309,5.42087235804049,9.30010539930568,True,F1-All
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours boundary,aupr_oos,5,0.0165815151697491,0.0196284876345963,0.0092887408517117,0.0092772567493963,0.0233975105677799,5,0,0,0.0625,1.785119795509574,trainable_minus_comparison,1.6581515169749101,0.92772567493963,2.33975105677799,True,AUPR-OOS
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours boundary,known_recall,5,0.201578947368421,0.2039473684210526,0.0374988457809443,0.1734210526315789,0.2326315789473683,5,0,0,0.0625,5.3756040531481295,trainable_minus_comparison,20.1578947368421,17.34210526315789,23.26315789473683,True,Known Recall
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours boundary,false_reject_rate,5,0.201578947368421,0.2039473684210526,0.0374988457809443,0.1734210526315789,0.2299999999999999,5,0,0,0.0625,5.37560405314813,comparison_minus_trainable,20.1578947368421,17.34210526315789,22.99999999999999,True,False rejection
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours boundary,f1_k,5,0.0776904934694016,0.0737367021012824,0.0253662424795391,0.057721202647053,0.0976597842917501,5,0,0,0.0625,3.062751352789756,trainable_minus_comparison,7.76904934694016,5.7721202647053005,9.765978429175009,True,F1-K
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours boundary,auroc,5,0.0313281533575316,0.0344629083484574,0.0175287921812886,0.0170685117967331,0.0444590517241378,5,0,0,0.0625,1.7872397044545536,trainable_minus_comparison,3.13281533575316,1.7068511796733101,4.44590517241378,True,AUROC
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours boundary,oos_f1,5,-0.0040216001840117,-0.0013506360732762,0.0149059786273606,-0.0164110125348649,0.0057338178385103,2,0,3,1.0,-0.2697977962097632,trainable_minus_comparison,-0.40216001840117,-1.6411012534864902,0.57338178385103,False,OOS F1
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB boundary,false_accept_rate,5,-0.0581896551724137,-0.0547413793103448,0.0250092878109977,-0.0785344827586207,-0.0393965517241378,0,0,5,0.0625,-2.326721800803346,comparison_minus_trainable,-5.81896551724137,-7.853448275862069,-3.93965517241378,True,False acceptance
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB boundary,f1_all,5,0.130194980727288,0.1277102788184687,0.0267310201449136,0.1095212603816675,0.1508687010729085,5,0,0,0.0625,4.870557877008731,trainable_minus_comparison,13.0194980727288,10.95212603816675,15.086870107290851,True,F1-All
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB boundary,aupr_oos,5,0.0202298287026536,0.0232400744115419,0.0065394656596439,0.0150390406406206,0.0252053958182951,5,0,0,0.0625,3.093498728419831,trainable_minus_comparison,2.02298287026536,1.50390406406206,2.52053958182951,True,AUPR-OOS
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB boundary,known_recall,5,0.2797368421052632,0.2855263157894736,0.0172212665666804,0.2642105263157894,0.2905263157894737,5,0,0,0.0625,16.24368573717429,trainable_minus_comparison,27.97368421052632,26.421052631578938,29.05263157894737,True,Known Recall
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB boundary,false_reject_rate,5,0.2797368421052632,0.2855263157894736,0.0172212665666803,0.2642105263157895,0.2905263157894737,5,0,0,0.0625,16.24368573717433,comparison_minus_trainable,27.97368421052632,26.421052631578952,29.05263157894737,True,False rejection
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB boundary,f1_k,5,0.1365333979528883,0.1335820412999504,0.0274378003850701,0.1153130002821717,0.157753795623605,5,0,0,0.0625,4.976105811571569,trainable_minus_comparison,13.65333979528883,11.53130002821717,15.7753795623605,True,F1-K
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB boundary,auroc,5,0.0454444192377494,0.0500147459165153,0.0176282493120703,0.03144555353902,0.0588132940108891,5,0,0,0.0625,2.577931502627028,trainable_minus_comparison,4.54444192377494,3.144555353902,5.88132940108891,True,AUROC
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB boundary,oos_f1,5,0.0097650534408826,0.0146547724973954,0.0146931717932787,-0.0028888646621515,0.0203503084442605,4,0,1,0.375,0.664598058082298,trainable_minus_comparison,0.9765053440882601,-0.28888646621515,2.03503084442605,False,OOS F1
banking77,0.5,single_centroid,Frozen K=1,false_accept_rate,5,0.191025641025641,0.176923076923077,0.039440010955479,0.17,0.2264102564102563,5,0,0,0.0625,4.843447970673129,comparison_minus_trainable,19.102564102564102,17.0,22.64102564102563,True,False acceptance
banking77,0.5,single_centroid,Frozen K=1,f1_all,5,0.0715961358960499,0.0675433285251101,0.01696570651055,0.0618084465050571,0.0867914463892222,5,0,0,0.0625,4.220050361682753,trainable_minus_comparison,7.159613589604991,6.18084465050571,8.67914463892222,True,F1-All
banking77,0.5,single_centroid,Frozen K=1,aupr_oos,5,0.0587263935305594,0.0550098230213528,0.0104582534042676,0.0522032253166927,0.0679680804232779,5,0,0,0.0625,5.61531560390337,trainable_minus_comparison,5.8726393530559395,5.22032253166927,6.79680804232779,True,AUPR-OOS
banking77,0.5,single_centroid,Frozen K=1,known_recall,5,-0.0280263157894736,-0.0328947368421053,0.0082118335666473,-0.0339473684210526,-0.0209210526315789,0,0,5,0.0625,-3.412918145748048,trainable_minus_comparison,-2.80263157894736,-3.39473684210526,-2.09210526315789,True,Known Recall
banking77,0.5,single_centroid,Frozen K=1,false_reject_rate,5,-0.0280263157894736,-0.0328947368421052,0.0082118335666473,-0.0339473684210526,-0.0209210526315789,0,0,5,0.0625,-3.412918145748057,comparison_minus_trainable,-2.80263157894736,-3.39473684210526,-2.09210526315789,True,False rejection
banking77,0.5,single_centroid,Frozen K=1,f1_k,5,0.0705497061159554,0.0666501205074313,0.0167846040379507,0.0603443583570949,0.0855441526395397,5,0,0,0.0625,4.203239227832802,trainable_minus_comparison,7.05497061159554,6.03443583570949,8.55441526395397,True,F1-K
banking77,0.5,single_centroid,Frozen K=1,auroc,5,0.0488098009446694,0.044512483130904,0.0128658456398381,0.0414709851551956,0.0605753205128205,5,0,0,0.0625,3.793749926047107,trainable_minus_comparison,4.88098009446694,4.14709851551956,6.057532051282051,True,AUROC
banking77,0.5,single_centroid,Frozen K=1,oos_f1,5,0.1113604675396434,0.1014852331969102,0.025266039479331,0.0968128982553186,0.1341282531176884,5,0,0,0.0625,4.407515773524461,trainable_minus_comparison,11.13604675396434,9.68128982553186,13.412825311768838,True,OOS F1
banking77,0.5,fixed_k2,Frozen K=2,false_accept_rate,5,0.1330769230769231,0.1320512820512821,0.0475842275483599,0.0946153846153846,0.1674358974358974,5,0,0,0.0625,2.7966603627573194,comparison_minus_trainable,13.30769230769231,9.46153846153846,16.74358974358974,True,False acceptance
banking77,0.5,fixed_k2,Frozen K=2,f1_all,5,0.0550962435548475,0.0559782217512596,0.011250693209497,0.0467220186117906,0.0638366776109783,5,0,0,0.0625,4.897142116393256,trainable_minus_comparison,5.50962435548475,4.67220186117906,6.38366776109783,True,F1-All
banking77,0.5,fixed_k2,Frozen K=2,aupr_oos,5,0.0505144047781077,0.0500591919633522,0.0176653682438973,0.0377148627718852,0.0657470236496608,5,0,0,0.0625,2.859516092768597,trainable_minus_comparison,5.05144047781077,3.7714862771885205,6.57470236496608,True,AUPR-OOS
banking77,0.5,fixed_k2,Frozen K=2,known_recall,5,-0.0034210526315789,-0.0039473684210525,0.0104789229162526,-0.011578947368421,0.0047368421052631,2,0,3,1.0,-0.3264698728027618,trainable_minus_comparison,-0.34210526315788997,-1.1578947368421,0.47368421052631,False,Known Recall
banking77,0.5,fixed_k2,Frozen K=2,false_reject_rate,5,-0.0034210526315789,-0.0039473684210526,0.0104789229162526,-0.011578947368421,0.0047368421052631,2,0,3,1.0,-0.326469872802763,comparison_minus_trainable,-0.34210526315788997,-1.1578947368421,0.47368421052631,False,False rejection
banking77,0.5,fixed_k2,Frozen K=2,f1_k,5,0.0544139100991302,0.0554241002755708,0.0109219118528676,0.046398310196826,0.0628376537357128,5,0,0,0.0625,4.98208654603302,trainable_minus_comparison,5.44139100991302,4.6398310196826,6.28376537357128,True,F1-K
banking77,0.5,fixed_k2,Frozen K=2,auroc,5,0.0416551113360324,0.0429445006747638,0.0136612504522419,0.0305324730094467,0.0524613697705803,5,0,0,0.0625,3.049143376856565,trainable_minus_comparison,4.16551113360324,3.0532473009446703,5.24613697705803,True,AUROC
