dataset,kir,distance,intent,seed,best_k,best_k_intent_oos_f1,delta_oos_f1_vs_k1,delta_intent_class_f1_vs_k1,delta_known_recall_vs_k1,best_k_intent_known_recall,best_k_false_reject_rate,best_k_false_accept_count,best_k_false_accept_rate,selection_metric_definition
banking77,0.75,mahalanobis_diag,declined_transfer,42,2,0.7945205479452054,0.025289778714436162,0.025289778714436162,0.09999999999999998,0.725,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,declined_transfer,87,3,0.8115942028985508,0.02371541501976282,0.02371541501976282,0.04999999999999993,0.7,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,declined_transfer,100,3,0.8115942028985508,0.02371541501976282,0.02371541501976282,0.04999999999999993,0.7,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,declined_transfer,123,2,0.8055555555555555,0.036324786324786196,0.036324786324786196,0.09999999999999998,0.725,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,direct_debit_payment_not_recognised,13,1,0.8059701492537313,0.0,0.0,0.0,0.675,0.25,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,direct_debit_payment_not_recognised,87,1,0.8059701492537313,0.0,0.0,0.0,0.675,0.275,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,direct_debit_payment_not_recognised,123,1,0.72,0.0,0.0,0.0,0.675,0.25,8,0.010526315789473684,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,disposable_card_limits,13,2,0.8918918918918919,0.07610241820768127,0.07610241820768127,0.04999999999999993,0.825,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,disposable_card_limits,42,2,0.8918918918918919,0.07610241820768127,0.07610241820768127,0.04999999999999993,0.825,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,disposable_card_limits,100,2,0.8918918918918919,0.07610241820768127,0.07610241820768127,0.04999999999999993,0.825,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,disposable_card_limits,123,2,0.8918918918918919,0.07610241820768127,0.07610241820768127,0.04999999999999993,0.825,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,edit_personal_details,13,1,0.9189189189189189,0.0,0.0,0.0,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,edit_personal_details,42,1,0.9189189189189189,0.0,0.0,0.0,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,edit_personal_details,87,1,0.9189189189189189,0.0,0.0,0.0,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,edit_personal_details,100,1,0.9189189189189189,0.0,0.0,0.0,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,edit_personal_details,123,1,0.9189189189189189,0.0,0.0,0.0,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_charge,87,1,0.888888888888889,0.0,0.0,0.0,0.8,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_charge,100,1,0.8732394366197184,0.0,0.0,0.0,0.775,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_rate,13,1,0.9113924050632911,0.0,0.0,0.0,0.9,0.1,3,0.003947368421052632,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_rate,42,1,0.9113924050632911,0.0,0.0,0.0,0.9,0.1,3,0.003947368421052632,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_rate,87,1,0.9230769230769231,0.0,0.0,0.0,0.9,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_rate,100,1,0.9230769230769231,0.0,0.0,0.0,0.9,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_rate,123,1,0.9113924050632911,0.0,0.0,0.0,0.9,0.1,3,0.003947368421052632,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_via_app,13,2,0.8266666666666667,0.07666666666666666,0.07666666666666666,0.09999999999999998,0.775,0.175,2,0.002631578947368421,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_via_app,42,2,0.8354430379746836,0.08219628472793028,0.08219628472793028,0.09999999999999998,0.825,0.175,6,0.007894736842105263,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_via_app,87,2,0.8266666666666667,0.08694063926940632,0.08694063926940632,0.09999999999999998,0.775,0.175,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,exchange_via_app,123,2,0.8266666666666667,0.07666666666666666,0.07666666666666666,0.09999999999999998,0.775,0.175,2,0.002631578947368421,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,extra_charge_on_statement,13,1,0.7317073170731706,0.0,0.0,0.0,0.75,0.25,8,0.010526315789473684,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,extra_charge_on_statement,42,5,0.7647058823529412,0.005212211466865124,0.005212211466865124,-0.09999999999999998,0.65,0.3,2,0.002631578947368421,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,extra_charge_on_statement,100,3,0.7777777777777777,0.03703703703703687,0.03703703703703687,-0.050000000000000044,0.7,0.25,2,0.002631578947368421,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,extra_charge_on_statement,123,3,0.7941176470588236,0.014896867838044447,0.014896867838044447,-0.07499999999999996,0.675,0.25,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,failed_transfer,13,3,0.8421052631578948,0.012836970474967901,0.012836970474967901,-0.04999999999999993,0.8,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,failed_transfer,42,1,0.8292682926829269,0.0,0.0,0.0,0.85,0.05,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,failed_transfer,87,4,0.8192771084337349,0.15261044176706817,0.15261044176706817,-0.050000000000000044,0.85,0.1,7,0.009210526315789473,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,failed_transfer,100,4,0.8000000000000002,0.07272727272727286,0.07272727272727286,-0.09999999999999998,0.8,0.1,6,0.007894736842105263,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,fiat_currency_support,13,3,0.7826086956521738,0.06996501749125428,0.06996501749125428,-0.09999999999999998,0.675,0.225,2,0.002631578947368421,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,fiat_currency_support,87,3,0.7826086956521738,0.07806324110671925,0.07806324110671925,-0.09999999999999998,0.675,0.225,2,0.002631578947368421,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,fiat_currency_support,100,4,0.7826086956521738,0.01717659688674167,0.01717659688674167,-0.09999999999999998,0.675,0.325,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,fiat_currency_support,123,1,0.8055555555555555,0.0,0.0,0.0,0.725,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,get_disposable_virtual_card,13,2,0.8450704225352113,0.04507042253521121,0.04507042253521121,0.050000000000000044,0.75,0.2,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,get_disposable_virtual_card,42,2,0.8450704225352113,0.07794713486397842,0.07794713486397842,0.050000000000000044,0.75,0.2,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,get_disposable_virtual_card,87,2,0.8450704225352113,0.01840375586854459,0.01840375586854459,-0.025000000000000022,0.75,0.225,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,get_disposable_virtual_card,100,2,0.8450704225352113,0.04507042253521121,0.04507042253521121,0.050000000000000044,0.75,0.2,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,get_disposable_virtual_card,123,2,0.8450704225352113,0.04507042253521121,0.04507042253521121,0.050000000000000044,0.75,0.2,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,get_physical_card,13,3,0.8571428571428571,0.10158730158730145,0.10158730158730145,-0.025000000000000022,0.825,0.15,3,0.003947368421052632,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,get_physical_card,42,1,0.8831168831168831,0.0,0.0,0.0,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,get_physical_card,87,1,0.8831168831168831,0.0,0.0,0.0,0.85,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,get_physical_card,100,3,0.8717948717948718,0.11623931623931616,0.11623931623931616,0.0,0.85,0.15,3,0.003947368421052632,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,getting_spare_card,13,1,0.9041095890410958,0.0,0.0,0.0,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,getting_spare_card,42,1,0.9041095890410958,0.0,0.0,0.0,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,getting_spare_card,100,1,0.9041095890410958,0.0,0.0,0.0,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,getting_spare_card,123,1,0.9041095890410958,0.0,0.0,0.0,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,getting_virtual_card,13,1,0.8947368421052632,0.0,0.0,0.0,0.85,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,getting_virtual_card,42,1,0.9090909090909091,0.0,0.0,0.0,0.875,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,getting_virtual_card,87,1,0.8947368421052632,0.0,0.0,0.0,0.85,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,getting_virtual_card,100,1,0.8947368421052632,0.0,0.0,0.0,0.85,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,getting_virtual_card,123,1,0.8947368421052632,0.0,0.0,0.0,0.85,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,lost_or_stolen_card,13,1,0.8059701492537313,0.0,0.0,0.0,0.675,0.225,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,lost_or_stolen_card,42,3,0.8,0.03287671232876721,0.03287671232876721,0.0,0.7,0.225,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,lost_or_stolen_card,100,1,0.7272727272727273,0.0,0.0,0.0,0.7,0.225,5,0.006578947368421052,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,lost_or_stolen_card,123,1,0.8059701492537313,0.0,0.0,0.0,0.675,0.225,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,lost_or_stolen_phone,13,2,0.8493150684931509,0.008735358348223365,0.008735358348223365,0.050000000000000044,0.775,0.225,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,lost_or_stolen_phone,42,2,0.8493150684931509,0.008735358348223365,0.008735358348223365,0.050000000000000044,0.775,0.225,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,lost_or_stolen_phone,87,2,0.8493150684931509,0.020743639921722345,0.020743639921722345,0.050000000000000044,0.775,0.225,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,lost_or_stolen_phone,100,2,0.8493150684931509,0.008735358348223365,0.008735358348223365,0.050000000000000044,0.775,0.225,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,lost_or_stolen_phone,123,2,0.8493150684931509,0.008735358348223365,0.008735358348223365,0.050000000000000044,0.775,0.225,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,order_physical_card,13,5,0.85,0.05879120879120869,0.05879120879120869,-0.050000000000000044,0.85,0.125,4,0.005263157894736842,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,order_physical_card,42,4,0.8831168831168831,0.039743389140979524,0.039743389140979524,-0.025000000000000022,0.85,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,order_physical_card,87,5,0.8860759493670887,0.1168451801363195,0.1168451801363195,0.0,0.875,0.125,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,order_physical_card,100,1,0.9090909090909091,0.0,0.0,0.0,0.875,0.05,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,order_physical_card,123,4,0.8717948717948718,0.0146520146520146,0.0146520146520146,-0.050000000000000044,0.85,0.125,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,passcode_forgotten,13,3,0.9333333333333333,0.01441441441441449,0.01441441441441449,0.025000000000000022,0.875,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,passcode_forgotten,42,3,0.9333333333333333,0.01441441441441449,0.01441441441441449,0.025000000000000022,0.875,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,passcode_forgotten,87,3,0.9333333333333333,0.01441441441441449,0.01441441441441449,0.025000000000000022,0.875,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,passcode_forgotten,100,3,0.9333333333333333,0.01441441441441449,0.01441441441441449,0.025000000000000022,0.875,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,passcode_forgotten,123,3,0.9333333333333333,0.01441441441441449,0.01441441441441449,0.025000000000000022,0.875,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_card_payment,42,3,0.7941176470588236,0.06684491978609619,0.06684491978609619,0.07500000000000007,0.675,0.25,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_card_payment,87,3,0.8115942028985508,0.06532554618213293,0.06532554618213293,0.07499999999999996,0.7,0.275,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_card_payment,100,3,0.8285714285714285,0.06386554621848728,0.06386554621848728,0.07499999999999996,0.725,0.275,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_cash_withdrawal,13,4,0.8333333333333334,0.09360730593607303,0.09360730593607303,0.07499999999999996,0.75,0.25,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_cash_withdrawal,42,4,0.8333333333333334,0.10360360360360377,0.10360360360360377,0.07499999999999996,0.75,0.25,2,0.002631578947368421,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_cash_withdrawal,87,2,0.8421052631578948,0.0921052631578948,0.0921052631578948,0.125,0.8,0.175,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_cash_withdrawal,100,4,0.8285714285714285,0.022601279317697176,0.022601279317697176,0.04999999999999993,0.725,0.25,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_top_up,42,1,0.686868686868687,0.0,0.0,0.0,0.85,0.05,25,0.03289473684210526,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_top_up,87,2,0.5765765765765766,0.05805805805805808,0.05805805805805808,-0.07499999999999996,0.8,0.125,38,0.05,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_transfer,13,2,0.7317073170731706,0.0044345898004432005,0.0044345898004432005,0.15000000000000002,0.75,0.075,6,0.007894736842105263,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_transfer,42,1,0.6470588235294117,0.0,0.0,0.0,0.55,0.075,3,0.003947368421052632,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_transfer,87,1,0.75,0.0,0.0,0.0,0.675,0.1,5,0.006578947368421052,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pending_transfer,100,1,0.7123287671232875,0.0,0.0,0.0,0.65,0.075,4,0.005263157894736842,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pin_blocked,13,1,0.7941176470588236,0.0,0.0,0.0,0.675,0.275,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pin_blocked,42,1,0.8059701492537313,0.0,0.0,0.0,0.675,0.275,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pin_blocked,87,1,0.8059701492537313,0.0,0.0,0.0,0.675,0.3,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pin_blocked,100,1,0.7941176470588236,0.0,0.0,0.0,0.675,0.3,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,pin_blocked,123,1,0.75,0.0,0.0,0.0,0.675,0.3,5,0.006578947368421052,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,receiving_money,13,2,0.9041095890410958,0.032314717246224034,0.032314717246224034,-0.025000000000000022,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,receiving_money,100,4,0.88,0.030000000000000027,0.030000000000000027,-0.025000000000000022,0.825,0.175,2,0.002631578947368421,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,receiving_money,123,2,0.9041095890410958,0.08483248060736093,0.08483248060736093,-0.025000000000000022,0.825,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,request_refund,87,3,0.8947368421052632,0.03397734843437705,0.03397734843437705,0.0,0.85,0.125,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,request_refund,123,3,0.9066666666666667,0.04590717299578062,0.04590717299578062,0.0,0.85,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,reverted_card_payment?,42,3,0.8648648648648648,0.1560041053711938,0.1560041053711938,0.10000000000000009,0.8,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,reverted_card_payment?,87,3,0.8378378378378379,0.13052076466710616,0.13052076466710616,0.050000000000000044,0.775,0.125,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,reverted_card_payment?,123,3,0.8378378378378379,0.26376376376376387,0.26376376376376387,0.0,0.775,0.075,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,supported_cards_and_currencies,42,5,0.7792207792207791,0.14092290688035358,0.14092290688035358,0.0,0.75,0.25,6,0.007894736842105263,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,supported_cards_and_currencies,100,5,0.7999999999999999,0.04675324675324666,0.04675324675324666,0.025000000000000022,0.75,0.25,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,supported_cards_and_currencies,123,5,0.7999999999999999,0.11111111111111105,0.11111111111111105,-0.025000000000000022,0.75,0.25,2,0.002631578947368421,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,terminate_account,13,1,0.9041095890410958,0.0,0.0,0.0,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,terminate_account,42,1,0.9041095890410958,0.0,0.0,0.0,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,terminate_account,87,1,0.9041095890410958,0.0,0.0,0.0,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,terminate_account,100,1,0.9041095890410958,0.0,0.0,0.0,0.825,0.175,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,top_up_by_bank_transfer_charge,13,3,0.8571428571428571,0.1561119293078056,0.1561119293078056,-0.025000000000000022,0.825,0.15,4,0.005263157894736842,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,top_up_by_bank_transfer_charge,42,3,0.8571428571428571,0.0071428571428571175,0.0071428571428571175,-0.025000000000000022,0.825,0.175,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,top_up_by_bank_transfer_charge,87,3,0.8684210526315789,0.00766155896069276,0.00766155896069276,-0.025000000000000022,0.825,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,top_up_by_bank_transfer_charge,100,3,0.8684210526315789,0.00766155896069276,0.00766155896069276,-0.025000000000000022,0.825,0.15,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,top_up_by_card_charge,13,3,0.935064935064935,0.08449022242125692,0.08449022242125692,-0.025000000000000022,0.9,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,top_up_by_card_charge,87,3,0.935064935064935,0.06759505554686274,0.06759505554686274,0.0,0.9,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,top_up_by_card_charge,100,3,0.9210526315789473,0.0838433292533659,0.0838433292533659,-0.025000000000000022,0.875,0.05,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,top_up_by_cash_or_cheque,42,1,0.9066666666666667,0.0,0.0,0.0,0.85,0.1,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,top_up_by_cash_or_cheque,87,1,0.9066666666666667,0.0,0.0,0.0,0.85,0.1,1,0.0013157894736842105,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
banking77,0.75,mahalanobis_diag,top_up_by_cash_or_cheque,123,1,0.9066666666666667,0.0,0.0,0.0,0.85,0.1,0,0.0,class F1 for one Known intent versus all remaining/OOS test samples; global F1-All is reported only at dataset level
