dataset,representation,kir,seed,distance,metric,k1,k2,k2_minus_k1
clinc150,ce_recon_geometry,0.25,123,mahalanobis_diag,false_accept_rate,0.0366228070175438,0.0271929824561403,-0.0094298245614035
clinc150,ce_recon_geometry,0.25,123,mahalanobis_diag,false_reject_rate,0.2482456140350877,0.293859649122807,0.045614035087719274
clinc150,ce_recon_geometry,0.25,123,mahalanobis_diag,auroc,0.950669052016005,0.9463257925515542,-0.004343259464450799
clinc150,ce_recon_geometry,0.25,123,mahalanobis_diag,aupr_oos,0.9835752613872976,0.9814949906023536,-0.002080270784943994
clinc150,ce_recon_geometry,0.5,13,mahalanobis_diag,oos_f1,0.8926221475570488,0.8966561166918948,0.004033969134845994
clinc150,ce_recon_geometry,0.5,13,mahalanobis_diag,near_oos_f1,0.5874704491725768,0.6129927817878956,0.025522332615318777
clinc150,ce_recon_geometry,0.5,13,mahalanobis_diag,id_recall,0.7755555555555556,0.7515555555555555,-0.02400000000000002
clinc150,ce_recon_geometry,0.5,13,mahalanobis_diag,false_accept_rate,0.0759420289855072,0.0556521739130434,-0.0202898550724638
clinc150,ce_recon_geometry,0.5,13,mahalanobis_diag,false_reject_rate,0.2244444444444444,0.2484444444444444,0.02400000000000002
clinc150,ce_recon_geometry,0.5,13,mahalanobis_diag,auroc,0.9257066666666668,0.928715233494364,0.0030085668276972344
clinc150,ce_recon_geometry,0.5,13,mahalanobis_diag,aupr_oos,0.9369978838137766,0.9374677702219384,0.0004698864081618126
clinc150,ce_recon_geometry,0.5,42,mahalanobis_diag,oos_f1,0.8916064480266815,0.893057647542106,0.001451199515424495
clinc150,ce_recon_geometry,0.5,42,mahalanobis_diag,near_oos_f1,0.5629022820362786,0.5927552140504939,0.02985293201421535
clinc150,ce_recon_geometry,0.5,42,mahalanobis_diag,id_recall,0.760888888888889,0.7368888888888889,-0.02400000000000002
clinc150,ce_recon_geometry,0.5,42,mahalanobis_diag,false_accept_rate,0.0701449275362318,0.0547826086956521,-0.015362318840579703
clinc150,ce_recon_geometry,0.5,42,mahalanobis_diag,false_reject_rate,0.2391111111111111,0.2631111111111111,0.023999999999999966
clinc150,ce_recon_geometry,0.5,42,mahalanobis_diag,auroc,0.9189579388083736,0.92567845410628,0.006720515297906404
clinc150,ce_recon_geometry,0.5,42,mahalanobis_diag,aupr_oos,0.921909925987308,0.932441651740425,0.010531725753117005
clinc150,ce_recon_geometry,0.5,87,mahalanobis_diag,oos_f1,0.8978267005362687,0.899888455103179,0.0020617545669103787
clinc150,ce_recon_geometry,0.5,87,mahalanobis_diag,near_oos_f1,0.5872917951881554,0.6228936664729808,0.03560187128482539
clinc150,ce_recon_geometry,0.5,87,mahalanobis_diag,id_recall,0.7977777777777778,0.78,-0.01777777777777778
clinc150,ce_recon_geometry,0.5,87,mahalanobis_diag,false_accept_rate,0.0779710144927536,0.0646376811594202,-0.013333333333333391
clinc150,ce_recon_geometry,0.5,87,mahalanobis_diag,false_reject_rate,0.2022222222222222,0.22,0.01777777777777781
clinc150,ce_recon_geometry,0.5,87,mahalanobis_diag,auroc,0.9201339774557166,0.9326102415458936,0.012476264090176992
clinc150,ce_recon_geometry,0.5,87,mahalanobis_diag,aupr_oos,0.925522310118112,0.941117140508695,0.015594830390582959
clinc150,ce_recon_geometry,0.5,100,mahalanobis_diag,oos_f1,0.9009059233449478,0.9001641137855579,-0.0007418095593898499
clinc150,ce_recon_geometry,0.5,100,mahalanobis_diag,near_oos_f1,0.5933412604042806,0.6263616557734205,0.03302039536913992
clinc150,ce_recon_geometry,0.5,100,mahalanobis_diag,id_recall,0.7808888888888889,0.7462222222222222,-0.03466666666666662
clinc150,ce_recon_geometry,0.5,100,mahalanobis_diag,false_accept_rate,0.0631884057971014,0.0460869565217391,-0.0171014492753623
clinc150,ce_recon_geometry,0.5,100,mahalanobis_diag,false_reject_rate,0.2191111111111111,0.2537777777777777,0.03466666666666662
clinc150,ce_recon_geometry,0.5,100,mahalanobis_diag,auroc,0.9442782608695652,0.9429565217391306,-0.0013217391304346515
clinc150,ce_recon_geometry,0.5,100,mahalanobis_diag,aupr_oos,0.9544114143902196,0.9542464553862652,-0.00016495900395441243
clinc150,ce_recon_geometry,0.5,123,mahalanobis_diag,oos_f1,0.9045253863134658,0.904079683449311,-0.00044570286415479554
clinc150,ce_recon_geometry,0.5,123,mahalanobis_diag,near_oos_f1,0.6083956296722254,0.6197802197802198,0.011384590107994419
clinc150,ce_recon_geometry,0.5,123,mahalanobis_diag,id_recall,0.768888888888889,0.7484444444444445,-0.020444444444444487
clinc150,ce_recon_geometry,0.5,123,mahalanobis_diag,false_accept_rate,0.0498550724637681,0.0397101449275362,-0.010144927536231897
clinc150,ce_recon_geometry,0.5,123,mahalanobis_diag,false_reject_rate,0.2311111111111111,0.2515555555555555,0.020444444444444376
clinc150,ce_recon_geometry,0.5,123,mahalanobis_diag,auroc,0.934727729468599,0.9349650241545892,0.0002372946859902081
clinc150,ce_recon_geometry,0.5,123,mahalanobis_diag,aupr_oos,0.9420616140146624,0.9384492230266166,-0.003612390988045777
clinc150,ce_recon_geometry,0.75,13,mahalanobis_diag,oos_f1,0.832471759525177,0.8219434562815952,-0.010528303243581894
clinc150,ce_recon_geometry,0.75,13,mahalanobis_diag,near_oos_f1,0.440026507620941,0.432,-0.008026507620940981
clinc150,ce_recon_geometry,0.75,13,mahalanobis_diag,id_recall,0.7889880952380952,0.7601190476190476,-0.028869047619047628
clinc150,ce_recon_geometry,0.75,13,mahalanobis_diag,false_accept_rate,0.0709401709401709,0.0619658119658119,-0.008974358974358998
clinc150,ce_recon_geometry,0.75,13,mahalanobis_diag,false_reject_rate,0.2110119047619047,0.2398809523809524,0.028869047619047683
clinc150,ce_recon_geometry,0.75,13,mahalanobis_diag,auroc,0.92711423992674,0.921680275742776,-0.005433964183964024
clinc150,ce_recon_geometry,0.75,13,mahalanobis_diag,aupr_oos,0.8668908939770024,0.8569069943504741,-0.009983899626528236
clinc150,ce_recon_geometry,0.75,42,mahalanobis_diag,oos_f1,0.8260454458659537,0.8154165879463442,-0.010628857919609547
clinc150,ce_recon_geometry,0.75,42,mahalanobis_diag,near_oos_f1,0.4225721784776903,0.4232209737827715,0.0006487953050812179
clinc150,ce_recon_geometry,0.75,42,mahalanobis_diag,id_recall,0.781547619047619,0.7633928571428572,-0.01815476190476184
clinc150,ce_recon_geometry,0.75,42,mahalanobis_diag,false_accept_rate,0.0756410256410256,0.0777777777777777,0.0021367521367521014
clinc150,ce_recon_geometry,0.75,42,mahalanobis_diag,false_reject_rate,0.2184523809523809,0.2366071428571428,0.018154761904761896
clinc150,ce_recon_geometry,0.75,42,mahalanobis_diag,auroc,0.9154490995115996,0.916896621896622,0.0014475223850224372
clinc150,ce_recon_geometry,0.75,42,mahalanobis_diag,aupr_oos,0.8374716209967602,0.8426969656228995,0.005225344626139328
clinc150,ce_recon_geometry,0.75,87,mahalanobis_diag,oos_f1,0.8355980861244019,0.827056398725876,-0.008541687398525899
clinc150,ce_recon_geometry,0.75,87,mahalanobis_diag,near_oos_f1,0.4775536759921925,0.4630421502748931,-0.014511525717299412
clinc150,ce_recon_geometry,0.75,87,mahalanobis_diag,id_recall,0.7910714285714285,0.7648809523809523,-0.02619047619047621
clinc150,ce_recon_geometry,0.75,87,mahalanobis_diag,false_accept_rate,0.067094017094017,0.0568376068376068,-0.010256410256410192
clinc150,ce_recon_geometry,0.75,87,mahalanobis_diag,false_reject_rate,0.2089285714285714,0.2351190476190476,0.02619047619047618
clinc150,ce_recon_geometry,0.75,87,mahalanobis_diag,auroc,0.9212182030932032,0.9203252187627188,-0.0008929843304844587
clinc150,ce_recon_geometry,0.75,87,mahalanobis_diag,aupr_oos,0.8469878141767333,0.8489263718659223,0.0019385576891890466
clinc150,ce_recon_geometry,0.75,100,mahalanobis_diag,oos_f1,0.8420038535645472,0.8307049211476344,-0.011298932416912821
clinc150,ce_recon_geometry,0.75,100,mahalanobis_diag,near_oos_f1,0.4626865671641791,0.4678957406230133,0.005209173458834204
clinc150,ce_recon_geometry,0.75,100,mahalanobis_diag,id_recall,0.8020833333333334,0.7806547619047619,-0.021428571428571463
clinc150,ce_recon_geometry,0.75,100,mahalanobis_diag,false_accept_rate,0.0662393162393162,0.0658119658119658,-0.0004273504273503981
clinc150,ce_recon_geometry,0.75,100,mahalanobis_diag,false_reject_rate,0.1979166666666666,0.2193452380952381,0.02142857142857149
clinc150,ce_recon_geometry,0.75,100,mahalanobis_diag,auroc,0.9277228327228328,0.9303445512820512,0.0026217185592183334
clinc150,ce_recon_geometry,0.75,100,mahalanobis_diag,aupr_oos,0.8614915889477204,0.875863675524701,0.014372086576980636
clinc150,ce_recon_geometry,0.75,123,mahalanobis_diag,oos_f1,0.8281972265023112,0.8178877259752616,-0.010309500527049598
clinc150,ce_recon_geometry,0.75,123,mahalanobis_diag,near_oos_f1,0.4431137724550898,0.4290260980267346,-0.014087674428355235
clinc150,ce_recon_geometry,0.75,123,mahalanobis_diag,id_recall,0.7910714285714285,0.7720238095238096,-0.01904761904761898
clinc150,ce_recon_geometry,0.75,123,mahalanobis_diag,false_accept_rate,0.0811965811965812,0.0816239316239316,0.0004273504273503981
clinc150,ce_recon_geometry,0.75,123,mahalanobis_diag,false_reject_rate,0.2089285714285714,0.2279761904761904,0.01904761904761898
clinc150,ce_recon_geometry,0.75,123,mahalanobis_diag,auroc,0.9275172975172976,0.9206588319088318,-0.0068584656084658135
clinc150,ce_recon_geometry,0.75,123,mahalanobis_diag,aupr_oos,0.8756894821004639,0.8710977516235644,-0.004591730476899536
clinc150,frozen_minilm,0.25,13,mahalanobis_diag,oos_f1,0.9484446378072656,0.946574752261956,-0.0018698855453096463
clinc150,frozen_minilm,0.25,13,mahalanobis_diag,near_oos_f1,0.7522356654392425,0.7517587939698492,-0.0004768714693932363
clinc150,frozen_minilm,0.25,13,mahalanobis_diag,id_recall,0.7596491228070176,0.7105263157894737,-0.0491228070175439
clinc150,frozen_minilm,0.25,13,mahalanobis_diag,false_accept_rate,0.043859649122807,0.0364035087719298,-0.007456140350877202
clinc150,frozen_minilm,0.25,13,mahalanobis_diag,false_reject_rate,0.2403508771929824,0.2894736842105263,0.04912280701754393
clinc150,frozen_minilm,0.25,13,mahalanobis_diag,auroc,0.938072868574946,0.9428031702062174,0.004730301631271416
clinc150,frozen_minilm,0.25,13,mahalanobis_diag,aupr_oos,0.977102528370105,0.9817834224464868,0.004680894076381725
clinc150,frozen_minilm,0.25,42,mahalanobis_diag,oos_f1,0.943691005750244,0.9486767384549448,0.004985732704700818
clinc150,frozen_minilm,0.25,42,mahalanobis_diag,near_oos_f1,0.7324675324675325,0.7708842208109429,0.03841668834341039
clinc150,frozen_minilm,0.25,42,mahalanobis_diag,id_recall,0.7298245614035088,0.6964912280701754,-0.03333333333333344
clinc150,frozen_minilm,0.25,42,mahalanobis_diag,false_accept_rate,0.0462719298245614,0.0291666666666666,-0.0171052631578948
clinc150,frozen_minilm,0.25,42,mahalanobis_diag,false_reject_rate,0.2701754385964912,0.3035087719298245,0.033333333333333326
clinc150,frozen_minilm,0.25,42,mahalanobis_diag,auroc,0.9305178516466606,0.932384002770083,0.001866151123422477
clinc150,frozen_minilm,0.25,42,mahalanobis_diag,aupr_oos,0.9748044838736668,0.9765530786992966,0.0017485948256298345
clinc150,frozen_minilm,0.25,87,mahalanobis_diag,oos_f1,0.9414463622460126,0.9400583216330056,-0.0013880406130070133
clinc150,frozen_minilm,0.25,87,mahalanobis_diag,near_oos_f1,0.7170418006430869,0.7397397397397397,0.022697939096652853
clinc150,frozen_minilm,0.25,87,mahalanobis_diag,id_recall,0.75,0.6956140350877194,-0.05438596491228065
clinc150,frozen_minilm,0.25,87,mahalanobis_diag,false_accept_rate,0.0550438596491228,0.0456140350877193,-0.009429824561403496
clinc150,frozen_minilm,0.25,87,mahalanobis_diag,false_reject_rate,0.25,0.3043859649122807,0.054385964912280704
clinc150,frozen_minilm,0.25,87,mahalanobis_diag,auroc,0.9325144275161588,0.9170891043397968,-0.015425323176361916
clinc150,frozen_minilm,0.25,87,mahalanobis_diag,aupr_oos,0.9773204783573202,0.9705453472471872,-0.006775131110132948
clinc150,frozen_minilm,0.25,100,mahalanobis_diag,oos_f1,0.9568027577291824,0.9559466666666666,-0.0008560910625158291
clinc150,frozen_minilm,0.25,100,mahalanobis_diag,near_oos_f1,0.7987927565392354,0.8042226487523992,0.005429892213163812
clinc150,frozen_minilm,0.25,100,mahalanobis_diag,id_recall,0.7526315789473684,0.7070175438596491,-0.04561403508771933
clinc150,frozen_minilm,0.25,100,mahalanobis_diag,false_accept_rate,0.0260964912280701,0.0173245614035087,-0.0087719298245614
clinc150,frozen_minilm,0.25,100,mahalanobis_diag,false_reject_rate,0.2473684210526315,0.2929824561403509,0.04561403508771941
clinc150,frozen_minilm,0.25,100,mahalanobis_diag,auroc,0.9561803631886734,0.9460989919975376,-0.010081371191135835
clinc150,frozen_minilm,0.25,100,mahalanobis_diag,aupr_oos,0.9835749856344476,0.9797577782692806,-0.003817207365166997
clinc150,frozen_minilm,0.25,123,mahalanobis_diag,oos_f1,0.945280139524744,0.9407695633376568,-0.0045105761870871675
clinc150,frozen_minilm,0.25,123,mahalanobis_diag,near_oos_f1,0.7340425531914894,0.7231004589495156,-0.010942094241973788
clinc150,frozen_minilm,0.25,123,mahalanobis_diag,id_recall,0.756140350877193,0.7017543859649122,-0.05438596491228076
clinc150,frozen_minilm,0.25,123,mahalanobis_diag,false_accept_rate,0.0491228070175438,0.0456140350877193,-0.003508771929824496
clinc150,frozen_minilm,0.25,123,mahalanobis_diag,false_reject_rate,0.243859649122807,0.2982456140350877,0.054385964912280704
clinc150,frozen_minilm,0.25,123,mahalanobis_diag,auroc,0.9478322176054172,0.9392986303477994,-0.00853358725761788
clinc150,frozen_minilm,0.25,123,mahalanobis_diag,aupr_oos,0.9845994441682988,0.9810682598599044,-0.003531184308394386
clinc150,frozen_minilm,0.5,13,mahalanobis_diag,oos_f1,0.8979082975481368,0.8905762711864407,-0.0073320263616961645
clinc150,frozen_minilm,0.5,13,mahalanobis_diag,near_oos_f1,0.5787631271878646,0.5757089352594971,-0.0030541919283675334
clinc150,frozen_minilm,0.5,13,mahalanobis_diag,id_recall,0.7653333333333333,0.715111111111111,-0.05022222222222228
clinc150,frozen_minilm,0.5,13,mahalanobis_diag,false_accept_rate,0.0605797101449275,0.0481159420289855,-0.012463768115941999
clinc150,frozen_minilm,0.5,13,mahalanobis_diag,false_reject_rate,0.2346666666666666,0.2848888888888889,0.05022222222222231
clinc150,frozen_minilm,0.5,13,mahalanobis_diag,auroc,0.9260787117552334,0.930011851851852,0.003933140096618604
clinc150,frozen_minilm,0.5,13,mahalanobis_diag,aupr_oos,0.935245739027784,0.9474775342614248,0.012231795233640819
clinc150,frozen_minilm,0.5,42,mahalanobis_diag,oos_f1,0.8840280643829963,0.8882935976426467,0.0042655332596504
clinc150,frozen_minilm,0.5,42,mahalanobis_diag,near_oos_f1,0.5255972696245734,0.578005115089514,0.052407845464940594
clinc150,frozen_minilm,0.5,42,mahalanobis_diag,id_recall,0.7306666666666667,0.6888888888888889,-0.0417777777777778
clinc150,frozen_minilm,0.5,42,mahalanobis_diag,false_accept_rate,0.068695652173913,0.0388405797101449,-0.029855072463768104
clinc150,frozen_minilm,0.5,42,mahalanobis_diag,false_reject_rate,0.2693333333333333,0.3111111111111111,0.0417777777777778
clinc150,frozen_minilm,0.5,42,mahalanobis_diag,auroc,0.9236139130434784,0.9310133333333332,0.007399420289854852
clinc150,frozen_minilm,0.5,42,mahalanobis_diag,aupr_oos,0.9379760800808492,0.9431765906893476,0.005200510608498354
clinc150,frozen_minilm,0.5,87,mahalanobis_diag,oos_f1,0.8974822645708722,0.8932591889325919,-0.0042230756382802825
clinc150,frozen_minilm,0.5,87,mahalanobis_diag,near_oos_f1,0.5737996443390634,0.5949973390101118,0.021197694671048373
clinc150,frozen_minilm,0.5,87,mahalanobis_diag,id_recall,0.772,0.72,-0.052000000000000046
clinc150,frozen_minilm,0.5,87,mahalanobis_diag,false_accept_rate,0.064927536231884,0.0455072463768116,-0.01942028985507241
clinc150,frozen_minilm,0.5,87,mahalanobis_diag,false_reject_rate,0.228,0.28,0.05200000000000002
clinc150,frozen_minilm,0.5,87,mahalanobis_diag,auroc,0.925750466988728,0.9207527214170692,-0.004997745571658774
clinc150,frozen_minilm,0.5,87,mahalanobis_diag,aupr_oos,0.9352960524514864,0.9310813053278214,-0.004214747123664986
clinc150,frozen_minilm,0.5,100,mahalanobis_diag,oos_f1,0.8904947192884936,0.885504487353821,-0.004990231934672518
clinc150,frozen_minilm,0.5,100,mahalanobis_diag,near_oos_f1,0.544595392793857,0.5527312060573283,0.008135813263471237
clinc150,frozen_minilm,0.5,100,mahalanobis_diag,id_recall,0.7591111111111111,0.712,-0.047111111111111104
clinc150,frozen_minilm,0.5,100,mahalanobis_diag,false_accept_rate,0.0713043478260869,0.056231884057971,-0.015072463768115898
clinc150,frozen_minilm,0.5,100,mahalanobis_diag,false_reject_rate,0.2408888888888889,0.288,0.047111111111111076
clinc150,frozen_minilm,0.5,100,mahalanobis_diag,auroc,0.9318787761674718,0.9258106280193236,-0.006068148148148267
clinc150,frozen_minilm,0.5,100,mahalanobis_diag,aupr_oos,0.9460588978498146,0.9399270174880704,-0.006131880361744169
clinc150,frozen_minilm,0.5,123,mahalanobis_diag,oos_f1,0.8961884961884962,0.8852192744991879,-0.01096922168930825
clinc150,frozen_minilm,0.5,123,mahalanobis_diag,near_oos_f1,0.5657276995305164,0.5468164794007491,-0.018911220129767314
clinc150,frozen_minilm,0.5,123,mahalanobis_diag,id_recall,0.7635555555555555,0.7031111111111111,-0.06044444444444441
clinc150,frozen_minilm,0.5,123,mahalanobis_diag,false_accept_rate,0.0628985507246376,0.0521739130434782,-0.010724637681159395
clinc150,frozen_minilm,0.5,123,mahalanobis_diag,false_reject_rate,0.2364444444444444,0.2968888888888888,0.06044444444444441
clinc150,frozen_minilm,0.5,123,mahalanobis_diag,auroc,0.9316882447665056,0.9276645410628018,-0.0040237037037037515
clinc150,frozen_minilm,0.5,123,mahalanobis_diag,aupr_oos,0.9443073810761232,0.9429848628997406,-0.0013225181763826255
clinc150,frozen_minilm,0.75,13,mahalanobis_diag,oos_f1,0.8084147257700977,0.8025293586269197,-0.005885367143178
clinc150,frozen_minilm,0.75,13,mahalanobis_diag,near_oos_f1,0.3699059561128526,0.3942093541202672,0.0243033980074146
clinc150,frozen_minilm,0.75,13,mahalanobis_diag,id_recall,0.7523809523809524,0.7101190476190475,-0.042261904761904834
clinc150,frozen_minilm,0.75,13,mahalanobis_diag,false_accept_rate,0.0803418803418803,0.0508547008547008,-0.029487179487179507
clinc150,frozen_minilm,0.75,13,mahalanobis_diag,false_reject_rate,0.2476190476190476,0.2898809523809524,0.042261904761904806
clinc150,frozen_minilm,0.75,13,mahalanobis_diag,auroc,0.9199736721611722,0.928205764143264,0.008232091982091738
clinc150,frozen_minilm,0.75,13,mahalanobis_diag,aupr_oos,0.8716119757092934,0.8953293536436855,0.023717377934392103
clinc150,frozen_minilm,0.75,42,mahalanobis_diag,oos_f1,0.8068605518269948,0.8001436523612857,-0.006716899465709081
clinc150,frozen_minilm,0.75,42,mahalanobis_diag,near_oos_f1,0.3765281173594132,0.4023926046764546,0.025864487317041385
clinc150,frozen_minilm,0.75,42,mahalanobis_diag,id_recall,0.7440476190476191,0.7020833333333334,-0.041964285714285676
clinc150,frozen_minilm,0.75,42,mahalanobis_diag,false_accept_rate,0.0752136752136752,0.0478632478632478,-0.0273504273504274
clinc150,frozen_minilm,0.75,42,mahalanobis_diag,false_reject_rate,0.2559523809523809,0.2979166666666666,0.04196428571428573
clinc150,frozen_minilm,0.75,42,mahalanobis_diag,auroc,0.9132769892144892,0.9185185185185184,0.005241529304029213
clinc150,frozen_minilm,0.75,42,mahalanobis_diag,aupr_oos,0.8521280358513693,0.8620095535052534,0.00988151765388412
clinc150,frozen_minilm,0.75,87,mahalanobis_diag,oos_f1,0.8188828286627797,0.8050678733031674,-0.013814955359612302
clinc150,frozen_minilm,0.75,87,mahalanobis_diag,near_oos_f1,0.4100313479623824,0.4077994428969359,-0.00223190506544646
clinc150,frozen_minilm,0.75,87,mahalanobis_diag,id_recall,0.7619047619047619,0.7139880952380953,-0.04791666666666661
clinc150,frozen_minilm,0.75,87,mahalanobis_diag,false_accept_rate,0.0696581196581196,0.0495726495726495,-0.020085470085470104
clinc150,frozen_minilm,0.75,87,mahalanobis_diag,false_reject_rate,0.238095238095238,0.2860119047619047,0.04791666666666669
clinc150,frozen_minilm,0.75,87,mahalanobis_diag,auroc,0.9096610449735448,0.908392094017094,-0.0012689509564508539
clinc150,frozen_minilm,0.75,87,mahalanobis_diag,aupr_oos,0.8501816196690191,0.8468688088221533,-0.0033128108468657436
clinc150,frozen_minilm,0.75,100,mahalanobis_diag,oos_f1,0.8236857088631618,0.8138893992283667,-0.009796309634795164
clinc150,frozen_minilm,0.75,100,mahalanobis_diag,near_oos_f1,0.4126778783958603,0.4241719930273097,0.011494114631449392
clinc150,frozen_minilm,0.75,100,mahalanobis_diag,id_recall,0.7741071428571429,0.7357142857142858,-0.03839285714285712
clinc150,frozen_minilm,0.75,100,mahalanobis_diag,false_accept_rate,0.0726495726495726,0.0534188034188034,-0.019230769230769197
clinc150,frozen_minilm,0.75,100,mahalanobis_diag,false_reject_rate,0.2258928571428571,0.2642857142857143,0.0383928571428572
clinc150,frozen_minilm,0.75,100,mahalanobis_diag,auroc,0.9292960164835166,0.928025157712658,-0.0012708587708585295
clinc150,frozen_minilm,0.75,100,mahalanobis_diag,aupr_oos,0.8839986898176564,0.8893515368127406,0.005352846995084204
clinc150,frozen_minilm,0.75,123,mahalanobis_diag,oos_f1,0.815858699736941,0.7930283224400871,-0.022830377296853888
clinc150,frozen_minilm,0.75,123,mahalanobis_diag,near_oos_f1,0.3992490613266583,0.3657850309510411,-0.03346403037561724
clinc150,frozen_minilm,0.75,123,mahalanobis_diag,id_recall,0.7586309523809524,0.7071428571428571,-0.05148809523809528
clinc150,frozen_minilm,0.75,123,mahalanobis_diag,false_accept_rate,0.0722222222222222,0.0666666666666666,-0.005555555555555605
clinc150,frozen_minilm,0.75,123,mahalanobis_diag,false_reject_rate,0.2413690476190476,0.2928571428571428,0.05148809523809522
clinc150,frozen_minilm,0.75,123,mahalanobis_diag,auroc,0.9119024725274726,0.9050015262515264,-0.006900946275946174
clinc150,frozen_minilm,0.75,123,mahalanobis_diag,aupr_oos,0.8481640189656191,0.8436649951992354,-0.00449902376638367
stackoverflow,ce_recon,0.25,13,mahalanobis_diag,oos_f1,0.942130400977452,0.5388083735909823,-0.4033220273864697
stackoverflow,ce_recon,0.25,13,mahalanobis_diag,near_oos_f1,0.732824427480916,0.2287334593572778,-0.5040909681236383
stackoverflow,ce_recon,0.25,13,mahalanobis_diag,id_recall,0.8253333333333334,0.9753333333333334,0.15000000000000002
stackoverflow,ce_recon,0.25,13,mahalanobis_diag,false_accept_rate,0.0575555555555555,0.6282222222222222,0.5706666666666668
stackoverflow,ce_recon,0.25,13,mahalanobis_diag,false_reject_rate,0.1746666666666666,0.0246666666666666,-0.15000000000000002
stackoverflow,ce_recon,0.25,13,mahalanobis_diag,auroc,0.9274477037037036,0.9202493333333334,-0.0071983703703701885
stackoverflow,ce_recon,0.25,13,mahalanobis_diag,aupr_oos,0.956817588862054,0.9625426708878232,0.005725082025769157
stackoverflow,ce_recon,0.25,42,mahalanobis_diag,oos_f1,0.960385204639965,0.706766917293233,-0.253618287346732
stackoverflow,ce_recon,0.25,42,mahalanobis_diag,near_oos_f1,0.815653964984552,0.3353605560382276,-0.4802934089463244
stackoverflow,ce_recon,0.25,42,mahalanobis_diag,id_recall,0.8333333333333334,0.9613333333333334,0.128
stackoverflow,ce_recon,0.25,42,mahalanobis_diag,false_accept_rate,0.0248888888888888,0.4464444444444444,0.4215555555555556
stackoverflow,ce_recon,0.25,42,mahalanobis_diag,false_reject_rate,0.1666666666666666,0.0386666666666666,-0.128
stackoverflow,ce_recon,0.25,42,mahalanobis_diag,auroc,0.9428571851851852,0.934213925925926,-0.00864325925925924
stackoverflow,ce_recon,0.25,42,mahalanobis_diag,aupr_oos,0.9703101074018152,0.9721098738093108,0.0017997664074955733
stackoverflow,ce_recon,0.25,87,mahalanobis_diag,oos_f1,0.9647779479326188,0.5448441247002398,-0.41993382323237904
stackoverflow,ce_recon,0.25,87,mahalanobis_diag,near_oos_f1,0.8401639344262295,0.2240896358543417,-0.6160742985718878
stackoverflow,ce_recon,0.25,87,mahalanobis_diag,id_recall,0.8453333333333333,0.966,0.1206666666666667
stackoverflow,ce_recon,0.25,87,mahalanobis_diag,false_accept_rate,0.02,0.6213333333333333,0.6013333333333333
stackoverflow,ce_recon,0.25,87,mahalanobis_diag,false_reject_rate,0.1546666666666666,0.034,-0.12066666666666659
stackoverflow,ce_recon,0.25,87,mahalanobis_diag,auroc,0.9490825185185184,0.9135948148148147,-0.03548770370370369
stackoverflow,ce_recon,0.25,87,mahalanobis_diag,aupr_oos,0.9711655753518036,0.9596760144657586,-0.011489560886045025
stackoverflow,ce_recon,0.25,100,mahalanobis_diag,oos_f1,0.9616357040782676,0.3785624663918265,-0.5830732376864411
stackoverflow,ce_recon,0.25,100,mahalanobis_diag,near_oos_f1,0.8386763185108583,0.2112403100775193,-0.627436008433339
stackoverflow,ce_recon,0.25,100,mahalanobis_diag,id_recall,0.8513333333333333,0.9846666666666668,0.13333333333333353
stackoverflow,ce_recon,0.25,100,mahalanobis_diag,false_accept_rate,0.028,0.7653333333333333,0.7373333333333333
stackoverflow,ce_recon,0.25,100,mahalanobis_diag,false_reject_rate,0.1486666666666666,0.0153333333333333,-0.1333333333333333
stackoverflow,ce_recon,0.25,100,mahalanobis_diag,auroc,0.9475757037037036,0.9089552592592592,-0.038620444444444346
stackoverflow,ce_recon,0.25,100,mahalanobis_diag,aupr_oos,0.968800337552096,0.9584641529505744,-0.010336184601521636
stackoverflow,ce_recon,0.25,123,mahalanobis_diag,oos_f1,0.9667904741096788,0.5784605737576423,-0.3883299003520365
stackoverflow,ce_recon,0.25,123,mahalanobis_diag,near_oos_f1,0.8526422764227642,0.2003853564547206,-0.6522569199680437
stackoverflow,ce_recon,0.25,123,mahalanobis_diag,id_recall,0.8473333333333333,0.9773333333333334,0.13000000000000012
stackoverflow,ce_recon,0.25,123,mahalanobis_diag,false_accept_rate,0.0166666666666666,0.59,0.5733333333333334
stackoverflow,ce_recon,0.25,123,mahalanobis_diag,false_reject_rate,0.1526666666666666,0.0226666666666666,-0.13
stackoverflow,ce_recon,0.25,123,mahalanobis_diag,auroc,0.9345688888888888,0.9171537777777778,-0.017415111111110937
stackoverflow,ce_recon,0.25,123,mahalanobis_diag,aupr_oos,0.9606983409072916,0.96495843128438,0.00426009037708841
stackoverflow,ce_recon,0.5,13,mahalanobis_diag,oos_f1,0.7669118966445362,0.2119129438717067,-0.5549989527728295
stackoverflow,ce_recon,0.5,13,mahalanobis_diag,near_oos_f1,0.4350453172205438,0.1628498727735369,-0.2721954444470069
stackoverflow,ce_recon,0.5,13,mahalanobis_diag,id_recall,0.8546666666666667,0.9593333333333334,0.10466666666666669
stackoverflow,ce_recon,0.5,13,mahalanobis_diag,false_accept_rate,0.2876666666666667,0.8766666666666667,0.589
stackoverflow,ce_recon,0.5,13,mahalanobis_diag,false_reject_rate,0.1453333333333333,0.0406666666666666,-0.10466666666666669
stackoverflow,ce_recon,0.5,13,mahalanobis_diag,auroc,0.8898207777777779,0.7994851111111112,-0.0903356666666667
