dataset,seed,split,k,radius_lambda,threshold,acceptance_mode,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos
clinc150,13,test,1,1.0,1.05,nearest_sphere,0.8900666262870988,0.8257850804417722,0.8621818181818182,0.8155555555555556,0.09569230769230769,0.18444444444444444,0.9336146324786325,0.9462438088420746
clinc150,13,val,1,1.0,1.1,nearest_sphere,0.8617675623179022,0.858142881283786,0.8529032258064516,0.8946666666666667,0.168125,0.10533333333333333,0.9304579166666666,0.9211558062609958
clinc150,13,test,1,1.0,1.1,nearest_sphere,0.874478330658106,0.8323300569154866,0.8474545454545455,0.8862222222222222,0.16184615384615383,0.11377777777777778,0.9336146324786325,0.9462438088420746
clinc150,13,val,1,1.0,1.2,nearest_sphere,0.7176516029354963,0.8298547716482373,0.7438709677419355,0.96,0.419375,0.04,0.9304579166666666,0.9211558062609958
clinc150,13,test,1,1.0,1.2,nearest_sphere,0.7671081677704195,0.799743680737855,0.7470909090909091,0.9551111111111111,0.35846153846153844,0.04488888888888889,0.9336146324786325,0.9462438088420746
clinc150,13,val,1,1.0,0.85,normalized_union,0.7788437884378844,0.5467112878572702,0.7087096774193549,0.412,0.010625,0.588,0.9348562499999999,0.933227406902204
clinc150,13,test,1,1.0,0.85,normalized_union,0.8204802439334266,0.5254713357280844,0.7423636363636363,0.38133333333333336,0.006461538461538461,0.6186666666666667,0.9382851282051283,0.9527845398541773
clinc150,13,val,1,1.0,0.9,normalized_union,0.8101004895645452,0.6565324053329507,0.7606451612903226,0.5273333333333333,0.0175,0.4726666666666667,0.9348562499999999,0.933227406902204
clinc150,13,test,1,1.0,0.9,normalized_union,0.8480593456086899,0.6495886583639986,0.7907272727272727,0.512,0.015076923076923076,0.488,0.9382851282051283,0.9527845398541773
clinc150,13,val,1,1.0,0.95,normalized_union,0.84141689373297,0.7532767080852998,0.8103225806451613,0.6493333333333333,0.035,0.3506666666666667,0.9348562499999999,0.933227406902204
clinc150,13,test,1,1.0,0.95,normalized_union,0.8694690265486725,0.7369104783121391,0.8265454545454546,0.6275555555555555,0.032615384615384616,0.37244444444444447,0.9382851282051283,0.9527845398541773
clinc150,13,val,1,1.0,1.0,normalized_union,0.8639907594571181,0.8190292644192738,0.8458064516129032,0.7553333333333333,0.065,0.24466666666666667,0.9348562499999999,0.933227406902204
clinc150,13,test,1,1.0,1.0,normalized_union,0.8866782006920415,0.7978106826351985,0.8543636363636363,0.7284444444444444,0.05384615384615385,0.27155555555555555,0.9382851282051283,0.9527845398541773
clinc150,13,val,1,1.0,1.05,normalized_union,0.8825688073394495,0.8634269653632928,0.8716129032258064,0.8486666666666667,0.098125,0.15133333333333332,0.9348562499999999,0.933227406902204
clinc150,13,test,1,1.0,1.05,normalized_union,0.8904047294224647,0.8319688056035567,0.8647272727272727,0.8177777777777778,0.0963076923076923,0.18222222222222223,0.9382851282051283,0.9527845398541773
clinc150,13,val,1,1.0,1.1,normalized_union,0.8613186099382917,0.8609354625613467,0.8541935483870968,0.898,0.17125,0.102,0.9348562499999999,0.933227406902204
clinc150,13,test,1,1.0,1.1,normalized_union,0.8746778350515464,0.8402283617516976,0.8507272727272728,0.892,0.1646153846153846,0.108,0.9382851282051283,0.9527845398541773
clinc150,13,val,1,1.0,1.2,normalized_union,0.6895450917797287,0.8281361057861106,0.7325806451612903,0.972,0.46,0.028,0.9348562499999999,0.933227406902204
