dataset,kir,method,method_label,oos_f1,f1_all,f1_k,known_recall,false_accept_rate,false_reject_rate,accuracy,auroc,aupr_oos,oos_f1_std,f1_all_std,f1_k_std,known_recall_std,false_accept_rate_std,false_reject_rate_std,accuracy_std,auroc_std,aupr_oos_std,n_seeds,dataset_label,oos_f1_pct,f1_all_pct,f1_k_pct,known_recall_pct,false_accept_rate_pct,false_reject_rate_pct,accuracy_pct,auroc_pct,aupr_oos_pct
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,0.729199427573284,0.4329803937892986,0.4033584904109001,0.2709333333333333,0.0079333333333332,0.7290666666666666,0.6305666666666667,0.8476909333333333,0.7865554428431313,0.0062494323929414,0.0339955397195192,0.0367844484809596,0.0236988044705494,0.0025755258362775,0.0236988044705494,0.0120822413299667,0.0354040649721622,0.0441447460582093,5,StackOverflow,72.9199427573284,43.29803937892986,40.33584904109001,27.09333333333333,0.79333333333332,72.90666666666667,63.05666666666667,84.76909333333333,78.65554428431312
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + S2C boundary,0.7924706249591658,0.63344181949998,0.6175389389540615,0.5038666666666667,0.0185999999999999,0.4961333333333333,0.7407333333333334,0.8663389555555556,0.8165219640522269,0.014867493644347,0.0550164341664174,0.0590869751494571,0.0490773765485573,0.0070134790859379,0.0490773765485573,0.0238381696724671,0.0398925012335697,0.056565983071973,5,StackOverflow,79.24706249591658,63.344181949998,61.75389389540615,50.38666666666667,1.85999999999999,49.61333333333333,74.07333333333334,86.63389555555557,81.65219640522268
stackoverflow,0.5,ours_partition_mogb_boundary,S2C partition + MOGB boundary,0.7335218198140271,0.6358695194997168,0.6261042894682859,0.5449333333333334,0.1569333333333333,0.4550666666666666,0.6835333333333333,0.732959,0.6619594619282418,0.0130121757961406,0.0158231793394901,0.0168830801116011,0.0117364579172953,0.0295281410033058,0.0117364579172953,0.0135991217036656,0.0264902624480751,0.0318403856017682,5,StackOverflow,73.35218198140271,63.586951949971684,62.61042894682859,54.49333333333334,15.693333333333332,45.50666666666666,68.35333333333334,73.2959,66.19594619282418
stackoverflow,0.5,random_partition,S2C Random K=2,0.7587996754762378,0.7980409512231381,0.8019650787978282,0.8764,0.3097999999999999,0.1235999999999999,0.7609999999999999,0.8881375111111112,0.8423902188868467,0.0549134144241642,0.0223511010034228,0.0212606245884595,0.0134627056881016,0.0855802417487691,0.0134627056881016,0.0414412234375385,0.0167665436974726,0.0194764531322358,5,StackOverflow,75.87996754762378,79.80409512231381,80.19650787978281,87.64,30.97999999999999,12.35999999999999,76.1,88.81375111111112,84.23902188868468
stackoverflow,0.5,single_centroid,S2C Frozen K=1,0.7654959559609912,0.7997964624589458,0.8032265131087414,0.8714666666666666,0.2970666666666666,0.1285333333333333,0.7657666666666667,0.8876673111111112,0.8402327675198755,0.0534487697454966,0.0220096349222799,0.020946499502751,0.0118241748596302,0.0840477377579089,0.0118241748596301,0.0407258108165653,0.0166171320881734,0.0192680955550442,5,StackOverflow,76.54959559609912,79.97964624589457,80.32265131087414,87.14666666666666,29.70666666666666,12.85333333333333,76.57666666666667,88.76673111111111,84.02327675198755
stackoverflow,0.5,trainable_k1,S2C Trainable K=1,0.8767066651336372,0.8655077750537566,0.8643878860457684,0.8389333333333333,0.0933999999999999,0.1610666666666666,0.8681333333333333,0.9235181333333332,0.8935448620562013,0.0165700486592959,0.0129768949886664,0.0127413436252163,0.0035699361961307,0.0326116884294913,0.0035699361961307,0.0159641090505476,0.0149173968679955,0.0284808384116417,5,StackOverflow,87.67066651336371,86.55077750537566,86.43878860457684,83.89333333333333,9.33999999999999,16.106666666666662,86.81333333333333,92.35181333333333,89.35448620562013
stackoverflow,0.75,fixed_k2,S2C Frozen K=2,0.436346976786457,0.7446586353568032,0.7652127459281596,0.8802222222222221,0.6166666666666667,0.1197777777777777,0.6810333333333334,0.7757786962962963,0.4698138180586214,0.0785810984503946,0.0190226131646246,0.0165654236399461,0.0082177164831558,0.0937052115235148,0.0082177164831558,0.0235729953784221,0.0264853439892068,0.060964948054977,5,StackOverflow,43.6346976786457,74.46586353568033,76.52127459281596,88.02222222222221,61.66666666666667,11.97777777777777,68.10333333333334,77.57786962962963,46.981381805862135
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,0.4558840331344417,0.3309323231180784,0.3226022091169876,0.2117333333333332,0.0066666666666666,0.7882666666666667,0.4055333333333333,0.8032848592592593,0.4815859856491138,0.0042014518851505,0.020763371557782,0.021914733652955,0.0145469864513175,0.0047842333648024,0.0145469864513175,0.010516785524949,0.0441265908429065,0.0676313122287025,5,StackOverflow,45.58840331344417,33.09323231180784,32.26022091169876,21.173333333333318,0.6666666666666601,78.82666666666667,40.55333333333333,80.32848592592593,48.15859856491138
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + S2C boundary,0.5156718868278516,0.4958398225235195,0.4945176849032306,0.3906666666666666,0.0179999999999999,0.6093333333333334,0.5346666666666666,0.7922923259259259,0.464134337111301,0.0099720978671319,0.0364385173077578,0.0382667778562545,0.0298059568161868,0.0104880884817015,0.0298059568161868,0.0210478951177757,0.0425605945928586,0.0770610714938718,5,StackOverflow,51.56718868278516,49.58398225235195,49.45176849032306,39.06666666666666,1.79999999999999,60.93333333333334,53.46666666666666,79.2292325925926,46.4134337111301
stackoverflow,0.75,ours_partition_mogb_boundary,S2C partition + MOGB boundary,0.4847941610402536,0.6121983148732834,0.6206919251288187,0.5349777777777778,0.2337333333333333,0.4650222222222222,0.5649666666666666,0.6866778074074074,0.3700422816432617,0.0126150743002193,0.0117263581752823,0.0121710037241625,0.0103286727841229,0.0194913086043782,0.0103286727841228,0.0104817301370845,0.0219538687299731,0.0467476859872461,5,StackOverflow,48.47941610402536,61.219831487328335,62.06919251288186,53.49777777777778,23.373333333333328,46.50222222222222,56.49666666666666,68.66778074074074,37.00422816432617
stackoverflow,0.75,random_partition,S2C Random K=2,0.6500992335498492,0.8107916989356445,0.8215045299613642,0.8819555555555556,0.3455999999999999,0.1180444444444444,0.77,0.8821197037037036,0.6627071580285776,0.0546117397773919,0.0091357820150507,0.0083807570195627,0.0107075604995652,0.0793061578105172,0.0107075604995653,0.0185393725172491,0.0195246105725115,0.0658229429382913,5,StackOverflow,65.00992335498492,81.07916989356445,82.15045299613642,88.19555555555556,34.55999999999999,11.804444444444439,77.0,88.21197037037037,66.27071580285777
stackoverflow,0.75,single_centroid,S2C Frozen K=1,0.6560530143222347,0.8123797132114893,0.8228014931374397,0.8762222222222222,0.3282666666666666,0.1237777777777777,0.7722333333333333,0.8816990518518519,0.661207195888842,0.0533873022062131,0.0098438756580307,0.0090749973413749,0.0116777724918055,0.0802656699827378,0.0116777724918055,0.0190913738519666,0.0189802690522559,0.062141959631353,5,StackOverflow,65.60530143222347,81.23797132114893,82.28014931374396,87.62222222222222,32.82666666666666,12.37777777777777,77.22333333333333,88.1699051851852,66.1207195888842
stackoverflow,0.75,trainable_k1,S2C Trainable K=1,0.7630378449085173,0.87280021593395,0.8801177073356452,0.8411555555555555,0.0879999999999999,0.1588444444444444,0.8443999999999999,0.9290362370370372,0.7729399457737551,0.0291141505144379,0.006839113989012,0.0061232177653112,0.006726399069669,0.0597085514069057,0.006726399069669,0.0117476948093374,0.0100960252362188,0.0261866199366185,5,StackOverflow,76.30378449085174,87.28002159339499,88.01177073356452,84.11555555555556,8.79999999999999,15.88444444444444,84.44,92.90362370370372,77.29399457737551
