protocol_version,experiment,dataset,kir,seed,method,representation,threshold_selection,embedding_reused_within_matrix,run_id,oos_f1,oos_precision,oos_recall,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos,fpr95,known_macro_f1,f1_all,accuracy,combined_oos_f1,combined_auroc,combined_false_accept_rate,heldout_intent_oos_f1,heldout_intent_auroc,heldout_intent_false_accept_rate,native_oos_f1,native_auroc,native_false_accept_rate
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.25,87,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.25__seed_87__repr_frozen_minilm__baseline_lof,0.7199345514044178,0.9799554565701559,0.5689655172413793,0.9644736842105264,0.43103448275862066,0.035526315789473684,0.9174517921960073,0.9690184227009864,0.34868421052631576,0.6085404794459176,0.6141101830438426,0.6626623376623376,0.7199345514044178,0.9174517921960073,0.43103448275862066,0.7199345514044178,0.9174517921960073,0.43103448275862066,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.25,87,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.25__seed_87__repr_frozen_minilm__baseline_msp,0.7597385620915033,0.9654485049833887,0.6262931034482758,0.9315789473684211,0.3737068965517241,0.06842105263157895,0.9094339836660618,0.9616315078825475,0.3513157894736842,0.6641747427657253,0.6689529337320141,0.6993506493506494,0.7597385620915033,0.9094339836660618,0.3737068965517241,0.7597385620915033,0.9094339836660618,0.3737068965517241,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.25,100,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.25__seed_100__repr_frozen_minilm__baseline_energy,0.7427507315775472,0.9701181375955524,0.6017241379310345,0.9434210526315789,0.39827586206896554,0.056578947368421055,0.8999858212341197,0.9600175590367938,0.4276315789473684,0.6046963170040281,0.6115990377327042,0.6762987012987013,0.7427507315775472,0.8999858212341197,0.39827586206896554,0.7427507315775472,0.8999858212341197,0.39827586206896554,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.25,100,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.25__seed_100__repr_frozen_minilm__baseline_knn,0.7933215279534531,0.9601959583588487,0.6758620689655173,0.9144736842105263,0.32413793103448274,0.08552631578947369,0.9096823956442832,0.9613877631839989,0.3394736842105263,0.6314185533044585,0.6395137020369083,0.7275974025974026,0.7933215279534531,0.9096823956442832,0.32413793103448274,0.7933215279534531,0.9096823956442832,0.32413793103448274,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.25,100,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.25__seed_100__repr_frozen_minilm__baseline_lof,0.6475315729047072,0.9690721649484536,0.4862068965517241,0.9526315789473684,0.5137931034482759,0.04736842105263158,0.8886439428312161,0.9461134716331383,0.39342105263157895,0.5463841704567487,0.5514415405791466,0.5931818181818181,0.6475315729047072,0.8886439428312161,0.5137931034482759,0.6475315729047072,0.8886439428312161,0.5137931034482759,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.25,100,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.25__seed_100__repr_frozen_minilm__baseline_msp,0.6696705153477893,0.9658813972380179,0.5125,0.9447368421052632,0.4875,0.05526315789473684,0.8956941923774955,0.9579270561950108,0.41842105263157897,0.5584208558397915,0.5639833388151914,0.6113636363636363,0.6696705153477893,0.8956941923774955,0.4875,0.6696705153477893,0.8956941923774955,0.4875,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.25,123,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.25__seed_123__repr_frozen_minilm__baseline_energy,0.5892910559377804,0.9628543499511242,0.4245689655172414,0.95,0.5754310344827587,0.05,0.8753062613430127,0.9456462539981281,0.4842105263157895,0.6032948127638609,0.6025946249225569,0.550974025974026,0.5892910559377804,0.8753062613430127,0.5754310344827587,0.5892910559377804,0.8753062613430127,0.5754310344827587,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.25,123,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.25__seed_123__repr_frozen_minilm__baseline_knn,0.6121728903263746,0.9629972247918593,0.44870689655172413,0.9473684210526316,0.5512931034482759,0.05263157894736842,0.8925567150635209,0.9553661879793965,0.3868421052631579,0.5842364085211978,0.5856332326114566,0.5681818181818182,0.6121728903263746,0.8925567150635209,0.5512931034482759,0.6121728903263746,0.8925567150635209,0.5512931034482759,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.25,123,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.25__seed_123__repr_frozen_minilm__baseline_lof,0.4668852459016393,0.9753424657534246,0.30689655172413793,0.9763157894736842,0.6931034482758621,0.02368421052631579,0.8893460753176042,0.9539853127278322,0.39473684210526316,0.533382830501302,0.5300579512713188,0.4681818181818182,0.4668852459016393,0.8893460753176042,0.6931034482758621,0.4668852459016393,0.8893460753176042,0.6931034482758621,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.25,123,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.25__seed_123__repr_frozen_minilm__baseline_msp,0.7099402498642042,0.959618208516887,0.5633620689655172,0.9276315789473684,0.4366379310344828,0.07236842105263158,0.8902438747731396,0.9528455932806552,0.4421052631578947,0.654831263569158,0.6575867128839102,0.6512987012987013,0.7099402498642042,0.8902438747731396,0.4366379310344828,0.7099402498642042,0.8902438747731396,0.4366379310344828,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,13,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_13__repr_frozen_minilm__baseline_energy,0.559612846458425,0.8920056100981767,0.4076923076923077,0.9493421052631579,0.5923076923076923,0.0506578947368421,0.8672397941970311,0.8518218764783256,0.4493421052631579,0.7343378069956327,0.7298576798023709,0.65,0.559612846458425,0.8672397941970311,0.5923076923076923,0.559612846458425,0.8672397941970311,0.5923076923076923,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,13,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_13__repr_frozen_minilm__baseline_knn,0.5908115070845856,0.8946684005201561,0.441025641025641,0.9467105263157894,0.558974358974359,0.053289473684210525,0.8908240553306344,0.877552021806147,0.3493421052631579,0.745626444810644,0.7416568310227962,0.6724025974025974,0.5908115070845856,0.8908240553306344,0.558974358974359,0.5908115070845856,0.8908240553306344,0.558974358974359,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,13,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_13__repr_frozen_minilm__baseline_lof,0.43575964826575475,0.9158110882956879,0.2858974358974359,0.9730263157894736,0.7141025641025641,0.026973684210526316,0.8751085948043185,0.8569900048198904,0.43223684210526314,0.7119853032244582,0.704902594122953,0.6032467532467533,0.43575964826575475,0.8751085948043185,0.7141025641025641,0.43575964826575475,0.8751085948043185,0.7141025641025641,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,13,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_13__repr_frozen_minilm__baseline_msp,0.66041581736649,0.9070548712206047,0.5192307692307693,0.9453947368421053,0.4807692307692308,0.05460526315789474,0.8909134615384615,0.8761335638985249,0.4309210526315789,0.7683311136627102,0.76556405478332,0.7097402597402598,0.66041581736649,0.8909134615384615,0.4807692307692308,0.66041581736649,0.8909134615384615,0.4807692307692308,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,42,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_42__repr_frozen_minilm__baseline_energy,0.6716831683168317,0.8787564766839379,0.5435897435897435,0.9230263157894737,0.4564102564102564,0.07697368421052632,0.8666675101214575,0.8657907617550578,0.5723684210526315,0.7620130614209473,0.7596969103157135,0.7107142857142857,0.6716831683168317,0.8666675101214575,0.4564102564102564,0.6716831683168317,0.8666675101214575,0.4564102564102564,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,42,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_42__repr_frozen_minilm__baseline_knn,0.6394052044609665,0.8989547038327527,0.49615384615384617,0.9427631578947369,0.5038461538461538,0.057236842105263155,0.9045867071524967,0.88473611211741,0.31973684210526315,0.755198079931934,0.7522290318429348,0.6967532467532468,0.6394052044609665,0.9045867071524967,0.5038461538461538,0.6394052044609665,0.9045867071524967,0.5038461538461538,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,42,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_42__repr_frozen_minilm__baseline_lof,0.4282238442822384,0.8888888888888888,0.28205128205128205,0.9638157894736842,0.717948717948718,0.03618421052631579,0.867066464237517,0.8437966109831605,0.44342105263157894,0.7121116114263056,0.7048324379097911,0.5974025974025974,0.4282238442822384,0.867066464237517,0.717948717948718,0.4282238442822384,0.867066464237517,0.717948717948718,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,42,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_42__repr_frozen_minilm__baseline_msp,0.6851704996034893,0.8981288981288982,0.5538461538461539,0.9355263157894737,0.4461538461538462,0.06447368421052632,0.8930566801619433,0.8856432170490449,0.3796052631578947,0.7808197745919281,0.778367229079404,0.7275974025974026,0.6851704996034893,0.8930566801619433,0.4461538461538462,0.6851704996034893,0.8930566801619433,0.4461538461538462,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,87,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_87__repr_frozen_minilm__baseline_energy,0.65625,0.875,0.525,0.9230263157894737,0.475,0.07697368421052632,0.8792548076923077,0.8558899096781988,0.4651315789473684,0.7641410451854802,0.7613746081294422,0.7012987012987013,0.65625,0.8792548076923077,0.475,0.65625,0.8792548076923077,0.475,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,87,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_87__repr_frozen_minilm__baseline_knn,0.6004246284501061,0.889308176100629,0.4532051282051282,0.9421052631578948,0.5467948717948717,0.05789473684210526,0.8968227058029689,0.8777593427498591,0.34671052631578947,0.7480942352729626,0.7443078350980176,0.6737012987012987,0.6004246284501061,0.8968227058029689,0.5467948717948717,0.6004246284501061,0.8968227058029689,0.5467948717948717,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,87,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_87__repr_frozen_minilm__baseline_lof,0.5074074074074074,0.9133333333333333,0.35128205128205126,0.9657894736842105,0.6487179487179487,0.034210526315789476,0.8754038039811066,0.8559580973022852,0.4388157894736842,0.731349086165488,0.7256069918383578,0.6318181818181818,0.5074074074074074,0.8754038039811066,0.6487179487179487,0.5074074074074074,0.8754038039811066,0.6487179487179487,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,87,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_87__repr_frozen_minilm__baseline_msp,0.6390823433019255,0.8853575482406356,0.5,0.9335526315789474,0.5,0.06644736842105263,0.890978407557355,0.8696019726456179,0.38092105263157894,0.771252276365705,0.7678633037230441,0.6983766233766234,0.6390823433019255,0.890978407557355,0.5,0.6390823433019255,0.890978407557355,0.5,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,100,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_100__repr_frozen_minilm__baseline_energy,0.6379310344827587,0.886986301369863,0.4980769230769231,0.9348684210526316,0.5019230769230769,0.06513157894736842,0.855319669365722,0.8559399466441048,0.5901315789473685,0.7523455218192553,0.7494118170157553,0.689935064935065,0.6379310344827587,0.855319669365722,0.5019230769230769,0.6379310344827587,0.855319669365722,0.5019230769230769,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,100,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_100__repr_frozen_minilm__baseline_knn,0.6268656716417911,0.8873239436619719,0.4846153846153846,0.9368421052631579,0.5153846153846153,0.06315789473684211,0.8826632085020242,0.8670059270160224,0.4019736842105263,0.7506025377745821,0.7474297976173311,0.686038961038961,0.6268656716417911,0.8826632085020242,0.5153846153846153,0.6268656716417911,0.8826632085020242,0.5153846153846153,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,100,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_100__repr_frozen_minilm__baseline_lof,0.4654028436018957,0.8927272727272727,0.31474358974358974,0.9611842105263158,0.6852564102564103,0.03881578947368421,0.8454385964912281,0.8242354273773316,0.49407894736842106,0.7128129473884486,0.7064690985734088,0.6077922077922078,0.4654028436018957,0.8454385964912281,0.6852564102564103,0.4654028436018957,0.8454385964912281,0.6852564102564103,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,100,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_100__repr_frozen_minilm__baseline_msp,0.6580331849453662,0.8924259055982436,0.5211538461538462,0.9355263157894737,0.47884615384615387,0.06447368421052632,0.8637955465587045,0.8619007544907786,0.6236842105263158,0.7662293644201155,0.7634551034079424,0.7055194805194805,0.6580331849453662,0.8637955465587045,0.47884615384615387,0.6580331849453662,0.8637955465587045,0.47884615384615387,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,123,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_123__repr_frozen_minilm__baseline_energy,0.5302161446846052,0.8500707213578501,0.3852564102564103,0.9302631578947369,0.6147435897435898,0.06973684210526315,0.8343277665317139,0.8133322751430045,0.5486842105263158,0.7306715405681699,0.7255316586224374,0.6350649350649351,0.5302161446846052,0.8343277665317139,0.6147435897435898,0.5302161446846052,0.8343277665317139,0.6147435897435898,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,123,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_123__repr_frozen_minilm__baseline_knn,0.5851788756388415,0.8718274111675127,0.4403846153846154,0.9335526315789474,0.5596153846153846,0.06644736842105263,0.8810661268556006,0.8626234817135291,0.37894736842105264,0.7452450265875097,0.7411407663067746,0.6688311688311688,0.5851788756388415,0.8810661268556006,0.5596153846153846,0.5851788756388415,0.8810661268556006,0.5596153846153846,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,123,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_123__repr_frozen_minilm__baseline_lof,0.36860759493670886,0.8771084337349397,0.23333333333333334,0.9664473684210526,0.7666666666666667,0.03355263157894737,0.8466375674763833,0.8155096724618383,0.4967105263157895,0.7127132934359165,0.7038900703974752,0.577922077922078,0.36860759493670886,0.8466375674763833,0.7666666666666667,0.36860759493670886,0.8466375674763833,0.7666666666666667,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.5,123,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.50__seed_123__repr_frozen_minilm__baseline_msp,0.6291856138900372,0.8859138533178114,0.4878205128205128,0.9355263157894737,0.5121794871794871,0.06447368421052632,0.8872144905533065,0.8609795700770726,0.3973684210526316,0.7696237164782395,0.7660227394887984,0.6938311688311688,0.6291856138900372,0.8872144905533065,0.5121794871794871,0.6291856138900372,0.8872144905533065,0.5121794871794871,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,13,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_13__repr_frozen_minilm__baseline_energy,0.4354561101549053,0.6293532338308457,0.33289473684210524,0.9357758620689656,0.6671052631578948,0.06422413793103449,0.8208461887477314,0.5760978762568624,0.6004310344827586,0.8251615714419194,0.8185563941319699,0.7431818181818182,0.4354561101549053,0.8208461887477314,0.6671052631578948,0.4354561101549053,0.8208461887477314,0.6671052631578948,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,13,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_13__repr_frozen_minilm__baseline_knn,0.4590443686006826,0.6529126213592233,0.3539473684210526,0.9383620689655172,0.6460526315789473,0.06163793103448276,0.8667298094373865,0.6368443200337278,0.3883620689655172,0.8358577440687257,0.8294710766879114,0.7571428571428571,0.4590443686006826,0.8667298094373865,0.6460526315789473,0.4590443686006826,0.8667298094373865,0.6460526315789473,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,13,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_13__repr_frozen_minilm__baseline_lof,0.36186770428015563,0.6940298507462687,0.24473684210526317,0.9646551724137931,0.7552631578947369,0.0353448275862069,0.8418316129764064,0.5954752862864844,0.49698275862068964,0.8337627661780584,0.8257645447899585,0.7457792207792208,0.36186770428015563,0.8418316129764064,0.7552631578947369,0.36186770428015563,0.8418316129764064,0.7552631578947369,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,13,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_13__repr_frozen_minilm__baseline_msp,0.5615141955835962,0.7007874015748031,0.46842105263157896,0.9344827586206896,0.531578947368421,0.06551724137931035,0.8565625000000001,0.6491635670062672,0.5913793103448276,0.8528680145725912,0.8479298142507438,0.7847402597402597,0.5615141955835962,0.8565625000000001,0.531578947368421,0.5615141955835962,0.8565625000000001,0.531578947368421,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,42,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_42__repr_frozen_minilm__baseline_energy,0.5253312548713952,0.6443594646271511,0.44342105263157894,0.9198275862068965,0.5565789473684211,0.08017241379310344,0.8235792876588022,0.619803572104143,0.6163793103448276,0.8298157997719294,0.8246550447736153,0.7610389610389611,0.5253312548713952,0.8235792876588022,0.5565789473684211,0.5253312548713952,0.8235792876588022,0.5565789473684211,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,42,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_42__repr_frozen_minilm__baseline_knn,0.5020576131687243,0.6703296703296703,0.40131578947368424,0.9353448275862069,0.5986842105263158,0.06465517241379311,0.8800533121597096,0.6599113063759198,0.38275862068965516,0.8280915116326986,0.8225655133536481,0.7597402597402597,0.5020576131687243,0.8800533121597096,0.5986842105263158,0.5020576131687243,0.8800533121597096,0.5986842105263158,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,42,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_42__repr_frozen_minilm__baseline_lof,0.4184331797235023,0.6984615384615385,0.2986842105263158,0.9577586206896551,0.7013157894736842,0.04224137931034483,0.8442978675136117,0.6088110771890172,0.5366379310344828,0.8303728599326464,0.8233908314545254,0.7506493506493507,0.4184331797235023,0.8442978675136117,0.7013157894736842,0.4184331797235023,0.8442978675136117,0.7013157894736842,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,42,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_42__repr_frozen_minilm__baseline_msp,0.61698956780924,0.711340206185567,0.5447368421052632,0.9275862068965517,0.45526315789473687,0.07241379310344828,0.882725158802178,0.705810445134854,0.38620689655172413,0.857175409697655,0.8531044632249701,0.8006493506493506,0.61698956780924,0.882725158802178,0.45526315789473687,0.61698956780924,0.882725158802178,0.45526315789473687,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,87,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_87__repr_frozen_minilm__baseline_energy,0.5457438345266508,0.6901408450704225,0.4513157894736842,0.9336206896551724,0.5486842105263158,0.06637931034482758,0.8558620689655173,0.6455595712198553,0.5232758620689655,0.8438053788666916,0.838753488284657,0.775,0.5457438345266508,0.8558620689655173,0.5486842105263158,0.5457438345266508,0.8558620689655173,0.5486842105263158,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,87,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_87__repr_frozen_minilm__baseline_knn,0.475,0.6477272727272727,0.375,0.9331896551724138,0.625,0.0668103448275862,0.8676281760435572,0.6221264371091927,0.4017241379310345,0.8310508273554829,0.8250160675697967,0.7555194805194805,0.475,0.8676281760435572,0.625,0.475,0.8676281760435572,0.625,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,87,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_87__repr_frozen_minilm__baseline_lof,0.3373015873015873,0.6854838709677419,0.2236842105263158,0.9663793103448276,0.7763157894736842,0.03362068965517241,0.8337250453720508,0.5841891605483485,0.5465517241379311,0.8288630889661646,0.8205315380904937,0.7389610389610389,0.3373015873015873,0.8337250453720508,0.7763157894736842,0.3373015873015873,0.8337250453720508,0.7763157894736842,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,87,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_87__repr_frozen_minilm__baseline_msp,0.6266866566716641,0.7282229965156795,0.55,0.9327586206896552,0.45,0.06724137931034482,0.8850601179673321,0.6982154921242643,0.4525862068965517,0.8649185540994432,0.8608807253294809,0.8064935064935065,0.6266866566716641,0.8850601179673321,0.45,0.6266866566716641,0.8850601179673321,0.45,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,100,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_100__repr_frozen_minilm__baseline_energy,0.46366782006920415,0.6767676767676768,0.3526315789473684,0.9448275862068966,0.6473684210526316,0.05517241379310345,0.8194578039927405,0.6062323209265378,0.659051724137931,0.8405422190499394,0.8341545173723,0.7581168831168831,0.46366782006920415,0.8194578039927405,0.6473684210526316,0.46366782006920415,0.8194578039927405,0.6473684210526316,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,100,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_100__repr_frozen_minilm__baseline_knn,0.477891156462585,0.6754807692307693,0.36973684210526314,0.9418103448275862,0.6302631578947369,0.05818965517241379,0.8592332123411976,0.6306218654402277,0.4353448275862069,0.8398429391310261,0.833708163153595,0.7623376623376623,0.477891156462585,0.8592332123411976,0.6302631578947369,0.477891156462585,0.8592332123411976,0.6302631578947369,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,100,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_100__repr_frozen_minilm__baseline_lof,0.36084452975047987,0.6666666666666666,0.24736842105263157,0.9594827586206897,0.7526315789473684,0.04051724137931034,0.8306499546279492,0.5805191532798958,0.5021551724137931,0.8319290916205485,0.8239446075210558,0.7415584415584415,0.36084452975047987,0.8306499546279492,0.7526315789473684,0.36084452975047987,0.8306499546279492,0.7526315789473684,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,100,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_100__repr_frozen_minilm__baseline_msp,0.5975794251134644,0.702846975088968,0.5197368421052632,0.9280172413793103,0.48026315789473684,0.07198275862068966,0.8609635889292195,0.6678466390111915,0.5681034482758621,0.8623533801373566,0.8578656859844093,0.7977272727272727,0.5975794251134644,0.8609635889292195,0.48026315789473684,0.5975794251134644,0.8609635889292195,0.48026315789473684,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,123,energy,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_123__repr_frozen_minilm__baseline_energy,0.4494949494949495,0.6238317757009346,0.3513157894736842,0.930603448275862,0.6486842105263158,0.06939655172413793,0.8301276088929221,0.6041776819774913,0.5612068965517242,0.8218770551592212,0.8155654940462673,0.7418831168831169,0.4494949494949495,0.8301276088929221,0.6486842105263158,0.4494949494949495,0.8301276088929221,0.6486842105263158,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,123,knn,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_123__repr_frozen_minilm__baseline_knn,0.545016077170418,0.7004132231404959,0.44605263157894737,0.9375,0.5539473684210526,0.0625,0.8773831669691472,0.6841328036782895,0.4232758620689655,0.8413630657272646,0.8363402354127417,0.775974025974026,0.545016077170418,0.8773831669691472,0.5539473684210526,0.545016077170418,0.8773831669691472,0.5539473684210526,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,123,lof,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_123__repr_frozen_minilm__baseline_lof,0.3783783783783784,0.7101449275362319,0.2578947368421053,0.9655172413793104,0.7421052631578947,0.034482758620689655,0.8384304106170598,0.596495996915537,0.5280172413793104,0.8346605377096423,0.8269269417887734,0.7480519480519481,0.3783783783783784,0.8384304106170598,0.7421052631578947,0.3783783783783784,0.8384304106170598,0.7421052631578947,,,
protocol_v2_textoir_v1,native_baselines_v1,banking77,0.75,123,msp,frozen_minilm,known_only_conformal_alpha_0.05,True,protocol_v2_textoir_v1__banking77__kir_0.75__seed_123__repr_frozen_minilm__baseline_msp,0.57984496124031,0.7056603773584905,0.4921052631578947,0.9327586206896552,0.5078947368421053,0.06724137931034482,0.8918982531760435,0.6899402807974,0.34051724137931033,0.8499018937077408,0.8453246575642251,0.7866883116883117,0.57984496124031,0.8918982531760435,0.5078947368421053,0.57984496124031,0.8918982531760435,0.5078947368421053,,,
