dataset,kir,method,method_label,intent,known_count_mean,known_false_reject_rate_mean,oos_false_accept_rate_mean,trainable_known_fr,trainable_oos_fa,delta_known_fr_vs_trainable,delta_oos_fa_vs_trainable
clinc150,0.5,fixed_k2,Frozen K=2,distance,30.0,0.3777777777777777,0.0033816425120772,0.3888888888888889,0.0002898550724637,-0.011111111111111183,0.0030917874396135
clinc150,0.5,fixed_k2,Frozen K=2,do_you_have_pets,30.0,0.0666666666666666,0.0,0.15,0.0,-0.0833333333333334,0.0
clinc150,0.5,fixed_k2,Frozen K=2,exchange_rate,30.0,0.2333333333333333,0.0002898550724637,0.25,0.0002898550724637,-0.01666666666666669,0.0
clinc150,0.5,fixed_k2,Frozen K=2,expiration_date,30.0,0.2,0.0,0.2,0.0,0.0,0.0
clinc150,0.5,fixed_k2,Frozen K=2,find_phone,30.0,0.1,0.0,0.1333333333333333,0.0,-0.0333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,flight_status,30.0,0.2333333333333333,0.0001449275362318,0.3416666666666667,0.0,-0.10833333333333336,0.0001449275362318
clinc150,0.5,fixed_k2,Frozen K=2,flip_coin,30.0,0.2,0.0,0.1555555555555555,0.0,0.04444444444444451,0.0
clinc150,0.5,fixed_k2,Frozen K=2,food_last,30.0,0.3333333333333333,0.0,0.2583333333333333,0.0,0.07500000000000001,0.0
clinc150,0.5,fixed_k2,Frozen K=2,freeze_account,30.0,0.3666666666666666,0.0008695652173913,0.2083333333333333,0.0002898550724637,0.1583333333333333,0.0005797101449276001
clinc150,0.5,fixed_k2,Frozen K=2,fun_fact,30.0,0.1666666666666666,0.0002898550724637,0.1999999999999999,0.0,-0.0333333333333333,0.0002898550724637
clinc150,0.5,fixed_k2,Frozen K=2,gas,30.0,0.2333333333333333,0.0002898550724637,0.3333333333333333,0.0034782608695652,-0.1,-0.0031884057971015003
clinc150,0.5,fixed_k2,Frozen K=2,gas_type,30.0,0.0666666666666666,0.0,0.1,0.0,-0.03333333333333341,0.0
clinc150,0.5,fixed_k2,Frozen K=2,goodbye,30.0,0.1333333333333333,0.0026086956521739,0.1333333333333333,0.0002898550724637,0.0,0.0023188405797102
clinc150,0.5,fixed_k2,Frozen K=2,greeting,30.0,0.1166666666666666,0.0004347826086956,0.1333333333333333,0.0,-0.016666666666666705,0.0004347826086956
clinc150,0.5,fixed_k2,Frozen K=2,how_busy,30.0,0.3666666666666666,0.0004830917874396,0.3333333333333333,0.0001932367149758,0.03333333333333327,0.00028985507246380004
clinc150,0.5,fixed_k2,Frozen K=2,how_old_are_you,30.0,0.1333333333333333,0.0,0.1,0.0,0.0333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,improve_credit_score,30.0,0.3,0.0,0.3,0.0004347826086956,0.0,-0.0004347826086956
clinc150,0.5,fixed_k2,Frozen K=2,income,30.0,0.1888888888888888,0.0,0.2222222222222222,0.0,-0.03333333333333341,0.0
clinc150,0.5,fixed_k2,Frozen K=2,ingredient_substitution,30.0,0.3333333333333333,0.0001449275362318,0.3166666666666666,0.0,0.01666666666666672,0.0001449275362318
clinc150,0.5,fixed_k2,Frozen K=2,ingredients_list,30.0,0.2111111111111111,0.0047342995169082,0.3111111111111111,0.0007729468599033,-0.1,0.003961352657004901
clinc150,0.5,fixed_k2,Frozen K=2,insurance,30.0,0.1333333333333333,0.0002898550724637,0.0,0.0,0.1333333333333333,0.0002898550724637
clinc150,0.5,fixed_k2,Frozen K=2,insurance_change,30.0,0.2,0.001159420289855,0.2333333333333333,0.0002898550724637,-0.0333333333333333,0.0008695652173912999
clinc150,0.5,fixed_k2,Frozen K=2,interest_rate,30.0,0.3833333333333333,0.0,0.3333333333333333,0.0,0.04999999999999999,0.0
clinc150,0.5,fixed_k2,Frozen K=2,international_fees,30.0,0.3333333333333333,0.0,0.2666666666666666,0.0,0.06666666666666671,0.0
clinc150,0.5,fixed_k2,Frozen K=2,jump_start,30.0,0.0,0.0,0.1888888888888888,0.0,-0.1888888888888888,0.0
clinc150,0.5,fixed_k2,Frozen K=2,last_maintenance,30.0,0.0666666666666666,0.0,0.1666666666666666,0.0004347826086956,-0.1,-0.0004347826086956
clinc150,0.5,fixed_k2,Frozen K=2,lost_luggage,30.0,0.0333333333333333,0.0,0.0777777777777777,0.0,-0.0444444444444444,0.0
clinc150,0.5,fixed_k2,Frozen K=2,make_call,30.0,0.3,0.0013526570048309,0.2888888888888889,0.0013526570048309,0.011111111111111072,0.0
clinc150,0.5,fixed_k2,Frozen K=2,maybe,30.0,0.1333333333333333,0.0002898550724637,0.1999999999999999,0.0008695652173913,-0.0666666666666666,-0.0005797101449276001
clinc150,0.5,fixed_k2,Frozen K=2,meal_suggestion,30.0,0.3833333333333333,0.0013043478260869,0.45,0.0004347826086956,-0.06666666666666671,0.0008695652173913
clinc150,0.5,fixed_k2,Frozen K=2,meaning_of_life,30.0,0.2,0.0,0.1666666666666666,0.0,0.03333333333333341,0.0
clinc150,0.5,fixed_k2,Frozen K=2,measurement_conversion,30.0,0.2,0.0002898550724637,0.1833333333333333,0.0,0.01666666666666672,0.0002898550724637
clinc150,0.5,fixed_k2,Frozen K=2,meeting_schedule,30.0,0.2333333333333333,0.0,0.4,0.0,-0.1666666666666667,0.0
clinc150,0.5,fixed_k2,Frozen K=2,min_payment,30.0,0.0666666666666666,0.0,0.1333333333333333,0.0,-0.06666666666666671,0.0
clinc150,0.5,fixed_k2,Frozen K=2,mpg,30.0,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0,0.0
clinc150,0.5,fixed_k2,Frozen K=2,new_card,30.0,0.4333333333333333,0.0,0.3666666666666666,0.0,0.06666666666666671,0.0
clinc150,0.5,fixed_k2,Frozen K=2,next_holiday,30.0,0.1333333333333333,0.0,0.1,0.0002898550724637,0.0333333333333333,-0.0002898550724637
clinc150,0.5,fixed_k2,Frozen K=2,next_song,30.0,0.2333333333333333,0.0,0.3333333333333333,0.0,-0.1,0.0
clinc150,0.5,fixed_k2,Frozen K=2,no,30.0,0.2,0.0033333333333333,0.0833333333333333,0.0030434782608695,0.11666666666666671,0.00028985507246380004
clinc150,0.5,fixed_k2,Frozen K=2,nutrition_info,30.0,0.1,0.0,0.1666666666666666,0.0002898550724637,-0.0666666666666666,-0.0002898550724637
clinc150,0.5,fixed_k2,Frozen K=2,oil_change_how,30.0,0.1333333333333333,0.0,0.1666666666666666,0.0,-0.0333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,oil_change_when,30.0,0.3,0.0002898550724637,0.2333333333333333,0.0001449275362318,0.06666666666666668,0.00014492753623190002
clinc150,0.5,fixed_k2,Frozen K=2,order,30.0,0.4,0.0039130434782608,0.4833333333333333,0.0010144927536231,-0.08333333333333326,0.0028985507246376994
clinc150,0.5,fixed_k2,Frozen K=2,order_checks,30.0,0.2333333333333333,0.0,0.1083333333333333,0.0,0.125,0.0
clinc150,0.5,fixed_k2,Frozen K=2,order_status,30.0,0.4000000000000001,0.0002898550724637,0.3,0.0002898550724637,0.10000000000000009,0.0
clinc150,0.5,fixed_k2,Frozen K=2,pay_bill,30.0,0.1666666666666666,0.0002898550724637,0.2666666666666666,0.0002898550724637,-0.1,0.0
clinc150,0.5,fixed_k2,Frozen K=2,payday,30.0,0.2666666666666666,0.0,0.2666666666666666,0.0,0.0,0.0
clinc150,0.5,fixed_k2,Frozen K=2,pin_change,30.0,0.3666666666666666,0.0,0.4333333333333333,0.0,-0.06666666666666671,0.0
clinc150,0.5,fixed_k2,Frozen K=2,play_music,30.0,0.3833333333333333,0.0059420289855072,0.4833333333333333,0.0053623188405797,-0.09999999999999998,0.0005797101449275003
clinc150,0.5,fixed_k2,Frozen K=2,plug_type,30.0,0.1666666666666666,0.0,0.2111111111111111,0.0,-0.04444444444444451,0.0
clinc150,0.5,fixed_k2,Frozen K=2,pto_balance,30.0,0.25,0.0,0.1333333333333333,0.0,0.1166666666666667,0.0
clinc150,0.5,fixed_k2,Frozen K=2,pto_request,30.0,0.2,0.0,0.3666666666666666,0.0,-0.16666666666666657,0.0
clinc150,0.5,fixed_k2,Frozen K=2,pto_request_status,30.0,0.2888888888888889,0.0009661835748792,0.3,0.0002898550724637,-0.011111111111111072,0.0006763285024155
clinc150,0.5,fixed_k2,Frozen K=2,pto_used,30.0,0.0333333333333333,0.0012560386473429,0.2,0.0020289855072463,-0.1666666666666667,-0.0007729468599034001
clinc150,0.5,fixed_k2,Frozen K=2,recipe,30.0,0.2166666666666666,0.0031884057971014,0.3333333333333333,0.0010144927536231,-0.11666666666666672,0.0021739130434783004
clinc150,0.5,fixed_k2,Frozen K=2,redeem_rewards,30.0,0.3666666666666667,0.0005797101449275,0.2777777777777777,0.0004830917874396,0.08888888888888902,9.661835748789999e-05
clinc150,0.5,fixed_k2,Frozen K=2,reminder,30.0,0.1666666666666666,0.0,0.3,0.0,-0.1333333333333334,0.0
clinc150,0.5,fixed_k2,Frozen K=2,reminder_update,30.0,0.1444444444444444,0.003671497584541,0.1777777777777777,0.003671497584541,-0.0333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,repeat,30.0,0.1333333333333333,0.0001932367149758,0.2555555555555555,0.0,-0.12222222222222218,0.0001932367149758
clinc150,0.5,fixed_k2,Frozen K=2,replacement_card_duration,30.0,0.3444444444444444,9.66183574879227e-05,0.2888888888888889,9.66183574879227e-05,0.05555555555555547,0.0
clinc150,0.5,fixed_k2,Frozen K=2,report_fraud,30.0,0.3666666666666666,0.0,0.5,0.0,-0.13333333333333341,0.0
clinc150,0.5,fixed_k2,Frozen K=2,report_lost_card,30.0,0.1333333333333333,0.0,0.15,0.0,-0.01666666666666669,0.0
clinc150,0.5,fixed_k2,Frozen K=2,reset_settings,30.0,0.2666666666666666,0.0,0.2333333333333333,0.0,0.0333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,restaurant_reservation,30.0,0.3,0.0018115942028985,0.2833333333333333,0.0002173913043478,0.016666666666666663,0.0015942028985507
clinc150,0.5,fixed_k2,Frozen K=2,restaurant_reviews,30.0,0.4,0.0005797101449275,0.4666666666666667,0.0002898550724637,-0.06666666666666665,0.0002898550724638
clinc150,0.5,fixed_k2,Frozen K=2,restaurant_suggestion,30.0,0.4333333333333333,0.0005797101449275,0.3833333333333333,0.0,0.04999999999999999,0.0005797101449275
clinc150,0.5,fixed_k2,Frozen K=2,rewards_balance,30.0,0.1666666666666666,0.001159420289855,0.2083333333333333,0.0005797101449275,-0.041666666666666685,0.0005797101449275
clinc150,0.5,fixed_k2,Frozen K=2,roll_dice,30.0,0.3,0.0,0.2333333333333333,0.0,0.06666666666666668,0.0
clinc150,0.5,fixed_k2,Frozen K=2,rollover_401k,30.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0
clinc150,0.5,fixed_k2,Frozen K=2,routing,30.0,0.4,0.0,0.3666666666666666,0.0,0.03333333333333344,0.0
clinc150,0.5,fixed_k2,Frozen K=2,schedule_maintenance,30.0,0.3333333333333333,0.0005797101449275,0.4666666666666667,0.001159420289855,-0.13333333333333336,-0.0005797101449275
clinc150,0.5,fixed_k2,Frozen K=2,schedule_meeting,30.0,0.1333333333333333,0.0028985507246376,0.2333333333333333,0.0013043478260869,-0.1,0.0015942028985507
clinc150,0.5,fixed_k2,Frozen K=2,share_location,30.0,0.1666666666666666,0.0,0.1166666666666666,0.0,0.05,0.0
clinc150,0.5,fixed_k2,Frozen K=2,shopping_list,30.0,0.1888888888888888,0.0010628019323671,0.3999999999999999,0.0002898550724637,-0.2111111111111111,0.0007729468599033998
clinc150,0.5,fixed_k2,Frozen K=2,shopping_list_update,30.0,0.3416666666666667,0.0021014492753623,0.375,0.0005072463768115,-0.033333333333333326,0.0015942028985507998
clinc150,0.5,fixed_k2,Frozen K=2,smart_home,30.0,0.4333333333333333,0.0004347826086956,0.3,0.0020289855072463,0.1333333333333333,-0.0015942028985507003
clinc150,0.5,fixed_k2,Frozen K=2,spelling,30.0,0.4333333333333333,0.0015458937198067,0.1333333333333333,0.0,0.3,0.0015458937198067
clinc150,0.5,fixed_k2,Frozen K=2,spending_history,30.0,0.1666666666666666,0.0013526570048309,0.2888888888888889,0.0009661835748792,-0.12222222222222232,0.0003864734299516999
clinc150,0.5,fixed_k2,Frozen K=2,sync_device,30.0,0.2666666666666666,0.0,0.1833333333333333,0.0,0.08333333333333331,0.0
clinc150,0.5,fixed_k2,Frozen K=2,taxes,30.0,0.1333333333333333,0.0,0.1,0.0,0.0333333333333333,0.0
clinc150,0.5,fixed_k2,Frozen K=2,tell_joke,30.0,0.3666666666666666,0.0,0.2833333333333333,0.0,0.08333333333333326,0.0
clinc150,0.5,fixed_k2,Frozen K=2,text,30.0,0.3666666666666666,0.0,0.3,9.66183574879227e-05,0.0666666666666666,-9.66183574879227e-05
clinc150,0.5,fixed_k2,Frozen K=2,thank_you,30.0,0.2333333333333333,0.0015942028985507,0.1666666666666666,0.0,0.06666666666666671,0.0015942028985507
clinc150,0.5,fixed_k2,Frozen K=2,time,30.0,0.1666666666666666,0.0063768115942028,0.2,0.0020289855072463,-0.03333333333333341,0.0043478260869565
clinc150,0.5,fixed_k2,Frozen K=2,timer,30.0,0.2333333333333333,0.0,0.15,0.0,0.08333333333333331,0.0
clinc150,0.5,fixed_k2,Frozen K=2,timezone,30.0,0.3333333333333333,0.0017391304347826,0.2888888888888889,0.0014492753623188,0.0444444444444444,0.00028985507246380004
clinc150,0.5,fixed_k2,Frozen K=2,tire_change,30.0,0.2666666666666666,0.0,0.1888888888888888,0.0,0.0777777777777778,0.0
clinc150,0.5,fixed_k2,Frozen K=2,tire_pressure,30.0,0.0666666666666666,0.0,0.1,0.0,-0.03333333333333341,0.0
clinc150,0.5,fixed_k2,Frozen K=2,todo_list,30.0,0.1,0.0046376811594202,0.0666666666666666,0.0031884057971014,0.03333333333333341,0.0014492753623188003
clinc150,0.5,fixed_k2,Frozen K=2,todo_list_update,30.0,0.175,0.0060869565217391,0.3166666666666666,0.0045652173913043,-0.1416666666666666,0.0015217391304348004
clinc150,0.5,fixed_k2,Frozen K=2,traffic,30.0,0.1333333333333333,0.0,0.1555555555555555,0.0,-0.0222222222222222,0.0
clinc150,0.5,fixed_k2,Frozen K=2,transactions,30.0,0.1833333333333333,0.0004347826086956,0.2166666666666666,0.0,-0.0333333333333333,0.0004347826086956
clinc150,0.5,fixed_k2,Frozen K=2,transfer,30.0,0.2333333333333333,0.0,0.2222222222222222,0.0,0.0111111111111111,0.0
clinc150,0.5,fixed_k2,Frozen K=2,translate,30.0,0.3666666666666666,0.001231884057971,0.4666666666666667,0.0007971014492753,-0.10000000000000009,0.00043478260869569984
clinc150,0.5,fixed_k2,Frozen K=2,travel_alert,30.0,0.3333333333333333,0.0,0.55,0.0,-0.21666666666666673,0.0
clinc150,0.5,fixed_k2,Frozen K=2,travel_notification,30.0,0.3666666666666666,0.0,0.4,0.0,-0.03333333333333344,0.0
clinc150,0.5,fixed_k2,Frozen K=2,travel_suggestion,30.0,0.0333333333333333,0.0014492753623188,0.0833333333333333,0.0005797101449275,-0.05,0.0008695652173913
clinc150,0.5,fixed_k2,Frozen K=2,uber,30.0,0.1333333333333333,0.0002898550724637,0.1777777777777777,0.0002898550724637,-0.0444444444444444,0.0
clinc150,0.5,fixed_k2,Frozen K=2,update_playlist,30.0,0.2555555555555555,0.0001932367149758,0.2777777777777777,0.0,-0.0222222222222222,0.0001932367149758
clinc150,0.5,fixed_k2,Frozen K=2,user_name,30.0,0.1333333333333333,0.0001449275362318,0.3,0.0002898550724637,-0.16666666666666669,-0.00014492753623190002
clinc150,0.5,fixed_k2,Frozen K=2,vaccines,30.0,0.5333333333333333,0.0,0.4666666666666666,0.0,0.06666666666666671,0.0
clinc150,0.5,fixed_k2,Frozen K=2,w2,30.0,0.0333333333333333,0.0,0.0833333333333333,0.0,-0.05,0.0
clinc150,0.5,fixed_k2,Frozen K=2,what_are_your_hobbies,30.0,0.3333333333333333,0.0002898550724637,0.3555555555555555,0.0,-0.0222222222222222,0.0002898550724637
clinc150,0.5,fixed_k2,Frozen K=2,what_can_i_ask_you,30.0,0.3333333333333333,0.0,0.2777777777777777,0.0,0.055555555555555636,0.0
clinc150,0.5,fixed_k2,Frozen K=2,what_is_your_name,30.0,0.1777777777777777,0.0022222222222222,0.1999999999999999,0.0023188405797101,-0.0222222222222222,-9.66183574879001e-05
clinc150,0.5,fixed_k2,Frozen K=2,what_song,30.0,0.1,0.0004830917874396,0.2111111111111111,9.66183574879227e-05,-0.1111111111111111,0.0003864734299516773
clinc150,0.5,fixed_k2,Frozen K=2,where_are_you_from,30.0,0.2416666666666666,0.0007246376811594,0.2916666666666666,0.0002173913043478,-0.04999999999999996,0.0005072463768116
clinc150,0.5,fixed_k2,Frozen K=2,whisper_mode,30.0,0.2,9.66183574879227e-05,0.1111111111111111,0.0,0.0888888888888889,9.66183574879227e-05
clinc150,0.5,fixed_k2,Frozen K=2,who_do_you_work_for,30.0,0.3333333333333333,0.0,0.4666666666666667,0.0,-0.13333333333333336,0.0
clinc150,0.5,fixed_k2,Frozen K=2,yes,30.0,0.35,0.0037681159420289,0.3833333333333333,0.0044927536231884,-0.033333333333333326,-0.0007246376811594997
clinc150,0.5,mogb_minilm,MOGB-MiniLM,accept_reservations,30.0,0.5,9.66183574879227e-05,0.2444444444444444,0.0004830917874396,0.2555555555555556,-0.0003864734299516773
clinc150,0.5,mogb_minilm,MOGB-MiniLM,account_blocked,30.0,0.7166666666666667,0.0,0.4666666666666667,0.0,0.25,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,alarm,30.0,0.6333333333333333,0.0,0.1,0.0,0.5333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,application_status,30.0,0.4,0.0,0.0833333333333333,0.0,0.3166666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,apr,30.0,0.6333333333333333,0.0,0.2888888888888889,0.0,0.3444444444444444,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,are_you_a_bot,30.0,0.8,0.0,0.2333333333333333,0.0,0.5666666666666668,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,balance,30.0,0.6333333333333333,0.0,0.2666666666666666,0.0020289855072463,0.3666666666666667,-0.0020289855072463
clinc150,0.5,mogb_minilm,MOGB-MiniLM,bill_balance,30.0,0.9,0.0,0.5666666666666667,0.0002898550724637,0.33333333333333337,-0.0002898550724637
clinc150,0.5,mogb_minilm,MOGB-MiniLM,bill_due,30.0,0.7333333333333334,0.0,0.25,0.0004347826086956,0.4833333333333334,-0.0004347826086956
clinc150,0.5,mogb_minilm,MOGB-MiniLM,book_flight,30.0,0.8833333333333333,0.0,0.3666666666666666,0.0,0.5166666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,book_hotel,30.0,0.8333333333333334,0.0,0.2333333333333333,0.0,0.6000000000000001,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,calculator,30.0,0.8666666666666667,0.0,0.1583333333333333,0.0006521739130434,0.7083333333333334,-0.0006521739130434
clinc150,0.5,mogb_minilm,MOGB-MiniLM,calendar,30.0,0.7666666666666667,0.0,0.4066666666666666,0.0003478260869565,0.3600000000000001,-0.0003478260869565
clinc150,0.5,mogb_minilm,MOGB-MiniLM,calendar_update,30.0,0.9333333333333332,0.0,0.1666666666666666,0.0,0.7666666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,calories,30.0,1.0,0.0,0.2,0.0,0.8,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,cancel,30.0,0.8000000000000002,0.0,0.2,0.0001932367149758,0.6000000000000001,-0.0001932367149758
clinc150,0.5,mogb_minilm,MOGB-MiniLM,cancel_reservation,30.0,0.5083333333333333,0.0,0.0083333333333333,0.0,0.5,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,car_rental,30.0,0.7666666666666667,0.0,0.3666666666666666,0.0,0.40000000000000013,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,card_declined,30.0,0.7777777777777778,0.0,0.4222222222222222,0.0,0.35555555555555557,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,carry_on,30.0,0.5666666666666667,0.0,0.25,0.0,0.31666666666666665,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_accent,30.0,0.7333333333333334,0.0,0.3888888888888889,0.0,0.3444444444444445,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_ai_name,30.0,0.9083333333333332,0.0027536231884057,0.325,0.006231884057971,0.5833333333333333,-0.0034782608695653004
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_language,30.0,0.9111111111111112,0.0,0.2222222222222222,0.0003864734299516,0.688888888888889,-0.0003864734299516
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_speed,30.0,0.6,0.0,0.1666666666666666,0.0,0.43333333333333335,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_user_name,30.0,0.95,0.0,0.2666666666666666,0.0021739130434782,0.6833333333333333,-0.0021739130434782
clinc150,0.5,mogb_minilm,MOGB-MiniLM,change_volume,30.0,0.7777777777777778,0.0,0.3555555555555555,0.0,0.4222222222222223,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,confirm_reservation,30.0,0.8666666666666667,0.0,0.3666666666666667,9.66183574879227e-05,0.5,-9.66183574879227e-05
clinc150,0.5,mogb_minilm,MOGB-MiniLM,cook_time,30.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.5,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,credit_limit,30.0,0.875,0.0,0.4416666666666666,0.0,0.4333333333333334,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,credit_limit_change,30.0,0.4733333333333333,0.0,0.1599999999999999,0.0,0.31333333333333335,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,credit_score,30.0,0.6666666666666666,0.0,0.2833333333333333,0.0,0.3833333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,current_location,30.0,0.55,0.0,0.1916666666666666,0.0002898550724637,0.35833333333333345,-0.0002898550724637
clinc150,0.5,mogb_minilm,MOGB-MiniLM,damaged_card,30.0,0.625,0.0008695652173913,0.2666666666666666,0.0015942028985507,0.3583333333333334,-0.0007246376811594
clinc150,0.5,mogb_minilm,MOGB-MiniLM,date,30.0,0.6466666666666667,0.0,0.0933333333333333,0.0,0.5533333333333335,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,direct_deposit,30.0,0.5666666666666667,0.0,0.2555555555555555,0.0,0.31111111111111117,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,directions,30.0,0.9888888888888888,0.0,0.3999999999999999,0.0014492753623188,0.5888888888888889,-0.0014492753623188
clinc150,0.5,mogb_minilm,MOGB-MiniLM,distance,30.0,0.8666666666666667,0.0,0.3888888888888889,0.0002898550724637,0.4777777777777778,-0.0002898550724637
clinc150,0.5,mogb_minilm,MOGB-MiniLM,do_you_have_pets,30.0,0.3666666666666667,0.0,0.15,0.0,0.2166666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,exchange_rate,30.0,0.8,0.0002898550724637,0.25,0.0002898550724637,0.55,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,expiration_date,30.0,0.5166666666666666,0.0,0.2,0.0,0.3166666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,find_phone,30.0,0.6,0.0,0.1333333333333333,0.0,0.4666666666666667,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,flight_status,30.0,0.8416666666666667,0.0,0.3416666666666667,0.0,0.5,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,flip_coin,30.0,0.4111111111111111,0.0,0.1555555555555555,0.0,0.2555555555555556,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,food_last,30.0,0.8333333333333333,0.0,0.2583333333333333,0.0,0.575,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,freeze_account,30.0,0.4583333333333333,0.0,0.2083333333333333,0.0002898550724637,0.25,-0.0002898550724637
clinc150,0.5,mogb_minilm,MOGB-MiniLM,fun_fact,30.0,0.6999999999999998,0.0,0.1999999999999999,0.0,0.49999999999999994,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,gas,30.0,0.6333333333333333,0.0,0.3333333333333333,0.0034782608695652,0.3,-0.0034782608695652
clinc150,0.5,mogb_minilm,MOGB-MiniLM,gas_type,30.0,0.4,0.0,0.1,0.0,0.30000000000000004,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,goodbye,30.0,0.8,0.0,0.1333333333333333,0.0002898550724637,0.6666666666666667,-0.0002898550724637
clinc150,0.5,mogb_minilm,MOGB-MiniLM,greeting,30.0,0.6666666666666666,0.0,0.1333333333333333,0.0,0.5333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,how_busy,30.0,0.8000000000000002,9.66183574879227e-05,0.3333333333333333,0.0001932367149758,0.46666666666666684,-9.66183574878773e-05
clinc150,0.5,mogb_minilm,MOGB-MiniLM,how_old_are_you,30.0,0.5,0.0,0.1,0.0,0.4,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,improve_credit_score,30.0,0.55,0.0,0.3,0.0004347826086956,0.25000000000000006,-0.0004347826086956
clinc150,0.5,mogb_minilm,MOGB-MiniLM,income,30.0,0.5333333333333333,0.0,0.2222222222222222,0.0,0.3111111111111111,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,ingredient_substitution,30.0,0.9166666666666669,0.0,0.3166666666666666,0.0,0.6000000000000003,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,ingredients_list,30.0,0.8333333333333334,0.0,0.3111111111111111,0.0007729468599033,0.5222222222222223,-0.0007729468599033
clinc150,0.5,mogb_minilm,MOGB-MiniLM,insurance,30.0,0.4333333333333333,0.0,0.0,0.0,0.4333333333333333,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,insurance_change,30.0,0.4333333333333333,0.0005797101449275,0.2333333333333333,0.0002898550724637,0.19999999999999998,0.0002898550724638
clinc150,0.5,mogb_minilm,MOGB-MiniLM,interest_rate,30.0,0.6,0.0,0.3333333333333333,0.0,0.26666666666666666,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,international_fees,30.0,0.6777777777777777,0.0,0.2666666666666666,0.0,0.4111111111111111,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,jump_start,30.0,0.3666666666666667,0.0,0.1888888888888888,0.0,0.1777777777777779,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,last_maintenance,30.0,0.3666666666666666,0.0,0.1666666666666666,0.0004347826086956,0.19999999999999998,-0.0004347826086956
clinc150,0.5,mogb_minilm,MOGB-MiniLM,lost_luggage,30.0,0.2333333333333333,0.0,0.0777777777777777,0.0,0.1555555555555556,0.0
clinc150,0.5,mogb_minilm,MOGB-MiniLM,make_call,30.0,0.7444444444444445,9.66183574879227e-05,0.2888888888888889,0.0013526570048309,0.45555555555555555,-0.0012560386473429773
clinc150,0.5,mogb_minilm,MOGB-MiniLM,maybe,30.0,0.8333333333333334,0.0,0.1999999999999999,0.0008695652173913,0.6333333333333335,-0.0008695652173913
clinc150,0.5,mogb_minilm,MOGB-MiniLM,meal_suggestion,30.0,0.8166666666666667,0.0,0.45,0.0004347826086956,0.36666666666666664,-0.0004347826086956
clinc150,0.5,mogb_minilm,MOGB-MiniLM,meaning_of_life,30.0,0.5333333333333333,0.0,0.1666666666666666,0.0,0.3666666666666667,0.0
