dataset,kir,method,method_label,intent,known_count_mean,known_false_reject_rate_mean,oos_false_accept_rate_mean,rank,method_oos_fa_total,oos_fa_share_of_method_total
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,sharepoint,300.0,0.52,0.0293333333333333,4,0.32223333333333287,0.09103134374676738
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,osx,300.0,0.4633333333333333,0.0205,5,0.32223333333333287,0.06361849591393409
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,drupal,300.0,0.5833333333333333,0.0172,6,0.32223333333333287,0.05337746974242275
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,magento,300.0,0.5213333333333333,0.0096,7,0.32223333333333287,0.02979207613530572
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,hibernate,300.0,0.3455555555555555,0.0066666666666666,8,0.32223333333333287,0.020688941760628767
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,ajax,300.0,0.4716666666666667,0.0063333333333333,9,0.32223333333333287,0.019654494672597424
stackoverflow,0.75,ours_partition_mogb_boundary,Ours partition + MOGB,matlab,300.0,0.56,0.006,10,0.32223333333333287,0.018620047584566077
stackoverflow,0.75,random_partition,Random K=2,sharepoint,300.0,0.1366666666666666,0.1491111111111111,1,0.45975555555555475,0.32432693701967286
stackoverflow,0.75,random_partition,Random K=2,drupal,300.0,0.1406666666666666,0.0749333333333333,2,0.45975555555555475,0.16298516119677142
stackoverflow,0.75,random_partition,Random K=2,magento,300.0,0.1166666666666666,0.0413333333333333,3,0.45975555555555475,0.08990284692348599
stackoverflow,0.75,random_partition,Random K=2,osx,300.0,0.1033333333333333,0.0408333333333333,4,0.45975555555555475,0.08881531248489544
stackoverflow,0.75,random_partition,Random K=2,spring,300.0,0.08,0.04,5,0.45975555555555475,0.08700275508724459
stackoverflow,0.75,random_partition,Random K=2,cocoa,300.0,0.1383333333333333,0.0271666666666666,6,0.45975555555555475,0.05908937116342013
stackoverflow,0.75,random_partition,Random K=2,wordpress,300.0,0.1033333333333333,0.0242222222222222,7,0.45975555555555475,0.05268500169172028
stackoverflow,0.75,random_partition,Random K=2,apache,300.0,0.1075,0.0125,8,0.45975555555555475,0.027188360964763934
stackoverflow,0.75,random_partition,Random K=2,hibernate,300.0,0.0922222222222222,0.0117777777777777,9,0.45975555555555475,0.025617477886799623
stackoverflow,0.75,random_partition,Random K=2,scala,300.0,0.165,0.0083333333333333,10,0.45975555555555475,0.018125573976509216
stackoverflow,0.75,trainable_k1,Trainable K=1,osx,300.0,0.1566666666666666,0.0343333333333333,1,0.12217777777777729,0.28101127682793825
stackoverflow,0.75,trainable_k1,Trainable K=1,spring,300.0,0.1266666666666666,0.0311111111111111,2,0.12217777777777729,0.2546380502000737
stackoverflow,0.75,trainable_k1,Trainable K=1,cocoa,300.0,0.1975,0.013,3,0.12217777777777729,0.10640232811931653
stackoverflow,0.75,trainable_k1,Trainable K=1,hibernate,300.0,0.1255555555555555,0.0102222222222222,4,0.12217777777777729,0.08366678792288121
stackoverflow,0.75,trainable_k1,Trainable K=1,sharepoint,300.0,0.1577777777777778,0.0095555555555555,5,0.12217777777777729,0.07821025827573648
stackoverflow,0.75,trainable_k1,Trainable K=1,bash,300.0,0.1691666666666666,0.0046666666666666,6,0.12217777777777729,0.038195707530010524
stackoverflow,0.75,trainable_k1,Trainable K=1,apache,300.0,0.1791666666666666,0.0045,7,0.12217777777777729,0.036831575118224956
stackoverflow,0.75,trainable_k1,Trainable K=1,ajax,300.0,0.1783333333333333,0.004,8,0.12217777777777729,0.03273917788286663
stackoverflow,0.75,trainable_k1,Trainable K=1,oracle,300.0,0.184,0.0026666666666666,9,0.12217777777777729,0.021826118588577206
stackoverflow,0.75,trainable_k1,Trainable K=1,visual-studio,300.0,0.2066666666666666,0.0022222222222222,10,0.12217777777777729,0.018188432157147945
