dataset,seed,split,intent,is_known,count,accepted_count,rejected_count,near_boundary_count,median_score
banking77_oos,42,val,topping_up_by_card,False,21,5,16,2,0.7653322404377505
banking77_oos,42,val,transaction_charged_twice,False,35,0,35,0,1.022154537162324
banking77_oos,42,val,transfer_fee_charged,True,35,26,9,4,0.5889010705439542
banking77_oos,42,val,transfer_into_account,False,23,1,22,1,0.8735420496324825
banking77_oos,42,val,transfer_not_received_by_recipient,False,35,2,33,2,0.8823757216864367
banking77_oos,42,val,transfer_timing,True,26,16,10,7,0.6836460676424854
banking77_oos,42,val,unable_to_verify_identity,False,21,3,18,5,0.7899527023705216
banking77_oos,42,val,verify_my_identity,False,21,9,12,6,0.7132954926940438
banking77_oos,42,val,verify_source_of_funds,False,23,0,23,0,1.0151140805426748
banking77_oos,42,val,verify_top_up,False,26,0,26,0,0.8758985553739487
banking77_oos,42,val,virtual_card_not_working,False,9,0,9,1,0.8337578886616277
banking77_oos,42,val,visa_or_mastercard,True,27,19,8,1,0.5927451853165192
banking77_oos,42,val,why_verify_identity,True,25,15,10,6,0.6703672433569373
banking77_oos,42,val,wrong_amount_of_cash_received,False,36,0,36,0,0.9158919846683125
banking77_oos,42,val,wrong_exchange_rate_for_cash_withdrawal,True,33,22,11,5,0.6272847274192698
banking77_oos,42,test,Refund_not_showing_up,False,40,8,32,10,0.8256614667411117
banking77_oos,42,test,activate_my_card,True,40,32,8,1,0.4446783608428881
banking77_oos,42,test,age_limit,False,40,0,40,0,1.1252036539815187
banking77_oos,42,test,apple_pay_or_google_pay,True,40,29,11,5,0.6069916032633358
banking77_oos,42,test,atm_support,False,40,0,40,0,0.920575814019695
banking77_oos,42,test,automatic_top_up,False,40,0,40,0,0.906121147628249
banking77_oos,42,test,balance_not_updated_after_bank_transfer,False,40,7,33,10,0.7982843681572691
banking77_oos,42,test,balance_not_updated_after_cheque_or_cash_deposit,True,40,20,20,4,0.7066573882217078
banking77_oos,42,test,beneficiary_not_allowed,True,40,22,18,3,0.6590339604116784
banking77_oos,42,test,cancel_transfer,True,40,30,10,7,0.604289384388222
banking77_oos,42,test,card_about_to_expire,True,40,29,11,9,0.6133693985756075
banking77_oos,42,test,card_acceptance,False,40,0,40,0,0.8871064707883234
banking77_oos,42,test,card_arrival,False,40,0,40,0,0.8756272141694155
banking77_oos,42,test,card_delivery_estimate,False,40,0,40,0,1.0012126970197295
banking77_oos,42,test,card_linking,False,40,0,40,0,0.9297481521353527
banking77_oos,42,test,card_not_working,False,40,0,40,0,0.9291992160290918
banking77_oos,42,test,card_payment_fee_charged,False,40,2,38,4,0.8547485159463408
banking77_oos,42,test,card_payment_not_recognised,False,40,2,38,0,0.8466976198934945
banking77_oos,42,test,card_payment_wrong_exchange_rate,True,40,28,12,11,0.6113261792790159
banking77_oos,42,test,card_swallowed,False,40,1,39,3,0.8245683236095782
banking77_oos,42,test,cash_withdrawal_charge,True,40,22,18,9,0.6629617408877047
banking77_oos,42,test,cash_withdrawal_not_recognised,True,40,11,29,7,0.7630132896857922
banking77_oos,42,test,change_pin,False,40,0,40,3,0.8974217589089775
banking77_oos,42,test,compromised_card,False,40,4,36,3,0.835455663442726
banking77_oos,42,test,contactless_not_working,False,40,0,40,0,1.0461541264794736
banking77_oos,42,test,country_support,True,40,25,15,4,0.6468301911396004
banking77_oos,42,test,declined_card_payment,False,40,5,35,11,0.7651699051579478
banking77_oos,42,test,declined_cash_withdrawal,False,40,0,40,0,0.8654829691635467
banking77_oos,42,test,declined_transfer,True,40,30,10,6,0.5777086697992344
banking77_oos,42,test,direct_debit_payment_not_recognised,False,40,0,40,0,0.9776287439620204
banking77_oos,42,test,disposable_card_limits,True,40,28,12,5,0.6331109284194507
banking77_oos,42,test,edit_personal_details,False,40,1,39,2,0.8909109762235738
banking77_oos,42,test,exchange_charge,False,40,3,37,0,0.971567742860504
banking77_oos,42,test,exchange_rate,False,40,0,40,0,0.884789673699514
banking77_oos,42,test,exchange_via_app,False,40,0,40,1,0.9538478456315327
banking77_oos,42,test,extra_charge_on_statement,False,40,0,40,0,0.9781779797339945
banking77_oos,42,test,failed_transfer,True,40,27,13,4,0.6321903396459141
banking77_oos,42,test,fiat_currency_support,True,40,14,26,9,0.7388981917859394
banking77_oos,42,test,get_disposable_virtual_card,False,40,5,35,5,0.8300641319791906
banking77_oos,42,test,get_physical_card,False,40,2,38,1,0.9254587922428443
banking77_oos,42,test,getting_spare_card,False,40,0,40,0,0.935401427007128
banking77_oos,42,test,getting_virtual_card,False,40,0,40,0,0.985594080780341
banking77_oos,42,test,lost_or_stolen_card,False,40,2,38,6,0.8087326838311937
banking77_oos,42,test,lost_or_stolen_phone,True,40,15,25,3,0.7817907800503705
banking77_oos,42,test,oos,False,1000,0,1000,0,1.2460916267401276
banking77_oos,42,test,order_physical_card,False,40,0,40,1,0.9051472666486808
banking77_oos,42,test,passcode_forgotten,False,40,0,40,0,1.0340165515533513
banking77_oos,42,test,pending_card_payment,True,40,23,17,8,0.6725705091237816
banking77_oos,42,test,pending_cash_withdrawal,False,40,1,39,2,0.8341992321069406
banking77_oos,42,test,pending_top_up,True,40,30,10,5,0.627021772576285
banking77_oos,42,test,pending_transfer,False,40,4,36,5,0.7735009288228593
banking77_oos,42,test,pin_blocked,False,40,0,40,0,0.9478149741945938
banking77_oos,42,test,receiving_money,False,40,3,37,3,0.85752055677924
banking77_oos,42,test,request_refund,True,40,25,15,6,0.6631474692802879
banking77_oos,42,test,reverted_card_payment?,True,40,25,15,5,0.6477027584895344
banking77_oos,42,test,supported_cards_and_currencies,False,40,0,40,0,0.8715464233725301
banking77_oos,42,test,terminate_account,False,40,0,40,1,0.9853723129995277
banking77_oos,42,test,top_up_by_bank_transfer_charge,False,40,0,40,3,0.8811332144484114
banking77_oos,42,test,top_up_by_card_charge,False,40,0,40,0,0.8463192467445262
banking77_oos,42,test,top_up_by_cash_or_cheque,False,40,0,40,0,0.9181516158338174
banking77_oos,42,test,top_up_failed,False,40,19,21,12,0.7164482922357177
banking77_oos,42,test,top_up_limits,False,40,1,39,2,0.8407589791882097
banking77_oos,42,test,top_up_reverted,True,40,21,19,6,0.6804489161111906
banking77_oos,42,test,topping_up_by_card,False,40,10,30,6,0.8595301418392463
banking77_oos,42,test,transaction_charged_twice,False,40,0,40,2,1.0315258109090504
banking77_oos,42,test,transfer_fee_charged,True,40,26,14,6,0.6400152964741699
banking77_oos,42,test,transfer_into_account,False,40,5,35,3,0.8663779879892313
banking77_oos,42,test,transfer_not_received_by_recipient,False,40,2,38,3,0.8608845167928652
banking77_oos,42,test,transfer_timing,True,40,19,21,11,0.7239392851654334
banking77_oos,42,test,unable_to_verify_identity,False,40,11,29,8,0.8049558594895101
banking77_oos,42,test,verify_my_identity,False,40,24,16,5,0.6556480016797892
banking77_oos,42,test,verify_source_of_funds,False,40,0,40,0,1.0056634555243016
banking77_oos,42,test,verify_top_up,False,40,0,40,2,0.8371676455329725
banking77_oos,42,test,virtual_card_not_working,False,40,2,38,4,0.8499259731742994
banking77_oos,42,test,visa_or_mastercard,True,40,27,13,3,0.6019619067174113
banking77_oos,42,test,why_verify_identity,True,40,33,7,4,0.590468734621368
banking77_oos,42,test,wrong_amount_of_cash_received,False,40,0,40,1,0.8880181662106628
banking77_oos,42,test,wrong_exchange_rate_for_cash_withdrawal,True,40,20,20,9,0.6962538706308647
